|6.6.6
Archiving\03_Data\eqfrac/QFM_m2.5/TAY13/TAY13_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1542.28        2500.00                 NaN   99.4348       0.506448       0.587602E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.78        2500.00                 NaN   99.4382       0.505271       0.565388E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.27        2500.00                 NaN   99.3000       0.628441       0.716076E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.77        2500.00                 NaN   99.8452       0.139641       0.151485E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.27        2500.00                 NaN   99.1958       0.724440       0.797910E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.77        2500.00                 NaN   99.4006       0.539803       0.595542E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.27        2500.00                 NaN   99.3629       0.575914       0.611814E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.76        2500.00                 NaN   99.6116       0.352383       0.360614E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.26        2500.00                 NaN   99.3747       0.625292                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.76        2500.00                 NaN   99.5591       0.339900       0.101025                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.26        2500.00                 NaN   99.4721       0.479614       0.482611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.75        2500.00                 NaN   99.4664       0.490756       0.428133E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.25        2500.00                 NaN   99.4831       0.471065       0.458212E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.75        2500.00                 NaN   99.4831       0.471380       0.455604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.25        2500.00                 NaN   99.4823       0.471858       0.458874E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.75        2500.00                 NaN   99.6796       0.293530       0.269200E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.24        2500.00                 NaN   99.3017       0.640861       0.574269E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.74        2500.00                 NaN   99.4939       0.463884       0.422587E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.24        2500.00                 NaN   99.4998       0.458195       0.420127E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.74        2500.00                 NaN   99.5030       0.455946       0.410714E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.23        2500.00                 NaN   99.5043       0.456101       0.395989E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.73        2500.00                 NaN   99.5065       0.455847       0.376500E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.23        2500.00                 NaN   99.5097       0.452496       0.377547E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.73        2500.00                 NaN   99.5136       0.448544       0.378447E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.23        2500.00                 NaN   99.5166       0.446657       0.367462E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.72        2500.00                 NaN   99.5193       0.444178       0.364851E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.22        2500.00                 NaN   99.5215       0.443823       0.346533E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.72        2500.00                 NaN   99.5235       0.443418       0.330357E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.22        2500.00                 NaN   99.5263       0.441142       0.325587E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.72        2500.00                 NaN   99.5268       0.462792       0.103967E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.21        2500.00                 NaN   99.5342       0.412763       0.530362E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.71        2500.00                 NaN   99.4350       0.280455       0.363921E-001  0.248183                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.21        2500.00                 NaN   99.4107                 NaN            NaN  0.589280                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.71        2500.00                 NaN   99.4064                 NaN            NaN  0.593558                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.20        2500.00                 NaN   99.4065                 NaN            NaN  0.593485                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.70        2500.00                 NaN   99.4071                 NaN            NaN  0.592929                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.20        2500.00                 NaN   98.2553       0.784397E-002  0.247661E-002   1.73438                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.70        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.20        2500.00                 NaN   99.9425                 NaN            NaN  0.574508E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1483.69        2500.00                 NaN   99.4977                 NaN            NaN  0.502257                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.19        2500.00                 NaN   99.3493                 NaN            NaN  0.650663                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.69        2500.00                 NaN   99.3516                 NaN            NaN  0.648360                 NaN            NaN            NaN            NaN            NaN            NaN
  1479.19        2500.00                 NaN   99.4491                 NaN            NaN  0.550916                 NaN            NaN            NaN            NaN            NaN            NaN
  1477.69        2500.00                 NaN   99.3905                 NaN            NaN  0.609521                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.18        2500.00                 NaN   99.3895                 NaN            NaN  0.610527                 NaN            NaN            NaN            NaN            NaN            NaN
  1474.68        2500.00                 NaN   99.3826                 NaN            NaN  0.617400                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.18        2500.00                 NaN   99.3761                 NaN            NaN  0.623932                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.68        2500.00                 NaN   99.3001                 NaN            NaN  0.155843       0.544028                 NaN            NaN            NaN            NaN            NaN
  1470.17        2500.00                 NaN   99.1007                 NaN            NaN  0.591520       0.307813                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00                 NaN   99.1126                 NaN            NaN  0.301633       0.585790                 NaN            NaN            NaN            NaN            NaN
  1467.17        2500.00                 NaN   99.1174                 NaN            NaN  0.582104       0.300460                 NaN            NaN            NaN            NaN            NaN
  1465.67        2500.00                 NaN   99.2007                 NaN            NaN  0.271285       0.528025                 NaN            NaN            NaN            NaN            NaN
  1464.17        2500.00                 NaN   99.0344                 NaN            NaN  0.315453       0.650154                 NaN            NaN            NaN            NaN            NaN
  1462.66        2500.00                 NaN   99.1567                 NaN            NaN  0.287496       0.555789                 NaN            NaN            NaN            NaN            NaN
  1461.16        2500.00                 NaN   99.1420                 NaN            NaN  0.566454       0.291509                 NaN            NaN            NaN            NaN            NaN
  1459.66        2500.00                 NaN   99.1537                 NaN            NaN  0.288769       0.557539                 NaN            NaN            NaN            NaN            NaN
  1458.16        2500.00                 NaN   99.1566                 NaN            NaN  0.286727       0.556709                 NaN            NaN            NaN            NaN            NaN
  1456.66        2500.00                 NaN   99.1587                 NaN            NaN  0.285575       0.555678                 NaN            NaN            NaN            NaN            NaN
  1455.15        2500.00                 NaN   99.1721                 NaN            NaN  0.545601       0.282300                 NaN            NaN            NaN            NaN            NaN
  1453.65        2500.00                 NaN   99.1744                 NaN            NaN  0.544922       0.280632                 NaN            NaN            NaN            NaN            NaN
  1452.15        2500.00                 NaN   99.1790                 NaN            NaN  0.541272       0.279722                 NaN            NaN            NaN            NaN            NaN
  1450.65        2500.00                 NaN   99.1869                 NaN            NaN  0.536849       0.276249                 NaN            NaN            NaN            NaN            NaN
  1449.14        2500.00                 NaN   99.1902                 NaN            NaN  0.535439       0.274405                 NaN            NaN            NaN            NaN            NaN
  1447.64        2500.00                 NaN   99.1977                 NaN            NaN  0.529913       0.272426                 NaN            NaN            NaN            NaN            NaN
  1446.14        2500.00                 NaN   99.2013                 NaN            NaN  0.271502       0.527184                 NaN            NaN            NaN            NaN            NaN
  1444.64        2500.00                 NaN   99.2082                 NaN            NaN  0.523312       0.268483                 NaN            NaN            NaN            NaN            NaN
  1443.14        2500.00                 NaN   99.2124                 NaN            NaN  0.520623       0.266952                 NaN            NaN            NaN            NaN            NaN
  1441.63        2500.00                 NaN   99.2672                 NaN            NaN  0.484627       0.248187                 NaN            NaN            NaN            NaN            NaN
  1440.13        2500.00                 NaN   99.1730                 NaN            NaN  0.546741       0.280278                 NaN            NaN            NaN            NaN            NaN
  1438.63        2500.00                 NaN   99.2275                 NaN            NaN  0.511382       0.261153                 NaN            NaN            NaN            NaN            NaN
  1437.13        2500.00                 NaN   99.2315                 NaN            NaN  0.509141       0.259316                 NaN            NaN            NaN            NaN            NaN
  1435.63        2500.00                 NaN   99.2775                 NaN            NaN  0.478679       0.243860                 NaN            NaN            NaN            NaN            NaN
  1434.12        2500.00                 NaN   99.1996                 NaN            NaN  0.270334       0.530091                 NaN            NaN            NaN            NaN            NaN
  1432.62        2500.00                 NaN   99.2456                 NaN            NaN  0.500268       0.254089                 NaN            NaN            NaN            NaN            NaN
  1431.12        2500.00                 NaN   99.2498                 NaN            NaN  0.252887       0.497349                 NaN            NaN            NaN            NaN            NaN
  1429.62        2500.00                 NaN   99.0300                 NaN            NaN  0.363262       0.498722       0.108038                 NaN            NaN            NaN            NaN
  1428.11        2500.00                 NaN   98.1578                 NaN            NaN  0.506765       0.802697       0.532785                 NaN            NaN            NaN            NaN
  1426.61        2500.00                 NaN   98.1500                 NaN  0.195450       0.523106       0.567752       0.563715                 NaN            NaN            NaN            NaN
  1425.11        2500.00                 NaN   98.1761                 NaN  0.233152       0.456204       0.573320       0.561209                 NaN            NaN            NaN            NaN
  1423.61        2500.00                 NaN   98.2069                 NaN  0.232067       0.566027       0.442948       0.552051                 NaN            NaN            NaN            NaN
  1422.11        2500.00                 NaN   98.2383                 NaN  0.230999       0.431356       0.557041       0.542343                 NaN            NaN            NaN            NaN
  1420.60        2500.00                 NaN   98.2575                 NaN  0.232732       0.552606       0.419767       0.537436                 NaN            NaN            NaN            NaN
  1419.10        2500.00                 NaN   98.3054                 NaN  0.226363       0.410365       0.536553       0.521282                 NaN            NaN            NaN            NaN
  1417.60        2500.00                 NaN   98.3236                 NaN  0.228022       0.534604       0.397239       0.516553                 NaN            NaN            NaN            NaN
  1416.10        2500.00                 NaN   98.3519                 NaN  0.226888       0.386567       0.526784       0.507877                 NaN            NaN            NaN            NaN
  1414.59        2500.00                 NaN   98.3774                 NaN  0.225944       0.520572       0.375949       0.500114                 NaN            NaN            NaN            NaN
  1413.09        2500.00                 NaN   98.4030                 NaN  0.224998       0.365759       0.513900       0.492301                 NaN            NaN            NaN            NaN
  1411.59        2500.00                 NaN   98.4279                 NaN  0.224116       0.355856       0.507268       0.484839                 NaN            NaN            NaN            NaN
  1410.09        2500.00                 NaN   98.4539                 NaN  0.222855       0.346784       0.499793       0.476717                 NaN            NaN            NaN            NaN
  1408.59        2500.00                 NaN   98.4717                 NaN  0.223360       0.497808       0.335569       0.471612                 NaN            NaN            NaN            NaN
  1407.08        2500.00                 NaN   98.5041                 NaN  0.220169       0.486456       0.328214       0.461105                 NaN            NaN            NaN            NaN
  1405.58        2500.00                 NaN   98.5369                 NaN  0.217363       0.486862       0.307044       0.451859                 NaN            NaN            NaN            NaN
  1404.08        2500.00                 NaN   98.5173                 NaN  0.222340       0.486300       0.317866       0.456214                 NaN            NaN            NaN            NaN
  1402.58        2500.00                 NaN   98.5643                 NaN  0.218861       0.302316       0.471797       0.442731                 NaN            NaN            NaN            NaN
  1401.08        2500.00                 NaN   98.5858                 NaN  0.217843       0.294413       0.465824       0.436112                 NaN            NaN            NaN            NaN
  1399.57        2500.00                 NaN   98.6068                 NaN  0.217114       0.460601       0.285815       0.429687                 NaN            NaN            NaN            NaN
  1398.07        2500.00                 NaN   98.6271                 NaN  0.215995       0.278591       0.454974       0.423354                 NaN            NaN            NaN            NaN
  1396.57        2500.00                 NaN   98.6452                 NaN  0.215525       0.450320       0.271172       0.417799                 NaN            NaN            NaN            NaN
  1395.07        2500.00                 NaN   98.6654                 NaN  0.214068       0.444720       0.264347       0.411475                 NaN            NaN            NaN            NaN
  1393.56        2500.00                 NaN   98.6837                 NaN  0.213734       0.440783       0.255818       0.405973                 NaN            NaN            NaN            NaN
  1392.06        2500.00                 NaN   98.7001                 NaN  0.212890       0.248951       0.437426       0.400662                 NaN            NaN            NaN            NaN
  1390.56        2500.00                 NaN   98.7199                 NaN  0.211178       0.430939       0.243654       0.394323                 NaN            NaN            NaN            NaN
  1389.06        2500.00                 NaN   98.7362                 NaN  0.210729       0.237241       0.426424       0.389450                 NaN            NaN            NaN            NaN
  1387.56        2500.00                 NaN   98.7567                 NaN  0.155396       0.396841       0.315592       0.375458                 NaN            NaN            NaN            NaN
  1386.05        2500.00                 NaN   98.7664                 NaN  0.265169       0.136851       0.443911       0.387679                 NaN            NaN            NaN            NaN
  1384.55        2500.00                 NaN   98.7854                 NaN  0.208769       0.413421       0.217977       0.374400                 NaN            NaN            NaN            NaN
  1383.05        2500.00                 NaN   98.8033                 NaN  0.205354       0.214691       0.408758       0.367850                 NaN            NaN            NaN            NaN
  1381.55        2500.00                 NaN   98.8182                 NaN  0.205939       0.207090       0.405177       0.363633                 NaN            NaN            NaN            NaN
  1380.05        2500.00                 NaN   98.8325                 NaN  0.205390       0.401920       0.201054       0.359154                 NaN            NaN            NaN            NaN
  1378.54        2500.00                 NaN   98.8482                 NaN  0.203741       0.397073       0.196911       0.354119                 NaN            NaN            NaN            NaN
  1377.04        2500.00                 NaN   98.8630                 NaN  0.203324       0.190614       0.393506       0.349590                 NaN            NaN            NaN            NaN
  1375.54        2500.00                 NaN   98.8777                 NaN  0.201980       0.389058       0.186311       0.344910                 NaN            NaN            NaN            NaN
  1374.04        2500.00                 NaN   98.8899                 NaN  0.200835       0.386358       0.182105       0.340803                 NaN            NaN            NaN            NaN
  1372.53        2500.00                 NaN   98.9034                 NaN  0.200163       0.176977       0.382802       0.336673                 NaN            NaN            NaN            NaN
  1371.03        2500.00                 NaN   98.9186                 NaN  0.198905       0.171868       0.378925       0.331687                 NaN            NaN            NaN            NaN
  1369.53        2500.00                 NaN   98.9318                 NaN  0.199822       0.163132       0.377208       0.328018                 NaN            NaN            NaN            NaN
  1368.03        2500.00                 NaN   98.9434                 NaN  0.193566       0.370102       0.169831       0.323143                 NaN            NaN            NaN            NaN
  1366.53        2500.00                 NaN   98.9569                 NaN  0.194953       0.368363       0.160447       0.319327                 NaN            NaN            NaN            NaN
  1365.02        2500.00                 NaN   98.9688                 NaN  0.193667       0.365505       0.156542       0.315508                 NaN            NaN            NaN            NaN
  1363.52        2500.00                 NaN   98.9806                 NaN  0.192467       0.362384       0.152941       0.311629                 NaN            NaN            NaN            NaN
  1362.02        2500.00                 NaN   98.9929                 NaN  0.190948       0.358495       0.150012       0.307642                 NaN            NaN            NaN            NaN
  1360.52        2500.00                 NaN   99.0030                 NaN  0.189878       0.355999       0.146888       0.304247                 NaN            NaN            NaN            NaN
  1359.02        2500.00                 NaN   99.0160                 NaN  0.188021       0.352103       0.143900       0.299997                 NaN            NaN            NaN            NaN
  1357.51        2500.00                 NaN   99.0273                 NaN  0.186975       0.349105       0.140233       0.296392                 NaN            NaN            NaN            NaN
  1356.01        2500.00                 NaN   99.0372                 NaN  0.186381       0.135527       0.347566       0.293373                 NaN            NaN            NaN            NaN
  1354.51        2500.00                 NaN   97.6378                 NaN  0.429400       0.831069       0.383314       0.718424                 NaN            NaN            NaN            NaN
  1353.01        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1351.50        2500.00                 NaN   99.5682                 NaN  0.110032       0.805205E-002  0.182238       0.131506                 NaN            NaN            NaN            NaN
  1350.00        2500.00                 NaN   99.0815                 NaN  0.179329       0.127457       0.333198       0.278543                 NaN            NaN            NaN            NaN
  1348.50        2500.00                 NaN   99.0902                 NaN  0.176863       0.127208       0.330333       0.275405                 NaN            NaN            NaN            NaN
  1347.00        2500.00                 NaN   99.1009                 NaN  0.175882       0.123468       0.327771       0.271938                 NaN            NaN            NaN            NaN
  1345.50        2500.00                 NaN   99.1088                 NaN  0.156377       0.153037       0.314771       0.267024                 NaN            NaN            NaN            NaN
  1343.99        2500.00                 NaN   99.1208                 NaN  0.189639       0.332339       0.898006E-001  0.267443                 NaN            NaN            NaN            NaN
  1342.49        2500.00                 NaN   99.1288                 NaN  0.170246       0.318972       0.119353       0.262669                 NaN            NaN            NaN            NaN
  1340.99        2500.00                 NaN   99.1388                 NaN  0.168840       0.316712       0.116537       0.259099                 NaN            NaN            NaN            NaN
  1339.49        2500.00                 NaN   99.1473                 NaN  0.166402       0.312790       0.117249       0.256253                 NaN            NaN            NaN            NaN
  1337.98        2500.00                 NaN   99.1562                 NaN  0.164841       0.310400       0.115331       0.253260                 NaN            NaN            NaN            NaN
  1336.48        2500.00                 NaN   99.1651                 NaN  0.162415       0.115773       0.306475       0.250228                 NaN            NaN            NaN            NaN
  1334.98        2500.00                 NaN   99.1730                 NaN  0.160987       0.304210       0.114204       0.247617                 NaN            NaN            NaN            NaN
  1333.48        2500.00                 NaN   99.1816                 NaN  0.157752       0.115264       0.301017       0.244387                 NaN            NaN            NaN            NaN
  1331.98        2500.00                 NaN   99.1898                 NaN  0.155779       0.298855       0.113939       0.241670                 NaN            NaN            NaN            NaN
  1330.47        2500.00                 NaN   99.1970                 NaN  0.154688       0.112821       0.296230       0.239269                 NaN            NaN            NaN            NaN
  1328.97        2500.00                 NaN   99.2063                 NaN  0.151415       0.114104       0.292281       0.235894                 NaN            NaN            NaN            NaN
  1327.47        2500.00                 NaN   99.2138                 NaN  0.151129       0.112192       0.288963       0.233961                 NaN            NaN            NaN            NaN
  1325.97        2500.00                 NaN   99.2218                 NaN  0.145952       0.285759       0.116178       0.230311                 NaN            NaN            NaN            NaN
  1324.47        2500.00                 NaN   99.2280                 NaN  0.144458       0.114858       0.284416       0.228248                 NaN            NaN            NaN            NaN
  1322.96        2500.00                 NaN   99.2368                 NaN  0.142945       0.280883       0.113925       0.225478                 NaN            NaN            NaN            NaN
  1321.46        2500.00                 NaN   99.2437                 NaN  0.140322       0.114945       0.278072       0.222944                 NaN            NaN            NaN            NaN
  1319.96        2500.00                 NaN   99.2506                 NaN  0.138088       0.274954       0.115759       0.220643                 NaN            NaN            NaN            NaN
  1318.46        2500.00                 NaN   99.2582                 NaN  0.135230       0.116281       0.272459       0.217851                 NaN            NaN            NaN            NaN
  1316.95        2500.00                 NaN   99.2647                 NaN  0.132933       0.117620       0.269211       0.215513                 NaN            NaN            NaN            NaN
  1315.45        2500.00                 NaN   99.2713                 NaN  0.130587       0.118725       0.266140       0.213264                 NaN            NaN            NaN            NaN
  1313.95        2500.00                 NaN   99.2781                 NaN  0.127802       0.262685       0.120537       0.210833                 NaN            NaN            NaN            NaN
  1312.45        2500.00                 NaN   99.2842                 NaN  0.125522       0.121289       0.260339       0.208687                 NaN            NaN            NaN            NaN
  1310.95        2500.00                 NaN   84.7756                 NaN   1.37347        2.56122       0.557471        1.98012        8.75214                 NaN            NaN            NaN
  1309.44        2500.00                 NaN   83.3593                 NaN   1.49695       0.488482        2.90736        2.15113        9.59677                 NaN            NaN            NaN
  1307.94        2500.00                 NaN   84.7408                 NaN   1.37338        2.80979       0.343961        1.98158        8.75050                 NaN            NaN            NaN
  1306.44        2500.00                 NaN   85.9035                 NaN   1.27132        2.75859       0.187218        1.83873        8.04067                 NaN            NaN            NaN
  1304.94        2500.00                 NaN   86.9105                 NaN   1.18224        2.74868       0.161653E-001   1.71481        7.42764                 NaN            NaN            NaN
  1303.44        2500.00                 NaN   87.7586                 NaN   1.07179        2.65815                 NaN   1.61032        6.90109                 NaN            NaN            NaN
  1301.93        2500.00                 NaN   88.5077                 NaN  0.985286        2.54846                 NaN   1.51803        6.44055                 NaN            NaN            NaN
  1300.43        2500.00                 NaN   89.1667                 NaN  0.914634        2.44537                 NaN   1.43656        6.03673                 NaN            NaN            NaN
  1298.93        2500.00                 NaN   89.6266                 NaN  0.927356        2.30104                 NaN   1.38100        5.76405                 NaN            NaN            NaN
  1297.43        2500.00                 NaN   90.3634                 NaN  0.784895        2.25711                 NaN   1.28776        5.30686                 NaN            NaN            NaN
  1295.92        2500.00                 NaN   90.7477                 NaN  0.763768        2.17075                 NaN   1.24111        5.07670                 NaN            NaN            NaN
  1294.42        2500.00                 NaN   90.5149                 NaN  0.760634        2.22273                 NaN   1.27277        5.18185       0.471139E-001            NaN            NaN
  1292.92        2500.00                 NaN   83.1683                 NaN   1.27555        3.51618                 NaN   2.20835        9.22282       0.608795                 NaN            NaN
  1291.42        2500.00                 NaN   83.8188                 NaN   1.29638        3.31806                 NaN   2.11727        8.86752       0.581985                 NaN            NaN
  1289.92        2500.00                 NaN   79.7707                 NaN   1.44528        4.01519                 NaN   2.69656        11.2436       0.828680                 NaN            NaN
  1288.41        2500.00                 NaN   89.5232                 NaN   1.21296        2.10311                 NaN   1.27888        5.63503       0.246872                 NaN            NaN
  1286.91        2500.00                 NaN   71.0618                 NaN   2.31805        5.95503                 NaN   3.83783        15.7816        1.04562                 NaN            NaN
  1285.41        2500.00                 NaN   99.3841                 NaN  0.373089E-001  0.102628                 NaN            NaN  0.429893       0.460970E-001            NaN            NaN
  1283.91        2500.00                 NaN   88.1472                 NaN   1.11616        2.38598                 NaN   1.49154        6.55024       0.308882                 NaN            NaN
  1282.41        2500.00                 NaN   82.4588                 NaN   1.56331        3.44210                 NaN   2.23310        9.72005       0.582683                 NaN            NaN
  1280.90        2500.00                 NaN   78.9337                 NaN   1.94071        3.99054                 NaN   2.63953        11.8029       0.692622                 NaN            NaN
  1279.40        2500.00        2.33024        55.4091                 NaN   2.73725        8.79718                 NaN   5.33644        25.3898                 NaN            NaN            NaN
  1277.90        2500.00        4.25117        18.2187                 NaN   5.40106        15.8511                 NaN   9.67990        46.5981                 NaN            NaN            NaN
  1276.40        2500.00        2.44414        52.6969                 NaN   3.26366        9.33266                 NaN   5.61053        26.6521                 NaN            NaN            NaN
  1274.89        2500.00        1.76529        65.9415                 NaN   2.45183        6.74177                 NaN   4.07880        19.0208                 NaN            NaN            NaN
  1273.39        2500.00       0.854313        83.4061                 NaN   1.31388        3.25865                 NaN   2.02579        9.14127                 NaN            NaN            NaN
