|6.6.6
Archiving\03_Data\DeqLP/QFM_m0.25/K22/K22_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1737.18        500.000        64.4439        34.9969       0.559188                 NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        63.9809        35.4526       0.566559                 NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        63.5175        35.9086       0.573934                 NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        63.0539        36.3648       0.581314                 NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        62.5900        36.8213       0.588699                 NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        62.1259        37.2780       0.596087                 NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        61.6616        37.7349       0.603480                 NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        61.2134        38.1762       0.610451                 NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        60.7649        38.6176       0.617425                 NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        60.3163        39.0593       0.624403                 NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        59.8674        39.5012       0.631384                 NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        59.4183        39.9433       0.638369                 NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        58.9690        40.3856       0.645357                 NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        58.5196        40.8281       0.652349                 NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        58.0699        41.2708       0.659344                 NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        57.6391        41.6949       0.666011                 NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        57.2081        42.1192       0.672681                 NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        56.7770        42.5437       0.679354                 NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        56.3457        42.9683       0.686030                 NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        55.9142        43.3931       0.692708                 NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        55.4826        43.8180       0.699389                 NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        55.0508        44.2431       0.706073                 NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        54.6189        44.6684       0.712759                 NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        54.2107        45.0704       0.718881                 NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        53.8025        45.4725       0.725004                 NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        53.3941        45.8748       0.731130                 NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        52.9856        46.2771       0.737257                 NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        52.5770        46.6796       0.743387                 NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        52.1683        47.0822       0.749518                 NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        51.7595        47.4849       0.755651                 NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        51.3506        47.8876       0.761786                 NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        50.9678        48.2644       0.767772                 NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        50.5850        48.6412       0.773759                 NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        50.2021        49.0181       0.779747                 NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        49.8192        49.3951       0.785737                 NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        49.4362        49.7721       0.791729                 NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        49.0531        50.1492       0.797721                 NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        48.6699        50.5264       0.803715                 NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        48.2867        50.9036       0.809711                 NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        47.4317        51.1185       0.809724       0.640049                 NaN            NaN            NaN            NaN
  1608.97        500.000        46.2556        51.2187       0.805529        1.72019                 NaN            NaN            NaN            NaN
  1605.77        500.000        45.1474        51.3102       0.801193        2.74112                 NaN            NaN            NaN            NaN
  1602.56        500.000        44.0365        51.4020       0.796844        3.76469                 NaN            NaN            NaN            NaN
  1599.36        500.000        43.0510        51.4790       0.792156        4.67788                 NaN            NaN            NaN            NaN
  1596.15        500.000        42.0632        51.5561       0.787456        5.59319                 NaN            NaN            NaN            NaN
  1592.95        500.000        41.0733        51.6333       0.782744        6.51061                 NaN            NaN            NaN            NaN
  1589.74        500.000        40.0812        51.7106       0.778020        7.43015                 NaN            NaN            NaN            NaN
  1586.54        500.000        39.2768        51.7652       0.772679        8.18540                 NaN            NaN            NaN            NaN
  1583.33        500.000        38.4709        51.8197       0.767327        8.94207                 NaN            NaN            NaN            NaN
  1580.13        500.000        37.6635        51.8743       0.761964        9.70019                 NaN            NaN            NaN            NaN
  1576.92        500.000        36.8547        51.9290       0.756590        10.4597                 NaN            NaN            NaN            NaN
  1573.72        500.000        36.0444        51.9837       0.751204        11.2207                 NaN            NaN            NaN            NaN
  1570.51        500.000        35.2326        52.0384       0.745808        11.9832                 NaN            NaN            NaN            NaN
  1567.31        500.000        34.4193        52.0932       0.740400        12.7471                 NaN            NaN            NaN            NaN
  1564.10        500.000        33.6046        52.1480       0.734981        13.5124                 NaN            NaN            NaN            NaN
  1560.90        500.000        32.9580        52.1834       0.728703        14.1299                 NaN            NaN            NaN            NaN
  1557.69        500.000        32.3105        52.2187       0.722414        14.7484                 NaN            NaN            NaN            NaN
  1554.49        500.000        31.6620        52.2541       0.716116        15.3678                 NaN            NaN            NaN            NaN
  1551.28        500.000        31.0126        52.2895       0.709806        15.9881                 NaN            NaN            NaN            NaN
  1548.08        500.000        30.3622        52.3249       0.703487        16.6094                 NaN            NaN            NaN            NaN
  1544.87        500.000        29.7109        52.3603       0.697156        17.2316                 NaN            NaN            NaN            NaN
  1541.67        500.000        29.0586        52.3958       0.690816        17.8548                 NaN            NaN            NaN            NaN
  1538.46        500.000        28.4054        52.4312       0.684465        18.4790                 NaN            NaN            NaN            NaN
  1535.26        500.000        27.8540        52.4566       0.676719        19.0127                 NaN            NaN            NaN            NaN
  1532.05        500.000        27.3019        52.4819       0.668962        19.5472                 NaN            NaN            NaN            NaN
  1528.85        500.000        26.7492        52.5073       0.661194        20.0823                 NaN            NaN            NaN            NaN
  1525.64        500.000        26.1957        52.5327       0.653415        20.6181                 NaN            NaN            NaN            NaN
  1522.44        500.000        25.6416        52.5581       0.645626        21.1547                 NaN            NaN            NaN            NaN
  1519.23        500.000        25.0868        52.5835       0.637825        21.6919                 NaN            NaN            NaN            NaN
  1516.03        500.000        24.5313        52.6089       0.630014        22.2298                 NaN            NaN            NaN            NaN
  1512.82        500.000        23.9751        52.6342       0.622192        22.7684                 NaN            NaN            NaN            NaN
  1509.62        500.000        23.4763        52.6562       0.612451        23.2551                 NaN            NaN            NaN            NaN
  1506.41        500.000        22.9769        52.6782       0.602699        23.7423                 NaN            NaN            NaN            NaN
  1503.21        500.000        22.4769        52.7001       0.592934        24.2301                 NaN            NaN            NaN            NaN
  1500.00        500.000        21.9763        52.7221       0.583157        24.7184                 NaN            NaN            NaN            NaN
  1496.79        500.000        21.4753        52.7441       0.573368        25.2073                 NaN            NaN            NaN            NaN
  1493.59        500.000        20.9736        52.7661       0.563566        25.6968                 NaN            NaN            NaN            NaN
  1490.38        500.000        20.4714        52.7880       0.553753        26.1868                 NaN            NaN            NaN            NaN
  1487.18        500.000        19.9687        52.8100       0.543927        26.6774                 NaN            NaN            NaN            NaN
  1483.97        500.000        19.5016        52.8315       0.532649        27.1342                 NaN            NaN            NaN            NaN
  1480.77        500.000        19.0341        52.8530       0.521358        27.5916                 NaN            NaN            NaN            NaN
  1477.56        500.000        18.5661        52.8745       0.510054        28.0494                 NaN            NaN            NaN            NaN
  1474.36        500.000        18.0977        52.8960       0.498737        28.5076                 NaN            NaN            NaN            NaN
  1471.15        500.000        17.4180        52.9315       0.494590        28.7744       0.381510                 NaN            NaN            NaN
  1467.95        500.000        16.7457        52.9646       0.492156        29.0008       0.796851                 NaN            NaN            NaN
  1464.74        500.000        16.1226        52.9917       0.490748        29.2059        1.18911                 NaN            NaN            NaN
  1461.54        500.000        15.4986        53.0188       0.489338        29.4113        1.58202                 NaN            NaN            NaN
  1458.33        500.000        15.0039        53.0294       0.491723        29.5642        1.91073                 NaN            NaN            NaN
  1455.13        500.000        14.5086        53.0401       0.494113        29.7173        2.23988                 NaN            NaN            NaN
  1451.92        500.000        14.0128        53.0507       0.496506        29.8706        2.56947                 NaN            NaN            NaN
  1448.72        500.000        13.5163        53.0612       0.498904        30.0241        2.89951                 NaN            NaN            NaN
  1445.51        500.000        13.0192        53.0718       0.501307        30.1777        3.22999                 NaN            NaN            NaN
  1442.31        500.000        12.5215        53.0823       0.503713        30.3316        3.56091                 NaN            NaN            NaN
  1439.10        500.000        12.0232        53.0927       0.506124        30.4857        3.89227                 NaN            NaN            NaN
  1435.90        500.000        11.5243        53.1032       0.508538        30.6399        4.22408                 NaN            NaN            NaN
  1432.69        500.000        11.1181        53.0985       0.515079        30.7259        4.50283       0.396377E-001            NaN            NaN
  1429.49        500.000        10.6683        53.0793       0.529207        30.5768       0.367151        4.77918                 NaN            NaN
  1426.28        500.000        10.6678        53.0796       0.529223        30.5771       0.367155        4.77921                 NaN            NaN
  1423.08        500.000        9.85312        53.0370       0.557093        30.3393       0.925803        5.28761                 NaN            NaN
  1419.87        500.000        9.85263        53.0372       0.557110        30.3396       0.925814        5.28764                 NaN            NaN
  1416.67        500.000        9.85215        53.0374       0.557128        30.3398       0.925824        5.28768                 NaN            NaN
  1413.46        500.000        9.85167        53.0376       0.557145        30.3400       0.925835        5.28771                 NaN            NaN
  1410.26        500.000        8.46251        52.9478       0.612013        30.0189        1.77928        6.17946                 NaN            NaN
  1407.05        500.000        8.07457        52.9660       0.622359        29.8825        6.33098        2.02357       0.100025                 NaN
  1403.85        500.000        7.68314        52.9983       0.631055        29.7210        6.45308        2.27958       0.233849                 NaN
  1400.64        500.000        7.68280        52.9983       0.631074        29.7212        6.45311        2.27961       0.233864                 NaN
  1397.44        500.000        6.98616        53.0560       0.647337        29.4227        2.74008        6.66736       0.480290                 NaN
  1394.23        500.000        6.98586        53.0561       0.647356        29.4229        2.74011        6.66739       0.480320                 NaN
  1391.03        500.000        6.98555        53.0561       0.647374        29.4230        2.74014        6.66742       0.480351                 NaN
  1387.82        500.000        6.98525        53.0562       0.647393        29.4232        2.74016        6.66745       0.480381                 NaN
  1384.62        500.000        5.84929        53.1465       0.676934        28.9079        3.50499        7.00740       0.906940                 NaN
  1381.41        500.000        5.84906        53.1465       0.676953        28.9081        3.50502        7.00743       0.906997                 NaN
  1378.21        500.000        5.84883        53.1465       0.676972        28.9082        3.50506        7.00745       0.907053                 NaN
  1375.00        500.000        5.84859        53.1464       0.676990        28.9083        3.50509        7.00748       0.907110                 NaN
  1371.79        500.000        5.84836        53.1464       0.677009        28.9084        3.50512        7.00750       0.907166                 NaN
  1368.59        500.000        5.84812        53.1464       0.677027        28.9086        3.50515        7.00753       0.907223                 NaN
  1365.38        500.000        5.84789        53.1464       0.677046        28.9087        3.50518        7.00756       0.907280                 NaN
  1362.18        500.000        5.84765        53.1463       0.677064        28.9088        3.50521        7.00758       0.907336                 NaN
  1358.97        500.000        4.20962        53.2630       0.727235        28.1155        4.63007        7.46023        1.59432                 NaN
  1355.77        500.000        4.20948        53.2629       0.727254        28.1156        4.63011        7.46025        1.59441                 NaN
  1352.56        500.000        4.20933        53.2628       0.727273        28.1157        4.63015        7.46027        1.59451                 NaN
  1349.36        500.000        4.20919        53.2627       0.727292        28.1158        4.63018        7.46029        1.59461                 NaN
  1346.15        500.000        4.20905        53.2626       0.727310        28.1159        4.63022        7.46031        1.59470                 NaN
  1342.95        500.000        4.20890        53.2624       0.727329        28.1159        4.63026        7.46033        1.59480                 NaN
  1339.74        500.000        4.20876        53.2623       0.727348        28.1160        4.63030        7.46035        1.59490                 NaN
  1336.54        500.000        4.20861        53.2622       0.727366        28.1161        4.63033        7.46037        1.59499                 NaN
  1333.33        500.000        3.03189        53.3266       0.769165        27.5465        7.74111        5.43329        2.15153                 NaN
  1330.13        500.000        3.03181        53.3264       0.769183        27.5465        7.74112        5.43333        2.15166                 NaN
  1326.92        500.000        3.03172        53.3262       0.769202        27.5466        7.74114        5.43337        2.15178                 NaN
  1323.72        500.000        3.03163        53.3260       0.769221        27.5466        7.74116        5.43341        2.15191                 NaN
  1320.51        500.000        3.03154        53.3259       0.769240        27.5467        7.74118        5.43345        2.15204                 NaN
  1317.31        500.000        3.03145        53.3257       0.769259        27.5468        7.74119        5.43350        2.15217                 NaN
  1314.10        500.000        3.03136        53.3255       0.769278        27.5468        7.74121        5.43354        2.15230                 NaN
  1310.90        500.000        3.03127        53.3253       0.769296        27.5469        7.74123        5.43358        2.15242                 NaN
  1307.69        500.000        2.10381        53.3527       0.805480        27.1463        6.03533        7.93493        2.62152                 NaN
  1304.49        500.000        2.10376        53.3524       0.805500        27.1463        6.03537        7.93494        2.62167                 NaN
  1301.28        500.000        2.10370        53.3522       0.805519        27.1464        6.03542        7.93496        2.62182                 NaN
  1298.08        500.000        2.10365        53.3520       0.805538        27.1464        6.03546        7.93498        2.62198                 NaN
  1294.87        500.000        2.10360        53.3518       0.805557        27.1465        6.03550        7.93499        2.62213                 NaN
  1291.67        500.000        2.10355        53.3515       0.805576        27.1465        6.03555        7.93501        2.62228                 NaN
  1288.46        500.000        2.10349        53.3513       0.805595        27.1465        6.03559        7.93503        2.62244                 NaN
  1285.26        500.000        2.10344        53.3511       0.805613        27.1466        6.03564        7.93504        2.62259                 NaN
  1282.05        500.000        1.32781        53.3494       0.837002        26.8856        8.08944        6.48956        3.02127                 NaN
  1278.85        500.000       0.580070        53.3935       0.842063        26.8470        8.15560        6.63114        3.12585       0.424707     
  1275.64        500.000                 NaN   53.4358       0.846186        26.8327        8.19810        6.70155        3.19817       0.787509     
  1272.44        500.000                 NaN   53.4355       0.846205        26.8327        8.19812        6.70159        3.19835       0.787527     
  1269.23        500.000                 NaN   53.4462       0.852731        26.8299        8.19943        6.65553        3.22620       0.790058     
  1266.03        500.000                 NaN   53.4459       0.852750        26.8299        8.19945        6.65557        3.22639       0.790076     
  1262.82        500.000                 NaN   53.4456       0.852769        26.8299        8.19946        6.65562        3.22657       0.790094     
  1259.62        500.000                 NaN   53.4453       0.852788        26.8299        8.19948        6.65567        3.22675       0.790111     
  1256.41        500.000                 NaN   53.4666       0.865393        26.8263        6.56508        8.19865        3.28300       0.794915     
  1253.21        500.000                 NaN   53.4663       0.865412        26.8263        6.56513        8.19866        3.28319       0.794933     
  1250.00        500.000                 NaN   53.4660       0.865431        26.8264        6.56518        8.19868        3.28337       0.794951     
  1246.79        500.000                 NaN   53.4657       0.865450        26.8264        6.56522        8.19869        3.28356       0.794968     
  1243.59        500.000                 NaN   53.4654       0.865469        26.8264        6.56527        8.19870        3.28375       0.794986     
  1240.38        500.000                 NaN   53.4651       0.865488        26.8264        6.56532        8.19872        3.28394       0.795003     
  1237.18        500.000                 NaN   53.4648       0.865507        26.8264        6.56537        8.19873        3.28412       0.795021     
  1233.97        500.000                 NaN   53.4645       0.865526        26.8265        6.56541        8.19875        3.28431       0.795039     
  1230.77        500.000                 NaN   53.5031       0.891539        26.8231        6.39041        8.19701        3.39091       0.803880     
  1227.56        500.000                 NaN   53.5028       0.891558        26.8231        6.39046        8.19702        3.39111       0.803897     
  1224.36        500.000                 NaN   53.5025       0.891578        26.8232        6.39050        8.19703        3.39130       0.803915     
  1221.15        500.000                 NaN   53.5022       0.891597        26.8232        6.39055        8.19704        3.39149       0.803932     
  1217.95        500.000                 NaN   53.5019       0.891617        26.8232        6.39060        8.19706        3.39168       0.803949     
  1214.74        500.000                 NaN   53.5016       0.891636        26.8232        6.39065        8.19707        3.39188       0.803967     
  1211.54        500.000                 NaN   53.5012       0.891655        26.8233        6.39070        8.19708        3.39207       0.803984     
  1208.33        500.000                 NaN   53.5009       0.891674        26.8233        6.39074        8.19709        3.39226       0.804001     
  1205.13        500.000                 NaN   53.5340       0.918821        26.8257        6.22318        8.19461        3.49154       0.812182     
  1201.92        500.000                 NaN   53.5337       0.918841        26.8257        6.22323        8.19462        3.49173       0.812199     
  1198.72        500.000                 NaN   53.5333       0.918861        26.8257        6.22327        8.19463        3.49193       0.812216     
  1195.51        500.000                 NaN   53.5330       0.918881        26.8258        6.22332        8.19464        3.49213       0.812233     
  1192.31        500.000                 NaN   53.5327       0.918900        26.8258        6.22337        8.19465        3.49233       0.812250     
  1189.10        500.000                 NaN   53.5324       0.918920        26.8258        6.22342        8.19466        3.49252       0.812267     
  1185.90        500.000                 NaN   53.5320       0.918940        26.8259        6.22347        8.19467        3.49272       0.812284     
  1182.69        500.000                 NaN   53.5317       0.918959        26.8259        6.22352        8.19469        3.49292       0.812301     
  1179.49        500.000                 NaN   53.5591       0.947239        26.8355        6.06125        8.19200        3.58560       0.819304     
  1176.28        500.000                 NaN   53.5588       0.947259        26.8355        6.06130        8.19201        3.58580       0.819321     
  1173.08        500.000                 NaN   53.5585       0.947279        26.8355        6.06135        8.19202        3.58601       0.819338     
  1169.87        500.000                 NaN   53.5581       0.947299        26.8356        6.06140        8.19203        3.58621       0.819355     
  1166.67        500.000                 NaN   53.5578       0.947320        26.8356        6.06145        8.19204        3.58641       0.819371     
  1163.46        500.000                 NaN   53.5575       0.947340        26.8356        6.06150        8.19205        3.58661       0.819388     
  1160.26        500.000                 NaN   53.5571       0.947360        26.8357        6.06155        8.19206        3.58682       0.819405     
  1157.05        500.000                 NaN   53.5568       0.947380        26.8357        6.06160        8.19207        3.58702       0.819422     
  1153.85        500.000                 NaN   53.5792       0.976891        26.8526        5.90369        8.18856        3.67316       0.825822     
  1150.64        500.000                 NaN   53.5789       0.976911        26.8527        5.90374        8.18857        3.67336       0.825838     
  1147.44        500.000                 NaN   53.5786       0.976932        26.8527        5.90379        8.18858        3.67357       0.825855     
  1144.23        500.000                 NaN   53.5782       0.976953        26.8528        5.90384        8.18859        3.67378       0.825871     
  1141.03        500.000                 NaN   53.5779       0.976973        26.8528        5.90389        8.18859        3.67398       0.825888     
  1137.82        500.000                 NaN   53.5775       0.976993        26.8528        5.90394        8.18860        3.67419       0.825904     
  1134.62        500.000                 NaN   53.5772       0.977014        26.8529        5.90399        8.18861        3.67440       0.825921     
  1131.41        500.000                 NaN   53.5768       0.977034        26.8529        5.90404        8.18862        3.67460       0.825937     
  1128.21        500.000                 NaN   53.5922        1.00834        26.8792        5.74924        8.18663        3.75339       0.830927     
  1125.00        500.000                 NaN   53.5919        1.00836        26.8793        5.74929        8.18664        3.75360       0.830944     
  1121.79        500.000                 NaN   53.5915        1.00838        26.8793        5.74934        8.18665        3.75382       0.830960     
  1118.59        500.000                 NaN   53.5912        1.00840        26.8794        5.74940        8.18665        3.75403       0.830976     
  1115.38        500.000                 NaN   53.5908        1.00842        26.8794        5.74945        8.18666        3.75424       0.830992     
  1112.18        500.000                 NaN   53.5905        1.00844        26.8795        5.74950        8.18667        3.75445       0.831008     
  1108.97        500.000                 NaN   53.5901        1.00846        26.8795        5.74955        8.18668        3.75466       0.831025     
  1105.77        500.000                 NaN   53.5898        1.00848        26.8796        5.74960        8.18668        3.75487       0.831041     
  1102.56        500.000                 NaN   53.6025        1.04061        26.9124        8.18174        5.59774        3.82940       0.835654     
  1099.36        500.000                 NaN   53.6021        1.04064        26.9124        8.18174        5.59780        3.82961       0.835670     
  1096.15        500.000                 NaN   53.6018        1.04066        26.9124        8.18175        5.59785        3.82983       0.835685     
  1092.95        500.000                 NaN   53.6014        1.04068        26.9125        8.18176        5.59790        3.83004       0.835701     
  1089.74        500.000                 NaN   53.6011        1.04070        26.9125        8.18176        5.59795        3.83026       0.835717     
