|6.6.6
Archiving\03_Data\eqLP/QFM_m1/WD94/WD94_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.5402       0.459776                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.5402       0.459775                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.5402       0.459773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.5402       0.459772                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.5402       0.459770                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.5402       0.459769                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.5402       0.459767                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.5402       0.459766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.5402       0.459764                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.5402       0.459763                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.5402       0.459761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.5402       0.459760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.5402       0.459758                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.5402       0.459756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.5402       0.459755                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.5402       0.459753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.5402       0.459752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.5403       0.459750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.5403       0.459748                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.5403       0.459747                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.5403       0.459745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.5403       0.459743                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.5403       0.459741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.5403       0.459740                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.5403       0.459738                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.5403       0.459736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.5403       0.459734                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.5403       0.459732                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.5403       0.459731                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.5403       0.459729                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.5403       0.459727                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.5403       0.459725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.5403       0.459723                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.5403       0.459721                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.5403       0.459719                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.5403       0.459717                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        99.5403       0.459715                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        98.8342       0.459720       0.706056                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        98.0499       0.459725        1.49041                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        97.2717       0.459731        2.26859                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        95.2152       0.146399        4.05971       0.578740                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        93.8539                 NaN   5.29699       0.849153                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        93.1077                 NaN   6.04312       0.849163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        92.3676                 NaN   6.78299       0.849174       0.271778E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        91.6151                 NaN   7.52201       0.849184       0.137316E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        90.8762                 NaN   8.24360       0.849194       0.310144E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        90.1373                 NaN   8.96521       0.849204       0.482977E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        89.3984                 NaN   9.68684       0.849215       0.655813E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        88.6594                 NaN   10.4085       0.849225       0.828654E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        87.9492                 NaN   11.1024       0.849236       0.991184E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        87.2390                 NaN   11.7964       0.849246       0.115372                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        86.5288                 NaN   12.4904       0.849257       0.131626                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        85.8185                 NaN   13.1843       0.849268       0.147880                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        85.1082                 NaN   13.8784       0.849279       0.164135                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        84.3979                 NaN   14.5724       0.849289       0.180390                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        83.6876                 NaN   15.2664       0.849300       0.196645                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        82.9773                 NaN   15.9605       0.849311       0.212901                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        82.2976                 NaN   16.6252       0.849322       0.227904                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        81.6179                 NaN   17.2899       0.849334       0.242908                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        80.9382                 NaN   17.9546       0.849345       0.257912                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        80.2584                 NaN   18.6193       0.849357       0.272917                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        79.5787                 NaN   19.2840       0.849368       0.287922                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        78.8989                 NaN   19.9488       0.849379       0.302927                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        78.2191                 NaN   20.6136       0.849391       0.317933                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        77.5393                 NaN   21.2784       0.849402       0.332939                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        76.8825                 NaN   21.9214       0.849414       0.346739                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        76.2257                 NaN   22.5644       0.849426       0.360540                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        75.5688                 NaN   23.2074       0.849438       0.374340                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        74.9120                 NaN   23.8504       0.849450       0.388142                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        74.2551                 NaN   24.4935       0.849462       0.401943                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        73.5982                 NaN   25.1366       0.849474       0.415745                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        72.9413                 NaN   25.7797       0.849486       0.429547                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        72.2844                 NaN   26.4228       0.849498       0.443350                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        71.6484                 NaN   27.0460       0.849510       0.456088                 NaN            NaN            NaN            NaN            NaN            NaN
