|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m3.25/YM20/YM20_1.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1583.33        500.000        99.5155       0.484466       0.828119E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.87        500.000        99.1401       0.859917                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1580.41        500.000        99.1492       0.839571       0.112416E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.94        500.000        99.1588       0.818414       0.227932E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1577.48        500.000        99.0905       0.865642       0.438208E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.02        500.000        99.2550       0.706661       0.383304E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1574.56        500.000        99.1825       0.778687       0.388208E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.10        500.000        99.1910       0.770201       0.387573E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.63        500.000        99.1968       0.767843       0.354027E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1570.17        500.000        99.2029       0.761561       0.355100E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.71        500.000        99.2132       0.752403       0.343784E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.25        500.000        99.2187       0.747108       0.341543E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1565.79        500.000        99.1910       0.774805       0.342015E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.32        500.000        99.2632       0.708048       0.287411E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1562.86        500.000        99.2187       0.760158       0.211223E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        99.2707       0.687579       0.417698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1559.94        500.000        99.2515       0.720490       0.280515E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.48        500.000        99.2581       0.712931       0.289882E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.01        500.000        99.2653       0.708073       0.266040E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.55        500.000        99.2687       0.705378       0.259709E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.09        500.000        99.2784       0.696075       0.255152E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.63        500.000        99.2807       0.696393       0.228869E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.17        500.000        99.2882       0.689150       0.226864E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.70        500.000        99.2941       0.683373       0.225300E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.24        500.000        99.2456       0.733146       0.212476E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.78        500.000        99.5819       0.405031       0.130305E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.32        500.000        99.0862       0.889411       0.244149E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.5557        1.40822       0.360811E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.39        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.93        500.000        99.4140       0.570136       0.159044E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.47        500.000        99.3296       0.656216       0.141972E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.01        500.000        99.3359       0.649970       0.140989E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.55        500.000        99.3399       0.647453       0.126335E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.08        500.000        99.7214       0.226659       0.519617E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.62        500.000        98.9771        1.02286                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.16        500.000        99.3541       0.645919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.70        500.000        99.3631       0.605467       0.313935E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.24        500.000        99.3640       0.635774       0.195416E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.77        500.000        99.3697       0.613567       0.167734E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.31        500.000        99.3787       0.575988       0.452951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.85        500.000        99.3767       0.623298                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.39        500.000        99.3822       0.610814       0.700079E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.93        500.000        99.3845       0.615548                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.46        500.000        99.3911       0.608923                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.00        500.000        99.3965       0.586263       0.172094E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.54        500.000        99.3970       0.603040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.08        500.000        99.5621       0.394127       0.437642E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.62        500.000        99.2513       0.748741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.15        500.000        99.4092       0.590760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.69        500.000        99.4110       0.589034                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.23        500.000        99.4173       0.582700       0.407611E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.4203       0.579300       0.431310E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.31        500.000        99.4235       0.576495                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.85        500.000        99.4275       0.572547                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.38        500.000        99.4307       0.569289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.92        500.000        99.4356       0.564366                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.46        500.000        99.4357       0.564302                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        99.4726       0.527319       0.672511E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.54        500.000        99.4116       0.588398                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.07        500.000        99.4463       0.553714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.61        500.000        99.4488       0.551224       0.224309E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.15        500.000        99.4526       0.547389                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.69        500.000        99.3463       0.113310                 NaN  0.540399                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.3059                 NaN            NaN  0.694059                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.76        500.000        99.3102                 NaN            NaN  0.689844                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.30        500.000        99.3803                 NaN            NaN  0.619711                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.84        500.000        99.2357                 NaN            NaN  0.764348                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.38        500.000        99.3055                 NaN            NaN  0.694523                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.92        500.000        99.3085                 NaN            NaN  0.691456                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.45        500.000        99.3046                 NaN            NaN  0.695414                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.99        500.000        99.3013                 NaN  0.861855E-005  0.698646                 NaN            NaN            NaN            NaN            NaN            NaN
  1479.53        500.000        99.2997                 NaN            NaN  0.700320                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.07        500.000        99.2925                 NaN            NaN  0.707496                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.61        500.000        99.2909                 NaN            NaN  0.709125                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.14        500.000        98.8703                 NaN            NaN  0.635331       0.494379                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.8254                 NaN            NaN  0.716206       0.458358                 NaN            NaN            NaN            NaN            NaN
  1472.22        500.000        98.8361                 NaN            NaN  0.453333       0.710597                 NaN            NaN            NaN            NaN            NaN
  1470.76        500.000        98.8469                 NaN            NaN  0.704623       0.448495                 NaN            NaN            NaN            NaN            NaN
  1469.30        500.000        98.8600                 NaN            NaN  0.697479       0.442512                 NaN            NaN            NaN            NaN            NaN
  1467.83        500.000        98.8724                 NaN            NaN  0.438051       0.689561                 NaN            NaN            NaN            NaN            NaN
  1466.37        500.000        98.8851                 NaN            NaN  0.431728       0.683198                 NaN            NaN            NaN            NaN            NaN
  1464.91        500.000        98.8972                 NaN            NaN  0.426179       0.676657                 NaN            NaN            NaN            NaN            NaN
  1463.45        500.000        98.9051                 NaN            NaN  0.422262       0.672658                 NaN            NaN            NaN            NaN            NaN
  1461.99        500.000        98.9175                 NaN            NaN  0.665745       0.416804                 NaN            NaN            NaN            NaN            NaN
