|6.6.6
Archiving\03_Data\eqfracLP/QFM/LAR/LAR_3.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1319.07        500.000                 NaN   99.4949       0.165655       0.848016E-001            NaN  0.894763E-001  0.165193                 NaN            NaN            NaN
  1318.11        500.000                 NaN   99.5003       0.164054       0.838112E-001            NaN  0.885643E-001  0.163269                 NaN            NaN            NaN
  1317.14        500.000                 NaN   99.5024       0.835723E-001  0.163189                 NaN  0.883034E-001  0.162541                 NaN            NaN            NaN
  1316.18        500.000                 NaN   99.5058       0.162314       0.819406E-001            NaN  0.883850E-001  0.161541                 NaN            NaN            NaN
  1315.21        500.000                 NaN   99.5077       0.815808E-001  0.162325                 NaN  0.877605E-001  0.160632                 NaN            NaN            NaN
  1314.25        500.000       0.166987E-002   99.5110       0.159166       0.845155E-001            NaN  0.843214E-001  0.159288                 NaN            NaN            NaN
  1313.29        500.000       0.648274E-002   99.5071       0.156082       0.962778E-001            NaN  0.745975E-001  0.159472                 NaN            NaN            NaN
  1312.32        500.000       0.728731E-002   99.5101       0.155029       0.964228E-001            NaN  0.730091E-001  0.158156                 NaN            NaN            NaN
  1311.36        500.000       0.871775E-002   99.5097       0.154248       0.100370                 NaN  0.692526E-001  0.157714                 NaN            NaN            NaN
  1310.40        500.000       0.107619E-001   99.5094       0.104293       0.153762                 NaN  0.647674E-001  0.157040                 NaN            NaN            NaN
  1309.43        500.000       0.128347E-001   99.5090       0.108153       0.153191                 NaN  0.603755E-001  0.156463                 NaN            NaN            NaN
  1308.47        500.000       0.163471E-001   99.5053       0.118022       0.152985                 NaN  0.513492E-001  0.155961                 NaN            NaN            NaN
  1307.50        500.000       0.190989E-001   99.5049       0.121228       0.152613                 NaN  0.467186E-001  0.155392                 NaN            NaN            NaN
  1306.54        500.000       0.198266E-001   99.4948       0.165353       0.573632E-001            NaN  0.951945E-001  0.167506                 NaN            NaN            NaN
  1305.58        500.000       0.306071E-001   99.5066       0.152284       0.164478                 NaN            NaN  0.146036                 NaN            NaN            NaN
  1304.61        500.000       0.351840E-001   99.4847       0.155702       0.159340                 NaN  0.101309E-001  0.154976                 NaN            NaN            NaN
  1303.65        500.000       0.399716E-001   99.4795       0.169160       0.156507                 NaN  0.721927E-005  0.154849                 NaN            NaN            NaN
  1302.68        500.000       0.460201E-001   99.4730       0.160851       0.163379                 NaN            NaN  0.156746                 NaN            NaN            NaN
  1301.72        500.000       0.502133E-001   99.4700       0.167747       0.154352                 NaN            NaN  0.157669                 NaN            NaN            NaN
  1300.76        500.000       0.527769E-001   99.4699       0.169894       0.149613                 NaN            NaN  0.157803                 NaN            NaN            NaN
  1299.79        500.000       0.568639E-001   99.4669       0.174728       0.142833                 NaN            NaN  0.158644                 NaN            NaN            NaN
  1298.83        500.000       0.576375E-001   99.4704       0.174355       0.139829                 NaN            NaN  0.157784                 NaN            NaN            NaN
  1297.86        500.000       0.596184E-001   99.4709       0.135582       0.176276                 NaN            NaN  0.157668                 NaN            NaN            NaN
  1296.90        500.000       0.606604E-001   99.4728       0.132244       0.177069                 NaN            NaN  0.157176                 NaN            NaN            NaN
  1295.94        500.000       0.608998E-001   99.4779       0.129523       0.175919                 NaN            NaN  0.155741                 NaN            NaN            NaN
  1294.97        500.000       0.620287E-001   99.4798       0.177141       0.125819                 NaN            NaN  0.155232                 NaN            NaN            NaN
  1294.01        500.000       0.619118E-001   99.4842       0.175972       0.123841                 NaN            NaN  0.154069                 NaN            NaN            NaN
  1293.04        500.000       0.616592E-001   99.4891       0.121869       0.174635                 NaN            NaN  0.152736                 NaN            NaN            NaN
  1292.08        500.000       0.612929E-001   99.4940       0.173006       0.120290                 NaN            NaN  0.151421                 NaN            NaN            NaN
  1291.12        500.000       0.610647E-001   99.4982       0.118521       0.171959                 NaN            NaN  0.150224                 NaN            NaN            NaN
  1290.15        500.000       0.608889E-001   99.5027       0.170985       0.116382                 NaN            NaN  0.148995                 NaN            NaN            NaN
  1289.19        500.000       0.599904E-001   99.5081       0.168633       0.115700                 NaN            NaN  0.147540                 NaN            NaN            NaN
  1288.22        500.000       0.598951E-001   99.5127       0.113630       0.167487                 NaN            NaN  0.146262                 NaN            NaN            NaN
  1287.26        500.000       0.587782E-001   99.5187       0.164764       0.113097                 NaN            NaN  0.144706                 NaN            NaN            NaN
  1286.30        500.000       0.589110E-001   99.5215       0.111117       0.164532                 NaN            NaN  0.143976                 NaN            NaN            NaN
  1285.33        500.000       0.574583E-001   99.5290       0.161286       0.110498                 NaN            NaN  0.141725                 NaN            NaN            NaN
  1284.37        500.000       0.576390E-001   99.5314       0.108811       0.160812                 NaN            NaN  0.141301                 NaN            NaN            NaN
  1283.40        500.000       0.562933E-001   99.5389       0.157889       0.107921                 NaN            NaN  0.138957                 NaN            NaN            NaN
  1282.44        500.000       0.557621E-001   99.5428       0.156142       0.107186                 NaN            NaN  0.138061                 NaN            NaN            NaN
  1281.48        500.000       0.551555E-001   99.5474       0.106293       0.154375                 NaN            NaN  0.136810                 NaN            NaN            NaN
  1280.51        500.000       0.543976E-001   99.5522       0.152413       0.105470                 NaN            NaN  0.135486                 NaN            NaN            NaN
  1279.55        500.000       0.538018E-001   99.5568       0.150868       0.104316                 NaN            NaN  0.134210                 NaN            NaN            NaN
  1278.58        500.000       0.530861E-001   99.5615       0.148909       0.103542                 NaN            NaN  0.132925                 NaN            NaN            NaN
  1277.62        500.000       0.524796E-001   99.5660       0.102598       0.147222                 NaN            NaN  0.131682                 NaN            NaN            NaN
  1276.66        500.000       0.518162E-001   99.5705       0.145474       0.101783                 NaN            NaN  0.130455                 NaN            NaN            NaN
  1275.69        500.000       0.511184E-001   99.5752       0.143551       0.100946                 NaN            NaN  0.129148                 NaN            NaN            NaN
  1274.73        500.000       0.504975E-001   99.5794       0.100116       0.141969                 NaN            NaN  0.127998                 NaN            NaN            NaN
  1273.76        500.000       0.498318E-001   99.5839       0.994219E-001  0.140099                 NaN            NaN  0.126790                 NaN            NaN            NaN
  1272.80        500.000       0.491039E-001   99.5883       0.138425       0.986321E-001            NaN            NaN  0.125557                 NaN            NaN            NaN
  1271.84        500.000       0.136473        97.2237       0.366449       0.374065                 NaN            NaN  0.394975        1.50434                 NaN            NaN
  1270.87        500.000       0.378166        90.5348        1.00049        1.15888                 NaN            NaN   1.15578        5.77184                 NaN            NaN
  1269.91        500.000       0.339824        91.4891        1.04266       0.899215                 NaN            NaN   1.04358        5.18565                 NaN            NaN
  1268.94        500.000       0.308525        92.2782       0.945298       0.816229                 NaN            NaN  0.950694        4.70104                 NaN            NaN
  1267.98        500.000       0.282090        92.9490       0.745256       0.862521                 NaN            NaN  0.871547        4.28962                 NaN            NaN
  1267.02        500.000       0.260817        93.5069       0.687194       0.791513                 NaN            NaN  0.805427        3.94817                 NaN            NaN
  1266.05        500.000       0.242231        93.9874       0.636919       0.731075                 NaN            NaN  0.748515        3.65385                 NaN            NaN
  1265.09        500.000       0.226460        94.4077       0.676754       0.593523                 NaN            NaN  0.698512        3.39703                 NaN            NaN
  1264.13        500.000       0.212969        94.7714       0.629283       0.556224                 NaN            NaN  0.655198        3.17491                 NaN            NaN
  1263.16        500.000       0.200952        95.0943       0.523078       0.587113                 NaN            NaN  0.616512        2.97801                 NaN            NaN
  1262.20        500.000       0.190668        95.3777       0.549605       0.494029                 NaN            NaN  0.582679        2.80530                 NaN            NaN
  1261.23        500.000       0.181642        95.6334       0.514566       0.468582                 NaN            NaN  0.551794        2.65004                 NaN            NaN
  1260.27        500.000       0.173355        95.8624       0.484000       0.445326                 NaN            NaN  0.524304        2.51063                 NaN            NaN
  1259.31        500.000       0.166251        96.0671       0.424905       0.455663                 NaN            NaN  0.499525        2.38659                 NaN            NaN
  1258.34        500.000       0.159707        96.2496       0.406544       0.430785                 NaN            NaN  0.477395        2.27599                 NaN            NaN
  1257.38        500.000       0.153988        96.4276       0.404793       0.389379                 NaN            NaN  0.455593        2.16864                 NaN            NaN
  1256.41        500.000       0.148577        96.5805       0.383734       0.374041                 NaN            NaN  0.436984        2.07619                 NaN            NaN
  1255.45        500.000       0.143710        96.7226       0.363630       0.360096                 NaN            NaN  0.419636        1.99037                 NaN            NaN
  1254.49        500.000       0.139478        96.8541       0.347439       0.344194                 NaN            NaN  0.403347        1.91140                 NaN            NaN
  1253.52        500.000       0.135257        96.9760       0.326762       0.335255                 NaN            NaN  0.388294        1.83842                 NaN            NaN
  1252.56        500.000       0.131490        97.0895       0.310077       0.324612                 NaN            NaN  0.374312        1.76997                 NaN            NaN
  1251.59        500.000       0.128106        97.1937       0.294736       0.314440                 NaN            NaN  0.361185        1.70783                 NaN            NaN
  1250.63        500.000       0.124942        97.2914       0.304990       0.279874                 NaN            NaN  0.349049        1.64977                 NaN            NaN
  1249.67        500.000       0.121940        97.3834       0.266368       0.296204                 NaN            NaN  0.337494        1.59464                 NaN            NaN
  1248.70        500.000       0.119086        97.4695       0.253271       0.288033                 NaN            NaN  0.326624        1.54345                 NaN            NaN
  1247.74        500.000       0.116404        97.5498       0.280036       0.241534                 NaN            NaN  0.316408        1.49581                 NaN            NaN
  1246.77        500.000       0.113880        97.6242       0.230327       0.272701                 NaN            NaN  0.306890        1.45205                 NaN            NaN
  1245.81        500.000       0.111451        97.6970       0.265987       0.219351                 NaN            NaN  0.297698        1.40851                 NaN            NaN
  1244.85        500.000       0.109264        97.7638       0.259600       0.208939                 NaN            NaN  0.289018        1.36940                 NaN            NaN
  1243.88        500.000       0.107139        97.8272       0.253365       0.199236                 NaN            NaN  0.280762        1.33226                 NaN            NaN
  1242.92        500.000       0.105012        97.8903       0.189899       0.247121                 NaN            NaN  0.272838        1.29479                 NaN            NaN
  1241.95        500.000       0.102859        97.9481       0.181714       0.241481                 NaN            NaN  0.265201        1.26069                 NaN            NaN
  1240.99        500.000       0.585645E-001   97.8458       0.236186       0.224125                 NaN            NaN  0.273083        1.32832       0.338945E-001            NaN
  1240.03        500.000       0.447919E-001   97.8591       0.229905       0.231551                 NaN            NaN  0.270006        1.32189       0.427876E-001            NaN
  1239.06        500.000       0.445817E-001   97.9209       0.222407       0.223672                 NaN            NaN  0.262466        1.28492       0.410895E-001            NaN
  1238.10        500.000       0.438087E-001   97.9753       0.218718       0.214332                 NaN            NaN  0.255624        1.25243       0.397928E-001            NaN
  1237.13        500.000       0.145241        96.1041       0.241326       0.451530                 NaN            NaN  0.504552        2.50585       0.473602E-001            NaN
  1236.17        500.000                 NaN   99.0479       0.962697E-001  0.160110                 NaN            NaN  0.113275       0.552723       0.296781E-001            NaN
  1235.21        500.000       0.254762E-001   98.4165       0.191571       0.166448                 NaN            NaN  0.198318       0.966459       0.352141E-001            NaN
  1234.24        500.000       0.492257E-002   98.8177       0.116224       0.185370                 NaN            NaN  0.146190       0.695624       0.339937E-001            NaN
  1233.28        500.000       0.654074E-001   97.8709       0.243463       0.165468                 NaN            NaN  0.270060        1.35301       0.316563E-001            NaN
  1232.31        500.000       0.394137E-001   97.4592       0.271438       0.394942                 NaN            NaN  0.397089        1.36107       0.768958E-001            NaN
  1231.35        500.000       0.328102E-001   98.7147       0.142095       0.992464E-001            NaN            NaN  0.141203       0.853144       0.168217E-001            NaN
  1230.39        500.000       0.251564E-001   98.9469       0.456890E-001  0.107810                 NaN            NaN  0.801409E-001  0.788229       0.605488E-002            NaN
  1229.42        500.000       0.318398E-001   98.6714       0.147677       0.123209                 NaN            NaN  0.157990       0.845069       0.228613E-001            NaN
  1228.46        500.000       0.115147        96.6051       0.394957       0.264864                 NaN            NaN  0.477956        2.08521       0.567734E-001            NaN
  1227.49        500.000       0.893873E-001   99.2260       0.134290       0.424887E-001            NaN            NaN  0.102490       0.405376                 NaN            NaN
  1226.53        500.000                 NaN   99.3542       0.523454E-001  0.299137E-001            NaN            NaN  0.327908E-001  0.521183       0.952659E-002            NaN
  1225.57        500.000                 NaN   98.8114       0.141009       0.127785                 NaN            NaN  0.142303       0.755999       0.214971E-001            NaN
  1224.60        500.000       0.614535E-001   98.5550       0.177592       0.965741E-001            NaN            NaN  0.182671       0.909868       0.168038E-001            NaN
  1223.64        500.000                 NaN   98.0641       0.198359       0.180563                 NaN            NaN  0.241475        1.26951       0.460239E-001            NaN
  1222.67        500.000       0.565936E-001   99.2250       0.558425E-001  0.114890                 NaN            NaN  0.944786E-001  0.447309       0.585605E-002            NaN
  1221.71        500.000       0.110545        95.3984       0.302306       0.577657                 NaN            NaN  0.554594        2.96962       0.868796E-001            NaN
  1220.75        500.000                 NaN  100.0000                 NaN            NaN            NaN  0.106381E-005  0.188791E-005            NaN  0.732713E-006            NaN
  1219.78        500.000                 NaN   99.9993       0.521789E-004  0.964886E-004            NaN  0.427239E-005  0.927024E-004  0.483316E-003  0.191910E-004            NaN
  1218.82        500.000       0.155526E-001   97.9454       0.140681       0.320885                 NaN            NaN  0.260290        1.27689       0.402805E-001            NaN
  1217.85        500.000                 NaN  100.0000                 NaN            NaN            NaN            NaN            NaN  0.165150E-004  0.105414E-005            NaN
  1216.89        500.000       0.338248E-005   99.9999       0.140723E-004            NaN            NaN  0.239396E-005  0.108915E-004  0.367052E-004  0.157744E-005            NaN
  1215.93        500.000                 NaN   99.9999       0.399046E-005  0.121179E-004            NaN            NaN  0.975234E-005  0.544493E-004            NaN            NaN
  1214.96        500.000       0.858523E-001   96.2787       0.369903       0.362096                 NaN            NaN  0.458002        2.38469       0.608015E-001            NaN
  1214.00        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1213.04        500.000       0.403803E-001   98.4110       0.134609       0.184237                 NaN            NaN  0.193495        1.01111       0.252035E-001            NaN
  1212.07        500.000       0.863796E-001   97.1913       0.205519       0.308649                 NaN            NaN  0.336693        1.83216       0.393337E-001            NaN
  1211.11        500.000       0.201443E-001   99.3082       0.826696E-001  0.500953E-001            NaN            NaN  0.836839E-001  0.444990       0.101771E-001            NaN
  1210.14        500.000       0.348186E-004   99.9936       0.314318E-003  0.107226E-002            NaN            NaN  0.817789E-003  0.409295E-002  0.116396E-003            NaN
  1209.18        500.000       0.327270E-004   99.9990       0.119780E-003  0.643431E-004            NaN            NaN  0.115747E-003  0.623876E-003  0.124428E-004            NaN
  1208.22        500.000       0.116442E-002   99.9554       0.483325E-002  0.545481E-002            NaN            NaN  0.685128E-002  0.251952E-001  0.112715E-002            NaN
  1207.25        500.000       0.831025E-003   99.9855                 NaN            NaN            NaN            NaN  0.814200E-003  0.128066E-001  0.621919E-004            NaN
  1206.29        500.000                 NaN   99.9949       0.951866E-003            NaN            NaN            NaN  0.509922E-003  0.346460E-002  0.143700E-003            NaN
  1205.32        500.000       0.230078        94.8060       0.676384       0.151893                 NaN            NaN  0.633341        3.44739       0.549577E-001            NaN
  1204.36        500.000       0.514920E-001   98.8091       0.275016E-002  0.206983                 NaN            NaN  0.152922       0.776731                 NaN            NaN
  1203.40        500.000                 NaN   99.9184       0.705470E-001            NaN            NaN            NaN  0.629291E-002            NaN  0.474705E-002            NaN
  1202.43        500.000                 NaN   99.5268       0.242183E-001  0.880358E-001            NaN            NaN  0.406012E-001  0.308975       0.114086E-001            NaN
  1201.47        500.000                 NaN   98.4732       0.133634       0.806415E-001            NaN            NaN  0.190405        1.09427       0.278967E-001            NaN
  1200.50        500.000       0.394907E-001   98.9565       0.301977E-001  0.154746                 NaN            NaN  0.121842       0.687005       0.101799E-001            NaN
  1199.54        500.000       0.205036E-001   99.1773       0.780117E-001  0.915509E-001            NaN            NaN  0.906222E-001  0.527354       0.146397E-001            NaN
  1198.58        500.000       0.407835E-001   99.8949       0.512269E-001            NaN            NaN            NaN  0.129822E-001            NaN  0.106335E-003            NaN
  1197.61        500.000                 NaN   99.3682       0.567244E-001  0.501899E-001            NaN            NaN  0.658854E-001  0.451147       0.781892E-002            NaN
  1196.65        500.000       0.373776E-001   99.0981                 NaN            NaN            NaN            NaN  0.959749E-001  0.641686       0.115764E-001  0.115272     
  1195.68        500.000       0.480872E-001   99.2561       0.466243E-001  0.192928                 NaN            NaN  0.820031E-001  0.374260                 NaN            NaN
  1194.72        500.000       0.525909E-001   96.5971                 NaN            NaN            NaN            NaN  0.255538        1.32715       0.506211E-002   1.76255     
  1193.76        500.000       0.520498E-001   98.2932       0.406013                 NaN            NaN            NaN  0.153106        1.07685       0.187560E-001            NaN
  1192.79        500.000       0.139783        94.7396       0.375110                 NaN            NaN            NaN  0.411584        2.26608       0.311689E-002   2.06470     
  1191.83        500.000       0.619786E-001   95.6500       0.243081       0.178707E-001            NaN            NaN  0.355523        1.90043       0.103753E-001   1.76073     
  1190.86        500.000       0.228006        90.2329       0.559560       0.339242E-001            NaN            NaN  0.737770        4.12261       0.825304E-002   4.07694     
  1189.90        500.000       0.657691E-001   96.7574       0.104025                 NaN            NaN            NaN  0.240421        1.48466       0.247106E-001   1.32299     
  1188.94        500.000       0.318855        86.4803       0.822121                 NaN            NaN            NaN   1.06748        5.25529       0.139421E-001   6.04203     
  1187.97        500.000       0.240550        88.2982       0.182043       0.424439                 NaN            NaN  0.823863        5.44076                 NaN   4.59014     
  1187.01        500.000       0.232865        87.0519       0.600161                 NaN            NaN            NaN  0.835602        6.32614       0.417281E-001   4.91157     
  1186.04        500.000        2.21371                 NaN   4.28708                 NaN            NaN            NaN   6.83058        44.8266       0.248939E-001   41.8171     
  1185.08        500.000        2.22059                 NaN   4.26623                 NaN            NaN            NaN   6.82796        44.8326       0.260802E-001   41.8266     
  1184.12        500.000        2.21710                 NaN   4.26674                 NaN            NaN            NaN   6.82869        44.8308       0.292917E-001   41.8273     
  1183.15        500.000        2.21360                 NaN   4.26725                 NaN            NaN            NaN   6.82941        44.8291       0.324997E-001   41.8281     
  1182.19        500.000        2.21011                 NaN   4.26777                 NaN            NaN            NaN   6.83013        44.8274       0.357035E-001   41.8289     
  1181.22        500.000        2.20663                 NaN   4.26830                 NaN            NaN            NaN   6.83086        44.8256       0.389031E-001   41.8297     
  1180.26        500.000        2.20314                 NaN   4.26882                 NaN            NaN            NaN   6.83159        44.8239       0.420986E-001   41.8305     
  1179.30        500.000        2.19967                 NaN   4.26934                 NaN            NaN            NaN   6.83232        44.8221       0.452891E-001   41.8313     
  1178.33        500.000        2.19619                 NaN   4.26988                 NaN            NaN            NaN   6.83305        44.8204       0.484764E-001   41.8320     
  1177.37        500.000        2.19272                 NaN   4.27041                 NaN            NaN            NaN   6.83378        44.8186       0.516583E-001   41.8328     
  1176.40        500.000        2.18925                 NaN   4.27095                 NaN            NaN            NaN   6.83452        44.8168       0.548351E-001   41.8336     
  1175.44        500.000        2.18578                 NaN   4.27149                 NaN            NaN            NaN   6.83526        44.8150       0.580075E-001   41.8344     
  1174.48        500.000        2.18232                 NaN   4.27204                 NaN            NaN            NaN   6.83600        44.8133       0.611740E-001   41.8352     
  1173.51        500.000        2.17887                 NaN   4.27258                 NaN            NaN            NaN   6.83674        44.8115       0.643343E-001   41.8360     
