|6.6.6
Archiving\03_Data\fracLP/QFM_m3.5/TIS/TIS_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1859.65        500.000        99.0003       0.983871       0.157955E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.0003       0.983871       0.157955E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.0003       0.983870       0.157955E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.0003       0.983869       0.157955E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.0003       0.983868       0.157955E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.0003       0.983867       0.157955E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.0003       0.983867       0.157955E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.0003       0.983866       0.157955E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.0003       0.983865       0.157954E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.0003       0.983864       0.157954E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.0003       0.983863       0.157954E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.0003       0.983862       0.157954E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.0003       0.983862       0.157954E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.0003       0.983861       0.157954E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.0003       0.983860       0.157954E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.0003       0.983859       0.157953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.0003       0.983858       0.157953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.0003       0.983857       0.157953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.0003       0.983856       0.157953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.0003       0.983855       0.157953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.0004       0.983854       0.157953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.0004       0.983854       0.157953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.0004       0.983853       0.157952E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.0004       0.983852       0.157952E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.0004       0.983851       0.157952E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.0004       0.983850       0.157952E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.0004       0.983849       0.157952E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.0004       0.983848       0.157952E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.0004       0.983847       0.157951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.0004       0.983846       0.157951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.0004       0.983845       0.157951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.0004       0.983844       0.157951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.0004       0.983843       0.157951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.0004       0.983842       0.157951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.0004       0.983841       0.157950E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.0004       0.983840       0.157950E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.0004       0.983839       0.157950E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.0004       0.983838       0.157950E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.0004       0.983837       0.157950E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.0004       0.983836       0.157950E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.0004       0.983834       0.157949E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.0004       0.983833       0.157949E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.0004       0.983832       0.157949E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.0004       0.983831       0.157949E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.0004       0.983830       0.157949E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.0004       0.983829       0.157949E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.0004       0.983828       0.157948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.0004       0.983827       0.157948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.0004       0.983826       0.157948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.0004       0.983824       0.157948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.0004       0.983823       0.157948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.0004       0.983822       0.157947E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.0004       0.983824       0.157948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.0004       0.983820       0.157947E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.0004       0.983818       0.157947E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.0004       0.983817       0.157947E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.0004       0.983816       0.157946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.0004       0.983815       0.157946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.0004       0.983813       0.157946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.0004       0.983812       0.157946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.0004       0.983811       0.157946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.0004       0.983809       0.157945E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.0004       0.983808       0.157945E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.0004       0.983807       0.157945E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.0004       0.983806       0.157945E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.0004       0.983804       0.157945E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.0004       0.983803       0.157944E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.0004       0.983801       0.157944E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.0004       0.983800       0.157944E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.0004       0.983799       0.157944E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.0004       0.983797       0.157944E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.0004       0.983796       0.157943E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.0004       0.983795       0.157943E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.0004       0.983793       0.157943E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.0004       0.983792       0.157943E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        98.9973       0.983790       0.157942E-001  0.307990E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        98.9877       0.983819       0.157947E-001  0.127163E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        98.9877       0.983942       0.157967E-001  0.125678E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        98.9877       0.984064       0.157986E-001  0.124831E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        98.9876       0.984186       0.158006E-001  0.123752E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        98.9876       0.984306       0.158025E-001  0.123069E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        98.9876       0.984425       0.158044E-001  0.121518E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        98.4777       0.984541       0.132783E-001  0.128867E-001  0.511545                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.9931                 NaN            NaN  0.691749E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.7102                 NaN            NaN  0.176707E-001  0.272108                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.3224                 NaN            NaN  0.129563E-001  0.664632                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3219                 NaN            NaN  0.129278E-001  0.665143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.3231                 NaN            NaN  0.128961E-001  0.664042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        98.8360                 NaN            NaN  0.222288E-001   1.14175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.7737                 NaN            NaN  0.427364E-002  0.222001                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3669                 NaN            NaN  0.119665E-001  0.621148                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3244                 NaN            NaN  0.127520E-001  0.662872                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        98.6360                 NaN            NaN  0.261261E-001   1.33788                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.9914                 NaN            NaN            NaN  0.858401E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3668                 NaN            NaN  0.120028E-001  0.621220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3287                 NaN            NaN  0.126053E-001  0.658659                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3307                 NaN            NaN  0.125546E-001  0.656779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3328                 NaN            NaN  0.125159E-001  0.654725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3332                 NaN            NaN  0.124709E-001  0.654304                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3338                 NaN            NaN  0.124594E-001  0.653728                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3388                 NaN            NaN  0.123574E-001  0.648882                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3391                 NaN            NaN  0.123318E-001  0.648525                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3414                 NaN            NaN  0.122983E-001  0.646264                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.3451                 NaN            NaN  0.122167E-001  0.642680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.3466                 NaN            NaN  0.121848E-001  0.641191                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3492                 NaN            NaN  0.121445E-001  0.638655                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.3520                 NaN            NaN  0.120756E-001  0.635882                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.3546                 NaN            NaN  0.120288E-001  0.633359                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.3586                 NaN            NaN  0.119577E-001  0.629450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.3604                 NaN            NaN  0.119286E-001  0.627640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.3634                 NaN            NaN  0.118799E-001  0.624702                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.3683                 NaN            NaN  0.117720E-001  0.619897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.3702                 NaN            NaN  0.117394E-001  0.618068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.3741                 NaN            NaN  0.116713E-001  0.614266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.3783                 NaN            NaN  0.116193E-001  0.610066                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        99.3799                 NaN            NaN  0.115743E-001  0.608485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.3849                 NaN            NaN  0.114722E-001  0.603579                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.3891                 NaN            NaN  0.114245E-001  0.599498                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.3922                 NaN            NaN  0.113754E-001  0.596402                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        99.3967                 NaN            NaN  0.112946E-001  0.592039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        99.3995                 NaN            NaN  0.112501E-001  0.589289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.4028                 NaN            NaN  0.111634E-001  0.585994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.4086                 NaN            NaN  0.110858E-001  0.580342                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.4117                 NaN            NaN  0.110397E-001  0.577263                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.4150                 NaN            NaN  0.109706E-001  0.573998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.4207                 NaN            NaN  0.108895E-001  0.568392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.4237                 NaN            NaN  0.108262E-001  0.565450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.4284                 NaN            NaN  0.107526E-001  0.560848                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.4314                 NaN            NaN  0.106992E-001  0.557916                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.2739                 NaN            NaN  0.137221E-001  0.712395                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.7962                 NaN            NaN  0.380545E-002  0.199955                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.3265                 NaN            NaN  0.127033E-001  0.660837                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.3762                 NaN            NaN  0.117476E-001  0.612061                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.4525                 NaN            NaN  0.103268E-001  0.537189                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.4576                 NaN            NaN  0.102422E-001  0.532157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.4614                 NaN            NaN  0.101830E-001  0.528390                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.4656                 NaN            NaN  0.101051E-001  0.524261                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.3900                 NaN            NaN  0.115431E-001  0.598430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.5533                 NaN            NaN  0.844908E-002  0.438300                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.4777                 NaN            NaN  0.990573E-002  0.512367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.4832                 NaN            NaN  0.978201E-002  0.507012                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.3608                 NaN            NaN  0.121129E-001  0.627091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.6156                 NaN            NaN  0.727288E-002  0.377147                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.2909                 NaN            NaN  0.782796E-003  0.282122       0.426222                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0265                 NaN            NaN            NaN  0.727449E-002  0.966272                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0353                 NaN            NaN            NaN  0.553081E-002  0.959176                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0452                 NaN            NaN            NaN  0.361997E-002  0.951151                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0554                 NaN            NaN            NaN  0.731471E-002  0.937271                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.9969                 NaN            NaN            NaN            NaN  0.702453       0.300613                 NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.7705                 NaN            NaN            NaN            NaN            NaN   1.22947                 NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.7668                 NaN            NaN            NaN            NaN  0.681958E-001   1.16496                 NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.7580                 NaN            NaN            NaN            NaN  0.136306E-001   1.22834                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.7375                 NaN            NaN            NaN            NaN            NaN   1.26253                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.7188                 NaN            NaN  0.156534E-004            NaN            NaN   1.28122                 NaN            NaN            NaN            NaN            NaN
