|6.6.6
Archiving\03_Data\frac/QFM_m0.25/KHA22/KHA22_4.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),m3     
  2000.00        2500.00                 NaN
  1997.49        2500.00                 NaN
  1994.99        2500.00                 NaN
  1992.48        2500.00                 NaN
  1989.97        2500.00                 NaN
  1987.47        2500.00                 NaN
  1984.96        2500.00                 NaN
  1982.46        2500.00                 NaN
  1979.95        2500.00                 NaN
  1977.44        2500.00                 NaN
  1974.94        2500.00                 NaN
  1972.43        2500.00                 NaN
  1969.92        2500.00                 NaN
  1967.42        2500.00                 NaN
  1964.91        2500.00                 NaN
  1962.41        2500.00                 NaN
  1959.90        2500.00                 NaN
  1957.39        2500.00                 NaN
  1954.89        2500.00                 NaN
  1952.38        2500.00                 NaN
  1949.87        2500.00                 NaN
  1947.37        2500.00                 NaN
  1944.86        2500.00                 NaN
  1942.36        2500.00                 NaN
  1939.85        2500.00                 NaN
  1937.34        2500.00                 NaN
  1934.84        2500.00                 NaN
  1932.33        2500.00                 NaN
  1929.82        2500.00                 NaN
  1927.32        2500.00                 NaN
  1924.81        2500.00                 NaN
  1922.31        2500.00                 NaN
  1919.80        2500.00                 NaN
  1917.29        2500.00                 NaN
  1914.79        2500.00                 NaN
  1912.28        2500.00                 NaN
  1909.77        2500.00                 NaN
  1907.27        2500.00                 NaN
  1904.76        2500.00                 NaN
  1902.26        2500.00                 NaN
  1899.75        2500.00                 NaN
  1897.24        2500.00       0.651384E-005
  1894.74        2500.00       0.336577E-003
  1892.23        2500.00       0.351533E-003
  1889.72        2500.00       0.348105E-003
  1887.22        2500.00       0.344731E-003
  1884.71        2500.00       0.341336E-003
  1882.21        2500.00       0.338088E-003
  1879.70        2500.00       0.335028E-003
  1877.19        2500.00       0.334421E-003
  1874.69        2500.00       0.326429E-003
  1872.18        2500.00       0.326364E-003
  1869.67        2500.00       0.321400E-003
  1867.17        2500.00       0.319447E-003
  1864.66        2500.00       0.318119E-003
  1862.16        2500.00       0.313644E-003
  1859.65        2500.00       0.311159E-003
  1857.14        2500.00       0.308347E-003
  1854.64        2500.00       0.305165E-003
  1852.13        2500.00       0.384015E-003
  1849.62        2500.00       0.217497E-003
  1847.12        2500.00       0.278886E-003
  1844.61        2500.00                 NaN
  1842.11        2500.00       0.605300E-003
  1839.60        2500.00       0.363017E-003
  1837.09        2500.00       0.208359E-003
  1834.59        2500.00       0.290850E-003
  1832.08        2500.00       0.281920E-003
  1829.57        2500.00       0.279556E-003
  1827.07        2500.00       0.277080E-003
  1824.56        2500.00       0.274965E-003
  1822.06        2500.00       0.272760E-003
  1819.55        2500.00       0.269629E-003
  1817.04        2500.00       0.267686E-003
  1814.54        2500.00       0.265934E-003
  1812.03        2500.00       0.262907E-003
  1809.52        2500.00       0.285690E-003
  1807.02        2500.00       0.234271E-003
  1804.51        2500.00       0.256709E-003
  1802.01        2500.00       0.255603E-003
  1799.50        2500.00       0.407588E-003
  1796.99        2500.00       0.935647E-004
  1794.49        2500.00       0.247547E-003
  1791.98        2500.00       0.378334E-003
  1789.47        2500.00       0.111844E-003
  1786.97        2500.00       0.242449E-003
  1784.46        2500.00       0.239567E-003
  1781.95        2500.00       0.238788E-003
  1779.45        2500.00       0.375004E-003
  1776.94        2500.00       0.866721E-004
  1774.44        2500.00       0.241379E-003
  1771.93        2500.00       0.229769E-003
  1769.42        2500.00       0.229590E-003
  1766.92        2500.00       0.201243E-003
  1764.41        2500.00       0.248512E-003
  1761.90        2500.00       0.223107E-003
  1759.40        2500.00       0.221803E-003
  1756.89        2500.00       0.218950E-003
  1754.39        2500.00       0.217812E-003
  1751.88        2500.00       0.216048E-003
  1749.37        2500.00       0.214874E-003
  1746.87        2500.00       0.212132E-003
  1744.36        2500.00       0.210535E-003
  1741.85        2500.00       0.209646E-003
  1739.35        2500.00       0.206440E-003
  1736.84        2500.00       0.186452E-003
  1734.34        2500.00       0.223972E-003
  1731.83        2500.00       0.202939E-003
  1729.32        2500.00       0.200818E-003
  1726.82        2500.00       0.199279E-003
  1724.31        2500.00       0.197839E-003
  1721.80        2500.00       0.196238E-003
  1719.30        2500.00       0.264341E-003
  1716.79        2500.00       0.121434E-003
  1714.29        2500.00       0.191626E-003
  1711.78        2500.00       0.192041E-003
  1709.27        2500.00       0.185853E-003
  1706.77        2500.00       0.186496E-003
  1704.26        2500.00       0.185523E-003
  1701.75        2500.00       0.184025E-003
  1699.25        2500.00       0.182108E-003
  1696.74        2500.00       0.180827E-003
  1694.24        2500.00       0.179477E-003
  1691.73        2500.00       0.178064E-003
  1689.22        2500.00       0.279985E-003
  1686.72        2500.00       0.668588E-004
