|6.6.6
Archiving\03_Data\frac/QFM_m1.25/ALH/ALH_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1809.52        2500.00        99.4458                 NaN  0.545095       0.909317E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4476                 NaN  0.543373       0.905027E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4474                 NaN  0.543600       0.904317E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4461                 NaN  0.544879       0.904057E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4477                 NaN  0.543300       0.899023E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4453                 NaN  0.545689       0.900571E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4470                 NaN  0.544071       0.894800E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4469                 NaN  0.544153       0.893364E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4458                 NaN  0.545247       0.892294E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4452                 NaN  0.545855       0.890547E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        98.9500                 NaN   1.03370       0.162945E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.9220                 NaN  0.765867E-001  0.146249E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4435                 NaN  0.547626       0.885304E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4311                 NaN  0.559873       0.905361E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        98.5715                 NaN   1.40595       0.225487E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.9979                 NaN            NaN  0.206574E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.7727                 NaN  0.225754       0.150961E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4564                 NaN  0.535088       0.848464E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4181                 NaN  0.572847       0.905880E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4386                 NaN  0.552755       0.867560E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.0296                 NaN  0.955395       0.149818E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.8452                 NaN  0.152301       0.252033E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.4326                 NaN  0.558750       0.865442E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4292                 NaN  0.562107       0.868192E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.4312                 NaN  0.560210       0.862181E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4285                 NaN  0.562856       0.859951E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.4251                 NaN  0.566246       0.862023E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4244                 NaN  0.566982       0.859398E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4222                 NaN  0.569199       0.856805E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4210                 NaN  0.570485       0.855100E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.4191                 NaN  0.572354       0.853484E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.4172                 NaN  0.574283       0.851711E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.4153                 NaN  0.576195       0.851984E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.4129                 NaN  0.578586       0.852642E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.7850                 NaN  0.212046       0.294859E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.0379                 NaN  0.948181       0.139403E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.4075                 NaN  0.584083       0.845100E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.4159                 NaN  0.575773       0.828901E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3943                 NaN  0.597139       0.855843E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3755                 NaN  0.615627       0.890661E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.4283                 NaN  0.563881       0.783002E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.4100                 NaN  0.581814       0.821475E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3851                 NaN  0.606433       0.850729E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3880                 NaN  0.603491       0.847237E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.4041                 NaN  0.587713       0.813871E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3938                 NaN  0.597881       0.827979E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3913                 NaN  0.600421       0.829165E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3901                 NaN  0.601633       0.825308E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3897                 NaN  0.602027       0.822573E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3882                 NaN  0.603625       0.821315E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3866                 NaN  0.605240       0.820816E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3859                 NaN  0.605875       0.818843E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3847                 NaN  0.607151       0.815419E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3844                 NaN  0.607502       0.813288E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.5062                 NaN  0.487296       0.653033E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2609                 NaN  0.729354       0.969907E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.3820                 NaN  0.609878       0.808737E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.3777                 NaN  0.614181       0.810829E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3845                 NaN  0.607475       0.798669E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.3818                 NaN  0.610163       0.801151E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.3821                 NaN  0.609863       0.798843E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.3821                 NaN  0.609890       0.795981E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.3817                 NaN  0.610369       0.794532E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.3818                 NaN  0.610273       0.790507E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.9541                 NaN   1.03228       0.136503E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.8149                 NaN  0.183063       0.206538E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.7864                 NaN  0.210906       0.270629E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.9850                 NaN   1.00208       0.129171E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.3869                 NaN  0.605346       0.777832E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.3882                 NaN  0.604072       0.774986E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.3861                 NaN  0.606106       0.775968E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.3921                 NaN  0.600231       0.767761E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.3945                 NaN  0.597858       0.764017E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.3946                 NaN  0.597739       0.763495E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.3954                 NaN  0.596935       0.763076E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.4006                 NaN  0.591876       0.754160E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.4010                 NaN  0.591515       0.753201E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.4027                 NaN  0.589817       0.751316E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.4066                 NaN  0.585948       0.745810E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.4083                 NaN  0.584223       0.743254E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.4112                 NaN  0.581391       0.739616E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.4145                 NaN  0.578108       0.735452E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.4171                 NaN  0.575550       0.731360E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.4200                 NaN  0.572722       0.728611E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.4233                 NaN  0.569499       0.724747E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.2654                 NaN  0.724789       0.980666E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.5869                 NaN  0.408524       0.455443E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.4323                 NaN  0.560509       0.714756E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        99.4380                 NaN  0.554914       0.707205E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.4371                 NaN  0.555859       0.708075E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        99.4470                 NaN  0.545984       0.697248E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        99.4479                 NaN  0.545160       0.697144E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.3025                 NaN  0.432939       0.386675E-002  0.260737                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.9110                 NaN  0.146145                 NaN  0.942905                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.9280                 NaN  0.144138                 NaN  0.927851                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.9413                 NaN  0.140362                 NaN  0.918320                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9571                 NaN  0.139298                 NaN  0.903582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.7786                 NaN  0.155761                 NaN   1.06564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.1747                 NaN  0.108303                 NaN  0.716982                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9972                 NaN  0.131518                 NaN  0.871249                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.0134                 NaN  0.128666                 NaN  0.857938                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.0248                 NaN  0.125615                 NaN  0.849595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0323                 NaN  0.123593                 NaN  0.844152                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0533                 NaN  0.119820                 NaN  0.826846                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0607                 NaN  0.119899                 NaN  0.819380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0717                 NaN  0.114520                 NaN  0.813765                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0848                 NaN  0.113888                 NaN  0.801327                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0955                 NaN  0.113445                 NaN  0.791081                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.1070                 NaN  0.110828                 NaN  0.782163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.1142                 NaN  0.106353                 NaN  0.779446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.1274                 NaN  0.106331                 NaN  0.766291                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1380                 NaN  0.103715                 NaN  0.758325                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1461                 NaN  0.102155                 NaN  0.751779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1567                 NaN  0.991164E-001            NaN  0.744165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.4366                 NaN  0.636401E-001            NaN  0.499722                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.9011                 NaN  0.129335                 NaN  0.969610                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1837                 NaN  0.944195E-001            NaN  0.721861                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1924                 NaN  0.923126E-001            NaN  0.715251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1261                 NaN  0.495566E-001            NaN  0.425947       0.398408                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0151                 NaN            NaN            NaN  0.292246E-001  0.955678                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.0181                 NaN            NaN            NaN            NaN  0.981883                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.0204                 NaN            NaN            NaN            NaN  0.979610                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.0229                 NaN            NaN            NaN            NaN  0.977056                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.0239                 NaN            NaN            NaN            NaN  0.976113                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.0255                 NaN            NaN            NaN            NaN  0.974505                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.0240                 NaN            NaN            NaN            NaN  0.976049                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.0268                 NaN            NaN            NaN            NaN  0.973188                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.0226                 NaN            NaN            NaN            NaN  0.977360                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.0205                 NaN            NaN            NaN            NaN  0.979539                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.0167                 NaN            NaN            NaN            NaN  0.983346                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.0105                 NaN            NaN            NaN            NaN  0.989467                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.0032                 NaN            NaN            NaN            NaN  0.996846                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.9890                 NaN            NaN            NaN            NaN   1.01100                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.9731                 NaN            NaN            NaN            NaN   1.02692                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.9452                 NaN            NaN  0.371128E-002            NaN   1.05109                 NaN            NaN            NaN            NaN            NaN            NaN
