|6.6.6
Archiving\03_Data\DeqLP/QFM_m5/T13/T13_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1862.18        500.000        86.7881        3.37147       0.595495E-002   9.83451                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        86.2547        3.36822       0.577703E-002   10.3713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        85.7209        3.36497       0.559900E-002   10.9085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        85.1867        3.36171       0.542086E-002   11.4461                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        84.6522        3.35845       0.524260E-002   11.9841                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        84.1173        3.35517       0.506423E-002   12.5224                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        83.6096        3.34863       0.487834E-002   13.0369                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        83.1015        3.34208       0.469235E-002   13.5517                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        82.5932        3.33552       0.450625E-002   14.0668                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        82.0846        3.32896       0.432006E-002   14.5822                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        81.5756        3.32238       0.413378E-002   15.0979                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        81.0664        3.31580       0.394740E-002   15.6138                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        80.5569        3.30920       0.376092E-002   16.1301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        80.0471        3.30260       0.357434E-002   16.6467                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        79.5407        3.29379       0.338594E-002   17.1523       0.983976E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        79.0336        3.28446       0.319623E-002   17.6577       0.209771E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        78.5243        3.27382       0.299692E-002   18.1669       0.319957E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        78.0147        3.26316       0.279753E-002   18.6763       0.430211E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        77.5070        3.25109       0.259344E-002   19.1855       0.538454E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        76.9990        3.23902       0.238927E-002   19.6949       0.646760E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        76.4908        3.22694       0.218501E-002   20.2045       0.755128E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        75.9824        3.21484       0.198067E-002   20.7144       0.863557E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        75.4732        3.19978       0.176561E-002   21.2284       0.967950E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        74.9639        3.18471       0.155047E-002   21.7426       0.107240                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        74.4543        3.16963       0.133526E-002   22.2570       0.117689                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        73.9446        3.15454       0.111998E-002   22.7716       0.128144                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        73.4346        3.13943       0.904620E-003   23.2864       0.138605                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        72.9245        3.12432       0.689192E-003   23.8014       0.149070                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        72.4141        3.10919       0.473694E-003   24.3166       0.159540                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        71.9036        3.09406       0.258127E-003   24.8320       0.170015                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        71.8286        3.08371       0.193747E-003   24.9157       0.171854                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        71.7535        3.07336       0.129372E-003   24.9993       0.173694                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        70.3589        3.03910                 NaN   26.4018       0.200200                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        69.8401        3.01932                 NaN   26.9304       0.210155                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        69.3201        2.99863                 NaN   27.4612       0.220104                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        68.8000        2.97792                 NaN   27.9921       0.230055                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        68.2797        2.95721                 NaN   28.5231       0.240010                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        67.7593        2.93648                 NaN   29.0542       0.249969                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        67.2246        2.91171                 NaN   29.6041       0.259572                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        66.6898        2.88693                 NaN   30.1541       0.269177                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        66.1549        2.86214                 NaN   30.7042       0.278785                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        65.6199        2.83733                 NaN   31.2544       0.288396                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        65.0849        2.81252                 NaN   31.8046       0.298009                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        64.5497        2.78770                 NaN   32.3550       0.307625                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        64.0145        2.76286                 NaN   32.9054       0.317243                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        63.4793        2.73802                 NaN   33.4559       0.326863                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        62.9270        2.70781                 NaN   34.0290       0.336185                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        62.3747        2.67760                 NaN   34.6022       0.345508                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        61.8224        2.64738                 NaN   35.1754       0.354832                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        61.2700        2.61715                 NaN   35.7487       0.364158                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        60.7177        2.58691                 NaN   36.3219       0.373485                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        60.1653        2.55666                 NaN   36.8952       0.382813                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        59.6129        2.52640                 NaN   37.4685       0.392142                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        59.0606        2.49613                 NaN   38.0418       0.401472                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        58.4974        2.46019                 NaN   38.6319       0.410514                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        57.9343        2.42425                 NaN   39.2219       0.419556                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        57.3712        2.38829                 NaN   39.8119       0.428598                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        56.8082        2.35234                 NaN   40.4018       0.437640                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        56.2452        2.31637                 NaN   40.9917       0.446682                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        55.6823        2.28040                 NaN   41.5815       0.455724                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        55.1195        2.24443                 NaN   42.1713       0.464767                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        54.5568        2.20845                 NaN   42.7610       0.473808                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        53.9995        2.16753                 NaN   43.3504       0.482633                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        53.4423        2.12661                 NaN   43.9397       0.491456                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        52.8852        2.08569                 NaN   44.5288       0.500279                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        52.3283        2.04476                 NaN   45.1179       0.509100                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        51.7714        2.00384                 NaN   45.7068       0.517921                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        51.2148        1.96291                 NaN   46.2956       0.526740                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        50.6582        1.92199                 NaN   46.8842       0.535558                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        50.1018        1.88106                 NaN   47.4727       0.544375                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        49.5560        1.83761                 NaN   48.0532       0.553226                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        48.7032        1.80373                 NaN   48.4903       0.557063       0.445789                 NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        47.4263        1.78675                 NaN   48.6877       0.552888        1.54642                 NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        46.1462        1.76972                 NaN   48.8855       0.548702        2.64982                 NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        45.0308        1.75128                 NaN   49.0729       0.544634        3.60031                 NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        43.9132        1.73280                 NaN   49.2607       0.540556        4.55283                 NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        42.7932        1.71428                 NaN   49.4487       0.536469        5.50739                 NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        41.6709        1.69572                 NaN   49.6370       0.532372        6.46399                 NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        40.7964        1.67404                 NaN   49.8158       0.528316        7.18544                 NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        39.9206        1.65232                 NaN   49.9948       0.524254        7.90801                 NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        39.0436        1.63057                 NaN   50.1740       0.520184        8.63170                 NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        38.1652        1.60879                 NaN   50.3534       0.516108        9.35652                 NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        37.2856        1.58697                 NaN   50.5330       0.512024        10.0825                 NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        36.4046        1.56512                 NaN   50.7128       0.507933        10.8095                 NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        35.5224        1.54323                 NaN   50.8928       0.503835        11.5377                 NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        34.6389        1.52130                 NaN   51.0731       0.499730        12.2670                 NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        33.9783        1.49519                 NaN   51.2535       0.496005        12.7770                 NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        33.3171        1.46906                 NaN   51.4340       0.492276        13.2875                 NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        32.6553        1.44290                 NaN   51.6147       0.488543        13.7985                 NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        31.9929        1.41671                 NaN   51.7955       0.484806        14.3100                 NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        31.3299        1.39050                 NaN   51.9765       0.481065        14.8220                 NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        30.6663        1.36426                 NaN   52.1576       0.477319        15.3346                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        30.0021        1.33799                 NaN   52.3388       0.473569        15.8476                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        29.3372        1.31170                 NaN   52.5201       0.469814        16.3611                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        28.8169        1.28077                 NaN   52.7143       0.466636        16.7214                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        28.2963        1.24983                 NaN   52.9085       0.463455        17.0819                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        27.7755        1.21887                 NaN   53.1028       0.460272        17.4426                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        27.2544        1.18790                 NaN   53.2972       0.457086        17.8034                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        26.7329        1.15690                 NaN   53.4917       0.453899        18.1646                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        26.2113        1.12589                 NaN   53.6863       0.450709        18.5259                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        25.6893        1.09485                 NaN   53.8809       0.447516        18.8874                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        25.1671        1.06380                 NaN   54.0757       0.444322        19.2491                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        24.7351        1.02823                 NaN   54.2892       0.441560        19.5058                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        24.3031       0.992643                 NaN   54.5029       0.438798        19.7626                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        23.8709       0.957047                 NaN   54.7165       0.436034        20.0195                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        23.4387       0.921441                 NaN   54.9303       0.433269        20.2764                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        23.0063       0.885823                 NaN   55.1440       0.430503        20.5334                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        22.5738       0.850194                 NaN   55.3579       0.427736        20.7904                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        22.1412       0.814554                 NaN   55.5717       0.424968        21.0475                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        21.7085       0.778903                 NaN   55.7856       0.422199        21.3047                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        21.3412       0.737241                 NaN   56.0306       0.420486        21.4704                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        20.9740       0.695576                 NaN   56.2755       0.418774        21.6361                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        20.6067       0.653909                 NaN   56.5205       0.417061        21.8018                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        20.2395       0.612240                 NaN   56.7654       0.415348        21.9675                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        19.8722       0.570568                 NaN   57.0104       0.413635        22.1332                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        19.5050       0.528894                 NaN   57.2554       0.411922        22.2988                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        19.1377       0.487217                 NaN   57.5004       0.410209        22.4645                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        18.7705       0.445539                 NaN   57.7454       0.408496        22.6301                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        18.4395       0.398537                 NaN   58.0195       0.408092        22.7344                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        18.1085       0.351541                 NaN   58.2937       0.407688        22.8386                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        17.7777       0.304551                 NaN   58.5678       0.407284        22.9427                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        17.4468       0.257567                 NaN   58.8419       0.406880        23.0468                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        17.1035       0.209091                 NaN   59.1254       0.407498        23.1239       0.305593E-001            NaN            NaN            NaN            NaN
  1467.95        500.000        16.5100       0.160289                 NaN   59.4249       0.418462        23.0012       0.485236                 NaN            NaN            NaN            NaN
  1464.74        500.000        15.9539       0.108177                 NaN   59.7372       0.431746        22.8475       0.921438                 NaN            NaN            NaN            NaN
  1461.54        500.000        15.3976       0.560410E-001            NaN   60.0497       0.445039        22.6937        1.35787                 NaN            NaN            NaN            NaN
  1458.33        500.000        14.8735       0.116617E-002            NaN   60.3717       0.460997        22.5146        1.77804                 NaN            NaN            NaN            NaN
  1455.13        500.000        14.2954                 NaN            NaN   60.3945       0.466443        22.6511        2.19253                 NaN            NaN            NaN            NaN
  1451.92        500.000        13.7454                 NaN            NaN   60.4047       0.473254        22.7872        2.58946                 NaN            NaN            NaN            NaN
  1448.72        500.000        13.1946                 NaN            NaN   60.4149       0.480077        22.9234        2.98699                 NaN            NaN            NaN            NaN
  1445.51        500.000        12.6782                 NaN            NaN   60.4201       0.488005        23.0491        3.36460                 NaN            NaN            NaN            NaN
  1442.31        500.000        12.1066                 NaN            NaN   60.4049       0.505851        22.9362       0.313541        3.73291                 NaN            NaN            NaN
  1439.10        500.000        11.2131                 NaN            NaN   60.4555       0.518445        22.7536       0.780491        4.06414       0.214680                 NaN            NaN
  1435.90        500.000        10.2745                 NaN            NaN   60.5303       0.527481        22.5637        4.34484        1.25640       0.502743                 NaN            NaN
  1432.69        500.000        10.2741                 NaN            NaN   60.5306       0.527500        22.5638        4.34486        1.25641       0.502777                 NaN            NaN
  1429.49        500.000        10.2736                 NaN            NaN   60.5309       0.527518        22.5639        4.34488        1.25642       0.502810                 NaN            NaN
  1426.28        500.000        10.2731                 NaN            NaN   60.5311       0.527537        22.5641        4.34490        1.25643       0.502843                 NaN            NaN
  1423.08        500.000        10.2726                 NaN            NaN   60.5314       0.527555        22.5642        4.34492        1.25644       0.502876                 NaN            NaN
  1419.87        500.000        10.2721                 NaN            NaN   60.5317       0.527573        22.5643        4.34494        1.25645       0.502910                 NaN            NaN
  1416.67        500.000        10.2716                 NaN            NaN   60.5319       0.527592        22.5645        4.34496        1.25647       0.502943                 NaN            NaN
  1413.46        500.000        10.2711                 NaN            NaN   60.5322       0.527610        22.5646        4.34498        1.25648       0.502976                 NaN            NaN
  1410.26        500.000        6.01395                 NaN            NaN   60.8539       0.580746        21.5824        5.59593        3.48361        1.88951                 NaN            NaN
  1407.05        500.000        6.01372                 NaN            NaN   60.8539       0.580764        21.5824        5.59593        3.48363        1.88963                 NaN            NaN
  1403.85        500.000        6.01349                 NaN            NaN   60.8539       0.580782        21.5825        5.59593        3.48365        1.88974                 NaN            NaN
  1400.64        500.000        6.01325                 NaN            NaN   60.8539       0.580800        21.5825        5.59594        3.48367        1.88986                 NaN            NaN
  1397.44        500.000        6.01302                 NaN            NaN   60.8540       0.580818        21.5826        5.59594        3.48369        1.88998                 NaN            NaN
  1394.23        500.000        6.01278                 NaN            NaN   60.8540       0.580836        21.5826        5.59595        3.48370        1.89010                 NaN            NaN
  1391.03        500.000        6.01255                 NaN            NaN   60.8540       0.580854        21.5827        5.59595        3.48372        1.89021                 NaN            NaN
  1387.82        500.000        6.01231                 NaN            NaN   60.8540       0.580871        21.5827        5.59595        3.48374        1.89033                 NaN            NaN
  1384.62        500.000        4.05601                 NaN            NaN   60.9800       0.618864        21.0239        4.56785        6.12813        2.62526                 NaN            NaN
  1381.41        500.000        4.05588                 NaN            NaN   60.9799       0.618882        21.0239        4.56787        6.12812        2.62542                 NaN            NaN
  1378.21        500.000        4.05576                 NaN            NaN   60.9798       0.618900        21.0239        4.56789        6.12811        2.62557                 NaN            NaN
  1375.00        500.000        4.05563                 NaN            NaN   60.9798       0.618918        21.0239        4.56791        6.12811        2.62573                 NaN            NaN
  1371.79        500.000        4.05551                 NaN            NaN   60.9797       0.618936        21.0240        4.56792        6.12810        2.62589                 NaN            NaN
  1368.59        500.000        4.05538                 NaN            NaN   60.9796       0.618954        21.0240        4.56794        6.12810        2.62605                 NaN            NaN
  1365.38        500.000        4.05526                 NaN            NaN   60.9795       0.618972        21.0240        4.56796        6.12810        2.62621                 NaN            NaN
  1362.18        500.000        4.05513                 NaN            NaN   60.9794       0.618989        21.0240        4.56798        6.12809        2.62637                 NaN            NaN
  1358.97        500.000        2.86054                 NaN            NaN   61.0378       0.649810        20.6515        6.41191        5.24707        3.14134                 NaN            NaN
  1355.77        500.000        2.86048                 NaN            NaN   61.0377       0.649829        20.6515        6.41190        5.24708        3.14153                 NaN            NaN
  1352.56        500.000        2.86041                 NaN            NaN   61.0375       0.649846        20.6515        6.41189        5.24710        3.14171                 NaN            NaN
  1349.36        500.000        2.86034                 NaN            NaN   61.0374       0.649864        20.6515        6.41188        5.24712        3.14190                 NaN            NaN
  1346.15        500.000        2.86027                 NaN            NaN   61.0372       0.649882        20.6515        6.41187        5.24713        3.14209                 NaN            NaN
  1342.95        500.000        2.86021                 NaN            NaN   61.0371       0.649900        20.6515        6.41186        5.24715        3.14227                 NaN            NaN
  1339.74        500.000        2.86014                 NaN            NaN   61.0369       0.649918        20.6515        6.41185        5.24717        3.14246                 NaN            NaN
  1336.54        500.000        2.86007                 NaN            NaN   61.0368       0.649936        20.6515        6.41184        5.24719        3.14265                 NaN            NaN
  1333.33        500.000        2.00942                 NaN            NaN   61.0608       0.676488        20.3964        6.58142        5.72693        3.54855                 NaN            NaN
  1330.13        500.000        2.00938                 NaN            NaN   61.0606       0.676506        20.3964        6.58140        5.72695        3.54876                 NaN            NaN
  1326.92        500.000        2.00935                 NaN            NaN   61.0604       0.676525        20.3964        6.58139        5.72696        3.54897                 NaN            NaN
  1323.72        500.000        2.00931                 NaN            NaN   61.0602       0.676543        20.3964        6.58138        5.72698        3.54918                 NaN            NaN
  1320.51        500.000        2.00928                 NaN            NaN   61.0600       0.676561        20.3964        6.58137        5.72700        3.54939                 NaN            NaN
  1317.31        500.000        2.00924                 NaN            NaN   61.0598       0.676579        20.3964        6.58135        5.72701        3.54959                 NaN            NaN
  1314.10        500.000        2.00920                 NaN            NaN   61.0596       0.676597        20.3964        6.58134        5.72703        3.54980                 NaN            NaN
  1310.90        500.000        2.00917                 NaN            NaN   61.0595       0.676615        20.3964        6.58133        5.72705        3.55001                 NaN            NaN
  1307.69        500.000        1.34481                 NaN            NaN   61.0632       0.699112        20.2349        6.69426        6.07798        3.88573                 NaN            NaN
  1304.49        500.000        1.27076                 NaN            NaN   61.0623       0.701693        20.2207        6.70594        6.11488        3.92374                 NaN            NaN
  1301.28        500.000        1.05284                 NaN            NaN   61.0696       0.704234        20.2093        6.72815        6.16932        3.97508       0.915241E-001            NaN
  1298.08        500.000                 NaN            NaN            NaN   61.1291       0.706687        20.2354        6.28335        6.81036        4.08972       0.745444                 NaN
  1294.87        500.000                 NaN            NaN            NaN   61.1300       0.708788        20.2596        6.24099        6.81629        4.09654       0.747817                 NaN
  1291.67        500.000                 NaN            NaN            NaN   61.1298       0.708806        20.2595        6.24100        6.81628        4.09677       0.747831                 NaN
