|6.6.6
Archiving\03_Data\Deqfrac/QFM_m4.5/T13/T13_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1601.22        2500.00                 NaN   99.2225       0.685766       0.916923E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.63        2500.00                 NaN   99.2319       0.678087       0.900404E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1598.04        2500.00                 NaN   99.2392       0.671565       0.892688E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.45        2500.00                 NaN   99.2439       0.669940       0.861946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1594.86        2500.00                 NaN   99.2566       0.656671       0.867067E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.27        2500.00                 NaN   99.2616       0.652505       0.859426E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.68        2500.00                 NaN   99.2692       0.645727       0.850987E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1590.09        2500.00                 NaN   99.2741       0.643482       0.824676E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.49        2500.00                 NaN   99.2851       0.632748       0.821991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.90        2500.00                 NaN   98.6532        1.18584       0.160991                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1585.31        2500.00                 NaN   99.9468       0.446457E-001  0.851373E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.72        2500.00                 NaN   99.3029       0.618934       0.782048E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1582.13        2500.00                 NaN   99.3103       0.610191       0.795346E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1580.54        2500.00                 NaN   99.3159       0.606178       0.778768E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00                 NaN   99.3232       0.602395       0.743907E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1577.36        2500.00                 NaN   99.3279       0.598497       0.736167E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1575.77        2500.00                 NaN   99.3345       0.592300       0.732139E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1574.18        2500.00                 NaN   99.3393       0.588828       0.718891E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1572.59        2500.00                 NaN   99.3460       0.583815       0.701509E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.00        2500.00                 NaN   99.3524       0.577313       0.703368E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1569.41        2500.00                 NaN   99.3554       0.576781       0.677943E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.82        2500.00                 NaN   99.5993       0.354894       0.457889E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.23        2500.00                 NaN   99.1328       0.776043       0.911351E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.64        2500.00                 NaN   99.3745       0.560354       0.651037E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.05        2500.00                 NaN   99.3775       0.558719       0.638132E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.46        2500.00                 NaN   99.3838       0.553455       0.627319E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1559.87        2500.00                 NaN   99.3881       0.550317       0.615475E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.27        2500.00                 NaN   99.3943       0.544067       0.616547E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.68        2500.00                 NaN   99.3989       0.540773       0.603238E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.09        2500.00                 NaN   99.4018       0.537936       0.602201E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.50        2500.00                 NaN   99.4122       0.529474       0.583539E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.91        2500.00                 NaN   99.4128       0.530127       0.570266E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1550.32        2500.00                 NaN   99.4178       0.526086       0.561556E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.73        2500.00                 NaN   99.4225       0.521930       0.555459E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1547.14        2500.00                 NaN   99.4265       0.519236       0.542505E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.55        2500.00                 NaN   99.4308       0.515770       0.534614E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.96        2500.00                 NaN   99.5990       0.364973       0.360471E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.37        2500.00                 NaN   99.2742       0.659776       0.660508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.78        2500.00                 NaN   99.4429       0.507276       0.497846E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.19        2500.00                 NaN   99.4478       0.502264       0.499786E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.60        2500.00                 NaN   99.4519       0.499252       0.488553E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.01        2500.00                 NaN   99.4552       0.497269       0.475453E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.42        2500.00                 NaN   99.4596       0.493470       0.469140E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.83        2500.00                 NaN   99.4616       0.493782       0.446337E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.24        2500.00                 NaN   99.4662       0.489628       0.441803E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.65        2500.00                 NaN   99.4691       0.486955       0.438959E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.05        2500.00                 NaN   99.4700       0.488255       0.417661E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.46        2500.00                 NaN   99.4822       0.475364       0.424118E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.87        2500.00                 NaN   99.4813       0.476606       0.420915E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.28        2500.00                 NaN   99.4846       0.475375       0.400626E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.69        2500.00                 NaN   99.3691       0.541837E-001            NaN            NaN  0.576716                 NaN            NaN            NaN            NaN            NaN            NaN
  1520.10        2500.00                 NaN   99.0770                 NaN            NaN            NaN  0.923012                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.51        2500.00                 NaN   99.6151                 NaN  0.158547E-001            NaN  0.369083                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.92        2500.00                 NaN   99.3425                 NaN  0.398712E-003            NaN  0.657103                 NaN            NaN            NaN            NaN            NaN            NaN
  1515.33        2500.00                 NaN   99.3432                 NaN            NaN            NaN  0.656842                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.74        2500.00                 NaN   99.3429                 NaN  0.108599E-005            NaN  0.657127                 NaN            NaN            NaN            NaN            NaN            NaN
  1512.15        2500.00                 NaN   99.3427                 NaN            NaN            NaN  0.657310                 NaN            NaN            NaN            NaN            NaN            NaN
  1510.56        2500.00                 NaN   99.3422                 NaN            NaN            NaN  0.657783                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.97        2500.00                 NaN   99.3407                 NaN            NaN            NaN  0.659316                 NaN            NaN            NaN            NaN            NaN            NaN
  1507.38        2500.00                 NaN   99.3381                 NaN            NaN            NaN  0.661864                 NaN            NaN            NaN            NaN            NaN            NaN
  1505.79        2500.00                 NaN   99.3371                 NaN  0.125482E-005            NaN  0.662923                 NaN            NaN            NaN            NaN            NaN            NaN
  1504.20        2500.00                 NaN   99.3325                 NaN            NaN            NaN  0.667477                 NaN            NaN            NaN            NaN            NaN            NaN
  1502.61        2500.00                 NaN   99.3292                 NaN            NaN            NaN  0.670763                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.02        2500.00                 NaN   99.3228                 NaN            NaN            NaN  0.677157                 NaN            NaN            NaN            NaN            NaN            NaN
  1499.43        2500.00                 NaN   99.4253                 NaN  0.204057E-003            NaN  0.574542                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.83        2500.00                 NaN   99.2000                 NaN            NaN            NaN  0.800045                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00                 NaN   99.3009                 NaN            NaN            NaN  0.699063                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.65        2500.00                 NaN   99.2883                 NaN            NaN            NaN  0.711673                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.06        2500.00                 NaN   99.2320                 NaN            NaN            NaN  0.684442       0.835147E-001            NaN            NaN            NaN            NaN            NaN
  1491.47        2500.00                 NaN   99.8542                 NaN  0.510385E-001            NaN  0.947166E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1489.88        2500.00                 NaN   98.0387                 NaN            NaN            NaN  0.502820        1.45852                 NaN            NaN            NaN            NaN            NaN
  1488.29        2500.00                 NaN   98.9546                 NaN            NaN            NaN  0.752587       0.292774                 NaN            NaN            NaN            NaN            NaN
  1486.70        2500.00                 NaN   98.9646                 NaN            NaN            NaN  0.289777       0.745614                 NaN            NaN            NaN            NaN            NaN
  1485.11        2500.00                 NaN   98.9746                 NaN            NaN            NaN  0.286475       0.738886                 NaN            NaN            NaN            NaN            NaN
  1483.52        2500.00                 NaN   98.9836                 NaN            NaN            NaN  0.732308       0.284084                 NaN            NaN            NaN            NaN            NaN
  1481.93        2500.00                 NaN   98.7955                 NaN            NaN            NaN  0.865341       0.339208                 NaN            NaN            NaN            NaN            NaN
  1480.34        2500.00                 NaN   99.3958                 NaN            NaN            NaN  0.437432       0.166774                 NaN            NaN            NaN            NaN            NaN
  1478.75        2500.00                 NaN   98.8069                 NaN            NaN            NaN  0.333871       0.859225                 NaN            NaN            NaN            NaN            NaN
  1477.16        2500.00                 NaN   99.0222                 NaN            NaN            NaN  0.273194       0.704628                 NaN            NaN            NaN            NaN            NaN
  1475.57        2500.00                 NaN   99.0281                 NaN            NaN            NaN  0.701055       0.270801                 NaN            NaN            NaN            NaN            NaN
  1473.98        2500.00                 NaN   99.0371                 NaN            NaN            NaN  0.268536       0.694396                 NaN            NaN            NaN            NaN            NaN
  1472.39        2500.00                 NaN   99.0428                 NaN            NaN            NaN  0.266785       0.690399                 NaN            NaN            NaN            NaN            NaN
  1470.80        2500.00                 NaN   99.0506                 NaN            NaN            NaN  0.685794       0.263629                 NaN            NaN            NaN            NaN            NaN
  1469.21        2500.00                 NaN   99.0573                 NaN            NaN            NaN  0.680937       0.261785                 NaN            NaN            NaN            NaN            NaN
  1467.61        2500.00                 NaN   99.0639                 NaN            NaN            NaN  0.257413       0.678692                 NaN            NaN            NaN            NaN            NaN
  1466.02        2500.00                 NaN   99.0724                 NaN            NaN            NaN  0.672979       0.254612                 NaN            NaN            NaN            NaN            NaN
  1464.43        2500.00                 NaN   99.0820                 NaN            NaN            NaN  0.253371       0.664668                 NaN            NaN            NaN            NaN            NaN
  1462.84        2500.00                 NaN   99.0857                 NaN  0.116971E-005            NaN  0.661911       0.252421                 NaN            NaN            NaN            NaN            NaN
  1461.25        2500.00                 NaN   99.0928                 NaN            NaN            NaN  0.249067       0.658178                 NaN            NaN            NaN            NaN            NaN
  1459.66        2500.00                 NaN   99.0984                 NaN            NaN            NaN  0.654000       0.247609                 NaN            NaN            NaN            NaN            NaN
  1458.07        2500.00                 NaN   99.1049                 NaN  0.369680E-005            NaN  0.650192       0.244883                 NaN            NaN            NaN            NaN            NaN
  1456.48        2500.00                 NaN   98.4488                 NaN  0.150978                 NaN   1.27678       0.123483                 NaN            NaN            NaN            NaN            NaN
  1454.89        2500.00                 NaN   99.9150                 NaN  0.434473E-003            NaN  0.617668E-001  0.227851E-001            NaN            NaN            NaN            NaN            NaN
  1453.30        2500.00                 NaN   99.0248                 NaN            NaN            NaN  0.264711       0.710522                 NaN            NaN            NaN            NaN            NaN
  1451.71        2500.00                 NaN   97.4199                 NaN            NaN            NaN  0.989697       0.760414                 NaN  0.829983                 NaN            NaN            NaN
  1450.12        2500.00                 NaN   97.2194                 NaN  0.148552                 NaN  0.838857       0.836144                 NaN  0.957005                 NaN            NaN            NaN
  1448.53        2500.00                 NaN   97.2025                 NaN  0.309622                 NaN  0.916900       0.574876                 NaN  0.996110                 NaN            NaN            NaN
  1446.94        2500.00                 NaN   97.2586                 NaN  0.306639                 NaN  0.554195       0.903394                 NaN  0.977123                 NaN            NaN            NaN
  1445.35        2500.00                 NaN   97.3541                 NaN  0.302936                 NaN  0.881129       0.518709                 NaN  0.943174                 NaN            NaN            NaN
  1443.76        2500.00                 NaN   97.3905                 NaN  0.303719                 NaN  0.500763       0.873081                 NaN  0.931909                 NaN            NaN            NaN
  1442.17        2500.00                 NaN   97.4519                 NaN  0.299556                 NaN  0.476285       0.861546                 NaN  0.910720                 NaN            NaN            NaN
  1440.58        2500.00                 NaN   97.5053                 NaN  0.299166                 NaN  0.849987       0.452600                 NaN  0.892930                 NaN            NaN            NaN
  1438.99        2500.00                 NaN   97.5587                 NaN  0.296867                 NaN  0.431068       0.838809                 NaN  0.874602                 NaN            NaN            NaN
  1437.39        2500.00                 NaN   97.6083                 NaN  0.295958                 NaN  0.828239       0.409676                 NaN  0.857849                 NaN            NaN            NaN
  1435.80        2500.00                 NaN   97.6616                 NaN  0.293463                 NaN  0.816097       0.389174                 NaN  0.839695                 NaN            NaN            NaN
  1434.21        2500.00                 NaN   97.7055                 NaN  0.292495                 NaN  0.364802       0.812322                 NaN  0.824839                 NaN            NaN            NaN
  1432.62        2500.00                 NaN   97.7557                 NaN  0.290623                 NaN  0.797153       0.348814                 NaN  0.807711                 NaN            NaN            NaN
  1431.03        2500.00                 NaN   97.7987                 NaN  0.289376                 NaN  0.328487       0.790429                 NaN  0.792967                 NaN            NaN            NaN
  1429.44        2500.00                 NaN   97.8426                 NaN  0.287832                 NaN  0.310513       0.781044                 NaN  0.778015                 NaN            NaN            NaN
  1427.85        2500.00                 NaN   97.8843                 NaN  0.286508                 NaN  0.774504       0.291007                 NaN  0.763670                 NaN            NaN            NaN
  1426.26        2500.00                 NaN   97.9242                 NaN  0.285214                 NaN  0.767422       0.273215                 NaN  0.749991                 NaN            NaN            NaN
  1424.67        2500.00                 NaN   97.9620                 NaN  0.284016                 NaN  0.255394       0.761571                 NaN  0.737023                 NaN            NaN            NaN
  1423.08        2500.00                 NaN   98.0004                 NaN  0.282651                 NaN  0.755010       0.238060                 NaN  0.723859                 NaN            NaN            NaN
  1421.49        2500.00                 NaN   98.0350                 NaN  0.282263                 NaN  0.749493       0.221135                 NaN  0.712074                 NaN            NaN            NaN
  1419.90        2500.00                 NaN   98.0789                 NaN  0.279321                 NaN  0.737542       0.207732                 NaN  0.696501                 NaN            NaN            NaN
  1418.31        2500.00                 NaN   98.1067                 NaN  0.280723                 NaN  0.734889       0.189868                 NaN  0.687790                 NaN            NaN            NaN
  1416.72        2500.00                 NaN   98.1497                 NaN  0.275787                 NaN  0.727369       0.175646                 NaN  0.671461                 NaN            NaN            NaN
  1415.13        2500.00                 NaN   98.1548                 NaN  0.280450                 NaN  0.737800       0.155863                 NaN  0.671043                 NaN            NaN            NaN
  1413.54        2500.00                 NaN   98.2229                 NaN  0.271568                 NaN  0.147691       0.712415                 NaN  0.645401                 NaN            NaN            NaN
  1411.95        2500.00                 NaN   98.2372                 NaN  0.273901                 NaN  0.129050       0.718040                 NaN  0.641821                 NaN            NaN            NaN
  1410.36        2500.00                 NaN   98.2677                 NaN  0.272863                 NaN  0.715083       0.113270                 NaN  0.631122                 NaN            NaN            NaN
  1408.77        2500.00                 NaN   98.2966                 NaN  0.271394                 NaN  0.711065       0.999479E-001            NaN  0.621019                 NaN            NaN            NaN
  1407.17        2500.00                 NaN   98.3268                 NaN  0.269858                 NaN  0.869768E-001  0.706154                 NaN  0.610237                 NaN            NaN            NaN
  1405.58        2500.00                 NaN   98.3507                 NaN  0.269205                 NaN  0.719734E-001  0.706205                 NaN  0.601890                 NaN            NaN            NaN
  1403.99        2500.00                 NaN   98.3444                 NaN  0.212147                 NaN  0.594074       0.253938                 NaN  0.595395                 NaN            NaN            NaN
  1402.40        2500.00                 NaN   98.4262                 NaN  0.281552                 NaN  0.714109                 NaN            NaN  0.578142                 NaN            NaN            NaN
  1400.81        2500.00                 NaN   98.3976                 NaN  0.313520                 NaN  0.690052                 NaN            NaN  0.598845                 NaN            NaN            NaN
  1399.22        2500.00                 NaN   98.5043                 NaN  0.254916                 NaN  0.330331E-002  0.695433                 NaN  0.542016                 NaN            NaN            NaN
  1397.63        2500.00                 NaN   98.4814                 NaN  0.261419                 NaN  0.760025E-002  0.694205                 NaN  0.555425                 NaN            NaN            NaN
  1396.04        2500.00                 NaN   98.5011                 NaN  0.251038                 NaN  0.310663E-001  0.670058                 NaN  0.546767                 NaN            NaN            NaN
  1394.45        2500.00                 NaN   98.5145                 NaN  0.233996                 NaN  0.619198       0.931027E-001            NaN  0.539207                 NaN            NaN            NaN
  1392.86        2500.00                 NaN   98.5538                 NaN  0.260062                 NaN  0.655955                 NaN            NaN  0.530210                 NaN            NaN            NaN
  1391.27        2500.00                 NaN   98.5719                 NaN  0.250108                 NaN  0.656170                 NaN            NaN  0.521845                 NaN            NaN            NaN
  1389.68        2500.00                 NaN   98.5860                 NaN  0.240055                 NaN  0.777256E-002  0.650679                 NaN  0.515533                 NaN            NaN            NaN
  1388.09        2500.00                 NaN   98.6095                 NaN  0.236534                 NaN  0.647701                 NaN            NaN  0.506257                 NaN            NaN            NaN
  1386.50        2500.00                 NaN   98.6342                 NaN  0.236165                 NaN  0.631933                 NaN            NaN  0.497691                 NaN            NaN            NaN
  1384.91        2500.00                 NaN   98.6522                 NaN  0.234256                 NaN  0.622484                 NaN            NaN  0.491063                 NaN            NaN            NaN
  1383.32        2500.00                 NaN   98.6694                 NaN  0.233350                 NaN  0.612538                 NaN            NaN  0.484714                 NaN            NaN            NaN
  1381.73        2500.00                 NaN   98.6914                 NaN  0.228530                 NaN  0.603811                 NaN            NaN  0.476236                 NaN            NaN            NaN
  1380.14        2500.00                 NaN   98.7082                 NaN  0.248270                 NaN  0.568716                 NaN            NaN  0.474802                 NaN            NaN            NaN
  1378.55        2500.00                 NaN   98.7368                 NaN  0.218023                 NaN  0.587253                 NaN            NaN  0.457949                 NaN            NaN            NaN
  1376.95        2500.00                 NaN   98.7405                 NaN  0.215251                 NaN  0.587786                 NaN            NaN  0.456428                 NaN            NaN            NaN
  1375.36        2500.00                 NaN   98.7285                 NaN  0.223968                 NaN  0.582035                 NaN            NaN  0.465517                 NaN            NaN            NaN
  1373.77        2500.00                 NaN   98.8132                 NaN  0.204082                 NaN  0.556610                 NaN            NaN  0.426132                 NaN            NaN            NaN
  1372.18        2500.00                 NaN   98.7959                 NaN  0.211642                 NaN  0.556220                 NaN            NaN  0.436255                 NaN            NaN            NaN
  1370.59        2500.00                 NaN   98.8100                 NaN  0.213947                 NaN  0.544243                 NaN            NaN  0.431797                 NaN            NaN            NaN
  1369.00        2500.00                 NaN   98.8291                 NaN  0.199757                 NaN  0.549136                 NaN            NaN  0.422025                 NaN            NaN            NaN
  1367.41        2500.00                 NaN   98.8447                 NaN  0.203013                 NaN  0.534948                 NaN            NaN  0.417308                 NaN            NaN            NaN
  1365.82        2500.00                 NaN   98.8467                 NaN  0.209209                 NaN  0.525468                 NaN            NaN  0.418590                 NaN            NaN            NaN
  1364.23        2500.00                 NaN   98.8945                 NaN  0.194577                 NaN  0.512877                 NaN            NaN  0.398011                 NaN            NaN            NaN
  1362.64        2500.00                 NaN   98.8858                 NaN  0.197496                 NaN  0.514620                 NaN            NaN  0.402072                 NaN            NaN            NaN
  1361.05        2500.00                 NaN   98.9066                 NaN  0.192427                 NaN  0.508308                 NaN            NaN  0.392628                 NaN            NaN            NaN
  1359.46        2500.00                 NaN   98.9175                 NaN  0.190377                 NaN  0.503271                 NaN            NaN  0.388872                 NaN            NaN            NaN
  1357.87        2500.00                 NaN   98.9257                 NaN  0.199697                 NaN  0.486333                 NaN            NaN  0.388271                 NaN            NaN            NaN
  1356.28        2500.00                 NaN   98.9525                 NaN  0.174956                 NaN  0.499551                 NaN            NaN  0.372986                 NaN            NaN            NaN
  1354.69        2500.00                 NaN   98.9583                 NaN  0.181368                 NaN  0.487741                 NaN            NaN  0.372549                 NaN            NaN            NaN
  1353.10        2500.00                 NaN   98.9713                 NaN  0.179285                 NaN  0.481902                 NaN            NaN  0.367530                 NaN            NaN            NaN
  1351.51        2500.00                 NaN   98.9842                 NaN  0.175840                 NaN  0.477741                 NaN            NaN  0.362231                 NaN            NaN            NaN
  1349.92        2500.00                 NaN   98.9971                 NaN  0.174316                 NaN  0.471313                 NaN            NaN  0.357318                 NaN            NaN            NaN
  1348.33        2500.00                 NaN   99.0089                 NaN  0.170071                 NaN  0.468741                 NaN            NaN  0.352284                 NaN            NaN            NaN
  1346.73        2500.00                 NaN   99.0189                 NaN  0.165529                 NaN  0.467671                 NaN            NaN  0.347896                 NaN            NaN            NaN
  1345.14        2500.00                 NaN   99.0269                 NaN  0.178244                 NaN  0.446962                 NaN            NaN  0.347873                 NaN            NaN            NaN
  1343.55        2500.00                 NaN   99.0530                 NaN  0.152192                 NaN  0.462312                 NaN            NaN  0.332533                 NaN            NaN            NaN
  1341.96        2500.00                 NaN   99.0557                 NaN  0.160317                 NaN  0.450526                 NaN            NaN  0.333436                 NaN            NaN            NaN
  1340.37        2500.00                 NaN   99.0656                 NaN  0.156066                 NaN  0.449031                 NaN            NaN  0.329293                 NaN            NaN            NaN
  1338.78        2500.00                 NaN   99.0790                 NaN  0.156224                 NaN  0.439954                 NaN            NaN  0.324785                 NaN            NaN            NaN
  1337.19        2500.00                 NaN   99.0901                 NaN  0.150435                 NaN  0.440287                 NaN            NaN  0.319149                 NaN            NaN            NaN
  1335.60        2500.00                 NaN   99.0924                 NaN  0.153352                 NaN  0.433774                 NaN            NaN  0.320488                 NaN            NaN            NaN
  1334.01        2500.00                 NaN   99.1208                 NaN  0.143348                 NaN  0.429856                 NaN            NaN  0.306014                 NaN            NaN            NaN
  1332.42        2500.00                 NaN   99.1193                 NaN  0.141172                 NaN  0.432155                 NaN            NaN  0.307368                 NaN            NaN            NaN
  1330.83        2500.00                 NaN   99.1298                 NaN  0.140807                 NaN  0.426112                 NaN            NaN  0.303291                 NaN            NaN            NaN
  1329.24        2500.00                 NaN   99.1402                 NaN  0.137721                 NaN  0.422994                 NaN            NaN  0.299065                 NaN            NaN            NaN
  1327.65        2500.00                 NaN   99.1488                 NaN  0.134694                 NaN  0.421062                 NaN            NaN  0.295412                 NaN            NaN            NaN
  1326.06        2500.00                 NaN   99.1582                 NaN  0.131726                 NaN  0.418561                 NaN            NaN  0.291487                 NaN            NaN            NaN
  1324.47        2500.00                 NaN   99.1675                 NaN  0.128198                 NaN  0.416701                 NaN            NaN  0.287647                 NaN            NaN            NaN
  1322.88        2500.00                 NaN   99.1761                 NaN  0.125378                 NaN  0.414498                 NaN            NaN  0.284032                 NaN            NaN            NaN
  1321.29        2500.00                 NaN   99.1849                 NaN  0.122940                 NaN  0.411743                 NaN            NaN  0.280381                 NaN            NaN            NaN
  1319.70        2500.00                 NaN   99.1955                 NaN  0.121379                 NaN  0.406564                 NaN            NaN  0.276560                 NaN            NaN            NaN
  1318.11        2500.00                 NaN   99.2011                 NaN  0.116120                 NaN  0.409302                 NaN            NaN  0.273470                 NaN            NaN            NaN
  1316.51        2500.00                 NaN   99.2102                 NaN  0.113435                 NaN  0.406709                 NaN            NaN  0.269700                 NaN            NaN            NaN
  1314.92        2500.00                 NaN   99.2177                 NaN  0.110881                 NaN  0.404737                 NaN            NaN  0.266670                 NaN            NaN            NaN
  1313.33        2500.00                 NaN   99.2255                 NaN  0.107415                 NaN  0.403805                 NaN            NaN  0.263256                 NaN            NaN            NaN
