|6.6.6
Archiving\03_Data\Deqfrac/QFM_m4.5/T13/T13_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1613.94        2500.00                 NaN   99.0498       0.829910       0.120323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1612.35        2500.00                 NaN   99.0589       0.823760       0.117370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1610.76        2500.00                 NaN   99.0690       0.815069       0.115952                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.17        2500.00                 NaN   98.9990       0.879867       0.121163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1607.58        2500.00                 NaN   99.1677       0.728030       0.104282                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1605.99        2500.00                 NaN   99.0982       0.789863       0.111929                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.40        2500.00                 NaN   99.1075       0.781802       0.110671                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1602.81        2500.00                 NaN   99.1168       0.774116       0.109077                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.22        2500.00                 NaN   99.1221       0.771247       0.106689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.63        2500.00                 NaN   99.1325       0.762730       0.104779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1598.04        2500.00                 NaN   99.1404       0.755678       0.103937                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.45        2500.00                 NaN   99.1457       0.753914       0.100418                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1594.86        2500.00                 NaN   99.1595       0.739375       0.101077                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.27        2500.00                 NaN   99.1649       0.734855       0.100201                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.68        2500.00                 NaN   99.1733       0.727480       0.992575E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1590.09        2500.00                 NaN   99.1787       0.725063       0.962262E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.49        2500.00                 NaN   99.1907       0.713264       0.959930E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.90        2500.00                 NaN   98.4764        1.33596       0.187631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1585.31        2500.00                 NaN   99.9396       0.503955E-001  0.996071E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.72        2500.00                 NaN   99.2103       0.698280       0.914615E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1582.13        2500.00                 NaN   99.2182       0.688758       0.930827E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1580.54        2500.00                 NaN   99.2243       0.684475       0.912055E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00                 NaN   99.2326       0.680260       0.871323E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1577.36        2500.00                 NaN   99.2377       0.676076       0.862725E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1575.77        2500.00                 NaN   99.2449       0.669253       0.858233E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1574.18        2500.00                 NaN   99.2501       0.665591       0.843289E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1572.59        2500.00                 NaN   99.2576       0.660057       0.823222E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.00        2500.00                 NaN   99.2645       0.652955       0.825680E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1569.41        2500.00                 NaN   99.2680       0.652424       0.796146E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.82        2500.00                 NaN   99.5438       0.402189       0.539678E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.23        2500.00                 NaN   99.0147       0.878132       0.107125                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.64        2500.00                 NaN   99.2889       0.634474       0.765917E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.05        2500.00                 NaN   99.2922       0.632713       0.751076E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.46        2500.00                 NaN   99.2991       0.627013       0.738673E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1559.87        2500.00                 NaN   99.3038       0.623681       0.725175E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.27        2500.00                 NaN   99.3106       0.616759       0.726757E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.68        2500.00                 NaN   99.3156       0.613225       0.711432E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.09        2500.00                 NaN   99.3189       0.610068       0.710091E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.50        2500.00                 NaN   99.3303       0.600778       0.688924E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.91        2500.00                 NaN   99.3309       0.601703       0.673683E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1550.32        2500.00                 NaN   99.3364       0.597242       0.663539E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.73        2500.00                 NaN   99.3416       0.592716       0.656604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1547.14        2500.00                 NaN   99.3460       0.589837       0.641731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.55        2500.00                 NaN   99.3507       0.586060       0.632771E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.96        2500.00                 NaN   99.5425       0.414833       0.426899E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.37        2500.00                 NaN   99.1719       0.749902       0.782245E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.78        2500.00                 NaN   99.3641       0.576911       0.590084E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.19        2500.00                 NaN   99.3693       0.571404       0.592632E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.60        2500.00                 NaN   99.3739       0.568123       0.579681E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.01        2500.00                 NaN   99.3776       0.565997       0.564458E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.42        2500.00                 NaN   99.3824       0.561863       0.557228E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.83        2500.00                 NaN   99.3847       0.562305       0.530383E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.24        2500.00                 NaN   99.3896       0.557838       0.525331E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.65        2500.00                 NaN   99.3929       0.554916       0.522156E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.05        2500.00                 NaN   99.3938       0.556475       0.497121E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.46        2500.00                 NaN   99.4074       0.542073       0.505043E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.87        2500.00                 NaN   99.4062       0.543642       0.501448E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.28        2500.00                 NaN   99.4099       0.542374       0.477591E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.69        2500.00                 NaN   99.2825       0.618317E-001            NaN            NaN  0.655716                 NaN            NaN            NaN            NaN            NaN            NaN
  1520.10        2500.00                 NaN   98.9501                 NaN            NaN            NaN   1.04988                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.51        2500.00                 NaN   99.5610                 NaN  0.189303E-001            NaN  0.420075                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.92        2500.00                 NaN   99.2516                 NaN  0.476430E-003            NaN  0.747895                 NaN            NaN            NaN            NaN            NaN            NaN
  1515.33        2500.00                 NaN   99.2521                 NaN            NaN            NaN  0.747874                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.74        2500.00                 NaN   99.2515                 NaN  0.129895E-005            NaN  0.748450                 NaN            NaN            NaN            NaN            NaN            NaN
  1512.15        2500.00                 NaN   99.2510                 NaN            NaN            NaN  0.748987                 NaN            NaN            NaN            NaN            NaN            NaN
  1510.56        2500.00                 NaN   99.2501                 NaN            NaN            NaN  0.749912                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.97        2500.00                 NaN   99.2481                 NaN            NaN            NaN  0.751875                 NaN            NaN            NaN            NaN            NaN            NaN
  1507.38        2500.00                 NaN   99.2449                 NaN            NaN            NaN  0.755057                 NaN            NaN            NaN            NaN            NaN            NaN
  1505.79        2500.00                 NaN   99.2435                 NaN  0.150579E-005            NaN  0.756509                 NaN            NaN            NaN            NaN            NaN            NaN
  1504.20        2500.00                 NaN   99.2379                 NaN            NaN            NaN  0.762132                 NaN            NaN            NaN            NaN            NaN            NaN
  1502.61        2500.00                 NaN   99.2339                 NaN            NaN            NaN  0.766116                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.02        2500.00                 NaN   99.2263                 NaN            NaN            NaN  0.773664                 NaN            NaN            NaN            NaN            NaN            NaN
  1499.43        2500.00                 NaN   99.3429                 NaN  0.245503E-003            NaN  0.656829                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.83        2500.00                 NaN   99.0853                 NaN            NaN            NaN  0.914710                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00                 NaN   99.2004                 NaN            NaN            NaN  0.799555                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.65        2500.00                 NaN   99.1857                 NaN            NaN            NaN  0.814320                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.06        2500.00                 NaN   99.1219                 NaN            NaN            NaN  0.783292       0.948090E-001            NaN            NaN            NaN            NaN            NaN
  1491.47        2500.00                 NaN   99.8307                 NaN  0.616443E-001            NaN  0.107662                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.88        2500.00                 NaN   97.7704                 NaN            NaN            NaN  0.575140        1.65448                 NaN            NaN            NaN            NaN            NaN
  1488.29        2500.00                 NaN   98.8093                 NaN            NaN            NaN  0.855193       0.335523                 NaN            NaN            NaN            NaN            NaN
  1486.70        2500.00                 NaN   98.8201                 NaN            NaN            NaN  0.332280       0.847635                 NaN            NaN            NaN            NaN            NaN
  1485.11        2500.00                 NaN   98.8311                 NaN            NaN            NaN  0.328648       0.840279                 NaN            NaN            NaN            NaN            NaN
  1483.52        2500.00                 NaN   98.8407                 NaN            NaN            NaN  0.833171       0.326095                 NaN            NaN            NaN            NaN            NaN
  1481.93        2500.00                 NaN   98.6259                 NaN            NaN            NaN  0.984711       0.389384                 NaN            NaN            NaN            NaN            NaN
  1480.34        2500.00                 NaN   99.3098                 NaN            NaN            NaN  0.498414       0.191799                 NaN            NaN            NaN            NaN            NaN
  1478.75        2500.00                 NaN   98.6376                 NaN            NaN            NaN  0.383801       0.978573                 NaN            NaN            NaN            NaN            NaN
  1477.16        2500.00                 NaN   98.8828                 NaN            NaN            NaN  0.314258       0.802966                 NaN            NaN            NaN            NaN            NaN
  1475.57        2500.00                 NaN   98.8889                 NaN            NaN            NaN  0.799392       0.311747                 NaN            NaN            NaN            NaN            NaN
  1473.98        2500.00                 NaN   98.8986                 NaN            NaN            NaN  0.309296       0.792102                 NaN            NaN            NaN            NaN            NaN
  1472.39        2500.00                 NaN   98.9046                 NaN            NaN            NaN  0.307464       0.787895                 NaN            NaN            NaN            NaN            NaN
  1470.80        2500.00                 NaN   98.9130                 NaN            NaN            NaN  0.782989       0.304002                 NaN            NaN            NaN            NaN            NaN
  1469.21        2500.00                 NaN   98.9201                 NaN            NaN            NaN  0.777804       0.302062                 NaN            NaN            NaN            NaN            NaN
  1467.61        2500.00                 NaN   98.9272                 NaN            NaN            NaN  0.297148       0.775632                 NaN            NaN            NaN            NaN            NaN
  1466.02        2500.00                 NaN   98.9365                 NaN            NaN            NaN  0.769368       0.294141                 NaN            NaN            NaN            NaN            NaN
  1464.43        2500.00                 NaN   98.9468                 NaN            NaN            NaN  0.292883       0.760306                 NaN            NaN            NaN            NaN            NaN
  1462.84        2500.00                 NaN   98.9506                 NaN  0.143434E-005            NaN  0.757495       0.291943                 NaN            NaN            NaN            NaN            NaN
  1461.25        2500.00                 NaN   98.9581                 NaN            NaN            NaN  0.288265       0.753628                 NaN            NaN            NaN            NaN            NaN
  1459.66        2500.00                 NaN   98.9641                 NaN            NaN            NaN  0.749196       0.286749                 NaN            NaN            NaN            NaN            NaN
  1458.07        2500.00                 NaN   98.9710                 NaN  0.454662E-005            NaN  0.745214       0.283777                 NaN            NaN            NaN            NaN            NaN
  1456.48        2500.00                 NaN   98.2060                 NaN  0.186148                 NaN   1.46471       0.143177                 NaN            NaN            NaN            NaN            NaN
  1454.89        2500.00                 NaN   99.9020                 NaN  0.536578E-003            NaN  0.709704E-001  0.264770E-001            NaN            NaN            NaN            NaN            NaN
  1453.30        2500.00                 NaN   98.8770                 NaN            NaN            NaN  0.307318       0.815691                 NaN            NaN            NaN            NaN            NaN
  1451.71        2500.00                 NaN   97.1951                 NaN            NaN            NaN   1.14904       0.872766                 NaN  0.783125                 NaN            NaN            NaN
  1450.12        2500.00                 NaN   96.9787                 NaN  0.183624                 NaN  0.963334       0.971455                 NaN  0.902873                 NaN            NaN            NaN
  1448.53        2500.00                 NaN   96.9539                 NaN  0.383588                 NaN   1.05394       0.668619                 NaN  0.939947                 NaN            NaN            NaN
  1446.94        2500.00                 NaN   97.0121                 NaN  0.380896                 NaN  0.645276        1.03942                 NaN  0.922326                 NaN            NaN            NaN
  1445.35        2500.00                 NaN   97.1125                 NaN  0.377092                 NaN   1.01500       0.604796                 NaN  0.890616                 NaN            NaN            NaN
  1443.76        2500.00                 NaN   97.1493                 NaN  0.379068                 NaN  0.584583        1.00679                 NaN  0.880291                 NaN            NaN            NaN
  1442.17        2500.00                 NaN   97.2132                 NaN  0.374711                 NaN  0.556734       0.994745                 NaN  0.860620                 NaN            NaN            NaN
  1440.58        2500.00                 NaN   97.2686                 NaN  0.375121                 NaN  0.982443       0.529692                 NaN  0.844160                 NaN            NaN            NaN
  1438.99        2500.00                 NaN   97.3238                 NaN  0.373163                 NaN  0.505148       0.970677                 NaN  0.827196                 NaN            NaN            NaN
  1437.39        2500.00                 NaN   97.3751                 NaN  0.372925                 NaN  0.959585       0.480706                 NaN  0.811724                 NaN            NaN            NaN
  1435.80        2500.00                 NaN   97.4306                 NaN  0.370659                 NaN  0.946601       0.457231                 NaN  0.794933                 NaN            NaN            NaN
  1434.21        2500.00                 NaN   97.4757                 NaN  0.370384                 NaN  0.429133       0.943498                 NaN  0.781257                 NaN            NaN            NaN
  1432.62        2500.00                 NaN   97.5280                 NaN  0.368823                 NaN  0.926851       0.410873                 NaN  0.765438                 NaN            NaN            NaN
  1431.03        2500.00                 NaN   97.5722                 NaN  0.368227                 NaN  0.387435       0.920223                 NaN  0.751871                 NaN            NaN            NaN
  1429.44        2500.00                 NaN   97.6175                 NaN  0.367124                 NaN  0.366758       0.910479                 NaN  0.738109                 NaN            NaN            NaN
  1427.85        2500.00                 NaN   97.6606                 NaN  0.366326                 NaN  0.904015       0.344161                 NaN  0.724921                 NaN            NaN            NaN
  1426.26        2500.00                 NaN   97.7015                 NaN  0.365597                 NaN  0.896958       0.323570                 NaN  0.712363                 NaN            NaN            NaN
  1424.67        2500.00                 NaN   97.7403                 NaN  0.364994                 NaN  0.302892       0.891335                 NaN  0.700479                 NaN            NaN            NaN
  1423.08        2500.00                 NaN   97.7799                 NaN  0.364138                 NaN  0.884851       0.282736                 NaN  0.688408                 NaN            NaN            NaN
  1421.49        2500.00                 NaN   97.8154                 NaN  0.364520                 NaN  0.879461       0.262979                 NaN  0.677646                 NaN            NaN            NaN
  1419.90        2500.00                 NaN   97.8611                 NaN  0.361588                 NaN  0.866630       0.247378                 NaN  0.663278                 NaN            NaN            NaN
  1418.31        2500.00                 NaN   97.8894                 NaN  0.364200                 NaN  0.864596       0.226406                 NaN  0.655432                 NaN            NaN            NaN
  1416.72        2500.00                 NaN   97.9339                 NaN  0.358835                 NaN  0.857145       0.209773                 NaN  0.640329                 NaN            NaN            NaN
  1415.13        2500.00                 NaN   97.9367                 NaN  0.365881                 NaN  0.870582       0.186473                 NaN  0.640381                 NaN            NaN            NaN
  1413.54        2500.00                 NaN   98.0096                 NaN  0.355128                 NaN  0.176901       0.841962                 NaN  0.616392                 NaN            NaN            NaN
  1411.95        2500.00                 NaN   98.0229                 NaN  0.359097                 NaN  0.154790       0.849824                 NaN  0.613429                 NaN            NaN            NaN
  1410.36        2500.00                 NaN   98.0541                 NaN  0.358592                 NaN  0.847581       0.136063                 NaN  0.603673                 NaN            NaN            NaN
  1408.77        2500.00                 NaN   98.0837                 NaN  0.357541                 NaN  0.844032       0.120233                 NaN  0.594481                 NaN            NaN            NaN
  1407.17        2500.00                 NaN   98.1147                 NaN  0.356419                 NaN  0.104785       0.839451                 NaN  0.584633                 NaN            NaN            NaN
  1405.58        2500.00                 NaN   98.1387                 NaN  0.356526                 NaN  0.868402E-001  0.840813                 NaN  0.577110                 NaN            NaN            NaN
  1403.99        2500.00                 NaN   98.1318                 NaN  0.281449                 NaN  0.708701       0.306719                 NaN  0.571327                 NaN            NaN            NaN
  1402.40        2500.00                 NaN   98.2177                 NaN  0.374639                 NaN  0.852360                 NaN            NaN  0.555271                 NaN            NaN            NaN
  1400.81        2500.00                 NaN   98.1819                 NaN  0.418729                 NaN  0.823748                 NaN            NaN  0.575650                 NaN            NaN            NaN
  1399.22        2500.00                 NaN   98.3003                 NaN  0.340972                 NaN  0.400977E-002  0.833189                 NaN  0.521528                 NaN            NaN            NaN
  1397.63        2500.00                 NaN   98.2724                 NaN  0.350536                 NaN  0.923917E-002  0.832940                 NaN  0.534880                 NaN            NaN            NaN
  1396.04        2500.00                 NaN   98.2925                 NaN  0.337429                 NaN  0.378221E-001  0.805267                 NaN  0.527016                 NaN            NaN            NaN
  1394.45        2500.00                 NaN   98.3057                 NaN  0.315359                 NaN  0.745230       0.113506                 NaN  0.520195                 NaN            NaN            NaN
  1392.86        2500.00                 NaN   98.3466                 NaN  0.351345                 NaN  0.790067                 NaN            NaN  0.512002                 NaN            NaN            NaN
  1391.27        2500.00                 NaN   98.3649                 NaN  0.338712                 NaN  0.791940                 NaN            NaN  0.504398                 NaN            NaN            NaN
  1389.68        2500.00                 NaN   98.3789                 NaN  0.325903                 NaN  0.951920E-002  0.786944                 NaN  0.498767                 NaN            NaN            NaN
  1388.09        2500.00                 NaN   98.4031                 NaN  0.321874                 NaN  0.784716                 NaN            NaN  0.490263                 NaN            NaN            NaN
  1386.50        2500.00                 NaN   98.4290                 NaN  0.322183                 NaN  0.766376                 NaN            NaN  0.482437                 NaN            NaN            NaN
  1384.91        2500.00                 NaN   98.4471                 NaN  0.320365                 NaN  0.756013                 NaN            NaN  0.476477                 NaN            NaN            NaN
  1383.32        2500.00                 NaN   98.4642                 NaN  0.319961                 NaN  0.745054                 NaN            NaN  0.470781                 NaN            NaN            NaN
  1381.73        2500.00                 NaN   98.4874                 NaN  0.314041                 NaN  0.735593                 NaN            NaN  0.463011                 NaN            NaN            NaN
  1380.14        2500.00                 NaN   98.5035                 NaN  0.342045                 NaN  0.692406                 NaN            NaN  0.462088                 NaN            NaN            NaN
  1378.55        2500.00                 NaN   98.5349                 NaN  0.301145                 NaN  0.717836                 NaN            NaN  0.446145                 NaN            NaN            NaN
  1376.95        2500.00                 NaN   98.5372                 NaN  0.298011                 NaN  0.719719                 NaN            NaN  0.445108                 NaN            NaN            NaN
  1375.36        2500.00                 NaN   98.5212                 NaN  0.310920                 NaN  0.713437                 NaN            NaN  0.454432                 NaN            NaN            NaN
  1373.77        2500.00                 NaN   98.6161                 NaN  0.283934                 NaN  0.683499                 NaN            NaN  0.416445                 NaN            NaN            NaN
  1372.18        2500.00                 NaN   98.5942                 NaN  0.295090                 NaN  0.683922                 NaN            NaN  0.426761                 NaN            NaN            NaN
  1370.59        2500.00                 NaN   98.6080                 NaN  0.299046                 NaN  0.670084                 NaN            NaN  0.422846                 NaN            NaN            NaN
  1369.00        2500.00                 NaN   98.6289                 NaN  0.279901                 NaN  0.677453                 NaN            NaN  0.413715                 NaN            NaN            NaN
  1367.41        2500.00                 NaN   98.6446                 NaN  0.285135                 NaN  0.660749                 NaN            NaN  0.409524                 NaN            NaN            NaN
  1365.82        2500.00                 NaN   98.6450                 NaN  0.294360                 NaN  0.649383                 NaN            NaN  0.411220                 NaN            NaN            NaN
  1364.23        2500.00                 NaN   98.6985                 NaN  0.274588                 NaN  0.635521                 NaN            NaN  0.391437                 NaN            NaN            NaN
  1362.64        2500.00                 NaN   98.6862                 NaN  0.279379                 NaN  0.638617                 NaN            NaN  0.395846                 NaN            NaN            NaN
  1361.05        2500.00                 NaN   98.7085                 NaN  0.272854                 NaN  0.631660                 NaN            NaN  0.386971                 NaN            NaN            NaN
  1359.46        2500.00                 NaN   98.7193                 NaN  0.270567                 NaN  0.626438                 NaN            NaN  0.383686                 NaN            NaN            NaN
  1357.87        2500.00                 NaN   98.7259                 NaN  0.284481                 NaN  0.606082                 NaN            NaN  0.383517                 NaN            NaN            NaN
  1356.28        2500.00                 NaN   98.7575                 NaN  0.249826                 NaN  0.623816                 NaN            NaN  0.368831                 NaN            NaN            NaN
  1354.69        2500.00                 NaN   98.7616                 NaN  0.259569                 NaN  0.610045                 NaN            NaN  0.368797                 NaN            NaN            NaN
  1353.10        2500.00                 NaN   98.7749                 NaN  0.257197                 NaN  0.603654                 NaN            NaN  0.364232                 NaN            NaN            NaN
  1351.51        2500.00                 NaN   98.7884                 NaN  0.252788                 NaN  0.599416                 NaN            NaN  0.359380                 NaN            NaN            NaN
  1349.92        2500.00                 NaN   98.8017                 NaN  0.251220                 NaN  0.592216                 NaN            NaN  0.354901                 NaN            NaN            NaN
  1348.33        2500.00                 NaN   98.8140                 NaN  0.245665                 NaN  0.589998                 NaN            NaN  0.350293                 NaN            NaN            NaN
  1346.73        2500.00                 NaN   98.8243                 NaN  0.239644                 NaN  0.589781                 NaN            NaN  0.346315                 NaN            NaN            NaN
  1345.14        2500.00                 NaN   98.8305                 NaN  0.258596                 NaN  0.564215                 NaN            NaN  0.346686                 NaN            NaN            NaN
  1343.55        2500.00                 NaN   98.8623                 NaN  0.221327                 NaN  0.584579                 NaN            NaN  0.331779                 NaN            NaN            NaN
  1341.96        2500.00                 NaN   98.8626                 NaN  0.233684                 NaN  0.570632                 NaN            NaN  0.333045                 NaN            NaN            NaN
  1340.37        2500.00                 NaN   98.8729                 NaN  0.227997                 NaN  0.569811                 NaN            NaN  0.329278                 NaN            NaN            NaN
  1338.78        2500.00                 NaN   98.8873                 NaN  0.228701                 NaN  0.558880                 NaN            NaN  0.325140                 NaN            NaN            NaN
  1337.19        2500.00                 NaN   98.8990                 NaN  0.220716                 NaN  0.560385                 NaN            NaN  0.319859                 NaN            NaN            NaN
  1335.60        2500.00                 NaN   98.9004                 NaN  0.225421                 NaN  0.552620                 NaN            NaN  0.321564                 NaN            NaN            NaN
  1334.01        2500.00                 NaN   98.9325                 NaN  0.211239                 NaN  0.548820                 NaN            NaN  0.307395                 NaN            NaN            NaN
  1332.42        2500.00                 NaN   98.9296                 NaN  0.208481                 NaN  0.552843                 NaN            NaN  0.309098                 NaN            NaN            NaN
  1330.83        2500.00                 NaN   98.9405                 NaN  0.208406                 NaN  0.545774                 NaN            NaN  0.305345                 NaN            NaN            NaN
  1329.24        2500.00                 NaN   98.9517                 NaN  0.204252                 NaN  0.542647                 NaN            NaN  0.301432                 NaN            NaN            NaN
  1327.65        2500.00                 NaN   98.9606                 NaN  0.200214                 NaN  0.541113                 NaN            NaN  0.298088                 NaN            NaN            NaN
  1326.06        2500.00                 NaN   98.9706                 NaN  0.196214                 NaN  0.538760                 NaN            NaN  0.294461                 NaN            NaN            NaN
  1324.47        2500.00                 NaN   98.9805                 NaN  0.191334                 NaN  0.537283                 NaN            NaN  0.290911                 NaN            NaN            NaN
  1322.88        2500.00                 NaN   98.9896                 NaN  0.187517                 NaN  0.535326                 NaN            NaN  0.287580                 NaN            NaN            NaN
  1321.29        2500.00                 NaN   98.9989                 NaN  0.184264                 NaN  0.532619                 NaN            NaN  0.284204                 NaN            NaN            NaN
  1319.70        2500.00                 NaN   99.0105                 NaN  0.182298                 NaN  0.526566                 NaN            NaN  0.280650                 NaN            NaN            NaN
  1318.11        2500.00                 NaN   99.0162                 NaN  0.174770                 NaN  0.531235                 NaN            NaN  0.277826                 NaN            NaN            NaN
  1316.51        2500.00                 NaN   99.0259                 NaN  0.171078                 NaN  0.528698                 NaN            NaN  0.274305                 NaN            NaN            NaN
  1314.92        2500.00                 NaN   99.0339                 NaN  0.167568                 NaN  0.526998                 NaN            NaN  0.271528                 NaN            NaN            NaN
  1313.33        2500.00                 NaN   99.0423                 NaN  0.162647                 NaN  0.526652                 NaN            NaN  0.268353                 NaN            NaN            NaN
  1311.74        2500.00                 NaN   99.0503                 NaN  0.157878                 NaN  0.526390                 NaN            NaN  0.265448                 NaN            NaN            NaN
