|6.6.6
Archiving\03_Data\fracLP/QFM_m4.25/ALH/ALH_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1498.75        500.000        99.1495                 NaN            NaN  0.380618E-002            NaN  0.450647       0.396063                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0664                 NaN            NaN            NaN            NaN  0.846037E-001  0.848970                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0717                 NaN            NaN            NaN            NaN  0.788158E-001  0.849525                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0770                 NaN            NaN            NaN            NaN  0.718251E-001  0.851163                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0823                 NaN            NaN            NaN            NaN  0.664543E-001  0.851270                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0883                 NaN            NaN            NaN            NaN  0.580651E-001  0.853679                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1485                 NaN            NaN            NaN  0.250729E-002            NaN  0.849002                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0200                 NaN            NaN            NaN  0.710081E-002            NaN  0.972866                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.0854                 NaN            NaN            NaN  0.668469E-002            NaN  0.907928                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.0888                 NaN            NaN            NaN  0.656641E-002            NaN  0.904589                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.0923                 NaN            NaN            NaN  0.645951E-002            NaN  0.901279                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.0966                 NaN            NaN            NaN  0.634387E-002            NaN  0.897050                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.0965                 NaN            NaN            NaN  0.622600E-002            NaN  0.897235                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.0950                 NaN            NaN            NaN  0.611137E-002            NaN  0.898910                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.0963                 NaN            NaN            NaN  0.600722E-002            NaN  0.897698                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.0942                 NaN            NaN            NaN  0.589508E-002            NaN  0.899954                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.0907                 NaN            NaN            NaN  0.576695E-002            NaN  0.903582                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.0858                 NaN            NaN            NaN  0.564299E-002            NaN  0.908569                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.0766                 NaN            NaN            NaN  0.550844E-002            NaN  0.917868                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.0648                 NaN            NaN            NaN  0.537701E-002            NaN  0.929797                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.0464                 NaN            NaN            NaN  0.521552E-002            NaN  0.948339                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.0079                 NaN            NaN            NaN  0.496507E-002            NaN  0.964191       0.229037E-001            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.6327                 NaN            NaN            NaN  0.228999E-002            NaN  0.366501       0.998557                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.6548                 NaN            NaN            NaN  0.214187E-002            NaN  0.361695       0.981384                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.6754                 NaN            NaN            NaN  0.199073E-002            NaN  0.357478       0.965126                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.6953                 NaN            NaN            NaN  0.184646E-002            NaN  0.951400       0.351404                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.7153                 NaN            NaN            NaN  0.171020E-002            NaN  0.935274       0.347755                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.7345                 NaN            NaN            NaN  0.157709E-002            NaN  0.921189       0.342718                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.7521                 NaN            NaN            NaN  0.144404E-002            NaN  0.339756       0.906722                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.7692                 NaN            NaN            NaN  0.129866E-002            NaN  0.894404       0.335101                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.7886                 NaN            NaN            NaN  0.120196E-002            NaN  0.877962       0.332252                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        98.8083                 NaN            NaN            NaN  0.107941E-002            NaN  0.327181       0.863456                 NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        98.8225                 NaN            NaN            NaN  0.963743E-003            NaN  0.324303       0.852270                 NaN            NaN            NaN            NaN            NaN
  1416.04        500.000        98.8325                 NaN            NaN            NaN  0.831858E-003            NaN  0.845593       0.321118                 NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        98.8588                 NaN            NaN            NaN  0.746026E-003            NaN  0.823893       0.316533                 NaN            NaN            NaN            NaN            NaN
  1411.03        500.000        98.8683                 NaN            NaN            NaN  0.635539E-003            NaN  0.817956       0.313059                 NaN            NaN            NaN            NaN            NaN
  1408.52        500.000        98.8834                 NaN            NaN            NaN  0.530085E-003            NaN  0.806669       0.309363                 NaN            NaN            NaN            NaN            NaN
  1406.02        500.000        98.8968                 NaN            NaN            NaN  0.436831E-003            NaN  0.305815       0.796959                 NaN            NaN            NaN            NaN            NaN
  1403.51        500.000        98.9108                 NaN            NaN            NaN  0.335014E-003            NaN  0.302615       0.786263                 NaN            NaN            NaN            NaN            NaN
  1401.00        500.000        98.9237                 NaN            NaN            NaN  0.250723E-003            NaN  0.299579       0.776435                 NaN            NaN            NaN            NaN            NaN
  1398.50        500.000        98.2242                 NaN            NaN            NaN            NaN            NaN  0.585993       0.823476                 NaN  0.366368                 NaN            NaN            NaN
  1395.99        500.000        97.1809                 NaN            NaN            NaN            NaN            NaN  0.888861        1.01517                 NaN  0.915067                 NaN            NaN            NaN
  1393.48        500.000        97.2577                 NaN            NaN            NaN            NaN            NaN  0.986026       0.866289                 NaN  0.889962                 NaN            NaN            NaN
  1390.98        500.000        97.3284                 NaN            NaN            NaN            NaN            NaN  0.960650       0.844437                 NaN  0.866540                 NaN            NaN            NaN
  1388.47        500.000        97.3978                 NaN            NaN            NaN            NaN            NaN  0.933369       0.825235                 NaN  0.843593                 NaN            NaN            NaN
  1385.96        500.000        97.4637                 NaN            NaN            NaN            NaN            NaN  0.804401       0.910059                 NaN  0.821845                 NaN            NaN            NaN
  1383.46        500.000        97.5259                 NaN            NaN            NaN            NaN            NaN  0.786294       0.886797                 NaN  0.800993                 NaN            NaN            NaN
  1380.95        500.000        97.5842                 NaN            NaN            NaN            NaN            NaN  0.865433       0.768914                 NaN  0.781433                 NaN            NaN            NaN
  1378.45        500.000        97.6403                 NaN            NaN            NaN            NaN            NaN  0.845176       0.751870                 NaN  0.762652                 NaN            NaN            NaN
  1375.94        500.000        97.6933                 NaN            NaN            NaN            NaN            NaN  0.734787       0.827078                 NaN  0.744788                 NaN            NaN            NaN
  1373.43        500.000        97.7480                 NaN            NaN            NaN            NaN            NaN  0.719067       0.806200                 NaN  0.726693                 NaN            NaN            NaN
  1370.93        500.000        97.7953                 NaN            NaN            NaN            NaN            NaN  0.705418       0.788974                 NaN  0.710259                 NaN            NaN            NaN
  1368.42        500.000        97.8419                 NaN            NaN            NaN            NaN            NaN  0.773464       0.690263                 NaN  0.694361                 NaN            NaN            NaN
  1365.91        500.000        97.8864                 NaN            NaN            NaN            NaN            NaN  0.758082       0.676359                 NaN  0.679160                 NaN            NaN            NaN
  1363.41        500.000        97.9277                 NaN            NaN            NaN            NaN            NaN  0.663309       0.744222                 NaN  0.664771                 NaN            NaN            NaN
  1360.90        500.000        97.9679                 NaN            NaN            NaN            NaN            NaN  0.651111       0.730149                 NaN  0.650879                 NaN            NaN            NaN
  1358.40        500.000        98.0094                 NaN            NaN            NaN            NaN            NaN  0.637458       0.716404                 NaN  0.636786                 NaN            NaN            NaN
  1355.89        500.000        98.0451                 NaN            NaN            NaN            NaN            NaN  0.626877       0.703734                 NaN  0.624336                 NaN            NaN            NaN
  1353.38        500.000        98.0805                 NaN            NaN            NaN            NaN            NaN  0.692998       0.614804                 NaN  0.611649                 NaN            NaN            NaN
  1350.88        500.000        5.17052        91.7293                 NaN            NaN            NaN            NaN  0.906230        1.18623                 NaN   1.00774                 NaN            NaN            NaN
  1348.37        500.000        9.49345        87.8186                 NaN            NaN            NaN            NaN  0.798258        1.02093                 NaN  0.868738                 NaN            NaN            NaN
  1345.86        500.000        13.1014        84.5327                 NaN            NaN            NaN            NaN  0.712046       0.893427                 NaN  0.760386                 NaN            NaN            NaN
  1343.36        500.000        18.0390        79.4076                 NaN  0.495828                 NaN            NaN   1.12572                 NaN            NaN  0.931834                 NaN            NaN            NaN
  1340.85        500.000        22.5297        75.1638                 NaN  0.468945                 NaN            NaN  0.998152                 NaN            NaN  0.839360                 NaN            NaN            NaN
  1338.35        500.000        26.0146        72.0757                 NaN  0.396850                 NaN            NaN  0.823161                 NaN            NaN  0.689763                 NaN            NaN            NaN
  1335.84        500.000        29.0460        69.2326                 NaN  0.357369                 NaN            NaN  0.744859                 NaN            NaN  0.619206                 NaN            NaN            NaN
  1333.33        500.000        31.6089        66.8501                 NaN  0.316891                 NaN            NaN  0.674199                 NaN            NaN  0.549911                 NaN            NaN            NaN
  1330.83        500.000        33.7687        64.8360                 NaN  0.283066                 NaN            NaN  0.618401                 NaN            NaN  0.493831                 NaN            NaN            NaN
  1328.32        500.000        35.7492        62.9035                 NaN  0.259352                 NaN            NaN  0.601435                 NaN            NaN  0.470992       0.155649E-001            NaN            NaN
  1325.81        500.000        37.8701        60.6816                 NaN  0.243561                 NaN            NaN  0.644204                 NaN            NaN  0.494714       0.658107E-001            NaN            NaN
  1323.31        500.000        39.6787        59.0161                 NaN  0.216622                 NaN            NaN  0.587914                 NaN            NaN  0.442623       0.579914E-001            NaN            NaN
  1320.80        500.000        41.1594        57.6451                 NaN  0.196155                 NaN            NaN  0.544409                 NaN            NaN  0.403026       0.519804E-001            NaN            NaN
  1318.30        500.000        42.3496        56.5436                 NaN  0.178816                 NaN            NaN  0.510343                 NaN            NaN  0.370594       0.470419E-001            NaN            NaN
  1315.79        500.000        43.2807        55.6837                 NaN  0.164428                 NaN            NaN  0.483795                 NaN            NaN  0.344371       0.429944E-001            NaN            NaN
  1313.28        500.000        44.0133        55.0096                 NaN  0.151423                 NaN            NaN  0.461550                 NaN            NaN  0.323984       0.400812E-001            NaN            NaN
  1310.78        500.000        44.4560        54.6143                 NaN  0.140893                 NaN            NaN  0.448139                 NaN            NaN  0.304067       0.366823E-001            NaN            NaN
  1308.27        500.000        44.7258        54.3758                 NaN  0.133810                 NaN            NaN  0.436914                 NaN            NaN  0.292847       0.348519E-001            NaN            NaN
  1305.76        500.000        44.7978        54.3301                 NaN  0.126675                 NaN            NaN  0.429595                 NaN            NaN  0.282645       0.331589E-001            NaN            NaN
  1303.26        500.000        99.1455                 NaN            NaN  0.120950                 NaN            NaN  0.426610                 NaN            NaN  0.275134       0.317705E-001            NaN            NaN
  1300.75        500.000        99.1537                 NaN            NaN  0.116533                 NaN            NaN  0.428084                 NaN            NaN  0.270898       0.308177E-001            NaN            NaN
  1298.25        500.000        99.1550                 NaN            NaN  0.112653                 NaN            NaN  0.433072                 NaN            NaN  0.269080       0.302072E-001            NaN            NaN
  1295.74        500.000        99.1452                 NaN            NaN  0.110358                 NaN            NaN  0.443907                 NaN            NaN  0.270577       0.299222E-001            NaN            NaN
  1293.23        500.000        99.1244                 NaN            NaN  0.109092                 NaN            NaN  0.460697                 NaN            NaN  0.275715       0.300648E-001            NaN            NaN
  1290.73        500.000        99.0922                 NaN            NaN  0.107862                 NaN            NaN  0.485127                 NaN            NaN  0.284279       0.305601E-001            NaN            NaN
  1288.22        500.000        99.0437                 NaN            NaN  0.108346                 NaN            NaN  0.517941                 NaN            NaN  0.298337       0.317187E-001            NaN            NaN
  1285.71        500.000        98.9687                 NaN            NaN  0.109944                 NaN            NaN  0.568611                 NaN            NaN  0.319536       0.332066E-001            NaN            NaN
  1283.21        500.000        98.8660                 NaN            NaN  0.109334                 NaN            NaN  0.639238                 NaN            NaN  0.349667       0.357754E-001            NaN            NaN
  1280.70        500.000        98.7074                 NaN            NaN  0.108200                 NaN            NaN  0.749226                 NaN            NaN  0.395689       0.394709E-001            NaN            NaN
  1278.20        500.000        98.4443                 NaN            NaN  0.957449E-001            NaN            NaN  0.943284                 NaN            NaN  0.471550       0.450925E-001            NaN            NaN
  1275.69        500.000        97.8656                 NaN            NaN  0.941815E-002            NaN            NaN   1.44052                 NaN            NaN  0.631022       0.534411E-001            NaN            NaN
  1273.18        500.000        96.6359                 NaN            NaN            NaN            NaN            NaN   2.28492                 NaN            NaN   1.01209       0.670760E-001            NaN            NaN
  1270.68        500.000        98.9593                 NaN            NaN            NaN            NaN            NaN  0.679977                 NaN            NaN  0.329944       0.307401E-001            NaN            NaN
  1268.17        500.000        99.0050                 NaN            NaN            NaN            NaN            NaN  0.650591                 NaN            NaN  0.315043       0.293659E-001            NaN            NaN
  1265.66        500.000        99.0260                 NaN            NaN            NaN            NaN            NaN  0.637981                 NaN            NaN  0.307837       0.282187E-001            NaN            NaN
  1263.16        500.000        96.4093                 NaN            NaN            NaN            NaN            NaN   1.14169                 NaN            NaN  0.587399       0.695092E-001   1.79215                 NaN
  1260.65        500.000        92.8620                 NaN            NaN            NaN            NaN            NaN   1.81204                 NaN            NaN  0.961683       0.122587        4.24170                 NaN
  1258.15        500.000        93.4607                 NaN            NaN            NaN            NaN            NaN   1.66776                 NaN            NaN  0.880844       0.111213        3.87952                 NaN
  1255.64        500.000        93.9949                 NaN            NaN            NaN            NaN            NaN   1.53449                 NaN            NaN  0.806531       0.101622        3.56247                 NaN
  1253.13        500.000        94.4083                 NaN            NaN            NaN            NaN            NaN   1.43953                 NaN            NaN  0.751840       0.923382E-001   3.30803                 NaN
  1250.63        500.000        94.8202                 NaN            NaN            NaN            NaN            NaN   1.33549                 NaN            NaN  0.694874       0.843873E-001   3.06509                 NaN
  1248.12        500.000        95.1580                 NaN            NaN            NaN            NaN            NaN   1.25473                 NaN            NaN  0.650091       0.766318E-001   2.86056                 NaN
  1245.61        500.000        95.4691                 NaN            NaN            NaN            NaN            NaN   1.17719                 NaN            NaN  0.604796       0.707446E-001   2.67819                 NaN
  1243.11        500.000        95.7429                 NaN            NaN            NaN            NaN            NaN   1.11066                 NaN            NaN  0.567611       0.645418E-001   2.51433                 NaN
  1240.60        500.000        95.9994                 NaN            NaN            NaN            NaN            NaN   1.04556                 NaN            NaN  0.530400       0.594610E-001   2.36522                 NaN
  1238.10        500.000        96.2316                 NaN            NaN            NaN            NaN            NaN  0.987029                 NaN            NaN  0.497524       0.545557E-001   2.22927                 NaN
  1235.59        500.000        96.4409                 NaN            NaN            NaN            NaN            NaN  0.934540                 NaN            NaN  0.468125       0.499821E-001   2.10643                 NaN
  1233.08        500.000        96.6389                 NaN            NaN            NaN            NaN            NaN  0.883220                 NaN            NaN  0.439400       0.460191E-001   1.99245                 NaN
  1230.58        500.000        96.8157                 NaN            NaN            NaN            NaN            NaN  0.838386                 NaN            NaN  0.413154       0.424786E-001   1.89027                 NaN
  1228.07        500.000        96.9820                 NaN            NaN            NaN            NaN            NaN  0.795485                 NaN            NaN  0.389616       0.389387E-001   1.79397                 NaN
  1225.56        500.000        97.1411                 NaN            NaN            NaN            NaN            NaN  0.752800                 NaN            NaN  0.367460       0.356491E-001   1.70303                 NaN
  1223.06        500.000        97.2776                 NaN            NaN            NaN            NaN            NaN  0.718701                 NaN            NaN  0.346040       0.331270E-001   1.62451                 NaN
  1220.55        500.000        97.4170                 NaN            NaN            NaN            NaN            NaN  0.680557                 NaN            NaN  0.326079       0.304736E-001   1.54586                 NaN
  1218.05        500.000        97.5453                 NaN            NaN            NaN            NaN            NaN  0.645314                 NaN            NaN  0.305737       0.284792E-001   1.47515                 NaN
  1215.54        500.000        82.6885                 NaN            NaN            NaN            NaN            NaN   2.20786                 NaN            NaN   1.48589       0.819774E-001   7.07253        6.46323     
  1213.03        500.000        68.3252                 NaN            NaN            NaN            NaN            NaN   3.73702                 NaN            NaN   2.61183       0.127140        12.3823        12.8166     
  1210.53        500.000        72.9999                 NaN            NaN            NaN            NaN            NaN   3.21851                 NaN            NaN   2.22907       0.101927        10.5300        10.9206     
  1208.02        500.000        77.0501                 NaN            NaN            NaN            NaN            NaN   2.72807                 NaN            NaN   1.89114       0.837718E-001   8.96009        9.28684     
  1205.51        500.000        79.9515                 NaN            NaN            NaN            NaN            NaN   2.36576                 NaN            NaN   1.64722       0.707791E-001   7.84526        8.11950     
  1203.01        500.000        82.0122                 NaN            NaN            NaN            NaN            NaN   2.09632                 NaN            NaN   1.47027       0.620339E-001   7.06662        7.29260     
  1200.50        500.000        82.4203                 NaN            NaN            NaN            NaN            NaN   1.12262       0.673777                 NaN   1.44357       0.714627E-001   7.15181        7.11644     
  1197.99        500.000        60.5652                 NaN            NaN   1.21426                 NaN            NaN   1.09186                 NaN            NaN   2.98822       0.197500        15.8970        18.0460     
  1195.49        500.000        95.6718                 NaN            NaN            NaN            NaN            NaN   2.56343                 NaN            NaN  0.323930                 NaN   1.44080                 NaN
  1192.98        500.000        98.2248                 NaN            NaN            NaN            NaN            NaN  0.379922                 NaN            NaN  0.104662                 NaN   1.29060                 NaN
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.36380        4.15419                 NaN   6.95607       0.347629        43.0545        41.1238     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.344636        8.12872       0.132942E-004   6.96655       0.354443        43.0930        41.1126     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.53576        5.98864                 NaN   6.96493       0.345687        43.0367        41.1283     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.89671       0.612289       0.209966E-003   6.96073       0.347441        43.0576        41.1250     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.07999       0.433307                 NaN   6.96397       0.346306        43.0489        41.1276     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.26947       0.248024                 NaN   6.96715       0.345150        43.0401        41.1301     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.46560       0.561826E-001            NaN   6.97029       0.343969        43.0312        41.1327     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.53008                 NaN            NaN   6.97789       0.342772        43.0123        41.1369     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.20987       0.315671                 NaN   6.97642       0.343118        43.0178        41.1371     
  1167.92        500.000                 NaN            NaN            NaN   1.64470                 NaN            NaN   5.32481       0.232486                 NaN   6.59539       0.480982        43.9353        41.7863     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.22425       0.310960       0.199737E-005   6.98668       0.340620        42.9948        41.1427     
  1162.91        500.000                 NaN            NaN            NaN  0.489644E-001            NaN            NaN   8.08915       0.346638                 NaN   6.96807       0.347579        43.0384        41.1612     
  1160.40        500.000                 NaN            NaN            NaN  0.884016E-001            NaN            NaN   8.02736       0.344188                 NaN   6.96442       0.349288        43.0464        41.1800     
  1157.89        500.000                 NaN            NaN            NaN  0.125771                 NaN            NaN   7.97164       0.339043                 NaN   6.96088       0.350911        43.0539        41.1979     
  1155.39        500.000                 NaN            NaN            NaN  0.162547                 NaN            NaN   7.91689       0.333891                 NaN   6.95732       0.352518        43.0613        41.2155     
  1152.88        500.000                 NaN            NaN            NaN  0.196416                 NaN            NaN   7.86689       0.328956                 NaN   6.95420       0.353942        43.0676        41.2320     
  1150.38        500.000                 NaN            NaN            NaN  0.114615                 NaN            NaN   7.47137       0.865963                 NaN   6.96904       0.348285        43.0303        41.2004     
  1147.87        500.000                 NaN            NaN            NaN  0.149037                 NaN            NaN   7.41855       0.862879                 NaN   6.96587       0.349747        43.0368        41.2171     
  1145.36        500.000                 NaN            NaN            NaN  0.182180                 NaN            NaN   7.36473       0.862937                 NaN   6.96281       0.351145        43.0430        41.2332     
  1142.86        500.000                 NaN            NaN            NaN   1.60548                 NaN            NaN   5.41617       0.254901                 NaN   6.59695       0.480249        43.8416        41.8047     
  1140.35        500.000                 NaN            NaN            NaN  0.379942                 NaN            NaN   7.65788       0.237805                 NaN   6.93428       0.362375        43.1077        41.3200     
  1137.84        500.000                 NaN            NaN            NaN   1.65088                 NaN            NaN   5.31377       0.228951                 NaN   6.59486       0.480866        43.9203        41.8104     
  1135.34        500.000                 NaN            NaN            NaN   1.65147                 NaN            NaN   5.31266       0.228736                 NaN   6.59479       0.480861        43.9191        41.8124     
  1132.83        500.000                 NaN            NaN            NaN   1.65207                 NaN            NaN   5.31151       0.228532                 NaN   6.59472       0.480857        43.9178        41.8145     
  1130.33        500.000                 NaN            NaN            NaN   1.65262                 NaN            NaN   5.31068       0.228362                 NaN   6.59435       0.480802        43.9166        41.8166     
  1127.82        500.000                 NaN            NaN            NaN   1.65325                 NaN            NaN   5.30946       0.228180                 NaN   6.59427       0.480800        43.9154        41.8186     
  1125.31        500.000                 NaN            NaN            NaN   1.65389                 NaN            NaN   5.30823       0.228006                 NaN   6.59419       0.480799        43.9142        41.8207     
  1122.81        500.000                 NaN            NaN            NaN   1.65453                 NaN            NaN   5.30696       0.227840                 NaN   6.59410       0.480799        43.9130        41.8227     
  1120.30        500.000                 NaN            NaN            NaN   1.65519                 NaN            NaN   5.30568       0.227680                 NaN   6.59401       0.480800        43.9118        41.8248     
  1117.79        500.000                 NaN            NaN            NaN   1.60878                 NaN            NaN   5.40297       0.272242                 NaN   6.59725       0.479839        43.8110        41.8279     
  1115.29        500.000                 NaN            NaN            NaN   1.60929                 NaN            NaN   5.40116       0.274214                 NaN   6.59726       0.479811        43.8079        41.8303     
  1112.78        500.000                 NaN            NaN            NaN  0.555983                 NaN            NaN   6.75843       0.864223                 NaN   6.92636       0.366908        43.1087        41.4194     
  1110.28        500.000                 NaN            NaN            NaN  0.579878                 NaN            NaN   6.71978       0.864508                 NaN   6.92408       0.367867        43.1122        41.4317     
  1107.77        500.000                 NaN            NaN            NaN  0.603430                 NaN            NaN   6.68167       0.864798                 NaN   6.92182       0.368814        43.1156        41.4439     
  1105.26        500.000                 NaN            NaN            NaN  0.626296                 NaN            NaN   6.64470       0.865138                 NaN   6.91967       0.369718        43.1187        41.4558     
  1102.76        500.000                 NaN            NaN            NaN  0.648840                 NaN            NaN   6.60823       0.865486                 NaN   6.91752       0.370612        43.1218        41.4675     
  1100.25        500.000                 NaN            NaN            NaN  0.670631                 NaN            NaN   6.57301       0.865900                 NaN   6.91551       0.371457        43.1245        41.4790     
  1097.74        500.000                 NaN            NaN            NaN  0.692000                 NaN            NaN   6.53846       0.866354                 NaN   6.91355       0.372278        43.1271        41.4902     
  1095.24        500.000                 NaN            NaN            NaN  0.712868                 NaN            NaN   6.50472       0.866855                 NaN   6.91165       0.373070        43.1295        41.5013     
  1092.73        500.000                 NaN            NaN            NaN  0.733310                 NaN            NaN   6.47166       0.867407                 NaN   6.90981       0.373839        43.1318        41.5122     
  1090.23        500.000                 NaN            NaN            NaN  0.753284                 NaN            NaN   6.43934       0.868020                 NaN   6.90804       0.374578        43.1338        41.5229     
  1087.72        500.000                 NaN            NaN            NaN  0.773016                 NaN            NaN   6.40737       0.868684                 NaN   6.90629       0.375308        43.1358        41.5335     
  1085.21        500.000                 NaN            NaN            NaN  0.792154                 NaN            NaN   6.37634       0.869450                 NaN   6.90465       0.375996        43.1375        41.5439     
  1082.71        500.000                 NaN            NaN            NaN  0.811542                 NaN            NaN   6.34479       0.870243                 NaN   6.90290       0.376718        43.1395        41.5544     
  1080.20        500.000                 NaN            NaN            NaN  0.757243                 NaN            NaN   6.07289        1.24191                 NaN   6.91812       0.371613        43.1030        41.5352     
  1077.69        500.000                 NaN            NaN            NaN  0.852543                 NaN            NaN   6.27746       0.874292                 NaN   6.90033       0.377814        43.1410        41.5766     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.13200        5.53679                 NaN   7.11159       0.305754        42.6802        41.2337     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.96279        5.71301                 NaN   7.11740       0.303978        42.6660        41.2368     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.23294        5.68009       0.775204        7.12644       0.301065        42.6432        41.2411     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.08778        6.01697       0.590941        7.13262       0.299162        42.6283        41.2442     
  1065.16        500.000                 NaN            NaN            NaN   1.10586                 NaN            NaN   6.71868       0.227959E-003            NaN   6.85132       0.395056        43.2366        41.6923     
  1062.66        500.000                 NaN            NaN            NaN   1.12105                 NaN            NaN   6.69493       0.111808E-003            NaN   6.84992       0.395617        43.2374        41.7010     
  1060.15        500.000                 NaN            NaN            NaN   1.13590                 NaN            NaN   6.67170       0.549306E-004            NaN   6.84859       0.396157        43.2380        41.7096     
  1057.64        500.000                 NaN            NaN            NaN   1.15041                 NaN            NaN   6.64907       0.127567E-004            NaN   6.84733       0.396672        43.2385        41.7180     
  1055.14        500.000                 NaN            NaN            NaN   1.16459                 NaN            NaN   6.62697       0.780646E-005            NaN   6.84614       0.397164        43.2388        41.7263     
  1052.63        500.000                 NaN            NaN            NaN   1.17837                 NaN            NaN   6.60560       0.560253E-005            NaN   6.84503       0.397626        43.2389        41.7344     
  1050.13        500.000                 NaN            NaN            NaN   1.19215                 NaN            NaN   6.58418       0.432736E-005            NaN   6.84389       0.398099        43.2391        41.7426     
  1047.62        500.000                 NaN            NaN            NaN   1.20548                 NaN            NaN   6.56357       0.345481E-005            NaN   6.84286       0.398535        43.2390        41.7505     
  1045.11        500.000                 NaN            NaN            NaN   1.21855                 NaN            NaN   6.54343       0.287328E-005            NaN   6.84189       0.398953        43.2388        41.7584     
  1042.61        500.000                 NaN            NaN            NaN   1.23128                 NaN            NaN   6.52390       0.244544E-005            NaN   6.84099       0.399343        43.2384        41.7661     
  1040.10        500.000                 NaN            NaN            NaN   1.69410                 NaN            NaN   5.44416                 NaN            NaN   6.58068       0.484217        43.9019        41.8949     
  1037.59        500.000                 NaN            NaN            NaN   1.69402                 NaN            NaN   5.44385                 NaN            NaN   6.58063       0.484199        43.9007        41.8966     
  1035.09        500.000                 NaN            NaN            NaN   1.69394                 NaN            NaN   5.44353                 NaN            NaN   6.58058       0.484180        43.8995        41.8983     
  1032.58        500.000                 NaN            NaN            NaN   1.69386                 NaN            NaN   5.44322                 NaN            NaN   6.58053       0.484162        43.8982        41.9000     
  1030.08        500.000                 NaN            NaN            NaN   1.69378                 NaN            NaN   5.44291                 NaN            NaN   6.58048       0.484144        43.8970        41.9017     
  1027.57        500.000                 NaN            NaN            NaN   1.69370                 NaN            NaN   5.44259                 NaN            NaN   6.58043       0.484126        43.8958        41.9034     
  1025.06        500.000                 NaN            NaN            NaN   1.69368                 NaN            NaN   5.44183                 NaN            NaN   6.58077       0.484174        43.8946        41.9050     
  1022.56        500.000                 NaN            NaN            NaN   1.32223                 NaN            NaN   6.38774                 NaN            NaN   6.83657       0.401529        43.2282        41.8237     
  1020.05        500.000                 NaN            NaN            NaN   1.33297                 NaN            NaN   6.37184                 NaN            NaN   6.83612       0.401769        43.2266        41.8307     
