|6.6.6
Archiving\03_Data\eq/QFM_m2.5/GRV/GRV_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           9
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)       
  1923.08        2500.00        99.3181       0.681913                 NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.3180       0.681987                 NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.3179       0.682062                 NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.3179       0.682137                 NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.3178       0.682211                 NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.3177       0.682286                 NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.3176       0.682361                 NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.3176       0.682436                 NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.3175       0.682511                 NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.3174       0.682586                 NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.3173       0.682661                 NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.3173       0.682736                 NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.3172       0.682811                 NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.3171       0.682886                 NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.3170       0.682961                 NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.3170       0.683037                 NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.3169       0.683112                 NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.3168       0.683187                 NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.3167       0.683263                 NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.3167       0.683338                 NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.3166       0.683413                 NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.3165       0.683489                 NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.3164       0.683565                 NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.3164       0.683640                 NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.3163       0.683716                 NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.3162       0.683792                 NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.3161       0.683867                 NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.3161       0.683943                 NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.3160       0.684019                 NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.3159       0.684095                 NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.3158       0.684171                 NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.3158       0.684247                 NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.3096       0.684331       0.604057E-002            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.2963       0.684426       0.192545E-001            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.2830       0.684520       0.324722E-001            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.2697       0.684614       0.456936E-001            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.2564       0.684708       0.589189E-001            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.2430       0.684802       0.721479E-001            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.2297       0.684897       0.853807E-001            NaN            NaN            NaN            NaN
  1798.08        2500.00        99.2164       0.684991       0.986173E-001            NaN            NaN            NaN            NaN
  1794.87        2500.00        99.2031       0.685085       0.111858                 NaN            NaN            NaN            NaN
  1791.67        2500.00        99.1904       0.685179       0.124401                 NaN            NaN            NaN            NaN
  1788.46        2500.00        99.1778       0.685272       0.136948                 NaN            NaN            NaN            NaN
  1785.26        2500.00        99.1651       0.685365       0.149498                 NaN            NaN            NaN            NaN
  1782.05        2500.00        99.1525       0.685459       0.162052                 NaN            NaN            NaN            NaN
  1778.85        2500.00        99.1402       0.685552       0.174294                 NaN            NaN            NaN            NaN
  1775.64        2500.00        99.1278       0.685645       0.186539                 NaN            NaN            NaN            NaN
  1772.44        2500.00        99.1159       0.685737       0.198400                 NaN            NaN            NaN            NaN
  1769.23        2500.00        98.7519       0.685955       0.210421       0.351749                 NaN            NaN            NaN
  1766.03        2500.00        97.9831       0.686315       0.221903        1.10864                 NaN            NaN            NaN
  1762.82        2500.00        97.2136       0.686673       0.233397        1.86629                 NaN            NaN            NaN
  1759.62        2500.00        96.4434       0.687030       0.244902        2.62470                 NaN            NaN            NaN
  1756.41        2500.00        95.6723       0.687384       0.256418        3.38386                 NaN            NaN            NaN
  1753.21        2500.00        94.9005       0.687737       0.267945        4.14377                 NaN            NaN            NaN
  1750.00        2500.00        94.1280       0.688087       0.279484        4.90442                 NaN            NaN            NaN
  1746.79        2500.00        93.3547       0.688436       0.291033        5.66579                 NaN            NaN            NaN
  1743.59        2500.00        92.5807       0.688783       0.302593        6.42790                 NaN            NaN            NaN
  1740.38        2500.00        91.8035       0.689128       0.313253        7.19409                 NaN            NaN            NaN
  1737.18        2500.00        91.0256       0.689472       0.323922        7.96099                 NaN            NaN            NaN
  1733.97        2500.00        90.2470       0.689813       0.334601        8.72861                 NaN            NaN            NaN
  1730.77        2500.00        89.4676       0.690153       0.345290        9.49693                 NaN            NaN            NaN
  1727.56        2500.00        88.6876       0.690490       0.355987        10.2659                 NaN            NaN            NaN
  1724.36        2500.00        87.9068       0.690824       0.366694        11.0356                 NaN            NaN            NaN
  1721.15        2500.00        87.1254       0.691157       0.377410        11.8060                 NaN            NaN            NaN
  1717.95        2500.00        86.3433       0.691487       0.388135        12.5771                 NaN            NaN            NaN
  1714.74        2500.00        85.5778       0.691809       0.397978        13.3325                 NaN            NaN            NaN
  1711.54        2500.00        84.8116       0.692128       0.407827        14.0885                 NaN            NaN            NaN
  1708.33        2500.00        84.0447       0.692445       0.417685        14.8451                 NaN            NaN            NaN
  1705.13        2500.00        83.2773       0.692760       0.427550        15.6024                 NaN            NaN            NaN
  1701.92        2500.00        82.5093       0.693072       0.437422        16.3602                 NaN            NaN            NaN
  1698.72        2500.00        81.7406       0.693382       0.447302        17.1187                 NaN            NaN            NaN
  1695.51        2500.00        80.9714       0.693689       0.457189        17.8777                 NaN            NaN            NaN
  1692.31        2500.00        80.2016       0.693994       0.467082        18.6373                 NaN            NaN            NaN
  1689.10        2500.00        79.4606       0.694287       0.476308        19.3688                 NaN            NaN            NaN
  1685.90        2500.00        78.7190       0.694577       0.485539        20.1009                 NaN            NaN            NaN
  1682.69        2500.00        77.9769       0.694864       0.494777        20.8335                 NaN            NaN            NaN
  1679.49        2500.00        77.2343       0.695149       0.504020        21.5665                 NaN            NaN            NaN
  1676.28        2500.00        76.5103       0.695421       0.513087        22.2812                 NaN            NaN            NaN
  1673.08        2500.00        75.7858       0.695690       0.522160        22.9963                 NaN            NaN            NaN
  1669.87        2500.00        74.4891       0.696510       0.530480        23.5399       0.744050                 NaN            NaN
  1666.67        2500.00        72.3469       0.698150       0.537653        23.8151        2.60220                 NaN            NaN
  1663.46        2500.00        70.5825       0.699523       0.541986        24.0263        4.14971                 NaN            NaN
  1660.26        2500.00        68.8113       0.700901       0.546334        24.2382        5.70324                 NaN            NaN
  1657.05        2500.00        67.0332       0.702281       0.550698        24.4509        7.26283                 NaN            NaN
  1653.85        2500.00        65.2484       0.703665       0.555078        24.6644        8.82851                 NaN            NaN
  1650.64        2500.00        63.4566       0.705053       0.559474        24.8786        10.4003                 NaN            NaN
  1647.44        2500.00        61.6579       0.706443       0.563885        25.0936        11.9782                 NaN            NaN
  1644.23        2500.00        59.8523       0.707838       0.568312        25.3094        13.5622                 NaN            NaN
  1641.03        2500.00        58.0397       0.709235       0.572755        25.5259        15.1524                 NaN            NaN
  1637.82        2500.00        56.6902       0.710313       0.573106        25.6636        16.3628                 NaN            NaN
  1634.62        2500.00        55.3367       0.711393       0.573457        25.8017        17.5768                 NaN            NaN
  1631.41        2500.00        53.9792       0.712475       0.573808        25.9401        18.7944                 NaN            NaN
  1628.21        2500.00        52.6178       0.713558       0.574159        26.0789        20.0156                 NaN            NaN
  1625.00        2500.00        51.2523       0.714644       0.574510        26.2181        21.2404                 NaN            NaN
  1621.79        2500.00        49.8829       0.715731       0.574860        26.3577        22.4689                 NaN            NaN
  1618.59        2500.00        48.5094       0.716820       0.575211        26.4976        23.7010                 NaN            NaN
  1615.38        2500.00        47.1319       0.717911       0.575562        26.6378        24.9368                 NaN            NaN
  1612.18        2500.00        46.0119       0.718827       0.571881        26.7354        25.9619                 NaN            NaN
  1608.97        2500.00        44.8893       0.719745       0.568190        26.8332        26.9896                 NaN            NaN
  1605.77        2500.00        43.7639       0.720664       0.564488        26.9312        28.0197                 NaN            NaN
  1602.56        2500.00        42.6358       0.721585       0.560777        27.0294        29.0524                 NaN            NaN
  1599.36        2500.00        41.5049       0.722507       0.557055        27.1279        30.0877                 NaN            NaN
  1596.15        2500.00        40.3712       0.723430       0.553322        27.2265        31.1255                 NaN            NaN
  1592.95        2500.00        39.2348       0.724354       0.549580        27.3253        32.1659                 NaN            NaN
  1589.74        2500.00        38.0957       0.725279       0.545826        27.4244        33.2089                 NaN            NaN
  1586.54        2500.00        37.0522       0.726145       0.538347        27.5106        34.1727                 NaN            NaN
  1583.33        2500.00        36.0063       0.727012       0.530850        27.5971        35.1387                 NaN            NaN
  1580.13        2500.00        34.9581       0.727881       0.523333        27.6837        36.1070                 NaN            NaN
  1576.92        2500.00        33.9075       0.728750       0.515798        27.7705        37.0775                 NaN            NaN
  1573.72        2500.00        32.8774       0.729609       0.505621        27.8569        38.0305                 NaN            NaN
  1570.51        2500.00        31.8450       0.730468       0.495420        27.9435        38.9857                 NaN            NaN
  1567.31        2500.00        30.7420       0.731386       0.488597        28.0293        39.4348       0.573928                 NaN
  1564.10        2500.00        29.4352       0.732474       0.491761        28.1178        38.7601        2.46269                 NaN
  1560.90        2500.00        28.1008       0.733611       0.492672        28.2198        38.2160        4.23703                 NaN
  1557.69        2500.00        26.7626       0.734749       0.493586        28.3221        37.6701        6.01684                 NaN
  1554.49        2500.00        25.4204       0.735889       0.494504        28.4247        37.1225        7.80212                 NaN
  1551.28        2500.00        24.0742       0.737031       0.495424        28.5275        36.5730        9.59289                 NaN
  1548.08        2500.00        22.7302       0.738201       0.491672        28.6444        36.3284        11.0670                 NaN
  1544.87        2500.00        21.3660       0.739404       0.480902        28.7774        36.5405        11.6230       0.472801     
  1541.67        2500.00        21.3648       0.739425       0.480921        28.7779        36.5410        11.6231       0.472807     
  1538.46        2500.00        18.6982       0.741807       0.437445        29.0775        38.2723        3.33128        9.44143     
  1535.26        2500.00        18.6972       0.741826       0.437461        29.0779        38.2728        3.33132        9.44156     
  1532.05        2500.00        18.6961       0.741846       0.437476        29.0782        38.2733        3.33136        9.44168     
  1528.85        2500.00        18.6950       0.741866       0.437492        29.0786        38.2738        3.33140        9.44181     
  1525.64        2500.00        18.6940       0.741885       0.437508        29.0790        38.2743        3.33144        9.44193     
  1522.44        2500.00        18.6929       0.741905       0.437523        29.0793        38.2748        3.33147        9.44206     
  1519.23        2500.00        18.6918       0.741925       0.437539        29.0797        38.2753        3.33151        9.44218     
  1516.03        2500.00        18.6908       0.741944       0.437555        29.0801        38.2758        3.33155        9.44231     
  1512.82        2500.00        11.0755       0.748844       0.335756        29.7548        40.1608        8.47706        9.44723     
  1509.62        2500.00        11.0749       0.748859       0.335766        29.7550        40.1611        8.47712        9.44728     
  1506.41        2500.00        11.0743       0.748875       0.335777        29.7552        40.1614        8.47719        9.44733     
  1503.21        2500.00        11.0737       0.748890       0.335787        29.7554        40.1616        8.47726        9.44739     
  1500.00        2500.00        11.0730       0.748905       0.335798        29.7556        40.1619        8.47732        9.44744     
  1496.79        2500.00        11.0724       0.748920       0.335808        29.7558        40.1622        8.47739        9.44749     
  1493.59        2500.00        11.0718       0.748935       0.335818        29.7559        40.1625        8.47746        9.44755     
  1490.38        2500.00        11.0711       0.748949       0.335829        29.7561        40.1628        8.47753        9.44760     
  1487.18        2500.00        6.52270       0.753367       0.283198        29.9773        40.5668        12.7574        9.13935     
  1483.97        2500.00        6.52237       0.753379       0.283206        29.9773        40.5669        12.7574        9.13939     
  1480.77        2500.00        6.52203       0.753391       0.283215        29.9774        40.5671        12.7574        9.13944     
  1477.56        2500.00        6.52169       0.753404       0.283223        29.9775        40.5673        12.7574        9.13948     
  1474.36        2500.00        6.52135       0.753416       0.283231        29.9776        40.5674        12.7575        9.13953     
  1471.15        2500.00        6.52102       0.753428       0.283239        29.9777        40.5676        12.7575        9.13958     
  1467.95        2500.00        6.52068       0.753440       0.283247        29.9777        40.5677        12.7575        9.13962     
  1464.74        2500.00        6.52034       0.753452       0.283255        29.9778        40.5679        12.7576        9.13967     
  1461.54        2500.00        3.75381       0.756421       0.259842        29.9832        41.0825        9.20615        14.9581     
  1458.33        2500.00        3.75364       0.756431       0.259850        29.9832        41.0826        9.20619        14.9581     
  1455.13        2500.00        3.75348       0.756442       0.259857        29.9832        41.0827        9.20622        14.9581     
  1451.92        2500.00        3.75331       0.756452       0.259864        29.9832        41.0828        9.20625        14.9581     
  1448.72        2500.00        3.75314       0.756463       0.259871        29.9832        41.0829        9.20629        14.9582     
  1445.51        2500.00        3.75297       0.756473       0.259878        29.9832        41.0829        9.20632        14.9582     
  1442.31        2500.00        3.75281       0.756483       0.259885        29.9833        41.0830        9.20636        14.9582     
  1439.10        2500.00        3.75264       0.756494       0.259892        29.9833        41.0831        9.20639        14.9582     
  1435.90        2500.00        1.90932       0.758734       0.255833        29.8914        41.6647        8.98304        16.5370     
  1432.69        2500.00        1.90925       0.758743       0.255840        29.8914        41.6648        8.98306        16.5370     
  1429.49        2500.00        1.90918       0.758752       0.255847        29.8913        41.6648        8.98309        16.5370     
  1426.28        2500.00        1.90911       0.758762       0.255854        29.8913        41.6649        8.98312        16.5370     
  1423.08        2500.00        1.90904       0.758771       0.255861        29.8913        41.6650        8.98315        16.5369     
  1419.87        2500.00        1.90897       0.758780       0.255867        29.8913        41.6650        8.98317        16.5369     
  1416.67        2500.00        1.90889       0.758789       0.255874        29.8912        41.6651        8.98320        16.5369     
  1413.46        2500.00        1.90882       0.758798       0.255881        29.8912        41.6651        8.98323        16.5369     
  1410.26        2500.00       0.561017       0.760640       0.270693        29.7380        42.1991        8.73275        17.7378     
  1407.05        2500.00       0.561000       0.760649       0.270700        29.7380        42.1991        8.73278        17.7378     
  1403.85        2500.00       0.266873       0.761075       0.279844        29.6850        42.2942        8.70669        18.0063     
  1400.64        2500.00       0.124881       0.761293       0.283022        29.6610        42.3559        18.1323        8.68164     
  1397.44        2500.00                 NaN  0.761489       0.286507        29.6390        42.4220        8.64761        18.2434     
  1394.23        2500.00                 NaN  0.761497       0.286515        29.6390        42.4221        8.64763        18.2433     
  1391.03        2500.00                 NaN  0.761505       0.286522        29.6389        42.4221        8.64766        18.2433     
  1387.82        2500.00                 NaN  0.761514       0.286530        29.6388        42.4221        8.64768        18.2433     
  1384.62        2500.00                 NaN  0.761553       0.301484        29.6275        42.7267        8.28838        18.2944     
  1381.41        2500.00                 NaN  0.761561       0.301491        29.6274        42.7268        8.28840        18.2943     
  1378.21        2500.00                 NaN  0.761570       0.301499        29.6274        42.7268        8.28842        18.2943     
  1375.00        2500.00                 NaN  0.761578       0.301507        29.6273        42.7268        8.28845        18.2943     
  1371.79        2500.00                 NaN  0.761586       0.301515        29.6272        42.7269        8.28848        18.2943     
  1368.59        2500.00                 NaN  0.761594       0.301523        29.6272        42.7269        8.28850        18.2943     
  1365.38        2500.00                 NaN  0.761602       0.301531        29.6271        42.7270        8.28853        18.2943     
  1362.18        2500.00                 NaN  0.761610       0.301538        29.6270        42.7270        8.28855        18.2942     
  1358.97        2500.00                 NaN  0.761685       0.334181        29.6038        43.2690        7.64644        18.3849     
  1355.77        2500.00                 NaN  0.761693       0.334190        29.6037        43.2691        7.64646        18.3848     
  1352.56        2500.00                 NaN  0.761701       0.334198        29.6037        43.2691        7.64649        18.3848     
  1349.36        2500.00                 NaN  0.761709       0.334207        29.6036        43.2692        7.64651        18.3848     
  1346.15        2500.00                 NaN  0.761716       0.334216        29.6035        43.2692        7.64654        18.3848     
  1342.95        2500.00                 NaN  0.761724       0.334224        29.6034        43.2693        7.64657        18.3848     
  1339.74        2500.00                 NaN  0.761732       0.334233        29.6034        43.2693        7.64659        18.3847     
  1336.54        2500.00                 NaN  0.761740       0.334241        29.6033        43.2694        7.64662        18.3847     
  1333.33        2500.00                 NaN  0.761813       0.373291        29.5728        43.7085        18.4611        7.12253     
  1330.13        2500.00                 NaN  0.761821       0.373301        29.5727        43.7085        18.4611        7.12256     
  1326.92        2500.00                 NaN  0.761829       0.373310        29.5727        43.7086        18.4610        7.12258     
  1323.72        2500.00                 NaN  0.761836       0.373320        29.5726        43.7086        18.4610        7.12261     
  1320.51        2500.00                 NaN  0.761844       0.373329        29.5725        43.7087        18.4610        7.12264     
  1317.31        2500.00                 NaN  0.761852       0.373339        29.5724        43.7087        18.4610        7.12266     
  1314.10        2500.00                 NaN  0.761859       0.373348        29.5724        43.7088        18.4609        7.12269     
  1310.90        2500.00                 NaN  0.761867       0.373358        29.5723        43.7089        18.4609        7.12271     
  1307.69        2500.00                 NaN  0.761940       0.416636        29.5370        44.0776        6.67197        18.5349     
  1304.49        2500.00                 NaN  0.761947       0.416646        29.5369        44.0776        6.67200        18.5348     
  1301.28        2500.00                 NaN  0.761955       0.416657        29.5368        44.0777        6.67203        18.5348     
  1298.08        2500.00                 NaN  0.761962       0.416667        29.5368        44.0778        6.67205        18.5348     
  1294.87        2500.00                 NaN  0.761969       0.416678        29.5367        44.0778        6.67208        18.5348     
  1291.67        2500.00                 NaN  0.761977       0.416688        29.5366        44.0779        6.67211        18.5347     
  1288.46        2500.00                 NaN  0.761984       0.416699        29.5365        44.0779        6.67214        18.5347     
  1285.26        2500.00                 NaN  0.761991       0.416709        29.5364        44.0780        6.67216        18.5347     
  1282.05        2500.00                 NaN  0.762066       0.464687        29.4973        44.3935        18.5936        6.28883     
  1278.85        2500.00                 NaN  0.762073       0.464699        29.4972        44.3936        18.5936        6.28886     
  1275.64        2500.00                 NaN  0.762080       0.464711        29.4971        44.3937        18.5935        6.28889     
  1272.44        2500.00                 NaN  0.762088       0.464722        29.4970        44.3937        18.5935        6.28891     
  1269.23        2500.00                 NaN  0.762095       0.464734        29.4970        44.3938        18.5935        6.28894     
  1266.03        2500.00                 NaN  0.762102       0.464746        29.4969        44.3939        18.5934        6.28897     
  1262.82        2500.00                 NaN  0.762109       0.464757        29.4968        44.3939        18.5934        6.28899     
  1259.62        2500.00                 NaN  0.762116       0.464769        29.4967        44.3940        18.5934        6.28902     
  1256.41        2500.00                 NaN  0.762189       0.517446        29.4521        44.6597        5.96546        18.6431     
  1253.21        2500.00                 NaN  0.762196       0.517459        29.4520        44.6597        5.96549        18.6431     
  1250.00        2500.00                 NaN  0.762203       0.517472        29.4520        44.6598        5.96552        18.6430     
  1246.79        2500.00                 NaN  0.762210       0.517485        29.4519        44.6599        5.96554        18.6430     
  1243.59        2500.00                 NaN  0.762217       0.517498        29.4518        44.6600        5.96557        18.6430     
  1240.38        2500.00                 NaN  0.762224       0.517511        29.4517        44.6600        5.96560        18.6429     
  1237.18        2500.00                 NaN  0.762231       0.517523        29.4516        44.6601        5.96563        18.6429     
  1233.97        2500.00                 NaN  0.762237       0.517536        29.4515        44.6602        5.96566        18.6429     
  1230.77        2500.00                 NaN  0.762310       0.573519        29.4029        44.8873        18.6966        5.67744     
  1227.56        2500.00                 NaN  0.762316       0.573533        29.4028        44.8874        18.6965        5.67747     
  1224.36        2500.00                 NaN  0.762323       0.573548        29.4027        44.8875        18.6965        5.67750     
  1221.15        2500.00                 NaN  0.762330       0.573562        29.4026        44.8875        18.6965        5.67752     
  1217.95        2500.00                 NaN  0.762337       0.573576        29.4025        44.8876        18.6964        5.67755     
  1214.74        2500.00                 NaN  0.762343       0.573590        29.4024        44.8877        18.6964        5.67758     
  1211.54        2500.00                 NaN  0.762350       0.573604        29.4023        44.8878        18.6964        5.67761     
  1208.33        2500.00                 NaN  0.762356       0.573618        29.4022        44.8879        18.6963        5.67764     
  1205.13        2500.00                 NaN  0.762423       0.634497        29.3462        45.0968        5.42289        18.7372     
  1201.92        2500.00                 NaN  0.762430       0.634513        29.3461        45.0969        5.42292        18.7371     
  1198.72        2500.00                 NaN  0.762436       0.634528        29.3460        45.0970        5.42295        18.7371     
  1195.51        2500.00                 NaN  0.762443       0.634544        29.3459        45.0971        5.42297        18.7371     
  1192.31        2500.00                 NaN  0.762449       0.634559        29.3458        45.0972        5.42300        18.7370     
  1189.10        2500.00                 NaN  0.762456       0.634575        29.3457        45.0973        5.42303        18.7370     
  1185.90        2500.00                 NaN  0.762462       0.634590        29.3456        45.0974        5.42306        18.7370     
  1182.69        2500.00                 NaN  0.762468       0.634606        29.3455        45.0974        5.42309        18.7369     
  1179.49        2500.00                 NaN  0.762545       0.696903        29.2920        45.2803        5.19107        18.7772     
  1176.28        2500.00                 NaN  0.762551       0.696920        29.2919        45.2804        5.19110        18.7772     
  1173.08        2500.00                 NaN  0.762557       0.696937        29.2918        45.2805        5.19113        18.7771     
  1169.87        2500.00                 NaN  0.762563       0.696954        29.2916        45.2806        5.19115        18.7771     
  1166.67        2500.00                 NaN  0.762570       0.696971        29.2915        45.2807        5.19118        18.7771     
  1163.46        2500.00                 NaN  0.762576       0.696988        29.2914        45.2808        5.19121        18.7770     
  1160.26        2500.00                 NaN  0.762582       0.697004        29.2913        45.2809        5.19124        18.7770     
  1157.05        2500.00                 NaN  0.762588       0.697021        29.2912        45.2810        5.19127        18.7769     
  1153.85        2500.00                 NaN  0.762656       0.763804        29.2291        45.4516        18.8150        4.97783     
  1150.64        2500.00                 NaN  0.762662       0.763822        29.2290        45.4517        18.8149        4.97786     
  1147.44        2500.00                 NaN  0.762668       0.763841        29.2289        45.4518        18.8149        4.97789     
  1144.23        2500.00                 NaN  0.762674       0.763859        29.2288        45.4519        18.8148        4.97792     
  1141.03        2500.00                 NaN  0.762680       0.763878        29.2287        45.4520        18.8148        4.97795     
  1137.82        2500.00                 NaN  0.762686       0.763896        29.2286        45.4521        18.8147        4.97798     
  1134.62        2500.00                 NaN  0.762692       0.763914        29.2285        45.4522        18.8147        4.97801     
  1131.41        2500.00                 NaN  0.762698       0.763932        29.2283        45.4523        18.8147        4.97804     
  1128.21        2500.00                 NaN  0.762770       0.834208        29.1646        45.6093        4.78838        18.8408     
  1125.00        2500.00                 NaN  0.762776       0.834228        29.1645        45.6094        4.78841        18.8408     
  1121.79        2500.00                 NaN  0.762782       0.834248        29.1643        45.6095        4.78844        18.8407     
  1118.59        2500.00                 NaN  0.762787       0.834268        29.1642        45.6096        4.78847        18.8407     
  1115.38        2500.00                 NaN  0.762793       0.834288        29.1641        45.6097        4.78850        18.8406     
  1112.18        2500.00                 NaN  0.762799       0.834307        29.1640        45.6098        4.78853        18.8406     
  1108.97        2500.00                 NaN  0.762805       0.834327        29.1639        45.6099        4.78856        18.8406     
  1105.77        2500.00                 NaN  0.762810       0.834347        29.1638        45.6100        4.78858        18.8405     
  1102.56        2500.00                 NaN  0.762882       0.907199        29.0969        45.7601        4.61023        18.8627     
  1099.36        2500.00                 NaN  0.762888       0.907221        29.0968        45.7602        4.61026        18.8626     
  1096.15        2500.00                 NaN  0.762893       0.907242        29.0967        45.7603        4.61029        18.8626     
  1092.95        2500.00                 NaN  0.762899       0.907264        29.0966        45.7604        4.61032        18.8625     
  1089.74        2500.00                 NaN  0.762904       0.907285        29.0965        45.7605        4.61035        18.8625     
  1086.54        2500.00                 NaN  0.762910       0.907306        29.0964        45.7606        4.61038        18.8624     
  1083.33        2500.00                 NaN  0.762915       0.907328        29.0962        45.7607        4.61041        18.8624     
  1080.13        2500.00                 NaN  0.762921       0.907349        29.0961        45.7608        4.61044        18.8623     
  1076.92        2500.00                 NaN  0.762992       0.985100        29.0240        45.9020        18.8795        4.44647     
  1073.72        2500.00                 NaN  0.762998       0.985123        29.0238        45.9021        18.8794        4.44650     
  1070.51        2500.00                 NaN  0.763003       0.985146        29.0237        45.9022        18.8794        4.44653     
  1067.31        2500.00                 NaN  0.763008       0.985169        29.0236        45.9023        18.8793        4.44656     
  1064.10        2500.00                 NaN  0.763014       0.985192        29.0235        45.9025        18.8793        4.44659     
  1060.90        2500.00                 NaN  0.763019       0.985215        29.0234        45.9026        18.8792        4.44662     
  1057.69        2500.00                 NaN  0.763024       0.985238        29.0232        45.9027        18.8792        4.44665     
  1054.49        2500.00                 NaN  0.763029       0.985261        29.0231        45.9028        18.8791        4.44668     
  1051.28        2500.00                 NaN  0.763098        1.06623        28.9459        46.0390        18.8898        4.29597     
  1048.08        2500.00                 NaN  0.763103        1.06625        28.9457        46.0391        18.8898        4.29600     
  1044.87        2500.00                 NaN  0.763108        1.06628        28.9456        46.0392        18.8897        4.29603     
  1041.67        2500.00                 NaN  0.763113        1.06630        28.9455        46.0394        18.8897        4.29606     
  1038.46        2500.00                 NaN  0.763118        1.06633        28.9454        46.0395        18.8896        4.29609     
  1035.26        2500.00                 NaN  0.763123        1.06635        28.9452        46.0396        18.8896        4.29612     
