|6.6.6
Archiving\03_Data\frac/QFM_m0.25/LAR/LAR_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1461.15        2500.00        98.4045                 NaN            NaN            NaN  0.175236                 NaN  0.248893        1.17139                 NaN            NaN            NaN            NaN
  1458.65        2500.00        98.4275                 NaN            NaN            NaN  0.170054                 NaN  0.249482        1.15296                 NaN            NaN            NaN            NaN
  1456.14        2500.00        98.4397                 NaN            NaN            NaN  0.166115                 NaN   1.13890       0.255264                 NaN            NaN            NaN            NaN
  1453.63        2500.00        98.4552                 NaN            NaN            NaN  0.161893                 NaN  0.260209        1.12274                 NaN            NaN            NaN            NaN
  1451.13        2500.00        98.4710                 NaN            NaN            NaN  0.157051                 NaN   1.10582       0.266178                 NaN            NaN            NaN            NaN
  1448.62        2500.00        98.4876                 NaN            NaN            NaN  0.152873                 NaN  0.271393        1.08810                 NaN            NaN            NaN            NaN
  1446.12        2500.00        98.5013                 NaN            NaN            NaN  0.148541                 NaN  0.274863        1.07530                 NaN            NaN            NaN            NaN
  1443.61        2500.00        98.7973                 NaN            NaN            NaN  0.119598                 NaN  0.860495       0.222619                 NaN            NaN            NaN            NaN
  1441.10        2500.00        98.2407                 NaN            NaN            NaN  0.166726                 NaN  0.341521        1.25109                 NaN            NaN            NaN            NaN
  1438.60        2500.00        98.5424                 NaN            NaN            NaN  0.136281                 NaN   1.03256       0.288775                 NaN            NaN            NaN            NaN
  1436.09        2500.00        98.5551                 NaN            NaN            NaN  0.132818                 NaN  0.292057        1.02005                 NaN            NaN            NaN            NaN
  1433.58        2500.00        98.5655                 NaN            NaN            NaN  0.129297                 NaN   1.00952       0.295680                 NaN            NaN            NaN            NaN
  1431.08        2500.00        98.5779                 NaN            NaN            NaN  0.125097                 NaN  0.995923       0.301117                 NaN            NaN            NaN            NaN
  1428.57        2500.00        98.5879                 NaN            NaN            NaN  0.121933                 NaN  0.984354       0.305834                 NaN            NaN            NaN            NaN
  1426.07        2500.00        98.5987                 NaN            NaN            NaN  0.118434                 NaN  0.309482       0.973360                 NaN            NaN            NaN            NaN
  1423.56        2500.00        98.6065                 NaN            NaN            NaN  0.115447                 NaN  0.965567       0.312454                 NaN            NaN            NaN            NaN
  1421.05        2500.00        98.6183                 NaN            NaN            NaN  0.111286                 NaN  0.317717       0.952719                 NaN            NaN            NaN            NaN
  1418.55        2500.00        98.6266                 NaN            NaN            NaN  0.108014                 NaN  0.945037       0.320378                 NaN            NaN            NaN            NaN
  1416.04        2500.00        98.6358                 NaN            NaN            NaN  0.104639                 NaN  0.935837       0.323693                 NaN            NaN            NaN            NaN
  1413.53        2500.00        98.6430                 NaN            NaN            NaN  0.101574                 NaN  0.927772       0.327652                 NaN            NaN            NaN            NaN
  1411.03        2500.00        98.6513                 NaN            NaN            NaN  0.987899E-001            NaN  0.330309       0.919554                 NaN            NaN            NaN            NaN
  1408.52        2500.00        98.6597                 NaN            NaN            NaN  0.941262E-001            NaN  0.911388       0.334781                 NaN            NaN            NaN            NaN
  1406.02        2500.00        98.6663                 NaN            NaN            NaN  0.919434E-001            NaN  0.902469       0.339261                 NaN            NaN            NaN            NaN
  1403.51        2500.00        98.6681                 NaN            NaN            NaN  0.890385E-001            NaN  0.898743       0.344102                 NaN            NaN            NaN            NaN
  1401.00        2500.00        98.6738                 NaN            NaN            NaN  0.888140E-001            NaN  0.342980       0.894437                 NaN            NaN            NaN            NaN
  1398.50        2500.00        98.6835                 NaN            NaN            NaN  0.796587E-001            NaN  0.882157       0.354673                 NaN            NaN            NaN            NaN
  1395.99        2500.00        98.6864                 NaN            NaN            NaN  0.785218E-001            NaN  0.354883       0.880167                 NaN            NaN            NaN            NaN
  1393.48        2500.00        98.6908                 NaN            NaN            NaN  0.760094E-001            NaN  0.358231       0.874939                 NaN            NaN            NaN            NaN
  1390.98        2500.00        98.6913                 NaN            NaN            NaN  0.738198E-001            NaN  0.361914       0.871301       0.164751E-002            NaN            NaN            NaN
  1388.47        2500.00        97.3121                 NaN            NaN            NaN  0.627904                 NaN  0.318169       0.958208       0.783602                 NaN            NaN            NaN
  1385.96        2500.00        97.3602                 NaN            NaN            NaN  0.630056                 NaN  0.294641       0.946133       0.768923                 NaN            NaN            NaN
  1383.46        2500.00        97.4090                 NaN            NaN            NaN  0.632281                 NaN  0.934065       0.270079       0.754605                 NaN            NaN            NaN
  1380.95        2500.00        97.4505                 NaN            NaN            NaN  0.634706                 NaN  0.924104       0.248903       0.741793                 NaN            NaN            NaN
  1378.45        2500.00        97.4864                 NaN            NaN            NaN  0.638365                 NaN  0.224185       0.918638       0.732425                 NaN            NaN            NaN
  1375.94        2500.00        97.5427                 NaN            NaN            NaN  0.635551                 NaN  0.903259       0.205196       0.713284                 NaN            NaN            NaN
  1373.43        2500.00        97.5762                 NaN            NaN            NaN  0.638956                 NaN  0.185960       0.895098       0.703747                 NaN            NaN            NaN
  1370.93        2500.00        97.6146                 NaN            NaN            NaN  0.639790                 NaN  0.166543       0.887100       0.691978                 NaN            NaN            NaN
  1368.42        2500.00        97.6412                 NaN            NaN            NaN  0.647162                 NaN  0.144297       0.882075       0.685265                 NaN            NaN            NaN
  1365.91        2500.00        97.6993                 NaN            NaN            NaN  0.633180                 NaN  0.864915       0.138447       0.664136                 NaN            NaN            NaN
  1363.41        2500.00        97.7215                 NaN            NaN            NaN  0.640183                 NaN  0.118061       0.862011       0.658240                 NaN            NaN            NaN
  1360.90        2500.00        97.7542                 NaN            NaN            NaN  0.639087                 NaN  0.854724       0.104533       0.647426                 NaN            NaN            NaN
  1358.40        2500.00        97.7744                 NaN  0.811523E-002            NaN  0.626229                 NaN  0.847481       0.106152       0.637620                 NaN            NaN            NaN
  1355.89        2500.00        97.5443                 NaN  0.184450                 NaN  0.374452                 NaN  0.881063       0.375141       0.640608                 NaN            NaN            NaN
  1353.38        2500.00        97.3612                 NaN  0.314115                 NaN  0.176519                 NaN  0.564457       0.943760       0.639914                 NaN            NaN            NaN
  1350.88        2500.00        97.2041                 NaN  0.430281                 NaN            NaN            NaN  0.722497        1.00500       0.638095                 NaN            NaN            NaN
  1348.37        2500.00        97.1652                 NaN  0.472479                 NaN            NaN            NaN   1.04878       0.670886       0.642621                 NaN            NaN            NaN
  1345.86        2500.00        97.1883                 NaN  0.486525                 NaN            NaN            NaN   1.05613       0.632638       0.636398                 NaN            NaN            NaN
  1343.36        2500.00        97.2407                 NaN  0.485832                 NaN            NaN            NaN   1.04294       0.605356       0.625125                 NaN            NaN            NaN
  1340.85        2500.00        97.3046                 NaN  0.478749                 NaN            NaN            NaN  0.582282        1.02239       0.611978                 NaN            NaN            NaN
  1338.35        2500.00        97.3748                 NaN  0.468749                 NaN            NaN            NaN  0.995394       0.563348       0.597727                 NaN            NaN            NaN
  1335.84        2500.00        97.4458                 NaN  0.456519                 NaN            NaN            NaN  0.547929       0.966186       0.583583                 NaN            NaN            NaN
  1333.33        2500.00        97.5159                 NaN  0.444655                 NaN            NaN            NaN  0.531864       0.937911       0.569647                 NaN            NaN            NaN
  1330.83        2500.00        97.5846                 NaN  0.432552                 NaN            NaN            NaN  0.517245       0.909841       0.555760                 NaN            NaN            NaN
  1328.32        2500.00        97.6515                 NaN  0.420381                 NaN            NaN            NaN  0.503916       0.881766       0.542392                 NaN            NaN            NaN
  1325.81        2500.00        97.7158                 NaN  0.408445                 NaN            NaN            NaN  0.855127       0.491216       0.529453                 NaN            NaN            NaN
  1323.31        2500.00        97.7788                 NaN  0.396157                 NaN            NaN            NaN  0.480344       0.827927       0.516768                 NaN            NaN            NaN
  1320.80        2500.00        97.8393                 NaN  0.384654                 NaN            NaN            NaN  0.802688       0.468779       0.504557                 NaN            NaN            NaN
  1318.30        2500.00        97.8978                 NaN  0.373225                 NaN            NaN            NaN  0.777698       0.458544       0.492768                 NaN            NaN            NaN
  1315.79        2500.00        97.9538                 NaN  0.361909                 NaN            NaN            NaN  0.448992       0.753964       0.481348                 NaN            NaN            NaN
  1313.28        2500.00        98.0096                 NaN  0.350887                 NaN            NaN            NaN  0.439518       0.730063       0.469959                 NaN            NaN            NaN
  1310.78        2500.00        98.0616                 NaN  0.340013                 NaN            NaN            NaN  0.431381       0.707618       0.459438                 NaN            NaN            NaN
  1308.27        2500.00        98.1132                 NaN  0.329910                 NaN            NaN            NaN  0.686104       0.422064       0.448701                 NaN            NaN            NaN
  1305.76        2500.00        98.1620                 NaN  0.319420                 NaN            NaN            NaN  0.664694       0.415105       0.438765                 NaN            NaN            NaN
  1303.26        2500.00        98.2099                 NaN  0.309337                 NaN            NaN            NaN  0.643746       0.408154       0.428889                 NaN            NaN            NaN
  1300.75        2500.00        98.2560                 NaN  0.299648                 NaN            NaN            NaN  0.400942       0.624236       0.419174                 NaN            NaN            NaN
  1298.25        2500.00        98.3005                 NaN  0.290114                 NaN            NaN            NaN  0.394209       0.605134       0.410000                 NaN            NaN            NaN
  1295.74        2500.00        98.3438                 NaN  0.280478                 NaN            NaN            NaN  0.388725       0.586011       0.401009                 NaN            NaN            NaN
  1293.23        2500.00        98.3846                 NaN  0.271572                 NaN            NaN            NaN  0.382758       0.568717       0.392320                 NaN            NaN            NaN
  1290.73        2500.00        77.6988                 NaN   1.63835                 NaN            NaN            NaN   3.55108        2.90991        2.85891        11.3430                 NaN            NaN
  1288.22        2500.00        78.7573                 NaN   1.49258                 NaN            NaN            NaN   2.64358        3.49005        2.72345        10.8931                 NaN            NaN
  1285.71        2500.00        82.5063                 NaN   1.21006                 NaN            NaN            NaN   2.13893        2.94251        2.26645        8.93574                 NaN            NaN
  1283.21        2500.00        85.1477                 NaN   1.01772                 NaN            NaN            NaN   1.78990        2.54200        1.94253        7.56011                 NaN            NaN
  1280.70        2500.00        87.0877                 NaN  0.881861                 NaN            NaN            NaN   2.23070        1.54215        1.70228        6.55532                 NaN            NaN
  1278.20        2500.00        88.5976                 NaN  0.780580                 NaN            NaN            NaN   1.97859        1.35392        1.51445        5.77488                 NaN            NaN
  1275.69        2500.00        89.7851                 NaN  0.703226                 NaN            NaN            NaN   1.20929        1.77188        1.36499        5.16551                 NaN            NaN
  1273.18        2500.00        83.7472                 NaN  0.415865       0.809709                 NaN            NaN   2.23728        2.47630        2.32330        7.99034                 NaN            NaN
  1270.68        2500.00        98.9730                 NaN  0.274138E-001            NaN            NaN            NaN  0.150216       0.627250E-001            NaN  0.786681                 NaN            NaN
  1268.17        2500.00        91.2105                 NaN  0.477606                 NaN            NaN            NaN   1.01458        1.56577        1.16921        4.56237                 NaN            NaN
  1265.66        2500.00        93.3754                 NaN  0.637124                 NaN            NaN            NaN  0.919041       0.877616       0.914740        3.27612                 NaN            NaN
  1263.16        2500.00        93.0048                 NaN  0.545053                 NaN            NaN            NaN   1.10223       0.847886       0.951159        3.54887                 NaN            NaN
  1260.65        2500.00        94.6751                 NaN  0.341817                 NaN            NaN            NaN  0.563410        1.07220       0.727863        2.61956                 NaN            NaN
  1258.15        2500.00        93.9946                 NaN  0.465748                 NaN            NaN            NaN  0.909394       0.755718       0.825502        3.04903                 NaN            NaN
  1255.64        2500.00        94.8259                 NaN  0.393784                 NaN            NaN            NaN  0.796759       0.645582       0.699837        2.63816                 NaN            NaN
  1253.13        2500.00        94.2783                 NaN  0.466601                 NaN            NaN            NaN  0.701015       0.834261       0.788680        2.93116                 NaN            NaN
  1250.63        2500.00        94.9427                 NaN            NaN            NaN            NaN            NaN   1.33063       0.390697       0.682689        2.65326                 NaN            NaN
  1248.12        2500.00        88.3740                 NaN   1.31242                 NaN            NaN            NaN   1.93706       0.833489        1.57555        5.94387       0.236151E-001            NaN
  1245.61        2500.00        99.8590                 NaN  0.135886E-001            NaN            NaN            NaN  0.574893E-001            NaN  0.487204E-001            NaN  0.212279E-001            NaN
  1243.11        2500.00        98.3477                 NaN            NaN            NaN            NaN            NaN  0.128879       0.436681       0.237105       0.778352       0.712403E-001            NaN
  1240.60        2500.00        99.1633                 NaN            NaN            NaN            NaN            NaN  0.714372E-004  0.156255       0.596662E-001  0.592001       0.287251E-001            NaN
  1238.10        2500.00        93.8346                 NaN  0.164196                 NaN            NaN            NaN   1.36646       0.406092       0.829102        3.25258       0.146941                 NaN
  1235.59        2500.00        96.0037                 NaN  0.302486E-001            NaN            NaN            NaN  0.375122       0.928336       0.527459        2.00678       0.128377                 NaN
  1233.08        2500.00        95.5524                 NaN  0.662486E-002            NaN            NaN            NaN   1.13604       0.150463       0.591145        2.40359       0.159765                 NaN
  1230.58        2500.00        98.9290                 NaN  0.980159E-001            NaN            NaN            NaN  0.117815       0.704259E-001  0.146963       0.637759                 NaN            NaN
  1228.07        2500.00        97.4730                 NaN  0.170088                 NaN            NaN            NaN  0.183550       0.125549       0.249930        1.11169                 NaN  0.686171     
  1225.56        2500.00        50.6817                 NaN   3.14049                 NaN            NaN            NaN  0.641338E-001   5.11782        4.44531        21.5210                 NaN   15.0296     
  1223.06        2500.00                 NaN            NaN   5.82528                 NaN            NaN            NaN   8.74175                 NaN   8.36384        44.6113                 NaN   32.4578     
  1220.55        2500.00                 NaN            NaN   6.01742                 NaN            NaN            NaN   8.40031                 NaN   8.35255        44.6358                 NaN   32.5939     
  1218.05        2500.00                 NaN            NaN   6.01380                 NaN            NaN            NaN   8.40286                 NaN   8.34754        44.6488                 NaN   32.5870     
  1215.54        2500.00                 NaN            NaN   6.04608                 NaN            NaN            NaN   8.34947                 NaN   8.35936        44.6292                 NaN   32.6159     
  1213.03        2500.00                 NaN            NaN   6.04187                 NaN            NaN            NaN   8.35268                 NaN   8.35673        44.6395                 NaN   32.6093     
  1210.53        2500.00                 NaN            NaN   6.03914                 NaN            NaN            NaN   8.36030                 NaN   8.36936        44.6186                 NaN   32.6126     
  1208.02        2500.00                 NaN            NaN   6.05546                 NaN            NaN            NaN   8.32725                 NaN   8.36455        44.6327                 NaN   32.6201     
  1205.51        2500.00                 NaN            NaN   6.06286                 NaN            NaN            NaN   8.31833                 NaN   8.37641        44.6110                 NaN   32.6314     
  1203.01        2500.00                 NaN            NaN   6.05358                 NaN            NaN            NaN   8.33397                 NaN   8.38181        44.6050                 NaN   32.6257     
  1200.50        2500.00                 NaN            NaN   6.02439                 NaN            NaN            NaN   8.33910                 NaN   8.38456        44.5995       0.278528E-001   32.6246     
  1197.99        2500.00                 NaN            NaN   6.15961                 NaN            NaN            NaN   8.13657                 NaN   8.37469        44.6354                 NaN   32.6937     
  1195.49        2500.00                 NaN            NaN   6.04367                 NaN            NaN            NaN   8.31970                 NaN   8.39592        44.5934       0.159854E-001   32.6313     
  1192.98        2500.00                 NaN            NaN   6.00430                 NaN            NaN            NaN   8.32887                 NaN   8.39782        44.5835       0.540712E-001   32.6314     
  1190.48        2500.00                 NaN            NaN   5.97261                 NaN            NaN            NaN   8.34601                 NaN   8.40223        44.5764       0.771940E-001   32.6256     
  1187.97        2500.00                 NaN            NaN   5.92632                 NaN            NaN            NaN   8.18090       0.216158        8.41020        44.5673       0.933501E-001   32.6058     
  1185.46        2500.00                 NaN            NaN   5.88091                 NaN            NaN            NaN  0.186955        8.24906        8.41547        44.5543       0.119649        32.5937     
  1182.96        2500.00                 NaN            NaN   5.75464                 NaN            NaN            NaN  0.572995        8.00768        8.42880        44.5332       0.163498        32.5392     
  1180.45        2500.00                 NaN            NaN   5.68551                 NaN            NaN            NaN  0.638569        8.01287        8.43785        44.5187       0.193547        32.5129     
  1177.94        2500.00                 NaN            NaN   5.58637                 NaN            NaN            NaN  0.859320        7.90346        8.44933        44.5003       0.229941        32.4712     
  1175.44        2500.00                 NaN            NaN   5.48512                 NaN            NaN            NaN   1.08699        7.79085        8.46120        44.4816       0.266204        32.4281     
  1172.93        2500.00                 NaN            NaN   5.38220                 NaN            NaN            NaN   1.31695        7.67928        8.47338        44.4624       0.302213        32.3836     
  1170.43        2500.00                 NaN            NaN   5.27781                 NaN            NaN            NaN   1.54884        7.56884        8.48586        44.4429       0.337891        32.3379     
  1167.92        2500.00                 NaN            NaN   5.17151                 NaN            NaN            NaN   1.78377        7.45915        8.49868        44.4228       0.373314        32.2908     
  1165.41        2500.00                 NaN            NaN   5.06339                 NaN            NaN            NaN   2.02165        7.35013        8.51185        44.4023       0.408429        32.2422     
  1162.91        2500.00                 NaN            NaN   5.00301                 NaN            NaN            NaN   2.09416        7.33570        8.51924        44.3909       0.436403        32.2206     
  1160.40        2500.00                 NaN            NaN   4.89170                 NaN            NaN            NaN   7.22223        2.34379        8.53309        44.3695       0.470453        32.1693     
  1157.89        2500.00                 NaN            NaN   4.74310                 NaN            NaN            NaN   7.01729        2.75583        8.57480        44.2984       0.506354        32.1043     
  1155.39        2500.00                 NaN            NaN   4.60545                 NaN            NaN            NaN   6.90512        3.03002        8.56902        44.3144       0.546546        32.0294     
  1152.88        2500.00                 NaN            NaN   4.49154                 NaN            NaN            NaN   3.26865        6.80969        8.58344        44.2920       0.579227        31.9754     
  1150.38        2500.00                 NaN            NaN   4.37034                 NaN            NaN            NaN   6.70180        3.53147        8.59902        44.2683       0.612328        31.9168     
  1147.87        2500.00                 NaN            NaN   4.24924                 NaN            NaN            NaN   3.79343        6.59600        8.61471        44.2443       0.644621        31.8577     
  1145.36        2500.00                 NaN            NaN   4.11803                 NaN            NaN            NaN   6.48278        4.07869        8.63193        44.2185       0.677741        31.7923     
  1142.86        2500.00                 NaN            NaN   3.99252                 NaN            NaN            NaN   6.37705        4.35000        8.64841        44.1933       0.709055        31.7297     
  1140.35        2500.00                 NaN            NaN   3.85564                 NaN            NaN            NaN   4.64688        6.26362        8.66636        44.1660       0.741456        31.6600     
  1137.84        2500.00                 NaN            NaN   3.71943                 NaN            NaN            NaN   4.94260        6.15198        8.68468        44.1387       0.772621        31.5900     
  1135.34        2500.00                 NaN            NaN   3.57937                 NaN            NaN            NaN   6.03921        5.24674        8.70352        44.1104       0.803527        31.5173     
  1132.83        2500.00                 NaN            NaN   3.53484                 NaN            NaN            NaN   6.02550        5.30775        8.71126        44.1005       0.820886        31.4993     
  1130.33        2500.00                 NaN            NaN   3.27036                 NaN            NaN            NaN   5.77936        5.93743        8.74566        44.0477       0.866401        31.3531     
  1127.82        2500.00                 NaN            NaN   3.13273                 NaN            NaN            NaN   5.68973        6.21971        8.76435        44.0193       0.894216        31.2799     
  1125.31        2500.00                 NaN            NaN   3.01054                 NaN            NaN            NaN   5.60945        6.46934        8.78159        43.9942       0.919580        31.2153     
  1122.81        2500.00                 NaN            NaN   2.82712                 NaN            NaN            NaN   6.87504        5.46917        8.80645        43.9568       0.951357        31.1141     
  1120.30        2500.00                 NaN            NaN   2.66152                 NaN            NaN            NaN   5.34388        7.24075        8.82971        43.9223       0.979504        31.0224     
  1117.79        2500.00                 NaN            NaN   2.46862                 NaN            NaN            NaN   5.19316        7.67604        8.85662        43.8823        1.00962        30.9137     
  1115.29        2500.00                 NaN            NaN   2.28770                 NaN            NaN            NaN   8.07792        5.05873        8.88223        43.8445        1.03751        30.8114     
  1112.78        2500.00                 NaN            NaN   2.10002                 NaN            NaN            NaN   4.92419        8.49250        8.90872        43.8053        1.06495        30.7044     
  1110.28        2500.00                 NaN            NaN   1.90744                 NaN            NaN            NaN   8.91805        4.78825        8.93605        43.7649        1.09177        30.5936     
  1107.77        2500.00                 NaN            NaN   1.70970                 NaN            NaN            NaN   9.35518        4.65073        8.96424        43.7233        1.11797        30.4789     
  1105.26        2500.00                 NaN            NaN   1.26339                 NaN            NaN            NaN   10.4001        4.31152        9.03541        43.6198        1.15915        30.2106     
  1102.76        2500.00                 NaN            NaN   1.26340                 NaN            NaN            NaN   10.4001        4.31152        9.03541        43.6198        1.15915        30.2106     
  1100.25        2500.00                 NaN            NaN   1.26339                 NaN            NaN            NaN   10.4002        4.31152        9.03541        43.6198        1.15915        30.2106     
  1097.74        2500.00                 NaN            NaN  0.789463                 NaN            NaN            NaN   4.01832        11.4120        9.09568        43.5292        1.22238        29.9329     
  1095.24        2500.00                 NaN            NaN   1.13302                 NaN            NaN            NaN   10.7415        4.17741        9.05768        43.5815        1.17270        30.1362     
  1092.73        2500.00                 NaN            NaN  0.262278                 NaN            NaN            NaN   12.5987        3.66475        9.17158        43.4175        1.27212        29.6131     
  1090.23        2500.00                 NaN            NaN  0.214878E-001            NaN            NaN            NaN   3.50677        13.1409        9.20750        43.3650        1.29268        29.4657     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.1523        3.52933        9.21644        43.3540        1.29441        29.4536     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.51271        13.1716        9.22540        43.3440        1.29263        29.4536     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.54938        13.1361        9.23346        43.3333        1.29213        29.4556     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.55812        13.1290        9.24156        43.3242        1.29092        29.4562     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.1246        3.56257        9.24797        43.3185        1.29023        29.4562     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.0997        3.58306        9.25468        43.3165        1.29063        29.4555     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.1152        3.56740        9.25577        43.3145        1.29102        29.4561     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.57709        13.1171        9.27330        43.2875        1.28619        29.4588     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.0889        3.60603        9.27918        43.2807        1.28571        29.4595     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.65259        13.0363        9.28371        43.2792        1.28773        29.4605     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.0788        3.61718        9.29484        43.2641        1.28413        29.4610     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.65050        13.0385        9.30122        43.2621        1.28630        29.4614     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.0067        3.67717        9.30781        43.2587        1.28778        29.4619     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.0741        3.63073        9.31968        43.2317        1.27967        29.4641     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.0700        3.63837        9.32909        43.2189        1.27802        29.4656     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.0677        3.64264        9.33615        43.2107        1.27680        29.4660     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.69368        13.0031        9.33339        43.2209        1.28272        29.4662     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.0582        3.65743        9.35287        43.1889        1.27413        29.4685     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.9144        3.77606        9.34003        43.2119        1.28737        29.4702     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.8064        3.86046        9.33289        43.2320        1.29826        29.4699     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.8036        3.86622        9.33311        43.2311        1.29562        29.4704     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.5842        4.07993        9.39783        43.1579        1.29622        29.4839     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.0373        3.69158        9.39324        43.1364        1.26740        29.4741     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.5808        4.08329        9.39860        43.1572        1.29617        29.4839     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.5795        4.08453        9.39888        43.1570        1.29616        29.4840     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.6142        4.05584        9.40207        43.1507        1.29336        29.4838     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.6075        4.06181        9.40224        43.1509        1.29368        29.4839     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.6030        4.06580        9.40241        43.1511        1.29388        29.4839     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.6017        4.06708        9.40277        43.1507        1.29384        29.4839     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.74160        13.0029        9.45026        43.0630        1.25901        29.4832     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.5816        4.08547        9.40155        43.1515        1.29524        29.4847     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.6058        4.06457        9.40493        43.1477        1.29301        29.4840     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.0095        3.75203        9.47588        43.0226        1.25237        29.4876     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.0101        3.75453        9.48306        43.0131        1.25083        29.4884     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.76002        13.0087        9.49177        43.0003        1.24911        29.4901     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.76495        13.0079        9.50051        42.9876        1.24735        29.4917     
