|6.6.6
Archiving\03_Data\frac/QFM_m1.5/YM20/YM20_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1533.83        2500.00        99.1889                 NaN            NaN  0.684549E-001            NaN  0.742633                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        97.3890                 NaN            NaN  0.243368                 NaN   2.36765                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.9978                 NaN            NaN  0.218072E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.4692                 NaN            NaN  0.319159E-001            NaN  0.498913                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.2332                 NaN            NaN  0.585657E-001            NaN  0.708210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.2395                 NaN            NaN  0.547584E-001            NaN  0.705754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1480                 NaN            NaN  0.637470E-001            NaN  0.788208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.3524                 NaN            NaN  0.326832E-001            NaN  0.614963                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.2634                 NaN            NaN  0.471268E-001            NaN  0.689466                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.2718                 NaN            NaN  0.482874E-001            NaN  0.679939                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.2776                 NaN            NaN  0.408622E-001            NaN  0.681495                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.2872                 NaN            NaN  0.435851E-001            NaN  0.669172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.6378                 NaN            NaN  0.175345                 NaN  0.186830                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.9668                 NaN            NaN            NaN            NaN   1.03319                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.2989                 NaN            NaN            NaN            NaN  0.701058                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.3077                 NaN            NaN            NaN            NaN  0.692310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.2695                 NaN            NaN            NaN            NaN  0.484830       0.245629                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.1537                 NaN            NaN  0.222682E-001            NaN  0.182475E-001  0.805738                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.1527                 NaN            NaN            NaN            NaN  0.910430E-001  0.756257                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.1473                 NaN            NaN            NaN            NaN            NaN  0.852714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.1447                 NaN            NaN            NaN            NaN            NaN  0.855315                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        99.1423                 NaN            NaN            NaN            NaN            NaN  0.857741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        99.1410                 NaN            NaN            NaN            NaN            NaN  0.859021                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.1335                 NaN            NaN            NaN            NaN            NaN  0.866485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        99.1230                 NaN            NaN            NaN            NaN            NaN  0.877042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        99.1091                 NaN            NaN            NaN            NaN            NaN  0.890897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.8306                 NaN            NaN            NaN            NaN            NaN  0.568970       0.600466                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.7087                 NaN            NaN            NaN            NaN            NaN  0.438967       0.852360                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.7238                 NaN            NaN            NaN            NaN            NaN  0.433056       0.843155                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.7411                 NaN            NaN            NaN            NaN            NaN  0.829727       0.429164                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.7570                 NaN            NaN            NaN            NaN            NaN  0.820970       0.422070                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.7728                 NaN            NaN            NaN            NaN            NaN  0.415961       0.811260                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.7865                 NaN            NaN            NaN            NaN            NaN  0.802243       0.411284                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.8008                 NaN            NaN  0.117282E-005            NaN            NaN  0.793326       0.405900                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.8142                 NaN            NaN            NaN            NaN            NaN  0.401289       0.784519                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.8275                 NaN            NaN            NaN            NaN            NaN  0.776682       0.395864                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.8407                 NaN            NaN            NaN            NaN            NaN  0.768072       0.391239                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.8531                 NaN            NaN            NaN            NaN            NaN  0.385796       0.761096                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.8651                 NaN            NaN            NaN            NaN            NaN  0.381298       0.753561                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.8748                 NaN            NaN            NaN            NaN            NaN  0.377583       0.747638                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.8893                 NaN            NaN            NaN            NaN            NaN  0.738508       0.372149                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.5067                 NaN            NaN  0.213563E-005            NaN            NaN  0.739492       0.545016                 NaN            NaN  0.208747                 NaN            NaN            NaN
  1426.07        2500.00        97.1183                 NaN            NaN  0.331313                 NaN            NaN  0.680339       0.858673                 NaN            NaN   1.01138                 NaN            NaN            NaN
  1423.56        2500.00        97.2095                 NaN            NaN  0.333030                 NaN            NaN  0.640105       0.835630                 NaN            NaN  0.981743                 NaN            NaN            NaN
  1421.05        2500.00        97.2902                 NaN            NaN  0.330822                 NaN            NaN  0.816312       0.608118                 NaN            NaN  0.954550                 NaN            NaN            NaN
  1418.55        2500.00        97.3688                 NaN            NaN  0.327516                 NaN            NaN  0.579652       0.796100                 NaN            NaN  0.927927                 NaN            NaN            NaN
  1416.04        2500.00        97.4435                 NaN            NaN  0.324669                 NaN            NaN  0.777204       0.551930                 NaN            NaN  0.902728                 NaN            NaN            NaN
  1413.53        2500.00        97.5153                 NaN            NaN  0.322112                 NaN            NaN  0.525499       0.758752                 NaN            NaN  0.878293                 NaN            NaN            NaN
  1411.03        2500.00        97.5838                 NaN            NaN  0.319247                 NaN            NaN  0.500210       0.741661                 NaN            NaN  0.855064                 NaN            NaN            NaN
  1408.52        2500.00        97.6489                 NaN            NaN  0.316646                 NaN            NaN  0.476093       0.725359                 NaN            NaN  0.833004                 NaN            NaN            NaN
  1406.02        2500.00        97.7114                 NaN            NaN  0.314200                 NaN            NaN  0.710655       0.452140                 NaN            NaN  0.811569                 NaN            NaN            NaN
  1403.51        2500.00        97.7707                 NaN            NaN  0.312485                 NaN            NaN  0.430695       0.694277                 NaN            NaN  0.791886                 NaN            NaN            NaN
  1401.00        2500.00        97.8313                 NaN            NaN  0.308656                 NaN            NaN  0.679204       0.410552                 NaN            NaN  0.770246                 NaN            NaN            NaN
  1398.50        2500.00        97.8851                 NaN            NaN  0.307050                 NaN            NaN  0.666268       0.389258                 NaN            NaN  0.752329                 NaN            NaN            NaN
  1395.99        2500.00        97.9357                 NaN            NaN  0.305326                 NaN            NaN  0.367596       0.656732                 NaN            NaN  0.734656                 NaN            NaN            NaN
  1393.48        2500.00        97.9897                 NaN            NaN  0.301334                 NaN            NaN  0.353557       0.639610                 NaN            NaN  0.715801                 NaN            NaN            NaN
  1390.98        2500.00        98.0372                 NaN            NaN  0.300073                 NaN            NaN  0.335457       0.627755                 NaN            NaN  0.699503                 NaN            NaN            NaN
  1388.47        2500.00        98.0857                 NaN            NaN  0.297362                 NaN            NaN  0.615964       0.318152                 NaN            NaN  0.682813                 NaN            NaN            NaN
  1385.96        2500.00        98.1075                 NaN            NaN  0.305654                 NaN            NaN  0.303949       0.601541                 NaN            NaN  0.681334                 NaN            NaN            NaN
  1383.46        2500.00        98.2044                 NaN            NaN  0.281585                 NaN            NaN  0.286743       0.591461                 NaN            NaN  0.635826                 NaN            NaN            NaN
  1380.95        2500.00        98.2168                 NaN            NaN  0.290487                 NaN            NaN  0.583452       0.272241                 NaN            NaN  0.637058                 NaN            NaN            NaN
  1378.45        2500.00        98.2586                 NaN            NaN  0.287591                 NaN            NaN  0.258518       0.572829                 NaN            NaN  0.622472                 NaN            NaN            NaN
  1375.94        2500.00        98.2983                 NaN            NaN  0.284795                 NaN            NaN  0.246159       0.562403                 NaN            NaN  0.608356                 NaN            NaN            NaN
  1373.43        2500.00        98.3351                 NaN            NaN  0.282335                 NaN            NaN  0.553348       0.233876                 NaN            NaN  0.595316                 NaN            NaN            NaN
  1370.93        2500.00        98.3723                 NaN            NaN  0.279263                 NaN            NaN  0.543746       0.222594                 NaN            NaN  0.582145                 NaN            NaN            NaN
  1368.42        2500.00        98.4078                 NaN            NaN  0.276599                 NaN            NaN  0.211822       0.534223                 NaN            NaN  0.569511                 NaN            NaN            NaN
  1365.91        2500.00        98.4417                 NaN            NaN  0.273796                 NaN            NaN  0.201570       0.525564                 NaN            NaN  0.557358                 NaN            NaN            NaN
  1363.41        2500.00        98.4659                 NaN            NaN  0.275617                 NaN            NaN  0.191424       0.515990                 NaN            NaN  0.551020                 NaN            NaN            NaN
  1360.90        2500.00        98.5189                 NaN            NaN  0.262268                 NaN            NaN  0.508269       0.183342                 NaN            NaN  0.527188                 NaN            NaN            NaN
  1358.40        2500.00        98.5390                 NaN            NaN  0.263457                 NaN            NaN  0.500346       0.175271                 NaN            NaN  0.521894                 NaN            NaN            NaN
  1355.89        2500.00        98.5693                 NaN            NaN  0.260478                 NaN            NaN  0.167332       0.491800                 NaN            NaN  0.511067                 NaN            NaN            NaN
  1353.38        2500.00        98.5990                 NaN            NaN  0.256699                 NaN            NaN  0.160220       0.483939                 NaN            NaN  0.500100                 NaN            NaN            NaN
  1350.88        2500.00        98.6265                 NaN            NaN  0.252960                 NaN            NaN  0.154408       0.476256                 NaN            NaN  0.489842                 NaN            NaN            NaN
  1348.37        2500.00        98.6535                 NaN            NaN  0.249168                 NaN            NaN  0.468306       0.149217                 NaN            NaN  0.479847                 NaN            NaN            NaN
  1345.86        2500.00        98.6816                 NaN            NaN  0.245235                 NaN            NaN  0.460781       0.142750                 NaN            NaN  0.469614                 NaN            NaN            NaN
  1343.36        2500.00        98.7077                 NaN            NaN  0.241021                 NaN            NaN  0.453347       0.138320                 NaN            NaN  0.459613                 NaN            NaN            NaN
  1340.85        2500.00        98.7227                 NaN            NaN  0.240170                 NaN            NaN  0.447035       0.135102                 NaN            NaN  0.454976                 NaN            NaN            NaN
  1338.35        2500.00        98.7677                 NaN            NaN  0.229906                 NaN            NaN  0.436881       0.129518                 NaN            NaN  0.436024                 NaN            NaN            NaN
  1335.84        2500.00        98.7796                 NaN            NaN  0.227872                 NaN            NaN  0.431188       0.129070                 NaN            NaN  0.432278                 NaN            NaN            NaN
  1333.33        2500.00        98.8024                 NaN            NaN  0.223229                 NaN            NaN  0.126970       0.423913                 NaN            NaN  0.423518                 NaN            NaN            NaN
  1330.83        2500.00        98.8252                 NaN            NaN  0.218610                 NaN            NaN  0.125144       0.416204                 NaN            NaN  0.414804                 NaN            NaN            NaN
  1328.32        2500.00        98.8453                 NaN            NaN  0.213293                 NaN            NaN  0.409702       0.124964                 NaN            NaN  0.406717                 NaN            NaN            NaN
  1325.81        2500.00        98.8663                 NaN            NaN  0.208151                 NaN            NaN  0.401451       0.125495                 NaN            NaN  0.398632                 NaN            NaN            NaN
  1323.31        2500.00        98.8863                 NaN            NaN  0.203630                 NaN            NaN  0.123502       0.395764                 NaN            NaN  0.390815                 NaN            NaN            NaN
  1320.80        2500.00        98.9049                 NaN            NaN  0.197104                 NaN            NaN  0.387464       0.127440                 NaN            NaN  0.383108                 NaN            NaN            NaN
  1318.30        2500.00        98.9245                 NaN            NaN  0.192178                 NaN            NaN  0.126784       0.381049                 NaN            NaN  0.375458                 NaN            NaN            NaN
  1315.79        2500.00        98.9429                 NaN            NaN  0.191889                 NaN            NaN  0.118573       0.376021                 NaN            NaN  0.370604                 NaN            NaN            NaN
  1313.28        2500.00        98.9669                 NaN            NaN  0.176990                 NaN            NaN  0.136712       0.361831                 NaN            NaN  0.357521                 NaN            NaN            NaN
  1310.78        2500.00        98.9784                 NaN            NaN  0.175554                 NaN            NaN  0.359204       0.132944                 NaN            NaN  0.353882                 NaN            NaN            NaN
  1308.27        2500.00        98.9947                 NaN            NaN  0.169743                 NaN            NaN  0.136046       0.352212                 NaN            NaN  0.347250                 NaN            NaN            NaN
  1305.76        2500.00        76.2824                 NaN            NaN   1.63616                 NaN            NaN  0.984443        3.04280                 NaN            NaN   3.21344        14.8407                 NaN            NaN
  1303.26        2500.00        78.3616                 NaN            NaN   1.48007                 NaN            NaN   2.90793       0.841353                 NaN            NaN   2.95358        13.4554                 NaN            NaN
  1300.75        2500.00        80.7148                 NaN            NaN   1.31100                 NaN            NaN   2.73197       0.685915                 NaN            NaN   2.65764        11.8987                 NaN            NaN
  1298.25        2500.00        82.5893                 NaN            NaN   1.17154                 NaN            NaN   2.61186       0.548476                 NaN            NaN   2.42139        10.6575                 NaN            NaN
  1295.74        2500.00        84.1048                 NaN            NaN   1.05317                 NaN            NaN   2.55806       0.403472                 NaN            NaN   2.23029        9.65019                 NaN            NaN
  1293.23        2500.00        85.3625                 NaN            NaN  0.953138                 NaN            NaN   2.60875       0.190526                 NaN            NaN   2.07174        8.81330                 NaN            NaN
  1290.73        2500.00        75.6470                 NaN            NaN   1.60814                 NaN            NaN   4.11627                 NaN            NaN            NaN   3.42191        14.7416       0.465009                 NaN
  1288.22        2500.00        72.9473                 NaN            NaN  0.883777        1.07005                 NaN   5.14115                 NaN            NaN            NaN   3.68239        16.2753                 NaN            NaN
  1285.71        2500.00        73.6056                 NaN            NaN   1.11967       0.710096                 NaN   4.82947                 NaN            NaN            NaN   3.65125        15.8992       0.184724                 NaN
  1283.21        2500.00        82.5983                 NaN            NaN  0.753961       0.383767                 NaN   3.30231                 NaN            NaN            NaN   2.39673        10.4105       0.154438                 NaN
  1280.70        2500.00        80.8175                 NaN            NaN   1.10068       0.793780E-001            NaN   3.44154                 NaN            NaN            NaN   2.68447        11.5192       0.357302                 NaN
  1278.20        2500.00        81.5583                 NaN            NaN   1.12300                 NaN            NaN   3.24851                 NaN            NaN            NaN   2.57759        11.1119       0.380717                 NaN
  1275.69        2500.00        81.7623                 NaN            NaN   1.09261                 NaN            NaN   3.12508                 NaN            NaN            NaN   2.52875        11.1126       0.378656                 NaN
  1273.18        2500.00        82.1389                 NaN            NaN   1.02357                 NaN            NaN   3.27566                 NaN            NaN            NaN   2.45711        10.7586       0.346178                 NaN
  1270.68        2500.00        80.7402                 NaN            NaN  0.836524                 NaN            NaN   3.78183                 NaN            NaN            NaN   2.61294        11.6687       0.359830                 NaN
  1268.17        2500.00        82.5300                 NaN            NaN  0.827498                 NaN            NaN   3.22729                 NaN            NaN            NaN   2.40544        10.6774       0.332436                 NaN
  1265.66        2500.00        82.9108                 NaN            NaN  0.395716E-001            NaN            NaN   4.47725                 NaN            NaN            NaN   2.25374        10.0554       0.263175                 NaN
  1263.16        2500.00        85.5224                 NaN            NaN  0.105640                 NaN            NaN   3.58410                 NaN            NaN            NaN   1.95547        8.60211       0.230326                 NaN
  1260.65        2500.00        86.6933                 NaN            NaN            NaN            NaN            NaN   1.46595        1.93750                 NaN            NaN   1.76718        7.93075       0.205323                 NaN
  1258.15        2500.00        88.7588                 NaN            NaN            NaN            NaN            NaN  0.536079        2.63533                 NaN            NaN   1.52231        6.38568       0.161808                 NaN
  1255.64        2500.00        89.6820                 NaN            NaN            NaN            NaN            NaN   2.73214                 NaN            NaN            NaN   1.39845        6.03239       0.155059                 NaN
  1253.13        2500.00        90.1192                 NaN            NaN            NaN            NaN            NaN   2.74765                 NaN            NaN            NaN   1.34917        5.64933       0.134634                 NaN
  1250.63        2500.00        91.9763                 NaN            NaN  0.571596                 NaN            NaN  0.545162                 NaN            NaN            NaN   1.19781        5.46432       0.244806                 NaN
  1248.12        2500.00        92.8262                 NaN            NaN            NaN            NaN            NaN   2.77670                 NaN            NaN            NaN  0.899015        3.49578       0.231380E-002            NaN
  1245.61        2500.00        94.2636                 NaN            NaN  0.411633E-001            NaN            NaN  0.304841       0.742123                 NaN            NaN  0.767025        3.78890       0.923522E-001            NaN
  1243.11        2500.00        94.5588                 NaN            NaN            NaN            NaN            NaN   1.79402                 NaN            NaN            NaN  0.746675        2.83002       0.705350E-001            NaN
  1240.60        2500.00        93.4804                 NaN            NaN            NaN            NaN            NaN   1.63854                 NaN            NaN            NaN  0.780607        3.99854       0.101905                 NaN
  1238.10        2500.00        95.3785                 NaN            NaN            NaN            NaN            NaN   1.39818                 NaN            NaN            NaN  0.759812        2.42477       0.387178E-001            NaN
  1235.59        2500.00        95.4255                 NaN            NaN            NaN            NaN            NaN   1.17386                 NaN            NaN            NaN  0.624581        2.71689       0.591344E-001            NaN
  1233.08        2500.00        95.9453                 NaN            NaN            NaN            NaN            NaN   1.06435                 NaN            NaN            NaN  0.532019        2.39869       0.596450E-001            NaN
  1230.58        2500.00        96.9072                 NaN            NaN            NaN            NaN            NaN  0.658277                 NaN            NaN            NaN  0.388238        1.98171       0.645567E-001            NaN
  1228.07        2500.00        95.8208                 NaN            NaN            NaN            NaN            NaN   1.18466                 NaN            NaN            NaN  0.540181        2.41315       0.411580E-001            NaN
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.3051                 NaN            NaN            NaN   8.61805        46.5172       0.627409        31.9323     
  1223.06        2500.00                 NaN            NaN            NaN   3.34620                 NaN            NaN   4.73499        1.55308                 NaN            NaN   8.29943        47.9239       0.866125        33.2762     
  1220.55        2500.00                 NaN            NaN            NaN   3.34873                 NaN            NaN   4.72830        1.55614                 NaN            NaN   8.30137        47.9202       0.865990        33.2793     
  1218.05        2500.00                 NaN            NaN            NaN   3.35144                 NaN            NaN   4.72186        1.55862                 NaN            NaN   8.30329        47.9165       0.865866        33.2824     
  1215.54        2500.00                 NaN            NaN            NaN   3.35398                 NaN            NaN   4.71540        1.56144                 NaN            NaN   8.30522        47.9127       0.865731        33.2855     
  1213.03        2500.00                 NaN            NaN            NaN   3.35650                 NaN            NaN   4.70902        1.56421                 NaN            NaN   8.30715        47.9089       0.865593        33.2886     
  1210.53        2500.00                 NaN            NaN            NaN   3.35898                 NaN            NaN   4.70273        1.56698                 NaN            NaN   8.30908        47.9051       0.865452        33.2917     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.12558        1.46799        3.66508       0.385842E-005   8.62908        46.5416       0.635034        31.9356     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.12545        1.45135        3.68415       0.382973E-005   8.63774        46.5303       0.634047        31.9370     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.12550        1.43685        3.70092       0.380176E-005   8.64635        46.5189       0.633055        31.9385     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.12581        1.42456        3.71524       0.377170E-005   8.65490        46.5075       0.632062        31.9399     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.12608        1.41430        3.72757                 NaN   8.66341        46.4961       0.631068        31.9414     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.12665        1.40622        3.73745       0.370691E-005   8.67186        46.4848       0.630072        31.9429     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.12769        1.40033        3.74469       0.367292E-005   8.68025        46.4735       0.629076        31.9445     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.41404        10.8104                 NaN            NaN   8.61971        46.5836       0.632231        31.9400     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.8834        1.39401       0.360137E-005            NaN   8.69689        46.4510       0.627078        31.9476     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.8858        1.39411       0.356296E-005            NaN   8.70511        46.4398       0.626083        31.9492     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.8864        1.39589       0.352603E-005            NaN   8.71328        46.4285       0.625087        31.9508     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.8853        1.39943                 NaN            NaN   8.72138        46.4174       0.624092        31.9524     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.8826        1.40461       0.344439E-005            NaN   8.72942        46.4062       0.623098        31.9541     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.8783        1.41138       0.340015E-005            NaN   8.73741        46.3951       0.622105        31.9557     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.8726        1.41955       0.335595E-005            NaN   8.74534        46.3840       0.621113        31.9574     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.8654        1.42917       0.331298E-005            NaN   8.75321        46.3730       0.620124        31.9591     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.192204        12.1470                 NaN            NaN   8.71029        46.3702       0.613857        31.9665     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.8478        1.45178       0.322163E-005            NaN   8.76877        46.3509       0.618147        31.9626     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.8372        1.46490       0.317477E-005            NaN   8.77646        46.3399       0.617163        31.9644     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.8258        1.47877       0.312904E-005            NaN   8.78410        46.3290       0.616178        31.9661     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.8135        1.49365       0.307611E-005            NaN   8.79168        46.3180       0.615196        31.9680     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.8006        1.50915       0.302554E-005            NaN   8.79922        46.3071       0.614212        31.9698     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7868        1.52551       0.298107E-005            NaN   8.80669        46.2962       0.613233        31.9716     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7724        1.54241                 NaN            NaN   8.81412        46.2853       0.612253        31.9735     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7576        1.55986       0.288304E-005            NaN   8.82150        46.2744       0.611274        31.9754     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7430        1.57709                 NaN            NaN   8.82886        46.2635       0.610286        31.9773     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7265        1.59621       0.278524E-005            NaN   8.83611        46.2527       0.609319        31.9792     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7109        1.61447       0.276258E-005            NaN   8.84336        46.2418       0.608334        31.9812     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6948        1.63323                 NaN            NaN   8.85057        46.2309       0.607353        31.9832     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6779        1.65284                 NaN            NaN   8.85770        46.2201       0.606380        31.9851     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6614        1.67202                 NaN            NaN   8.86483        46.2092       0.605397        31.9872     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6443        1.69190                 NaN            NaN   8.87189        46.1983       0.604422        31.9892     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6267        1.71223                 NaN            NaN   8.87890        46.1875       0.603451        31.9912     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6094        1.73230                 NaN            NaN   8.88589        46.1767       0.602473        31.9933     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5921        1.75240                 NaN            NaN   8.89285        46.1658       0.601493        31.9954     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5747        1.77257                 NaN            NaN   8.89977        46.1549       0.600513        31.9975     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5223        1.82144                 NaN            NaN   8.90374        46.1530       0.601091        31.9984     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.83440        2.54278                 NaN            NaN   8.92213        46.1038       0.594241        32.0027     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.88293        2.49621                 NaN            NaN   8.92825        46.0941       0.593510        32.0050     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.91373        2.46774                 NaN            NaN   8.93454        46.0841       0.592696        32.0072     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.93516        2.44884                 NaN            NaN   8.94091        46.0738       0.591840        32.0095     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.95034        2.43631                 NaN            NaN   8.94731        46.0633       0.590958        32.0118     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.96133        2.42807                 NaN            NaN   8.95374        46.0527       0.590055        32.0141     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.96913        2.42309                 NaN            NaN   8.96018        46.0421       0.589138        32.0164     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.97441        2.42069                 NaN            NaN   8.96662        46.0313       0.588208        32.0187     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.97766        2.42038                 NaN            NaN   8.97307        46.0205       0.587271        32.0211     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.1408        2.25922                 NaN            NaN   8.98142        46.0093       0.586163        32.0231     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.1202        2.28297                 NaN            NaN   8.98770        45.9984       0.585215        32.0255     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.1069        2.29946                 NaN            NaN   8.99408        45.9874       0.584246        32.0279     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.0959        2.31358                 NaN            NaN   9.00046        45.9765       0.583287        32.0304     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.36664        10.0499                 NaN            NaN   9.01089        45.9605       0.580742        32.0314     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7395        1.73821                 NaN            NaN   9.05381        45.8582       0.566377        32.0439     
