|6.6.6
Archiving\03_Data\fracLP/QFM_m2/ALH/ALH_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1909.77        500.000        99.5448       0.455222                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.5448       0.455220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.5448       0.455219                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.5448       0.455218                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.5448       0.455217                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.5448       0.455216                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.5448       0.455215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.5448       0.455213                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.5448       0.455212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.5448       0.455211                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.5448       0.455210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.0638       0.455212       0.481037                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3526                 NaN  0.647370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.3573                 NaN  0.642657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3600                 NaN  0.640013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3626                 NaN  0.637398                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3643                 NaN  0.635674                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.3702                 NaN  0.629786                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3666                 NaN  0.633376                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3797                 NaN  0.620259                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.3765                 NaN  0.623547                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.3783                 NaN  0.621671                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3794                 NaN  0.620585                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.3818                 NaN  0.618169                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3846                 NaN  0.615429                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.3886                 NaN  0.611442                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3872                 NaN  0.612770                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.3894                 NaN  0.610573                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.3889                 NaN  0.611143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.3945                 NaN  0.605470                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.3936                 NaN  0.606408                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.3960                 NaN  0.603958                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3963                 NaN  0.603699                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.3981                 NaN  0.601940                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.3996                 NaN  0.600399                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.3958                 NaN  0.604233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.3953                 NaN  0.595829       0.887717E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.5107                 NaN  0.477970       0.112958E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.8156                 NaN  0.180099       0.427829E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        98.8380                 NaN   1.13533       0.266396E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.3887                 NaN  0.597241       0.140342E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.3878                 NaN  0.598168       0.140322E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3888                 NaN  0.597195       0.139862E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.3868                 NaN  0.599187       0.140124E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3903                 NaN  0.595747       0.139057E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.3891                 NaN  0.596996       0.139007E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3879                 NaN  0.598210       0.138757E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3849                 NaN  0.601150       0.139187E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3866                 NaN  0.599600       0.138377E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.3858                 NaN  0.600374       0.138048E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.7404                 NaN  0.253737       0.585346E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.0280                 NaN  0.950307       0.217007E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3831                 NaN  0.603151       0.137446E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.3821                 NaN  0.604229       0.137028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3810                 NaN  0.605342       0.137060E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3783                 NaN  0.607953       0.137017E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3780                 NaN  0.608370       0.136582E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3765                 NaN  0.609912       0.136121E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3739                 NaN  0.612459       0.136625E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3732                 NaN  0.613161       0.136008E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3716                 NaN  0.614813       0.135474E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3725                 NaN  0.614055       0.134692E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3633                 NaN  0.623029       0.136212E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3667                 NaN  0.619822       0.135069E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.1557                 NaN  0.826366       0.178963E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.5683                 NaN  0.422625       0.907741E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3581                 NaN  0.628450       0.134711E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3565                 NaN  0.630080       0.134288E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3533                 NaN  0.633245       0.134350E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3514                 NaN  0.635164       0.134047E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3474                 NaN  0.639139       0.134249E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3470                 NaN  0.639646       0.133540E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3429                 NaN  0.643715       0.133955E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3411                 NaN  0.645631       0.133161E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3386                 NaN  0.648102       0.133177E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3354                 NaN  0.651248       0.133053E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3325                 NaN  0.654167       0.133006E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3931                 NaN  0.594887       0.120104E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2634                 NaN  0.722066       0.145110E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3204                 NaN  0.666255       0.132991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.0827                 NaN  0.899395       0.178621E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.5600                 NaN  0.431502       0.850668E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3143                 NaN  0.672505       0.132247E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.3104                 NaN  0.676335       0.132454E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3137                 NaN  0.673224       0.130932E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3179                 NaN  0.669111       0.129635E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2958                 NaN  0.690922       0.133236E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3033                 NaN  0.683587       0.131097E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3028                 NaN  0.684114       0.130635E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2984                 NaN  0.688555       0.130918E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2978                 NaN  0.689155       0.130303E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2948                 NaN  0.692130       0.130633E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2917                 NaN  0.695276       0.130374E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2915                 NaN  0.695502       0.129620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2766                 NaN  0.710155       0.132112E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2875                 NaN  0.699499       0.129651E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2979                 NaN  0.689441       0.126892E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2838                 NaN  0.703252       0.129154E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2826                 NaN  0.704480       0.128971E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2807                 NaN  0.706401       0.128667E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2806                 NaN  0.706580       0.128337E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2779                 NaN  0.709281       0.128562E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2798                 NaN  0.707432       0.127683E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2785                 NaN  0.708712       0.127478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2766                 NaN  0.710649       0.127379E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2783                 NaN  0.709059       0.126909E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2776                 NaN  0.709694       0.126683E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2774                 NaN  0.709931       0.126365E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2774                 NaN  0.710042       0.126069E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2564                 NaN  0.730617       0.129773E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2999                 NaN  0.687929       0.121662E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2795                 NaN  0.708032       0.125006E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2805                 NaN  0.707068       0.124646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2390                 NaN  0.747879       0.131546E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3244                 NaN  0.663950       0.116684E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2831                 NaN  0.704513       0.123605E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2881                 NaN  0.699612       0.122714E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.2885                 NaN  0.699242       0.122550E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.2899                 NaN  0.697867       0.122614E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.2932                 NaN  0.694676       0.121466E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.2953                 NaN  0.692568       0.121229E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.2951                 NaN  0.692763       0.121379E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3078                 NaN  0.680251       0.119147E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.2967                 NaN  0.691274       0.120737E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.9341                 NaN   1.04751       0.183723E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.6686                 NaN  0.325773       0.567090E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.5806                 NaN  0.412138       0.724082E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.0628                 NaN  0.921157       0.160836E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.3182                 NaN  0.670117       0.117315E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.1499                 NaN  0.835259       0.148349E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.4931                 NaN  0.498522       0.841774E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.3304                 NaN  0.658058       0.115322E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.3326                 NaN  0.655915       0.114992E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.3364                 NaN  0.652128       0.114577E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.4222                 NaN  0.567809       0.996564E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        99.2668                 NaN  0.720530       0.126545E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.3480                 NaN  0.640692       0.112690E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.3548                 NaN  0.634086       0.111591E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.3582                 NaN  0.630715       0.111110E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        99.3622                 NaN  0.626696       0.110565E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        99.3665                 NaN  0.622488       0.109907E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.2185                 NaN  0.767971       0.135722E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.5268                 NaN  0.464999       0.822076E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.3798                 NaN  0.609376       0.108340E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.3807                 NaN  0.608583       0.107183E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.3942                 NaN  0.595275       0.105737E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.3932                 NaN  0.596233       0.105951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.4000                 NaN  0.589491       0.104796E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.4023                 NaN  0.587231       0.104468E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.4084                 NaN  0.581205       0.103562E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.4139                 NaN  0.575771       0.102814E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.4181                 NaN  0.571676       0.102001E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.4191                 NaN  0.570687       0.102023E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.4303                 NaN  0.559658       0.100028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.4318                 NaN  0.558177       0.998878E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.4370                 NaN  0.553047       0.991437E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.4415                 NaN  0.548673       0.984722E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.3211                 NaN  0.400319       0.412707E-002  0.274417                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0053                 NaN  0.374738E-001            NaN  0.957226                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0101                 NaN  0.314870E-001            NaN  0.958394                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0348                 NaN  0.381568E-001            NaN  0.927000                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0390                 NaN  0.317554E-001            NaN  0.929279                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.2597                 NaN  0.279089E-001            NaN  0.712433                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        98.8502                 NaN  0.306851E-001            NaN   1.11909                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0714                 NaN  0.295325E-001            NaN  0.899108                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0831                 NaN  0.343882E-001            NaN  0.882489                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0913                 NaN  0.214722E-001            NaN  0.887211                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1036                 NaN  0.682099E-001            NaN  0.828193                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0892                 NaN            NaN            NaN  0.809829       0.100946                 NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.9216                 NaN            NaN            NaN  0.308736E-001   1.04755                 NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.9261                 NaN            NaN            NaN  0.257356E-001   1.04816                 NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.9292                 NaN            NaN            NaN  0.198531E-001   1.05093                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.9345                 NaN            NaN            NaN  0.120144E-001   1.05347                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.9372                 NaN            NaN            NaN  0.570726E-002   1.05713                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.9428                 NaN            NaN            NaN  0.335082E-001   1.02372                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.9425                 NaN            NaN            NaN  0.496346E-001   1.00783                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.9438                 NaN            NaN            NaN            NaN   1.05625                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.9447                 NaN            NaN            NaN            NaN   1.05534                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.9419                 NaN            NaN  0.688330E-003            NaN   1.05737                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.9310                 NaN            NaN  0.562939E-002            NaN   1.06333                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.9228                 NaN            NaN  0.907588E-002            NaN   1.06809                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.9188                 NaN            NaN  0.889186E-002            NaN   1.07229                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.9120                 NaN            NaN  0.870155E-002            NaN   1.07931                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.9034                 NaN            NaN  0.853216E-002            NaN   1.08811                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.8928                 NaN            NaN  0.832975E-002            NaN   1.09891                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.8699                 NaN            NaN  0.808793E-002            NaN   1.12197                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.8497                 NaN            NaN  0.787773E-002            NaN   1.14242                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.5466                 NaN            NaN  0.527737E-002            NaN  0.693815       0.754329                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.3816                 NaN            NaN  0.349832E-002            NaN  0.484086        1.13085                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.4052                 NaN            NaN  0.328121E-002            NaN   1.11187       0.479598                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.4256                 NaN            NaN  0.305065E-002            NaN   1.09755       0.473793                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.4457                 NaN            NaN  0.283087E-002            NaN   1.08202       0.469442                 NaN            NaN            NaN            NaN
