|6.6.6
Archiving\03_Data\eqfracLP/QFM_m0.75/KHA22/KHA22_3.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         ilm            q             
  1263.74        500.000        94.5367                 NaN            NaN  0.550791E-001  0.427474       0.963887                 NaN  0.689208        3.32763                 NaN            NaN            NaN
  1262.36        500.000        94.7437                 NaN            NaN  0.483228E-001  0.404180       0.947036                 NaN  0.666319        3.19047                 NaN            NaN            NaN
  1260.99        500.000        94.9445                 NaN            NaN  0.441523E-001  0.923977       0.383752                 NaN  0.643922        3.05968                 NaN            NaN            NaN
  1259.62        500.000        95.0819                 NaN            NaN  0.395790E-001  0.364218       0.916200                 NaN  0.629567        2.96857                 NaN            NaN            NaN
  1258.24        500.000        95.3387                 NaN            NaN  0.349676E-001  0.882474       0.341989                 NaN  0.599083        2.80276                 NaN            NaN            NaN
  1256.87        500.000        95.4550                 NaN            NaN  0.275256E-001  0.322473       0.884120                 NaN  0.586721        2.72414                 NaN            NaN            NaN
  1255.50        500.000        95.6089                 NaN            NaN  0.222000E-001  0.872838       0.303058                 NaN  0.569068        2.62392                 NaN            NaN            NaN
  1254.12        500.000        95.7481                 NaN            NaN  0.179754E-001  0.283654       0.864361                 NaN  0.553510        2.53244                 NaN            NaN            NaN
  1252.75        500.000        95.8768                 NaN            NaN  0.126731E-001  0.263936       0.859662                 NaN  0.538821        2.44812                 NaN            NaN            NaN
  1251.38        500.000        96.0026                 NaN            NaN  0.704518E-002  0.243506       0.857011                 NaN  0.524399        2.36539                 NaN            NaN            NaN
  1250.00        500.000        95.9765                 NaN            NaN            NaN  0.271331       0.818223                 NaN  0.529186        2.37809       0.266570E-001            NaN            NaN
  1248.63        500.000        95.1861                 NaN            NaN            NaN  0.568176       0.539547                 NaN  0.631923        2.89404       0.180166                 NaN            NaN
  1247.25        500.000        88.8245                 NaN            NaN            NaN  0.939499        1.86989                 NaN   1.45637        6.71456       0.195193                 NaN            NaN
  1245.88        500.000        99.6974                 NaN            NaN            NaN            NaN            NaN            NaN  0.859405E-001  0.338069E-001  0.182811                 NaN            NaN
  1244.51        500.000        99.1298                 NaN            NaN            NaN  0.185470                 NaN            NaN  0.904600E-001  0.554355       0.399189E-001            NaN            NaN
  1243.13        500.000        95.9277                 NaN            NaN            NaN  0.727396       0.108520                 NaN  0.518371        2.51498       0.203048                 NaN            NaN
  1241.76        500.000        93.1748                 NaN            NaN            NaN  0.988956       0.768135                 NaN  0.869834        4.19829                 NaN            NaN            NaN
  1240.39        500.000        95.9652                 NaN            NaN            NaN  0.718039                 NaN            NaN  0.548449        2.34871       0.419591                 NaN            NaN
  1239.01        500.000        99.6895                 NaN            NaN  0.391412E-001            NaN            NaN            NaN  0.371132E-001  0.188130       0.461053E-001            NaN            NaN
  1237.64        500.000        97.9214                 NaN            NaN            NaN  0.532016       0.744088E-001            NaN  0.293018        1.16117       0.179795E-001            NaN            NaN
  1236.27        500.000        96.6821                 NaN            NaN            NaN  0.214205       0.445539                 NaN  0.452746        2.04235       0.163029                 NaN            NaN
  1234.89        500.000        97.0997                 NaN            NaN            NaN  0.164355       0.614424                 NaN  0.370845        1.70004       0.506533E-001            NaN            NaN
  1233.52        500.000        95.1915                 NaN            NaN            NaN  0.513685       0.607879                 NaN  0.653672        2.84737       0.185868                 NaN            NaN
  1232.14        500.000        96.7236                 NaN            NaN            NaN  0.543733                 NaN            NaN  0.396706        2.20065       0.135261                 NaN            NaN
  1230.77        500.000        99.0669                 NaN            NaN            NaN  0.112881       0.248772                 NaN  0.130603       0.373402       0.674283E-001            NaN            NaN
  1229.40        500.000        96.1408                 NaN            NaN            NaN  0.785407       0.239236                 NaN  0.569591        2.17784       0.871437E-001            NaN            NaN
  1228.02        500.000        96.8537                 NaN            NaN            NaN  0.416176       0.277098                 NaN  0.370005        1.99961       0.833981E-001            NaN            NaN
  1226.65        500.000        99.5639                 NaN            NaN            NaN  0.300037E-001  0.533147E-001            NaN  0.308754E-001  0.317479       0.442461E-002            NaN            NaN
  1225.28        500.000        97.4989                 NaN            NaN            NaN  0.283849       0.266653                 NaN  0.322224        1.53818       0.901684E-001            NaN            NaN
  1223.90        500.000        89.8379        3.61729                 NaN            NaN   1.19379       0.472584       0.201728E-004  0.866197        3.90565                 NaN  0.106579                 NaN
  1222.53        500.000        96.1815        3.76348                 NaN            NaN  0.862467E-003  0.137309E-001            NaN  0.750064E-002  0.321039E-001            NaN  0.792022E-003            NaN
  1221.16        500.000        99.9086                 NaN            NaN            NaN  0.402949E-002  0.250709E-001            NaN  0.124221E-001  0.487506E-001            NaN  0.111181E-002            NaN
  1219.78        500.000        99.8281                 NaN            NaN            NaN  0.180376E-001  0.271754E-001            NaN  0.262353E-001  0.953011E-001            NaN  0.514289E-002            NaN
  1218.41        500.000        95.2363                 NaN            NaN            NaN  0.860700       0.380278                 NaN  0.679416        2.73435                 NaN  0.108972                 NaN
  1217.03        500.000        97.9485                 NaN            NaN            NaN  0.248775       0.109282                 NaN  0.168634        1.52223                 NaN  0.259652E-002            NaN
  1215.66        500.000        98.0097                 NaN            NaN            NaN  0.395688                 NaN            NaN  0.246134        1.23914       0.766526E-001  0.326736E-001            NaN
  1214.29        500.000        98.1332                 NaN            NaN            NaN  0.354624E-001  0.474432                 NaN  0.228142        1.12764                 NaN  0.110907E-002            NaN
  1212.91        500.000        98.0005                 NaN            NaN            NaN  0.923368E-001  0.400666                 NaN  0.252084        1.22470                 NaN  0.296878E-001            NaN
  1211.54        500.000        97.4386                 NaN            NaN            NaN  0.298425       0.212860                 NaN  0.312006        1.69050                 NaN  0.475676E-001            NaN
  1210.17        500.000        92.5332                 NaN            NaN  0.449597        1.11136                 NaN            NaN  0.953692        4.65307       0.299057                 NaN            NaN
  1208.79        500.000        99.9288                 NaN            NaN            NaN            NaN            NaN            NaN  0.949981E-003  0.702184E-001            NaN            NaN            NaN
  1207.42        500.000        99.9352                 NaN            NaN            NaN  0.208897E-001            NaN            NaN  0.921195E-002  0.327559E-001            NaN  0.194148E-002            NaN
  1206.05        500.000        99.8249                 NaN            NaN            NaN  0.183768E-001            NaN            NaN  0.134149E-001  0.127510                 NaN  0.158447E-001            NaN
  1204.67        500.000        99.2905                 NaN            NaN  0.238702E-001  0.117610       0.723061E-005            NaN  0.873554E-001  0.478187                 NaN  0.247539E-002            NaN
  1203.30        500.000        99.5568                 NaN            NaN            NaN  0.961813E-001  0.604501E-001            NaN  0.631539E-001  0.220848                 NaN  0.255322E-002            NaN
  1201.92        500.000        97.5319                 NaN            NaN            NaN  0.524520       0.442250E-001            NaN  0.286509        1.58435                 NaN  0.285413E-001            NaN
  1200.55        500.000        98.7716                 NaN            NaN            NaN  0.270651       0.267792E-002            NaN  0.142838       0.782987                 NaN  0.292857E-001            NaN
  1199.18        500.000        97.5485                 NaN            NaN            NaN  0.263973       0.205976                 NaN  0.293023        1.66771                 NaN  0.208562E-001            NaN
  1197.80        500.000        99.9190                 NaN            NaN  0.922808E-002  0.642218E-001            NaN            NaN            NaN            NaN            NaN  0.756316E-002            NaN
  1196.43        500.000        97.9490                 NaN            NaN            NaN  0.877176E-001  0.439127                 NaN  0.248498        1.25216                 NaN  0.235107E-001            NaN
  1195.06        500.000        98.6395                 NaN            NaN            NaN  0.288696                 NaN            NaN  0.143881       0.899292                 NaN  0.286421E-001            NaN
  1193.68        500.000        99.0140                 NaN            NaN  0.191756                 NaN            NaN            NaN  0.216243       0.545128                 NaN  0.328824E-001            NaN
  1192.31        500.000        96.2107                 NaN            NaN            NaN  0.611652       0.238227                 NaN  0.359142        2.55376                 NaN  0.265412E-001            NaN
  1190.94        500.000        99.3743                 NaN            NaN            NaN  0.103800                 NaN            NaN  0.703420E-001  0.441273                 NaN  0.102763E-001            NaN
  1189.56        500.000        99.4647                 NaN            NaN            NaN  0.229614       0.216095E-001            NaN  0.861729E-001  0.196696                 NaN  0.125737E-002            NaN
  1188.19        500.000        99.6392                 NaN            NaN            NaN  0.305847E-001            NaN            NaN  0.330021E-001  0.289248                 NaN  0.799979E-002            NaN
  1186.81        500.000        99.5198                 NaN            NaN  0.644493E-001            NaN            NaN            NaN  0.500889E-001  0.250785                 NaN  0.297371E-002  0.111910     
  1185.44        500.000        69.0286                 NaN            NaN            NaN  0.812938        2.14653                 NaN   2.31877        13.6567                 NaN  0.133565        11.9029     
  1184.07        500.000                 NaN            NaN            NaN   2.33594        5.28941                 NaN            NaN   7.18165        43.8156                 NaN  0.509162        40.8682     
  1182.69        500.000                 NaN            NaN            NaN   2.35114        5.26327                 NaN            NaN   7.18107        43.8182                 NaN  0.510140        40.8762     
  1181.32        500.000                 NaN            NaN            NaN   2.36550        5.23859                 NaN            NaN   7.18056        43.8205                 NaN  0.511058        40.8838     
  1179.95        500.000                 NaN            NaN            NaN   2.37915        5.21515                 NaN            NaN   7.18012        43.8226                 NaN  0.511924        40.8910     
  1178.57        500.000                 NaN            NaN            NaN   2.39215        5.19287                 NaN            NaN   7.17974        43.8245                 NaN  0.512742        40.8980     
  1177.20        500.000                 NaN            NaN            NaN   2.40455        5.17162                 NaN            NaN   7.17941        43.8262                 NaN  0.513517        40.9048     
  1175.83        500.000                 NaN            NaN            NaN   2.41640        5.15135                 NaN            NaN   7.17913        43.8276                 NaN  0.514252        40.9112     
  1174.45        500.000                 NaN            NaN            NaN   2.42777        5.13192                 NaN            NaN   7.17889        43.8289                 NaN  0.514952        40.9175     
  1173.08        500.000                 NaN            NaN            NaN   2.43870        5.11327                 NaN            NaN   7.17870        43.8301                 NaN  0.515620        40.9236     
  1171.70        500.000                 NaN            NaN            NaN   2.44922        5.09533                 NaN            NaN   7.17854        43.8311                 NaN  0.516258        40.9295     
  1170.33        500.000                 NaN            NaN            NaN   2.45937        5.07805                 NaN            NaN   7.17841        43.8320                 NaN  0.516869        40.9353     
  1168.96        500.000                 NaN            NaN            NaN   2.46917        5.06138                 NaN            NaN   7.17831        43.8328                 NaN  0.517455        40.9409     
  1167.58        500.000                 NaN            NaN            NaN   2.47864        5.04528                 NaN            NaN   7.17825        43.8334                 NaN  0.518018        40.9464     
  1166.21        500.000                 NaN            NaN            NaN   2.46932        5.06372                 NaN            NaN   7.18027        43.8261                 NaN  0.516957        40.9437     
  1164.84        500.000                 NaN            NaN            NaN   2.49393        5.01977                 NaN            NaN   7.17853        43.8332                 NaN  0.518848        40.9557     
  1163.46        500.000                 NaN            NaN            NaN   2.50265        5.00500                 NaN            NaN   7.17853        43.8336                 NaN  0.519357        40.9609     
  1162.09        500.000                 NaN            NaN            NaN   2.51112        4.99067                 NaN            NaN   7.17855        43.8339                 NaN  0.519848        40.9659     
  1160.72        500.000                 NaN            NaN            NaN   2.51935        4.97675                 NaN            NaN   7.17859        43.8342                 NaN  0.520322        40.9708     
  1159.34        500.000                 NaN            NaN            NaN   2.52737        4.96323                 NaN            NaN   7.17865        43.8343                 NaN  0.520781        40.9757     
  1157.97        500.000                 NaN            NaN            NaN   2.53517        4.95007                 NaN            NaN   7.17872        43.8344                 NaN  0.521224        40.9804     
  1156.59        500.000                 NaN            NaN            NaN   2.54277        4.93727                 NaN            NaN   7.17882        43.8344                 NaN  0.521652        40.9851     
  1155.22        500.000                 NaN            NaN            NaN   2.55019        4.92480                 NaN            NaN   7.17893        43.8343                 NaN  0.522068        40.9897     
  1153.85        500.000                 NaN            NaN            NaN   2.55742        4.91266                 NaN            NaN   7.17905        43.8342                 NaN  0.522470        40.9942     
  1152.47        500.000                 NaN            NaN            NaN   2.56449        4.90081                 NaN            NaN   7.17919        43.8340                 NaN  0.522860        40.9986     
  1151.10        500.000                 NaN            NaN            NaN   2.57139        4.88922                 NaN            NaN   7.17935        43.8338                 NaN  0.523239        41.0030     
  1149.73        500.000                 NaN            NaN            NaN   2.57813        4.87799                 NaN            NaN   7.17952        43.8334                 NaN  0.523604        41.0073     
  1148.35        500.000                 NaN            NaN            NaN   2.58472        4.86697                 NaN            NaN   7.17971        43.8331                 NaN  0.523961        41.0116     
  1146.98        500.000                 NaN            NaN            NaN   2.59117        4.85622                 NaN            NaN   7.17990        43.8327                 NaN  0.524307        41.0157     
  1145.61        500.000                 NaN            NaN            NaN   2.59748        4.84571                 NaN            NaN   7.18011        43.8322                 NaN  0.524643        41.0199     
  1144.23        500.000                 NaN            NaN            NaN   2.60366        4.83543                 NaN            NaN   7.18033        43.8317                 NaN  0.524970        41.0239     
  1142.86        500.000                 NaN            NaN            NaN   2.60972        4.82535                 NaN            NaN   7.18056        43.8311                 NaN  0.525289        41.0280     
  1141.48        500.000                 NaN            NaN            NaN   2.61565        4.81553                 NaN            NaN   7.18081        43.8305                 NaN  0.525597        41.0319     
  1140.11        500.000                 NaN            NaN            NaN   2.61715        4.81423                 NaN            NaN   7.18135        43.8275                 NaN  0.525466        41.0343     
  1138.74        500.000                 NaN            NaN            NaN   2.61977        4.81072                 NaN            NaN   7.18240        43.8249                 NaN  0.525504        41.0367     
  1137.36        500.000                 NaN            NaN            NaN   2.62562        4.80115                 NaN            NaN   7.18255        43.8243                 NaN  0.525755        41.0406     
  1135.99        500.000                 NaN            NaN            NaN   2.63560        4.78390                 NaN            NaN   7.18261        43.8245                 NaN  0.526426        41.0470     
  1134.62        500.000                 NaN            NaN            NaN   2.64411        4.76894                 NaN            NaN   7.18234        43.8264                 NaN  0.526946        41.0513     
  1133.24        500.000                 NaN            NaN            NaN   2.64800        4.76233                 NaN            NaN   7.18297        43.8254                 NaN  0.527169        41.0541     
  1131.87        500.000                 NaN            NaN            NaN   2.64743        4.76513                 NaN            NaN   7.18390        43.8209                 NaN  0.526888        41.0557     
  1130.50        500.000                 NaN            NaN            NaN   2.66017        4.74194                 NaN            NaN   7.18404        43.8238                 NaN  0.527846        41.0622     
  1129.12        500.000                 NaN            NaN            NaN   2.66440        4.73506                 NaN            NaN   7.18430        43.8226                 NaN  0.528120        41.0655     
  1127.75        500.000                 NaN            NaN            NaN   2.67281        4.72056                 NaN            NaN   7.18417        43.8233                 NaN  0.528638        41.0705     
  1126.37        500.000                 NaN            NaN            NaN   2.67687        4.71404                 NaN            NaN   7.18423        43.8222                 NaN  0.528851        41.0738     
  1125.00        500.000                 NaN            NaN            NaN   2.67882        4.71198                 NaN            NaN   7.18459        43.8197                 NaN  0.528723        41.0762     
  1123.63        500.000                 NaN            NaN            NaN   2.68350        4.70439                 NaN            NaN   7.18494        43.8186                 NaN  0.528941        41.0796     
  1122.25        500.000                 NaN            NaN            NaN   2.68808        4.69698                 NaN            NaN   7.18531        43.8174                 NaN  0.529159        41.0831     
  1120.88        500.000                 NaN            NaN            NaN   2.69264        4.68962                 NaN            NaN   7.18568        43.8162                 NaN  0.529370        41.0865     
  1119.51        500.000                 NaN            NaN            NaN   2.69829        4.68001                 NaN            NaN   7.18586        43.8159                 NaN  0.529699        41.0903     
  1118.13        500.000                 NaN            NaN            NaN   2.70255        4.67321                 NaN            NaN   7.18628        43.8145                 NaN  0.529884        41.0936     
  1116.76        500.000                 NaN            NaN            NaN   2.70677        4.66648                 NaN            NaN   7.18671        43.8131                 NaN  0.530067        41.0968     
  1115.39        500.000                 NaN            NaN            NaN   2.71093        4.65984                 NaN            NaN   7.18714        43.8118                 NaN  0.530246        41.1001     
  1114.01        500.000                 NaN            NaN            NaN   2.71505        4.65328                 NaN            NaN   7.18758        43.8104                 NaN  0.530423        41.1033     
  1112.64        500.000                 NaN            NaN            NaN   2.71912        4.64681                 NaN            NaN   7.18803        43.8089                 NaN  0.530597        41.1065     
  1111.26        500.000                 NaN            NaN            NaN   2.72314        4.64040                 NaN            NaN   7.18847        43.8075                 NaN  0.530768        41.1097     
  1109.89        500.000                 NaN            NaN            NaN   2.72713        4.63408                 NaN            NaN   7.18893        43.8061                 NaN  0.530936        41.1129     
  1108.52        500.000                 NaN            NaN            NaN   2.73106        4.62784                 NaN            NaN   7.18938        43.8046                 NaN  0.531102        41.1160     
  1107.14        500.000                 NaN            NaN            NaN   2.73496        4.62167                 NaN            NaN   7.18984        43.8031                 NaN  0.531265        41.1192     
  1105.77        500.000                 NaN            NaN            NaN   2.73881        4.61558                 NaN            NaN   7.19031        43.8016                 NaN  0.531426        41.1223     
  1104.40        500.000                 NaN            NaN            NaN   2.74262        4.60956                 NaN            NaN   7.19078        43.8001                 NaN  0.531584        41.1254     
  1103.02        500.000                 NaN            NaN            NaN   2.74639        4.60361                 NaN            NaN   7.19126        43.7985                 NaN  0.531739        41.1285     
  1101.65        500.000                 NaN            NaN            NaN   2.75012        4.59773                 NaN            NaN   7.19174        43.7970                 NaN  0.531892        41.1316     
  1100.28        500.000                 NaN            NaN            NaN   2.75381        4.59192                 NaN            NaN   7.19222        43.7954                 NaN  0.532043        41.1346     
  1098.90        500.000                 NaN            NaN            NaN   2.75747        4.58618                 NaN            NaN   7.19271        43.7938                 NaN  0.532191        41.1377     
  1097.53        500.000                 NaN            NaN            NaN   2.75774        4.58703                 NaN            NaN   7.19226        43.7915                 NaN  0.532023        41.1394     
  1096.15        500.000                 NaN            NaN            NaN   2.76163        4.57880                 NaN            NaN   7.19125        43.7921                 NaN  0.533092        41.1432     
  1094.78        500.000                 NaN            NaN            NaN   2.85430        4.43035                 NaN            NaN   7.21037        43.7686                 NaN  0.538440        41.1980     
  1093.41        500.000                 NaN            NaN            NaN   2.77119        4.56577                 NaN            NaN   7.19348        43.7862                 NaN  0.532897        41.1504     
  1092.03        500.000                 NaN            NaN            NaN   2.77589        4.55700                 NaN            NaN   7.19358        43.7875                 NaN  0.532901        41.1531     
  1090.66        500.000                 NaN            NaN            NaN   2.77920        4.55177                 NaN            NaN   7.19399        43.7858                 NaN  0.533127        41.1561     
  1089.29        500.000                 NaN            NaN            NaN   2.78297        4.54582                 NaN            NaN   7.19456        43.7843                 NaN  0.533217        41.1592     
  1087.91        500.000                 NaN            NaN            NaN   2.78657        4.54039                 NaN            NaN   7.19525        43.7822                 NaN  0.533330        41.1623     
  1086.54        500.000                 NaN            NaN            NaN   2.78746        4.53975                 NaN            NaN   7.19755        43.7779                 NaN  0.533292        41.1640     
  1085.17        500.000                 NaN            NaN            NaN   2.79009        4.53610                 NaN            NaN   7.19824        43.7755                 NaN  0.533337        41.1667     
  1083.79        500.000                 NaN            NaN            NaN   2.83088        4.46506                 NaN            NaN   7.20358        43.7726                 NaN  0.536854        41.1910     
  1082.42        500.000                 NaN            NaN            NaN   2.79696        4.52529                 NaN            NaN   7.19926        43.7722                 NaN  0.533623        41.1726     
  1081.04        500.000                 NaN            NaN            NaN   2.80005        4.52061                 NaN            NaN   7.19984        43.7703                 NaN  0.533729        41.1755     
  1079.67        500.000                 NaN            NaN            NaN   2.80311        4.51599                 NaN            NaN   7.20043        43.7684                 NaN  0.533832        41.1783     
  1078.30        500.000                 NaN            NaN            NaN   2.80613        4.51144                 NaN            NaN   7.20103        43.7664                 NaN  0.533932        41.1811     
  1076.92        500.000                 NaN            NaN            NaN   2.80912        4.50695                 NaN            NaN   7.20163        43.7644                 NaN  0.534029        41.1839     
  1075.55        500.000                 NaN            NaN            NaN   2.81208        4.50253                 NaN            NaN   7.20224        43.7623                 NaN  0.534124        41.1867     
  1074.18        500.000                 NaN            NaN            NaN   2.81500        4.49817                 NaN            NaN   7.20286        43.7603                 NaN  0.534217        41.1895     
  1072.80        500.000                 NaN            NaN            NaN   2.81789        4.49388                 NaN            NaN   7.20348        43.7582                 NaN  0.534307        41.1922     
  1071.43        500.000                 NaN            NaN            NaN   2.82068        4.48977                 NaN            NaN   7.20412        43.7561                 NaN  0.534388        41.1950     
  1070.06        500.000                 NaN            NaN            NaN   2.82344        4.48573                 NaN            NaN   7.20477        43.7539                 NaN  0.534466        41.1977     
  1068.68        500.000                 NaN            NaN            NaN   2.82618        4.48173                 NaN            NaN   7.20543        43.7517                 NaN  0.534543        41.2004     
  1067.31        500.000                 NaN            NaN            NaN   2.82889        4.47778                 NaN            NaN   7.20609        43.7495                 NaN  0.534618        41.2031     
  1065.93        500.000                 NaN            NaN            NaN   2.83158        4.47388                 NaN            NaN   7.20675        43.7473                 NaN  0.534691        41.2058     
  1064.56        500.000                 NaN            NaN            NaN   2.83425        4.47001                 NaN            NaN   7.20742        43.7450                 NaN  0.534763        41.2085     
  1063.19        500.000                 NaN            NaN            NaN   2.83689        4.46620                 NaN            NaN   7.20810        43.7428                 NaN  0.534833        41.2112     
  1061.81        500.000                 NaN            NaN            NaN   2.83951        4.46242                 NaN            NaN   7.20878        43.7405                 NaN  0.534902        41.2139     
  1060.44        500.000                 NaN            NaN            NaN   2.84211        4.45868                 NaN            NaN   7.20947        43.7382                 NaN  0.534970        41.2165     
  1059.07        500.000                 NaN            NaN            NaN   2.84469        4.45499                 NaN            NaN   7.21016        43.7359                 NaN  0.535035        41.2192     
  1057.69        500.000                 NaN            NaN            NaN   2.84724        4.45135                 NaN            NaN   7.21086        43.7336                 NaN  0.535099        41.2219     
  1056.32        500.000                 NaN            NaN            NaN   2.84977        4.44774                 NaN            NaN   7.21156        43.7312                 NaN  0.535162        41.2245     
  1054.95        500.000                 NaN            NaN            NaN   2.85229        4.44417                 NaN            NaN   7.21227        43.7289                 NaN  0.535223        41.2272     
  1053.57        500.000                 NaN            NaN            NaN   2.85478        4.44065                 NaN            NaN   7.21299        43.7265                 NaN  0.535282        41.2298     
  1052.20        500.000                 NaN            NaN            NaN   2.85725        4.43716                 NaN            NaN   7.21371        43.7241                 NaN  0.535341        41.2324     
  1050.82        500.000                 NaN            NaN            NaN   2.85976        4.43286                 NaN            NaN   7.21431        43.7225                 NaN  0.535537        41.2350     
  1049.45        500.000                 NaN            NaN            NaN   2.86213        4.43031                 NaN            NaN   7.21517        43.7193                 NaN  0.535452        41.2377     
  1048.08        500.000                 NaN            NaN            NaN   2.86454        4.42695                 NaN            NaN   7.21590        43.7168                 NaN  0.535506        41.2403     
  1046.70        500.000                 NaN            NaN            NaN   2.86673        4.42313                 NaN            NaN   7.21645        43.7153                 NaN  0.535679        41.2427     
  1045.33        500.000                 NaN            NaN            NaN   2.86903        4.41998                 NaN            NaN   7.21719        43.7128                 NaN  0.535720        41.2452     
  1043.96        500.000                 NaN            NaN            NaN   2.87133        4.41686                 NaN            NaN   7.21794        43.7103                 NaN  0.535758        41.2478     
  1042.58        500.000                 NaN            NaN            NaN   2.87363        4.41376                 NaN            NaN   7.21870        43.7077                 NaN  0.535794        41.2504     
  1041.21        500.000                 NaN            NaN            NaN   2.87593        4.41067                 NaN            NaN   7.21948        43.7051                 NaN  0.535827        41.2530     
  1039.84        500.000                 NaN            NaN            NaN   2.87824        4.40760                 NaN            NaN   7.22027        43.7025                 NaN  0.535858        41.2556     
  1038.46        500.000                 NaN            NaN            NaN   2.88056        4.40453                 NaN            NaN   7.22108        43.6997                 NaN  0.535887        41.2582     
  1037.09        500.000                 NaN            NaN            NaN   2.88290        4.40147                 NaN            NaN   7.22191        43.6970                 NaN  0.535914        41.2608     
  1035.71        500.000                 NaN            NaN            NaN   2.88525        4.39842                 NaN            NaN   7.22276        43.6941                 NaN  0.535938        41.2635     
  1034.34        500.000                 NaN            NaN            NaN   2.88758        4.39536                 NaN            NaN   7.22361        43.6914                 NaN  0.535967        41.2661     
  1032.97        500.000                 NaN            NaN            NaN   2.88980        4.39235                 NaN            NaN   7.22440        43.6887                 NaN  0.536010        41.2687     
  1031.59        500.000                 NaN            NaN            NaN   2.89201        4.38937                 NaN            NaN   7.22520        43.6861                 NaN  0.536052        41.2712     
  1030.22        500.000                 NaN            NaN            NaN   2.89420        4.38641                 NaN            NaN   7.22600        43.6835                 NaN  0.536092        41.2738     
  1028.85        500.000                 NaN            NaN            NaN   2.89637        4.38350                 NaN            NaN   7.22681        43.6808                 NaN  0.536132        41.2763     
  1027.47        500.000                 NaN            NaN            NaN   2.89853        4.38061                 NaN            NaN   7.22763        43.6782                 NaN  0.536170        41.2789     
  1026.10        500.000                 NaN            NaN            NaN   2.88244        4.38881                 NaN            NaN   7.21943        43.7049                 NaN  0.537707        41.2667     
  1024.73        500.000                 NaN            NaN            NaN   2.90279        4.37495                 NaN            NaN   7.22928        43.6728                 NaN  0.536243        41.2840     
  1023.35        500.000                 NaN            NaN            NaN   2.90480        4.37254                 NaN            NaN   7.23019        43.6697                 NaN  0.536212        41.2865     
  1021.98        500.000                 NaN            NaN            NaN   2.90698        4.36931                 NaN            NaN   7.23074        43.6677                 NaN  0.536319        41.2890     
  1020.60        500.000                 NaN            NaN            NaN   2.90897        4.36694                 NaN            NaN   7.23156        43.6647                 NaN  0.536331        41.2915     
  1019.23        500.000                 NaN            NaN            NaN   2.90982        4.36555                 NaN            NaN   7.23227        43.6626                 NaN  0.536387        41.2933     
  1017.86        500.000                 NaN            NaN            NaN   2.91163        4.36327                 NaN            NaN   7.23307        43.6594                 NaN  0.536579        41.2960     
  1016.48        500.000                 NaN            NaN            NaN   2.91380        4.36090                 NaN            NaN   7.23424        43.6559                 NaN  0.536473        41.2986     
  1015.11        500.000                 NaN            NaN            NaN   2.91398        4.36389                 NaN            NaN   7.23637        43.6491                 NaN  0.535982        41.3007     
  1013.74        500.000                 NaN            NaN            NaN   2.91778        4.35716                 NaN            NaN   7.23667        43.6484                 NaN  0.536265        41.3037     
  1012.36        500.000                 NaN            NaN            NaN   2.92004        4.35256                 NaN            NaN   7.23704        43.6480                 NaN  0.536407        41.3059     
  1010.99        500.000                 NaN            NaN            NaN   2.92152        4.35267                 NaN            NaN   7.23854        43.6423                 NaN  0.536280        41.3087     
  1009.62        500.000                 NaN            NaN            NaN   2.92523        4.34574                 NaN            NaN   7.23866        43.6428                 NaN  0.536395        41.3112     
  1008.24        500.000                 NaN            NaN            NaN   2.92519        4.34833                 NaN            NaN   7.24043        43.6362                 NaN  0.536288        41.3136     
  1006.87        500.000                 NaN            NaN            NaN   2.89632        4.37019                 NaN            NaN   7.22602        43.6785                 NaN  0.537742        41.2912     
  1005.49        500.000                 NaN            NaN            NaN   2.92880        4.34413                 NaN            NaN   7.24236        43.6299                 NaN  0.536290        41.3185     
  1004.12        500.000                 NaN            NaN            NaN   2.93058        4.34208                 NaN            NaN   7.24333        43.6267                 NaN  0.536289        41.3210     
  1002.75        500.000                 NaN            NaN            NaN   2.93234        4.34006                 NaN            NaN   7.24431        43.6235                 NaN  0.536286        41.3234     
  1001.37        500.000                 NaN            NaN            NaN   2.93410        4.33808                 NaN            NaN   7.24530        43.6203                 NaN  0.536282        41.3259     
  1000.00        500.000                 NaN            NaN            NaN   2.93583        4.33613                 NaN            NaN   7.24630        43.6171                 NaN  0.536276        41.3284     
