|6.6.6
Archiving\03_Data\fracLP/QFM_m5/GRV/GRV_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1526.32        500.000        97.4094                 NaN            NaN            NaN            NaN            NaN  0.921071        1.66958                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        97.5099                 NaN            NaN            NaN            NaN            NaN  0.880567        1.60950                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        97.5898                 NaN            NaN            NaN            NaN            NaN  0.843223        1.56703                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        97.6706                 NaN            NaN            NaN            NaN            NaN  0.807172        1.52224                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        97.7443                 NaN            NaN            NaN            NaN            NaN  0.773046        1.48267                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        97.8185                 NaN            NaN            NaN            NaN            NaN  0.740087        1.44145                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        97.8859                 NaN            NaN            NaN            NaN            NaN  0.707895        1.40616                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        97.9489                 NaN            NaN            NaN            NaN            NaN  0.679384        1.37171                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        98.0092                 NaN            NaN            NaN            NaN            NaN  0.650407        1.34043                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        98.0678                 NaN            NaN            NaN            NaN            NaN  0.625148        1.30709                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        98.1248                 NaN            NaN            NaN            NaN            NaN  0.596631        1.27857                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        98.1731                 NaN            NaN            NaN            NaN            NaN  0.571013        1.25592                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        98.2206                 NaN            NaN            NaN            NaN            NaN  0.550534        1.22887                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        98.2736                 NaN            NaN            NaN            NaN            NaN  0.525031        1.20135                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        98.2980                 NaN            NaN            NaN            NaN            NaN  0.425663       0.112317        1.16397                 NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.2951                 NaN            NaN            NaN            NaN            NaN  0.198261        1.09897       0.407661                 NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.3115                 NaN            NaN            NaN            NaN            NaN  0.778188E-001   1.05485       0.555816                 NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.3474                 NaN            NaN            NaN            NaN            NaN  0.586439E-001  0.562027        1.03197                 NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.3774                 NaN            NaN            NaN            NaN            NaN  0.420989E-001  0.567467        1.01308                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.4213                 NaN            NaN            NaN            NaN            NaN  0.302950E-001  0.985040       0.563325                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.4500                 NaN            NaN            NaN            NaN            NaN  0.177560E-001  0.564555       0.967724                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.4815                 NaN            NaN            NaN            NaN            NaN  0.576266E-002  0.947790       0.564926                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.5126                 NaN            NaN            NaN            NaN            NaN  0.982336E-002  0.929707       0.547893                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.5423                 NaN            NaN            NaN            NaN            NaN  0.185961E-001  0.526322       0.912788                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.5729                 NaN            NaN            NaN            NaN            NaN            NaN  0.533501       0.893611                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.6018                 NaN            NaN            NaN            NaN            NaN            NaN  0.522194       0.875989                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.7536                 NaN            NaN            NaN            NaN            NaN  0.306026       0.940368                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.5507                 NaN            NaN            NaN            NaN            NaN            NaN  0.675352       0.773969                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.6830                 NaN            NaN            NaN            NaN            NaN            NaN  0.828099       0.488890                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.7071                 NaN            NaN            NaN            NaN            NaN            NaN  0.814190       0.478754                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.7332                 NaN            NaN            NaN            NaN            NaN            NaN  0.798015       0.468812                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.7558                 NaN            NaN            NaN            NaN            NaN            NaN  0.784284       0.459945                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.7791                 NaN            NaN            NaN            NaN            NaN            NaN  0.449962       0.770979                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.8016                 NaN            NaN            NaN            NaN            NaN            NaN  0.440963       0.757387                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.8241                 NaN            NaN            NaN            NaN            NaN            NaN  0.431528       0.744416                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.8453                 NaN            NaN            NaN            NaN            NaN            NaN  0.731203       0.423462                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.8519                 NaN            NaN            NaN            NaN            NaN            NaN  0.415683       0.732405                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.8981                 NaN            NaN            NaN            NaN            NaN            NaN  0.403251       0.698657                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.9058                 NaN            NaN            NaN            NaN            NaN            NaN  0.399099       0.695146                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.9247                 NaN            NaN            NaN            NaN            NaN            NaN  0.391585       0.683705                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.9438                 NaN            NaN            NaN            NaN            NaN            NaN  0.385131       0.671044                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.9619                 NaN            NaN            NaN            NaN            NaN            NaN  0.661069       0.377067                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        98.2917                 NaN            NaN            NaN            NaN            NaN            NaN  0.733430       0.630361                 NaN  0.344526                 NaN            NaN            NaN
  1418.55        500.000        97.1570                 NaN            NaN            NaN            NaN            NaN            NaN   1.05898       0.851525                 NaN  0.932516                 NaN            NaN            NaN
  1416.04        500.000        97.2639                 NaN            NaN            NaN            NaN            NaN            NaN   1.01484       0.822173                 NaN  0.899109                 NaN            NaN            NaN
  1413.53        500.000        97.3621                 NaN            NaN            NaN            NaN            NaN            NaN  0.974768       0.794861                 NaN  0.868228                 NaN            NaN            NaN
  1411.03        500.000        97.4438                 NaN            NaN  0.211203E-002            NaN            NaN            NaN  0.932218       0.776710                 NaN  0.845175                 NaN            NaN            NaN
  1408.52        500.000        97.3756                 NaN            NaN  0.330648E-001            NaN            NaN            NaN  0.818825       0.866365                 NaN  0.906103                 NaN            NaN            NaN
  1406.02        500.000        97.4853                 NaN            NaN  0.313599E-001            NaN            NaN            NaN  0.831974       0.782570                 NaN  0.868773                 NaN            NaN            NaN
  1403.51        500.000        97.5879                 NaN            NaN  0.296259E-001            NaN            NaN            NaN  0.799543       0.749000                 NaN  0.833956                 NaN            NaN            NaN
  1401.00        500.000        97.6811                 NaN            NaN  0.281426E-001            NaN            NaN            NaN  0.770434       0.718108                 NaN  0.802212                 NaN            NaN            NaN
  1398.50        500.000        97.7755                 NaN            NaN  0.266894E-001            NaN            NaN            NaN  0.740409       0.687430                 NaN  0.770020                 NaN            NaN            NaN
  1395.99        500.000        97.8578                 NaN            NaN  0.253737E-001            NaN            NaN            NaN  0.714277       0.660637                 NaN  0.741905                 NaN            NaN            NaN
  1393.48        500.000        97.9378                 NaN            NaN  0.241186E-001            NaN            NaN            NaN  0.634944       0.688617                 NaN  0.714489                 NaN            NaN            NaN
  1390.98        500.000        98.0126                 NaN            NaN  0.228895E-001            NaN            NaN            NaN  0.665306       0.610323                 NaN  0.688878                 NaN            NaN            NaN
  1388.47        500.000        98.0839                 NaN            NaN  0.217550E-001            NaN            NaN            NaN  0.642020       0.587971                 NaN  0.664325                 NaN            NaN            NaN
  1385.96        500.000        98.1511                 NaN            NaN  0.206506E-001            NaN            NaN            NaN  0.620467       0.566707                 NaN  0.641042                 NaN            NaN            NaN
  1383.46        500.000        98.2154                 NaN            NaN  0.196108E-001            NaN            NaN            NaN  0.546618       0.599510                 NaN  0.618835                 NaN            NaN            NaN
  1380.95        500.000        98.2757                 NaN            NaN  0.186558E-001            NaN            NaN            NaN  0.580138       0.527539                 NaN  0.597930                 NaN            NaN            NaN
  1378.45        500.000        98.3317                 NaN            NaN  0.176376E-001            NaN            NaN            NaN  0.510519       0.561806                 NaN  0.578378                 NaN            NaN            NaN
  1375.94        500.000        98.3900                 NaN            NaN  0.167563E-001            NaN            NaN            NaN  0.492657       0.542526                 NaN  0.558095                 NaN            NaN            NaN
  1373.43        500.000        98.4404                 NaN            NaN  0.158987E-001            NaN            NaN            NaN  0.477132       0.526107                 NaN  0.540480                 NaN            NaN            NaN
  1370.93        500.000        89.7296                 NaN            NaN            NaN  0.250463E-001            NaN            NaN   2.93988        3.44320                 NaN   3.86230                 NaN            NaN            NaN
  1368.42        500.000        74.6439        21.1036                 NaN            NaN  0.174202E-001            NaN            NaN   1.26645        1.45078                 NaN   1.51779                 NaN            NaN            NaN
  1365.91        500.000        89.3321        6.86214                 NaN  0.650939E-001            NaN            NaN            NaN   1.17549        1.28611                 NaN   1.27911                 NaN            NaN            NaN
  1363.41        500.000        98.3912                 NaN            NaN  0.313094E-001            NaN            NaN            NaN  0.501177       0.536473                 NaN  0.539803                 NaN            NaN            NaN
  1360.90        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1358.40        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1355.89        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1353.38        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1350.88        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1348.37        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1345.86        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1343.36        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1340.85        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1338.35        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1335.84        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1333.33        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1330.83        500.000        96.7091                 NaN            NaN  0.239806                 NaN            NaN            NaN  0.833005        1.22313                 NaN  0.994965                 NaN            NaN            NaN
  1328.32        500.000        99.7565                 NaN            NaN  0.126206E-002            NaN            NaN            NaN  0.790157E-001  0.784364E-001            NaN  0.848152E-001            NaN            NaN            NaN
  1325.81        500.000        99.7714                 NaN            NaN  0.574767E-002            NaN            NaN            NaN  0.143218                 NaN            NaN  0.796275E-001            NaN            NaN            NaN
  1323.31        500.000        99.7563                 NaN            NaN            NaN            NaN            NaN            NaN  0.158414                 NaN            NaN  0.852518E-001            NaN            NaN            NaN
  1320.80        500.000        99.8822                 NaN            NaN            NaN            NaN            NaN            NaN  0.601076E-001            NaN            NaN  0.576794E-001            NaN            NaN            NaN
  1318.30        500.000        99.6222                 NaN            NaN            NaN            NaN            NaN            NaN  0.266625                 NaN            NaN  0.111140                 NaN            NaN            NaN
  1315.79        500.000        99.8366                 NaN            NaN            NaN            NaN            NaN            NaN  0.109915                 NaN            NaN  0.534956E-001            NaN            NaN            NaN
  1313.28        500.000        99.8210                 NaN            NaN  0.102206E-003            NaN            NaN            NaN  0.103879       0.161650E-001            NaN  0.588528E-001            NaN            NaN            NaN
  1310.78        500.000        99.7833                 NaN            NaN  0.714402E-004            NaN            NaN            NaN  0.736827E-001  0.703953E-001            NaN  0.725301E-001            NaN            NaN            NaN
  1308.27        500.000        99.7781                 NaN            NaN            NaN            NaN            NaN            NaN  0.708011E-001  0.772514E-001            NaN  0.738025E-001            NaN            NaN            NaN
  1305.76        500.000        99.7689                 NaN            NaN            NaN            NaN            NaN            NaN  0.830400E-001  0.716638E-001            NaN  0.764425E-001            NaN            NaN            NaN
  1303.26        500.000        99.7540                 NaN            NaN            NaN            NaN            NaN            NaN  0.732600E-001  0.920373E-001            NaN  0.807328E-001            NaN            NaN            NaN
  1300.75        500.000        99.7309                 NaN            NaN            NaN            NaN            NaN            NaN  0.765991E-001  0.104827                 NaN  0.876700E-001            NaN            NaN            NaN
  1298.25        500.000        99.7016                 NaN            NaN            NaN            NaN            NaN            NaN  0.787534E-001  0.122868                 NaN  0.967353E-001            NaN            NaN            NaN
  1295.74        500.000        99.6194                 NaN            NaN            NaN            NaN            NaN            NaN  0.945568E-001  0.164752                 NaN  0.121287                 NaN            NaN            NaN
  1293.23        500.000        99.5049                 NaN            NaN            NaN            NaN            NaN            NaN  0.109459       0.229050                 NaN  0.156614                 NaN            NaN            NaN
  1290.73        500.000        99.2170                 NaN            NaN            NaN            NaN            NaN            NaN  0.387061       0.151046                 NaN  0.244879                 NaN            NaN            NaN
  1288.22        500.000        98.1117                 NaN            NaN            NaN            NaN            NaN            NaN  0.305993       0.998247                 NaN  0.584025                 NaN            NaN            NaN
  1285.71        500.000        97.5983                 NaN            NaN            NaN            NaN            NaN            NaN   1.22597       0.425490                 NaN  0.750251                 NaN            NaN            NaN
  1283.21        500.000        99.1607                 NaN            NaN            NaN            NaN            NaN            NaN  0.549633                 NaN            NaN  0.289646                 NaN            NaN            NaN
  1280.70        500.000        99.5442                 NaN            NaN            NaN            NaN            NaN            NaN  0.310083                 NaN            NaN  0.145670                 NaN            NaN            NaN
  1278.20        500.000        99.3888                 NaN            NaN            NaN            NaN            NaN            NaN  0.359553                 NaN            NaN  0.201977       0.496408E-001            NaN            NaN
  1275.69        500.000        99.3825                 NaN            NaN            NaN            NaN            NaN            NaN  0.357101                 NaN            NaN  0.203826       0.565820E-001            NaN            NaN
  1273.18        500.000        99.3656                 NaN            NaN            NaN            NaN            NaN            NaN  0.901979E-001  0.281213                 NaN  0.212835       0.501990E-001            NaN            NaN
  1270.68        500.000        99.3787                 NaN            NaN            NaN            NaN            NaN            NaN  0.100514       0.264152                 NaN  0.208956       0.477258E-001            NaN            NaN
  1268.17        500.000        99.3956                 NaN            NaN            NaN            NaN            NaN            NaN  0.985500E-001  0.256555                 NaN  0.203360       0.459817E-001            NaN            NaN
  1265.66        500.000        99.4116                 NaN            NaN            NaN            NaN            NaN            NaN  0.248634       0.973289E-001            NaN  0.198152       0.442562E-001            NaN            NaN
  1263.16        500.000        99.4276                 NaN            NaN            NaN            NaN            NaN            NaN  0.241536       0.952631E-001            NaN  0.192895       0.426936E-001            NaN            NaN
  1260.65        500.000        99.4427                 NaN            NaN            NaN            NaN            NaN            NaN  0.234466       0.937637E-001            NaN  0.187911       0.411273E-001            NaN            NaN
  1258.15        500.000        96.9241                 NaN            NaN            NaN            NaN            NaN            NaN  0.526695       0.142771                 NaN  0.407947       0.104895        1.89360                 NaN
  1255.64        500.000        95.5236                 NaN            NaN            NaN            NaN            NaN            NaN  0.682178       0.156282                 NaN  0.520409       0.138316        2.97919                 NaN
  1253.13        500.000        95.8441                 NaN            NaN            NaN            NaN            NaN            NaN  0.634596       0.136128                 NaN  0.480299       0.127332        2.77753                 NaN
  1250.63        500.000        96.1331                 NaN            NaN            NaN            NaN            NaN            NaN  0.590948       0.118770                 NaN  0.443875       0.117371        2.59589                 NaN
  1248.12        500.000        96.3912                 NaN            NaN            NaN            NaN            NaN            NaN  0.552157       0.103577                 NaN  0.411275       0.108235        2.43354                 NaN
  1245.61        500.000        96.6251                 NaN            NaN            NaN            NaN            NaN            NaN  0.902284E-001  0.516665                 NaN  0.381640       0.999329E-001   2.28639                 NaN
  1243.11        500.000        96.8390                 NaN            NaN            NaN            NaN            NaN            NaN  0.482037       0.803240E-001            NaN  0.354499       0.922975E-001   2.15181                 NaN
  1240.60        500.000        97.0331                 NaN            NaN            NaN            NaN            NaN            NaN  0.451537       0.705232E-001            NaN  0.329730       0.853846E-001   2.02968                 NaN
  1238.10        500.000        97.2098                 NaN            NaN            NaN            NaN            NaN            NaN  0.624821E-001  0.423399                 NaN  0.307333       0.789935E-001   1.91802                 NaN
  1235.59        500.000        97.3720                 NaN            NaN            NaN            NaN            NaN            NaN  0.397446       0.554244E-001            NaN  0.286710       0.731154E-001   1.81532                 NaN
  1233.08        500.000        97.5202                 NaN            NaN            NaN            NaN            NaN            NaN  0.374014       0.491148E-001            NaN  0.267941       0.677460E-001   1.72096                 NaN
  1230.58        500.000        97.6559                 NaN            NaN            NaN            NaN            NaN            NaN  0.352720       0.432335E-001            NaN  0.250819       0.627963E-001   1.63453                 NaN
  1228.07        500.000        66.0499                 NaN            NaN            NaN            NaN            NaN            NaN   2.43456                 NaN            NaN   2.52239       0.352045        14.8651        13.7760     
  1225.56        500.000        67.0935                 NaN            NaN            NaN            NaN            NaN            NaN   2.42447                 NaN            NaN   2.45109       0.305469        14.1526        13.5729     
  1223.06        500.000        68.2392                 NaN            NaN  0.878823E-001            NaN            NaN            NaN   2.17146                 NaN            NaN   2.41065       0.259253        13.4940        13.3376     
  1220.55        500.000        71.6524                 NaN            NaN  0.115544                 NaN            NaN            NaN   1.87884                 NaN            NaN   2.15805       0.217631        11.9700        12.0076     
  1218.05        500.000        76.4113                 NaN            NaN  0.929299E-001            NaN            NaN            NaN   1.59311                 NaN            NaN   1.77846       0.179373        9.94592        9.99888     
  1215.54        500.000        79.7271                 NaN            NaN  0.759379E-001            NaN            NaN            NaN   1.39836                 NaN            NaN   1.51624       0.152141        8.53580        8.59447     
  1213.03        500.000        82.0400                 NaN            NaN  0.632495E-001            NaN            NaN            NaN   1.26550                 NaN            NaN   1.33263       0.132501        7.55191        7.61421     
  1210.53        500.000        77.3802                 NaN            NaN  0.798167E-001            NaN            NaN            NaN   1.56384                 NaN            NaN   1.67190       0.159969        9.50167        9.64256     
  1208.02        500.000        90.2876                 NaN            NaN  0.209655E-001            NaN            NaN            NaN  0.842233                 NaN            NaN  0.686144       0.726721E-001   4.02598        4.06435     
  1205.51        500.000        73.2475                 NaN            NaN  0.732585E-001            NaN            NaN            NaN   2.02501                 NaN            NaN   1.92254       0.181859        11.1877        11.3621     
  1203.01        500.000        99.9255                 NaN            NaN            NaN            NaN            NaN            NaN  0.574968E-001            NaN            NaN  0.146084E-001  0.242562E-002            NaN            NaN
  1200.50        500.000        90.2544                 NaN            NaN  0.226840E-001            NaN            NaN            NaN  0.751902                 NaN            NaN  0.704354       0.636342E-001   4.23033        3.97265     
  1197.99        500.000        87.6378                 NaN            NaN  0.344782E-001            NaN            NaN            NaN  0.820199                 NaN            NaN  0.846759       0.759936E-001   5.20110        5.38368     
  1195.49        500.000        73.6631                 NaN            NaN  0.696573E-001            NaN            NaN            NaN   1.81380                 NaN            NaN   1.82455       0.159647        11.4235        11.0458     
  1192.98        500.000        46.9713                 NaN            NaN  0.139697                 NaN            NaN            NaN   3.30460                 NaN            NaN   3.49575       0.283841        23.3643        22.4406     
  1190.48        500.000                 NaN            NaN            NaN  0.257471                 NaN            NaN            NaN   6.00696                 NaN            NaN   6.43094       0.511910        44.3053        42.4875     
  1187.97        500.000                 NaN            NaN            NaN  0.245185                 NaN            NaN            NaN   6.07813                 NaN            NaN   6.43908       0.508912        44.2777        42.4510     
  1185.46        500.000                 NaN            NaN            NaN  0.271693                 NaN            NaN            NaN   1.16168        4.73718                 NaN   6.41622       0.518748        44.3666        42.5279     
  1182.96        500.000                 NaN            NaN            NaN  0.216150                 NaN            NaN            NaN   6.24300                 NaN            NaN   6.45672       0.502372        44.2188        42.3629     
  1180.45        500.000                 NaN            NaN            NaN  0.198653                 NaN            NaN            NaN   6.34292                 NaN            NaN   6.46793       0.498219        44.1827        42.3096     
  1177.94        500.000                 NaN            NaN            NaN  0.178503                 NaN            NaN            NaN   6.45776                 NaN            NaN   6.48088       0.493414        44.1417        42.2477     
  1175.44        500.000                 NaN            NaN            NaN  0.154974                 NaN            NaN            NaN   6.59140                 NaN            NaN   6.49599       0.487801        44.0948        42.1750     
  1172.93        500.000                 NaN            NaN            NaN  0.126981                 NaN            NaN            NaN   6.74991                 NaN            NaN   6.51397       0.481121        44.0401        42.0879     
  1170.43        500.000                 NaN            NaN            NaN  0.707696E-001            NaN            NaN            NaN   7.07948                 NaN            NaN   6.55733       0.465032        43.9121        41.9153     
  1167.92        500.000                 NaN            NaN            NaN  0.791052E-002            NaN            NaN            NaN   7.43601                 NaN            NaN   6.59911       0.449375        43.7898        41.7177     
  1165.41        500.000                 NaN            NaN            NaN  0.547117E-001            NaN            NaN            NaN   7.14824       0.577967E-004            NaN   6.55519       0.465714        43.9168        41.8593     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.46938                 NaN            NaN   6.59930       0.449422        43.7920        41.6899     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.19677       0.806565        2.46873        6.60264       0.448401        43.7831        41.6938     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.48934                 NaN            NaN   6.61205       0.445097        43.7521        41.7014     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.94574        5.53577                 NaN   6.61049       0.445984        43.7602        41.7018     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.74449        5.74100                 NaN   6.61354       0.445077        43.7515        41.7044     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.52735        5.96225                 NaN   6.61665       0.444148        43.7427        41.7069     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.30507        6.18872                 NaN   6.61979       0.443206        43.7337        41.7096     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.72953        3.39401        2.35220        6.61099       0.446180        43.7602        41.7069     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.793189        6.70932                 NaN   6.62595       0.441453        43.7148        41.7153     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.619598        6.88643                 NaN   6.62918       0.440473        43.7066        41.7177     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.404920        7.10617                 NaN   6.63238       0.439374        43.6970        41.7201     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.585057E-001   7.45759                 NaN   6.63606       0.438280        43.6866        41.7229     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.51845                 NaN            NaN   6.63765       0.437873        43.6807        41.7254     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.501086        7.02034                 NaN   6.64122       0.436942        43.6718        41.7286     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.57598        3.91001                 NaN   6.62373       0.442690        43.7273        41.7203     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.70853        3.78127       0.167824E-004   6.62681       0.441771        43.7188        41.7228     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.84636        3.64735       0.150000E-004   6.62993       0.440836        43.7102        41.7253     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.53668                 NaN            NaN   6.65300       0.433183        43.6391        41.7380     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.54012                 NaN            NaN   6.65578       0.432336        43.6313        41.7405     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.54366                 NaN            NaN   6.65866       0.431475        43.6232        41.7430     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.54717                 NaN            NaN   6.66155       0.430593        43.6152        41.7455     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.31622        1.32218        2.89146        6.65349       0.433419        43.6414        41.7419     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.46001        1.12426        2.95014        6.65682       0.432391        43.6319        41.7445     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.60690       0.920244        3.01190        6.66017       0.431349        43.6223        41.7471     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.75762       0.708105        3.07804        6.66355       0.430293        43.6126        41.7498     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.91149       0.488863        3.14822        6.66696       0.429225        43.6028        41.7525     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.15073       0.603684        2.79708        6.66949       0.428460        43.5958        41.7547     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.22252       0.269384        3.06543        6.67338       0.427222        43.5844        41.7577     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.36190        3.20067                 NaN   6.67697       0.426084        43.5739        41.7604     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.75798        2.80736                 NaN   6.67937       0.425346        43.5674        41.7626     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.08181        1.69758        1.78192        6.67915       0.425606        43.5698        41.7641     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.57709        1.99394                 NaN   6.68422       0.423843        43.5541        41.7668     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.56695       0.865017        2.14187        6.68744       0.422939        43.5459        41.7699     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.98454       0.587091                 NaN   6.68667       0.423148        43.5488        41.7697     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.60197                 NaN            NaN   6.70468       0.417299        43.4944        41.7816     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.45592       0.137949                 NaN   6.70114       0.418521        43.5069        41.7796     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.50825       0.780999E-001            NaN   6.69682       0.419895        43.5191        41.7779     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.42136       0.167447                 NaN   6.69863       0.419321        43.5130        41.7802     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.49055        1.09488                 NaN   6.70227       0.418284        43.5091        41.7849     
