|6.6.6
Archiving\03_Data\eqfrac/QFM/LAR/LAR_1.tab                                
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1130.57        2500.00        4.26765                 NaN   2.12739        6.53233                 NaN   8.44499        45.3445        1.15349        32.1297     
  1129.53        2500.00        4.18234                 NaN   6.42293        2.37719                 NaN   8.46888        45.3060        1.16013        32.0825     
  1128.49        2500.00        4.18234                 NaN   6.42293        2.37719                 NaN   8.46888        45.3060        1.16013        32.0825     
  1127.46        2500.00        4.18234                 NaN   6.42293        2.37719                 NaN   8.46888        45.3060        1.16013        32.0825     
  1126.42        2500.00        4.15764                 NaN   6.41666        2.38991                 NaN   8.47091        45.3053        1.18074        32.0788     
  1125.39        2500.00        4.15764                 NaN   6.41666        2.38991                 NaN   8.47091        45.3053        1.18074        32.0788     
  1124.35        2500.00        4.15764                 NaN   6.41666        2.38991                 NaN   8.47091        45.3053        1.18074        32.0788     
  1123.31        2500.00        4.15764                 NaN   6.41666        2.38991                 NaN   8.47091        45.3053        1.18074        32.0788     
  1122.28        2500.00        4.13349                 NaN   6.41047        2.40235                 NaN   8.47294        45.3046        1.20089        32.0753     
  1121.24        2500.00        4.08920                 NaN   2.56220        6.32657                 NaN   8.48759        45.2783        1.20366        32.0525     
  1120.20        2500.00        4.08920                 NaN   2.56220        6.32657                 NaN   8.48759        45.2783        1.20366        32.0525     
  1119.17        2500.00        4.04869                 NaN   6.32043        2.63273                 NaN   8.49889        45.2650        1.20666        32.0276     
  1118.13        2500.00        4.02642                 NaN   6.31515        2.64260                 NaN   8.50080        45.2645        1.22584        32.0247     
  1117.10        2500.00        4.02642                 NaN   6.31515        2.64260                 NaN   8.50080        45.2645        1.22584        32.0247     
  1116.06        2500.00        4.02642                 NaN   6.31515        2.64260                 NaN   8.50080        45.2645        1.22584        32.0247     
  1115.02        2500.00        4.02642                 NaN   6.31515        2.64260                 NaN   8.50080        45.2645        1.22584        32.0247     
  1113.99        2500.00        3.95011                 NaN   2.83627        6.21922                 NaN   8.51925        45.2343        1.24782        31.9930     
  1112.95        2500.00        3.95011                 NaN   2.83627        6.21922                 NaN   8.51925        45.2343        1.24782        31.9930     
  1111.91        2500.00        3.95011                 NaN   2.83627        6.21922                 NaN   8.51925        45.2343        1.24782        31.9930     
  1110.88        2500.00        3.95011                 NaN   2.83627        6.21922                 NaN   8.51925        45.2343        1.24782        31.9930     
  1109.84        2500.00        3.92829                 NaN   2.84750        6.21353                 NaN   8.52125        45.2337        1.26597        31.9897     
  1108.81        2500.00        3.92829                 NaN   2.84750        6.21353                 NaN   8.52125        45.2337        1.26597        31.9897     
  1107.77        2500.00        3.87960                 NaN   6.20088        2.93918                 NaN   8.53463        45.2175        1.26880        31.9594     
  1106.73        2500.00        3.87960                 NaN   6.20088        2.93918                 NaN   8.53463        45.2175        1.26880        31.9594     
  1105.70        2500.00        3.80910                 NaN   3.11596        6.11569                 NaN   8.55267        45.1879        1.28853        31.9301     
  1104.66        2500.00        3.80910                 NaN   3.11596        6.11569                 NaN   8.55267        45.1879        1.28853        31.9301     
  1103.62        2500.00        3.80910                 NaN   3.11596        6.11569                 NaN   8.55267        45.1879        1.28853        31.9301     
  1102.59        2500.00        3.80910                 NaN   3.11596        6.11569                 NaN   8.55267        45.1879        1.28853        31.9301     
  1101.55        2500.00        3.78896                 NaN   3.12630        6.11043                 NaN   8.55460        45.1874        1.30525        31.9271     
  1100.52        2500.00        3.78896                 NaN   3.12630        6.11043                 NaN   8.55460        45.1874        1.30525        31.9271     
  1099.48        2500.00        3.78896                 NaN   3.12630        6.11043                 NaN   8.55460        45.1874        1.30525        31.9271     
  1098.44        2500.00        3.78895                 NaN   3.12630        6.11043                 NaN   8.55460        45.1874        1.30526        31.9271     
  1097.41        2500.00        3.67283                 NaN   6.00752        3.39838                 NaN   8.58453        45.1423        1.32586        31.8686     
  1096.37        2500.00        3.67283                 NaN   6.00752        3.39839                 NaN   8.58453        45.1423        1.32586        31.8686     
  1095.33        2500.00        3.67283                 NaN   6.00752        3.39839                 NaN   8.58453        45.1423        1.32586        31.8686     
  1094.30        2500.00        3.67283                 NaN   6.00752        3.39839                 NaN   8.58453        45.1423        1.32586        31.8686     
  1093.26        2500.00        3.65382                 NaN   6.00242        3.40839                 NaN   8.58646        45.1418        1.34151        31.8656     
  1092.23        2500.00        3.65382                 NaN   6.00241        3.40839                 NaN   8.58646        45.1418        1.34151        31.8656     
  1091.19        2500.00        3.65382                 NaN   6.00241        3.40839                 NaN   8.58646        45.1418        1.34151        31.8656     
  1090.15        2500.00        3.65378                 NaN   6.00240        3.40842                 NaN   8.58646        45.1418        1.34154        31.8656     
  1089.12        2500.00        3.56834                 NaN   3.60055        5.93872                 NaN   8.60367        45.1143        1.35455        31.8199     
  1088.08        2500.00        3.55167                 NaN   5.92570        3.63574                 NaN   8.60784        45.1083        1.35861        31.8121     
  1087.04        2500.00        3.53510                 NaN   5.91351        3.67001                 NaN   8.61178        45.1026        1.36266        31.8044     
  1086.01        2500.00        3.52013                 NaN   5.90293        3.70003                 NaN   8.61555        45.0972        1.36660        31.7976     
  1084.97        2500.00        3.50421                 NaN   3.73298        5.89114                 NaN   8.61952        45.0915        1.37051        31.7901     
  1083.94        2500.00        3.48832                 NaN   5.87941        3.76589                 NaN   8.62350        45.0858        1.37437        31.7827     
  1082.90        2500.00        3.47240                 NaN   3.79888        5.86772                 NaN   8.62750        45.0800        1.37820        31.7753     
  1081.86        2500.00        3.45636                 NaN   3.83226        5.85590                 NaN   8.63154        45.0743        1.38199        31.7677     
  1080.83        2500.00        3.43777                 NaN   5.84194        3.87230                 NaN   8.63602        45.0677        1.38581        31.7585     
  1079.79        2500.00        3.42532                 NaN   3.89602        5.83391                 NaN   8.63945        45.0628        1.38937        31.7531     
  1078.75        2500.00        3.40985                 NaN   5.82310        3.92771                 NaN   8.64341        45.0571        1.39300        31.7458     
  1077.72        2500.00        3.39187                 NaN   5.80977        3.96620                 NaN   8.64790        45.0506        1.39670        31.7369     
  1076.68        2500.00        3.39211                 NaN   5.78866        3.98420                 NaN   8.65376        45.0405        1.39921        31.7415     
  1075.65        2500.00        3.35843                 NaN   5.78563        4.03673                 NaN   8.65651        45.0382        1.40379        31.7207     
  1074.61        2500.00        3.34217                 NaN   5.77382        4.07103                 NaN   8.66049        45.0324        1.40728        31.7128     
  1073.57        2500.00        3.32564                 NaN   5.76181        4.10613                 NaN   8.66474        45.0263        1.41070        31.7047     
  1072.54        2500.00        3.30906                 NaN   4.14136        5.74983                 NaN   8.66901        45.0201        1.41408        31.6966     
  1071.50        2500.00        3.29245                 NaN   5.73786        4.17670                 NaN   8.67330        45.0139        1.41743        31.6884     
  1070.46        2500.00        3.27592                 NaN   4.21169        5.72620                 NaN   8.67759        45.0077        1.42073        31.6802     
  1069.43        2500.00        3.25941                 NaN   4.24654        5.71471                 NaN   8.68187        45.0014        1.42399        31.6720     
  1068.39        2500.00        3.26256                 NaN   4.19357        5.74857                 NaN   8.68134        45.0084        1.42985        31.6757     
  1067.36        2500.00        3.25292                 NaN   4.21432        5.73954                 NaN   8.68383        45.0045        1.43294        31.6719     
  1066.32        2500.00        3.21060                 NaN   4.34970        5.68089                 NaN   8.69471        44.9828        1.43346        31.6478     
  1065.28        2500.00        3.19428                 NaN   5.66967        4.38426                 NaN   8.69903        44.9765        1.43653        31.6397     
  1064.25        2500.00        3.17818                 NaN   5.65860        4.41839                 NaN   8.70333        44.9703        1.43955        31.6317     
  1063.21        2500.00        3.16212                 NaN   5.64759        4.45246                 NaN   8.70764        44.9640        1.44253        31.6236     
  1062.17        2500.00        3.14566                 NaN   5.63626        4.48762                 NaN   8.71203        44.9577        1.44547        31.6153     
  1061.14        2500.00        3.25425                 NaN   4.20160        5.72875                 NaN   8.68719        45.0010        1.44503        31.6822     
  1060.10        2500.00        3.11367                 NaN   5.61469        4.55547                 NaN   8.72069        44.9451        1.45123        31.5992     
  1059.07        2500.00        3.07506                 NaN   4.60211        5.62898                 NaN   8.73875        44.9248        1.45387        31.5765     
  1058.03        2500.00        3.07710                 NaN   5.58891        4.63573                 NaN   8.73023        44.9311        1.45685        31.5800     
  1056.99        2500.00        3.06061                 NaN   5.57837        4.67063                 NaN   8.73469        44.9245        1.45958        31.5716     
  1055.96        2500.00        3.04399                 NaN   4.70632        5.56724                 NaN   8.73920        44.9179        1.46227        31.5630     
  1054.92        2500.00        3.02656                 NaN   5.55599        4.74336                 NaN   8.74377        44.9113        1.46505        31.5540     
  1053.88        2500.00        3.00998                 NaN   4.77905        5.54501                 NaN   8.74832        44.9046        1.46762        31.5454     
  1052.85        2500.00        2.99367                 NaN   5.53416        4.81422                 NaN   8.75283        44.8980        1.47015        31.5369     
  1051.81        2500.00        2.97731                 NaN   5.52334        4.84951                 NaN   8.75736        44.8914        1.47264        31.5284     
  1050.78        2500.00        2.96091                 NaN   5.51255        4.88490                 NaN   8.76191        44.8847        1.47509        31.5199     
  1049.74        2500.00        2.94445                 NaN   5.50170        4.92055                 NaN   8.76649        44.8780        1.47750        31.5113     
  1048.70        2500.00        3.00085                 NaN   5.54988        4.75825                 NaN   8.76222        44.8886        1.48554        31.5547     
  1047.67        2500.00        2.91139                 NaN   4.99216        5.48014                 NaN   8.77571        44.8645        1.48222        31.4939     
  1046.63        2500.00        2.89482                 NaN   5.46937        5.02809                 NaN   8.78035        44.8577        1.48453        31.4852     
  1045.59        2500.00        2.87826                 NaN   5.06396        5.45873                 NaN   8.78499        44.8508        1.48679        31.4764     
  1044.56        2500.00        2.86044                 NaN   5.10306        5.44716                 NaN   8.78985        44.8437        1.48902        31.4668     
  1043.52        2500.00        2.84400                 NaN   5.43689        5.13847                 NaN   8.79449        44.8368        1.49122        31.4581     
  1042.49        2500.00        2.82646                 NaN   5.17683        5.42568                 NaN   8.79934        44.8297        1.49337        31.4487     
  1041.45        2500.00        2.80911                 NaN   5.21495        5.41449                 NaN   8.80420        44.8225        1.49547        31.4393     
  1040.41        2500.00        2.79191                 NaN   5.25274        5.40343                 NaN   8.80904        44.8154        1.49752        31.4300     
  1039.38        2500.00        2.77359                 NaN   5.39125        5.29367                 NaN   8.81410        44.8079        1.49953        31.4199     
  1038.34        2500.00        2.75757                 NaN   5.38147        5.32836                 NaN   8.81877        44.8009        1.50148        31.4115     
  1037.30        2500.00        2.74006                 NaN   5.37010        5.36715                 NaN   8.82365        44.7938        1.50344        31.4018     
  1036.27        2500.00        2.72253                 NaN   5.35950        5.40535                 NaN   8.82861        44.7864        1.50534        31.3922     
  1035.23        2500.00        2.70503                 NaN   5.34849        5.44395                 NaN   8.83354        44.7791        1.50722        31.3827     
  1034.20        2500.00        2.68656                 NaN   5.33689        5.48486                 NaN   8.83874        44.7717        1.50898        31.3723     
  1033.16        2500.00        2.66991                 NaN   5.32673        5.52144                 NaN   8.84353        44.7643        1.51079        31.3633     
  1032.12        2500.00        2.65230                 NaN   5.56059        5.31561                 NaN   8.84856        44.7568        1.51252        31.3536     
  1031.09        2500.00        2.63671                 NaN   5.30651        5.59419                 NaN   8.85322        44.7500        1.51424        31.3452     
  1030.05        2500.00        2.61885                 NaN   5.29544        5.63392                 NaN   8.85831        44.7424        1.51589        31.3352     
  1029.01        2500.00        2.60091                 NaN   5.28428        5.67391                 NaN   8.86344        44.7348        1.51750        31.3252     
  1027.98        2500.00        2.58292                 NaN   5.27312        5.71407                 NaN   8.86859        44.7271        1.51907        31.3151     
  1026.94        2500.00        2.56486                 NaN   5.26197        5.75441                 NaN   8.87377        44.7194        1.52061        31.3050     
  1025.91        2500.00        2.54674                 NaN   5.25082        5.79493                 NaN   8.87897        44.7116        1.52211        31.2948     
  1024.87        2500.00        2.52858                 NaN   5.23968        5.83558                 NaN   8.88419        44.7039        1.52356        31.2845     
  1023.83        2500.00        2.51166                 NaN   5.22922        5.87347                 NaN   8.88924        44.6964        1.52496        31.2751     
  1022.80        2500.00        2.49213                 NaN   5.21747        5.91723                 NaN   8.89472        44.6882        1.52637        31.2639     
  1021.76        2500.00        2.47465                 NaN   5.95602        5.20736                 NaN   8.89979        44.6803        1.52778        31.2541     
  1020.72        2500.00        2.45512                 NaN   5.19503        6.00039                 NaN   8.90538        44.6723        1.52901        31.2428     
  1019.69        2500.00        2.43661                 NaN   5.18387        6.04200                 NaN   8.91073        44.6643        1.53028        31.2322     
  1018.65        2500.00        2.41804                 NaN   6.08378        5.17272                 NaN   8.91610        44.6563        1.53151        31.2216     
  1017.62        2500.00        2.39938                 NaN   5.16156        6.12583                 NaN   8.92150        44.6482        1.53270        31.2108     
  1016.58        2500.00        2.38059                 NaN   5.15052        6.16798                 NaN   8.92693        44.6400        1.53389        31.2000     
  1015.54        2500.00        2.36234                 NaN   5.13961        6.20916                 NaN   8.93230        44.6320        1.53501        31.1895     
  1014.51        2500.00        2.34662                 NaN   5.13251        6.24277                 NaN   8.93715        44.6243        1.53593        31.1807     
  1013.47        2500.00        2.32801                 NaN   5.12168        6.28475                 NaN   8.94261        44.6160        1.53695        31.1700     
  1012.43        2500.00        2.30936                 NaN   6.32685        5.11085                 NaN   8.94808        44.6078        1.53793        31.1591     
  1011.40        2500.00        2.29070                 NaN   5.10007        6.36898                 NaN   8.95357        44.5995        1.53887        31.1483     
  1010.36        2500.00        2.27514                 NaN   6.40643        5.08775                 NaN   8.95875        44.5926        1.53994        31.1394     
  1009.33        2500.00        2.25847                 NaN   6.44395        5.07816                 NaN   8.96394        44.5849        1.54083        31.1298     
  1008.29        2500.00        2.24191                 NaN   6.48125        5.06867                 NaN   8.96912        44.5771        1.54169        31.1203     
  1007.25        2500.00        2.22529                 NaN   6.51873        5.05916                 NaN   8.97432        44.5693        1.54251        31.1107     
  1006.22        2500.00        2.20861                 NaN   6.55637        5.04965                 NaN   8.97955        44.5614        1.54330        31.1011     
  1005.18        2500.00        2.19186                 NaN   6.59422        5.04013                 NaN   8.98481        44.5535        1.54406        31.0914     
  1004.14        2500.00        2.17116                 NaN   6.64109        5.02888                 NaN   8.99054        44.5446        1.54470        31.0790     
  1003.11        2500.00        2.13791                 NaN   5.01291        6.71586                 NaN   8.99864        44.5312        1.54499        31.0585     
  1002.07        2500.00        2.11844                 NaN   6.76025        5.00195                 NaN   9.00440        44.5224        1.54557        31.0469     
  1001.04        2500.00        2.09887                 NaN   4.99098        6.80492                 NaN   9.01019        44.5136        1.54612        31.0353     
  1000.00        2500.00        2.07921                 NaN   4.97999        6.84985                 NaN   9.01602        44.5047        1.54663        31.0236     
