|6.6.6
Archiving\03_Data\eqfrac/QFM/LAR/LAR_3.tab                                
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1325.38        2500.00       0.858191E-001   99.3148       0.238568       0.162409                 NaN  0.198408                 NaN            NaN            NaN
  1324.34        2500.00       0.845728E-001   99.3232       0.235228       0.160704                 NaN  0.196338                 NaN            NaN            NaN
  1323.31        2500.00       0.833050E-001   99.3312       0.159510       0.231658                 NaN  0.194303                 NaN            NaN            NaN
  1322.27        2500.00       0.822476E-001   99.3406       0.156811       0.228624                 NaN  0.191742                 NaN            NaN            NaN
  1321.23        2500.00       0.809866E-001   99.3481       0.155670       0.225227                 NaN  0.189969                 NaN            NaN            NaN
  1320.20        2500.00       0.798471E-001   99.3563       0.222043       0.153931                 NaN  0.187858                 NaN            NaN            NaN
  1319.16        2500.00       0.787029E-001   99.3643       0.152234       0.219036                 NaN  0.185769                 NaN            NaN            NaN
  1318.13        2500.00       0.774702E-001   99.3721       0.215720       0.150908                 NaN  0.183808                 NaN            NaN            NaN
  1317.09        2500.00       0.764038E-001   99.3795       0.149406       0.212800                 NaN  0.181908                 NaN            NaN            NaN
  1316.05        2500.00       0.752193E-001   99.3871       0.209665       0.148100                 NaN  0.179959                 NaN            NaN            NaN
  1315.02        2500.00       0.742157E-001   99.3943       0.146569       0.206857                 NaN  0.178104                 NaN            NaN            NaN
  1313.98        2500.00       0.731460E-001   99.4019       0.203753       0.145057                 NaN  0.176164                 NaN            NaN            NaN
  1312.94        2500.00       0.720722E-001   99.4089       0.143626       0.201102                 NaN  0.174305                 NaN            NaN            NaN
  1311.91        2500.00       0.714448E-001   99.4139       0.197936       0.143318                 NaN  0.173445                 NaN            NaN            NaN
  1310.87        2500.00       0.696572E-001   99.4252       0.140057       0.195528                 NaN  0.169587                 NaN            NaN            NaN
  1309.84        2500.00       0.689565E-001   99.4291       0.192746       0.140004                 NaN  0.169157                 NaN            NaN            NaN
  1308.80        2500.00       0.679160E-001   99.4359       0.190081       0.138769                 NaN  0.167300                 NaN            NaN            NaN
  1307.76        2500.00       0.669388E-001   99.4426       0.187491       0.137414                 NaN  0.165592                 NaN            NaN            NaN
  1306.73        2500.00       0.659482E-001   99.4490       0.136237       0.184889                 NaN  0.163950                 NaN            NaN            NaN
  1305.69        2500.00       0.651043E-001   99.4550       0.182709       0.134871                 NaN  0.162311                 NaN            NaN            NaN
  1304.65        2500.00       0.640874E-001   99.4615       0.179938       0.133806                 NaN  0.160670                 NaN            NaN            NaN
  1303.62        2500.00       0.631602E-001   99.4674       0.132724       0.177621                 NaN  0.159103                 NaN            NaN            NaN
  1302.58        2500.00       0.622177E-001   99.4736       0.175199       0.131551                 NaN  0.157439                 NaN            NaN            NaN
  1301.55        2500.00       0.612935E-001   99.4794       0.172694       0.130732                 NaN  0.155927                 NaN            NaN            NaN
  1300.51        2500.00       0.603489E-001   99.4847       0.170101       0.130048                 NaN  0.154769                 NaN            NaN            NaN
  1299.47        2500.00       0.594569E-001   99.4913       0.168183       0.128407                 NaN  0.152620                 NaN            NaN            NaN
  1298.44        2500.00       0.152541        98.6678       0.330947       0.445927                 NaN  0.402820                 NaN            NaN            NaN
  1297.40        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1296.36        2500.00       0.200699E-001   99.8426       0.404108E-001  0.503938E-001            NaN  0.465203E-001            NaN            NaN            NaN
  1295.33        2500.00       0.501087        89.5322        1.23264        1.17061                 NaN   1.36316        6.20035                 NaN            NaN
  1294.29        2500.00       0.732623        84.1085        1.69193        1.84027                 NaN   2.02028        9.60641                 NaN            NaN
  1293.26        2500.00       0.643817        85.9370        1.48575        1.63912                 NaN   1.79447        8.49987                 NaN            NaN
  1292.22        2500.00       0.572427        87.4089        1.31990        1.47705                 NaN   1.61207        7.60966                 NaN            NaN
  1291.18        2500.00       0.514300        88.6218        1.18420        1.34173                 NaN   1.46178        6.87618                 NaN            NaN
  1290.15        2500.00       0.465844        89.6318        1.07032        1.23037                 NaN   1.33624        6.26542                 NaN            NaN
  1289.11        2500.00       0.425052        90.4884        1.13490       0.974407                 NaN   1.22974        5.74753                 NaN            NaN
  1288.07        2500.00       0.390751        91.2155       0.893117        1.05321                 NaN   1.13895        5.30849                 NaN            NaN
  1287.04        2500.00       0.361129        91.8443       0.982504       0.822834                 NaN   1.06063        4.92857                 NaN            NaN
  1286.00        2500.00       0.335727        92.3896       0.762009       0.921040                 NaN  0.992344        4.59926                 NaN            NaN
  1284.97        2500.00       0.421098        90.0930        1.22423       0.960564                 NaN   1.30108        5.99999                 NaN            NaN
  1283.93        2500.00       0.247421        94.5731       0.547921       0.641002                 NaN  0.710200        3.28038                 NaN            NaN
  1282.89        2500.00       0.226197        95.1535       0.562936       0.494939                 NaN  0.635437        2.92703                 NaN            NaN
  1281.86        2500.00       0.260431        94.1268       0.709998       0.574314                 NaN  0.772377        3.55608                 NaN            NaN
  1280.82        2500.00       0.256051        94.0447       0.734658       0.575124                 NaN  0.786703        3.60273                 NaN            NaN
  1279.78        2500.00       0.225641        94.8677       0.625850       0.496708                 NaN  0.678136        3.10597                 NaN            NaN
  1278.75        2500.00       0.275070        93.0115       0.720323       0.773876                 NaN  0.913513        4.30574                 NaN            NaN
  1277.71        2500.00       0.156215        96.2379       0.311971       0.552083                 NaN  0.498584        2.24322                 NaN            NaN
  1276.68        2500.00       0.412950        91.7785       0.787580       0.960241                 NaN   1.10757        4.95318                 NaN            NaN
  1275.64        2500.00                 NaN  100.0000                 NaN            NaN            NaN            NaN  0.115874E-005            NaN            NaN
  1274.60        2500.00       0.200884E-004   99.9997       0.440866E-004  0.193073E-004  0.141755E-005  0.426877E-004  0.180509E-003            NaN            NaN
  1273.57        2500.00       0.191313        95.7612       0.494937       0.397545                 NaN  0.564754        2.59030                 NaN            NaN
  1272.53        2500.00       0.553916        87.5799        1.37312        1.20308                 NaN   1.65300        7.61875       0.182211E-001            NaN
  1271.50        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1270.46        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1269.42        2500.00       0.411798E-005   99.9998       0.127713E-004  0.290033E-004            NaN  0.236861E-004  0.108860E-003  0.243475E-005            NaN
  1268.39        2500.00       0.295455        86.7117        1.08338        1.88217                 NaN   1.74475        8.07656       0.206040                 NaN
  1267.35        2500.00       0.714161E-001   97.2959       0.261096       0.272335                 NaN  0.353001        1.69176       0.544585E-001            NaN
  1266.31        2500.00                 NaN   99.7707       0.134797E-001  0.815617E-001            NaN  0.431132E-001  0.812173E-001  0.993547E-002            NaN
  1265.28        2500.00       0.777583E-001   92.5983       0.564360        1.01575                 NaN  0.937131        4.62018       0.186514                 NaN
  1264.24        2500.00       0.543896E-001   96.2658       0.301580       0.494646                 NaN  0.481951        2.31131       0.903414E-001            NaN
  1263.21        2500.00       0.581309E-001   96.0712       0.315557       0.516481                 NaN  0.507861        2.43543       0.953067E-001            NaN
  1262.17        2500.00       0.142701        95.7239       0.597932       0.120571                 NaN  0.513599        2.80537       0.959120E-001            NaN
  1261.13        2500.00                 NaN   99.9995       0.390873E-005  0.113181E-003            NaN  0.654209E-004  0.294405E-003  0.105938E-004            NaN
  1260.10        2500.00                 NaN   92.9451       0.230620        1.42075                 NaN  0.928493        4.29237       0.182695                 NaN
  1259.06        2500.00                 NaN   94.4797       0.712938E-001   1.14646                 NaN  0.738007        3.42488       0.139684                 NaN
  1258.02        2500.00       0.451188E-001   98.5830       0.308247                 NaN            NaN  0.165680       0.858468       0.394824E-001            NaN
  1256.99        2500.00       0.551140E-001   97.0544       0.294551       0.292446                 NaN  0.373068        1.85923       0.712186E-001            NaN
  1255.95        2500.00       0.409474E-001   96.6869       0.248367       0.436726                 NaN  0.424613        2.08001       0.824399E-001            NaN
  1254.92        2500.00       0.399676E-001   97.0340       0.217137       0.397055                 NaN  0.382000        1.85785       0.719912E-001            NaN
  1253.88        2500.00       0.409321E-001   96.9984       0.215651       0.397331                 NaN  0.383654        1.89142       0.725698E-001            NaN
  1252.84        2500.00       0.417554E-001   96.7437       0.232941       0.425923                 NaN  0.413775        2.06093       0.809576E-001            NaN
  1251.81        2500.00       0.795570E-001   94.1557       0.430967       0.745726                 NaN  0.742348        3.70491       0.140799                 NaN
  1250.77        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1249.73        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1248.70        2500.00       0.536789E-001   95.2030       0.330899       0.658386                 NaN  0.611704        3.02593       0.116455                 NaN
  1247.66        2500.00       0.438365E-001   97.1345       0.216770       0.359672                 NaN  0.368752        1.80931       0.671639E-001            NaN
  1246.63        2500.00       0.244949E-001   98.1567       0.132081       0.243320                 NaN  0.235029        1.16487       0.434883E-001            NaN
  1245.59        2500.00       0.321512E-001   97.8468       0.158999       0.269784                 NaN  0.276290        1.36549       0.504527E-001            NaN
  1244.55        2500.00       0.170879E-001   97.3341       0.555742                 NaN            NaN  0.383338        1.63776       0.719432E-001            NaN
  1243.52        2500.00       0.578316E-001   98.1227       0.333398                 NaN            NaN  0.195117        1.25916       0.317824E-001            NaN
  1242.48        2500.00       0.463855E-001   97.9927       0.232253       0.134362                 NaN  0.259958        1.29229       0.420798E-001            NaN
  1241.44        2500.00       0.160566E-001   95.8870       0.871058                 NaN            NaN  0.590756        2.52553       0.109603                 NaN
  1240.41        2500.00                 NaN   99.6002       0.183160                 NaN            NaN  0.290015E-001  0.180660       0.701740E-002            NaN
  1239.37        2500.00       0.870311E-001   97.5043       0.417049                 NaN            NaN  0.324231        1.61222       0.551862E-001            NaN
  1238.34        2500.00                 NaN   99.0561       0.551403E-001  0.794996E-001            NaN  0.580033E-001  0.739477       0.117858E-001            NaN
  1237.30        2500.00       0.229136E-001   98.6608       0.771152E-001  0.160959                 NaN  0.171857       0.875805       0.305204E-001            NaN
  1236.26        2500.00       0.235749E-001   98.7127       0.108507       0.139028                 NaN  0.162305       0.826263       0.276443E-001            NaN
  1235.23        2500.00       0.383601E-001   97.4074       0.215655       0.317551                 NaN  0.330040        1.63436       0.566546E-001            NaN
  1234.19        2500.00       0.976202E-001   99.0746       0.315894                 NaN            NaN  0.262245       0.212352       0.372531E-001            NaN
  1233.15        2500.00                 NaN   97.6467       0.249769                 NaN            NaN  0.144945        1.93396       0.246498E-001            NaN
  1232.12        2500.00                 NaN   95.9540       0.122369       0.622048                 NaN  0.477960        2.71784       0.105770                 NaN
  1231.08        2500.00       0.384238E-001   99.4504       0.133207       0.101327                 NaN  0.167383       0.896996E-001  0.195655E-001            NaN
  1230.05        2500.00       0.130748E-001   99.2489       0.542744E-001  0.199049E-001            NaN  0.336144E-001  0.630272                 NaN            NaN
  1229.01        2500.00       0.182037E-001   99.2262       0.732900E-001  0.728983E-001            NaN  0.868217E-001  0.512688       0.994505E-002            NaN
  1227.97        2500.00       0.239035E-001   98.6414       0.102294       0.161705                 NaN  0.173914       0.868457       0.283390E-001            NaN
  1226.94        2500.00       0.240902E-001   98.5877       0.158191       0.100747                 NaN  0.171533       0.930185       0.275720E-001            NaN
  1225.90        2500.00       0.222041E-001   98.6757       0.953547E-001  0.156613                 NaN  0.165354       0.858436       0.263524E-001            NaN
  1224.86        2500.00        3.09556                 NaN   5.89077                 NaN            NaN   8.06046        48.5887       0.265107        34.0994     
  1223.83        2500.00        3.08316                 NaN   5.87815                 NaN            NaN   8.06197        48.5885       0.281892        34.1063     
  1222.79        2500.00        3.08265                 NaN   5.86534                 NaN            NaN   8.05896        48.6022       0.285060        34.1058     
  1221.76        2500.00        3.08971                 NaN   5.88065                 NaN            NaN   8.05687        48.5850       0.277255        34.1105     
  1220.72        2500.00        3.08731                 NaN   5.87501                 NaN            NaN   8.05491        48.5877       0.281759        34.1133     
  1219.68        2500.00        3.08112                 NaN   5.88063                 NaN            NaN   8.05894        48.5826       0.285456        34.1113     
  1218.65        2500.00        3.08542                 NaN   5.86221                 NaN            NaN   8.06001        48.5839       0.288156        34.1203     
  1217.61        2500.00        3.08278                 NaN   5.85863                 NaN            NaN   8.05977        48.5842       0.292061        34.1225     
  1216.57        2500.00        3.06625                 NaN   5.88589                 NaN            NaN   8.06360        48.5718       0.298576        34.1139     
  1215.54        2500.00        3.06810                 NaN   5.87408                 NaN            NaN   8.06388        48.5728       0.301268        34.1199     
  1214.50        2500.00        3.06920                 NaN   5.85843                 NaN            NaN   8.06298        48.5789       0.305165        34.1253     
  1213.47        2500.00        3.07005                 NaN   5.84704                 NaN            NaN   8.06344        48.5795       0.308676        34.1313     
  1212.43        2500.00        3.06459                 NaN   5.85152                 NaN            NaN   8.06315        48.5780       0.312528        34.1302     
  1211.39        2500.00        3.07284                 NaN   5.81511                 NaN            NaN   8.06800        48.5875       0.314646        34.1419     
  1210.36        2500.00        3.06268                 NaN   5.83742                 NaN            NaN   8.06407        48.5780       0.319672        34.1381     
  1209.32        2500.00        3.06258                 NaN   5.82641                 NaN            NaN   8.06376        48.5796       0.323966        34.1437     
  1208.28        2500.00        3.04671                 NaN   5.83866                 NaN            NaN   8.08060        48.6007       0.319137        34.1142     
  1207.25        2500.00        3.03955                 NaN   2.42710        3.42648                 NaN   8.09074        48.5909       0.319635        34.1056     
  1206.21        2500.00        3.02039                 NaN   5.82477                 NaN            NaN   8.09022        48.5914       0.349849        34.1234     
  1205.18        2500.00        3.02950                 NaN   2.70267        3.12239                 NaN   8.06110        48.5958       0.351183        34.1374     
  1204.14        2500.00        3.00647                 NaN   5.84764                 NaN            NaN   8.08601        48.5923       0.354196        34.1134     
  1203.10        2500.00        2.99649                 NaN   2.06901        3.79929                 NaN   8.09214        48.5817       0.355884        34.1055     
  1202.07        2500.00        2.99299                 NaN   1.97902        3.89572                 NaN   8.09425        48.5795       0.356478        34.1021     
  1201.03        2500.00        2.99249                 NaN   1.94372        3.93345                 NaN   8.09497        48.5770       0.356223        34.1022     
  1199.99        2500.00        2.99061                 NaN   1.90271        3.97642                 NaN   8.09819        48.5777       0.355250        34.0991     
  1198.96        2500.00        2.97162                 NaN   5.88482                 NaN            NaN   8.09678        48.5735       0.373051        34.1002     
  1197.92        2500.00        3.09181                 NaN   5.51019       0.110329                 NaN   8.06286        48.6502       0.356304        34.2183     
  1196.89        2500.00        2.96701                 NaN   5.89516                 NaN            NaN   8.10232        48.5645       0.373894        34.0971     
  1195.85        2500.00        2.97618                 NaN   1.79399        4.08159                 NaN   8.10543        48.5640       0.372245        34.1066     
  1194.81        2500.00        2.96288                 NaN   5.90511                 NaN            NaN   8.10493        48.5545       0.372901        34.0997     
  1193.78        2500.00        2.98628                 NaN   5.86438                 NaN            NaN   8.10692        48.5547       0.368673        34.1191     
  1192.74        2500.00        2.99107                 NaN   5.85304                 NaN            NaN   8.10373        48.5589       0.368524        34.1247     
  1191.70        2500.00        2.96968                 NaN   5.83912                 NaN            NaN   8.08738        48.5594       0.402205        34.1422     
  1190.67        2500.00        2.97021                 NaN   5.85421                 NaN            NaN   8.08030        48.5524       0.400689        34.1422     
  1189.63        2500.00        2.96173                 NaN   5.86526                 NaN            NaN   8.08196        48.5474       0.404600        34.1390     
  1188.60        2500.00        2.95731                 NaN   5.86585                 NaN            NaN   8.08303        48.5454       0.408468        34.1399     
  1187.56        2500.00        2.93836                 NaN   5.87172                 NaN            NaN   8.08828        48.5407       0.422927        34.1380     
  1186.52        2500.00        2.86404                 NaN  0.264592        5.76465                 NaN   8.12646        48.4846       0.430164        34.0655     
  1185.49        2500.00        2.85306                 NaN   5.74693       0.295343                 NaN   8.12950        48.4801       0.435236        34.0598     
  1184.45        2500.00        2.84996                 NaN   5.73147       0.304408                 NaN   8.13132        48.4808       0.439459        34.0626     
  1183.41        2500.00        2.84571                 NaN  0.301893        5.73444                 NaN   8.13255        48.4785       0.443418        34.0635     
  1182.38        2500.00        2.83364                 NaN   5.71429       0.337048                 NaN   8.13596        48.4736       0.448667        34.0568     
  1181.34        2500.00        2.82152                 NaN   5.69454       0.371998                 NaN   8.13930        48.4687       0.453922        34.0500     
  1180.31        2500.00        2.80944                 NaN   5.67532       0.406425                 NaN   8.14264        48.4638       0.459145        34.0432     
  1179.27        2500.00        2.79736                 NaN  0.440775        5.65625                 NaN   8.14600        48.4588       0.464345        34.0364     
  1178.23        2500.00        2.78526                 NaN   5.63734       0.475046                 NaN   8.14937        48.4539       0.469521        34.0296     
  1177.20        2500.00        2.77315                 NaN   5.61859       0.509244                 NaN   8.15276        48.4489       0.474673        34.0227     
  1176.16        2500.00        2.76123                 NaN  0.541788        5.60126                 NaN   8.15611        48.4439       0.479769        34.0160     
  1175.12        2500.00        2.74752                 NaN   5.58184       0.585699                 NaN   8.15963        48.4357       0.483912        34.0057     
  1174.09        2500.00        2.74754                 NaN  0.579508        5.57893                 NaN   8.15931        48.4346       0.487900        34.0122     
  1173.05        2500.00        2.73870                 NaN   5.56431       0.603798                 NaN   8.16303        48.4323       0.491465        34.0064     
  1172.02        2500.00        2.71570                 NaN  0.667785        5.53518                 NaN   8.16861        48.4234       0.499379        33.9899     
  1170.98        2500.00        2.70461                 NaN   5.52283       0.694003                 NaN   8.17184        48.4188       0.504144        33.9837     
  1169.94        2500.00        2.69374                 NaN   5.50742       0.723195                 NaN   8.17505        48.4141       0.508822        33.9777     
  1168.91        2500.00        2.68291                 NaN   5.49218       0.752180                 NaN   8.17826        48.4093       0.513462        33.9717     
  1167.87        2500.00        2.67684                 NaN  0.773660        5.47889                 NaN   8.18075        48.4048       0.516003        33.9691     
  1166.83        2500.00        2.66664                 NaN   5.46450       0.800450                 NaN   8.18389        48.4003       0.520545        33.9637     
