|6.6.6
Archiving\03_Data\eqLP/QFM_m4.25/WD94/WD94_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.5395       0.460460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.5395       0.460460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.5395       0.460460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.5395       0.460459                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.5395       0.460459                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.5395       0.460459                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.5395       0.460458                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.5395       0.460458                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.5395       0.460458                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.5395       0.460458                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.5395       0.460457                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.5395       0.460457                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.5395       0.460457                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.5395       0.460456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.5395       0.460456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.5395       0.460456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.5395       0.460455                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.5395       0.460455                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.5395       0.460455                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.5395       0.460454                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.5395       0.460454                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.5395       0.460454                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.5395       0.460453                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.5395       0.460453                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.5395       0.460453                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.5395       0.460452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.5395       0.460452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.5395       0.460452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.5395       0.460451                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.5395       0.460451                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.5395       0.460451                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.5395       0.460450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.5396       0.460450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.3482       0.460450       0.191357                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        98.5144       0.460451        1.02510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        97.6927       0.460452        1.84686                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        96.8709       0.460453        2.66863                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        96.0658       0.460454        3.47380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        95.2606       0.460455        4.27897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        93.4475       0.217711        5.88644       0.448353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        91.7479                 NaN   7.40166       0.850468                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        90.9896                 NaN   8.15990       0.850470                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        90.2314                 NaN   8.91813       0.850472                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        89.4732                 NaN   9.67637       0.850474                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        88.7149                 NaN   10.4346       0.850476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        87.9598                 NaN   11.1897       0.850478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        87.2048                 NaN   11.9447       0.850480                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        86.4900                 NaN   12.6595       0.850482                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        85.7481                 NaN   13.3938       0.850484       0.754871E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        85.0228                 NaN   14.1025       0.850486       0.242385E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        84.2975                 NaN   14.8111       0.850488       0.409284E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        83.5722                 NaN   15.5197       0.850490       0.576184E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        82.8468                 NaN   16.2284       0.850492       0.743084E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        82.1215                 NaN   16.9370       0.850494       0.909985E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        81.3962                 NaN   17.6457       0.850496       0.107689                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        80.6708                 NaN   18.3543       0.850498       0.124379                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        79.9455                 NaN   19.0630       0.850500       0.141069                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        79.2530                 NaN   19.7400       0.850503       0.156425                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        78.5606                 NaN   20.4171       0.850505       0.171781                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        77.8682                 NaN   21.0942       0.850507       0.187137                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        77.1757                 NaN   21.7713       0.850509       0.202493                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        76.4833                 NaN   22.4484       0.850511       0.217850                 NaN            NaN            NaN            NaN            NaN            NaN
