|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m3.5/T13/T13_3.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1514.97        500.000        99.9535       0.464926E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.46        500.000        98.7694        1.23061                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.95        500.000        99.4838       0.516162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.44        500.000        99.4885       0.511478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.93        500.000        99.4941       0.505942                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.42        500.000        99.4960       0.504038                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.91        500.000        99.4998       0.500209                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.40        500.000        99.5038       0.496172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.89        500.000        99.5057       0.494339                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.38        500.000        99.5095       0.490460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.87        500.000        99.5125       0.487517                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.36        500.000        99.5150       0.484950                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.85        500.000        99.5201       0.479945                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.34        500.000        99.5225       0.477533                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.83        500.000        99.5252       0.474789                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.32        500.000        99.5283       0.471669                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.81        500.000        99.4554       0.122161                 NaN  0.422485                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.30        500.000        99.4232       0.102592E-001            NaN  0.566493                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.79        500.000        99.4233                 NaN            NaN  0.576705                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.28        500.000        99.4364       0.192042                 NaN  0.371574                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.77        500.000        99.4252                 NaN            NaN  0.574846                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.26        500.000        99.4276                 NaN            NaN  0.572361                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.75        500.000        99.4281                 NaN            NaN  0.571900                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.24        500.000        99.4276                 NaN            NaN  0.572373                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.73        500.000        99.4273                 NaN            NaN  0.572686                 NaN            NaN            NaN            NaN            NaN            NaN
  1477.22        500.000        99.4283                 NaN            NaN  0.571708                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.71        500.000        99.4277                 NaN            NaN  0.572301                 NaN            NaN            NaN            NaN            NaN            NaN
  1474.20        500.000        99.4263                 NaN            NaN  0.573745                 NaN            NaN            NaN            NaN            NaN            NaN
  1472.68        500.000        99.4251                 NaN            NaN  0.574866                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.17        500.000        99.4226                 NaN            NaN  0.577391                 NaN            NaN            NaN            NaN            NaN            NaN
  1469.66        500.000        99.4213                 NaN            NaN  0.578702                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.15        500.000        99.4175                 NaN            NaN  0.582467                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.64        500.000        99.4150                 NaN            NaN  0.584997                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.13        500.000        99.4056                 NaN            NaN  0.594401                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.62        500.000        99.3987                 NaN            NaN  0.601285                 NaN            NaN            NaN            NaN            NaN            NaN
  1462.11        500.000        99.1992                 NaN            NaN  0.369250       0.431573                 NaN            NaN            NaN            NaN            NaN
  1460.60        500.000        99.0640                 NaN            NaN  0.630247       0.305707                 NaN            NaN            NaN            NaN            NaN
  1459.09        500.000        99.0732                 NaN            NaN  0.302250       0.624518                 NaN            NaN            NaN            NaN            NaN
  1457.58        500.000        99.0835                 NaN            NaN  0.617839       0.298647                 NaN            NaN            NaN            NaN            NaN
  1456.07        500.000        99.0923                 NaN            NaN  0.295201       0.612512                 NaN            NaN            NaN            NaN            NaN
  1454.56        500.000        99.1003                 NaN            NaN  0.607495       0.292207                 NaN            NaN            NaN            NaN            NaN
  1453.05        500.000        99.1116                 NaN            NaN  0.287511       0.600923                 NaN            NaN            NaN            NaN            NaN
  1451.54        500.000        99.1206                 NaN            NaN  0.595013       0.284428                 NaN            NaN            NaN            NaN            NaN
  1450.03        500.000        99.1282                 NaN            NaN  0.590098       0.281658                 NaN            NaN            NaN            NaN            NaN
  1448.52        500.000        99.1394                 NaN            NaN  0.582583       0.277987                 NaN            NaN            NaN            NaN            NaN
  1447.01        500.000        99.1464                 NaN            NaN  0.579078       0.274477                 NaN            NaN            NaN            NaN            NaN
  1445.50        500.000        99.1542                 NaN            NaN  0.272530       0.573261                 NaN            NaN            NaN            NaN            NaN
  1443.99        500.000        99.1640                 NaN            NaN  0.268610       0.567403                 NaN            NaN            NaN            NaN            NaN
  1442.48        500.000        99.1714                 NaN            NaN  0.265588       0.562979                 NaN            NaN            NaN            NaN            NaN
  1440.97        500.000        99.1781                 NaN            NaN  0.559439       0.262465                 NaN            NaN            NaN            NaN            NaN
  1439.46        500.000        99.1870                 NaN            NaN  0.260038       0.552970                 NaN            NaN            NaN            NaN            NaN
  1437.95        500.000        99.1949                 NaN            NaN  0.256927       0.548147                 NaN            NaN            NaN            NaN            NaN
  1436.44        500.000        98.3296                 NaN            NaN  0.662175       0.610732                 NaN  0.397518                 NaN            NaN            NaN
  1434.93        500.000        97.1975                 NaN            NaN  0.806121        1.07365                 NaN  0.922690                 NaN            NaN            NaN
  1433.42        500.000        97.2678                 NaN            NaN  0.786812        1.04507                 NaN  0.900365                 NaN            NaN            NaN
  1431.91        500.000        97.4255                 NaN            NaN  0.984512       0.741305                 NaN  0.848649                 NaN            NaN            NaN
  1430.40        500.000        97.3103                 NaN            NaN   1.02687       0.775722                 NaN  0.887108                 NaN            NaN            NaN
  1428.89        500.000        97.4651                 NaN            NaN  0.733535       0.964519                 NaN  0.836883                 NaN            NaN            NaN
  1427.38        500.000        97.5260                 NaN            NaN  0.940334       0.716131                 NaN  0.817552                 NaN            NaN            NaN
  1425.87        500.000        97.5830                 NaN            NaN  0.700723       0.916997                 NaN  0.799323                 NaN            NaN            NaN
  1424.36        500.000        97.6394                 NaN            NaN  0.684865       0.894834                 NaN  0.780856                 NaN            NaN            NaN
  1422.85        500.000        97.6931                 NaN            NaN  0.873073       0.670231                 NaN  0.763594                 NaN            NaN            NaN
  1421.34        500.000        97.7441                 NaN            NaN  0.656904       0.852018                 NaN  0.746972                 NaN            NaN            NaN
  1419.83        500.000        97.7955                 NaN            NaN  0.832457       0.641452                 NaN  0.730606                 NaN            NaN            NaN
  1418.32        500.000        97.8425                 NaN            NaN  0.813933       0.628395                 NaN  0.715154                 NaN            NaN            NaN
  1416.81        500.000        97.8888                 NaN            NaN  0.795446       0.615702                 NaN  0.700074                 NaN            NaN            NaN
  1415.30        500.000        97.9307                 NaN            NaN  0.603954       0.778859                 NaN  0.686479                 NaN            NaN            NaN
  1413.79        500.000        97.9734                 NaN            NaN  0.592370       0.761443                 NaN  0.672737                 NaN            NaN            NaN
  1412.28        500.000        98.0186                 NaN            NaN  0.579144       0.744568                 NaN  0.657657                 NaN            NaN            NaN
  1410.77        500.000        98.0536                 NaN            NaN  0.731236       0.568495                 NaN  0.646648                 NaN            NaN            NaN
  1409.26        500.000        98.1004                 NaN            NaN  0.555547       0.713181                 NaN  0.630843                 NaN            NaN            NaN
  1407.75        500.000        98.1318                 NaN            NaN  0.546622       0.700809                 NaN  0.620803                 NaN            NaN            NaN
  1406.24        500.000        98.1684                 NaN            NaN  0.536806       0.686049                 NaN  0.608718                 NaN            NaN            NaN
  1404.73        500.000        98.2026                 NaN            NaN  0.526383       0.673524                 NaN  0.597445                 NaN            NaN            NaN
  1403.22        500.000        98.2372                 NaN            NaN  0.517035       0.659797                 NaN  0.585969                 NaN            NaN            NaN
  1401.71        500.000        98.2687                 NaN            NaN  0.507626       0.648011                 NaN  0.575694                 NaN            NaN            NaN
  1400.20        500.000        98.3008                 NaN            NaN  0.498892       0.635409                 NaN  0.564949                 NaN            NaN            NaN
  1398.69        500.000        98.3321                 NaN            NaN  0.489895       0.623249                 NaN  0.554767                 NaN            NaN            NaN
  1397.18        500.000        98.3622                 NaN            NaN  0.481002       0.612097                 NaN  0.544677                 NaN            NaN            NaN
  1395.67        500.000        98.3884                 NaN            NaN  0.473330       0.602583                 NaN  0.535710                 NaN            NaN            NaN
  1394.16        500.000        98.4174                 NaN            NaN  0.591363       0.464885                 NaN  0.526351                 NaN            NaN            NaN
  1392.65        500.000        98.4456                 NaN            NaN  0.581227       0.456307                 NaN  0.516913                 NaN            NaN            NaN
  1391.14        500.000        98.4700                 NaN            NaN  0.571904       0.449344                 NaN  0.508730                 NaN            NaN            NaN
  1389.63        500.000        98.4963                 NaN            NaN  0.562395       0.441511                 NaN  0.499789                 NaN            NaN            NaN
  1388.12        500.000        98.5225                 NaN            NaN  0.552223       0.434264                 NaN  0.491055                 NaN            NaN            NaN
  1386.60        500.000        98.5435                 NaN            NaN  0.544691       0.427871                 NaN  0.483907                 NaN            NaN            NaN
  1385.09        500.000        98.5680                 NaN            NaN  0.420419       0.535843                 NaN  0.475777                 NaN            NaN            NaN
  1383.58        500.000        98.5931                 NaN            NaN  0.526617       0.413106                 NaN  0.467195                 NaN            NaN            NaN
  1382.07        500.000        98.6130                 NaN            NaN  0.519069       0.407437                 NaN  0.460494                 NaN            NaN            NaN
  1380.56        500.000        98.6317                 NaN            NaN  0.512407       0.401643                 NaN  0.454208                 NaN            NaN            NaN
  1379.05        500.000        98.6561                 NaN            NaN  0.393094       0.504862                 NaN  0.445983                 NaN            NaN            NaN
  1377.54        500.000        98.6771                 NaN            NaN  0.388025       0.496098                 NaN  0.438810                 NaN            NaN            NaN
  1376.03        500.000        98.6962                 NaN            NaN  0.382114       0.489337                 NaN  0.432362                 NaN            NaN            NaN
  1374.52        500.000        98.7140                 NaN            NaN  0.376904       0.482933                 NaN  0.426191                 NaN            NaN            NaN
  1373.01        500.000        98.7356                 NaN            NaN  0.369903       0.475576                 NaN  0.418917                 NaN            NaN            NaN
  1371.50        500.000        98.7523                 NaN            NaN  0.364956       0.469484                 NaN  0.413246                 NaN            NaN            NaN
  1369.99        500.000        98.7710                 NaN            NaN  0.358939       0.463247                 NaN  0.406851                 NaN            NaN            NaN
  1368.48        500.000        98.7885                 NaN            NaN  0.456920       0.353792                 NaN  0.400781                 NaN            NaN            NaN
  1366.97        500.000        98.8024                 NaN            NaN  0.452086       0.349763                 NaN  0.395783                 NaN            NaN            NaN
  1365.46        500.000        98.8226                 NaN            NaN  0.342969       0.445375                 NaN  0.389095                 NaN            NaN            NaN
  1363.95        500.000        98.8364                 NaN            NaN  0.339811       0.439489                 NaN  0.384306                 NaN            NaN            NaN
  1362.44        500.000        98.8556                 NaN            NaN  0.434235       0.332636                 NaN  0.377503                 NaN            NaN            NaN
  1360.93        500.000        98.8685                 NaN            NaN  0.330245       0.428022                 NaN  0.373191                 NaN            NaN            NaN
  1359.42        500.000        98.8846                 NaN            NaN  0.323949       0.423769                 NaN  0.367637                 NaN            NaN            NaN
  1357.91        500.000        98.8989                 NaN            NaN  0.418941       0.319505                 NaN  0.362643                 NaN            NaN            NaN
  1356.40        500.000        98.9139                 NaN            NaN  0.314524       0.413992                 NaN  0.357611                 NaN            NaN            NaN
  1354.89        500.000        98.9269                 NaN            NaN  0.310246       0.409928                 NaN  0.352938                 NaN            NaN            NaN
  1353.38        500.000        98.9401                 NaN            NaN  0.305845       0.405701                 NaN  0.348319                 NaN            NaN            NaN
  1351.87        500.000        98.9538                 NaN            NaN  0.401021       0.301640                 NaN  0.343527                 NaN            NaN            NaN
  1350.36        500.000        98.9657                 NaN            NaN  0.297336       0.397560                 NaN  0.339355                 NaN            NaN            NaN
  1348.85        500.000        98.9806                 NaN            NaN  0.292737       0.392340                 NaN  0.334299                 NaN            NaN            NaN
  1347.34        500.000        98.9919                 NaN            NaN  0.288818       0.389092                 NaN  0.330211                 NaN            NaN            NaN
  1345.83        500.000        99.0237                 NaN  0.141842       0.355671E-001  0.453925                 NaN  0.344948                 NaN            NaN            NaN
  1344.32        500.000        99.0301                 NaN  0.165482       0.456894                 NaN            NaN  0.347541                 NaN            NaN            NaN
  1342.81        500.000        99.0369                 NaN  0.174149       0.441154                 NaN            NaN  0.347847                 NaN            NaN            NaN
  1341.30        500.000        99.0703                 NaN  0.155873       0.442828                 NaN            NaN  0.331008                 NaN            NaN            NaN
  1339.79        500.000        99.0718                 NaN  0.159567       0.436888                 NaN            NaN  0.331730                 NaN            NaN            NaN
  1338.28        500.000        99.0837                 NaN  0.159745       0.428993                 NaN            NaN  0.327596                 NaN            NaN            NaN
  1336.77        500.000        99.0931                 NaN  0.151955       0.431959                 NaN            NaN  0.323018                 NaN            NaN            NaN
  1335.26        500.000        99.1102                 NaN  0.155539       0.416988                 NaN            NaN  0.317264                 NaN            NaN            NaN
  1333.75        500.000        99.1221                 NaN  0.153934       0.410627                 NaN            NaN  0.313303                 NaN            NaN            NaN
  1332.24        500.000        99.1350                 NaN  0.151940       0.405072                 NaN            NaN  0.308000                 NaN            NaN            NaN
  1330.73        500.000        99.1466                 NaN  0.150247       0.399351                 NaN            NaN  0.303832                 NaN            NaN            NaN
  1329.22        500.000        99.1575                 NaN  0.148394       0.394535                 NaN            NaN  0.299527                 NaN            NaN            NaN
  1327.71        500.000        99.1700                 NaN  0.145484       0.389787                 NaN            NaN  0.294737                 NaN            NaN            NaN
  1326.20        500.000        98.4933                 NaN  0.287468       0.664038                 NaN            NaN  0.555219                 NaN            NaN            NaN
  1324.69        500.000        99.9018                 NaN  0.677290E-002  0.743059E-001            NaN            NaN  0.171474E-001            NaN            NaN            NaN
  1323.18        500.000        99.2028                 NaN  0.141055       0.374112                 NaN            NaN  0.282035                 NaN            NaN            NaN
  1321.67        500.000        99.2130                 NaN  0.139649       0.369153                 NaN            NaN  0.278176                 NaN            NaN            NaN
  1320.16        500.000        99.2242                 NaN  0.137714       0.364191                 NaN            NaN  0.273867                 NaN            NaN            NaN
  1318.65        500.000        99.2347                 NaN  0.134792       0.360827                 NaN            NaN  0.269683                 NaN            NaN            NaN
  1317.14        500.000        99.2429                 NaN  0.132308       0.357671                 NaN            NaN  0.267129                 NaN            NaN            NaN
  1315.63        500.000        99.2580                 NaN  0.130634       0.351051                 NaN            NaN  0.260271                 NaN            NaN            NaN
  1314.12        500.000        99.2649                 NaN  0.129799       0.347247                 NaN            NaN  0.258104                 NaN            NaN            NaN
  1312.61        500.000        99.2748                 NaN  0.127740       0.343308                 NaN            NaN  0.254105                 NaN            NaN            NaN
  1311.10        500.000        99.2589                 NaN  0.137181       0.338856                 NaN            NaN  0.265099                 NaN            NaN            NaN
  1309.59        500.000        99.3183                 NaN  0.115768       0.332693                 NaN            NaN  0.233239                 NaN            NaN            NaN
  1308.08        500.000        99.2975                 NaN  0.122318       0.334259                 NaN            NaN  0.245922                 NaN            NaN            NaN
  1306.57        500.000        99.3193                 NaN  0.117980       0.327163                 NaN            NaN  0.235512                 NaN            NaN            NaN
  1305.06        500.000        99.3200                 NaN  0.119168       0.323869                 NaN            NaN  0.236991                 NaN            NaN            NaN
  1303.55        500.000        99.3314                 NaN  0.114521       0.322381                 NaN            NaN  0.231656                 NaN            NaN            NaN
  1302.04        500.000        99.3385                 NaN  0.114075       0.318508                 NaN            NaN  0.228949                 NaN            NaN            NaN
  1300.52        500.000        99.3467                 NaN  0.112603       0.314793                 NaN            NaN  0.225923                 NaN            NaN            NaN
  1299.01        500.000        99.3546                 NaN  0.110377       0.312409                 NaN            NaN  0.222657                 NaN            NaN            NaN
  1297.50        500.000        99.3632                 NaN  0.108755       0.308716                 NaN            NaN  0.219321                 NaN            NaN            NaN
  1295.99        500.000        99.3718                 NaN  0.106778       0.305357                 NaN            NaN  0.216029                 NaN            NaN            NaN
  1294.48        500.000        99.3794                 NaN  0.105453       0.302133                 NaN            NaN  0.212997                 NaN            NaN            NaN
  1292.97        500.000        99.3877                 NaN  0.102475       0.299982                 NaN            NaN  0.209830                 NaN            NaN            NaN
  1291.46        500.000        99.3949                 NaN  0.100488       0.297899                 NaN            NaN  0.206693                 NaN            NaN            NaN
  1289.95        500.000        99.4031                 NaN  0.994331E-001  0.293827                 NaN            NaN  0.203678                 NaN            NaN            NaN
  1288.44        500.000        99.4100                 NaN  0.968169E-001  0.292338                 NaN            NaN  0.200861                 NaN            NaN            NaN
  1286.93        500.000        99.4163                 NaN  0.987192E-001  0.285613                 NaN            NaN  0.199327                 NaN            NaN            NaN
  1285.42        500.000        99.4270                 NaN  0.930036E-001  0.286395                 NaN            NaN  0.193600                 NaN            NaN            NaN
  1283.91        500.000        99.4320                 NaN  0.916285E-001  0.284221                 NaN            NaN  0.192131                 NaN            NaN            NaN
  1282.40        500.000        99.4385                 NaN  0.892488E-001  0.282693                 NaN            NaN  0.189554                 NaN            NaN            NaN
  1280.89        500.000        99.2612                 NaN  0.107692       0.374698                 NaN            NaN  0.256407                 NaN            NaN            NaN
  1279.38        500.000        99.6349                 NaN  0.627235E-001  0.187933                 NaN            NaN  0.114417                 NaN            NaN            NaN
  1277.87        500.000        99.4590                 NaN  0.836911E-001  0.275968                 NaN            NaN  0.181292                 NaN            NaN            NaN
  1276.36        500.000        99.4656                 NaN  0.813553E-001  0.274234                 NaN            NaN  0.178834                 NaN            NaN            NaN
  1274.85        500.000        99.4722                 NaN  0.798809E-001  0.271694                 NaN            NaN  0.176275                 NaN            NaN            NaN
  1273.34        500.000        99.4778                 NaN  0.778265E-001  0.270363                 NaN            NaN  0.174031                 NaN            NaN            NaN
  1271.83        500.000        99.4852                 NaN  0.761138E-001  0.267282                 NaN            NaN  0.171362                 NaN            NaN            NaN
  1270.32        500.000        98.7606                 NaN  0.935174E-001  0.393112                 NaN            NaN  0.244522       0.508213                 NaN            NaN
  1268.81        500.000        95.6993                 NaN  0.157267       0.943754                 NaN            NaN  0.559023        2.64067                 NaN            NaN
  1267.30        500.000        95.8736                 NaN  0.126195       0.942234                 NaN            NaN  0.538329        2.51968                 NaN            NaN
  1265.79        500.000        96.0055                 NaN  0.838660E-001  0.967057                 NaN            NaN  0.523505        2.42008                 NaN            NaN
  1264.28        500.000        96.1118                 NaN  0.336354E-001   1.00789                 NaN            NaN  0.511924        2.33471                 NaN            NaN
  1262.77        500.000        96.2404                 NaN            NaN   1.01987                 NaN            NaN  0.497636        2.24210                 NaN            NaN
  1261.26        500.000        96.3913                 NaN  0.105991E-003  0.982122                 NaN            NaN  0.482057        2.14446                 NaN            NaN
  1259.75        500.000        96.5415                 NaN            NaN  0.944677                 NaN            NaN  0.463954        2.04986                 NaN            NaN
  1258.24        500.000        96.6864                 NaN            NaN  0.907821                 NaN            NaN  0.445758        1.96000                 NaN            NaN
  1256.73        500.000        96.8166                 NaN            NaN  0.875009                 NaN            NaN  0.429895        1.87851                 NaN            NaN
  1255.22        500.000        96.9403                 NaN            NaN  0.844282                 NaN            NaN  0.413338        1.80207                 NaN            NaN
  1253.71        500.000        97.0548                 NaN            NaN  0.815113                 NaN            NaN  0.398831        1.73123                 NaN            NaN
  1252.20        500.000        97.1172                 NaN            NaN  0.792766                 NaN            NaN  0.388707        1.70129                 NaN            NaN
  1250.69        500.000        97.2181                 NaN            NaN  0.767589                 NaN            NaN  0.378443        1.62578       0.100644E-001            NaN
  1249.18        500.000        96.9200                 NaN            NaN  0.788675                 NaN            NaN  0.417939        1.82398       0.494243E-001            NaN
  1247.67        500.000        97.0251                 NaN            NaN  0.765180                 NaN            NaN  0.400592        1.76123       0.478780E-001            NaN
  1246.16        500.000        97.1489                 NaN            NaN  0.734641                 NaN            NaN  0.383203        1.68780       0.454333E-001            NaN
  1244.65        500.000        97.2552                 NaN  0.534726E-004  0.708159                 NaN            NaN  0.366807        1.62610       0.436581E-001            NaN
  1243.14        500.000        97.3592                 NaN            NaN  0.682697                 NaN            NaN  0.352331        1.56427       0.414510E-001            NaN
  1241.63        500.000        97.4570                 NaN            NaN  0.658270                 NaN            NaN  0.337992        1.50713       0.395658E-001            NaN
  1240.12        500.000        97.5482                 NaN            NaN  0.635727                 NaN            NaN  0.325998        1.45265       0.374007E-001            NaN
  1238.61        500.000        97.6317                 NaN            NaN  0.615887                 NaN            NaN  0.314256        1.40263       0.354838E-001            NaN
