|6.6.6
Archiving\03_Data\Deq/QFM_m4.75/T13/T13_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1955.13        2500.00        98.0517        1.93949       0.881491E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        98.0371        1.95409       0.881637E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        98.0225        1.96871       0.881782E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        98.0097        1.98150       0.881913E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        97.9969        1.99430       0.882043E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        97.9841        2.00705       0.882173E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        97.7482        2.01624       0.873897E-002  0.226855                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        97.0163        2.01611       0.846070E-002  0.959125                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        96.2837        2.01598       0.818215E-002   1.69217                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        95.5503        2.01584       0.790334E-002   2.42597                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        94.8161        2.01570       0.762426E-002   3.16055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        94.1373        2.01246       0.734279E-002   3.84292                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        93.4578        2.00922       0.706109E-002   4.52592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        92.7777        2.00597       0.677916E-002   5.20954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        92.0970        2.00272       0.649700E-002   5.89379                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        91.4157        1.99945       0.621460E-002   6.57865                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        90.7337        1.99619       0.593198E-002   7.26414                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        90.0512        1.99291       0.564913E-002   7.95023                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        89.3681        1.98963       0.536605E-002   8.63694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        88.7387        1.98212       0.507559E-002   9.27407                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        88.1089        1.97461       0.478494E-002   9.91168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        87.4787        1.96708       0.449409E-002   10.5498                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        86.8479        1.95954       0.420306E-002   11.1883                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        86.2167        1.95200       0.391183E-002   11.8274                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        85.5851        1.94445       0.362042E-002   12.4669                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        84.9530        1.93689       0.332881E-002   13.1068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        84.3204        1.92932       0.303703E-002   13.7472                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        83.7065        1.91831       0.272804E-002   14.3725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        83.0922        1.90728       0.241888E-002   14.9981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        82.4925        1.89657       0.212416E-002   15.6088                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        81.8785        1.88343       0.181149E-002   16.2272       0.902153E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        81.2689        1.86871       0.149586E-002   16.8401       0.207476E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        80.6590        1.85398       0.118007E-002   17.4534       0.324817E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        80.0487        1.83924       0.864113E-003   18.0670       0.442238E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        79.4381        1.82449       0.548003E-003   18.6809       0.559738E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        78.8275        1.80747       0.215981E-003   19.2973       0.675132E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        78.2269        1.79064                 NaN   19.9035       0.789757E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        77.6308        1.77270                 NaN   20.5062       0.902719E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        77.0345        1.75474                 NaN   21.1092       0.101575                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        76.4400        1.73471                 NaN   21.7125       0.112708                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        75.8454        1.71466                 NaN   22.3161       0.123846                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        75.2504        1.69460                 NaN   22.9200       0.134991                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        74.6553        1.67453                 NaN   23.5241       0.146142                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        74.0567        1.64993                 NaN   24.1364       0.156880                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        73.4580        1.62532                 NaN   24.7490       0.167623                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        72.8591        1.60070                 NaN   25.3619       0.178370                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        72.2599        1.57607                 NaN   25.9749       0.189123                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        71.6606        1.55142                 NaN   26.5881       0.199880                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        71.0610        1.52676                 NaN   27.2016       0.210641                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        70.4613        1.50210                 NaN   27.8152       0.221408                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        69.8614        1.47742                 NaN   28.4290       0.232179                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        69.2509        1.44631                 NaN   29.0602       0.242506                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        68.6404        1.41519                 NaN   29.6916       0.252838                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        68.0297        1.38406                 NaN   30.3231       0.263172                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        67.4189        1.35293                 NaN   30.9547       0.273510                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        66.8079        1.32178                 NaN   31.5865       0.283850                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        66.1968        1.29062                 NaN   32.2183       0.294194                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        65.5857        1.25945                 NaN   32.8504       0.304541                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        64.9744        1.22828                 NaN   33.4825       0.314891                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        64.3481        1.19000                 NaN   34.1371       0.324806                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        63.7218        1.15171                 NaN   34.7917       0.334723                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        63.0955        1.11341                 NaN   35.4464       0.344642                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        62.4691        1.07511                 NaN   36.1012       0.354562                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        61.8427        1.03680                 NaN   36.7560       0.364484                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        61.2163       0.998483                 NaN   37.4108       0.374407                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        60.5898       0.960160                 NaN   38.0657       0.384332                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        59.9633       0.921831                 NaN   38.7206       0.394259                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        59.3295       0.876734                 NaN   39.3898       0.403952                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        58.6958       0.831634                 NaN   40.0590       0.413645                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        58.0621       0.786532                 NaN   40.7281       0.423339                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        57.4284       0.741428                 NaN   41.3972       0.433033                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        56.7948       0.696322                 NaN   42.0662       0.442728                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        56.1612       0.651214                 NaN   42.7352       0.452422                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        55.5277       0.606105                 NaN   43.4041       0.462117                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        54.8942       0.560994                 NaN   44.0729       0.471811                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        54.2641       0.509051                 NaN   44.7457       0.481119                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        53.6341       0.457111                 NaN   45.4184       0.490425                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        53.0042       0.405176                 NaN   46.0909       0.499731                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        52.3744       0.353246                 NaN   46.7633       0.509036                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        51.7447       0.301321                 NaN   47.4356       0.518339                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        51.1152       0.249402                 NaN   48.1077       0.527641                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        50.4859       0.197488                 NaN   48.7797       0.536942                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        49.8567       0.145580                 NaN   49.4515       0.546242                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        49.2346       0.890034E-001            NaN   50.1210       0.555479                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        48.6126       0.324373E-001            NaN   50.7902       0.564714                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        48.0796                 NaN            NaN   51.3475       0.572921                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        47.6567                 NaN            NaN   51.7636       0.579676                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        47.2476                 NaN            NaN   52.1664       0.586014                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        46.8384                 NaN            NaN   52.5692       0.592354                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        46.4291                 NaN            NaN   52.9722       0.598696                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        46.0198                 NaN            NaN   53.3752       0.605040                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        45.6314                 NaN            NaN   53.7570       0.611576                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        45.2430                 NaN            NaN   54.1389       0.618114                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        44.8545                 NaN            NaN   54.5209       0.624654                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        44.4659                 NaN            NaN   54.9029       0.631195                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        44.0935                 NaN            NaN   55.2688       0.637709                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        43.7211                 NaN            NaN   55.6347       0.644225                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        42.6798                 NaN            NaN   55.8159       0.641766       0.862536                 NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        41.6598                 NaN            NaN   55.9832       0.639139        1.71788                 NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        40.8000                 NaN            NaN   56.1174       0.636352        2.44622                 NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        39.9387                 NaN            NaN   56.2519       0.633559        3.17590                 NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        39.0759                 NaN            NaN   56.3865       0.630760        3.90691                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        38.2116                 NaN            NaN   56.5212       0.627955        4.63925                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        37.3458                 NaN            NaN   56.6561       0.625145        5.37292                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        36.4785                 NaN            NaN   56.7912       0.622328        6.10793                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        35.6098                 NaN            NaN   56.9264       0.619506        6.84428                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        34.7396                 NaN            NaN   57.0618       0.616678        7.58196                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        34.0798                 NaN            NaN   57.1555       0.612971        8.15178                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        33.4191                 NaN            NaN   57.2492       0.609258        8.72241                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        32.7576                 NaN            NaN   57.3430       0.605540        9.29384                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        32.0952                 NaN            NaN   57.4369       0.601816        9.86607                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        31.4320                 NaN            NaN   57.5309       0.598086        10.4391                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        30.7678                 NaN            NaN   57.6249       0.594351        11.0129                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        30.1028                 NaN            NaN   57.7190       0.590609        11.5876                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        29.4370                 NaN            NaN   57.8132       0.586862        12.1630                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        28.9036                 NaN            NaN   57.8817       0.582363        12.6324                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        28.3696                 NaN            NaN   57.9503       0.577858        13.1023                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        27.8350                 NaN            NaN   58.0189       0.573348        13.5727                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        27.2999                 NaN            NaN   58.0876       0.568832        14.0437                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        26.7642                 NaN            NaN   58.1562       0.564311        14.5152                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        26.2280                 NaN            NaN   58.2250       0.559784        14.9873                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        25.6912                 NaN            NaN   58.2937       0.555251        15.4599                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        25.1538                 NaN            NaN   58.3625       0.550713        15.9330                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        24.6987                 NaN            NaN   58.4164       0.545209        16.3397                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        24.2432                 NaN            NaN   58.4703       0.539699        16.7469                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        23.7872                 NaN            NaN   58.5242       0.534184        17.1544                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        23.3309                 NaN            NaN   58.5781       0.528663        17.5623                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        22.8741                 NaN            NaN   58.6321       0.523136        17.9706                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        22.4170                 NaN            NaN   58.6861       0.517604        18.3793                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        21.9594                 NaN            NaN   58.7401       0.512065        18.7884                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        21.5015                 NaN            NaN   58.7941       0.506521        19.1979                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        21.0904                 NaN            NaN   58.8401       0.499995        19.5695                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        20.6790                 NaN            NaN   58.8860       0.493462        19.9415                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        20.2673                 NaN            NaN   58.9320       0.486924        20.3137                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        19.8553                 NaN            NaN   58.9780       0.480379        20.6863                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        19.4429                 NaN            NaN   59.0240       0.473829        21.0592                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        19.0302                 NaN            NaN   59.0701       0.467272        21.4325                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        18.6171                 NaN            NaN   59.1161       0.460710        21.8060                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        18.2038                 NaN            NaN   59.1622       0.454142        22.1799                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        17.8120                 NaN            NaN   59.2078       0.446257        22.5339                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        17.4200                 NaN            NaN   59.2535       0.438366        22.8881                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        17.0294                 NaN            NaN   59.2947       0.430599        23.2453                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        16.5904                 NaN            NaN   59.3438       0.425255        23.5513       0.892361E-001            NaN            NaN            NaN            NaN
  1496.79        2500.00        15.9241                 NaN            NaN   59.4052       0.431762        23.6402       0.598817                 NaN            NaN            NaN            NaN
  1493.59        2500.00        15.2566                 NaN            NaN   59.4666       0.438283        23.7292        1.10926                 NaN            NaN            NaN            NaN
  1490.38        2500.00        14.5882                 NaN            NaN   59.5281       0.444816        23.8184        1.62057                 NaN            NaN            NaN            NaN
  1487.18        2500.00        13.9186                 NaN            NaN   59.5896       0.451364        23.9077        2.13274                 NaN            NaN            NaN            NaN
  1483.97        2500.00        13.3212                 NaN            NaN   59.6329       0.460797        23.9844        2.60076                 NaN            NaN            NaN            NaN
  1480.77        2500.00        12.7229                 NaN            NaN   59.6761       0.470247        24.0612        3.06951                 NaN            NaN            NaN            NaN
  1477.56        2500.00        12.1396                 NaN            NaN   59.7043       0.484869        24.0100        3.49920       0.162080                 NaN            NaN            NaN
  1474.36        2500.00        11.5311                 NaN            NaN   59.7185       0.506117        23.8014        3.90139       0.541507                 NaN            NaN            NaN
  1471.15        2500.00        11.5305                 NaN            NaN   59.7188       0.506136        23.8016        3.90142       0.541513                 NaN            NaN            NaN
  1467.95        2500.00        11.5299                 NaN            NaN   59.7192       0.506154        23.8018        3.90145       0.541518                 NaN            NaN            NaN
  1464.74        2500.00        11.5293                 NaN            NaN   59.7196       0.506173        23.8020        3.90147       0.541524                 NaN            NaN            NaN
  1461.54        2500.00        9.41363                 NaN            NaN   59.7438       0.588242        23.2670        1.65949        5.32786                 NaN            NaN            NaN
  1458.33        2500.00        9.41316                 NaN            NaN   59.7440       0.588262        23.2672        1.65950        5.32789                 NaN            NaN            NaN
  1455.13        2500.00        9.41270                 NaN            NaN   59.7443       0.588283        23.2673        1.65952        5.32792                 NaN            NaN            NaN
  1451.92        2500.00        9.41223                 NaN            NaN   59.7445       0.588304        23.2675        1.65953        5.32795                 NaN            NaN            NaN
  1448.72        2500.00        7.71422                 NaN            NaN   59.7292       0.666146        23.0394        6.49511        2.35594                 NaN            NaN            NaN
  1445.51        2500.00        7.71386                 NaN            NaN   59.7293       0.666168        23.0395        6.49514        2.35595                 NaN            NaN            NaN
  1442.31        2500.00        6.99719                 NaN            NaN   59.7105       0.703903        22.9913        2.60681        6.99033                 NaN            NaN            NaN
  1439.10        2500.00        6.56426                 NaN            NaN   59.7543       0.712980        22.9039        7.13201        2.79933       0.133210                 NaN            NaN
  1435.90        2500.00        6.14923                 NaN            NaN   59.8043       0.720030        22.8087        7.24441        2.99119       0.282189                 NaN            NaN
  1432.69        2500.00        6.14897                 NaN            NaN   59.8043       0.720054        22.8088        7.24443        2.99121       0.282207                 NaN            NaN
  1429.49        2500.00        6.14870                 NaN            NaN   59.8044       0.720078        22.8089        7.24445        2.99124       0.282225                 NaN            NaN
  1426.28        2500.00        6.14844                 NaN            NaN   59.8045       0.720101        22.8090        7.24447        2.99126       0.282243                 NaN            NaN
  1423.08        2500.00        6.14818                 NaN            NaN   59.8046       0.720125        22.8091        7.24449        2.99128       0.282260                 NaN            NaN
  1419.87        2500.00        6.14791                 NaN            NaN   59.8047       0.720149        22.8092        7.24451        2.99130       0.282278                 NaN            NaN
  1416.67        2500.00        6.14765                 NaN            NaN   59.8048       0.720172        22.8093        7.24453        2.99132       0.282296                 NaN            NaN
  1413.46        2500.00        6.14738                 NaN            NaN   59.8048       0.720196        22.8094        7.24455        2.99135       0.282314                 NaN            NaN
  1410.26        2500.00        3.87914                 NaN            NaN   60.0551       0.770305        22.2372        7.82583        4.08285        1.14951                 NaN            NaN
  1407.05        2500.00        3.87900                 NaN            NaN   60.0551       0.770328        22.2373        7.82584        4.08287        1.14958                 NaN            NaN
  1403.85        2500.00        3.87887                 NaN            NaN   60.0551       0.770352        22.2373        7.82585        4.08289        1.14965                 NaN            NaN
  1400.64        2500.00        3.87874                 NaN            NaN   60.0550       0.770376        22.2374        7.82585        4.08292        1.14972                 NaN            NaN
  1397.44        2500.00        3.87860                 NaN            NaN   60.0550       0.770399        22.2375        7.82586        4.08294        1.14979                 NaN            NaN
  1394.23        2500.00        3.87847                 NaN            NaN   60.0549       0.770423        22.2375        7.82587        4.08296        1.14986                 NaN            NaN
  1391.03        2500.00        3.87833                 NaN            NaN   60.0549       0.770446        22.2376        7.82588        4.08299        1.14993                 NaN            NaN
  1387.82        2500.00        3.87820                 NaN            NaN   60.0548       0.770470        22.2376        7.82588        4.08301        1.15000                 NaN            NaN
  1384.62        2500.00        2.52681                 NaN            NaN   60.1699       0.815233        21.8645        4.76275        8.13624        1.72460                 NaN            NaN
  1381.41        2500.00        2.52674                 NaN            NaN   60.1698       0.815257        21.8645        4.76278        8.13624        1.72470                 NaN            NaN
  1378.21        2500.00        2.52667                 NaN            NaN   60.1697       0.815281        21.8645        4.76280        8.13624        1.72480                 NaN            NaN
  1375.00        2500.00        2.52660                 NaN            NaN   60.1695       0.815305        21.8646        4.76282        8.13624        1.72490                 NaN            NaN
  1371.79        2500.00        2.52653                 NaN            NaN   60.1694       0.815329        21.8646        4.76285        8.13624        1.72501                 NaN            NaN
  1368.59        2500.00        2.52646                 NaN            NaN   60.1693       0.815353        21.8647        4.76287        8.13624        1.72511                 NaN            NaN
  1365.38        2500.00        2.52639                 NaN            NaN   60.1692       0.815377        21.8647        4.76289        8.13624        1.72521                 NaN            NaN
  1362.18        2500.00        2.52632                 NaN            NaN   60.1691       0.815401        21.8647        4.76292        8.13624        1.72531                 NaN            NaN
  1358.97        2500.00        1.56012                 NaN            NaN   60.2202       0.857410        21.6127        5.24655        8.33993        2.16306                 NaN            NaN
  1355.77        2500.00        1.56009                 NaN            NaN   60.2201       0.857435        21.6127        5.24658        8.33993        2.16319                 NaN            NaN
  1352.56        2500.00        1.56006                 NaN            NaN   60.2199       0.857459        21.6127        5.24660        8.33992        2.16331                 NaN            NaN
  1349.36        2500.00        1.56003                 NaN            NaN   60.2197       0.857484        21.6128        5.24663        8.33992        2.16344                 NaN            NaN
  1346.15        2500.00        1.55999                 NaN            NaN   60.2196       0.857508        21.6128        5.24665        8.33992        2.16357                 NaN            NaN
  1342.95        2500.00        1.55996                 NaN            NaN   60.2194       0.857532        21.6128        5.24667        8.33991        2.16369                 NaN            NaN
  1339.74        2500.00        1.55992                 NaN            NaN   60.2192       0.857557        21.6129        5.24670        8.33991        2.16382                 NaN            NaN
  1336.54        2500.00        1.55989                 NaN            NaN   60.2191       0.857581        21.6129        5.24672        8.33991        2.16395                 NaN            NaN
  1333.33        2500.00       0.786705                 NaN            NaN   60.2285       0.898498        21.4492        8.50594        5.61833        2.51278                 NaN            NaN
  1330.13        2500.00       0.786692                 NaN            NaN   60.2283       0.898523        21.4493        8.50594        5.61835        2.51293                 NaN            NaN
  1326.92        2500.00       0.612500                 NaN            NaN   60.2257       0.908455        21.4232        8.54595        5.69539        2.58881                 NaN            NaN
  1323.72        2500.00       0.527216                 NaN            NaN   60.2234       0.913524        21.4120        8.56578        5.73311        2.62500                 NaN            NaN
  1320.51        2500.00                 NaN            NaN            NaN   60.2809       0.919814        21.3656        5.80469        8.61592        2.70567       0.307376                 NaN
  1317.31        2500.00                 NaN            NaN            NaN   60.2807       0.919839        21.3656        5.80472        8.61591        2.70582       0.307382                 NaN
  1314.10        2500.00                 NaN            NaN            NaN   60.2805       0.919865        21.3656        5.80474        8.61590        2.70598       0.307389                 NaN
  1310.90        2500.00                 NaN            NaN            NaN   60.2802       0.919890        21.3657        5.80476        8.61590        2.70613       0.307395                 NaN
  1307.69        2500.00                 NaN            NaN            NaN   60.2876       0.930423        21.4845        8.59726        5.63713        2.74221       0.320882                 NaN
  1304.49        2500.00                 NaN            NaN            NaN   60.2874       0.930449        21.4845        8.59725        5.63716        2.74237       0.320888                 NaN
  1301.28        2500.00                 NaN            NaN            NaN   60.2872       0.930474        21.4845        8.59724        5.63718        2.74253       0.320894                 NaN
  1298.08        2500.00                 NaN            NaN            NaN   60.2869       0.930499        21.4846        8.59724        5.63721        2.74268       0.320901                 NaN
