|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.25/Y98/Y98_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Opx(TH)        O(HP)          an             Sp(TH)         Sp(TH)         San(TH)        ilm            q             
  1223.18        2500.00                 NaN   8.14801                 NaN            NaN            NaN   8.24919        6.19596                 NaN   44.3738                 NaN   33.0330     
  1221.97        2500.00                 NaN   8.13397                 NaN            NaN            NaN   8.24686        6.20417                 NaN   44.3766                 NaN   33.0384     
  1220.76        2500.00                 NaN   8.15028                 NaN            NaN            NaN   8.25287        6.19511                 NaN   44.3682                 NaN   33.0335     
  1219.55        2500.00                 NaN   8.12754                 NaN            NaN            NaN   8.25120        6.20784                 NaN   44.3712                 NaN   33.0423     
  1218.33        2500.00                 NaN   8.12929                 NaN            NaN            NaN   8.25693        6.20588                 NaN   44.3663                 NaN   33.0416     
  1217.12        2500.00                 NaN   8.12806                 NaN            NaN            NaN   8.25495        6.20715                 NaN   44.3676                 NaN   33.0423     
  1215.91        2500.00                 NaN   8.12436                 NaN            NaN            NaN   8.25823        6.20854                 NaN   44.3650                 NaN   33.0439     
  1214.69        2500.00                 NaN   8.11924                 NaN            NaN            NaN   8.26055        6.21088                 NaN   44.3635                 NaN   33.0458     
  1213.48        2500.00                 NaN   8.11261                 NaN            NaN            NaN   8.26346        6.21401                 NaN   44.3614                 NaN   33.0485     
  1212.27        2500.00                 NaN   8.11094                 NaN            NaN            NaN   8.26353        6.21619                 NaN   44.3587                 NaN   33.0507     
  1211.05        2500.00                 NaN   8.02241                 NaN            NaN            NaN   8.31964        6.28027                 NaN   44.2579                 NaN   33.1198     
  1209.84        2500.00                 NaN   8.02031                 NaN            NaN            NaN   8.32055        6.28116                 NaN   44.2575                 NaN   33.1205     
  1208.63        2500.00                 NaN   8.07226                 NaN            NaN            NaN   8.27212        6.23839                 NaN   44.3476                 NaN   33.0696     
  1207.42        2500.00                 NaN   8.07846                 NaN            NaN            NaN   8.27569        6.23372                 NaN   44.3462                 NaN   33.0660     
  1206.20        2500.00                 NaN   8.09430                 NaN            NaN            NaN   8.27630        6.22484                 NaN   44.3450                 NaN   33.0596     
  1204.99        2500.00                 NaN   8.02567                 NaN            NaN            NaN   8.28190        6.25656                 NaN   44.3568                 NaN   33.0790     
  1203.78        2500.00                 NaN   8.08652                 NaN            NaN            NaN   8.28047        6.22920                 NaN   44.3400                 NaN   33.0638     
  1202.56        2500.00                 NaN   8.05026                 NaN            NaN            NaN   8.28190        6.24987                 NaN   44.3382                 NaN   33.0798     
  1201.35        2500.00                 NaN   7.76008                 NaN            NaN            NaN   8.37479        3.00806        3.41410        44.2066                 NaN   33.2364     
  1200.14        2500.00                 NaN   7.76008                 NaN            NaN            NaN   8.37479        3.00806        3.41410        44.2066                 NaN   33.2364     
  1198.93        2500.00                 NaN   8.00289                 NaN            NaN            NaN   8.29129        6.26913                 NaN   44.3459                 NaN   33.0908     
  1197.71        2500.00                 NaN   8.00595                 NaN            NaN            NaN   8.29404        6.26746                 NaN   44.3433                 NaN   33.0892     
  1196.50        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67210        3.75107        44.2121                 NaN   33.2361     
  1195.29        2500.00                 NaN   7.98961                 NaN            NaN            NaN   8.30575        6.28033                 NaN   44.3209                 NaN   33.1035     
  1194.07        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67210        3.75107        44.2121                 NaN   33.2361     
  1192.86        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67210        3.75107        44.2121                 NaN   33.2361     
  1191.65        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67210        3.75107        44.2121                 NaN   33.2361     
  1190.43        2500.00                 NaN   7.97752                 NaN            NaN            NaN   8.30655        6.28823                 NaN   44.3179                 NaN   33.1098     
  1189.22        2500.00                 NaN   8.02408                 NaN            NaN            NaN   8.30449        6.26280                 NaN   44.3150                 NaN   33.0936     
  1188.01        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67210        3.75107        44.2121                 NaN   33.2361     
  1186.80        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67210        3.75107        44.2121                 NaN   33.2361     
  1185.58        2500.00                 NaN   8.01065                 NaN            NaN            NaN   8.30997        6.26976                 NaN   44.3098                 NaN   33.0999     
  1184.37        2500.00                 NaN   8.00517                 NaN            NaN            NaN   8.31231        6.27262                 NaN   44.3074                 NaN   33.1025     
  1183.16        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67210        3.75107        44.2121                 NaN   33.2361     
  1181.94        2500.00                 NaN   7.99939                 NaN            NaN            NaN   8.31615        6.27621                 NaN   44.3019                 NaN   33.1064     
  1180.73        2500.00                 NaN   7.99132                 NaN            NaN            NaN   8.31850        6.28011                 NaN   44.3006                 NaN   33.1095     
  1179.52        2500.00                 NaN   7.98656                 NaN            NaN            NaN   8.32052        6.28272                 NaN   44.2983                 NaN   33.1119     
  1178.30        2500.00                 NaN   7.98147                 NaN            NaN            NaN   8.32266        6.28545                 NaN   44.2959                 NaN   33.1145     
  1177.09        2500.00                 NaN   7.97659                 NaN            NaN            NaN   8.32475        6.28810                 NaN   44.2936                 NaN   33.1170     
  1175.88        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67255        3.75062        44.2121                 NaN   33.2361     
  1174.67        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67240        3.75077        44.2121                 NaN   33.2361     
  1173.45        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67231        3.75087        44.2121                 NaN   33.2361     
  1172.24        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67225        3.75093        44.2121                 NaN   33.2361     
  1171.03        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67221        3.75097        44.2121                 NaN   33.2361     
  1169.81        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67218        3.75100        44.2121                 NaN   33.2361     
  1168.60        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67216        3.75102        44.2121                 NaN   33.2361     
  1167.39        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67215        3.75103        44.2121                 NaN   33.2361     
  1166.18        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67214        3.75104        44.2121                 NaN   33.2361     
  1164.96        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67213        3.75105        44.2121                 NaN   33.2361     
  1163.75        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67212        3.75105        44.2121                 NaN   33.2361     
  1162.54        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67212        3.75106        44.2121                 NaN   33.2361     
  1161.32        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67212        3.75106        44.2121                 NaN   33.2361     
  1160.11        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67212        3.75106        44.2121                 NaN   33.2361     
  1158.90        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67210        3.75107        44.2121                 NaN   33.2361     
  1157.68        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67211        3.75106        44.2121                 NaN   33.2361     
  1156.47        2500.00                 NaN   7.74130                 NaN            NaN            NaN   8.38738        2.67211        3.75107        44.2121                 NaN   33.2361     
  1155.26        2500.00                 NaN   7.79598                 NaN            NaN            NaN   8.40125        2.68342        3.71474        44.1786                 NaN   33.2260     
  1154.05        2500.00                 NaN   7.79598                 NaN            NaN            NaN   8.40125        2.68342        3.71475        44.1786                 NaN   33.2260     
  1152.83        2500.00                 NaN   7.79598                 NaN            NaN            NaN   8.40125        2.68342        3.71475        44.1786                 NaN   33.2260     
  1151.62        2500.00                 NaN   7.79598                 NaN            NaN            NaN   8.40125        2.68342        3.71475        44.1786                 NaN   33.2260     
  1150.41        2500.00                 NaN   7.79701                 NaN            NaN            NaN   8.42939        6.21610                 NaN   44.1730       0.171463        33.2130     
  1149.19        2500.00                 NaN   7.79701                 NaN            NaN            NaN   8.42939        6.21610                 NaN   44.1730       0.171463        33.2130     
  1147.98        2500.00                 NaN   7.79701                 NaN            NaN            NaN   8.42939        6.21610                 NaN   44.1730       0.171463        33.2130     
  1146.77        2500.00                 NaN   7.79701                 NaN            NaN            NaN   8.42939        6.21610                 NaN   44.1730       0.171464        33.2130     
  1145.55        2500.00                 NaN   7.79701                 NaN            NaN            NaN   8.42939        6.21610                 NaN   44.1730       0.171464        33.2130     
  1144.34        2500.00                 NaN   7.79701                 NaN            NaN            NaN   8.42939        6.21610                 NaN   44.1730       0.171464        33.2130     
  1143.13        2500.00                 NaN   7.79701                 NaN            NaN            NaN   8.42939        6.21610                 NaN   44.1730       0.171464        33.2130     
  1141.92        2500.00                 NaN   7.79701                 NaN            NaN            NaN   8.42939        6.21610                 NaN   44.1730       0.171464        33.2130     
  1140.70        2500.00                 NaN   7.79701                 NaN            NaN            NaN   8.42939        6.21610                 NaN   44.1730       0.171464        33.2130     
  1139.49        2500.00                 NaN   7.79701                 NaN            NaN            NaN   8.42939        6.21610                 NaN   44.1730       0.171464        33.2130     
  1138.28        2500.00                 NaN   7.79701                 NaN            NaN            NaN   8.42939        6.21610                 NaN   44.1730       0.171464        33.2130     
  1137.06        2500.00                 NaN   7.79701                 NaN            NaN            NaN   8.42939        6.21610                 NaN   44.1730       0.171464        33.2130     
  1135.85        2500.00                 NaN   7.79701                 NaN            NaN            NaN   8.42939        6.21610                 NaN   44.1730       0.171464        33.2130     
  1134.64        2500.00                 NaN   7.79701                 NaN            NaN            NaN   8.42939        6.21610                 NaN   44.1730       0.171464        33.2130     
  1133.43        2500.00                 NaN   7.79701                 NaN            NaN            NaN   8.42939        6.21610                 NaN   44.1730       0.171464        33.2130     
  1132.21        2500.00                 NaN   7.79701                 NaN            NaN            NaN   8.42939        6.21610                 NaN   44.1730       0.171464        33.2130     
  1131.00        2500.00                 NaN   7.82976                 NaN            NaN            NaN   8.41260        6.17373                 NaN   44.1628       0.210263        33.2109     
  1129.79        2500.00                 NaN   7.82976                 NaN            NaN            NaN   8.41260        6.17373                 NaN   44.1628       0.210263        33.2109     
  1128.57        2500.00                 NaN   7.82976                 NaN            NaN            NaN   8.41260        6.17373                 NaN   44.1628       0.210263        33.2109     
  1127.36        2500.00                 NaN   7.82976                 NaN            NaN            NaN   8.41260        6.17373                 NaN   44.1628       0.210263        33.2109     
  1126.15        2500.00                 NaN   7.82976                 NaN            NaN            NaN   8.41260        6.17373                 NaN   44.1628       0.210263        33.2109     
  1124.93        2500.00                 NaN   7.82976                 NaN            NaN            NaN   8.41260        6.17373                 NaN   44.1628       0.210263        33.2109     
  1123.72        2500.00                 NaN   7.82976                 NaN            NaN            NaN   8.41260        6.17373                 NaN   44.1628       0.210263        33.2109     
  1122.51        2500.00                 NaN   7.82976                 NaN            NaN            NaN   8.41260        6.17373                 NaN   44.1628       0.210263        33.2109     
  1121.30        2500.00                 NaN   7.82976                 NaN            NaN            NaN   8.41260        6.17373                 NaN   44.1628       0.210263        33.2109     
  1120.08        2500.00                 NaN   7.82976                 NaN            NaN            NaN   8.41260        6.17373                 NaN   44.1628       0.210263        33.2109     
  1118.87        2500.00                 NaN   7.82976                 NaN            NaN            NaN   8.41260        6.17373                 NaN   44.1628       0.210263        33.2109     
  1117.66        2500.00                 NaN   7.83536                 NaN            NaN            NaN   8.41800        6.08906                 NaN   44.1591       0.292080        33.2064     
  1116.44        2500.00                 NaN   7.83536                 NaN            NaN            NaN   8.41800        6.08906                 NaN   44.1591       0.292080        33.2064     
  1115.23        2500.00                 NaN   7.83536                 NaN            NaN            NaN   8.41800        6.08906                 NaN   44.1591       0.292080        33.2064     
  1114.02        2500.00                 NaN   7.83536                 NaN            NaN            NaN   8.41800        6.08906                 NaN   44.1591       0.292080        33.2064     
  1112.81        2500.00                 NaN   7.83536                 NaN            NaN            NaN   8.41800        6.08906                 NaN   44.1591       0.292080        33.2064     
  1111.59        2500.00                 NaN   7.85351                 NaN            NaN            NaN   8.42359        6.03923                 NaN   44.1519       0.332385        33.1994     
  1110.38        2500.00                 NaN   7.85351                 NaN            NaN            NaN   8.42359        6.03923                 NaN   44.1519       0.332385        33.1994     
  1109.17        2500.00                 NaN   7.85351                 NaN            NaN            NaN   8.42359        6.03923                 NaN   44.1519       0.332385        33.1994     
  1107.95        2500.00                 NaN   7.85351                 NaN            NaN            NaN   8.42359        6.03923                 NaN   44.1519       0.332385        33.1994     
  1106.74        2500.00                 NaN   7.85351                 NaN            NaN            NaN   8.42359        6.03923                 NaN   44.1519       0.332385        33.1994     
  1105.53        2500.00                 NaN   7.85351                 NaN            NaN            NaN   8.42359        6.03923                 NaN   44.1519       0.332385        33.1994     
  1104.31        2500.00                 NaN   7.84763                 NaN            NaN            NaN   8.42475        6.00521                 NaN   44.1531       0.369377        33.1999     
  1103.10        2500.00                 NaN   7.84763                 NaN            NaN            NaN   8.42475        6.00521                 NaN   44.1531       0.369377        33.1999     
  1101.89        2500.00                 NaN   7.84985                 NaN            NaN            NaN   8.42897        6.00685                 NaN   44.1429       0.368375        33.2030     
  1100.68        2500.00                 NaN   7.85101                 NaN            NaN            NaN   8.42747        5.97502                 NaN   44.1513       0.397508        33.1977     
  1099.46        2500.00                 NaN   7.84951                 NaN            NaN            NaN   8.42904        5.96583                 NaN   44.1493       0.407748        33.1986     
  1098.25        2500.00                 NaN   7.84951                 NaN            NaN            NaN   8.42904        5.96583                 NaN   44.1493       0.407748        33.1986     
  1097.04        2500.00                 NaN   7.83422                 NaN            NaN            NaN   8.44592        5.98754                 NaN   44.1090       0.402258        33.2210     
  1095.82        2500.00                 NaN   7.83422                 NaN            NaN            NaN   8.44592        5.98754                 NaN   44.1090       0.402258        33.2210     
  1094.61        2500.00                 NaN   7.83083                 NaN            NaN            NaN   8.44789        5.95263                 NaN   44.1098       0.438436        33.2204     
  1093.40        2500.00                 NaN   7.83083                 NaN            NaN            NaN   8.44789        5.95263                 NaN   44.1098       0.438436        33.2204     
  1092.18        2500.00                 NaN   7.83083                 NaN            NaN            NaN   8.44789        5.95263                 NaN   44.1098       0.438436        33.2204     
  1090.97        2500.00                 NaN   7.83083                 NaN            NaN            NaN   8.44789        5.95263                 NaN   44.1098       0.438436        33.2204     
  1089.76        2500.00                 NaN   7.82967                 NaN            NaN            NaN   8.44918        5.91596                 NaN   44.1131       0.474478        33.2176     
  1088.55        2500.00                 NaN   7.82967                 NaN            NaN            NaN   8.44918        5.91596                 NaN   44.1131       0.474478        33.2176     
  1087.33        2500.00                 NaN   7.82967                 NaN            NaN            NaN   8.44918        5.91596                 NaN   44.1131       0.474478        33.2176     
  1086.12        2500.00                 NaN   7.82967                 NaN            NaN            NaN   8.44918        5.91596                 NaN   44.1131       0.474478        33.2176     
  1084.91        2500.00                 NaN   7.82712                 NaN            NaN            NaN   8.45090        5.88200                 NaN   44.1149       0.508947        33.2161     
  1083.69        2500.00                 NaN   7.82712                 NaN            NaN            NaN   8.45090        5.88200                 NaN   44.1149       0.508947        33.2161     
  1082.48        2500.00                 NaN   7.82712                 NaN            NaN            NaN   8.45090        5.88200                 NaN   44.1149       0.508947        33.2161     
  1081.27        2500.00                 NaN   7.82712                 NaN            NaN            NaN   8.45090        5.88200                 NaN   44.1149       0.508947        33.2161     
  1080.06        2500.00                 NaN   7.81560                 NaN            NaN            NaN   8.46356        5.89862                 NaN   44.0836       0.504655        33.2340     
  1078.84        2500.00                 NaN   5.82302        5.69985                 NaN            NaN   8.77327        3.56207                 NaN   43.6375       0.706991        31.7973     
  1077.63        2500.00                 NaN   7.78105                 NaN            NaN            NaN   8.48651        5.88542                 NaN   44.0691       0.530779        33.2471     
  1076.42        2500.00                 NaN   7.78105                 NaN            NaN            NaN   8.48651        5.88542                 NaN   44.0691       0.530779        33.2471     
  1075.20        2500.00                 NaN   7.77845                 NaN            NaN            NaN   8.48787        5.85389                 NaN   44.0695       0.563574        33.2467     
  1073.99        2500.00                 NaN   7.78092                 NaN            NaN            NaN   8.48677        5.84977                 NaN   44.0676       0.567877        33.2471     
  1072.78        2500.00                 NaN   4.71084        6.19437                 NaN            NaN   8.73050        3.91917                 NaN   43.7004       0.705377        32.0393     
  1071.56        2500.00                 NaN   5.27112        7.39506                 NaN            NaN   8.88324        2.83585                 NaN   43.4797       0.776944        31.3581     
  1070.35        2500.00                 NaN   5.64885        6.55038                 NaN            NaN   8.83769        3.11969                 NaN   43.5343       0.765201        31.5439     
  1069.14        2500.00                 NaN   5.57353        6.80487                 NaN            NaN   8.85444        3.00635                 NaN   43.5096       0.775883        31.4753     
  1067.93        2500.00                 NaN   5.51033        7.02108                 NaN            NaN   8.86912        2.90924                 NaN   43.4881       0.785292        31.4168     
  1066.71        2500.00                 NaN   4.86238        8.76399                 NaN            NaN   8.97019        2.23141                 NaN   43.3597       0.828750        30.9836     
  1065.50        2500.00                 NaN   4.76981        9.06249                 NaN            NaN   8.98882        2.10463                 NaN   43.3308       0.838270        30.9052     
  1064.29        2500.00                 NaN   4.11540        6.41569                 NaN            NaN   8.71398        4.11104                 NaN   43.7262       0.729309        32.1884     
  1063.07        2500.00                 NaN   6.39098        4.19793                 NaN            NaN   8.72094        4.07069                 NaN   43.7163       0.736523        32.1667     
  1061.86        2500.00                 NaN   6.33783        4.40183                 NaN            NaN   8.72117        3.98181                 NaN   43.6799       0.753626        32.1238     
  1060.65        2500.00                 NaN   7.72131       0.114409                 NaN            NaN   8.50034        5.73797                 NaN   44.0354       0.655597        33.2349     
  1059.43        2500.00                 NaN   7.71486       0.133051                 NaN            NaN   8.50239        5.69912                 NaN   44.0340       0.687567        33.2290     
  1058.22        2500.00                 NaN   7.72470       0.343594E-001            NaN            NaN   8.50852        5.76086                 NaN   44.0133       0.682117        33.2762     
  1057.01        2500.00                 NaN   7.72500       0.334255E-001            NaN            NaN   8.50848        5.76125                 NaN   44.0133       0.682098        33.2764     
  1055.80        2500.00                 NaN   7.72528       0.325214E-001            NaN            NaN   8.50843        5.76162                 NaN   44.0134       0.682080        33.2766     
  1054.58        2500.00                 NaN   7.72543       0.320835E-001            NaN            NaN   8.50842        5.76180                 NaN   44.0134       0.682072        33.2768     
  1053.37        2500.00                 NaN   7.72549       0.319750E-001            NaN            NaN   8.50842        5.76183                 NaN   44.0134       0.682071        33.2768     
  1052.16        2500.00                 NaN   7.72554       0.318681E-001            NaN            NaN   8.50842        5.76186                 NaN   44.0134       0.682070        33.2768     
  1050.94        2500.00                 NaN   6.13927        5.05212                 NaN            NaN   8.79364        3.66016                 NaN   43.6134       0.801524        31.9399     
  1049.73        2500.00                 NaN   6.03881        5.38217                 NaN            NaN   8.81528        3.51803                 NaN   43.5826       0.811656        31.8515     
  1048.52        2500.00                 NaN   7.72504       0.338386E-001            NaN            NaN   8.50855        5.76097                 NaN   44.0133       0.682114        33.2762     
  1047.31        2500.00                 NaN   7.72480       0.347837E-001            NaN            NaN   8.50861        5.76054                 NaN   44.0132       0.682135        33.2760     
  1046.09        2500.00                 NaN   5.71365        6.46148                 NaN            NaN   8.88599        3.05514                 NaN   43.4816       0.841020        31.5611     
  1044.88        2500.00                 NaN   3.66332        13.6461                 NaN            NaN   9.30114                 NaN            NaN   42.8548       0.954578        29.5801     
  1043.67        2500.00                 NaN   7.73307                 NaN            NaN            NaN   8.50681        5.77000                 NaN   44.0159       0.687945        33.2862     
  1042.45        2500.00                 NaN   7.70772                 NaN            NaN  0.101204        8.52232        5.58141                 NaN   44.0242       0.806408        33.2567     
  1041.24        2500.00                 NaN   7.62204                 NaN            NaN  0.787818        8.55821        5.06981                 NaN   44.0382       0.832742        33.0912     
  1040.03        2500.00                 NaN   7.57959                 NaN            NaN   1.08525        8.57481        4.82392                 NaN   44.0494       0.869037        33.0179     
  1038.81        2500.00                 NaN   7.53963                 NaN            NaN   1.36615        8.59056        4.59186                 NaN   44.0599       0.903118        32.9488     
  1037.60        2500.00                 NaN   7.50192                 NaN            NaN   1.63199        8.60552        4.37248                 NaN   44.0696       0.935108        32.8834     
  1036.39        2500.00                 NaN   7.46624                 NaN            NaN   1.88385        8.61975        4.16490                 NaN   44.0786       0.965163        32.8215     
  1035.18        2500.00                 NaN   7.43410                 NaN            NaN   2.11942        8.63321        3.97036                 NaN   44.0865       0.993082        32.7634     
  1033.96        2500.00                 NaN   7.41874                 NaN            NaN   2.29390        8.64423        3.82194                 NaN   44.0886        1.01422        32.7184     
  1032.75        2500.00                 NaN   7.39164                 NaN            NaN   2.50010        8.65626        3.65157                 NaN   44.0947        1.03834        32.6674     
  1031.54        2500.00                 NaN   7.36620                 NaN            NaN   2.69460        8.66768        3.49102                 NaN   44.1001        1.06093        32.6194     
  1030.32        2500.00                 NaN   7.34228                 NaN            NaN   2.87834        8.67854        3.33951                 NaN   44.1051        1.08210        32.5742     
  1029.11        2500.00                 NaN   7.31977                 NaN            NaN   3.05212        8.68889        3.19636                 NaN   44.1094        1.10197        32.5314     
  1027.90        2500.00                 NaN   7.28532                 NaN            NaN   3.26496        8.70059        3.02492                 NaN   44.1181        1.12549        32.4806     
  1026.69        2500.00                 NaN   7.26689                 NaN            NaN   3.41322        8.70967        2.90274                 NaN   44.1211        1.14222        32.4442     
  1025.47        2500.00                 NaN   7.24914                 NaN            NaN   3.55563        8.71843        2.78559                 NaN   44.1238        1.15815        32.4093     
  1024.26        2500.00                 NaN   7.24127                 NaN            NaN   3.66159        8.72581        2.69583                 NaN   44.1229        1.17025        32.3823     
  1023.05        2500.00                 NaN   7.22298                 NaN            NaN   3.79665        8.73417        2.58558                 NaN   44.1258        1.18517        32.3496     
  1021.83        2500.00                 NaN   7.19974                 NaN            NaN   3.94996        8.74297        2.46233                 NaN   44.1303        1.20143        32.3132     
  1020.62        2500.00                 NaN   7.18437                 NaN            NaN   4.07136        8.75060        2.36320                 NaN   44.1322        1.21449        32.2838     
  1019.41        2500.00                 NaN   7.16953                 NaN            NaN   4.18809        8.75797        2.26807                 NaN   44.1338        1.22694        32.2557     
  1018.19        2500.00                 NaN   7.15519                 NaN            NaN   4.30035        8.76510        2.17675                 NaN   44.1352        1.23878        32.2286     
  1016.98        2500.00                 NaN   7.14133                 NaN            NaN   4.40835        8.77200        2.08908                 NaN   44.1364        1.25007        32.2028     
  1015.77        2500.00                 NaN   7.12793                 NaN            NaN   4.51225        8.77868        2.00490                 NaN   44.1375        1.26082        32.1779     
  1014.56        2500.00                 NaN   7.11496                 NaN            NaN   4.61225        8.78515        1.92406                 NaN   44.1384        1.27106        32.1542     
  1013.34        2500.00                 NaN   7.10240                 NaN            NaN   4.70849        8.79141        1.84642                 NaN   44.1391        1.28082        32.1314     
  1012.13        2500.00                 NaN   7.09024                 NaN            NaN   4.80112        8.79749        1.77185                 NaN   44.1397        1.29012        32.1095     
  1010.92        2500.00                 NaN   7.07847                 NaN            NaN   4.89033        8.80338        1.70018                 NaN   44.1401        1.29899        32.0885     
  1009.70        2500.00                 NaN   7.06705                 NaN            NaN   4.97623        8.80909        1.63134                 NaN   44.1404        1.30743        32.0684     
  1008.49        2500.00                 NaN   7.05598                 NaN            NaN   5.05895        8.81463        1.56518                 NaN   44.1406        1.31549        32.0492     
  1007.28        2500.00                 NaN   7.04525                 NaN            NaN   5.13862        8.82001        1.50161                 NaN   44.1406        1.32316        32.0307     
  1006.06        2500.00                 NaN   7.03484                 NaN            NaN   5.21538        8.82524        1.44051                 NaN   44.1405        1.33048        32.0130     
  1004.85        2500.00                 NaN   7.02473                 NaN            NaN   5.28933        8.83032        1.38178                 NaN   44.1403        1.33746        31.9961     
  1003.64        2500.00                 NaN   7.01491                 NaN            NaN   5.36058        8.83525        1.32533                 NaN   44.1400        1.34411        31.9798     
  1002.43        2500.00                 NaN   7.00538                 NaN            NaN   5.42923        8.84005        1.27107                 NaN   44.1396        1.35045        31.9643     
  1001.21        2500.00                 NaN   6.99611                 NaN            NaN   5.49540        8.84471        1.21891                 NaN   44.1390        1.35650        31.9493     
  1000.00        2500.00                 NaN   6.98777                 NaN            NaN   5.54760        8.84867        1.17837                 NaN   44.1380        1.36134        31.9383     
