|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.25/Y98/Y98_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Opx(TH)        O(HP)          an             Sp(TH)         Sp(TH)         San(TH)        ilm            q             
  1224.40        2500.00        61.0560        2.65460                 NaN            NaN            NaN   3.27349        1.35493                 NaN   18.3265                 NaN   13.3345     
  1223.18        2500.00                 NaN   6.26511                 NaN            NaN            NaN   8.11580        3.45610                 NaN   47.3849                 NaN   34.7781     
  1221.97        2500.00                 NaN   6.25454                 NaN            NaN            NaN   8.11341        3.46103                 NaN   47.3868                 NaN   34.7842     
  1220.76        2500.00                 NaN   6.26712                 NaN            NaN            NaN   8.11939        3.45533                 NaN   47.3779                 NaN   34.7802     
  1219.55        2500.00                 NaN   6.25020                 NaN            NaN            NaN   8.11761        3.46266                 NaN   47.3798                 NaN   34.7897     
  1218.33        2500.00                 NaN   6.25216                 NaN            NaN            NaN   8.12322        3.46073                 NaN   47.3741                 NaN   34.7898     
  1217.12        2500.00                 NaN   6.25069                 NaN            NaN            NaN   8.12124        3.46190                 NaN   47.3749                 NaN   34.7913     
  1215.91        2500.00                 NaN   6.24814                 NaN            NaN            NaN   8.12442        3.46240                 NaN   47.3715                 NaN   34.7936     
  1214.69        2500.00                 NaN   6.24452                 NaN            NaN            NaN   8.12665        3.46343                 NaN   47.3691                 NaN   34.7963     
  1213.48        2500.00                 NaN   6.23988                 NaN            NaN            NaN   8.12944        3.46488                 NaN   47.3661                 NaN   34.7997     
  1212.27        2500.00                 NaN   6.23899                 NaN            NaN            NaN   8.12949        3.46603                 NaN   47.3627                 NaN   34.8028     
  1211.05        2500.00                 NaN   6.19012                 NaN            NaN            NaN   8.18425        3.49912                 NaN   47.2520                 NaN   34.8745     
  1209.84        2500.00                 NaN   6.18853                 NaN            NaN            NaN   8.18511        3.49942                 NaN   47.2509                 NaN   34.8760     
  1208.63        2500.00                 NaN   6.21281                 NaN            NaN            NaN   8.13769        3.47702                 NaN   47.3482                 NaN   34.8243     
  1207.42        2500.00                 NaN   6.21744                 NaN            NaN            NaN   8.14119        3.47389                 NaN   47.3462                 NaN   34.8213     
  1206.20        2500.00                 NaN   6.22851                 NaN            NaN            NaN   8.14185        3.46917                 NaN   47.3448                 NaN   34.8156     
  1204.99        2500.00                 NaN   6.17827                 NaN            NaN            NaN   8.14688        3.48551                 NaN   47.3544                 NaN   34.8350     
  1203.78        2500.00                 NaN   6.22338                 NaN            NaN            NaN   8.14586        3.47109                 NaN   47.3382                 NaN   34.8214     
  1202.56        2500.00                 NaN   6.19768                 NaN            NaN            NaN   8.14706        3.48224                 NaN   47.3348                 NaN   34.8383     
  1201.35        2500.00                 NaN   6.00922                 NaN            NaN            NaN   8.23676        1.68030        1.89283        47.1840                 NaN   34.9969     
  1200.14        2500.00                 NaN   6.00909                 NaN            NaN            NaN   8.23674        1.68024        1.89276        47.1834                 NaN   34.9977     
  1198.93        2500.00                 NaN   6.16247                 NaN            NaN            NaN   8.15591        3.49139                 NaN   47.3394                 NaN   34.8508     
  1197.71        2500.00                 NaN   6.16487                 NaN            NaN            NaN   8.15860        3.49034                 NaN   47.3362                 NaN   34.8500     
  1196.50        2500.00                 NaN   5.99392                 NaN            NaN            NaN   8.24883        1.49237        2.07974        47.1864                 NaN   34.9988     
  1195.29        2500.00                 NaN   6.15549                 NaN            NaN            NaN   8.17002        3.49735                 NaN   47.3109                 NaN   34.8663     
  1194.07        2500.00                 NaN   5.99366                 NaN            NaN            NaN   8.24879        1.49226        2.07959        47.1854                 NaN   35.0003     
  1192.86        2500.00                 NaN   5.99353                 NaN            NaN            NaN   8.24877        1.49221        2.07951        47.1849                 NaN   35.0011     
  1191.65        2500.00                 NaN   5.99340                 NaN            NaN            NaN   8.24875        1.49215        2.07943        47.1843                 NaN   35.0019     
  1190.43        2500.00                 NaN   6.14677                 NaN            NaN            NaN   8.17071        3.50089                 NaN   47.3056                 NaN   34.8760     
  1189.22        2500.00                 NaN   6.18061                 NaN            NaN            NaN   8.16886        3.48683                 NaN   47.3031                 NaN   34.8606     
  1188.01        2500.00                 NaN   5.99301                 NaN            NaN            NaN   8.24869        1.49199        2.07921        47.1828                 NaN   35.0043     
  1186.80        2500.00                 NaN   5.99288                 NaN            NaN            NaN   8.24867        1.49194        2.07913        47.1823                 NaN   35.0051     
  1185.58        2500.00                 NaN   6.17128                 NaN            NaN            NaN   8.17410        3.49007                 NaN   47.2954                 NaN   34.8691     
  1184.37        2500.00                 NaN   6.16755                 NaN            NaN            NaN   8.17635        3.49138                 NaN   47.2922                 NaN   34.8726     
  1183.16        2500.00                 NaN   5.99249                 NaN            NaN            NaN   8.24862        1.49177        2.07890        47.1808                 NaN   35.0074     
  1181.94        2500.00                 NaN   6.16392                 NaN            NaN            NaN   8.18006        3.49292                 NaN   47.2851                 NaN   34.8780     
  1180.73        2500.00                 NaN   6.15820                 NaN            NaN            NaN   8.18229        3.49478                 NaN   47.2829                 NaN   34.8819     
  1179.52        2500.00                 NaN   6.15501                 NaN            NaN            NaN   8.18423        3.49598                 NaN   47.2797                 NaN   34.8851     
  1178.30        2500.00                 NaN   6.15156                 NaN            NaN            NaN   8.18628        3.49723                 NaN   47.2765                 NaN   34.8884     
  1177.09        2500.00                 NaN   6.14827                 NaN            NaN            NaN   8.18828        3.49844                 NaN   47.2733                 NaN   34.8917     
  1175.88        2500.00                 NaN   5.99172                 NaN            NaN            NaN   8.24850        1.49170        2.07820        47.1778                 NaN   35.0121     
  1174.67        2500.00                 NaN   5.99158                 NaN            NaN            NaN   8.24848        1.49156        2.07821        47.1773                 NaN   35.0129     
  1173.45        2500.00                 NaN   5.99145                 NaN            NaN            NaN   8.24846        1.49145        2.07818        47.1767                 NaN   35.0137     
  1172.24        2500.00                 NaN   5.99132                 NaN            NaN            NaN   8.24844        1.49137        2.07814        47.1762                 NaN   35.0145     
  1171.03        2500.00                 NaN   5.99119                 NaN            NaN            NaN   8.24842        1.49129        2.07809        47.1757                 NaN   35.0153     
  1169.81        2500.00                 NaN   5.99106                 NaN            NaN            NaN   8.24841        1.49122        2.07803        47.1752                 NaN   35.0161     
  1168.60        2500.00                 NaN   5.99093                 NaN            NaN            NaN   8.24839        1.49116        2.07796        47.1747                 NaN   35.0168     
  1167.39        2500.00                 NaN   5.99080                 NaN            NaN            NaN   8.24837        1.49109        2.07789        47.1742                 NaN   35.0176     
  1166.18        2500.00                 NaN   5.99067                 NaN            NaN            NaN   8.24835        1.49103        2.07782        47.1737                 NaN   35.0184     
  1164.96        2500.00                 NaN   5.99054                 NaN            NaN            NaN   8.24833        1.49098        2.07775        47.1732                 NaN   35.0192     
  1163.75        2500.00                 NaN   5.99041                 NaN            NaN            NaN   8.24831        1.49092        2.07768        47.1727                 NaN   35.0200     
  1162.54        2500.00                 NaN   5.99028                 NaN            NaN            NaN   8.24829        1.49086        2.07761        47.1722                 NaN   35.0208     
  1161.32        2500.00                 NaN   5.99015                 NaN            NaN            NaN   8.24827        1.49081        2.07753        47.1717                 NaN   35.0215     
  1160.11        2500.00                 NaN   5.99002                 NaN            NaN            NaN   8.24825        1.49075        2.07746        47.1712                 NaN   35.0223     
  1158.90        2500.00                 NaN   5.98989                 NaN            NaN            NaN   8.24824        1.49069        2.07739        47.1707                 NaN   35.0231     
  1157.68        2500.00                 NaN   5.98976                 NaN            NaN            NaN   8.24822        1.49064        2.07731        47.1702                 NaN   35.0239     
  1156.47        2500.00                 NaN   5.98963                 NaN            NaN            NaN   8.24820        1.49059        2.07724        47.1697                 NaN   35.0247     
  1155.26        2500.00                 NaN   6.03270                 NaN            NaN            NaN   8.26211        1.49690        2.05712        47.1350                 NaN   35.0161     
  1154.05        2500.00                 NaN   6.03257                 NaN            NaN            NaN   8.26209        1.49684        2.05705        47.1345                 NaN   35.0169     
  1152.83        2500.00                 NaN   6.03244                 NaN            NaN            NaN   8.26207        1.49679        2.05697        47.1340                 NaN   35.0177     
  1151.62        2500.00                 NaN   6.03231                 NaN            NaN            NaN   8.26205        1.49673        2.05690        47.1335                 NaN   35.0185     
  1150.41        2500.00                 NaN   6.03258                 NaN            NaN            NaN   8.29015        3.44198                 NaN   47.1296       0.983282E-001   35.0074     
  1149.19        2500.00                 NaN   6.03245                 NaN            NaN            NaN   8.29013        3.44186                 NaN   47.1291       0.983265E-001   35.0082     
  1147.98        2500.00                 NaN   6.03232                 NaN            NaN            NaN   8.29011        3.44173                 NaN   47.1286       0.983248E-001   35.0090     
  1146.77        2500.00                 NaN   6.03219                 NaN            NaN            NaN   8.29009        3.44161                 NaN   47.1281       0.983231E-001   35.0097     
  1145.55        2500.00                 NaN   6.03206                 NaN            NaN            NaN   8.29007        3.44148                 NaN   47.1276       0.983213E-001   35.0105     
  1144.34        2500.00                 NaN   6.03193                 NaN            NaN            NaN   8.29006        3.44136                 NaN   47.1271       0.983196E-001   35.0113     
  1143.13        2500.00                 NaN   6.03180                 NaN            NaN            NaN   8.29004        3.44123                 NaN   47.1265       0.983178E-001   35.0121     
  1141.92        2500.00                 NaN   6.03167                 NaN            NaN            NaN   8.29002        3.44111                 NaN   47.1260       0.983161E-001   35.0128     
  1140.70        2500.00                 NaN   6.03154                 NaN            NaN            NaN   8.29000        3.44099                 NaN   47.1255       0.983143E-001   35.0136     
  1139.49        2500.00                 NaN   6.03141                 NaN            NaN            NaN   8.28998        3.44086                 NaN   47.1250       0.983126E-001   35.0144     
  1138.28        2500.00                 NaN   6.03128                 NaN            NaN            NaN   8.28996        3.44074                 NaN   47.1245       0.983109E-001   35.0152     
  1137.06        2500.00                 NaN   6.03115                 NaN            NaN            NaN   8.28995        3.44061                 NaN   47.1240       0.983091E-001   35.0160     
  1135.85        2500.00                 NaN   6.03102                 NaN            NaN            NaN   8.28993        3.44049                 NaN   47.1235       0.983074E-001   35.0167     
  1134.64        2500.00                 NaN   6.03089                 NaN            NaN            NaN   8.28991        3.44036                 NaN   47.1230       0.983056E-001   35.0175     
  1133.43        2500.00                 NaN   6.03076                 NaN            NaN            NaN   8.28989        3.44024                 NaN   47.1225       0.983039E-001   35.0183     
  1132.21        2500.00                 NaN   6.03063                 NaN            NaN            NaN   8.28987        3.44012                 NaN   47.1220       0.983022E-001   35.0191     
  1131.00        2500.00                 NaN   6.05613                 NaN            NaN            NaN   8.27388        3.41604                 NaN   47.1136       0.120552        35.0198     
  1129.79        2500.00                 NaN   6.05600                 NaN            NaN            NaN   8.27386        3.41592                 NaN   47.1131       0.120550        35.0206     
  1128.57        2500.00                 NaN   6.05587                 NaN            NaN            NaN   8.27384        3.41580                 NaN   47.1126       0.120548        35.0214     
  1127.36        2500.00                 NaN   6.05574                 NaN            NaN            NaN   8.27382        3.41567                 NaN   47.1121       0.120546        35.0221     
  1126.15        2500.00                 NaN   6.05561                 NaN            NaN            NaN   8.27381        3.41555                 NaN   47.1116       0.120544        35.0229     
  1124.93        2500.00                 NaN   6.05548                 NaN            NaN            NaN   8.27379        3.41543                 NaN   47.1111       0.120541        35.0237     
  1123.72        2500.00                 NaN   6.05535                 NaN            NaN            NaN   8.27377        3.41531                 NaN   47.1106       0.120539        35.0245     
  1122.51        2500.00                 NaN   6.05522                 NaN            NaN            NaN   8.27375        3.41518                 NaN   47.1101       0.120537        35.0253     
  1121.30        2500.00                 NaN   6.05509                 NaN            NaN            NaN   8.27374        3.41506                 NaN   47.1096       0.120535        35.0260     
  1120.08        2500.00                 NaN   6.05496                 NaN            NaN            NaN   8.27372        3.41494                 NaN   47.1091       0.120533        35.0268     
  1118.87        2500.00                 NaN   6.05483                 NaN            NaN            NaN   8.27370        3.41482                 NaN   47.1085       0.120531        35.0276     
  1117.66        2500.00                 NaN   6.05904                 NaN            NaN            NaN   8.27931        3.36336                 NaN   47.1059       0.167435        35.0250     
  1116.44        2500.00                 NaN   6.05891                 NaN            NaN            NaN   8.27929        3.36324                 NaN   47.1054       0.167432        35.0258     
  1115.23        2500.00                 NaN   6.05878                 NaN            NaN            NaN   8.27927        3.36312                 NaN   47.1049       0.167429        35.0265     
  1114.02        2500.00                 NaN   6.05865                 NaN            NaN            NaN   8.27925        3.36300                 NaN   47.1044       0.167426        35.0273     
  1112.81        2500.00                 NaN   6.05852                 NaN            NaN            NaN   8.27924        3.36288                 NaN   47.1039       0.167423        35.0281     
  1111.59        2500.00                 NaN   6.07218                 NaN            NaN            NaN   8.28495        3.33290                 NaN   47.0970       0.190528        35.0225     
  1110.38        2500.00                 NaN   6.07205                 NaN            NaN            NaN   8.28493        3.33278                 NaN   47.0965       0.190525        35.0233     
  1109.17        2500.00                 NaN   6.07192                 NaN            NaN            NaN   8.28491        3.33266                 NaN   47.0960       0.190522        35.0240     
  1107.95        2500.00                 NaN   6.07179                 NaN            NaN            NaN   8.28489        3.33254                 NaN   47.0955       0.190518        35.0248     
  1106.74        2500.00                 NaN   6.07166                 NaN            NaN            NaN   8.28488        3.33242                 NaN   47.0950       0.190515        35.0256     
  1105.53        2500.00                 NaN   6.07153                 NaN            NaN            NaN   8.28486        3.33230                 NaN   47.0945       0.190512        35.0263     
  1104.31        2500.00                 NaN   6.06698                 NaN            NaN            NaN   8.28608        3.31136                 NaN   47.0958       0.211713        35.0280     
  1103.10        2500.00                 NaN   6.06685                 NaN            NaN            NaN   8.28606        3.31124                 NaN   47.0953       0.211709        35.0288     
  1101.89        2500.00                 NaN   6.06981                 NaN            NaN            NaN   8.29020        3.31202                 NaN   47.0840       0.211131        35.0329     
  1100.68        2500.00                 NaN   6.06916                 NaN            NaN            NaN   8.28881        3.29271                 NaN   47.0930       0.227827        35.0285     
  1099.46        2500.00                 NaN   6.06826                 NaN            NaN            NaN   8.29037        3.28690                 NaN   47.0905       0.233693        35.0303     
  1098.25        2500.00                 NaN   6.06813                 NaN            NaN            NaN   8.29035        3.28678                 NaN   47.0900       0.233688        35.0310     
  1097.04        2500.00                 NaN   6.06347                 NaN            NaN            NaN   8.30680        3.29857                 NaN   47.0457       0.230535        35.0550     
  1095.82        2500.00                 NaN   6.06334                 NaN            NaN            NaN   8.30679        3.29846                 NaN   47.0452       0.230531        35.0557     
  1094.61        2500.00                 NaN   6.06060                 NaN            NaN            NaN   8.30881        3.27701                 NaN   47.0461       0.251262        35.0562     
  1093.40        2500.00                 NaN   6.06047                 NaN            NaN            NaN   8.30879        3.27690                 NaN   47.0456       0.251258        35.0570     
  1092.18        2500.00                 NaN   6.06034                 NaN            NaN            NaN   8.30878        3.27678                 NaN   47.0451       0.251254        35.0578     
  1090.97        2500.00                 NaN   6.06021                 NaN            NaN            NaN   8.30876        3.27666                 NaN   47.0446       0.251249        35.0585     
  1089.76        2500.00                 NaN   6.05870                 NaN            NaN            NaN   8.31012        3.25421                 NaN   47.0483       0.271903        35.0568     
  1088.55        2500.00                 NaN   6.05857                 NaN            NaN            NaN   8.31010        3.25410                 NaN   47.0478       0.271898        35.0576     
  1087.33        2500.00                 NaN   6.05844                 NaN            NaN            NaN   8.31008        3.25398                 NaN   47.0472       0.271893        35.0583     
  1086.12        2500.00                 NaN   6.05832                 NaN            NaN            NaN   8.31007        3.25386                 NaN   47.0467       0.271889        35.0591     
  1084.91        2500.00                 NaN   6.05603                 NaN            NaN            NaN   8.31184        3.23303                 NaN   47.0487       0.291639        35.0588     
  1083.69        2500.00                 NaN   6.05590                 NaN            NaN            NaN   8.31182        3.23291                 NaN   47.0482       0.291633        35.0596     
  1082.48        2500.00                 NaN   6.05577                 NaN            NaN            NaN   8.31181        3.23280                 NaN   47.0477       0.291628        35.0603     
  1081.27        2500.00                 NaN   6.05564                 NaN            NaN            NaN   8.31179        3.23268                 NaN   47.0472       0.291623        35.0611     
  1080.06        2500.00                 NaN   6.05216                 NaN            NaN            NaN   8.32412        3.24166                 NaN   47.0126       0.289155        35.0803     
  1078.84        2500.00                 NaN   4.52429        4.18681                 NaN            NaN   8.64756        1.95978                 NaN   46.6378       0.405967        33.6378     
  1077.63        2500.00                 NaN   6.02887                 NaN            NaN            NaN   8.34639        3.23144                 NaN   46.9946       0.304104        35.0946     
  1076.42        2500.00                 NaN   6.02874                 NaN            NaN            NaN   8.34638        3.23132                 NaN   46.9941       0.304099        35.0953     
  1075.20        2500.00                 NaN   6.02664                 NaN            NaN            NaN   8.34780        3.21200                 NaN   46.9946       0.322886        35.0961     
  1073.99        2500.00                 NaN   6.02866                 NaN            NaN            NaN   8.34675        3.20951                 NaN   46.9923       0.325347        35.0975     
  1072.78        2500.00                 NaN   3.45586        4.81232                 NaN            NaN   8.60222        2.15366                 NaN   46.6857       0.404859        33.8854     
  1071.56        2500.00                 NaN   4.10082        5.43395                 NaN            NaN   8.76179        1.55943                 NaN   46.4975       0.446391        33.2001     
  1070.35        2500.00                 NaN   4.39230        4.80710                 NaN            NaN   8.71453        1.71487                 NaN   46.5430       0.439520        33.3887     
  1069.14        2500.00                 NaN   4.33460        4.99392                 NaN            NaN   8.73195        1.65241                 NaN   46.5211       0.445695        33.3203     
  1067.93        2500.00                 NaN   4.28623        5.15257                 NaN            NaN   8.74721        1.59887                 NaN   46.5018       0.451133        33.2621     
  1066.71        2500.00                 NaN   3.78650        6.43917                 NaN            NaN   8.85251        1.22680                 NaN   46.3935       0.476394        32.8251     
  1065.50        2500.00                 NaN   3.71525        6.65896                 NaN            NaN   8.87199        1.15723                 NaN   46.3679       0.481918        32.7468     
  1064.29        2500.00                 NaN   3.01553        4.98557                 NaN            NaN   8.58401        2.25564                 NaN   46.6998       0.418456        34.0410     
  1063.07        2500.00                 NaN   4.96700        3.07583                 NaN            NaN   8.59115        2.23315                 NaN   46.6903       0.422602        34.0200     
  1061.86        2500.00                 NaN   4.92771        3.22567                 NaN            NaN   8.59252        2.18421                 NaN   46.6574       0.432467        33.9800     
  1060.65        2500.00                 NaN   5.98710       0.835856E-001            NaN            NaN   8.36049        3.14219                 NaN   46.9556       0.375558        35.0955     
  1059.43        2500.00                 NaN   5.98210       0.972012E-001            NaN            NaN   8.36266        3.11892                 NaN   46.9546       0.393873        35.0907     
  1058.22        2500.00                 NaN   5.99464       0.250986E-001            NaN            NaN   8.36824        3.15244                 NaN   46.9294       0.390724        35.1394     
  1057.01        2500.00                 NaN   5.99474       0.244152E-001            NaN            NaN   8.36818        3.15254                 NaN   46.9290       0.390706        35.1404     
  1055.80        2500.00                 NaN   5.99484       0.237534E-001            NaN            NaN   8.36811        3.15263                 NaN   46.9285       0.390689        35.1414     
  1054.58        2500.00                 NaN   5.99482       0.234322E-001            NaN            NaN   8.36808        3.15261                 NaN   46.9281       0.390678        35.1423     
  1053.37        2500.00                 NaN   5.99474       0.233514E-001            NaN            NaN   8.36806        3.15252                 NaN   46.9276       0.390670        35.1431     
  1052.16        2500.00                 NaN   5.99465       0.232720E-001            NaN            NaN   8.36804        3.15242                 NaN   46.9271       0.390663        35.1439     
  1050.94        2500.00                 NaN   4.77768        3.70004                 NaN            NaN   8.66572        2.00490                 NaN   46.5921       0.459985        33.7996     
  1049.73        2500.00                 NaN   4.70070        3.94213                 NaN            NaN   8.68819        1.92693                 NaN   46.5648       0.465854        33.7114     
  1048.52        2500.00                 NaN   5.99390       0.247052E-001            NaN            NaN   8.36813        3.15160                 NaN   46.9254       0.390668        35.1456     
  1047.31        2500.00                 NaN   5.99359       0.253932E-001            NaN            NaN   8.36818        3.15126                 NaN   46.9248       0.390674        35.1461     
  1046.09        2500.00                 NaN   4.45117        4.73427                 NaN            NaN   8.76169        1.67314                 NaN   46.4759       0.482896        33.4209     
  1044.88        2500.00                 NaN   2.86263        10.0263                 NaN            NaN   9.19879                 NaN            NaN   45.9438       0.549749        31.4187     
  1043.67        2500.00                 NaN   5.99956                 NaN            NaN            NaN   8.36625        3.15578                 NaN   46.9256       0.393976        35.1588     
  1042.45        2500.00                 NaN   5.98010                 NaN            NaN  0.634902E-001   8.38196        3.04557                 NaN   46.9367       0.461836        35.1304     
  1041.24        2500.00                 NaN   5.92017                 NaN            NaN  0.494309        8.41863        2.76931                 NaN   46.9585       0.476988        34.9621     
  1040.03        2500.00                 NaN   5.88880                 NaN            NaN  0.680972        8.43564        2.63468                 NaN   46.9739       0.497810        34.8882     
  1038.81        2500.00                 NaN   5.85919                 NaN            NaN  0.857275        8.45177        2.50762                 NaN   46.9882       0.517364        34.8186     
  1037.60        2500.00                 NaN   5.83132                 NaN            NaN   1.02415        8.46709        2.38752                 NaN   47.0014       0.535720        34.7528     
  1036.39        2500.00                 NaN   5.80496                 NaN            NaN   1.18226        8.48166        2.27387                 NaN   47.0138       0.552966        34.6905     
  1035.18        2500.00                 NaN   5.78124                 NaN            NaN   1.33015        8.49544        2.16738                 NaN   47.0247       0.568989        34.6321     
  1033.96        2500.00                 NaN   5.77006                 NaN            NaN   1.43971        8.50674        2.08610                 NaN   47.0291       0.581121        34.5872     
  1032.75        2500.00                 NaN   5.75012                 NaN            NaN   1.56918        8.51905        1.99284                 NaN   47.0378       0.594970        34.5361     
  1031.54        2500.00                 NaN   5.73143                 NaN            NaN   1.69132        8.53074        1.90496                 NaN   47.0456       0.607933        34.4880     
  1030.32        2500.00                 NaN   5.71387                 NaN            NaN   1.80670        8.54185        1.82204                 NaN   47.0528       0.620084        34.4426     
  1029.11        2500.00                 NaN   5.69741                 NaN            NaN   1.91583        8.55244        1.74369                 NaN   47.0593       0.631493        34.3999     
  1027.90        2500.00                 NaN   5.67195                 NaN            NaN   2.04949        8.56440        1.64992                 NaN   47.0706       0.644995        34.3487     
  1026.69        2500.00                 NaN   5.65852                 NaN            NaN   2.14261        8.57369        1.58306                 NaN   47.0752       0.654601        34.3124     
  1025.47        2500.00                 NaN   5.64561                 NaN            NaN   2.23204        8.58264        1.51896                 NaN   47.0794       0.663744        34.2776     
  1024.26        2500.00                 NaN   5.64009                 NaN            NaN   2.29859        8.59018        1.46982                 NaN   47.0796       0.670689        34.2510     
  1023.05        2500.00                 NaN   5.62678                 NaN            NaN   2.38341        8.59871        1.40949                 NaN   47.0839       0.679255        34.2184     
  1021.83        2500.00                 NaN   5.60986                 NaN            NaN   2.47970        8.60770        1.34212                 NaN   47.0901       0.688587        34.1820     
  1020.62        2500.00                 NaN   5.59874                 NaN            NaN   2.55594        8.61549        1.28790                 NaN   47.0931       0.696087        34.1528     
  1019.41        2500.00                 NaN   5.58802                 NaN            NaN   2.62925        8.62301        1.23588                 NaN   47.0958       0.703229        34.1248     
  1018.19        2500.00                 NaN   5.57767                 NaN            NaN   2.69976        8.63028        1.18595                 NaN   47.0983       0.710030        34.0980     
  1016.98        2500.00                 NaN   5.56769                 NaN            NaN   2.76758        8.63732        1.13802                 NaN   47.1005       0.716508        34.0724     
  1015.77        2500.00                 NaN   5.55805                 NaN            NaN   2.83284        8.64413        1.09200                 NaN   47.1024       0.722678        34.0479     
  1014.56        2500.00                 NaN   5.54874                 NaN            NaN   2.89563        8.65072        1.04782                 NaN   47.1042       0.728557        34.0244     
  1013.34        2500.00                 NaN   5.53975                 NaN            NaN   2.95607        8.65710        1.00539                 NaN   47.1057       0.734158        34.0018     
  1012.13        2500.00                 NaN   5.53105                 NaN            NaN   3.01424        8.66328       0.964643                 NaN   47.1070       0.739494        33.9803     
  1010.92        2500.00                 NaN   5.52265                 NaN            NaN   3.07025        8.66928       0.925492                 NaN   47.1081       0.744581        33.9597     
  1009.70        2500.00                 NaN   5.51451                 NaN            NaN   3.12419        8.67509       0.887885                 NaN   47.1090       0.749428        33.9399     
  1008.49        2500.00                 NaN   5.50665                 NaN            NaN   3.17612        8.68072       0.851754                 NaN   47.1097       0.754047        33.9210     
  1007.28        2500.00                 NaN   5.49903                 NaN            NaN   3.22615        8.68619       0.817038                 NaN   47.1102       0.758450        33.9029     
  1006.06        2500.00                 NaN   5.49166                 NaN            NaN   3.27433        8.69150       0.783677                 NaN   47.1106       0.762647        33.8856     
  1004.85        2500.00                 NaN   5.48452                 NaN            NaN   3.32075        8.69665       0.751619                 NaN   47.1107       0.766648        33.8691     
  1003.64        2500.00                 NaN   5.47760                 NaN            NaN   3.36548        8.70166       0.720807                 NaN   47.1108       0.770462        33.8532     
  1002.43        2500.00                 NaN   5.47090                 NaN            NaN   3.40857        8.70652       0.691196                 NaN   47.1106       0.774098        33.8381     
  1001.21        2500.00                 NaN   5.46440                 NaN            NaN   3.45010        8.71126       0.662733                 NaN   47.1103       0.777565        33.8236     
  1000.00        2500.00                 NaN   5.45862                 NaN            NaN   3.48284        8.71525       0.640598                 NaN   47.1093       0.780336        33.8130     
