|6.6.6
Archiving\03_Data\eqLP/QFM_m2.5/GRV/GRV_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ab            
  1878.21        500.000        99.1677       0.832302                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        99.1677       0.832301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        99.1677       0.832299                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        99.1677       0.832298                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        99.1677       0.832297                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        99.1677       0.832295                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        99.1677       0.832294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        99.1677       0.832293                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        99.1677       0.832292                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        99.1677       0.832290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        99.1677       0.832289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        99.1677       0.832288                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        99.1677       0.832286                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        99.1677       0.832285                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        99.1677       0.832283                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        99.1677       0.832282                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        99.1677       0.832280                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        99.1677       0.832279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        99.1677       0.832278                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        99.1677       0.832276                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        99.1677       0.832274                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        99.1677       0.832273                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        99.1677       0.832271                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        99.1651       0.832270       0.263509E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        99.1441       0.832268       0.236476E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        99.1233       0.832266       0.443971E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        99.1026       0.832264       0.651465E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        99.0828       0.832262       0.849741E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        99.0629       0.832260       0.104802                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        99.0431       0.832258       0.124629                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        99.0233       0.832255       0.144456                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        99.0035       0.832253       0.164283                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        98.9836       0.832251       0.184110                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        98.9638       0.832249       0.203937                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        98.9440       0.832247       0.223764                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        98.9251       0.832245       0.242619                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        98.9063       0.832243       0.261473                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        98.8183       0.832241       0.280293       0.691544E-001            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        97.9644       0.832246       0.298856       0.904526                 NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        97.1034       0.832252       0.316965        1.74736                 NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        96.2425       0.832257       0.335074        2.59020                 NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        95.3815       0.832263       0.353183        3.43305                 NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        94.5205       0.832268       0.371292        4.27591                 NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        93.6457       0.832274       0.388399        5.13364                 NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        92.7708       0.832280       0.405505        5.99139                 NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        91.8960       0.832286       0.422612        6.84915                 NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        91.0211       0.832292       0.439719        7.70692                 NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        90.1462       0.832298       0.456826        8.56470                 NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        89.2713       0.832304       0.473934        9.42249                 NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        88.3963       0.832310       0.491042        10.2803                 NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        87.5214       0.832316       0.508150        11.1381                 NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        86.6467       0.832323       0.523881        11.9971                 NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        85.7719       0.832330       0.539613        12.8561                 NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        84.8972       0.832336       0.555345        13.7152                 NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        84.0224       0.832343       0.571078        14.5742                 NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        83.1476       0.832349       0.586810        15.4332                 NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        82.2728       0.832356       0.602543        16.2923                 NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        81.3980       0.832362       0.618276        17.1514                 NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        80.5231       0.832369       0.634009        18.0105                 NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        79.6764       0.832375       0.648479        18.8427                 NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        78.8296       0.832382       0.662948        19.6750                 NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        77.9829       0.832389       0.677418        20.5073                 NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        77.1361       0.832396       0.691889        21.3396                 NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        76.2893       0.832402       0.706359        22.1720                 NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        75.4425       0.832409       0.720830        23.0043                 NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        74.5956       0.832416       0.735301        23.8367                 NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        73.7488       0.832423       0.749772        24.6690                 NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        72.9612       0.832429       0.762961        25.4434                 NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        72.1737       0.832436       0.776149        26.2177                 NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        71.3861       0.832442       0.789338        26.9921                 NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        70.5985       0.832449       0.802527        27.7665                 NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        69.8109       0.832456       0.815716        28.5409                 NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        69.0233       0.832462       0.828906        29.3153                 NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        68.2357       0.832469       0.842095        30.0897                 NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        67.4481       0.832475       0.855285        30.8642                 NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        66.7204       0.832482       0.867630        31.5795                 NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        65.9927       0.832488       0.879975        32.2949                 NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        65.2649       0.832494       0.892320        33.0102                 NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        64.5372       0.832500       0.904666        33.7256                 NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        62.9259       0.832508       0.911061        33.8769        1.45365                 NaN            NaN            NaN            NaN
  1621.79        500.000        61.0333       0.832519       0.913814        33.8696        3.35074                 NaN            NaN            NaN            NaN
  1618.59        500.000        59.3853       0.832525       0.917591        33.8455        5.01911                 NaN            NaN            NaN            NaN
  1615.38        500.000        57.7373       0.832531       0.921369        33.8213        6.68751                 NaN            NaN            NaN            NaN
  1612.18        500.000        56.3118       0.832538       0.920897        33.7757        8.15909                 NaN            NaN            NaN            NaN
  1608.97        500.000        54.8863       0.832544       0.920426        33.7300        9.63070                 NaN            NaN            NaN            NaN
  1605.77        500.000        53.4608       0.832551       0.919955        33.6843        11.1023                 NaN            NaN            NaN            NaN
  1602.56        500.000        52.0353       0.832557       0.919483        33.6387        12.5740                 NaN            NaN            NaN            NaN
  1599.36        500.000        50.6098       0.832564       0.919012        33.5930        14.0457                 NaN            NaN            NaN            NaN
  1596.15        500.000        49.1842       0.832570       0.918541        33.5473        15.5174                 NaN            NaN            NaN            NaN
  1592.95        500.000        47.7586       0.832577       0.918069        33.5017        16.9891                 NaN            NaN            NaN            NaN
  1589.74        500.000        46.3330       0.832584       0.917598        33.4560        18.4608                 NaN            NaN            NaN            NaN
  1586.54        500.000        45.1828       0.832589       0.911365        33.3910        19.6823                 NaN            NaN            NaN            NaN
  1583.33        500.000        44.0325       0.832594       0.905132        33.3261        20.9037                 NaN            NaN            NaN            NaN
  1580.13        500.000        42.8822       0.832599       0.898899        33.2611        22.1252                 NaN            NaN            NaN            NaN
  1576.92        500.000        41.7319       0.832605       0.892665        33.1961        23.3467                 NaN            NaN            NaN            NaN
  1573.72        500.000        40.5816       0.832610       0.886432        33.1312        24.5682                 NaN            NaN            NaN            NaN
  1570.51        500.000        39.4313       0.832615       0.880199        33.0662        25.7897                 NaN            NaN            NaN            NaN
  1567.31        500.000        38.2810       0.832621       0.873965        33.0012        27.0112                 NaN            NaN            NaN            NaN
  1564.10        500.000        37.1306       0.832626       0.867732        32.9363        28.2328                 NaN            NaN            NaN            NaN
  1560.90        500.000        36.0949       0.832631       0.853975        32.8744        29.3441                 NaN            NaN            NaN            NaN
  1557.69        500.000        35.0592       0.832635       0.840218        32.8126        30.4554                 NaN            NaN            NaN            NaN
  1554.49        500.000        34.0235       0.832640       0.826461        32.7507        31.5667                 NaN            NaN            NaN            NaN
  1551.28        500.000        32.9878       0.832645       0.812703        32.6888        32.6780                 NaN            NaN            NaN            NaN
  1548.08        500.000        31.9521       0.832650       0.798946        32.6270        33.7894                 NaN            NaN            NaN            NaN
  1544.87        500.000        30.9163       0.832654       0.785188        32.5651        34.9007                 NaN            NaN            NaN            NaN
  1541.67        500.000        29.8806       0.832659       0.771430        32.5032        36.0121                 NaN            NaN            NaN            NaN
  1538.46        500.000        28.8448       0.832664       0.757673        32.4414        37.1235                 NaN            NaN            NaN            NaN
  1535.26        500.000        27.8273       0.832668       0.737975        32.3921        38.2099                 NaN            NaN            NaN            NaN
  1532.05        500.000        26.9115       0.832673       0.734397        32.2986        37.8621        1.36079                 NaN            NaN            NaN
  1528.85        500.000        25.5398       0.832680       0.722961        32.2543        38.0252        2.62505                 NaN            NaN            NaN
  1525.64        500.000        24.1681       0.832686       0.711525        32.2100        38.1883        3.88934                 NaN            NaN            NaN
  1522.44        500.000        22.6187       0.832692       0.678448        32.2215        39.2353        3.17358        1.23982                 NaN            NaN
  1519.23        500.000        21.1810       0.832698       0.644572        32.2352        40.2522        2.36872        2.48552                 NaN            NaN
  1516.03        500.000        21.1810       0.832698       0.644572        32.2352        40.2522        2.36872        2.48552                 NaN            NaN
  1512.82        500.000        18.6503       0.832708       0.588938        32.2353        41.4975        4.42399        1.77134                 NaN            NaN
  1509.62        500.000        18.6503       0.832708       0.588938        32.2353        41.4975        4.42399        1.77134                 NaN            NaN
  1506.41        500.000        18.6503       0.832708       0.588938        32.2353        41.4975        4.42399        1.77134                 NaN            NaN
  1503.21        500.000        18.6503       0.832708       0.588938        32.2353        41.4975        4.42399        1.77134                 NaN            NaN
  1500.00        500.000        18.6503       0.832708       0.588938        32.2353        41.4975        4.42399        1.77134                 NaN            NaN
  1496.79        500.000        18.6503       0.832708       0.588938        32.2353        41.4975        4.42399        1.77134                 NaN            NaN
  1493.59        500.000        18.6503       0.832708       0.588938        32.2353        41.4975        4.42399        1.77134                 NaN            NaN
  1490.38        500.000        18.6503       0.832708       0.588938        32.2353        41.4975        4.42399        1.77134                 NaN            NaN
  1487.18        500.000        11.2809       0.832735       0.444304        32.1269        42.0791        9.03457        4.20154                 NaN            NaN
  1483.97        500.000        11.2809       0.832735       0.444304        32.1269        42.0791        9.03457        4.20154                 NaN            NaN
  1480.77        500.000        11.2809       0.832735       0.444304        32.1269        42.0791        9.03457        4.20154                 NaN            NaN
  1477.56        500.000        11.2809       0.832735       0.444304        32.1269        42.0791        9.03457        4.20154                 NaN            NaN
  1474.36        500.000        11.2809       0.832735       0.444304        32.1269        42.0791        9.03457        4.20154                 NaN            NaN
  1471.15        500.000        11.2809       0.832735       0.444304        32.1269        42.0791        9.03457        4.20154                 NaN            NaN
  1467.95        500.000        11.2809       0.832735       0.444304        32.1269        42.0791        9.03457        4.20154                 NaN            NaN
  1464.74        500.000        11.2809       0.832735       0.444304        32.1269        42.0791        9.03457        4.20154                 NaN            NaN
  1461.54        500.000        6.97729       0.832746       0.367265        31.8971        41.6318        11.7448        6.54897                 NaN            NaN
  1458.33        500.000        6.97729       0.832746       0.367265        31.8971        41.6318        11.7448        6.54897                 NaN            NaN
  1455.13        500.000        6.97729       0.832746       0.367265        31.8971        41.6318        11.7448        6.54897                 NaN            NaN
  1451.92        500.000        6.97729       0.832746       0.367265        31.8971        41.6318        11.7448        6.54897                 NaN            NaN
  1448.72        500.000        6.97729       0.832746       0.367265        31.8971        41.6318        11.7448        6.54897                 NaN            NaN
  1445.51        500.000        6.97729       0.832746       0.367265        31.8971        41.6318        11.7448        6.54897                 NaN            NaN
  1442.31        500.000        6.97729       0.832746       0.367265        31.8971        41.6318        11.7448        6.54897                 NaN            NaN
  1439.10        500.000        6.97729       0.832746       0.367265        31.8971        41.6318        11.7448        6.54897                 NaN            NaN
  1435.90        500.000        4.44501       0.832747       0.321971        31.6464        41.7465        13.6228        7.38463                 NaN            NaN
  1432.69        500.000        4.44501       0.832747       0.321971        31.6464        41.7465        13.6228        7.38463                 NaN            NaN
  1429.49        500.000        4.44501       0.832747       0.321971        31.6464        41.7465        13.6228        7.38463                 NaN            NaN
  1426.28        500.000        4.44501       0.832747       0.321971        31.6464        41.7465        13.6228        7.38463                 NaN            NaN
  1423.08        500.000        4.44501       0.832747       0.321971        31.6464        41.7465        13.6228        7.38463                 NaN            NaN
  1419.87        500.000        4.44501       0.832747       0.321971        31.6464        41.7465        13.6228        7.38463                 NaN            NaN
  1416.67        500.000        4.44501       0.832747       0.321971        31.6464        41.7465        13.6228        7.38463                 NaN            NaN
  1413.46        500.000        4.44501       0.832747       0.321971        31.6464        41.7465        13.6228        7.38463                 NaN            NaN
  1410.26        500.000        2.84680       0.832745       0.305672        31.3978        42.0848        14.9832        7.54894                 NaN            NaN
  1407.05        500.000        2.84680       0.832745       0.305672        31.3978        42.0848        14.9832        7.54894                 NaN            NaN
  1403.85        500.000        2.84680       0.832745       0.305672        31.3978        42.0848        14.9832        7.54894                 NaN            NaN
  1400.64        500.000        2.84680       0.832745       0.305672        31.3978        42.0848        14.9832        7.54894                 NaN            NaN
  1397.44        500.000        2.84680       0.832745       0.305672        31.3978        42.0848        14.9832        7.54894                 NaN            NaN
  1394.23        500.000        2.84680       0.832745       0.305672        31.3978        42.0848        14.9832        7.54894                 NaN            NaN
  1391.03        500.000        2.84680       0.832745       0.305672        31.3978        42.0848        14.9832        7.54894                 NaN            NaN
  1387.82        500.000        2.84680       0.832745       0.305672        31.3978        42.0848        14.9832        7.54894                 NaN            NaN
  1384.62        500.000        1.74747       0.832741       0.312671        31.1540        42.4439        16.0160        7.49321                 NaN            NaN
  1381.41        500.000        1.74747       0.832741       0.312671        31.1540        42.4439        16.0160        7.49321                 NaN            NaN
  1378.21        500.000        1.74747       0.832741       0.312671        31.1540        42.4439        16.0160        7.49321                 NaN            NaN
  1375.00        500.000        1.74747       0.832741       0.312671        31.1540        42.4439        16.0160        7.49321                 NaN            NaN
  1371.79        500.000        1.74747       0.832741       0.312671        31.1540        42.4439        16.0160        7.49321                 NaN            NaN
  1368.59        500.000        1.74747       0.832741       0.312671        31.1540        42.4439        16.0160        7.49321                 NaN            NaN
  1365.38        500.000        1.74747       0.832741       0.312671        31.1540        42.4439        16.0160        7.49321                 NaN            NaN
  1362.18        500.000        1.74747       0.832741       0.312671        31.1540        42.4439        16.0160        7.49321                 NaN            NaN
  1358.97        500.000       0.915608       0.832737       0.340339        30.8847        42.8001        16.8371        7.38952                 NaN            NaN
  1355.77        500.000       0.915608       0.832737       0.340339        30.8847        42.8001        16.8371        7.38952                 NaN            NaN
  1352.56        500.000       0.915608       0.832737       0.340339        30.8847        42.8001        16.8371        7.38952                 NaN            NaN
  1349.36        500.000       0.915608       0.832737       0.340339        30.8847        42.8001        16.8371        7.38952                 NaN            NaN
  1346.15        500.000       0.915608       0.832737       0.340339        30.8847        42.8001        16.8371        7.38952                 NaN            NaN
  1342.95        500.000       0.915608       0.832737       0.340339        30.8847        42.8001        16.8371        7.38952                 NaN            NaN
  1339.74        500.000       0.915608       0.832737       0.340339        30.8847        42.8001        16.8371        7.38952                 NaN            NaN
  1336.54        500.000       0.915608       0.832737       0.340339        30.8847        42.8001        16.8371        7.38952                 NaN            NaN
  1333.33        500.000       0.228606       0.832732       0.382413        30.5989        43.1371        7.28561        17.5347                 NaN            NaN
  1330.13        500.000       0.228606       0.832732       0.382413        30.5989        43.1371        7.28561        17.5347                 NaN            NaN
  1326.92        500.000       0.753538E-001  0.832732       0.394293        30.5305        43.2289        17.6867        7.25151                 NaN            NaN
  1323.72        500.000       0.446180E-003  0.832731       0.401080        30.4928        43.2739        17.7615        7.23755                 NaN            NaN
  1320.51        500.000                 NaN  0.832731       0.407932        30.4894        43.3156        17.7727        7.18168                 NaN            NaN
  1317.31        500.000                 NaN  0.832731       0.407932        30.4894        43.3156        17.7727        7.18168                 NaN            NaN
  1314.10        500.000                 NaN  0.832731       0.407932        30.4894        43.3156        17.7727        7.18168                 NaN            NaN
  1310.90        500.000                 NaN  0.832731       0.407932        30.4894        43.3156        17.7727        7.18168                 NaN            NaN
  1307.69        500.000                 NaN  0.832733       0.436479        30.4696        43.4843        6.96825        17.8086                 NaN            NaN
  1304.49        500.000                 NaN  0.832733       0.436479        30.4696        43.4843        6.96825        17.8086                 NaN            NaN
  1301.28        500.000                 NaN  0.832733       0.436479        30.4696        43.4843        6.96825        17.8086                 NaN            NaN
  1298.08        500.000                 NaN  0.832733       0.436479        30.4696        43.4843        6.96825        17.8086                 NaN            NaN
  1294.87        500.000                 NaN  0.832733       0.436479        30.4696        43.4843        6.96825        17.8086                 NaN            NaN
  1291.67        500.000                 NaN  0.832733       0.436479        30.4696        43.4843        6.96825        17.8086                 NaN            NaN
  1288.46        500.000                 NaN  0.832733       0.436479        30.4696        43.4843        6.96825        17.8086                 NaN            NaN
  1285.26        500.000                 NaN  0.832733       0.436479        30.4696        43.4843        6.96825        17.8086                 NaN            NaN
  1282.05        500.000                 NaN  0.832736       0.496322        30.4344        43.7835        17.8716        6.58145                 NaN            NaN
  1278.85        500.000                 NaN  0.832736       0.496322        30.4344        43.7835        17.8716        6.58145                 NaN            NaN
  1275.64        500.000                 NaN  0.832736       0.496322        30.4344        43.7835        17.8716        6.58145                 NaN            NaN
  1272.44        500.000                 NaN  0.832736       0.496322        30.4344        43.7835        17.8716        6.58145                 NaN            NaN
  1269.23        500.000                 NaN  0.832736       0.496322        30.4344        43.7835        17.8716        6.58145                 NaN            NaN
  1266.03        500.000                 NaN  0.832736       0.496322        30.4344        43.7835        17.8716        6.58145                 NaN            NaN
  1262.82        500.000                 NaN  0.832736       0.496322        30.4344        43.7835        17.8716        6.58145                 NaN            NaN
  1259.62        500.000                 NaN  0.832736       0.496322        30.4344        43.7835        17.8716        6.58145                 NaN            NaN
  1256.41        500.000                 NaN  0.832740       0.562721        30.3902        44.0430        6.24125        17.9300                 NaN            NaN
  1253.21        500.000                 NaN  0.832740       0.570909        30.3846        44.0739        17.9368        6.20108                 NaN            NaN
  1250.00        500.000                 NaN  0.832742       0.579099        30.3839        44.0919        17.9334        6.17153       0.744579E-002            NaN
  1246.79        500.000                 NaN  0.832742       0.579099        30.3839        44.0919        17.9334        6.17153       0.744579E-002            NaN
  1243.59        500.000                 NaN  0.832742       0.594710        30.3849        44.1192        17.9118        6.11943       0.372809E-001            NaN
  1240.38        500.000                 NaN  0.832742       0.594710        30.3849        44.1192        17.9118        6.11943       0.372809E-001            NaN
  1237.18        500.000                 NaN  0.832742       0.594710        30.3849        44.1192        17.9118        6.11943       0.372809E-001            NaN
  1233.97        500.000                 NaN  0.832742       0.594710        30.3849        44.1192        17.9118        6.11943       0.372809E-001            NaN
  1230.77        500.000                 NaN  0.832745       0.623390        30.4116        44.1590        17.8636        6.01259       0.970970E-001            NaN
  1227.56        500.000                 NaN  0.832745       0.623390        30.4116        44.1590        17.8636        6.01259       0.970970E-001            NaN
  1224.36        500.000                 NaN  0.832745       0.623390        30.4116        44.1590        17.8636        6.01259       0.970970E-001            NaN
  1221.15        500.000                 NaN  0.832745       0.623390        30.4116        44.1590        17.8636        6.01259       0.970970E-001            NaN
  1217.95        500.000                 NaN  0.832745       0.623390        30.4116        44.1590        17.8636        6.01259       0.970970E-001            NaN
  1214.74        500.000                 NaN  0.832745       0.623390        30.4116        44.1590        17.8636        6.01259       0.970970E-001            NaN
  1211.54        500.000                 NaN  0.832745       0.623390        30.4116        44.1590        17.8636        6.01259       0.970970E-001            NaN
  1208.33        500.000                 NaN  0.832745       0.623390        30.4116        44.1590        17.8636        6.01259       0.970970E-001            NaN
  1205.13        500.000                 NaN  0.832750       0.684609        30.4371        44.2425        5.81182        17.7816       0.209616                 NaN
  1201.92        500.000                 NaN  0.832750       0.684609        30.4371        44.2425        5.81182        17.7816       0.209616                 NaN
  1198.72        500.000                 NaN  0.832750       0.684609        30.4371        44.2425        5.81182        17.7816       0.209616                 NaN
  1195.51        500.000                 NaN  0.832750       0.684609        30.4371        44.2425        5.81182        17.7816       0.209616                 NaN
  1192.31        500.000                 NaN  0.832750       0.684609        30.4371        44.2425        5.81182        17.7816       0.209616                 NaN
  1189.10        500.000                 NaN  0.832750       0.684609        30.4371        44.2425        5.81182        17.7816       0.209616                 NaN
  1185.90        500.000                 NaN  0.832750       0.684609        30.4371        44.2425        5.81182        17.7816       0.209616                 NaN
  1182.69        500.000                 NaN  0.832750       0.684609        30.4371        44.2425        5.81182        17.7816       0.209616                 NaN
  1179.49        500.000                 NaN  0.832755       0.747811        30.4556        44.3245        17.7041        5.61978       0.315407                 NaN
  1176.28        500.000                 NaN  0.832755       0.747811        30.4556        44.3245        17.7041        5.61978       0.315407                 NaN
  1173.08        500.000                 NaN  0.832755       0.747811        30.4556        44.3245        17.7041        5.61978       0.315407                 NaN
  1169.87        500.000                 NaN  0.832755       0.747811        30.4556        44.3245        17.7041        5.61978       0.315407                 NaN
  1166.67        500.000                 NaN  0.832755       0.747811        30.4556        44.3245        17.7041        5.61978       0.315407                 NaN
  1163.46        500.000                 NaN  0.832755       0.747811        30.4556        44.3245        17.7041        5.61978       0.315407                 NaN
