|6.6.6
Archiving\03_Data\eqLP/QFM_m2.5/GRV/GRV_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ab            
  1878.21        500.000        99.3209       0.679136                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        99.3208       0.679213                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        99.3207       0.679290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        99.3206       0.679367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        99.3206       0.679444                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        99.3205       0.679521                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        99.3204       0.679598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        99.3203       0.679675                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        99.3202       0.679752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        99.3202       0.679829                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        99.3201       0.679906                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        99.3200       0.679983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        99.3199       0.680060                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        99.3199       0.680137                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        99.3198       0.680215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        99.3197       0.680292                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        99.3196       0.680370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        99.3196       0.680447                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        99.3195       0.680525                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        99.3194       0.680602                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        99.3193       0.680680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        99.3192       0.680757                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        99.3192       0.680835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        99.3174       0.680915       0.172276E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        99.3035       0.681013       0.154617E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        99.2899       0.681110       0.290314E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        99.2762       0.681208       0.426052E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        99.2631       0.681305       0.555645E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        99.2501       0.681401       0.685276E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        99.2370       0.681498       0.814946E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        99.2239       0.681595       0.944653E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        99.2109       0.681691       0.107440                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        99.1978       0.681788       0.120418                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        99.1847       0.681885       0.133401                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        99.1716       0.681981       0.146387                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        99.1592       0.682077       0.158735                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        99.1467       0.682173       0.171086                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        99.0718       0.682293       0.183406       0.624829E-001            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        98.3045       0.682678       0.195588       0.817213                 NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        97.5321       0.683064       0.207464        1.57736                 NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        96.7589       0.683447       0.219354        2.33833                 NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        95.9848       0.683829       0.231256        3.10012                 NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        95.2099       0.684209       0.243170        3.86272                 NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        94.4263       0.684591       0.254407        4.63470                 NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        93.6419       0.684970       0.265656        5.40749                 NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        92.8566       0.685348       0.276916        6.18110                 NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        92.0706       0.685723       0.288188        6.95550                 NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        91.2837       0.686096       0.299471        7.73071                 NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        90.4961       0.686467       0.310766        8.50670                 NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        89.7076       0.686836       0.322072        9.28347                 NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        88.9184       0.687203       0.333388        10.0610                 NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        88.1335       0.687565       0.343787        10.8351                 NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        87.3479       0.687925       0.354195        11.6100                 NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        86.5615       0.688282       0.364613        12.3856                 NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        85.7744       0.688638       0.375040        13.1619                 NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        84.9865       0.688991       0.385477        13.9390                 NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        84.1980       0.689341       0.395923        14.7168                 NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        83.4087       0.689689       0.406378        15.4952                 NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        82.6187       0.690034       0.416842        16.2744                 NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        81.8571       0.690366       0.426479        17.0260                 NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        81.0949       0.690696       0.436123        17.7783                 NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        80.3321       0.691023       0.445775        18.5311                 NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        79.5686       0.691348       0.455434        19.2846                 NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        78.8046       0.691669       0.465100        20.0386                 NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        78.0399       0.691989       0.474774        20.7933                 NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        77.2747       0.692305       0.484454        21.5485                 NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        76.5089       0.692619       0.494142        22.3044                 NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        75.7984       0.692910       0.502983        23.0057                 NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        75.0874       0.693198       0.511830        23.7076                 NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        74.3760       0.693484       0.520683        24.4099                 NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        73.6641       0.693767       0.529540        25.1126                 NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        72.9517       0.694047       0.538403        25.8158                 NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        72.2390       0.694325       0.547270        26.5194                 NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        71.5258       0.694600       0.556143        27.2235                 NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        70.8121       0.694872       0.565020        27.9280                 NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        70.1533       0.695122       0.573346        28.5783                 NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        69.4940       0.695370       0.581676        29.2289                 NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        68.8345       0.695615       0.590010        29.8799                 NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        68.1747       0.695858       0.598347        30.5311                 NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        66.6251       0.697116       0.603629        30.7119        1.36223                 NaN            NaN            NaN            NaN
  1621.79        500.000        64.8017       0.698723       0.606968        30.7454        3.14720                 NaN            NaN            NaN            NaN
  1618.59        500.000        63.1852       0.700100       0.610616        30.7824        4.72166                 NaN            NaN            NaN            NaN
  1615.38        500.000        61.5625       0.701479       0.614277        30.8194        6.30226                 NaN            NaN            NaN            NaN
  1612.18        500.000        60.1610       0.702718       0.615061        30.8215        7.69968                 NaN            NaN            NaN            NaN
  1608.97        500.000        58.7547       0.703961       0.615846        30.8235        9.10199                 NaN            NaN            NaN            NaN
  1605.77        500.000        57.3434       0.705206       0.616633        30.8255        10.5092                 NaN            NaN            NaN            NaN
  1602.56        500.000        55.9274       0.706455       0.617422        30.8275        11.9213                 NaN            NaN            NaN            NaN
  1599.36        500.000        54.5064       0.707706       0.618212        30.8294        13.3384                 NaN            NaN            NaN            NaN
  1596.15        500.000        53.0805       0.708961       0.619005        30.8312        14.7604                 NaN            NaN            NaN            NaN
  1592.95        500.000        51.6496       0.710219       0.619798        30.8330        16.1873                 NaN            NaN            NaN            NaN
  1589.74        500.000        50.2138       0.711480       0.620594        30.8348        17.6193                 NaN            NaN            NaN            NaN
  1586.54        500.000        49.0506       0.712538       0.617358        30.8103        18.8092                 NaN            NaN            NaN            NaN
  1583.33        500.000        47.8840       0.713598       0.614112        30.7858        20.0025                 NaN            NaN            NaN            NaN
  1580.13        500.000        46.7141       0.714660       0.610856        30.7611        21.1993                 NaN            NaN            NaN            NaN
  1576.92        500.000        45.5408       0.715725       0.607588        30.7364        22.3996                 NaN            NaN            NaN            NaN
  1573.72        500.000        44.3641       0.716792       0.604311        30.7115        23.6033                 NaN            NaN            NaN            NaN
  1570.51        500.000        43.1840       0.717861       0.601023        30.6865        24.8106                 NaN            NaN            NaN            NaN
  1567.31        500.000        42.0005       0.718932       0.597724        30.6614        26.0215                 NaN            NaN            NaN            NaN
  1564.10        500.000        40.8135       0.720006       0.594414        30.6362        27.2358                 NaN            NaN            NaN            NaN
  1560.90        500.000        39.7404       0.720998       0.585908        30.6106        28.3421                 NaN            NaN            NaN            NaN
  1557.69        500.000        38.6645       0.721992       0.577377        30.5848        29.4513                 NaN            NaN            NaN            NaN
  1554.49        500.000        37.5857       0.722988       0.568823        30.5590        30.5635                 NaN            NaN            NaN            NaN
  1551.28        500.000        36.5041       0.723987       0.560244        30.5331        31.6786                 NaN            NaN            NaN            NaN
  1548.08        500.000        35.4196       0.724987       0.551640        30.5070        32.7967                 NaN            NaN            NaN            NaN
  1544.87        500.000        34.3322       0.725990       0.543013        30.4809        33.9179                 NaN            NaN            NaN            NaN
  1541.67        500.000        33.2420       0.726994       0.534360        30.4547        35.0420                 NaN            NaN            NaN            NaN
  1538.46        500.000        32.1489       0.728000       0.525684        30.4283        36.1692                 NaN            NaN            NaN            NaN
  1535.26        500.000        31.0727       0.729000       0.512884        30.4116        37.2738                 NaN            NaN            NaN            NaN
  1532.05        500.000        30.1008       0.729925       0.511117        30.3529        36.9702        1.33511                 NaN            NaN            NaN
  1528.85        500.000        28.6372       0.731272       0.504619        30.3558        37.1908        2.58027                 NaN            NaN            NaN
  1525.64        500.000        27.1685       0.732623       0.498098        30.3587        37.4121        3.82999                 NaN            NaN            NaN
  1522.44        500.000        25.5095       0.734209       0.476440        30.4173        38.5037        3.13091        1.22800                 NaN            NaN
  1519.23        500.000        23.9635       0.735692       0.454013        30.4777        39.5622        2.34068        2.46625                 NaN            NaN
  1516.03        500.000        23.9623       0.735713       0.454031        30.4782        39.5628        2.34071        2.46628                 NaN            NaN
  1512.82        500.000        21.2261       0.738322       0.417195        30.5659        40.8935        4.40365        1.75530                 NaN            NaN
  1509.62        500.000        21.2251       0.738342       0.417210        30.5663        40.8940        4.40371        1.75532                 NaN            NaN
  1506.41        500.000        21.2240       0.738363       0.417226        30.5667        40.8946        4.40376        1.75535                 NaN            NaN
  1503.21        500.000        21.2229       0.738383       0.417241        30.5672        40.8951        4.40381        1.75537                 NaN            NaN
  1500.00        500.000        21.2218       0.738403       0.417256        30.5676        40.8957        4.40386        1.75540                 NaN            NaN
  1496.79        500.000        21.2207       0.738423       0.417272        30.5680        40.8962        4.40392        1.75542                 NaN            NaN
  1493.59        500.000        21.2197       0.738443       0.417287        30.5684        40.8968        4.40397        1.75544                 NaN            NaN
  1490.38        500.000        21.2186       0.738464       0.417303        30.5688        40.8973        4.40402        1.75547                 NaN            NaN
  1487.18        500.000        13.1458       0.746256       0.321489        30.6925        41.8095        9.08383        4.20067                 NaN            NaN
  1483.97        500.000        13.1452       0.746272       0.321499        30.6927        41.8098        9.08388        4.20071                 NaN            NaN
  1480.77        500.000        13.1445       0.746288       0.321509        30.6929        41.8101        9.08394        4.20075                 NaN            NaN
  1477.56        500.000        13.1438       0.746303       0.321520        30.6932        41.8104        9.08399        4.20078                 NaN            NaN
  1474.36        500.000        13.1431       0.746319       0.321530        30.6934        41.8107        9.08405        4.20082                 NaN            NaN
  1471.15        500.000        13.1424       0.746335       0.321541        30.6937        41.8111        9.08411        4.20085                 NaN            NaN
  1467.95        500.000        13.1417       0.746350       0.321551        30.6939        41.8114        9.08416        4.20089                 NaN            NaN
  1464.74        500.000        13.1411       0.746366       0.321561        30.6941        41.8117        9.08422        4.20093                 NaN            NaN
  1461.54        500.000        8.32251       0.751235       0.270284        30.6225        41.5657        11.8838        6.58401                 NaN            NaN
  1458.33        500.000        8.32212       0.751248       0.270292        30.6226        41.5659        11.8838        6.58405                 NaN            NaN
  1455.13        500.000        8.32172       0.751261       0.270300        30.6227        41.5661        11.8838        6.58409                 NaN            NaN
  1451.92        500.000        8.32133       0.751274       0.270308        30.6228        41.5663        11.8839        6.58413                 NaN            NaN
  1448.72        500.000        8.32093       0.751287       0.270316        30.6230        41.5664        11.8839        6.58416                 NaN            NaN
  1445.51        500.000        8.32053       0.751299       0.270324        30.6231        41.5666        11.8839        6.58420                 NaN            NaN
  1442.31        500.000        8.32013       0.751312       0.270332        30.6232        41.5668        11.8840        6.58424                 NaN            NaN
  1439.10        500.000        8.31973       0.751325       0.270340        30.6233        41.5670        11.8840        6.58428                 NaN            NaN
  1435.90        500.000        5.42082       0.754479       0.240009        30.4900        41.8025        13.8410        7.45115                 NaN            NaN
  1432.69        500.000        5.42060       0.754490       0.240016        30.4900        41.8026        13.8411        7.45118                 NaN            NaN
  1429.49        500.000        5.42038       0.754501       0.240022        30.4901        41.8027        13.8411        7.45121                 NaN            NaN
  1426.28        500.000        5.42016       0.754512       0.240029        30.4901        41.8029        13.8411        7.45124                 NaN            NaN
  1423.08        500.000        5.41994       0.754523       0.240036        30.4902        41.8030        13.8411        7.45127                 NaN            NaN
  1419.87        500.000        5.41971       0.754534       0.240043        30.4902        41.8031        13.8411        7.45130                 NaN            NaN
  1416.67        500.000        5.41949       0.754545       0.240049        30.4903        41.8032        13.8411        7.45133                 NaN            NaN
  1413.46        500.000        5.41927       0.754556       0.240056        30.4903        41.8033        13.8411        7.45137                 NaN            NaN
  1410.26        500.000        3.54381       0.756804       0.230264        30.3272        42.2310        15.2718        7.63907                 NaN            NaN
  1407.05        500.000        3.54369       0.756814       0.230271        30.3272        42.2311        15.2718        7.63910                 NaN            NaN
  1403.85        500.000        3.54357       0.756824       0.230277        30.3272        42.2312        15.2718        7.63913                 NaN            NaN
  1400.64        500.000        3.54345       0.756834       0.230283        30.3272        42.2312        15.2718        7.63915                 NaN            NaN
  1397.44        500.000        3.54333       0.756844       0.230290        30.3272        42.2313        15.2718        7.63918                 NaN            NaN
  1394.23        500.000        3.54321       0.756854       0.230296        30.3273        42.2314        15.2718        7.63921                 NaN            NaN
  1391.03        500.000        3.54308       0.756863       0.230302        30.3273        42.2314        15.2718        7.63924                 NaN            NaN
  1387.82        500.000        3.54296       0.756873       0.230309        30.3273        42.2315        15.2718        7.63926                 NaN            NaN
  1384.62        500.000        2.21597       0.758640       0.237639        30.1470        42.6702        16.3676        7.60282                 NaN            NaN
  1381.41        500.000        2.21591       0.758649       0.237645        30.1470        42.6703        16.3676        7.60285                 NaN            NaN
  1378.21        500.000        2.21585       0.758658       0.237652        30.1470        42.6703        16.3676        7.60287                 NaN            NaN
  1375.00        500.000        2.21579       0.758667       0.237658        30.1470        42.6704        16.3676        7.60290                 NaN            NaN
  1371.79        500.000        2.21573       0.758676       0.237665        30.1470        42.6704        16.3676        7.60292                 NaN            NaN
  1368.59        500.000        2.21567       0.758685       0.237671        30.1470        42.6705        16.3676        7.60295                 NaN            NaN
  1365.38        500.000        2.21560       0.758694       0.237678        30.1469        42.6705        16.3676        7.60297                 NaN            NaN
  1362.18        500.000        2.21554       0.758703       0.237684        30.1469        42.6706        16.3676        7.60300                 NaN            NaN
  1358.97        500.000        1.18038       0.760218       0.260747        29.9427        43.0933        17.2472        7.51550                 NaN            NaN
  1355.77        500.000        1.18035       0.760226       0.260754        29.9427        43.0933        17.2472        7.51552                 NaN            NaN
  1352.56        500.000        1.18033       0.760235       0.260761        29.9426        43.0934        17.2471        7.51555                 NaN            NaN
  1349.36        500.000        1.18030       0.760243       0.260768        29.9426        43.0934        17.2471        7.51557                 NaN            NaN
  1346.15        500.000        1.18028       0.760252       0.260775        29.9426        43.0934        17.2471        7.51560                 NaN            NaN
  1342.95        500.000        1.18025       0.760260       0.260782        29.9425        43.0935        17.2471        7.51562                 NaN            NaN
  1339.74        500.000        1.18023       0.760269       0.260789        29.9425        43.0935        17.2471        7.51565                 NaN            NaN
  1336.54        500.000        1.18020       0.760277       0.260796        29.9424        43.0936        17.2471        7.51567                 NaN            NaN
  1333.33        500.000       0.299049       0.761680       0.295097        29.7184        43.4985        7.42728        17.9999                 NaN            NaN
  1330.13        500.000       0.299044       0.761688       0.295104        29.7184        43.4986        7.42730        17.9999                 NaN            NaN
  1326.92        500.000       0.989115E-001  0.762031       0.304820        29.6620        43.6088        18.1663        7.39712                 NaN            NaN
  1323.72        500.000       0.586634E-003  0.762204       0.310348        29.6323        43.6615        18.2479        7.38514                 NaN            NaN
  1320.51        500.000                 NaN  0.762221       0.315729        29.6280        43.7047        18.2608        7.32849                 NaN            NaN
  1317.31        500.000                 NaN  0.762229       0.315737        29.6280        43.7047        18.2608        7.32852                 NaN            NaN
  1314.10        500.000                 NaN  0.762237       0.315746        29.6279        43.7048        18.2608        7.32854                 NaN            NaN
  1310.90        500.000                 NaN  0.762245       0.315754        29.6279        43.7048        18.2608        7.32857                 NaN            NaN
  1307.69        500.000                 NaN  0.762284       0.338012        29.6095        43.8738        7.11192        18.3045                 NaN            NaN
  1304.49        500.000                 NaN  0.762292       0.338021        29.6094        43.8738        7.11195        18.3045                 NaN            NaN
  1301.28        500.000                 NaN  0.762300       0.338031        29.6093        43.8739        7.11197        18.3045                 NaN            NaN
  1298.08        500.000                 NaN  0.762308       0.338040        29.6093        43.8739        7.11200        18.3045                 NaN            NaN
  1294.87        500.000                 NaN  0.762315       0.338048        29.6092        43.8740        7.11202        18.3044                 NaN            NaN
  1291.67        500.000                 NaN  0.762323       0.338057        29.6092        43.8740        7.11205        18.3044                 NaN            NaN
  1288.46        500.000                 NaN  0.762331       0.338066        29.6091        43.8740        7.11207        18.3044                 NaN            NaN
  1285.26        500.000                 NaN  0.762338       0.338075        29.6090        43.8741        7.11210        18.3044                 NaN            NaN
  1282.05        500.000                 NaN  0.762414       0.384731        29.5716        44.1783        18.3832        6.71980                 NaN            NaN
  1278.85        500.000                 NaN  0.762421       0.384741        29.5715        44.1783        18.3832        6.71982                 NaN            NaN
  1275.64        500.000                 NaN  0.762429       0.384751        29.5715        44.1783        18.3831        6.71985                 NaN            NaN
  1272.44        500.000                 NaN  0.762436       0.384761        29.5714        44.1784        18.3831        6.71988                 NaN            NaN
  1269.23        500.000                 NaN  0.762444       0.384771        29.5714        44.1784        18.3831        6.71990                 NaN            NaN
  1266.03        500.000                 NaN  0.762451       0.384782        29.5713        44.1785        18.3831        6.71993                 NaN            NaN
  1262.82        500.000                 NaN  0.762459       0.384792        29.5712        44.1785        18.3830        6.71996                 NaN            NaN
  1259.62        500.000                 NaN  0.762466       0.384802        29.5712        44.1786        18.3830        6.71998                 NaN            NaN
  1256.41        500.000                 NaN  0.762540       0.436974        29.5271        44.4414        6.37536        18.4566                 NaN            NaN
  1253.21        500.000                 NaN  0.762555       0.443357        29.5216        44.4726        18.4653        6.33460                 NaN            NaN
  1250.00        500.000                 NaN  0.762559       0.449751        29.5201        44.4904        18.4632        6.30477       0.918578E-002            NaN
  1246.79        500.000                 NaN  0.762566       0.449763        29.5200        44.4905        18.4632        6.30479       0.918632E-002            NaN
  1243.59        500.000                 NaN  0.762535       0.461787        29.5243        44.5118        18.4422        6.25138       0.459961E-001            NaN
  1240.38        500.000                 NaN  0.762542       0.461799        29.5242        44.5119        18.4422        6.25141       0.459988E-001            NaN
  1237.18        500.000                 NaN  0.762549       0.461811        29.5241        44.5119        18.4422        6.25143       0.460015E-001            NaN
  1233.97        500.000                 NaN  0.762556       0.461823        29.5240        44.5120        18.4421        6.25146       0.460042E-001            NaN
  1230.77        500.000                 NaN  0.762499       0.484005        29.5393        44.5528        18.3979        6.14371       0.119813                 NaN
  1227.56        500.000                 NaN  0.762506       0.484018        29.5393        44.5528        18.3978        6.14374       0.119820                 NaN
  1224.36        500.000                 NaN  0.762513       0.484030        29.5392        44.5529        18.3978        6.14377       0.119827                 NaN
  1221.15        500.000                 NaN  0.762520       0.484043        29.5391        44.5529        18.3978        6.14380       0.119834                 NaN
  1217.95        500.000                 NaN  0.762527       0.484055        29.5390        44.5530        18.3977        6.14382       0.119841                 NaN
  1214.74        500.000                 NaN  0.762534       0.484067        29.5390        44.5530        18.3977        6.14385       0.119848                 NaN
  1211.54        500.000                 NaN  0.762541       0.484080        29.5389        44.5531        18.3977        6.14388       0.119855                 NaN
  1208.33        500.000                 NaN  0.762547       0.484092        29.5388        44.5532        18.3976        6.14391       0.119862                 NaN
  1205.13        500.000                 NaN  0.762427       0.531318        29.5578        44.6281        5.94009        18.3215       0.258733                 NaN
  1201.92        500.000                 NaN  0.762433       0.531331        29.5578        44.6282        5.94011        18.3215       0.258748                 NaN
  1198.72        500.000                 NaN  0.762440       0.531345        29.5577        44.6282        5.94014        18.3214       0.258763                 NaN
  1195.51        500.000                 NaN  0.762447       0.531358        29.5576        44.6283        5.94017        18.3214       0.258778                 NaN
  1192.31        500.000                 NaN  0.762453       0.531372        29.5575        44.6283        5.94020        18.3214       0.258793                 NaN
  1189.10        500.000                 NaN  0.762460       0.531385        29.5574        44.6284        5.94022        18.3213       0.258808                 NaN
  1185.90        500.000                 NaN  0.762466       0.531398        29.5573        44.6284        5.94025        18.3213       0.258823                 NaN
  1182.69        500.000                 NaN  0.762473       0.531412        29.5572        44.6285        5.94028        18.3213       0.258838                 NaN
  1179.49        500.000                 NaN  0.762363       0.580177        29.5704        44.7015        18.2500        5.74617       0.389433                 NaN
  1176.28        500.000                 NaN  0.762369       0.580191        29.5703        44.7015        18.2500        5.74620       0.389456                 NaN
  1173.08        500.000                 NaN  0.762375       0.580206        29.5702        44.7016        18.2499        5.74623       0.389478                 NaN
  1169.87        500.000                 NaN  0.762382       0.580220        29.5701        44.7016        18.2499        5.74625       0.389501                 NaN
  1166.67        500.000                 NaN  0.762388       0.580234        29.5700        44.7017        18.2498        5.74628       0.389524                 NaN
  1163.46        500.000                 NaN  0.762394       0.580249        29.5699        44.7017        18.2498        5.74631       0.389546                 NaN
