|6.6.6
Archiving\03_Data\Deqfrac/QFM_m1.5/K22/K22_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         Sp(TH)         Sp(TH)         ne             lc             ilm           
  1321.19        2500.00        99.3151                 NaN  0.100192       0.217664       0.136690       0.230345                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1319.62        2500.00        99.3219                 NaN  0.979064E-001  0.214431       0.138165       0.227577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1318.04        2500.00        99.3282                 NaN  0.961387E-001  0.138309       0.212240       0.225111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1316.47        2500.00        99.3349                 NaN  0.941522E-001  0.139161       0.209373       0.222439                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1314.89        2500.00        99.3411                 NaN  0.922075E-001  0.206653       0.140073       0.219993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1313.32        2500.00        99.3471                 NaN  0.899280E-001  0.203395       0.141985       0.217614                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1311.74        2500.00        99.3538                 NaN  0.882804E-001  0.141799       0.201206       0.214947                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1310.17        2500.00        99.3445                 NaN  0.991018E-001  0.119303       0.216366       0.220687                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1308.59        2500.00        99.2927                 NaN  0.109573       0.231892       0.120044       0.245830                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1307.02        2500.00        99.4535                 NaN  0.427320E-001  0.141314       0.196817       0.165643                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1305.45        2500.00        99.3721                 NaN  0.797670E-001  0.190894       0.150014       0.207208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1303.87        2500.00        99.3837                 NaN  0.766367E-001  0.185788       0.151298       0.202585                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1302.30        2500.00        99.3870                 NaN  0.756720E-001  0.151837       0.183950       0.201552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1300.72        2500.00        99.3917                 NaN  0.734347E-001  0.153704       0.181727       0.199468                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1299.15        2500.00        99.3969                 NaN  0.710458E-001  0.178105       0.156648       0.197346                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1297.57        2500.00        99.4015                 NaN  0.690571E-001  0.175329       0.158698       0.195466                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1296.00        2500.00        99.4063                 NaN  0.670297E-001  0.160634       0.172516       0.193515                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1294.42        2500.00        99.4110                 NaN  0.659839E-001  0.169772       0.160936       0.192271                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1292.85        2500.00        99.4165                 NaN  0.613860E-001  0.165340       0.167894       0.188871                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1291.28        2500.00        99.4197                 NaN  0.603910E-001  0.163246       0.168707       0.187910                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1289.70        2500.00        96.4957                 NaN  0.280845       0.153837       0.510614       0.526317        2.03273                 NaN            NaN            NaN            NaN            NaN            NaN
  1288.13        2500.00        88.7690                 NaN  0.845784       0.129465        1.43825        1.41685        7.40068                 NaN            NaN            NaN            NaN            NaN            NaN
  1286.55        2500.00        88.3444                 NaN  0.885480        1.54204       0.583122E-001   1.46459        7.70522                 NaN            NaN            NaN            NaN            NaN            NaN
  1284.98        2500.00        87.9268                 NaN  0.912399       0.141623E-001   1.63739        1.51194        7.99733                 NaN            NaN            NaN            NaN            NaN            NaN
  1283.40        2500.00        88.1408                 NaN  0.889697        1.63409                 NaN   1.48615        7.84927                 NaN            NaN            NaN            NaN            NaN            NaN
  1281.83        2500.00        88.5479                 NaN  0.850110        1.59766                 NaN   1.43877        7.56552                 NaN            NaN            NaN            NaN            NaN            NaN
  1280.25        2500.00        89.2293                 NaN  0.796863        1.51954                 NaN   1.35925        7.09500                 NaN            NaN            NaN            NaN            NaN            NaN
  1278.68        2500.00        29.0570                 NaN   2.51492        9.63504                 NaN   8.18582        47.5382        3.06910                 NaN            NaN            NaN            NaN            NaN
  1277.11        2500.00        57.3282                 NaN   1.46468        5.74013                 NaN   4.86265        28.5858        2.01858                 NaN            NaN            NaN            NaN            NaN
  1275.53        2500.00        75.1809                 NaN  0.876197        3.35680                 NaN   2.82774        16.5544        1.20398                 NaN            NaN            NaN            NaN            NaN
  1273.96        2500.00        83.1563                 NaN  0.604164        2.30275                 NaN   1.92004        11.1813       0.835461                 NaN            NaN            NaN            NaN            NaN
  1272.38        2500.00        84.7909                 NaN  0.518357        2.10806                 NaN   1.71809        10.0872       0.777353                 NaN            NaN            NaN            NaN            NaN
  1270.81        2500.00        92.1664                 NaN  0.261499        1.14831                 NaN  0.878256        5.13699       0.408516                 NaN            NaN            NaN            NaN            NaN
  1269.23        2500.00        90.4975                 NaN  0.309629        1.36338                 NaN   1.06791        6.25724       0.504372                 NaN            NaN            NaN            NaN            NaN
  1267.66        2500.00        91.6264                 NaN  0.259655        1.25083                 NaN  0.930596        5.47839       0.454097                 NaN            NaN            NaN            NaN            NaN
  1266.08        2500.00        93.8640                 NaN  0.176069       0.969670                 NaN  0.672547        3.97679       0.340955                 NaN            NaN            NaN            NaN            NaN
  1264.51        2500.00        93.4437                 NaN  0.191466        1.01891                 NaN  0.714397        4.26680       0.364767                 NaN            NaN            NaN            NaN            NaN
  1262.94        2500.00        94.1271                 NaN  0.154698       0.944603                 NaN  0.631119        3.80554       0.336953                 NaN            NaN            NaN            NaN            NaN
  1261.36        2500.00        94.5703                 NaN  0.133358       0.896755                 NaN  0.573701        3.50794       0.317910                 NaN            NaN            NaN            NaN            NaN
  1259.79        2500.00        94.5162                 NaN  0.112096        1.03781                 NaN  0.619140        3.33625       0.378503                 NaN            NaN            NaN            NaN            NaN
  1258.21        2500.00        95.3528                 NaN  0.129759       0.675031                 NaN  0.413012        3.20055       0.228874                 NaN            NaN            NaN            NaN            NaN
  1256.64        2500.00        95.5104                 NaN  0.117795E-001  0.850986                 NaN  0.413767        2.90477       0.308265                 NaN            NaN            NaN            NaN            NaN
  1255.06        2500.00        95.0742                 NaN            NaN   1.03642                 NaN  0.331937        3.19358       0.772051E-001  0.286691                 NaN            NaN            NaN            NaN
  1253.49        2500.00        53.3145                 NaN            NaN   10.1863                 NaN   1.56925        25.3745        1.05336        1.33466                 NaN   6.28770       0.879787                 NaN
  1251.91        2500.00                 NaN            NaN            NaN   21.2532                 NaN   3.16210        51.7086        2.06275        2.87572                 NaN   14.1553        4.78240                 NaN
  1250.34        2500.00                 NaN            NaN            NaN   21.2576                 NaN   3.18369        51.7376        2.07367        2.86420                 NaN   14.1690        4.71427                 NaN
  1248.76        2500.00                 NaN            NaN            NaN   21.0748                 NaN   3.27169        51.7681       0.963523        1.22647        2.73871        14.2467        4.71002                 NaN
  1247.19        2500.00                 NaN            NaN  0.507431        19.9321                 NaN   4.32873        50.6216        2.08795        2.33587                 NaN   14.7644        5.42181                 NaN
  1245.62        2500.00                 NaN            NaN  0.489521        19.9685                 NaN   4.29809        50.6783        2.08616        2.35078                 NaN   14.7729        5.35563                 NaN
  1244.04        2500.00                 NaN            NaN            NaN   21.3750                 NaN   3.16855        51.7589        1.87005        3.06388                 NaN   14.2762        4.48742                 NaN
  1242.47        2500.00                 NaN            NaN            NaN   21.3663                 NaN   3.17178        51.9200        2.91968        2.03897                 NaN   14.2293        4.35395                 NaN
  1240.89        2500.00                 NaN            NaN   1.14500        18.4504                 NaN   5.59949        50.1807        1.87565        2.07607                 NaN   15.1550        5.51771                 NaN
  1239.32        2500.00                 NaN            NaN   1.11064        18.5309                 NaN   5.53119        50.2527        1.88057        2.09669                 NaN   15.1556        5.44172                 NaN
  1237.74        2500.00                 NaN            NaN   1.08006        18.6024                 NaN   5.47059        50.3215        1.88455        2.11544                 NaN   15.1583        5.36717                 NaN
  1236.17        2500.00                 NaN            NaN   1.05199        18.6680                 NaN   5.41507        50.3883        1.88794        2.13292                 NaN   15.1624        5.29342                 NaN
  1234.59        2500.00                 NaN            NaN   1.02567        18.7294                 NaN   5.36313        50.4538        1.89090        2.14953                 NaN   15.1675        5.22009                 NaN
  1233.02        2500.00                 NaN            NaN   1.00069        18.7876                 NaN   5.31392        50.5184        1.89352        2.16548                 NaN   15.1734        5.14695                 NaN
  1231.45        2500.00                 NaN            NaN  0.976743        18.8433                 NaN   5.26681        50.5824        1.89587        2.18094                 NaN   15.1800        5.07385                 NaN
  1229.87        2500.00                 NaN            NaN  0.953617        18.8971                 NaN   5.22139        50.6460        1.89804        2.19596                 NaN   15.1872        5.00068                 NaN
  1228.30        2500.00                 NaN            NaN  0.931209        18.9492                 NaN   5.17745        50.7092        1.89997        2.21070                 NaN   15.1949        4.92737                 NaN
  1226.72        2500.00                 NaN            NaN  0.909343        18.9999                 NaN   5.13463        50.7723        1.90174        2.22519                 NaN   15.2031        4.85384                 NaN
  1225.15        2500.00                 NaN            NaN  0.887917        19.0495                 NaN   5.09274        50.8353        1.90335        2.23951                 NaN   15.2116        4.78003                 NaN
  1223.57        2500.00                 NaN            NaN  0.866817        19.0984                 NaN   5.05154        50.8984        1.90486        2.25368                 NaN   15.2205        4.70586                 NaN
  1222.00        2500.00                 NaN            NaN  0.846160        19.1462                 NaN   5.01125        50.9614        1.90626        2.26765                 NaN   15.2297        4.63141                 NaN
  1220.42        2500.00                 NaN            NaN  0.913383        18.9993                 NaN   5.13774        50.9397        1.91220        2.21208       0.255947E-003   15.2826        4.60273                 NaN
  1218.85        2500.00                 NaN            NaN  0.892041        19.0488                 NaN   5.09595        51.0040        1.91391        2.22647       0.333577E-004   15.2918        4.52696                 NaN
  1217.28        2500.00                 NaN            NaN  0.871121        19.0973                 NaN   5.05504        51.0682        1.91535        2.24063       0.539829E-005   15.3014        4.45087                 NaN
  1215.70        2500.00                 NaN            NaN  0.850431        19.1452                 NaN   5.01465        51.1327        1.91665        2.25472       0.914967E-006   15.3113        4.37436                 NaN
  1214.13        2500.00                 NaN            NaN  0.830303        19.1918                 NaN   4.97538        51.1969        1.91786        2.26848                 NaN   15.3217        4.29761                 NaN
  1212.55        2500.00                 NaN            NaN  0.810189        19.2383                 NaN   4.93620        51.2615        1.91897        2.28234                 NaN   15.3322        4.22031                 NaN
  1210.98        2500.00                 NaN            NaN  0.790388        19.2840                 NaN   4.89767        51.3262        1.92000        2.29602                 NaN   15.3430        4.14262                 NaN
  1209.40        2500.00                 NaN            NaN  0.770711        19.3294                 NaN   4.85941        51.3912        1.92097        2.30970                 NaN   15.3541        4.06443                 NaN
  1207.83        2500.00                 NaN            NaN  0.751174        19.3745                 NaN   4.82146        51.4564        1.92188        2.32332                 NaN   15.3655        3.98575                 NaN
  1206.25        2500.00                 NaN            NaN  0.731948        19.4187                 NaN   4.78420        51.5218        1.92269        2.33681                 NaN   15.3772        3.90666                 NaN
  1204.68        2500.00                 NaN            NaN  0.712718        19.4629                 NaN   4.74698        51.5875        1.92346        2.35034                 NaN   15.3891        3.82700                 NaN
  1203.11        2500.00                 NaN            NaN   3.37561        15.0501                 NaN   8.53175        48.8001        2.38266       0.181406E-004            NaN   16.6895        5.17020                 NaN
  1201.53        2500.00                 NaN            NaN  0.674567        19.5506                 NaN   4.67313        51.7194        1.92477        2.37740                 NaN   15.4133        3.66683                 NaN
  1199.96        2500.00                 NaN            NaN  0.655630        19.5941                 NaN   4.63651        51.7862        1.92534        2.39092                 NaN   15.4260        3.58529                 NaN
  1198.38        2500.00                 NaN            NaN  0.636714        19.6375                 NaN   4.59999        51.8534        1.92587        2.40446                 NaN   15.4389        3.50322                 NaN
  1196.81        2500.00                 NaN            NaN  0.617869        19.6806                 NaN   4.56371        51.9209        1.92640        2.41794                 NaN   15.4519        3.42065                 NaN
  1195.23        2500.00                 NaN            NaN  0.599055        19.7236                 NaN   4.52746        51.9888        1.92684        2.43149                 NaN   15.4652        3.33753                 NaN
  1193.66        2500.00                 NaN            NaN  0.580266        19.7666                 NaN   4.49131        52.0570        1.92725        2.44505                 NaN   15.4787        3.25387                 NaN
  1192.08        2500.00                 NaN            NaN  0.561495        19.8095                 NaN   4.45521        52.1256        1.92761        2.45865                 NaN   15.4923        3.16967                 NaN
  1190.51        2500.00                 NaN            NaN  0.542732        19.8523                 NaN   4.41917        52.1945        1.92793        2.47228                 NaN   15.5061        3.08489                 NaN
  1188.94        2500.00                 NaN            NaN  0.523969        19.8951                 NaN   4.38315        52.2639        1.92821        2.48595                 NaN   15.5202        2.99955                 NaN
  1187.36        2500.00                 NaN            NaN  0.505132        19.9380                 NaN   4.34701        52.3337        1.92848        2.49968                 NaN   15.5343        2.91359                 NaN
  1185.79        2500.00                 NaN            NaN  0.486340        19.9808                 NaN   4.31100        52.4039        1.92870        2.51344                 NaN   15.5487        2.82708                 NaN
  1184.21        2500.00                 NaN            NaN   3.37787        15.0276                 NaN   8.54421        49.3898        2.38945       0.481685E-004            NaN   16.9427        4.32841                 NaN
  1182.64        2500.00                 NaN            NaN  0.448697        20.0664                 NaN   4.23895        52.5466        1.92902        2.54110                 NaN   15.5785        2.65071                 NaN
  1181.06        2500.00                 NaN            NaN  0.429832        20.1093                 NaN   4.20289        52.6184        1.92913        2.55502                 NaN   15.5936        2.56190                 NaN
  1179.49        2500.00                 NaN            NaN  0.410928        20.1522                 NaN   4.16678        52.6907        1.92920        2.56900                 NaN   15.6089        2.47239                 NaN
  1177.91        2500.00                 NaN            NaN  0.391911        20.1953                 NaN   4.13050        52.7635        1.92924        2.58310                 NaN   15.6243        2.38215                 NaN
  1176.34        2500.00                 NaN            NaN  0.372916        20.2383                 NaN   4.09428        52.8368        1.92924        2.59722                 NaN   15.6399        2.29123                 NaN
  1174.77        2500.00                 NaN            NaN   3.46556        15.2096                 NaN   9.14947        49.7829        2.46599                 NaN            NaN   16.7863        3.14026                 NaN
  1173.19        2500.00                 NaN            NaN   3.47095        15.2112                 NaN   9.16504        49.8259        2.46392                 NaN            NaN   16.8088        3.05423                 NaN
  1171.62        2500.00                 NaN            NaN   3.47633        15.2132                 NaN   9.18025        49.8695        2.46182                 NaN            NaN   16.8315        2.96742                 NaN
  1170.04        2500.00                 NaN            NaN   3.48176        15.2154                 NaN   9.19555        49.9134        2.45966                 NaN            NaN   16.8543        2.87990                 NaN
  1168.47        2500.00                 NaN            NaN   3.48725        15.2177                 NaN   9.21095        49.9578        2.45747                 NaN            NaN   16.8773        2.79156                 NaN
  1166.89        2500.00                 NaN            NaN   3.49277        15.2199                 NaN   9.22623        50.0028        2.45528                 NaN            NaN   16.9005        2.70249                 NaN
  1165.32        2500.00                 NaN            NaN   3.49845        15.2227                 NaN   9.24216        50.0473        2.45303                 NaN            NaN   16.9237        2.61266                 NaN
  1163.74        2500.00                 NaN            NaN   3.50413        15.2250                 NaN   9.25820        50.0923        2.45072                 NaN            NaN   16.9472        2.52243                 NaN
  1162.17        2500.00                 NaN            NaN   3.50975        15.2276                 NaN   9.27427        50.1377        2.44839                 NaN            NaN   16.9710        2.43125                 NaN
  1160.60        2500.00                 NaN            NaN   3.51548        15.2305                 NaN   9.29043        50.1833        2.44601                 NaN            NaN   16.9949        2.33935                 NaN
  1159.02        2500.00                 NaN            NaN   3.52129        15.2334                 NaN   9.30677        50.2293        2.44358                 NaN            NaN   17.0190        2.24667                 NaN
  1157.45        2500.00                 NaN            NaN   3.52756        15.2353                 NaN   9.32403        50.2761        2.44109                 NaN            NaN   17.0433        2.15262                 NaN
  1155.87        2500.00                 NaN            NaN   3.53331        15.2388                 NaN   9.34031        50.3224        2.43854                 NaN            NaN   17.0678        2.05876                 NaN
  1154.30        2500.00                 NaN            NaN   3.53940        15.2424                 NaN   9.35743        50.3690        2.43594                 NaN            NaN   17.0925        1.96327                 NaN
  1152.72        2500.00                 NaN            NaN   3.54543        15.2461                 NaN   9.37430        50.4159        2.43332                 NaN            NaN   17.1173        1.86772                 NaN
  1151.15        2500.00                 NaN            NaN            NaN   22.9371                 NaN   3.19524        53.8173        1.60696        3.53018                 NaN   14.9132                 NaN            NaN
  1149.57        2500.00                 NaN            NaN            NaN   22.9664                 NaN   3.20131        53.7926        1.59795        3.54015                 NaN   14.9016                 NaN            NaN
  1148.00        2500.00                 NaN            NaN            NaN   22.8843                 NaN   3.24533        53.8135        1.64677        3.49481                 NaN   14.9153                 NaN            NaN
  1146.42        2500.00                 NaN            NaN            NaN   23.0005                 NaN   3.11315        53.8352        3.59165        1.58669                 NaN   14.8728                 NaN            NaN
  1144.85        2500.00                 NaN            NaN            NaN   22.9854                 NaN   3.12565        53.8478        1.63593        3.55550                 NaN   14.8497                 NaN            NaN
  1143.28        2500.00                 NaN            NaN            NaN   22.9948                 NaN   3.19990        53.7733        3.61984        1.54248                 NaN   14.8697                 NaN            NaN
  1141.70        2500.00                 NaN            NaN            NaN   23.0295                 NaN   3.19458        53.7538        3.63277        1.53389                 NaN   14.8555                 NaN            NaN
  1140.13        2500.00                 NaN            NaN            NaN   23.1811                 NaN   3.21679        53.6342        3.59852        1.54933                 NaN   14.8200                 NaN            NaN
  1138.55        2500.00                 NaN            NaN            NaN   23.0599                 NaN   3.27346        53.6533        1.56525        3.58785                 NaN   14.8603                 NaN            NaN
  1136.98        2500.00                 NaN            NaN            NaN   23.1379                 NaN   3.17841        53.6936        3.67146        1.50821                 NaN   14.8105                 NaN            NaN
  1135.40        2500.00                 NaN            NaN            NaN   23.3159                 NaN   3.20822        53.5462        3.64787        1.50579                 NaN   14.7760                 NaN            NaN
  1133.83        2500.00                 NaN            NaN            NaN   23.3414                 NaN   3.22086        53.5195        1.49940        3.65391                 NaN   14.7650                 NaN            NaN
  1132.25        2500.00                 NaN            NaN            NaN   23.2457                 NaN   3.19093        53.6137        3.65097        1.53357                 NaN   14.7651                 NaN            NaN
  1130.68        2500.00                 NaN            NaN            NaN   23.3968                 NaN   3.24233        53.4666        3.66477        1.48899                 NaN   14.7404                 NaN            NaN
  1129.11        2500.00                 NaN            NaN            NaN   23.2557                 NaN   3.21251        53.5972        3.67730        1.51616                 NaN   14.7411                 NaN            NaN
  1127.53        2500.00                 NaN            NaN            NaN   23.4820                 NaN   3.24679        53.4039        1.46383        3.69209                 NaN   14.7114                 NaN            NaN
  1125.96        2500.00                 NaN            NaN            NaN   23.5465                 NaN   3.23274        53.3695        3.71355        1.44560                 NaN   14.6921                 NaN            NaN
  1124.38        2500.00                 NaN            NaN            NaN   23.5868                 NaN   3.23698        53.3394        3.72333        1.43681                 NaN   14.6767                 NaN            NaN
  1122.81        2500.00                 NaN            NaN            NaN   23.4028                 NaN   3.27990        53.4389        3.71036        1.46787                 NaN   14.7001                 NaN            NaN
  1121.23        2500.00                 NaN            NaN            NaN   23.4399                 NaN   3.28069        53.4132        3.72199        1.45851                 NaN   14.6857                 NaN            NaN
  1119.66        2500.00                 NaN            NaN            NaN   23.4948                 NaN   3.22224        53.4166        3.75477        1.44293                 NaN   14.6687                 NaN            NaN
  1118.08        2500.00                 NaN            NaN            NaN   23.7534                 NaN   3.25444        53.2130        3.76876        1.39430                 NaN   14.6161                 NaN            NaN
  1116.51        2500.00                 NaN            NaN            NaN   23.5572                 NaN   3.28562        53.3313        3.75482        1.43159                 NaN   14.6395                 NaN            NaN
  1114.94        2500.00                 NaN            NaN            NaN   23.5971                 NaN   3.28429        53.3054        3.76806        1.42107                 NaN   14.6241                 NaN            NaN
  1113.36        2500.00                 NaN            NaN            NaN   23.6256                 NaN   3.27041        53.2973        3.78337        1.41409                 NaN   14.6092                 NaN            NaN
  1111.79        2500.00                 NaN            NaN            NaN   23.6847                 NaN   3.26289        53.2613        1.39823        3.80069                 NaN   14.5922                 NaN            NaN
  1110.21        2500.00                 NaN            NaN            NaN   23.7280                 NaN   3.27826        53.2216        3.80918        1.38784                 NaN   14.5752                 NaN            NaN
  1108.64        2500.00                 NaN            NaN            NaN   24.0246                 NaN   3.28093        53.0091        1.32682        3.83931                 NaN   14.5192                 NaN            NaN
  1107.06        2500.00                 NaN            NaN            NaN   24.0930                 NaN   3.26841        52.9699        3.86217        1.30612                 NaN   14.5004                 NaN            NaN
  1105.49        2500.00                 NaN            NaN            NaN   23.8116                 NaN   3.46810        53.0197       0.804187        2.90439        1.45035        14.5417                 NaN            NaN
  1103.91        2500.00                 NaN            NaN            NaN   24.1732                 NaN   3.26981        52.9125        1.28891        3.88381                 NaN   14.4718                 NaN            NaN
  1102.34        2500.00                 NaN            NaN            NaN   24.2475                 NaN   3.27504        52.8596        1.26415        3.90276                 NaN   14.4479                 NaN  0.310816E-002
  1100.77        2500.00                 NaN            NaN            NaN   24.1612                 NaN   3.31678        52.8901        1.28933        3.88415                 NaN   14.4585                 NaN            NaN
  1099.19        2500.00                 NaN            NaN            NaN   24.7298                 NaN   3.01137        52.7017        4.13417       0.929183                 NaN   14.3627                 NaN  0.131133     
  1097.62        2500.00                 NaN            NaN            NaN   24.9106                 NaN   2.70361        52.7905       0.692509        4.28420                 NaN   14.3166                 NaN  0.301945     
  1096.04        2500.00                 NaN            NaN            NaN   25.2351                 NaN   2.73474        52.5362       0.581626        4.37689                 NaN   14.2736                 NaN  0.261715     
  1094.47        2500.00                 NaN            NaN            NaN   25.4818                 NaN   2.60064        52.4538       0.412095        4.49573                 NaN   14.2313                 NaN  0.324666     
  1092.89        2500.00                 NaN            NaN            NaN   25.6687                 NaN   2.50440        52.3880       0.270922        4.59517                 NaN   14.1968                 NaN  0.376005     
  1091.32        2500.00                 NaN            NaN            NaN   25.9925                 NaN   2.31481        52.2848        4.75574       0.426042E-001            NaN   14.1502                 NaN  0.459380     
  1089.74        2500.00                 NaN            NaN            NaN   26.1318                 NaN   2.26504        52.2273        4.78849                 NaN            NaN   14.1100                 NaN  0.477300     
  1088.17        2500.00                 NaN            NaN            NaN   26.1556                 NaN   2.27728        52.2062        4.79206                 NaN            NaN   14.0936                 NaN  0.475257     
  1086.60        2500.00                 NaN            NaN            NaN   26.2119                 NaN   2.26710        52.1723        4.79303                 NaN            NaN   14.0784                 NaN  0.477267     
  1085.02        2500.00                 NaN            NaN            NaN   26.2253                 NaN   2.29094        52.1500        4.79507                 NaN            NaN   14.0625                 NaN  0.476193     
  1083.45        2500.00                 NaN            NaN            NaN   26.2484                 NaN   2.30248        52.1267        4.79683                 NaN            NaN   14.0498                 NaN  0.475753     
  1081.87        2500.00                 NaN            NaN            NaN   26.3296                 NaN   2.28253        52.0857        4.79894                 NaN            NaN   14.0249                 NaN  0.478353     
  1080.30        2500.00                 NaN            NaN            NaN   26.0465                 NaN   2.14266        52.4517        4.79308                 NaN            NaN   14.0479                 NaN  0.518136     
  1078.72        2500.00                 NaN            NaN            NaN   25.9534                 NaN   2.25033        52.3739        4.79414                 NaN            NaN   14.0817                 NaN  0.546494     
  1077.15        2500.00                 NaN            NaN            NaN   26.4449                 NaN   2.30255        51.9973        4.80468                 NaN            NaN   13.9722                 NaN  0.478332     
  1075.57        2500.00                 NaN            NaN            NaN   26.4365                 NaN   2.33465        51.9820        4.80615                 NaN            NaN   13.9644                 NaN  0.476326     
  1074.00        2500.00                 NaN            NaN            NaN   26.3608                 NaN   2.32260        52.0500        4.81873                 NaN            NaN   13.9655                 NaN  0.482426     
  1072.43        2500.00                 NaN            NaN            NaN   26.5426                 NaN   2.32783        51.9148        4.80942                 NaN            NaN   13.9272                 NaN  0.478142     
  1070.85        2500.00                 NaN            NaN   2.83808        15.3178                 NaN   8.35826        52.8144        1.17954        1.49856       0.552914E-001   17.9380                 NaN            NaN
  1069.28        2500.00                 NaN            NaN            NaN   26.4980                 NaN   2.40469        51.9060        4.80868                 NaN            NaN   13.8946                 NaN  0.488011     
  1067.70        2500.00                 NaN            NaN            NaN   26.5118                 NaN   2.42989        51.8714        4.80744                 NaN            NaN   13.8965                 NaN  0.482998     
  1066.13        2500.00                 NaN            NaN            NaN   26.7808                 NaN   2.33961        51.7586        4.81719                 NaN            NaN   13.8224                 NaN  0.481376     
  1064.55        2500.00                 NaN            NaN            NaN   26.8061                 NaN   2.35204        51.7329        4.81893                 NaN            NaN   13.8099                 NaN  0.480087     
  1062.98        2500.00                 NaN            NaN            NaN   26.7521                 NaN   2.38418        51.7423        4.82281                 NaN            NaN   13.8249                 NaN  0.473698     
  1061.40        2500.00                 NaN            NaN            NaN   26.7504                 NaN   2.41574        51.7240        4.82462                 NaN            NaN   13.8141                 NaN  0.471092     
  1059.83        2500.00                 NaN            NaN            NaN   26.7397                 NaN   2.37164        51.7672        4.83353                 NaN            NaN   13.7944                 NaN  0.493631     
  1058.26        2500.00                 NaN            NaN            NaN   26.8253                 NaN   2.43262        51.6651        4.82729                 NaN            NaN   13.7789                 NaN  0.470715     
  1056.68        2500.00                 NaN            NaN            NaN   26.8561                 NaN   2.44460        51.6363        4.83069                 NaN            NaN   13.7632                 NaN  0.469096     
  1055.11        2500.00                 NaN            NaN            NaN   26.8937                 NaN   2.45365        51.6056        4.83230                 NaN            NaN   13.7460                 NaN  0.468775     
  1053.53        2500.00                 NaN            NaN            NaN   26.9167                 NaN   2.47031        51.5789        4.83415                 NaN            NaN   13.7329                 NaN  0.466960     
  1051.96        2500.00                 NaN            NaN            NaN   26.9613                 NaN   2.46580        51.5517        4.83711                 NaN            NaN   13.7172                 NaN  0.466978     
  1050.38        2500.00                 NaN            NaN            NaN   27.0225                 NaN   2.48268        51.5052        4.84026                 NaN            NaN   13.6848                 NaN  0.464541     
  1048.81        2500.00                 NaN            NaN            NaN   27.0583                 NaN   2.31953        51.6331        4.84381                 NaN            NaN   13.6418                 NaN  0.503425     
  1047.23        2500.00                 NaN            NaN            NaN   27.1348                 NaN   2.48802        51.4292        4.84570                 NaN            NaN   13.6395                 NaN  0.462780     
  1045.66        2500.00                 NaN            NaN            NaN   27.1023                 NaN   2.43907        51.5000        4.84833                 NaN            NaN   13.6340                 NaN  0.476246     
  1044.08        2500.00                 NaN            NaN            NaN   27.0058                 NaN   2.54733        51.4836        4.85519                 NaN            NaN   13.6439                 NaN  0.464146     
  1042.51        2500.00                 NaN            NaN            NaN   26.9922                 NaN   2.55225        51.4864        4.85384                 NaN            NaN   13.6487                 NaN  0.466635     
  1040.94        2500.00                 NaN            NaN   3.98770        15.7988       0.135178E-001   6.94813        52.5214        1.50576                 NaN            NaN   18.1608                 NaN   1.06395     
  1039.36        2500.00                 NaN            NaN            NaN   27.3380                 NaN   2.54347        51.2633        4.85830                 NaN            NaN   13.5424                 NaN  0.454532     
  1037.79        2500.00                 NaN            NaN            NaN   27.3246                 NaN   2.58055        51.2481        4.86036                 NaN            NaN   13.5365                 NaN  0.449894     
  1036.21        2500.00                 NaN            NaN            NaN   27.3774                 NaN   2.58081        51.2121        4.86350                 NaN            NaN   13.5181                 NaN  0.448125     
  1034.64        2500.00                 NaN            NaN            NaN   27.3440                 NaN   2.59092        51.2346        4.86897                 NaN            NaN   13.5105                 NaN  0.451068     
  1033.06        2500.00                 NaN            NaN            NaN   27.4142                 NaN   2.61405        51.1742        4.87114                 NaN            NaN   13.4813                 NaN  0.445156     
  1031.49        2500.00                 NaN            NaN            NaN   27.4953                 NaN   2.63034        51.1076        4.87076                 NaN            NaN   13.4543                 NaN  0.441735     
  1029.91        2500.00                 NaN            NaN   3.89710        15.9543       0.462031E-001   6.78233        52.5904        1.57713                 NaN            NaN   18.0878                 NaN   1.06474     
