|6.6.6
Archiving\03_Data\Deqfrac/QFM_m1.5/K22/K22_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         Sp(TH)         Sp(TH)         ne             lc             ilm           
  1321.19        2500.00        99.1699                 NaN  0.143980       0.274721       0.175856       0.235527                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1319.62        2500.00        99.1772                 NaN  0.140966       0.270927       0.177960       0.232900                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1318.04        2500.00        99.1839                 NaN  0.138683       0.178345       0.268488       0.230576                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1316.47        2500.00        99.1911                 NaN  0.136067       0.179632       0.265137       0.228038                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1314.89        2500.00        99.1978                 NaN  0.133514       0.261975       0.180995       0.225725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1313.32        2500.00        99.2043                 NaN  0.130444       0.258131       0.183683       0.223477                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1311.74        2500.00        99.2115                 NaN  0.128284       0.183621       0.255638       0.220929                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1310.17        2500.00        99.1987                 NaN  0.144385       0.154772       0.275135       0.227024                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1308.59        2500.00        99.1356                 NaN  0.159840       0.295511       0.155972       0.253106                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1307.02        2500.00        99.3310                 NaN  0.624442E-001  0.180154       0.255707       0.170726                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1305.45        2500.00        99.2308                 NaN  0.116786       0.243627       0.195098       0.213710                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1303.87        2500.00        99.2442                 NaN  0.112389       0.237349       0.196957       0.209123                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1302.30        2500.00        99.2475                 NaN  0.111178       0.197856       0.235254       0.208233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1300.72        2500.00        99.2525                 NaN  0.108099       0.200487       0.232655       0.206256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1299.15        2500.00        99.2582                 NaN  0.104759       0.228265       0.204533       0.204235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1297.57        2500.00        99.2632                 NaN  0.102015       0.224952       0.207417       0.202460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1296.00        2500.00        99.2685                 NaN  0.991945E-001  0.210154       0.221580       0.200609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1294.42        2500.00        99.2737                 NaN  0.977709E-001  0.218271       0.210759       0.199488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1292.85        2500.00        99.2798                 NaN  0.911896E-001  0.212810       0.220074       0.196125                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1291.28        2500.00        99.2832                 NaN  0.898453E-001  0.210337       0.221356       0.195290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1289.70        2500.00        96.2222                 NaN  0.418169       0.201681       0.657518       0.546414        1.95398                 NaN            NaN            NaN            NaN            NaN            NaN
  1288.13        2500.00        88.1876                 NaN   1.25711       0.168955        1.84436        1.46429        7.07769                 NaN            NaN            NaN            NaN            NaN            NaN
  1286.55        2500.00        87.7597                 NaN   1.31886        1.97663       0.760214E-001   1.51205        7.35671                 NaN            NaN            NaN            NaN            NaN            NaN
  1284.98        2500.00        87.3418                 NaN   1.36181       0.184531E-001   2.09779        1.55903        7.62113                 NaN            NaN            NaN            NaN            NaN            NaN
  1283.40        2500.00        87.5771                 NaN   1.33061        2.09237                 NaN   1.53084        7.46907                 NaN            NaN            NaN            NaN            NaN            NaN
  1281.83        2500.00        88.0123                 NaN   1.27387        2.04475                 NaN   1.48049        7.18859                 NaN            NaN            NaN            NaN            NaN            NaN
  1280.25        2500.00        88.7299                 NaN   1.19628        1.94355                 NaN   1.39733        6.73290                 NaN            NaN            NaN            NaN            NaN            NaN
  1278.68        2500.00        27.8629                 NaN   3.64228        11.8108                 NaN   8.11406        43.4632        5.10680                 NaN            NaN            NaN            NaN            NaN
  1277.11        2500.00        55.8276                 NaN   2.15591        7.13102                 NaN   4.90062        26.5674        3.41746                 NaN            NaN            NaN            NaN            NaN
  1275.53        2500.00        73.9731                 NaN   1.30359        4.21223                 NaN   2.88324        15.5648        2.06307                 NaN            NaN            NaN            NaN            NaN
  1273.96        2500.00        82.2037                 NaN  0.902959        2.90594                 NaN   1.96960        10.5764        1.44135                 NaN            NaN            NaN            NaN            NaN
  1272.38        2500.00        83.8924                 NaN  0.774812        2.65808                 NaN   1.76658        9.56392        1.34422                 NaN            NaN            NaN            NaN            NaN
  1270.81        2500.00        91.6327                 NaN  0.392834        1.45633                 NaN  0.908335        4.89900       0.710790                 NaN            NaN            NaN            NaN            NaN
  1269.23        2500.00        89.8574                 NaN  0.464733        1.72694                 NaN   1.10449        5.96768       0.878772                 NaN            NaN            NaN            NaN            NaN
  1267.66        2500.00        91.0310                 NaN  0.388706        1.58717                 NaN  0.964336        5.23567       0.793147                 NaN            NaN            NaN            NaN            NaN
  1266.08        2500.00        93.3953                 NaN  0.265583        1.23311                 NaN  0.698790        3.81001       0.597204                 NaN            NaN            NaN            NaN            NaN
  1264.51        2500.00        92.9436                 NaN  0.288866        1.29453                 NaN  0.742945        4.09077       0.639282                 NaN            NaN            NaN            NaN            NaN
  1262.94        2500.00        93.6597                 NaN  0.233289        1.20270                 NaN  0.657419        3.65497       0.591960                 NaN            NaN            NaN            NaN            NaN
  1261.36        2500.00        94.1231                 NaN  0.201442        1.14290                 NaN  0.598506        3.37461       0.559411                 NaN            NaN            NaN            NaN            NaN
  1259.79        2500.00        93.9812                 NaN  0.169023        1.32244                 NaN  0.646643        3.21346       0.667219                 NaN            NaN            NaN            NaN            NaN
  1258.21        2500.00        95.0135                 NaN  0.196590       0.862357                 NaN  0.432528        3.09105       0.403997                 NaN            NaN            NaN            NaN            NaN
  1256.64        2500.00        95.1105                 NaN  0.178344E-001   1.08751                 NaN  0.433553        2.80666       0.543979                 NaN            NaN            NaN            NaN            NaN
  1255.06        2500.00        94.6079                 NaN            NaN   1.32523                 NaN  0.348026        3.08735       0.126121       0.505405                 NaN            NaN            NaN            NaN
  1253.49        2500.00        51.4292                 NaN            NaN   12.6442                 NaN   1.59817        23.8125        1.79993        2.11715                 NaN   5.81392       0.784966                 NaN
  1251.91        2500.00                 NaN            NaN            NaN   25.4122                 NaN   3.11381        46.9197        3.40422        4.36737                 NaN   12.6565        4.12618                 NaN
  1250.34        2500.00                 NaN            NaN            NaN   25.4136                 NaN   3.13494        46.9439        3.42260        4.34808                 NaN   12.6692        4.06762                 NaN
  1248.76        2500.00                 NaN            NaN            NaN   25.2078                 NaN   3.22268        46.9874        1.59321        2.02115        4.15810        12.7439        4.06574                 NaN
  1247.19        2500.00                 NaN            NaN  0.722505        23.9878                 NaN   4.27360        46.0512        3.46050        3.57497                 NaN   13.2381        4.69128                 NaN
  1245.62        2500.00                 NaN            NaN  0.696931        24.0295                 NaN   4.24287        46.0975        3.45729        3.59674                 NaN   13.2452        4.63395                 NaN
  1244.04        2500.00                 NaN            NaN            NaN   25.5537                 NaN   3.11903        46.9476        3.09053        4.65218                 NaN   12.7647        3.87217                 NaN
  1242.47        2500.00                 NaN            NaN            NaN   25.5201                 NaN   3.12184        47.0879        4.42533        3.36569                 NaN   12.7222        3.75691                 NaN
  1240.89        2500.00                 NaN            NaN   1.61765        22.2642                 NaN   5.54253        45.7679        3.11723        3.27437                 NaN   13.6276        4.78851                 NaN
  1239.32        2500.00                 NaN            NaN   1.56885        22.3575                 NaN   5.47385        45.8244        3.12491        3.30193                 NaN   13.6265        4.72208                 NaN
  1237.74        2500.00                 NaN            NaN   1.52542        22.4403                 NaN   5.41290        45.8788        3.13111        3.32709                 NaN   13.6274        4.65701                 NaN
  1236.17        2500.00                 NaN            NaN   1.48556        22.5161                 NaN   5.35707        45.9318        3.13635        3.35063                 NaN   13.6298        4.59268                 NaN
  1234.59        2500.00                 NaN            NaN   1.44821        22.5871                 NaN   5.30483        45.9840        3.14088        3.37307                 NaN   13.6332        4.52877                 NaN
  1233.02        2500.00                 NaN            NaN   1.41276        22.6543                 NaN   5.25535        46.0356        3.14489        3.39466                 NaN   13.6374        4.46505                 NaN
  1231.45        2500.00                 NaN            NaN   1.37878        22.7186                 NaN   5.20798        46.0868        3.14845        3.41563                 NaN   13.6423        4.40139                 NaN
  1229.87        2500.00                 NaN            NaN   1.34597        22.7806                 NaN   5.16231        46.1378        3.15173        3.43605                 NaN   13.6478        4.33770                 NaN
  1228.30        2500.00                 NaN            NaN   1.31419        22.8406                 NaN   5.11814        46.1886        3.15461        3.45611                 NaN   13.6538        4.27390                 NaN
  1226.72        2500.00                 NaN            NaN   1.28319        22.8991                 NaN   5.07510        46.2394        3.15723        3.47588                 NaN   13.6602        4.20993                 NaN
  1225.15        2500.00                 NaN            NaN   1.25281        22.9563                 NaN   5.03300        46.2902        3.15960        3.49544                 NaN   13.6670        4.14572                 NaN
  1223.57        2500.00                 NaN            NaN   1.22291        23.0125                 NaN   4.99160        46.3411        3.16181        3.51482                 NaN   13.6740        4.08122                 NaN
  1222.00        2500.00                 NaN            NaN   1.19364        23.0675                 NaN   4.95112        46.3920        3.16383        3.53394                 NaN   13.6815        4.01649                 NaN
  1220.42        2500.00                 NaN            NaN   1.28880        22.8963                 NaN   5.07724        46.3826        3.17455        3.45407       0.424748E-003   13.7332        3.99289                 NaN
  1218.85        2500.00                 NaN            NaN   1.25854        22.9533                 NaN   5.03524        46.4345        3.17708        3.47376       0.553543E-004   13.7405        3.92698                 NaN
  1217.28        2500.00                 NaN            NaN   1.22889        23.0091                 NaN   4.99414        46.4865        3.17916        3.49314       0.895744E-005   13.7483        3.86081                 NaN
  1215.70        2500.00                 NaN            NaN   1.19957        23.0642                 NaN   4.95356        46.5386        3.18103        3.51245       0.151809E-005   13.7563        3.79428                 NaN
  1214.13        2500.00                 NaN            NaN   1.17106        23.1178                 NaN   4.91412        46.5906        3.18275        3.53132                 NaN   13.7648        3.72755                 NaN
  1212.55        2500.00                 NaN            NaN   1.14257        23.1712                 NaN   4.87478        46.6430        3.18429        3.55035                 NaN   13.7734        3.66035                 NaN
  1210.98        2500.00                 NaN            NaN   1.11453        23.2238                 NaN   4.83608        46.6956        3.18573        3.56916                 NaN   13.7823        3.59282                 NaN
  1209.40        2500.00                 NaN            NaN   1.08667        23.2759                 NaN   4.79768        46.7483        3.18704        3.58797                 NaN   13.7915        3.52487                 NaN
  1207.83        2500.00                 NaN            NaN   1.05901        23.3277                 NaN   4.75959        46.8013        3.18826        3.60672                 NaN   13.8009        3.45651                 NaN
  1206.25        2500.00                 NaN            NaN   1.03180        23.3785                 NaN   4.72220        46.8545        3.18933        3.62530                 NaN   13.8106        3.38779                 NaN
  1204.68        2500.00                 NaN            NaN   1.00459        23.4292                 NaN   4.68485        46.9080        3.19033        3.64395                 NaN   13.8205        3.31858                 NaN
  1203.11        2500.00                 NaN            NaN   4.90974        18.2633                 NaN   8.48728        44.7274        3.98369       0.306736E-004            NaN   15.1091        4.51952                 NaN
  1201.53        2500.00                 NaN            NaN  0.950627        23.5298                 NaN   4.61078        47.0154        3.19195        3.68130                 NaN   13.8407        3.17945                 NaN
  1199.96        2500.00                 NaN            NaN  0.923847        23.5796                 NaN   4.57407        47.0699        3.19261        3.69997                 NaN   13.8514        3.10863                 NaN
  1198.38        2500.00                 NaN            NaN  0.897102        23.6293                 NaN   4.53746        47.1247        3.19321        3.71868                 NaN   13.8621        3.03735                 NaN
  1196.81        2500.00                 NaN            NaN  0.870464        23.6787                 NaN   4.50110        47.1798        3.19382        3.73731                 NaN   13.8731        2.96564                 NaN
  1195.23        2500.00                 NaN            NaN  0.843873        23.7280                 NaN   4.46478        47.2352        3.19428        3.75605                 NaN   13.8843        2.89347                 NaN
  1193.66        2500.00                 NaN            NaN  0.817324        23.7772                 NaN   4.42856        47.2910        3.19468        3.77483                 NaN   13.8956        2.82084                 NaN
  1192.08        2500.00                 NaN            NaN  0.790805        23.8263                 NaN   4.39241        47.3470        3.19500        3.79365                 NaN   13.9071        2.74773                 NaN
  1190.51        2500.00                 NaN            NaN  0.764303        23.8753                 NaN   4.35632        47.4034        3.19526        3.81253                 NaN   13.9187        2.67414                 NaN
  1188.94        2500.00                 NaN            NaN  0.737806        23.9243                 NaN   4.32027        47.4601        3.19545        3.83148                 NaN   13.9306        2.60005                 NaN
  1187.36        2500.00                 NaN            NaN  0.711210        23.9734                 NaN   4.28410        47.5172        3.19563        3.85050                 NaN   13.9425        2.52544                 NaN
  1185.79        2500.00                 NaN            NaN  0.684683        24.0223                 NaN   4.24806        47.5746        3.19571        3.86958                 NaN   13.9546        2.45036                 NaN
  1184.21        2500.00                 NaN            NaN   4.90837        18.2322                 NaN   8.49505        45.2405        3.99484       0.815494E-004            NaN   15.3433        3.78564                 NaN
  1182.64        2500.00                 NaN            NaN  0.631562        24.1202                 NaN   4.17600        47.6915        3.19570        3.90795                 NaN   13.9798        2.29731                 NaN
  1181.06        2500.00                 NaN            NaN  0.604947        24.1691                 NaN   4.13994        47.7503        3.19560        3.92727                 NaN   13.9926        2.22024                 NaN
  1179.49        2500.00                 NaN            NaN  0.578283        24.2181                 NaN   4.10385        47.8095        3.19544        3.94668                 NaN   14.0055        2.14259                 NaN
  1177.91        2500.00                 NaN            NaN  0.551466        24.2674                 NaN   4.06759        47.8692        3.19522        3.96627                 NaN   14.0185        2.06429                 NaN
  1176.34        2500.00                 NaN            NaN  0.524685        24.3165                 NaN   4.03140        47.9293        3.19494        3.98588                 NaN   14.0318        1.98542                 NaN
  1174.77        2500.00                 NaN            NaN   4.92136        18.3384                 NaN   9.09258        45.5780        4.12191                 NaN            NaN   15.2011        2.74662                 NaN
  1173.19        2500.00                 NaN            NaN   4.92891        18.3366                 NaN   9.10763        45.6150        4.11843                 NaN            NaN   15.2220        2.67149                 NaN
  1171.62        2500.00                 NaN            NaN   4.93646        18.3353                 NaN   9.12231        45.6526        4.11490                 NaN            NaN   15.2428        2.59566                 NaN
  1170.04        2500.00                 NaN            NaN   4.94406        18.3342                 NaN   9.13707        45.6903        4.11125                 NaN            NaN   15.2639        2.51919                 NaN
  1168.47        2500.00                 NaN            NaN   4.95176        18.3332                 NaN   9.15194        45.7285        4.10757                 NaN            NaN   15.2850        2.44201                 NaN
  1166.89        2500.00                 NaN            NaN   4.95949        18.3320                 NaN   9.16668        45.7673        4.10388                 NaN            NaN   15.3065        2.36418                 NaN
  1165.32        2500.00                 NaN            NaN   4.96745        18.3314                 NaN   9.18205        45.8055        4.10009                 NaN            NaN   15.3278        2.28568                 NaN
  1163.74        2500.00                 NaN            NaN   4.97541        18.3302                 NaN   9.19755        45.8443        4.09620                 NaN            NaN   15.3495        2.20681                 NaN
  1162.17        2500.00                 NaN            NaN   4.98329        18.3295                 NaN   9.21306        45.8834        4.09228                 NaN            NaN   15.3714        2.12712                 NaN
  1160.60        2500.00                 NaN            NaN   4.99132        18.3289                 NaN   9.22866        45.9227        4.08827                 NaN            NaN   15.3934        2.04679                 NaN
  1159.02        2500.00                 NaN            NaN   4.99946        18.3283                 NaN   9.24444        45.9622        4.08418                 NaN            NaN   15.4156        1.96577                 NaN
  1157.45        2500.00                 NaN            NaN   5.00825        18.3265                 NaN   9.26115        46.0027        4.07999                 NaN            NaN   15.4379        1.88354                 NaN
  1155.87        2500.00                 NaN            NaN   5.01631        18.3267                 NaN   9.27685        46.0426        4.07569                 NaN            NaN   15.4604        1.80148                 NaN
  1154.30        2500.00                 NaN            NaN   5.02483        18.3267                 NaN   9.29339        46.0826        4.07131                 NaN            NaN   15.4832        1.71798                 NaN
  1152.72        2500.00                 NaN            NaN   5.03328        18.3268                 NaN   9.30968        46.1229        4.06689                 NaN            NaN   15.5059        1.63442                 NaN
  1151.15        2500.00                 NaN            NaN            NaN   27.0764                 NaN   3.12852        48.5482        2.65797        5.26896                 NaN   13.3200                 NaN            NaN
  1149.57        2500.00                 NaN            NaN            NaN   27.1061                 NaN   3.13424        48.5231        2.64321        5.28369                 NaN   13.3097                 NaN            NaN
  1148.00        2500.00                 NaN            NaN            NaN   27.0094                 NaN   3.17779        48.5494        2.72474        5.21397                 NaN   13.3248                 NaN            NaN
  1146.42        2500.00                 NaN            NaN            NaN   27.1517                 NaN   3.04731        48.5530        5.34404        2.62082                 NaN   13.2832                 NaN            NaN
  1144.85        2500.00                 NaN            NaN            NaN   27.1386                 NaN   3.05955        48.5650        2.69840        5.27495                 NaN   13.2635                 NaN            NaN
  1143.28        2500.00                 NaN            NaN            NaN   27.1287                 NaN   3.13230        48.4992        5.40946        2.54776                 NaN   13.2826                 NaN            NaN
  1141.70        2500.00                 NaN            NaN            NaN   27.1655                 NaN   3.12682        48.4781        5.42649        2.53330                 NaN   13.2697                 NaN            NaN
  1140.13        2500.00                 NaN            NaN            NaN   27.3319                 NaN   3.14786        48.3605        5.35941        2.56430                 NaN   13.2361                 NaN            NaN
  1138.55        2500.00                 NaN            NaN            NaN   27.2052                 NaN   3.20398        48.3879        2.58124        5.34595                 NaN   13.2757                 NaN            NaN
  1136.98        2500.00                 NaN            NaN            NaN   27.2797                 NaN   3.11022        48.4137        5.47730        2.49016                 NaN   13.2290                 NaN            NaN
  1135.40        2500.00                 NaN            NaN            NaN   27.4767                 NaN   3.13854        48.2684        5.43033        2.49040                 NaN   13.1956                 NaN            NaN
  1133.83        2500.00                 NaN            NaN            NaN   27.5015                 NaN   3.15072        48.2421        2.48029        5.43955                 NaN   13.1859                 NaN            NaN
  1132.25        2500.00                 NaN            NaN            NaN   27.3916                 NaN   3.12176        48.3326        5.42822        2.53755                 NaN   13.1883                 NaN            NaN
  1130.68        2500.00                 NaN            NaN            NaN   27.5570                 NaN   3.17132        48.1895        5.45333        2.46471                 NaN   13.1642                 NaN            NaN
  1129.11        2500.00                 NaN            NaN            NaN   27.3958                 NaN   3.14271        48.3168        5.46873        2.50782                 NaN   13.1682                 NaN            NaN
  1127.53        2500.00                 NaN            NaN            NaN   27.6481                 NaN   3.17509        48.1251        2.42253        5.49151                 NaN   13.1376                 NaN            NaN
  1125.96        2500.00                 NaN            NaN            NaN   27.7184                 NaN   3.16092        48.0884        5.52144        2.39124                 NaN   13.1197                 NaN            NaN
  1124.38        2500.00                 NaN            NaN            NaN   27.7601                 NaN   3.16480        48.0579        5.53465        2.37682                 NaN   13.1058                 NaN            NaN
  1122.81        2500.00                 NaN            NaN            NaN   27.5531                 NaN   3.20753        48.1593        5.52029        2.42900                 NaN   13.1307                 NaN            NaN
  1121.23        2500.00                 NaN            NaN            NaN   27.5920                 NaN   3.20803        48.1327        5.53610        2.41344                 NaN   13.1176                 NaN            NaN
  1119.66        2500.00                 NaN            NaN            NaN   27.6553                 NaN   3.15038        48.1287        5.57936        2.38486                 NaN   13.1013                 NaN            NaN
  1118.08        2500.00                 NaN            NaN            NaN   27.9345                 NaN   3.18076        47.9298        5.59744        2.30683                 NaN   13.0507                 NaN            NaN
  1116.51        2500.00                 NaN            NaN            NaN   27.7146                 NaN   3.21204        48.0486        5.57984        2.36899                 NaN   13.0759                 NaN            NaN
  1114.94        2500.00                 NaN            NaN            NaN   27.7566                 NaN   3.21045        48.0217        5.59799        2.35139                 NaN   13.0618                 NaN            NaN
  1113.36        2500.00                 NaN            NaN            NaN   27.7872                 NaN   3.19663        48.0112        5.61809        2.33849                 NaN   13.0484                 NaN            NaN
  1111.79        2500.00                 NaN            NaN            NaN   27.8502                 NaN   3.18889        47.9736        2.31190        5.64278                 NaN   13.0326                 NaN            NaN
  1110.21        2500.00                 NaN            NaN            NaN   27.8959                 NaN   3.20366        47.9347        5.65370        2.29480                 NaN   13.0173                 NaN            NaN
  1108.64        2500.00                 NaN            NaN            NaN   28.2200                 NaN   3.20485        47.7232        2.19571        5.69374                 NaN   12.9625                 NaN            NaN
  1107.06        2500.00                 NaN            NaN            NaN   28.2945                 NaN   3.19216        47.6818        5.72639        2.16044                 NaN   12.9448                 NaN            NaN
  1105.49        2500.00                 NaN            NaN            NaN   27.9877                 NaN   3.38929        47.7567        1.20946        4.26519        2.40108        12.9906                 NaN            NaN
  1103.91        2500.00                 NaN            NaN            NaN   28.3807                 NaN   3.19298        47.6232        2.13133        5.75307                 NaN   12.9188                 NaN            NaN
  1102.34        2500.00                 NaN            NaN            NaN   28.4582                 NaN   3.19762        47.5693        2.09087        5.78225                 NaN   12.8965                 NaN  0.520764E-002
  1100.77        2500.00                 NaN            NaN            NaN   28.3611                 NaN   3.23869        47.6015        2.13305        5.75756                 NaN   12.9081                 NaN            NaN
  1099.19        2500.00                 NaN            NaN            NaN   28.9960                 NaN   2.93710        47.3793        6.12296        1.53639                 NaN   12.8088                 NaN  0.219488     
  1097.62        2500.00                 NaN            NaN            NaN   29.1650                 NaN   2.63556        47.4369        1.14537        6.35018                 NaN   12.7619                 NaN  0.505136     
  1096.04        2500.00                 NaN            NaN            NaN   29.5588                 NaN   2.66437        47.1806       0.961391        6.48005                 NaN   12.7172                 NaN  0.437591     
  1094.47        2500.00                 NaN            NaN            NaN   29.8341                 NaN   2.53234        47.0818       0.681059        6.65472                 NaN   12.6735                 NaN  0.542561     
  1092.89        2500.00                 NaN            NaN            NaN   30.0426                 NaN   2.43761        47.0038       0.447710        6.80177                 NaN   12.6384                 NaN  0.628105     
  1091.32        2500.00                 NaN            NaN            NaN   30.4026                 NaN   2.25148        46.8788        7.04102       0.703879E-001            NaN   12.5888                 NaN  0.766853     
  1089.74        2500.00                 NaN            NaN            NaN   30.5575                 NaN   2.20245        46.8149        7.07810                 NaN            NaN   12.5505                 NaN  0.796558     
  1088.17        2500.00                 NaN            NaN            NaN   30.5747                 NaN   2.21430        46.7957        7.08577                 NaN            NaN   12.5364                 NaN  0.793145     
  1086.60        2500.00                 NaN            NaN            NaN   30.6352                 NaN   2.20410        46.7596        7.08251                 NaN            NaN   12.5221                 NaN  0.796408     
  1085.02        2500.00                 NaN            NaN            NaN   30.6459                 NaN   2.22723        46.7391        7.08461                 NaN            NaN   12.5085                 NaN  0.794611     
  1083.45        2500.00                 NaN            NaN            NaN   30.6668                 NaN   2.23832        46.7165        7.08706                 NaN            NaN   12.4974                 NaN  0.793850     
  1081.87        2500.00                 NaN            NaN            NaN   30.7557                 NaN   2.21856        46.6726        7.08096                 NaN            NaN   12.4741                 NaN  0.798072     
  1080.30        2500.00                 NaN            NaN            NaN   30.4607                 NaN   2.08353        47.0224        7.06761                 NaN            NaN   12.5010                 NaN  0.864843     
  1078.72        2500.00                 NaN            NaN            NaN   30.3452                 NaN   2.18837        46.9559        7.06561                 NaN            NaN   12.5327                 NaN  0.912255     
  1077.15        2500.00                 NaN            NaN            NaN   30.8728                 NaN   2.23749        46.5844        7.08051                 NaN            NaN   12.4269                 NaN  0.797893     
  1075.57        2500.00                 NaN            NaN            NaN   30.8584                 NaN   2.26869        46.5716        7.08587                 NaN            NaN   12.4209                 NaN  0.794569     
  1074.00        2500.00                 NaN            NaN            NaN   30.7677                 NaN   2.25711        46.6357        7.11116                 NaN            NaN   12.4235                 NaN  0.804807     
  1072.43        2500.00                 NaN            NaN            NaN   30.9722                 NaN   2.26154        46.5020        7.08023                 NaN            NaN   12.3866                 NaN  0.797445     
  1070.85        2500.00                 NaN            NaN   4.07401        18.5503                 NaN   8.28245        48.2183        1.97131        2.54625       0.837123E-001   16.2737                 NaN            NaN
  1069.28        2500.00                 NaN            NaN            NaN   30.9064                 NaN   2.33643        46.5001        7.08262                 NaN            NaN   12.3605                 NaN  0.814011     
  1067.70        2500.00                 NaN            NaN            NaN   30.9217                 NaN   2.36083        46.4677        7.08140                 NaN            NaN   12.3627                 NaN  0.805636     
  1066.13        2500.00                 NaN            NaN            NaN   31.2297                 NaN   2.27197        46.3445        7.05979                 NaN            NaN   12.2914                 NaN  0.802544     
  1064.55        2500.00                 NaN            NaN            NaN   31.2521                 NaN   2.28392        46.3197        7.06341                 NaN            NaN   12.2805                 NaN  0.800370     
  1062.98        2500.00                 NaN            NaN            NaN   31.1794                 NaN   2.31530        46.3319        7.08796                 NaN            NaN   12.2956                 NaN  0.789791     
  1061.40        2500.00                 NaN            NaN            NaN   31.1715                 NaN   2.34595        46.3163        7.09386                 NaN            NaN   12.2869                 NaN  0.785463     
  1059.83        2500.00                 NaN            NaN            NaN   31.1589                 NaN   2.30286        46.3501        7.09643                 NaN            NaN   12.2687                 NaN  0.822964     
  1058.26        2500.00                 NaN            NaN            NaN   31.2477                 NaN   2.36200        46.2582        7.09188                 NaN            NaN   12.2555                 NaN  0.784751     
  1056.68        2500.00                 NaN            NaN            NaN   31.2770                 NaN   2.37348        46.2300        7.09595                 NaN            NaN   12.2416                 NaN  0.782016     
  1055.11        2500.00                 NaN            NaN            NaN   31.3162                 NaN   2.38206        46.1994        7.09478                 NaN            NaN   12.2261                 NaN  0.781431     
  1053.53        2500.00                 NaN            NaN            NaN   31.3366                 NaN   2.39813        46.1741        7.09810                 NaN            NaN   12.2148                 NaN  0.778385     
  1051.96        2500.00                 NaN            NaN            NaN   31.3813                 NaN   2.39351        46.1457        7.10080                 NaN            NaN   12.2004                 NaN  0.778352     
  1050.38        2500.00                 NaN            NaN            NaN   31.4462                 NaN   2.40966        46.1005        7.09811                 NaN            NaN   12.1713                 NaN  0.774232     
  1048.81        2500.00                 NaN            NaN            NaN   31.4980                 NaN   2.25079        46.2052        7.07604                 NaN            NaN   12.1311                 NaN  0.838860     
  1047.23        2500.00                 NaN            NaN            NaN   31.5635                 NaN   2.41433        46.0243        7.09656                 NaN            NaN   12.1301                 NaN  0.771163     
  1045.66        2500.00                 NaN            NaN            NaN   31.5258                 NaN   2.36676        46.0869        7.10124                 NaN            NaN   12.1257                 NaN  0.793596     
  1044.08        2500.00                 NaN            NaN            NaN   31.4033                 NaN   2.47236        46.0830        7.12961                 NaN            NaN   12.1380                 NaN  0.773617     
  1042.51        2500.00                 NaN            NaN            NaN   31.3991                 NaN   2.47687        46.0803        7.12426                 NaN            NaN   12.1418                 NaN  0.777699     
  1040.94        2500.00                 NaN            NaN   5.70490        19.1479       0.159667E-001   6.85828        47.7723        2.26377                 NaN            NaN   16.4333                 NaN   1.80356     
  1039.36        2500.00                 NaN            NaN            NaN   31.7668                 NaN   2.46719        45.8619        7.10364                 NaN            NaN   12.0433                 NaN  0.757203     
  1037.79        2500.00                 NaN            NaN            NaN   31.7434                 NaN   2.50320        45.8498        7.11496                 NaN            NaN   12.0391                 NaN  0.749505     
  1036.21        2500.00                 NaN            NaN            NaN   31.7966                 NaN   2.50320        45.8136        7.11776                 NaN            NaN   12.0223                 NaN  0.746495     
  1034.64        2500.00                 NaN            NaN            NaN   31.7567                 NaN   2.51305        45.8349        7.12737                 NaN            NaN   12.0166                 NaN  0.751425     
  1033.06        2500.00                 NaN            NaN            NaN   31.8274                 NaN   2.53526        45.7779        7.12748                 NaN            NaN   11.9904                 NaN  0.741526     
  1031.49        2500.00                 NaN            NaN            NaN   31.9144                 NaN   2.55070        45.7128        7.12082                 NaN            NaN   11.9655                 NaN  0.735741     
  1029.91        2500.00                 NaN            NaN   5.57357        19.3300       0.544994E-001   6.69130        47.8150        2.36436                 NaN            NaN   16.3671                 NaN   1.80426     
  1028.34        2500.00                 NaN            NaN   5.58069        19.3152       0.615981E-001   6.69876        47.8107        2.35818                 NaN            NaN   16.3700                 NaN   1.80485     
