|6.6.6
Archiving\03_Data\eqLP/QFM_m1/ALH/ALH_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.5451       0.454860                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.5451       0.454859                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.5451       0.454857                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.5451       0.454855                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.5451       0.454853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.5451       0.454852                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.5452       0.454850                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.5452       0.454848                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.5452       0.454846                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.5452       0.454844                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.5452       0.454842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.5452       0.454841                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.5452       0.454839                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.5452       0.454837                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.5452       0.454835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.5452       0.454833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.5452       0.454831                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.5452       0.454829                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.5452       0.454827                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.5452       0.454825                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.5452       0.454823                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.5452       0.454821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.5452       0.454819                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.5452       0.454816                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.5452       0.454814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.5452       0.454812                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.5452       0.454810                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.5452       0.454808                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.5452       0.454805                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.5452       0.454803                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.5452       0.454801                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.5452       0.454799                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.5452       0.454796                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.5452       0.454794                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.5452       0.454792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.5452       0.454789                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        99.5452       0.454787                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        99.5452       0.454784                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        99.5452       0.454782                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        98.9038       0.454787       0.641375                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        98.1104       0.454793        1.43483                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        97.3472       0.454800        2.19801                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        96.5840       0.454807        2.96122                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        95.8207       0.454814        3.72444                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        95.0575       0.454820        4.48769                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        94.2942       0.454827        5.25097                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        93.5309       0.454834        6.01426                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        92.7676       0.454841        6.77758                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        92.0042       0.454848        7.54092                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        90.6534       0.302414        8.76264                 NaN  0.281559                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        88.6942                 NaN   10.4657                 NaN  0.840136                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        87.9805                 NaN   11.1794                 NaN  0.840150                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        87.2584                 NaN   11.8884       0.130287E-001  0.840162                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        86.5455                 NaN   12.5859       0.284748E-001  0.840175                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        85.8326                 NaN   13.2833       0.439214E-001  0.840188                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        85.1196                 NaN   13.9808       0.593685E-001  0.840200                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        84.4067                 NaN   14.6783       0.748160E-001  0.840213                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        83.7148                 NaN   15.3556       0.893908E-001  0.840227                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        83.0229                 NaN   16.0329       0.103966       0.840240                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        82.3310                 NaN   16.7102       0.118542       0.840254                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        81.6390                 NaN   17.3876       0.133118       0.840267                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        80.9470                 NaN   18.0650       0.147694       0.840280                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        80.2550                 NaN   18.7424       0.162271       0.840294                 NaN            NaN            NaN            NaN            NaN            NaN
