|6.6.6
Archiving\03_Data\frac/QFM_m2.25/NWA1068/NWA1068_3.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1924.81        2500.00        99.3474       0.635662       0.169317E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.3474       0.635714       0.169319E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.3473       0.635766       0.169322E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.3472       0.635818       0.169324E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.3472       0.635870       0.169326E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.3471       0.635923       0.169328E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.3471       0.635975       0.169330E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.3470       0.636027       0.169332E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.3470       0.636079       0.169334E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.3469       0.636131       0.169337E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.3469       0.636183       0.169339E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.3468       0.636236       0.169341E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.3468       0.636288       0.169343E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.3467       0.636340       0.169346E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.3467       0.636392       0.169348E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.3466       0.636445       0.169350E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.3466       0.636497       0.169352E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.3465       0.636549       0.169355E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.3465       0.636602       0.169357E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.3464       0.636654       0.169360E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.3464       0.636706       0.169362E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.3463       0.636759       0.169364E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.3463       0.636811       0.169367E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.3462       0.636864       0.169369E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.3461       0.636916       0.169372E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.3461       0.636969       0.169374E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.3460       0.637021       0.169377E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.3460       0.637074       0.169379E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.3459       0.637126       0.169382E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.3459       0.637179       0.169385E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.3458       0.637231       0.169387E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.3458       0.637284       0.169390E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.3457       0.637337       0.169392E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.3457       0.637389       0.169395E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.3456       0.637442       0.169398E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.3456       0.637494       0.169400E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.3455       0.637547       0.169403E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.3455       0.637600       0.169406E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.3454       0.637652       0.169409E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.3454       0.637705       0.169411E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.3453       0.637758       0.169414E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.3452       0.637811       0.169417E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.3452       0.637863       0.169420E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.3451       0.637916       0.169423E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.3451       0.637969       0.169425E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.3450       0.638022       0.169428E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.3450       0.638075       0.169431E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.3449       0.638127       0.169434E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.3449       0.638180       0.169437E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.3448       0.638233       0.169440E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.3448       0.638286       0.169443E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.3447       0.638339       0.169446E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.3447       0.638392       0.169449E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.3446       0.638445       0.169452E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.3446       0.638497       0.169455E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.3445       0.638550       0.169458E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3445       0.638603       0.169461E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.3444       0.638656       0.169464E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.3443       0.638710       0.169467E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.3443       0.638762       0.169470E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3442       0.638815       0.169473E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.3442       0.638868       0.169476E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.3441       0.638921       0.169479E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.3441       0.638974       0.169483E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.3440       0.639027       0.169486E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.3440       0.639081       0.169489E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3439       0.639135       0.169492E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.3439       0.639187       0.169495E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3438       0.639240       0.169499E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3438       0.639293       0.169502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.3437       0.639346       0.169505E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.3437       0.639399       0.169508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3436       0.639452       0.169512E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3435       0.639505       0.169515E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.3435       0.639558       0.169518E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3434       0.639612       0.169522E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3434       0.639665       0.169525E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.3433       0.639718       0.169528E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3433       0.639771       0.169532E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3432       0.639824       0.169535E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.3432       0.639877       0.169538E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.3431       0.639931       0.169542E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3431       0.639984       0.169545E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3430       0.640037       0.169549E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3430       0.640090       0.169552E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3429       0.640143       0.169556E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3428       0.640197       0.169559E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3428       0.640250       0.169563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3427       0.640303       0.169566E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3427       0.640356       0.169570E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3426       0.640410       0.169573E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3426       0.640463       0.169577E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3404       0.640519       0.169581E-001  0.209619E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3341       0.640595       0.169591E-001  0.831213E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3341       0.640712       0.169611E-001  0.827359E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3340       0.640828       0.169631E-001  0.817407E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3339       0.640943       0.169652E-001  0.816194E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3340       0.641059       0.169672E-001  0.801873E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3338       0.641173       0.169691E-001  0.805291E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3339       0.641287       0.169711E-001  0.788521E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.2970       0.641411       0.166458E-001  0.794950E-002  0.370268E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.9922                 NaN            NaN  0.782969E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.9922                 NaN            NaN  0.776780E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.9923                 NaN            NaN  0.771928E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.9923                 NaN            NaN  0.766548E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.9924                 NaN            NaN  0.759479E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.9924                 NaN            NaN  0.753252E-002  0.556745E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.9827                 NaN            NaN  0.748556E-002  0.982329E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.5247                 NaN            NaN  0.776106E-002  0.467578                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.4808                 NaN            NaN  0.764159E-002  0.511561                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.4779                 NaN            NaN  0.766994E-002  0.514400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.4797                 NaN            NaN  0.762547E-002  0.512626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.4780                 NaN            NaN  0.763322E-002  0.514387                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.4820                 NaN            NaN  0.753715E-002  0.510477                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.4826                 NaN            NaN  0.754305E-002  0.509808                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.4489                 NaN            NaN  0.801231E-002  0.543091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.5179                 NaN            NaN  0.695334E-002  0.475109                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.4871                 NaN            NaN  0.741950E-002  0.505465                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.4843                 NaN            NaN  0.743429E-002  0.508238                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.4392                 NaN            NaN  0.805287E-002  0.552764                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.5411                 NaN            NaN  0.659168E-002  0.452347                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.4917                 NaN            NaN  0.729716E-002  0.500989                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.4936                 NaN            NaN  0.726470E-002  0.499137                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.4448                 NaN            NaN  0.800642E-002  0.547182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.5483                 NaN            NaN  0.644505E-002  0.445246                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.4991                 NaN            NaN  0.714236E-002  0.493796                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.5003                 NaN            NaN  0.711411E-002  0.492593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.5037                 NaN            NaN  0.707058E-002  0.489182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.5024                 NaN            NaN  0.704816E-002  0.490576                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.5075                 NaN            NaN  0.699250E-002  0.485497                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.5083                 NaN            NaN  0.696619E-002  0.484762                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.4561                 NaN            NaN  0.770777E-002  0.536194                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.5684                 NaN            NaN  0.610984E-002  0.425539                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.5161                 NaN            NaN  0.685059E-002  0.477077                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        99.5170                 NaN            NaN  0.683852E-002  0.476210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.5218                 NaN            NaN  0.675352E-002  0.471427                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        99.5234                 NaN            NaN  0.671989E-002  0.469835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        99.5257                 NaN            NaN  0.668260E-002  0.467595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.5280                 NaN            NaN  0.665585E-002  0.465325                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        99.5318                 NaN            NaN  0.659073E-002  0.461621                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.5334                 NaN            NaN  0.656748E-002  0.460008                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        99.5334                 NaN            NaN  0.657611E-002  0.459990                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        99.5431                 NaN            NaN  0.641390E-002  0.450479                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        99.5420                 NaN            NaN  0.643269E-002  0.451587                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.5455                 NaN            NaN  0.638161E-002  0.448106                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.5479                 NaN            NaN  0.634665E-002  0.445774                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.5509                 NaN            NaN  0.630286E-002  0.442752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.5517                 NaN            NaN  0.629400E-002  0.442043                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.5570                 NaN            NaN  0.622977E-002  0.436728                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.5091                 NaN            NaN  0.704847E-002  0.483802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.6159                 NaN            NaN  0.519343E-002  0.378876                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.5065                 NaN            NaN  0.692990E-002  0.486530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.6288                 NaN            NaN  0.520112E-002  0.366009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.5722                 NaN            NaN  0.599385E-002  0.421799                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.5750                 NaN            NaN  0.595083E-002  0.419016                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.5783                 NaN            NaN  0.589545E-002  0.415823                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.5812                 NaN            NaN  0.585986E-002  0.412990                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1731                 NaN            NaN  0.115626E-001  0.815293                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.5902                 NaN            NaN  0.572656E-002  0.404061                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.5941                 NaN            NaN  0.566764E-002  0.400190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.5946                 NaN            NaN  0.568121E-002  0.399736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.6025                 NaN            NaN  0.555049E-002  0.391927                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.6035                 NaN            NaN  0.552950E-002  0.390978                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.5616                 NaN            NaN  0.563635E-002  0.358223       0.745692E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.9472                 NaN            NaN  0.736035E-002            NaN   1.04539                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.9497                 NaN            NaN  0.724350E-002  0.116916E-001   1.03138                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.9419                 NaN            NaN  0.711498E-002            NaN   1.05099                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.9338                 NaN            NaN  0.700540E-002            NaN   1.05916                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.9284                 NaN            NaN  0.687758E-002            NaN   1.06475                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.9175                 NaN            NaN  0.674029E-002            NaN   1.07581                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.9019                 NaN            NaN  0.658855E-002            NaN   1.09147                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.8729                 NaN            NaN  0.643337E-002            NaN   1.12070                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.8450                 NaN            NaN  0.622162E-002            NaN   1.14876                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.6852                 NaN            NaN  0.515307E-002            NaN  0.925449       0.384218                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.4480                 NaN            NaN  0.321382E-002            NaN  0.414651        1.13417                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.4716                 NaN            NaN  0.306100E-002            NaN  0.414002        1.11134                 NaN            NaN            NaN            NaN            NaN
