|6.6.6
Archiving\03_Data\DfracLP/QFM_m2/K22/K22_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1907.27        500.000        99.4258                 NaN            NaN  0.574195                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.4359                 NaN            NaN  0.564104                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.4372                 NaN            NaN  0.562751                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.4399                 NaN            NaN  0.558324       0.177696E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.4357                 NaN            NaN  0.553459       0.108209E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.4397                 NaN            NaN  0.549496       0.107943E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.4427                 NaN            NaN  0.546549       0.107480E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.4469                 NaN            NaN  0.542438       0.107047E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4510                 NaN            NaN  0.538394       0.106548E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4535                 NaN            NaN  0.535859       0.106392E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4569                 NaN            NaN  0.532538       0.105924E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4180                 NaN            NaN  0.570561       0.113953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.5056                 NaN            NaN  0.484762       0.965540E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4625                 NaN            NaN  0.526889       0.105878E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4719                 NaN            NaN  0.517695       0.103563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4222                 NaN            NaN  0.566429       0.113854E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.5864                 NaN            NaN  0.405458       0.815165E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4108                 NaN            NaN  0.577543       0.116726E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4784                 NaN            NaN  0.511262       0.102940E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4830                 NaN            NaN  0.506766       0.102140E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4822                 NaN            NaN  0.507585       0.102591E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4856                 NaN            NaN  0.504234       0.101992E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4872                 NaN            NaN  0.502608       0.101712E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4878                 NaN            NaN  0.501993       0.101770E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4916                 NaN            NaN  0.498281       0.100768E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4913                 NaN            NaN  0.498616       0.101056E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4936                 NaN            NaN  0.496349       0.100566E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4951                 NaN            NaN  0.494909       0.100073E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4942                 NaN            NaN  0.495713       0.100388E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4985                 NaN            NaN  0.491610       0.993693E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4978                 NaN            NaN  0.492275       0.994350E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4986                 NaN            NaN  0.491493       0.991269E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        98.9587                 NaN            NaN   1.02069       0.206256E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.9389                 NaN            NaN  0.607587E-001  0.342108E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.6067                 NaN            NaN  0.384597       0.871656E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4876                 NaN            NaN  0.502345       0.100948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.5701                 NaN            NaN  0.421432       0.843268E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4466                 NaN            NaN  0.542554       0.108105E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.5002                 NaN            NaN  0.490066       0.978028E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4671                 NaN            NaN  0.522521       0.103655E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.5356                 NaN            NaN  0.455393       0.901719E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.5019                 NaN            NaN  0.488437       0.965467E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4995                 NaN            NaN  0.490794       0.968165E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.2614                 NaN            NaN  0.724466       0.141773E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.7338                 NaN            NaN  0.261109       0.512936E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.5002                 NaN            NaN  0.490240       0.954603E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4964                 NaN            NaN  0.493992       0.956700E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3178                 NaN            NaN  0.669263       0.129305E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.7258                 NaN            NaN  0.268993       0.516217E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4572                 NaN            NaN  0.532551       0.102106E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4813                 NaN            NaN  0.508976       0.972259E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4937                 NaN            NaN  0.496854       0.943513E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.5474                 NaN            NaN  0.444158       0.841706E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.4303                 NaN            NaN  0.559309       0.104023E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4886                 NaN            NaN  0.501981       0.942777E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4853                 NaN            NaN  0.505247       0.941066E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.4853                 NaN            NaN  0.505308       0.936053E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.4826                 NaN            NaN  0.508078       0.936152E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4807                 NaN            NaN  0.509932       0.934030E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4185                 NaN            NaN  0.571099       0.104168E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.5366                 NaN            NaN  0.455143       0.822183E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.4732                 NaN            NaN  0.517458       0.931179E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.4721                 NaN            NaN  0.518606       0.927868E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.4687                 NaN            NaN  0.521997       0.927124E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.4665                 NaN            NaN  0.524227       0.924934E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.6972                 NaN            NaN  0.298015       0.480959E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.2291                 NaN            NaN  0.757264       0.136786E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.4588                 NaN            NaN  0.531939       0.922502E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.4568                 NaN            NaN  0.534037       0.918671E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.4526                 NaN            NaN  0.538181       0.921291E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.4495                 NaN            NaN  0.541307       0.921431E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.4487                 NaN            NaN  0.542156       0.913389E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4807                 NaN            NaN  0.510756       0.857334E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.9755                 NaN            NaN  0.239534E-001  0.499479E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3169                 NaN            NaN  0.671948       0.111265E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        98.9906                 NaN            NaN  0.993024       0.163813E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.4328                 NaN            NaN  0.558119       0.912589E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.4290                 NaN            NaN  0.561845       0.912003E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.4245                 NaN            NaN  0.566331       0.914078E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.4265                 NaN            NaN  0.564468       0.906835E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.4612                 NaN            NaN  0.530344       0.843814E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3744                 NaN            NaN  0.615875       0.974287E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.4159                 NaN            NaN  0.575037       0.904298E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.4135                 NaN            NaN  0.577480       0.902480E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.4156                 NaN            NaN  0.575452       0.896017E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3999                 NaN            NaN  0.591017       0.913140E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.4032                 NaN            NaN  0.587724       0.903333E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3918                 NaN            NaN  0.599046       0.917592E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.4070                 NaN            NaN  0.584099       0.888289E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3948                 NaN            NaN  0.596185       0.900355E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3941                 NaN            NaN  0.596903       0.897826E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.3905                 NaN            NaN  0.600485       0.899522E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.3890                 NaN            NaN  0.602001       0.897656E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.4900                 NaN            NaN  0.502606       0.743950E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2805                 NaN            NaN  0.709039       0.104671E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.3823                 NaN            NaN  0.608743       0.895427E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.3816                 NaN            NaN  0.609468       0.893299E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.3746                 NaN            NaN  0.616368       0.900455E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.3814                 NaN            NaN  0.609713       0.886870E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.3770                 NaN            NaN  0.614097       0.891117E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.3288                 NaN            NaN  0.661322       0.984378E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.4220                 NaN            NaN  0.569988       0.802323E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.3718                 NaN            NaN  0.619324       0.890256E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.3751                 NaN            NaN  0.616025       0.883419E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.3574                 NaN            NaN  0.633561       0.906538E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3857                 NaN            NaN  0.605619       0.865441E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.3723                 NaN            NaN  0.618893       0.882217E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.3728                 NaN            NaN  0.618452       0.879424E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3727                 NaN            NaN  0.618460       0.880003E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3727                 NaN            NaN  0.618555       0.879036E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3737                 NaN            NaN  0.617532       0.876150E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3742                 NaN            NaN  0.617031       0.875849E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3755                 NaN            NaN  0.615784       0.874036E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.6902                 NaN            NaN  0.305441       0.432910E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3365                 NaN            NaN  0.654227       0.927607E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.1077                 NaN            NaN  0.879857       0.124887E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.1597                 NaN            NaN  0.827375       0.128979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.7593                 NaN            NaN  0.148863       0.386775E-003  0.914218E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        98.2862                 NaN            NaN  0.342533                 NaN   1.37131                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        98.4309                 NaN            NaN  0.796923E-001            NaN   1.48936                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.4596                 NaN            NaN  0.731050E-001            NaN   1.46725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.4890                 NaN            NaN  0.730122E-001            NaN   1.43794                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.5175                 NaN            NaN  0.687926E-001            NaN   1.41369                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.5438                 NaN            NaN  0.656197E-001            NaN   1.39058                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.5704                 NaN            NaN  0.639655E-001            NaN   1.36561                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.3837                 NaN            NaN  0.274294E-001            NaN  0.588913                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        97.8341                 NaN            NaN  0.918409E-001            NaN   2.07407                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.6483                 NaN            NaN  0.560297E-001            NaN   1.29568                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.6680                 NaN            NaN  0.508775E-001            NaN   1.28111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.6921                 NaN            NaN  0.506149E-001            NaN   1.25727                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7124                 NaN            NaN  0.460300E-001            NaN   1.24155                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7333                 NaN            NaN  0.431272E-001            NaN   1.22356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.5052                 NaN            NaN  0.478306E-001            NaN   1.44702                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.0193                 NaN            NaN  0.313456E-001            NaN  0.949327                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.7979                 NaN            NaN  0.379006E-001            NaN   1.16419                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.8157                 NaN            NaN  0.361401E-001            NaN   1.14817                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.8335                 NaN            NaN  0.327640E-001            NaN   1.13376                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.2111                 NaN            NaN  0.196135E-001            NaN  0.769280                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.5032                 NaN            NaN  0.334482E-001            NaN   1.46336                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8844                 NaN            NaN  0.228063E-001            NaN   1.09276                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.8325                 NaN            NaN  0.265479E-001            NaN   1.14098                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9865                 NaN            NaN  0.168676E-001            NaN  0.996617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9328                 NaN            NaN  0.187641E-001            NaN   1.04840                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9493                 NaN            NaN  0.155893E-001            NaN   1.03516                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9638                 NaN            NaN  0.177266E-001            NaN   1.01844                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9786                 NaN            NaN  0.112654E-001            NaN   1.01009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9919                 NaN            NaN  0.109170E-001            NaN  0.997145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0048                 NaN            NaN  0.725186E-002            NaN  0.987983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0127                 NaN            NaN  0.148153E-003            NaN  0.987168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.4076                 NaN            NaN  0.297124E-002            NaN  0.589381                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.6685                 NaN            NaN  0.900585E-002            NaN   1.32248                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0545                 NaN            NaN            NaN            NaN  0.945503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0658                 NaN            NaN  0.144939E-002            NaN  0.932782                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0783                 NaN            NaN            NaN            NaN  0.921692                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.7715                 NaN            NaN  0.651903E-001            NaN   1.16331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.4374                 NaN            NaN  0.104947E-005            NaN  0.562566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1139                 NaN            NaN            NaN            NaN  0.886065                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1241                 NaN            NaN            NaN            NaN  0.875920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1318                 NaN            NaN  0.425760E-002            NaN  0.863951                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1442                 NaN            NaN            NaN            NaN  0.855802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1513                 NaN            NaN            NaN            NaN  0.848731                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
