|6.6.6
Archiving\03_Data\Deq/QFM_m2/T13/T13_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.9765       0.235457E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9765       0.235457E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9765       0.235456E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9765       0.235456E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9765       0.235455E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9765       0.235455E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9765       0.235454E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9765       0.235454E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9765       0.235453E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.9765       0.235452E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.9765       0.235452E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.9765       0.235451E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.9765       0.235451E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.1372       0.628988E-002  0.856490                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        98.6904                 NaN   1.30963                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        98.4208                 NaN   1.57920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        98.1512                 NaN   1.84877                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        97.5376                 NaN   2.46241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        96.9240                 NaN   3.07605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        96.3103                 NaN   3.68970                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        95.6967                 NaN   4.30335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        95.0830                 NaN   4.91701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        94.4693                 NaN   5.53068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        93.8556                 NaN   6.14435                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        93.2420                 NaN   6.75803                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        92.4796                 NaN   7.52044                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        91.7171                 NaN   8.28287                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        90.9547                 NaN   9.04530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        90.1922                 NaN   9.80775                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        89.4447                 NaN   10.5553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        88.6971                 NaN   11.3029                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
