|6.6.6
Archiving\03_Data\Deq/QFM_m4.5/WD94/WD94_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1913.46        2500.00        96.7827       0.142933        3.07434                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        96.0019       0.134880        3.86322                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        95.2203       0.126819        4.65288                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        94.4379       0.118749        5.44334                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        93.6548       0.110673        6.23457                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        92.8708       0.102588        7.02659                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        92.1290       0.905237E-001   7.78045                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        91.3866       0.784495E-001   8.53496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        90.6435       0.663653E-001   9.29012                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        89.8998       0.542711E-001   10.0459                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        89.1664       0.402248E-001   10.7933                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        88.4246       0.242299E-001   11.5460       0.515286E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        87.6886       0.761396E-002   12.2859       0.178996E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        87.0059                 NaN   12.9641       0.300327E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        86.3325                 NaN   13.6264       0.411801E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        85.6584                 NaN   14.2893       0.523396E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        84.9837                 NaN   14.9528       0.635110E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        84.3083                 NaN   15.6170       0.746942E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        83.6322                 NaN   16.2819       0.858894E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        82.9555                 NaN   16.9474       0.970962E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        82.2782                 NaN   17.6135       0.108315                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        81.6002                 NaN   18.2803       0.119545                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        80.9439                 NaN   18.9262       0.129867                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        80.2870                 NaN   19.5728       0.140199                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        79.6295                 NaN   20.2199       0.150541                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        78.9714                 NaN   20.8677       0.160894                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        78.3127                 NaN   21.5160       0.171257                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        77.6534                 NaN   22.1649       0.181631                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        76.9935                 NaN   22.8144       0.192015                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        76.3331                 NaN   23.4645       0.202409                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        75.7121                 NaN   24.0759       0.212011                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        75.0906                 NaN   24.6878       0.221622                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        74.4686                 NaN   25.3002       0.231242                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        73.8461                 NaN   25.9130       0.240871                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        73.2231                 NaN   26.5264       0.250508                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        72.5996                 NaN   27.1403       0.260154                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        71.9756                 NaN   27.7546       0.269808                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        71.3511                 NaN   28.3695       0.279471                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        70.7536                 NaN   28.9579       0.288492                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        70.1556                 NaN   29.5468       0.297520                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        69.5573                 NaN   30.1362       0.306555                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        68.9585                 NaN   30.7259       0.315598                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        68.3593                 NaN   31.3161       0.324648                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        67.7596                 NaN   31.9067       0.333705                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        67.1596                 NaN   32.4977       0.342770                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        66.5591                 NaN   33.0891       0.351841                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        65.9780                 NaN   33.6620       0.360015                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        65.3965                 NaN   34.2353       0.368195                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        64.8147                 NaN   34.8089       0.376380                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        64.2325                 NaN   35.3829       0.384572                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        63.6499                 NaN   35.9573       0.392769                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        63.0670                 NaN   36.5320       0.400972                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        62.4837                 NaN   37.1071       0.409180                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        61.9001                 NaN   37.6825       0.417395                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        61.3580                 NaN   38.2165       0.425461                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        60.8157                 NaN   38.7508       0.433533                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        60.2731                 NaN   39.2853       0.441609                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        59.7302                 NaN   39.8201       0.449691                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        59.1870                 NaN   40.3552       0.457777                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        58.6436                 NaN   40.8906       0.465868                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        58.0999                 NaN   41.4262       0.473964                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        57.5559                 NaN   41.9620       0.482065                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        57.0459                 NaN   42.4646       0.489504                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        56.5357                 NaN   42.9674       0.496947                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        56.0253                 NaN   43.4703       0.504394                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        55.5147                 NaN   43.9735       0.511844                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        55.0039                 NaN   44.4768       0.519298                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        54.4929                 NaN   44.9804       0.526756                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        53.9817                 NaN   45.4841       0.534217                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        53.4703                 NaN   45.9880       0.541681                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        53.0014                 NaN   46.4499       0.548746                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        52.5323                 NaN   46.9119       0.555814                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        52.0630                 NaN   47.3741       0.562885                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        51.5937                 NaN   47.8364       0.569958                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        51.1242                 NaN   48.2987       0.577035                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        50.6546                 NaN   48.7613       0.584113                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        50.1849                 NaN   49.2239       0.591194                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        49.7151                 NaN   49.6866       0.598278                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        49.2675                 NaN   50.1280       0.604544                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        48.2185                 NaN   50.3927       0.605834       0.782966                 NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        46.9522                 NaN   50.6089       0.603145        1.83575                 NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        45.6826                 NaN   50.8256       0.600448        2.89134                 NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        44.5815                 NaN   51.0054       0.597121        3.81594                 NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        43.4780                 NaN   51.1856       0.593785        4.74268                 NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        42.3720                 NaN   51.3660       0.590440        5.67156                 NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        41.2635                 NaN   51.5468       0.587086        6.60258                 NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        40.3874                 NaN   51.6814       0.583076        7.34813                 NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        39.5097                 NaN   51.8162       0.579058        8.09507                 NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        38.6305                 NaN   51.9511       0.575032        8.84339                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        37.7497                 NaN   52.0862       0.570998        9.59308                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        36.8674                 NaN   52.2215       0.566955        10.3442                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        35.9835                 NaN   52.3570       0.562904        11.0966                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        35.0981                 NaN   52.4926       0.558844        11.8505                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        34.2111                 NaN   52.6284       0.554777        12.6057                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        33.5358                 NaN   52.7222       0.549856        13.1922                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        32.8595                 NaN   52.8161       0.544928        13.7794                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        32.1824                 NaN   52.9100       0.539992        14.3676                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        31.5043                 NaN   53.0041       0.535049        14.9565                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        30.8254                 NaN   53.0982       0.530098        15.5463                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        30.1455                 NaN   53.1924       0.525139        16.1370                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        29.4647                 NaN   53.2867       0.520173        16.7285                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        28.7830                 NaN   53.3810       0.515199        17.3208                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        28.2335                 NaN   53.4511       0.509247        17.8062                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        27.6833                 NaN   53.5212       0.503287        18.2922                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        27.1326                 NaN   53.5913       0.497320        18.7788                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        26.5813                 NaN   53.6615       0.491345        19.2659                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        26.0294                 NaN   53.7317       0.485363        19.7536                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        25.4769                 NaN   53.8019       0.479373        20.2418                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        24.9238                 NaN   53.8722       0.473376        20.7306                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        24.3701                 NaN   53.9426       0.467371        21.2200                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        23.9014                 NaN   53.9979       0.460242        21.6405                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        23.4323                 NaN   54.0533       0.453106        22.0613                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        22.9628                 NaN   54.1086       0.445961        22.4826                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        22.4928                 NaN   54.1641       0.438809        22.9043                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        22.0224                 NaN   54.2195       0.431650        23.3264                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        21.5516                 NaN   54.2750       0.424483        23.7490                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        21.0803                 NaN   54.3304       0.417308        24.1719                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        20.6086                 NaN   54.3860       0.410125        24.5953                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        20.1852                 NaN   54.4332       0.401792        24.9799                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        19.7613                 NaN   54.4804       0.393451        25.3648                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        19.3372                 NaN   54.5277       0.385101        25.7501                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        18.9126                 NaN   54.5749       0.376744        26.1357                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        18.4877                 NaN   54.6222       0.368378        26.5216                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        18.0625                 NaN   54.6696       0.360005        26.9079                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        17.6369                 NaN   54.7169       0.351623        27.2945                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        17.2110                 NaN   54.7643       0.343233        27.6815                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        16.8166                 NaN   54.8074       0.334060        28.0419                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        16.4220                 NaN   54.8505       0.324877        28.4027                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        16.0270                 NaN   54.8936       0.315687        28.7637                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        15.6317                 NaN   54.9368       0.306488        29.1250                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        15.1971                 NaN   54.9839       0.298814        29.4505       0.696789E-001            NaN            NaN            NaN            NaN
  1493.59        2500.00        14.5045                 NaN   55.0467       0.302696        29.5326       0.613486                 NaN            NaN            NaN            NaN
  1490.38        2500.00        13.8593                 NaN   55.0987       0.308245        29.6069        1.12684                 NaN            NaN            NaN            NaN
  1487.18        2500.00        13.2131                 NaN   55.1507       0.313804        29.6813        1.64105                 NaN            NaN            NaN            NaN
  1483.97        2500.00        12.6122                 NaN   55.1912       0.321392        29.7476        2.12764                 NaN            NaN            NaN            NaN
  1480.77        2500.00        12.0104                 NaN   55.2316       0.328992        29.8139        2.61500                 NaN            NaN            NaN            NaN
  1477.56        2500.00        11.4007                 NaN   55.2501       0.345860        29.6383        3.05089       0.314231                 NaN            NaN            NaN
  1474.36        2500.00        10.8107                 NaN   55.2623       0.364824        29.4237       0.679549        3.45892                 NaN            NaN            NaN
  1471.15        2500.00        10.8101                 NaN   55.2626       0.364837        29.4240       0.679556        3.45894                 NaN            NaN            NaN
  1467.95        2500.00        10.8096                 NaN   55.2629       0.364850        29.4242       0.679563        3.45896                 NaN            NaN            NaN
  1464.74        2500.00        10.8090                 NaN   55.2632       0.364863        29.4244       0.679570        3.45898                 NaN            NaN            NaN
  1461.54        2500.00        8.73350                 NaN   55.2796       0.438751        28.8623        4.92494        1.76089                 NaN            NaN            NaN
  1458.33        2500.00        8.73307                 NaN   55.2798       0.438766        28.8625        4.92496        1.76090                 NaN            NaN            NaN
  1455.13        2500.00        8.73263                 NaN   55.2800       0.438781        28.8627        4.92499        1.76092                 NaN            NaN            NaN
  1451.92        2500.00        8.73219                 NaN   55.2802       0.438796        28.8628        4.92501        1.76093                 NaN            NaN            NaN
  1448.72        2500.00        8.73176                 NaN   55.2804       0.438812        28.8630        4.92503        1.76095                 NaN            NaN            NaN
  1445.51        2500.00        8.73132                 NaN   55.2806       0.438827        28.8632        4.92506        1.76096                 NaN            NaN            NaN
  1442.31        2500.00        8.73088                 NaN   55.2808       0.438842        28.8634        4.92508        1.76098                 NaN            NaN            NaN
  1439.10        2500.00        8.73044                 NaN   55.2810       0.438857        28.8636        4.92510        1.76100                 NaN            NaN            NaN
  1435.90        2500.00        5.80809                 NaN   55.2119       0.577630        28.4682        2.88038        7.05389                 NaN            NaN            NaN
  1432.69        2500.00        5.45180                 NaN   55.2491       0.585949        28.3740        7.16308        3.05093       0.125180                 NaN            NaN
  1429.49        2500.00        5.12028                 NaN   55.2856       0.593406        28.2809        3.21328        7.25774       0.248780                 NaN            NaN
  1426.28        2500.00        5.12007                 NaN   55.2856       0.593425        28.2810        3.21330        7.25775       0.248796                 NaN            NaN
  1423.08        2500.00        4.52720                 NaN   55.3532       0.606329        28.1207        7.42157        3.49433       0.476629                 NaN            NaN
  1419.87        2500.00        4.52702                 NaN   55.3532       0.606348        28.1208        7.42158        3.49436       0.476658                 NaN            NaN
  1416.67        2500.00        4.52685                 NaN   55.3532       0.606367        28.1209        7.42159        3.49438       0.476687                 NaN            NaN
  1413.46        2500.00        4.52667                 NaN   55.3532       0.606386        28.1210        7.42161        3.49440       0.476717                 NaN            NaN
  1410.26        2500.00        3.60232                 NaN   55.4385       0.635180        27.8202        3.97914        7.68002       0.844689                 NaN            NaN
  1407.05        2500.00        3.60219                 NaN   55.4385       0.635199        27.8202        3.97916        7.68003       0.844741                 NaN            NaN
  1403.85        2500.00        3.60206                 NaN   55.4384       0.635219        27.8203        3.97918        7.68003       0.844792                 NaN            NaN
  1400.64        2500.00        3.60194                 NaN   55.4384       0.635238        27.8204        3.97920        7.68004       0.844843                 NaN            NaN
  1397.44        2500.00        3.60181                 NaN   55.4383       0.635257        27.8204        3.97923        7.68005       0.844895                 NaN            NaN
  1394.23        2500.00        3.60169                 NaN   55.4383       0.635277        27.8205        3.97925        7.68005       0.844946                 NaN            NaN
  1391.03        2500.00        3.60156                 NaN   55.4382       0.635296        27.8206        3.97927        7.68006       0.844997                 NaN            NaN
  1387.82        2500.00        3.60143                 NaN   55.4382       0.635316        27.8206        3.97930        7.68007       0.845048                 NaN            NaN
  1384.62        2500.00        2.27445                 NaN   55.5409       0.686021        27.3734        4.67366        8.03372        1.41788                 NaN            NaN
  1381.41        2500.00        2.27439                 NaN   55.5408       0.686041        27.3734        4.67369        8.03372        1.41797                 NaN            NaN
  1378.21        2500.00        2.27432                 NaN   55.5407       0.686061        27.3735        4.67371        8.03372        1.41805                 NaN            NaN
  1375.00        2500.00        2.27426                 NaN   55.5406       0.686082        27.3735        4.67373        8.03372        1.41814                 NaN            NaN
  1371.79        2500.00        2.27420                 NaN   55.5404       0.686102        27.3736        4.67376        8.03372        1.41822                 NaN            NaN
  1368.59        2500.00        2.27413                 NaN   55.5403       0.686122        27.3736        4.67378        8.03372        1.41831                 NaN            NaN
  1365.38        2500.00        2.27407                 NaN   55.5402       0.686142        27.3737        4.67380        8.03372        1.41839                 NaN            NaN
  1362.18        2500.00        2.27401                 NaN   55.5401       0.686162        27.3737        4.67382        8.03372        1.41847                 NaN            NaN
  1358.97        2500.00        1.31808                 NaN   55.5857       0.732393        27.0660        5.16081        8.27595        1.86102                 NaN            NaN
  1355.77        2500.00        1.31806                 NaN   55.5855       0.732414        27.0661        5.16083        8.27595        1.86113                 NaN            NaN
  1352.56        2500.00        1.31803                 NaN   55.5854       0.732434        27.0661        5.16085        8.27594        1.86124                 NaN            NaN
  1349.36        2500.00        1.31800                 NaN   55.5852       0.732455        27.0661        5.16088        8.27594        1.86135                 NaN            NaN
  1346.15        2500.00        1.31797                 NaN   55.5851       0.732476        27.0662        5.16090        8.27594        1.86146                 NaN            NaN
  1342.95        2500.00        1.31794                 NaN   55.5849       0.732497        27.0662        5.16092        8.27593        1.86157                 NaN            NaN
  1339.74        2500.00        1.31791                 NaN   55.5848       0.732517        27.0663        5.16095        8.27593        1.86168                 NaN            NaN
  1336.54        2500.00        1.31788                 NaN   55.5846       0.732538        27.0663        5.16097        8.27593        1.86179                 NaN            NaN
  1333.33        2500.00       0.546307                 NaN   55.5847       0.779089        26.8462        8.47984        5.54720        2.21663                 NaN            NaN
  1330.13        2500.00       0.546297                 NaN   55.5845       0.779110        26.8463        8.47983        5.54722        2.21676                 NaN            NaN
  1326.92        2500.00       0.371640                 NaN   55.5792       0.790597        26.8069        8.52948        5.62831        2.29388                 NaN            NaN
  1323.72        2500.00       0.286454                 NaN   55.5758       0.796369        26.7885        8.55365        5.66849        2.33081                 NaN            NaN
  1320.51        2500.00                 NaN            NaN   55.6011       0.802279        26.7605        8.58913        5.71460        2.38742       0.144948                 NaN
  1317.31        2500.00                 NaN            NaN   55.6009       0.802301        26.7606        8.58912        5.71462        2.38756       0.144951                 NaN
  1314.10        2500.00                 NaN            NaN   55.6007       0.802323        26.7606        8.58912        5.71465        2.38769       0.144954                 NaN
  1310.90        2500.00                 NaN            NaN   55.6005       0.802345        26.7606        8.58911        5.71467        2.38783       0.144956                 NaN
  1307.69        2500.00                 NaN            NaN   55.6035       0.817520        26.8458        5.56390        8.58207        2.43008       0.157191                 NaN
  1304.49        2500.00                 NaN            NaN   55.6033       0.817542        26.8458        5.56393        8.58206        2.43022       0.157194                 NaN
  1301.28        2500.00                 NaN            NaN   55.6030       0.817564        26.8458        5.56395        8.58206        2.43036       0.157197                 NaN
  1298.08        2500.00                 NaN            NaN   55.6028       0.817587        26.8459        5.56397        8.58205        2.43050       0.157200                 NaN
  1294.87        2500.00                 NaN            NaN   55.6026       0.817609        26.8459        5.56400        8.58204        2.43064       0.157203                 NaN
  1291.67        2500.00                 NaN            NaN   55.6024       0.817631        26.8459        5.56402        8.58204        2.43078       0.157206                 NaN
  1288.46        2500.00                 NaN            NaN   55.6022       0.817653        26.8459        5.56405        8.58203        2.43092       0.157210                 NaN
  1285.26        2500.00                 NaN            NaN   55.6020       0.817675        26.8460        5.56407        8.58202        2.43106       0.157213                 NaN
  1282.05        2500.00                 NaN            NaN   55.6176       0.845677        27.0127        5.27007        8.55325        2.51791       0.182858                 NaN
  1278.85        2500.00                 NaN            NaN   55.6173       0.845700        27.0127        5.27009        8.55325        2.51806       0.182862                 NaN
  1275.64        2500.00                 NaN            NaN   55.6171       0.845723        27.0127        5.27012        8.55324        2.51820       0.182865                 NaN
  1272.44        2500.00                 NaN            NaN   55.6169       0.845745        27.0128        5.27014        8.55323        2.51835       0.182869                 NaN
  1269.23        2500.00                 NaN            NaN   55.6167       0.845768        27.0128        5.27017        8.55322        2.51849       0.182872                 NaN
  1266.03        2500.00                 NaN            NaN   55.6165       0.845790        27.0128        5.27019        8.55321        2.51864       0.182876                 NaN
  1262.82        2500.00                 NaN            NaN   55.6162       0.845813        27.0129        5.27022        8.55321        2.51878       0.182880                 NaN
  1259.62        2500.00                 NaN            NaN   55.6160       0.845835        27.0129        5.27024        8.55320        2.51893       0.182883                 NaN
  1256.41        2500.00                 NaN            NaN   55.6191       0.878399        27.1487        5.01942        8.53613        2.59390       0.204343                 NaN
  1253.21        2500.00                 NaN            NaN   55.6189       0.878423        27.1487        5.01944        8.53612        2.59405       0.204347                 NaN
  1250.00        2500.00                 NaN            NaN   55.6187       0.878446        27.1488        5.01947        8.53611        2.59420       0.204351                 NaN
  1246.79        2500.00                 NaN            NaN   55.6184       0.878469        27.1488        5.01949        8.53610        2.59435       0.204355                 NaN
  1243.59        2500.00                 NaN            NaN   55.6182       0.878492        27.1488        5.01952        8.53609        2.59449       0.204359                 NaN
  1240.38        2500.00                 NaN            NaN   55.6180       0.878515        27.1489        5.01954        8.53608        2.59464       0.204363                 NaN
