|6.6.6
Archiving\03_Data\Deq/QFM_m4.5/WD94/WD94_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1913.46        2500.00        96.3785       0.349421        3.27207                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        95.5600       0.329560        4.11041                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        94.7416       0.309701        4.94866                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        93.9233       0.289844        5.78682                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        93.1051       0.269989        6.62488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        92.2870       0.250137        7.46286                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        91.5136       0.220612        8.26582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        90.7403       0.191093        9.06865                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        89.9671       0.161578        9.87135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        89.1940       0.132069        10.6739                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        88.4324       0.978402E-001   11.4698                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        87.6614       0.589064E-001   12.2722       0.747893E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        86.8956       0.185016E-001   13.0599       0.259749E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        86.1759                 NaN   13.7805       0.435689E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        85.4540                 NaN   14.4862       0.597591E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        84.7321                 NaN   15.1919       0.759494E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        84.0102                 NaN   15.8977       0.921398E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        83.2883                 NaN   16.6034       0.108330                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        82.5664                 NaN   17.3091       0.124521                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        81.8444                 NaN   18.0149       0.140711                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        81.1225                 NaN   18.7206       0.156902                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        80.4006                 NaN   19.4263       0.173093                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        79.6931                 NaN   20.1188       0.188084                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        78.9856                 NaN   20.8113       0.203076                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        78.2781                 NaN   21.5038       0.218068                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        77.5706                 NaN   22.1963       0.233060                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        76.8631                 NaN   22.8888       0.248052                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        76.1556                 NaN   23.5814       0.263044                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        75.4481                 NaN   24.2739       0.278036                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        74.7406                 NaN   24.9664       0.293028                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        74.0725                 NaN   25.6206       0.306890                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        73.4045                 NaN   26.2748       0.320752                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        72.7364                 NaN   26.9290       0.334615                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        72.0683                 NaN   27.5832       0.348477                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        71.4003                 NaN   28.2374       0.362339                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        70.7322                 NaN   28.8916       0.376202                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        70.0641                 NaN   29.5458       0.390064                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        69.3960                 NaN   30.2000       0.403927                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        68.7537                 NaN   30.8294       0.416860                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        68.1114                 NaN   31.4588       0.429793                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        67.4691                 NaN   32.0882       0.442726                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        66.8268                 NaN   32.7176       0.455659                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        66.1845                 NaN   33.3469       0.468592                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        65.5421                 NaN   33.9763       0.481526                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        64.8998                 NaN   34.6057       0.494459                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        64.2575                 NaN   35.2351       0.507393                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        63.6330                 NaN   35.8479       0.519123                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        63.0084                 NaN   36.4607       0.530853                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        62.3839                 NaN   37.0735       0.542584                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        61.7594                 NaN   37.6863       0.554314                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        61.1348                 NaN   38.2991       0.566045                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        60.5103                 NaN   38.9120       0.577775                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        59.8857                 NaN   39.5248       0.589506                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        59.2612                 NaN   40.1376       0.601237                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        58.6799                 NaN   40.7075       0.612575                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        58.0986                 NaN   41.2775       0.623914                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        57.5173                 NaN   41.8475       0.635252                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        56.9360                 NaN   42.4174       0.646591                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        56.3547                 NaN   42.9874       0.657929                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        55.7733                 NaN   43.5574       0.669268                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        55.1920                 NaN   44.1274       0.680606                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        54.6107                 NaN   44.6973       0.691945                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        54.0654                 NaN   45.2322       0.702368                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        53.5201                 NaN   45.7672       0.712791                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        52.9747                 NaN   46.3021       0.723215                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        52.4294                 NaN   46.8370       0.733638                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        51.8840                 NaN   47.3719       0.744061                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        51.3387                 NaN   47.9068       0.754485                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        50.7934                 NaN   48.4417       0.764908                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        50.2480                 NaN   48.9767       0.775331                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        49.7477                 NaN   49.4672       0.785130                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        49.2474                 NaN   49.9577       0.794928                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        48.7470                 NaN   50.4483       0.804727                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        48.2467                 NaN   50.9388       0.814525                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        47.7464                 NaN   51.4293       0.824324                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        47.2460                 NaN   51.9199       0.834122                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        46.7457                 NaN   52.4104       0.843921                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        46.2453                 NaN   52.9009       0.853719                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        45.7671                 NaN   53.3704       0.862470                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        44.7310                 NaN   53.5978       0.862917       0.808346                 NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        43.4760                 NaN   53.7734       0.857466        1.89316                 NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        42.2210                 NaN   53.9490       0.852015        2.97797                 NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        41.1383                 NaN   54.0893       0.845880        3.92659                 NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        40.0555                 NaN   54.2295       0.839745        4.87521                 NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        38.9727                 NaN   54.3698       0.833610        5.82384                 NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        37.8900                 NaN   54.5101       0.827475        6.77247                 NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        37.0354                 NaN   54.6121       0.820618        7.53194                 NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        36.1807                 NaN   54.7141       0.813760        8.29140                 NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        35.3261                 NaN   54.8161       0.806902        9.05087                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        34.4715                 NaN   54.9181       0.800044        9.81034                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        33.6169                 NaN   55.0201       0.793186        10.5698                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        32.7622                 NaN   55.1221       0.786328        11.3293                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        31.9076                 NaN   55.2242       0.779470        12.0888                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        31.0530                 NaN   55.3262       0.772612        12.8483                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        30.4038                 NaN   55.3934       0.764716        13.4381                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        29.7547                 NaN   55.4606       0.756819        14.0279                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        29.1055                 NaN   55.5278       0.748923        14.6177                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        28.4564                 NaN   55.5951       0.741026        15.2075                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        27.8072                 NaN   55.6623       0.733130        15.7974                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        27.1581                 NaN   55.7295       0.725233        16.3872                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        26.5089                 NaN   55.7968       0.717337        16.9770                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        25.8598                 NaN   55.8640       0.709440        17.5668                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        25.3380                 NaN   55.9115       0.700406        18.0501                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        24.8162                 NaN   55.9591       0.691372        18.5334                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        24.2943                 NaN   56.0067       0.682338        19.0167                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        23.7725                 NaN   56.0542       0.673305        19.4999                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        23.2507                 NaN   56.1018       0.664271        19.9832                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        22.7289                 NaN   56.1494       0.655237        20.4665                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        22.2071                 NaN   56.1969       0.646203        20.9498                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        21.6853                 NaN   56.2445       0.637169        21.4330                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        21.2455                 NaN   56.2798       0.626684        21.8481                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        20.8056                 NaN   56.3151       0.616199        22.2631                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        20.3658                 NaN   56.3505       0.605714        22.6781                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        19.9259                 NaN   56.3858       0.595229        23.0931                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        19.4861                 NaN   56.4211       0.584744        23.5081                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        19.0462                 NaN   56.4565       0.574260        23.9231                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        18.6063                 NaN   56.4918       0.563775        24.3381                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        18.1665                 NaN   56.5271       0.553290        24.7531                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        17.7734                 NaN   56.5554       0.541308        25.1299                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        17.3804                 NaN   56.5837       0.529327        25.5066                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        16.9874                 NaN   56.6120       0.517346        25.8833                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        16.5943                 NaN   56.6403       0.505364        26.2601                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        16.2013                 NaN   56.6685       0.493383        26.6368                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        15.8082                 NaN   56.6968       0.481401        27.0136                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        15.4152                 NaN   56.7251       0.469420        27.3903                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        15.0221                 NaN   56.7534       0.457439        27.7670                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        14.6595                 NaN   56.7778       0.444532        28.1181                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        14.2969                 NaN   56.8022       0.431625        28.4693                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        13.9343                 NaN   56.8266       0.418719        28.8204                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        13.5717                 NaN   56.8510       0.405812        29.1715                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        13.1742                 NaN   56.8782       0.394887        29.4838       0.689422E-001            NaN            NaN            NaN            NaN
  1493.59        2500.00        12.5439                 NaN   56.9038       0.398805        29.5470       0.606561                 NaN            NaN            NaN            NaN
  1490.38        2500.00        11.9586                 NaN   56.9197       0.404922        29.6033        1.11344                 NaN            NaN            NaN            NaN
  1487.18        2500.00        11.3733                 NaN   56.9357       0.411038        29.6596        1.62032                 NaN            NaN            NaN            NaN
  1483.97        2500.00        10.8304                 NaN   56.9421       0.419793        29.7082        2.09950                 NaN            NaN            NaN            NaN
  1480.77        2500.00        10.2875                 NaN   56.9484       0.428549        29.7568        2.57869                 NaN            NaN            NaN            NaN
  1477.56        2500.00        9.73902                 NaN   56.9290       0.449286        29.5645        3.00650       0.311683                 NaN            NaN            NaN
  1474.36        2500.00        9.20928                 NaN   56.9055       0.472630        29.3329       0.673598        3.40612                 NaN            NaN            NaN
  1471.15        2500.00        9.20928                 NaN   56.9055       0.472630        29.3329       0.673598        3.40612                 NaN            NaN            NaN
  1467.95        2500.00        9.20928                 NaN   56.9055       0.472630        29.3329       0.673598        3.40612                 NaN            NaN            NaN
  1464.74        2500.00        9.20928                 NaN   56.9055       0.472630        29.3329       0.673598        3.40612                 NaN            NaN            NaN
  1461.54        2500.00        7.35576                 NaN   56.7929       0.562745        28.7103        4.83682        1.74145                 NaN            NaN            NaN
  1458.33        2500.00        7.35576                 NaN   56.7929       0.562745        28.7103        4.83682        1.74145                 NaN            NaN            NaN
  1455.13        2500.00        7.35576                 NaN   56.7929       0.562745        28.7103        4.83682        1.74145                 NaN            NaN            NaN
  1451.92        2500.00        7.35576                 NaN   56.7929       0.562745        28.7103        4.83682        1.74145                 NaN            NaN            NaN
  1448.72        2500.00        7.35576                 NaN   56.7929       0.562745        28.7103        4.83682        1.74145                 NaN            NaN            NaN
  1445.51        2500.00        7.35576                 NaN   56.7929       0.562745        28.7103        4.83682        1.74145                 NaN            NaN            NaN
  1442.31        2500.00        7.35576                 NaN   56.7929       0.562745        28.7103        4.83682        1.74145                 NaN            NaN            NaN
  1439.10        2500.00        7.35576                 NaN   56.7929       0.562745        28.7103        4.83682        1.74145                 NaN            NaN            NaN
  1435.90        2500.00        4.78280                 NaN   56.5267       0.729538        28.2245        2.83748        6.89894                 NaN            NaN            NaN
  1432.69        2500.00        4.47524                 NaN   56.5514       0.739718        28.1240        7.00305        3.00437       0.102262                 NaN            NaN
  1429.49        2500.00        4.18997                 NaN   56.5772       0.748871        28.0251        3.16297        7.09281       0.203166                 NaN            NaN
  1426.28        2500.00        4.18997                 NaN   56.5772       0.748871        28.0251        3.16297        7.09281       0.203166                 NaN            NaN
  1423.08        2500.00        3.68139                 NaN   56.6343       0.764443        27.8481        7.24653        3.43627       0.389003                 NaN            NaN
  1419.87        2500.00        3.68139                 NaN   56.6343       0.764443        27.8481        7.24653        3.43627       0.389003                 NaN            NaN
  1416.67        2500.00        3.68139                 NaN   56.6343       0.764443        27.8481        7.24653        3.43627       0.389003                 NaN            NaN
  1413.46        2500.00        3.68139                 NaN   56.6343       0.764443        27.8481        7.24653        3.43627       0.389003                 NaN            NaN
  1410.26        2500.00        2.89733                 NaN   56.6769       0.800082        27.5378        3.90873        7.49051       0.688707                 NaN            NaN
  1407.05        2500.00        2.89733                 NaN   56.6769       0.800082        27.5378        3.90873        7.49051       0.688707                 NaN            NaN
  1403.85        2500.00        2.89733                 NaN   56.6769       0.800082        27.5378        3.90873        7.49051       0.688707                 NaN            NaN
  1400.64        2500.00        2.89733                 NaN   56.6769       0.800082        27.5378        3.90873        7.49051       0.688707                 NaN            NaN
  1397.44        2500.00        2.89733                 NaN   56.6769       0.800082        27.5378        3.90873        7.49051       0.688707                 NaN            NaN
  1394.23        2500.00        2.89733                 NaN   56.6769       0.800082        27.5378        3.90873        7.49051       0.688707                 NaN            NaN
  1391.03        2500.00        2.89733                 NaN   56.6769       0.800082        27.5378        3.90873        7.49051       0.688707                 NaN            NaN
  1387.82        2500.00        2.89733                 NaN   56.6769       0.800082        27.5378        3.90873        7.49051       0.688707                 NaN            NaN
  1384.62        2500.00        1.79367                 NaN   56.7263       0.862177        27.0650        4.57960        7.81908        1.15415                 NaN            NaN
  1381.41        2500.00        1.79367                 NaN   56.7263       0.862177        27.0650        4.57960        7.81908        1.15415                 NaN            NaN
  1378.21        2500.00        1.79367                 NaN   56.7263       0.862177        27.0650        4.57960        7.81908        1.15415                 NaN            NaN
  1375.00        2500.00        1.79367                 NaN   56.7263       0.862177        27.0650        4.57960        7.81908        1.15415                 NaN            NaN
  1371.79        2500.00        1.79367                 NaN   56.7263       0.862177        27.0650        4.57960        7.81908        1.15415                 NaN            NaN
  1368.59        2500.00        1.79367                 NaN   56.7263       0.862177        27.0650        4.57960        7.81908        1.15415                 NaN            NaN
  1365.38        2500.00        1.79367                 NaN   56.7263       0.862177        27.0650        4.57960        7.81908        1.15415                 NaN            NaN
  1362.18        2500.00        1.79367                 NaN   56.7263       0.862177        27.0650        4.57960        7.81908        1.15415                 NaN            NaN
  1358.97        2500.00        1.02230                 NaN   56.7348       0.918003        26.7291        5.04385        8.03930        1.51271                 NaN            NaN
  1355.77        2500.00        1.02230                 NaN   56.7348       0.918003        26.7291        5.04385        8.03930        1.51271                 NaN            NaN
  1352.56        2500.00        1.02230                 NaN   56.7348       0.918003        26.7291        5.04385        8.03930        1.51271                 NaN            NaN
  1349.36        2500.00        1.02230                 NaN   56.7348       0.918003        26.7291        5.04385        8.03930        1.51271                 NaN            NaN
  1346.15        2500.00        1.02230                 NaN   56.7348       0.918003        26.7291        5.04385        8.03930        1.51271                 NaN            NaN
  1342.95        2500.00        1.02230                 NaN   56.7348       0.918003        26.7291        5.04385        8.03930        1.51271                 NaN            NaN
  1339.74        2500.00        1.02230                 NaN   56.7348       0.918003        26.7291        5.04385        8.03930        1.51271                 NaN            NaN
  1336.54        2500.00        1.02230                 NaN   56.7348       0.918003        26.7291        5.04385        8.03930        1.51271                 NaN            NaN
  1333.33        2500.00       0.417863                 NaN   56.6850       0.974136        26.4890        8.22518        5.40951        1.79932                 NaN            NaN
  1330.13        2500.00       0.417863                 NaN   56.6850       0.974136        26.4890        8.22518        5.40951        1.79932                 NaN            NaN
  1326.92        2500.00       0.283372                 NaN   56.6672       0.987891        26.4443        8.27039        5.48544        1.86140                 NaN            NaN
  1323.72        2500.00       0.218084                 NaN   56.6576       0.994774        26.4231        8.29233        5.52305        1.89105                 NaN            NaN
  1320.51        2500.00                 NaN            NaN   56.6724        1.00180        26.3904        8.32406        5.56555        1.93648       0.109341                 NaN
  1317.31        2500.00                 NaN            NaN   56.6724        1.00180        26.3904        8.32406        5.56555        1.93648       0.109341                 NaN
  1314.10        2500.00                 NaN            NaN   56.6724        1.00180        26.3904        8.32406        5.56555        1.93648       0.109341                 NaN
  1310.90        2500.00                 NaN            NaN   56.6724        1.00180        26.3904        8.32406        5.56555        1.93648       0.109341                 NaN
  1307.69        2500.00                 NaN            NaN   56.6724        1.02128        26.4817        5.41925        8.31597        1.97080       0.118578                 NaN
  1304.49        2500.00                 NaN            NaN   56.6724        1.02128        26.4817        5.41925        8.31597        1.97080       0.118578                 NaN
  1301.28        2500.00                 NaN            NaN   56.6724        1.02128        26.4817        5.41925        8.31597        1.97080       0.118578                 NaN
  1298.08        2500.00                 NaN            NaN   56.6724        1.02128        26.4817        5.41925        8.31597        1.97080       0.118578                 NaN
  1294.87        2500.00                 NaN            NaN   56.6724        1.02128        26.4817        5.41925        8.31597        1.97080       0.118578                 NaN
  1291.67        2500.00                 NaN            NaN   56.6724        1.02128        26.4817        5.41925        8.31597        1.97080       0.118578                 NaN
  1288.46        2500.00                 NaN            NaN   56.6724        1.02128        26.4817        5.41925        8.31597        1.97080       0.118578                 NaN
  1285.26        2500.00                 NaN            NaN   56.6724        1.02128        26.4817        5.41925        8.31597        1.97080       0.118578                 NaN
  1282.05        2500.00                 NaN            NaN   56.7060        1.05654        26.6444        5.13058        8.28304        2.04143       0.137943                 NaN
  1278.85        2500.00                 NaN            NaN   56.7060        1.05654        26.6444        5.13058        8.28304        2.04143       0.137943                 NaN
  1275.64        2500.00                 NaN            NaN   56.7060        1.05654        26.6444        5.13058        8.28304        2.04143       0.137943                 NaN
  1272.44        2500.00                 NaN            NaN   56.7060        1.05654        26.6444        5.13058        8.28304        2.04143       0.137943                 NaN
  1269.23        2500.00                 NaN            NaN   56.7060        1.05654        26.6444        5.13058        8.28304        2.04143       0.137943                 NaN
  1266.03        2500.00                 NaN            NaN   56.7060        1.05654        26.6444        5.13058        8.28304        2.04143       0.137943                 NaN
  1262.82        2500.00                 NaN            NaN   56.7060        1.05654        26.6444        5.13058        8.28304        2.04143       0.137943                 NaN
  1259.62        2500.00                 NaN            NaN   56.7060        1.05654        26.6444        5.13058        8.28304        2.04143       0.137943                 NaN
  1256.41        2500.00                 NaN            NaN   56.7173        1.09761        26.7824        4.88439        8.26179        2.10236       0.154152                 NaN
  1253.21        2500.00                 NaN            NaN   56.7173        1.09761        26.7824        4.88439        8.26179        2.10236       0.154152                 NaN
  1250.00        2500.00                 NaN            NaN   56.7173        1.09761        26.7824        4.88439        8.26179        2.10236       0.154152                 NaN
  1246.79        2500.00                 NaN            NaN   56.7173        1.09761        26.7824        4.88439        8.26179        2.10236       0.154152                 NaN
  1243.59        2500.00                 NaN            NaN   56.7173        1.09761        26.7824        4.88439        8.26179        2.10236       0.154152                 NaN
  1240.38        2500.00                 NaN            NaN   56.7173        1.09761        26.7824        4.88439        8.26179        2.10236       0.154152                 NaN
  1237.18        2500.00                 NaN            NaN   56.7173        1.09761        26.7824        4.88439        8.26179        2.10236       0.154152                 NaN
