|6.6.6
Archiving\03_Data\eqfrac/QFM_m2/TIS/TIS_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1433.78        2500.00       0.300816E-003   99.2667       0.193998       0.513752                 NaN  0.252054E-001            NaN            NaN            NaN            NaN
  1432.62        2500.00       0.227198E-003   99.3995       0.420977       0.159087                 NaN  0.201663E-001            NaN            NaN            NaN            NaN
  1431.46        2500.00       0.233341E-003   99.3361       0.465297       0.176615                 NaN  0.217840E-001            NaN            NaN            NaN            NaN
  1430.31        2500.00       0.213453E-003   99.3385       0.462876       0.177310                 NaN  0.210841E-001            NaN            NaN            NaN            NaN
  1429.15        2500.00       0.193099E-003   99.3411       0.176851       0.461320                 NaN  0.205363E-001            NaN            NaN            NaN            NaN
  1427.99        2500.00       0.174595E-003   99.3430       0.459632       0.177265                 NaN  0.199043E-001            NaN            NaN            NaN            NaN
  1426.84        2500.00                 NaN   98.5902       0.553231       0.279213                 NaN  0.201851       0.375463                 NaN            NaN            NaN
  1425.68        2500.00                 NaN   98.3507       0.579573       0.306158                 NaN  0.264379       0.499229                 NaN            NaN            NaN
  1424.52        2500.00                 NaN   98.3712       0.574701       0.296896                 NaN  0.264175       0.493039                 NaN            NaN            NaN
  1423.37        2500.00                 NaN   98.3906       0.569820       0.287923                 NaN  0.264340       0.487314                 NaN            NaN            NaN
  1422.21        2500.00                 NaN   98.4096       0.565383       0.279680                 NaN  0.263869       0.481512                 NaN            NaN            NaN
  1421.05        2500.00                 NaN   98.4289       0.270461       0.560808                 NaN  0.263985       0.475842                 NaN            NaN            NaN
  1419.90        2500.00                 NaN   98.4481       0.261932       0.555680                 NaN  0.263835       0.470477                 NaN            NaN            NaN
  1418.74        2500.00                 NaN   98.4672       0.553027       0.252583                 NaN  0.263055       0.464171                 NaN            NaN            NaN
  1417.58        2500.00                 NaN   98.4786       0.243624       0.551961                 NaN  0.264563       0.461257                 NaN            NaN            NaN
  1416.43        2500.00                 NaN   98.5028       0.544100       0.236962                 NaN  0.262588       0.453545                 NaN            NaN            NaN
  1415.27        2500.00                 NaN   98.5176       0.541668       0.228049                 NaN  0.263295       0.449348                 NaN            NaN            NaN
  1414.11        2500.00                 NaN   98.5343       0.219991       0.538205                 NaN  0.263169       0.444376                 NaN            NaN            NaN
  1412.96        2500.00                 NaN   98.5508       0.534209       0.212487                 NaN  0.263075       0.439392                 NaN            NaN            NaN
  1411.80        2500.00                 NaN   96.9006        1.16133       0.431809                 NaN  0.569377       0.936866                 NaN            NaN            NaN
  1410.64        2500.00                 NaN   99.9980       0.183855E-002            NaN            NaN  0.176890E-003            NaN            NaN            NaN            NaN
  1409.49        2500.00                 NaN   98.8423       0.155426       0.433633                 NaN  0.217575       0.351079                 NaN            NaN            NaN
  1408.33        2500.00                 NaN   98.6131       0.182232       0.521545                 NaN  0.262520       0.420589                 NaN            NaN            NaN
  1407.17        2500.00                 NaN   98.6274       0.176029       0.517985                 NaN  0.262334       0.416233                 NaN            NaN            NaN
  1406.02        2500.00                 NaN   98.6409       0.169794       0.514770                 NaN  0.262393       0.412127                 NaN            NaN            NaN
  1404.86        2500.00                 NaN   98.6563       0.512150       0.161902                 NaN  0.262277       0.407375                 NaN            NaN            NaN
  1403.70        2500.00                 NaN   98.6679       0.509456       0.156122                 NaN  0.262600       0.403956                 NaN            NaN            NaN
  1402.55        2500.00                 NaN   98.6841       0.506176       0.149147                 NaN  0.261597       0.399022                 NaN            NaN            NaN
  1401.39        2500.00                 NaN   98.6962       0.504053       0.142333                 NaN  0.262003       0.395453                 NaN            NaN            NaN
  1400.23        2500.00                 NaN   98.7080       0.502349       0.136452                 NaN  0.261477       0.391678                 NaN            NaN            NaN
  1399.08        2500.00                 NaN   98.7231       0.498874       0.129832                 NaN  0.261217       0.386990                 NaN            NaN            NaN
  1397.92        2500.00                 NaN   98.7335       0.123128       0.497837                 NaN  0.261621       0.383910                 NaN            NaN            NaN
  1396.76        2500.00                 NaN   98.7470       0.118617       0.494135                 NaN  0.260674       0.379545                 NaN            NaN            NaN
  1395.61        2500.00                 NaN   99.1625       0.695282E-001  0.335025                 NaN  0.178329       0.254644                 NaN            NaN            NaN
  1394.45        2500.00                 NaN   98.3619       0.648333       0.151354                 NaN  0.343235       0.495141                 NaN            NaN            NaN
  1393.29        2500.00                 NaN   98.7796       0.488803       0.101220                 NaN  0.260782       0.369552                 NaN            NaN            NaN
  1392.14        2500.00                 NaN   98.7948       0.486321       0.944810E-001            NaN  0.259647       0.364798                 NaN            NaN            NaN
  1390.98        2500.00                 NaN   98.8053       0.892912E-001  0.484029                 NaN  0.259613       0.361729                 NaN            NaN            NaN
  1389.82        2500.00                 NaN   98.8167       0.859891E-001  0.480412                 NaN  0.258905       0.358035                 NaN            NaN            NaN
  1388.67        2500.00                 NaN   98.8272       0.480090       0.795019E-001            NaN  0.258518       0.354669                 NaN            NaN            NaN
  1387.51        2500.00                 NaN   98.8382       0.746323E-001  0.477530                 NaN  0.258356       0.351327                 NaN            NaN            NaN
  1386.35        2500.00                 NaN   98.8484       0.476770       0.685472E-001            NaN  0.258058       0.348206                 NaN            NaN            NaN
  1385.20        2500.00                 NaN   98.8591       0.647378E-001  0.474262                 NaN  0.257228       0.344707                 NaN            NaN            NaN
  1384.04        2500.00                 NaN   98.8699       0.471450       0.604222E-001            NaN  0.256865       0.341395                 NaN            NaN            NaN
  1382.88        2500.00                 NaN   98.8788       0.555944E-001  0.470860                 NaN  0.256287       0.338428                 NaN            NaN            NaN
  1381.72        2500.00                 NaN   98.8887       0.468161       0.509034E-001            NaN  0.256512       0.335717                 NaN            NaN            NaN
  1380.57        2500.00                 NaN   98.8834       0.503290E-001  0.474593                 NaN  0.255941       0.335695                 NaN            NaN            NaN
  1379.41        2500.00                 NaN   98.9188       0.412618E-001  0.461240                 NaN  0.253160       0.325561                 NaN            NaN            NaN
  1378.25        2500.00                 NaN   98.9170       0.387611E-001  0.464155                 NaN  0.253884       0.326203                 NaN            NaN            NaN
  1377.10        2500.00                 NaN   98.9263       0.462266       0.352945E-001            NaN  0.253007       0.323172                 NaN            NaN            NaN
  1375.94        2500.00                 NaN   98.9348       0.307992E-001  0.461790                 NaN  0.252221       0.320425                 NaN            NaN            NaN
  1374.78        2500.00                 NaN   98.9441       0.267608E-001  0.460222                 NaN  0.251464       0.317450                 NaN            NaN            NaN
  1373.63        2500.00                 NaN   98.9534       0.457532       0.241636E-001            NaN  0.250491       0.314425                 NaN            NaN            NaN
  1372.47        2500.00                 NaN   98.9601       0.458818       0.188453E-001            NaN  0.250144       0.312125                 NaN            NaN            NaN
  1371.31        2500.00                 NaN   98.9708       0.455019       0.175139E-001            NaN  0.248076       0.308551                 NaN            NaN            NaN
  1370.16        2500.00                 NaN   98.9791       0.453813       0.116676E-001            NaN  0.248927       0.306534                 NaN            NaN            NaN
  1369.00        2500.00                 NaN   98.9893       0.452132       0.897482E-002            NaN  0.246744       0.302895                 NaN            NaN            NaN
  1367.84        2500.00                 NaN   98.9953       0.851639E-002  0.451000                 NaN  0.244883       0.300305                 NaN            NaN            NaN
  1366.69        2500.00                 NaN   99.0026       0.449843       0.439596E-002            NaN  0.244804       0.298380                 NaN            NaN            NaN
  1365.53        2500.00                 NaN   99.0134       0.166635E-002  0.447295                 NaN  0.243078       0.294556                 NaN            NaN            NaN
  1364.37        2500.00                 NaN   99.0162       0.211550E-001  0.435560                 NaN  0.234683       0.292448                 NaN            NaN            NaN
  1363.22        2500.00                 NaN   99.0256       0.444554                 NaN            NaN  0.239651       0.290155                 NaN            NaN            NaN
  1362.06        2500.00                 NaN   99.0342       0.439051                 NaN            NaN  0.239207       0.287536                 NaN            NaN            NaN
  1360.90        2500.00                 NaN   99.0405       0.437916                 NaN            NaN  0.236554       0.285064                 NaN            NaN            NaN
  1359.75        2500.00                 NaN   99.0398       0.576163E-001  0.406651                 NaN  0.214080       0.281902                 NaN            NaN            NaN
  1358.59        2500.00                 NaN   99.0410       0.383638       0.969893E-001            NaN  0.198894       0.279489                 NaN            NaN            NaN
  1357.43        2500.00                 NaN   99.0628       0.431816                 NaN            NaN  0.228534       0.276820                 NaN            NaN            NaN
  1356.28        2500.00                 NaN   99.0686       0.427938                 NaN            NaN  0.228417       0.275046                 NaN            NaN            NaN
  1355.12        2500.00                 NaN   99.0659       0.432148                 NaN            NaN  0.226842       0.275099                 NaN            NaN            NaN
  1353.96        2500.00                 NaN   99.0864       0.423684                 NaN            NaN  0.221447       0.268459                 NaN            NaN            NaN
  1352.81        2500.00                 NaN   99.0875       0.424128                 NaN            NaN  0.220553       0.267863                 NaN            NaN            NaN
  1351.65        2500.00                 NaN   99.0950       0.416673                 NaN            NaN  0.222475       0.265824                 NaN            NaN            NaN
  1350.49        2500.00                 NaN   99.0966       0.162445E-001  0.410371                 NaN  0.212356       0.264407                 NaN            NaN            NaN
  1349.34        2500.00                 NaN   99.1093       0.412983                 NaN            NaN  0.217339       0.260405                 NaN            NaN            NaN
  1348.18        2500.00                 NaN   99.1152       0.410181                 NaN            NaN  0.216164       0.258499                 NaN            NaN            NaN
  1347.02        2500.00                 NaN   99.1195       0.410049                 NaN            NaN  0.213612       0.256813                 NaN            NaN            NaN
  1345.87        2500.00                 NaN   99.1255       0.410609                 NaN            NaN  0.209352       0.254526                 NaN            NaN            NaN
  1344.71        2500.00                 NaN   99.1310       0.407437                 NaN            NaN  0.209031       0.252517                 NaN            NaN            NaN
  1343.55        2500.00                 NaN   99.1347       0.410873                 NaN            NaN  0.203925       0.250522                 NaN            NaN            NaN
  1342.40        2500.00                 NaN   99.1416       0.403913                 NaN            NaN  0.205294       0.249149                 NaN            NaN            NaN
  1341.24        2500.00                 NaN   99.1543       0.400227                 NaN            NaN  0.201303       0.244158                 NaN            NaN            NaN
  1340.08        2500.00                 NaN   99.2083       0.367997                 NaN            NaN  0.193727       0.230018                 NaN            NaN            NaN
  1338.93        2500.00                 NaN   99.1039       0.428334                 NaN            NaN  0.210811       0.257000                 NaN            NaN            NaN
  1337.77        2500.00                 NaN   99.1660       0.397232                 NaN            NaN  0.196859       0.239866                 NaN            NaN            NaN
  1336.61        2500.00                 NaN   99.1698       0.399041                 NaN            NaN  0.192894       0.238226                 NaN            NaN            NaN
  1335.46        2500.00                 NaN   99.1762       0.393940                 NaN            NaN  0.193661       0.236186                 NaN            NaN            NaN
  1334.30        2500.00                 NaN   99.1812       0.395155                 NaN            NaN  0.189455       0.234205                 NaN            NaN            NaN
  1333.14        2500.00                 NaN   99.1846       0.394658                 NaN            NaN  0.187694       0.233047                 NaN            NaN            NaN
  1331.98        2500.00                 NaN   99.1944       0.390979                 NaN            NaN  0.185172       0.229458                 NaN            NaN            NaN
  1330.83        2500.00                 NaN   99.1975       0.388541                 NaN            NaN  0.185309       0.228694                 NaN            NaN            NaN
  1329.67        2500.00                 NaN   99.2022       0.388930                 NaN            NaN  0.182193       0.226662                 NaN            NaN            NaN
  1328.51        2500.00                 NaN   99.2066       0.387288                 NaN            NaN  0.180884       0.225227                 NaN            NaN            NaN
  1327.36        2500.00                 NaN   99.2114       0.390275                 NaN            NaN  0.175287       0.223056                 NaN            NaN            NaN
  1326.20        2500.00                 NaN   99.2134       0.395329                 NaN            NaN  0.169860       0.221433                 NaN            NaN            NaN
  1325.04        2500.00                 NaN   99.2202       0.390374                 NaN            NaN  0.169944       0.219502                 NaN            NaN            NaN
  1323.89        2500.00                 NaN   99.2251       0.386827                 NaN            NaN  0.170065       0.218045                 NaN            NaN            NaN
  1322.73        2500.00                 NaN   99.2291       0.388297                 NaN            NaN  0.166273       0.216318                 NaN            NaN            NaN
  1321.57        2500.00                 NaN   99.2332       0.387151                 NaN            NaN  0.164818       0.214864                 NaN            NaN            NaN
  1320.42        2500.00                 NaN   99.2383       0.386337                 NaN            NaN  0.162364       0.212989                 NaN            NaN            NaN
  1319.26        2500.00                 NaN   99.2422       0.384880                 NaN            NaN  0.161330       0.211565                 NaN            NaN            NaN
  1318.10        2500.00                 NaN   99.2468       0.384018                 NaN            NaN  0.159198       0.209962                 NaN            NaN            NaN
  1316.95        2500.00                 NaN   99.2509       0.384041                 NaN            NaN  0.156608       0.208477                 NaN            NaN            NaN
  1315.79        2500.00                 NaN   99.2554       0.384460                 NaN            NaN  0.153499       0.206658                 NaN            NaN            NaN
  1314.63        2500.00                 NaN   99.2578       0.388303                 NaN            NaN  0.148485       0.205374                 NaN            NaN            NaN
  1313.48        2500.00                 NaN   99.2622       0.386457                 NaN            NaN  0.147544       0.203840                 NaN            NaN            NaN
  1312.32        2500.00                 NaN   99.2678       0.381363                 NaN            NaN  0.148441       0.202423                 NaN            NaN            NaN
  1311.16        2500.00                 NaN   99.2685       0.390835                 NaN            NaN  0.139654       0.201026                 NaN            NaN            NaN
  1310.01        2500.00                 NaN   99.2734       0.385622                 NaN            NaN  0.141270       0.199682                 NaN            NaN            NaN
  1308.85        2500.00                 NaN   99.2757       0.390880                 NaN            NaN  0.135061       0.198388                 NaN            NaN            NaN
  1307.69        2500.00                 NaN   99.2783       0.392033                 NaN            NaN  0.132368       0.197262                 NaN            NaN            NaN
  1306.54        2500.00                 NaN   99.2815       0.393777                 NaN            NaN  0.128859       0.195820                 NaN            NaN            NaN
  1305.38        2500.00                 NaN   99.2824       0.402471                 NaN            NaN  0.120426       0.194725                 NaN            NaN            NaN
  1304.22        2500.00                 NaN   99.2880       0.399160                 NaN            NaN  0.119447       0.193415                 NaN            NaN            NaN
  1303.07        2500.00                 NaN   99.2918       0.397177                 NaN            NaN  0.119144       0.191861                 NaN            NaN            NaN
  1301.91        2500.00                 NaN   99.2936       0.398446                 NaN            NaN  0.117060       0.190941                 NaN            NaN            NaN
  1300.75        2500.00                 NaN   99.2965       0.401850                 NaN            NaN  0.111939       0.189753                 NaN            NaN            NaN
  1299.60        2500.00                 NaN   90.4038        2.38331                 NaN            NaN  0.752422        1.30856        5.09194       0.600145E-001            NaN
  1298.44        2500.00                 NaN   76.0436        5.23135                 NaN            NaN   1.94309        3.21041        12.7095       0.862057                 NaN
  1297.28        2500.00                 NaN   77.9313        4.79793                 NaN            NaN   1.89287        2.96623        11.6268       0.784865                 NaN
  1296.13        2500.00                 NaN   80.1012        4.36917                 NaN            NaN   1.74379        2.68385        10.4055       0.696435                 NaN
  1294.97        2500.00                 NaN   82.0896        3.97918                 NaN            NaN   1.59226        2.42398        9.29756       0.617433                 NaN
  1293.81        2500.00                 NaN   83.8323        3.63469                 NaN            NaN   1.45482        2.19604        8.33270       0.549436                 NaN
  1292.66        2500.00                 NaN   85.4398        3.32384                 NaN            NaN   1.31023        1.98396        7.45391       0.488211                 NaN
  1291.50        2500.00                 NaN   86.8406        3.05670                 NaN            NaN   1.17538        1.79825        6.69343       0.435639                 NaN
  1290.34        2500.00                 NaN   88.0107        2.82713                 NaN            NaN   1.06650        1.64337        6.06000       0.392307                 NaN
  1289.19        2500.00                 NaN   87.7074        2.91337                 NaN            NaN   1.11457        1.69139        6.17415       0.399080                 NaN
  1288.03        2500.00                 NaN   90.4933        2.32189                 NaN            NaN  0.849683        1.30701        4.72538       0.302712                 NaN
  1286.87        2500.00                 NaN   90.9180        2.26662                 NaN            NaN  0.761542        1.25478        4.51236       0.286672                 NaN
  1285.72        2500.00                 NaN   86.0096        2.83879       0.632649                 NaN   1.08110        1.96606        7.03321       0.438631                 NaN
  1284.56        2500.00                 NaN   96.0585        1.22117                 NaN            NaN  0.289317       0.517674        1.79557       0.117809                 NaN
  1283.40        2500.00                 NaN   94.5297       0.911711                 NaN            NaN  0.712557       0.801871        2.85912       0.185036                 NaN
  1282.25        2500.00                 NaN   83.0218        3.76798        1.54728                 NaN  0.799498        2.30668        8.06662       0.490138                 NaN
  1281.09        2500.00                 NaN   99.9994                 NaN            NaN            NaN            NaN  0.600764E-003            NaN            NaN            NaN
  1279.93        2500.00                 NaN   96.2788       0.928417                 NaN            NaN  0.342053       0.526276        1.81362       0.110799                 NaN
  1278.77        2500.00                 NaN   93.2826        1.07499                 NaN            NaN   1.02369        1.02346        3.38606       0.209170                 NaN
  1277.62        2500.00                 NaN   93.8809        1.79165                 NaN            NaN  0.404558       0.859301        2.85174       0.211805                 NaN
  1276.46        2500.00                 NaN   94.3386        2.05029                 NaN            NaN  0.276951E-001  0.691502        2.73677       0.155187                 NaN
  1275.30        2500.00                 NaN   98.1759       0.205260                 NaN            NaN  0.358660       0.297491       0.911373       0.512887E-001            NaN
  1274.15        2500.00                 NaN   93.7332        1.97435                 NaN            NaN            NaN  0.812362        3.27911       0.201000                 NaN
  1272.99        2500.00                 NaN   96.1431       0.478558        1.23039                 NaN            NaN  0.548349        1.49852       0.101037                 NaN
  1271.83        2500.00                 NaN   95.7812        1.38955                 NaN            NaN  0.248739       0.591920        1.90981       0.787344E-001            NaN
  1270.68        2500.00                 NaN   93.4670        1.95145                 NaN            NaN            NaN  0.692783        3.68377       0.204973                 NaN
  1269.52        2500.00                 NaN   94.8771        1.64504                 NaN            NaN            NaN   1.05347        2.31377       0.110612                 NaN
  1268.36        2500.00                 NaN   93.2342        3.09659                 NaN            NaN  0.762739E-001  0.924336        2.45022       0.218352                 NaN
  1267.21        2500.00                 NaN   99.4135       0.798118E-002  0.248138E-001            NaN            NaN            NaN  0.553656                 NaN            NaN
  1266.05        2500.00                 NaN   97.5155       0.990290                 NaN            NaN            NaN  0.253930        1.20799       0.323412E-001            NaN
  1264.89        2500.00                 NaN   96.4879        1.35435                 NaN            NaN            NaN  0.443484        1.65555       0.587300E-001            NaN
  1263.74        2500.00                 NaN   96.9142       0.107411        1.21585                 NaN            NaN  0.453010        1.24620       0.633634E-001            NaN
  1262.58        2500.00                 NaN   95.9956        1.61213                 NaN            NaN            NaN  0.554809        1.76695       0.705206E-001            NaN
  1261.42        2500.00                 NaN   96.7472       0.536414       0.814826                 NaN            NaN  0.432659        1.40428       0.646355E-001            NaN
  1260.27        2500.00                 NaN   96.4547       0.785578       0.593430                 NaN            NaN  0.490213        1.60080       0.752912E-001            NaN
  1259.11        2500.00                 NaN   96.2520        1.42880                 NaN            NaN            NaN  0.532478        1.72106       0.656572E-001            NaN
  1257.95        2500.00                 NaN   96.8158       0.741482                 NaN            NaN  0.340667       0.492597        1.54650       0.629475E-001            NaN
  1256.80        2500.00                 NaN   97.3197        1.12232                 NaN            NaN            NaN  0.375699        1.13249       0.498063E-001            NaN
  1255.64        2500.00                 NaN   95.1073        1.76678                 NaN            NaN            NaN  0.662865        2.32118       0.141884                 NaN
  1254.48        2500.00                 NaN   96.5132        1.38568                 NaN            NaN            NaN  0.530971        1.51837       0.517667E-001            NaN
  1253.33        2500.00                 NaN   98.5751       0.610301                 NaN            NaN            NaN  0.165822       0.637058       0.117676E-001            NaN
  1252.17        2500.00                 NaN   97.5690       0.862730                 NaN            NaN            NaN  0.302163        1.20196       0.641999E-001            NaN
  1251.01        2500.00                 NaN   97.7750       0.694773       0.178173                 NaN            NaN  0.312862       0.988450       0.507026E-001            NaN
  1249.86        2500.00                 NaN   96.7668        1.09069       0.597112E-001            NaN            NaN  0.441529        1.57238       0.688670E-001            NaN
  1248.70        2500.00                 NaN   96.9592        1.17012                 NaN            NaN            NaN  0.344863        1.42143       0.104424                 NaN
  1247.54        2500.00                 NaN   98.6971       0.450340                 NaN            NaN            NaN  0.260499       0.536615       0.554683E-001            NaN
  1246.39        2500.00                 NaN   98.0019       0.811621                 NaN            NaN            NaN  0.270374       0.916131                 NaN            NaN
  1245.23        2500.00                 NaN   96.6192        1.13989                 NaN            NaN            NaN  0.496240        1.71270       0.319604E-001            NaN
  1244.07        2500.00                 NaN   91.6091       0.437255        2.49950                 NaN            NaN   1.20139        4.02564       0.227081                 NaN
  1242.92        2500.00                 NaN   99.6545       0.738558E-001  0.800630E-002            NaN            NaN  0.325494E-001  0.138454       0.468289E-002  0.879973E-001
  1241.76        2500.00                 NaN   99.6318       0.863254E-001            NaN            NaN            NaN  0.340171E-001  0.148978       0.512647E-002  0.937027E-001
  1240.60        2500.00                 NaN   99.5684       0.101925                 NaN            NaN            NaN  0.397130E-001  0.175327       0.585172E-002  0.108787     
  1239.45        2500.00                 NaN   99.4527       0.130171                 NaN            NaN            NaN  0.501854E-001  0.223143       0.724625E-002  0.136510     
  1238.29        2500.00                 NaN   98.6013       0.233231       0.673555E-001            NaN            NaN  0.139677       0.544537       0.161134E-001  0.397804     
  1237.13        2500.00                 NaN   98.2663       0.816889                 NaN            NaN            NaN  0.164072       0.748541       0.419283E-002            NaN
  1235.98        2500.00                 NaN   91.9175        1.30888                 NaN            NaN            NaN  0.724311        3.31980       0.120225        2.60930     
  1234.82        2500.00                 NaN   88.5075        2.94852                 NaN            NaN            NaN   1.17802        4.39633       0.704312E-001   2.89924     
  1233.66        2500.00                 NaN   90.2656       0.265842        1.59411       0.101080                 NaN  0.946959        3.86810       0.103848        2.85449     
  1232.51        2500.00                 NaN   91.1549        1.61096                 NaN            NaN            NaN  0.831730        3.64271       0.998377E-001   2.65986     
  1231.35        2500.00                 NaN   87.8008        2.54067                 NaN            NaN            NaN   1.19558        4.81254       0.116098        3.53428     
  1230.19        2500.00                 NaN   85.1459        1.79542       0.881303                 NaN            NaN   1.32951        6.06886       0.186127        4.59294     
  1229.03        2500.00                 NaN   81.8190        3.14579       0.335690E-005            NaN            NaN   1.66899        7.82536       0.174886        5.36601     
  1227.88        2500.00                 NaN            NaN   6.19387        9.89362                 NaN  0.522763E-005   8.58850        43.3158        1.08294        30.9253     
  1226.72        2500.00                 NaN            NaN   11.4460        4.56609       0.162751E-004            NaN   8.53078        43.4280        1.10832        30.9209     
  1225.56        2500.00                 NaN            NaN   6.23165        9.85771                 NaN            NaN   8.59573        43.3080        1.08161        30.9253     
  1224.41        2500.00                 NaN            NaN   6.25247        9.83793                 NaN            NaN   8.59917        43.3042        1.08096        30.9253     
  1223.25        2500.00                 NaN            NaN   6.27312        9.81835                 NaN            NaN   8.60261        43.3003        1.08031        30.9253     
  1222.09        2500.00                 NaN            NaN   6.29392        9.79863                 NaN            NaN   8.60605        43.2964        1.07965        30.9253     
  1220.94        2500.00                 NaN            NaN   6.31388        9.77976                 NaN            NaN   8.60949        43.2926        1.07899        30.9253     
  1219.78        2500.00                 NaN            NaN   6.33396        9.76079                 NaN            NaN   8.61293        43.2887        1.07833        30.9253     
  1218.62        2500.00                 NaN            NaN   6.41583        9.67772                 NaN            NaN   8.61685        43.2862        1.07849        30.9249     
  1217.47        2500.00                 NaN            NaN   11.5404        4.47960                 NaN            NaN   8.55887        43.3966        1.10331        30.9212     
  1216.31        2500.00                 NaN            NaN   6.39294        9.70522                 NaN            NaN   8.62324        43.2769        1.07630        30.9254     
  1215.15        2500.00                 NaN            NaN   11.5623        4.45991                 NaN            NaN   8.56575        43.3887        1.10203        30.9213     
  1214.00        2500.00                 NaN            NaN   11.5734        4.44992                 NaN            NaN   8.56919        43.3847        1.10139        30.9214     
  1212.84        2500.00                 NaN            NaN   6.45050        9.65120                 NaN            NaN   8.63354        43.2650        1.07423        30.9255     
  1211.68        2500.00                 NaN            NaN   11.5951        4.43052                 NaN            NaN   8.57602        43.3767        1.10011        30.9215     
  1210.53        2500.00                 NaN            NaN   11.6089        4.41712                 NaN            NaN   8.57958        43.3732        1.09974        30.9214     
  1209.37        2500.00                 NaN            NaN   6.48262        9.62288                 NaN            NaN   8.64367        43.2530        1.07212        30.9257     
  1208.21        2500.00                 NaN            NaN   11.6304        4.39791                 NaN            NaN   8.58638        43.3653        1.09846        30.9216     
  1207.06        2500.00                 NaN            NaN   11.6442        4.38584                 NaN            NaN   8.58883        43.3616        1.09775        30.9218     
  1205.90        2500.00                 NaN            NaN   6.55844        9.55076                 NaN            NaN   8.65413        43.2408        1.06996        30.9259     
  1204.74        2500.00                 NaN            NaN   6.57535        9.53516                 NaN            NaN   8.65756        43.2368        1.06923        30.9259     
  1203.59        2500.00                 NaN            NaN   11.6694        4.36449                 NaN            NaN   8.60001        43.3486        1.09549        30.9221     
  1202.43        2500.00                 NaN            NaN   6.60884        9.50434                 NaN            NaN   8.66440        43.2286        1.06776        30.9261     
  1201.27        2500.00                 NaN            NaN   11.6901        4.34623                 NaN            NaN   8.60687        43.3404        1.09414        30.9223     
