|6.6.6
Archiving\03_Data\eq/QFM_m1.5/Y98/Y98_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        2500.00        99.0130       0.963309       0.236442E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.0130       0.963308       0.236442E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.0130       0.963306       0.236442E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.0131       0.963305       0.236442E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.0131       0.963304       0.236441E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.0131       0.963303       0.236441E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.0131       0.963301       0.236441E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.0131       0.963300       0.236440E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.0131       0.963299       0.236440E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.0131       0.963298       0.236440E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.0131       0.963296       0.236439E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.0131       0.963295       0.236439E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.0131       0.963293       0.236439E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.0131       0.963292       0.236438E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.0131       0.963291       0.236438E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.0131       0.963289       0.236438E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.0131       0.963288       0.236437E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.0131       0.963286       0.236437E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.0131       0.963285       0.236437E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.0131       0.963283       0.236436E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.0131       0.963282       0.236436E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.0131       0.963280       0.236435E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.0131       0.963279       0.236435E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.0131       0.963277       0.236435E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.0131       0.963276       0.236434E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.0131       0.963274       0.236434E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.0131       0.963273       0.236434E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.0131       0.963271       0.236433E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.0131       0.963269       0.236433E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.0131       0.963268       0.236432E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.0131       0.963266       0.236432E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.0131       0.963264       0.236432E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.0131       0.963263       0.236431E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.0131       0.963261       0.236431E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.0131       0.963259       0.236430E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.0131       0.963257       0.236430E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.0131       0.963256       0.236429E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.0131       0.963254       0.236429E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.0131       0.963252       0.236428E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.0131       0.963250       0.236428E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.0131       0.963248       0.236428E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.0131       0.963246       0.236427E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.0131       0.963244       0.236427E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.0131       0.963242       0.236426E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.0131       0.963240       0.236426E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.0131       0.963238       0.236425E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.0131       0.963236       0.236425E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.0131       0.963235       0.236424E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.0131       0.963233       0.236424E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.0131       0.963230       0.236423E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.0131       0.963228       0.236423E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.0131       0.963226       0.236422E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.0131       0.963224       0.236422E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.0131       0.963222       0.236421E-001            NaN            NaN            NaN            NaN            NaN            NaN
