|6.6.6
Archiving\03_Data\eq/QFM_m1.5/Y98/Y98_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        2500.00        99.2158       0.775797       0.836309E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.2158       0.775867       0.836307E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.2157       0.775937       0.836306E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.2156       0.776008       0.836304E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.2156       0.776078       0.836303E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.2155       0.776148       0.836302E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.2154       0.776219       0.836301E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.2153       0.776290       0.836300E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.2153       0.776360       0.836299E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.2152       0.776431       0.836299E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.2151       0.776502       0.836298E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.2151       0.776572       0.836298E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.2150       0.776643       0.836298E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.2149       0.776714       0.836298E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.2149       0.776785       0.836299E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.2148       0.776856       0.836299E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.2147       0.776927       0.836300E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.2146       0.776998       0.836301E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.2146       0.777069       0.836302E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.2145       0.777140       0.836303E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.2144       0.777211       0.836305E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.2144       0.777282       0.836306E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.2143       0.777353       0.836308E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.2142       0.777425       0.836310E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.2141       0.777496       0.836312E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.2141       0.777567       0.836314E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.2140       0.777639       0.836317E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.2139       0.777710       0.836319E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.2139       0.777782       0.836322E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.2138       0.777853       0.836325E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.2137       0.777925       0.836328E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.2136       0.777996       0.836331E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.2136       0.778068       0.836335E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.2135       0.778140       0.836338E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.2134       0.778211       0.836342E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.2134       0.778283       0.836345E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.2133       0.778355       0.836349E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.2132       0.778427       0.836354E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.2131       0.778499       0.836358E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.2131       0.778571       0.836362E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.2130       0.778643       0.836367E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.2129       0.778715       0.836372E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.2128       0.778787       0.836377E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.2128       0.778859       0.836382E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.2127       0.778931       0.836387E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.2126       0.779003       0.836392E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.2126       0.779075       0.836398E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.2125       0.779147       0.836404E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.2124       0.779220       0.836410E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.2123       0.779292       0.836415E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.2123       0.779364       0.836421E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.2122       0.779436       0.836428E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.2121       0.779509       0.836434E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.2121       0.779581       0.836441E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.2120       0.779654       0.836447E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.2119       0.779726       0.836454E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.2118       0.779799       0.836461E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.2118       0.779871       0.836469E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.2117       0.779944       0.836476E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.2116       0.780016       0.836483E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.2115       0.780089       0.836491E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.2115       0.780162       0.836498E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.2114       0.780234       0.836506E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        99.2113       0.780307       0.836514E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        99.2113       0.780380       0.836523E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        99.2112       0.780453       0.836531E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        99.2111       0.780526       0.836539E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        99.2110       0.780598       0.836548E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        99.2110       0.780671       0.836556E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        99.2109       0.780744       0.836565E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        99.2108       0.780817       0.836574E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        99.2107       0.780890       0.836583E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        99.2107       0.780963       0.836592E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        99.2106       0.781036       0.836602E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        99.2105       0.781109       0.836611E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        99.2105       0.781182       0.836621E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        99.2104       0.781255       0.836630E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        99.2103       0.781328       0.836640E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        99.2102       0.781401       0.836650E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        99.2102       0.781475       0.836660E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        99.2101       0.781548       0.836671E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        99.2100       0.781621       0.836681E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        99.2099       0.781694       0.836691E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        99.2099       0.781767       0.836702E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        99.2098       0.781840       0.836713E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        99.2097       0.781914       0.836723E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        99.2096       0.781987       0.836734E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        99.2096       0.782061       0.836746E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        99.2095       0.782134       0.836757E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        99.2094       0.782207       0.836768E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        99.2094       0.782281       0.836780E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        99.2093       0.782354       0.836791E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        99.2059       0.782432       0.836808E-002  0.330312E-002            NaN            NaN            NaN            NaN            NaN
