|6.6.6
Archiving\03_Data\Deqfrac/QFM_m1.75/T13/T13_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1308.59        2500.00                 NaN   99.0074                 NaN            NaN  0.201384       0.518469                 NaN            NaN  0.272791                 NaN            NaN            NaN
  1307.02        2500.00                 NaN   99.0159                 NaN            NaN  0.201312       0.512570                 NaN            NaN  0.270210                 NaN            NaN            NaN
  1305.45        2500.00                 NaN   99.0211                 NaN            NaN  0.190833       0.520593                 NaN            NaN  0.267498                 NaN            NaN            NaN
  1303.87        2500.00                 NaN   99.0305                 NaN            NaN  0.191082       0.513639                 NaN            NaN  0.264755                 NaN            NaN            NaN
  1302.30        2500.00                 NaN   99.0366                 NaN            NaN  0.184415       0.516698                 NaN            NaN  0.262321                 NaN            NaN            NaN
  1300.72        2500.00                 NaN   99.0431                 NaN            NaN  0.179058       0.518011                 NaN            NaN  0.259788                 NaN            NaN            NaN
  1299.15        2500.00                 NaN   99.0488                 NaN            NaN  0.173248       0.520297                 NaN            NaN  0.257637                 NaN            NaN            NaN
  1297.57        2500.00                 NaN   99.0566                 NaN            NaN  0.169417       0.519067                 NaN            NaN  0.254872                 NaN            NaN            NaN
  1296.00        2500.00                 NaN   90.6956                 NaN            NaN  0.708400        2.49561                 NaN            NaN   1.28951        4.81090                 NaN            NaN
  1294.42        2500.00                 NaN   89.6265                 NaN            NaN  0.681955        2.88179                 NaN            NaN   1.41963        5.39010                 NaN            NaN
  1292.85        2500.00                 NaN   84.2015                 NaN            NaN   1.16282        3.86344                 NaN            NaN   2.14556        8.20910       0.417570                 NaN
  1291.28        2500.00                 NaN   82.5286                 NaN            NaN   1.33646        4.14193                 NaN            NaN   2.37016        9.03052       0.592291                 NaN
  1289.70        2500.00                 NaN   84.2551                 NaN            NaN   1.23621        3.75025                 NaN            NaN   2.14333        8.08711       0.527956                 NaN
  1288.13        2500.00                 NaN   85.7841                 NaN            NaN   1.11820        3.43017                 NaN            NaN   1.94160        7.25564       0.470327                 NaN
  1286.55        2500.00                 NaN   87.0313                 NaN            NaN  0.978512        3.21886                 NaN            NaN   1.77615        6.57423       0.420926                 NaN
  1284.98        2500.00                 NaN   89.1213                 NaN            NaN            NaN  0.702990E-001   3.46563                 NaN   1.42300        5.56733       0.352402                 NaN
  1283.40        2500.00                 NaN   85.7219                 NaN            NaN   1.15690        3.64786                 NaN            NaN   1.99524        7.05093       0.427201                 NaN
  1281.83        2500.00                 NaN   88.7458                 NaN            NaN  0.989756        2.79512                 NaN            NaN   1.59007        5.52265       0.356606                 NaN
  1280.25        2500.00                 NaN   89.4958                 NaN            NaN   1.13355        2.27597                 NaN            NaN   1.48756        5.27724       0.329904                 NaN
  1278.68        2500.00                 NaN   95.9252                 NaN            NaN  0.227416        1.22600                 NaN            NaN  0.533582        1.98419       0.103572                 NaN
  1277.11        2500.00                 NaN   91.8962                 NaN            NaN  0.493666        2.31748                 NaN            NaN   1.11738        3.93758       0.237735                 NaN
  1275.53        2500.00                 NaN   88.8093                 NaN            NaN  0.508040        3.08822                 NaN            NaN   1.59266        5.69069       0.311100                 NaN
  1273.96        2500.00                 NaN   80.9364                 NaN            NaN   1.55651        3.59766                 NaN            NaN   2.91415        10.3253       0.669952                 NaN
  1272.38        2500.00                 NaN   99.7335                 NaN            NaN            NaN  0.139886                 NaN            NaN            NaN  0.126601                 NaN            NaN
  1270.81        2500.00                 NaN   85.3636                 NaN            NaN            NaN   4.05184                 NaN            NaN   2.12771        8.04007       0.416749                 NaN
  1269.23        2500.00                 NaN   99.7558                 NaN            NaN            NaN            NaN            NaN            NaN  0.306573E-001  0.199089       0.144934E-001            NaN
  1267.66        2500.00                 NaN   99.5884                 NaN            NaN            NaN  0.241397                 NaN            NaN            NaN  0.160353       0.980110E-002            NaN
  1266.08        2500.00                 NaN   99.0882                 NaN            NaN  0.486482E-001  0.158707                 NaN            NaN  0.192996       0.496394       0.150100E-001            NaN
  1264.51        2500.00                 NaN   97.8707                 NaN            NaN            NaN  0.666771                 NaN            NaN  0.299221        1.10692       0.564118E-001            NaN
  1262.94        2500.00                 NaN   98.2133                 NaN            NaN            NaN  0.451165                 NaN            NaN  0.304683       0.981163       0.497383E-001            NaN
  1261.36        2500.00                 NaN   96.9486                 NaN            NaN            NaN   1.23819                 NaN            NaN  0.381961        1.37589       0.553273E-001            NaN
  1259.79        2500.00                 NaN   99.8137                 NaN            NaN            NaN  0.172645                 NaN            NaN  0.136259E-001            NaN            NaN            NaN
  1258.21        2500.00                 NaN   98.1199                 NaN            NaN            NaN  0.704426                 NaN            NaN  0.267917       0.862769       0.449718E-001            NaN
  1256.64        2500.00                 NaN   97.3637                 NaN            NaN            NaN  0.616348       0.542991                 NaN  0.351670        1.06276       0.625668E-001            NaN
  1255.06        2500.00                 NaN   96.1757                 NaN            NaN            NaN   2.00918                 NaN            NaN  0.391406        1.37710       0.466656E-001            NaN
  1253.49        2500.00                 NaN   79.0921                 NaN            NaN            NaN   11.7294                 NaN            NaN   2.33331        6.58027       0.264902                 NaN
  1251.91        2500.00                 NaN   96.4153                 NaN            NaN            NaN   1.22208                 NaN            NaN  0.447218        1.80040       0.114991                 NaN
  1250.34        2500.00                 NaN   95.3824                 NaN            NaN  0.131019        1.53287       0.711956E-005            NaN  0.658531        2.18621       0.108960                 NaN
  1248.76        2500.00                 NaN   96.2168                 NaN            NaN            NaN   1.38135                 NaN            NaN  0.477920        1.80318       0.120785                 NaN
  1247.19        2500.00                 NaN   78.7367        10.2335                 NaN  0.728249        2.74909                 NaN            NaN   1.67468        5.60590       0.271892                 NaN
  1245.62        2500.00                 NaN   98.9343                 NaN            NaN            NaN  0.597051                 NaN            NaN  0.218408E-001  0.446849                 NaN            NaN
  1244.04        2500.00                 NaN   98.5724                 NaN            NaN            NaN  0.339764                 NaN            NaN  0.164806       0.898164       0.249062E-001            NaN
  1242.47        2500.00                 NaN   98.3869                 NaN            NaN            NaN  0.665535       0.567594E-001            NaN  0.183636       0.673624       0.335803E-001            NaN
  1240.89        2500.00                 NaN   97.6150                 NaN            NaN            NaN  0.923337                 NaN            NaN  0.306714        1.10407       0.508603E-001            NaN
  1239.32        2500.00                 NaN   97.0203                 NaN            NaN            NaN   1.07287                 NaN            NaN  0.403797        1.44252       0.605260E-001            NaN
  1237.74        2500.00                 NaN   97.1349                 NaN            NaN            NaN   1.00612       0.392555E-004            NaN  0.360475        1.42450       0.739411E-001            NaN
  1236.17        2500.00                 NaN   91.2417                 NaN            NaN  0.311582        2.50647                 NaN            NaN   1.32295        4.38351       0.233795                 NaN
  1234.59        2500.00                 NaN   99.2298                 NaN            NaN  0.588101E-001  0.234062       0.894988E-002            NaN  0.105641       0.350914       0.118181E-001            NaN
  1233.02        2500.00                 NaN   89.0678                 NaN            NaN            NaN  0.971588        1.11736                 NaN   1.06360        4.38701       0.108104        3.28452     
  1231.45        2500.00                 NaN   99.1783                 NaN            NaN            NaN  0.349568                 NaN            NaN  0.774689E-001  0.389304       0.534401E-002            NaN
  1229.87        2500.00                 NaN   98.9313                 NaN            NaN            NaN  0.120665       0.252053                 NaN  0.833013E-001  0.601884       0.108107E-001            NaN
  1228.30        2500.00                 NaN   83.4128                 NaN            NaN            NaN   1.11621        1.83067                 NaN   1.53339        6.80881       0.205873        5.09229     
  1226.72        2500.00                 NaN            NaN            NaN            NaN            NaN   4.75458        11.4329       0.492253E-005   8.59542        43.8551        1.06841        30.2935     
  1225.15        2500.00                 NaN            NaN            NaN            NaN            NaN   4.74946        11.4388       0.480344E-005   8.59636        43.8536        1.06816        30.2936     
  1223.57        2500.00                 NaN            NaN            NaN            NaN            NaN   4.74433        11.4447       0.468909E-005   8.59730        43.8520        1.06790        30.2938     
  1222.00        2500.00                 NaN            NaN            NaN            NaN            NaN   4.46159        10.9181       0.809800        8.59911        43.8490        1.06856        30.2938     
  1220.42        2500.00                 NaN            NaN            NaN            NaN            NaN   4.45713        10.9259       0.807247        8.60024        43.8473        1.06827        30.2939     
  1218.85        2500.00                 NaN            NaN            NaN            NaN            NaN   4.45276        10.9337       0.804631        8.60137        43.8455        1.06798        30.2940     
  1217.28        2500.00                 NaN            NaN            NaN            NaN            NaN   4.44849        10.9415       0.801953        8.60248        43.8438        1.06769        30.2941     
  1215.70        2500.00                 NaN            NaN            NaN            NaN            NaN   4.44432        10.9492       0.799208        8.60359        43.8420        1.06740        30.2943     
  1214.13        2500.00                 NaN            NaN            NaN            NaN            NaN   4.44025        10.9569       0.796404        8.60469        43.8403        1.06711        30.2944     
  1212.55        2500.00                 NaN            NaN            NaN            NaN            NaN   4.43628        10.9645       0.793525        8.60579        43.8385        1.06681        30.2945     
  1210.98        2500.00                 NaN            NaN            NaN            NaN            NaN   10.9272        4.47406       0.794381        8.60698        43.8364        1.06637        30.2946     
  1209.40        2500.00                 NaN            NaN            NaN            NaN            NaN   4.42867        10.9797       0.787557        8.60796        43.8351        1.06622        30.2948     
  1207.83        2500.00                 NaN            NaN            NaN            NaN            NaN   4.42502        10.9873       0.784484        8.60904        43.8333        1.06593        30.2949     
  1206.25        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6230        4.76853       0.810370        8.61099        43.8278        1.06443        30.2948     
  1204.68        2500.00                 NaN            NaN            NaN            NaN            NaN   4.41807        11.0023       0.778091        8.61117        43.8298        1.06534        30.2952     
  1203.11        2500.00                 NaN            NaN            NaN            NaN            NaN   4.41476        11.0097       0.774805        8.61223        43.8281        1.06504        30.2954     
  1201.53        2500.00                 NaN            NaN            NaN            NaN            NaN   4.41156        11.0171       0.771430        8.61328        43.8263        1.06475        30.2955     
  1199.96        2500.00                 NaN            NaN            NaN            NaN            NaN   4.40848        11.0245       0.767980        8.61432        43.8246        1.06445        30.2957     
  1198.38        2500.00                 NaN            NaN            NaN            NaN            NaN   4.40551        11.0319       0.764453        8.61536        43.8228        1.06415        30.2958     
  1196.81        2500.00                 NaN            NaN            NaN            NaN            NaN   4.41155        11.0211       0.768882        8.61603        43.8224        1.06427        30.2958     
  1195.23        2500.00                 NaN            NaN            NaN            NaN            NaN   4.40876        11.0285       0.765156        8.61706        43.8206        1.06397        30.2960     
  1193.66        2500.00                 NaN            NaN            NaN            NaN            NaN   4.40609        11.0358       0.761325        8.61808        43.8189        1.06366        30.2961     
  1192.08        2500.00                 NaN            NaN            NaN            NaN            NaN   4.40352        11.0431       0.757465        8.61910        43.8171        1.06336        30.2963     
  1190.51        2500.00                 NaN            NaN            NaN            NaN            NaN   4.40106        11.0504       0.753495        8.62011        43.8154        1.06306        30.2964     
  1188.94        2500.00                 NaN            NaN            NaN            NaN            NaN   4.39872        11.0577       0.749440        8.62111        43.8137        1.06276        30.2966     
  1187.36        2500.00                 NaN            NaN            NaN            NaN            NaN   4.39649        11.0650       0.745305        8.62211        43.8119        1.06246        30.2968     
  1185.79        2500.00                 NaN            NaN            NaN            NaN            NaN   4.39436        11.0722       0.741085        8.62310        43.8102        1.06216        30.2970     
  1184.21        2500.00                 NaN            NaN            NaN            NaN            NaN   4.39233        11.0794       0.736779        8.62408        43.8084        1.06185        30.2971     
  1182.64        2500.00                 NaN            NaN            NaN            NaN            NaN   4.39041        11.0866       0.732389        8.62506        43.8067        1.06155        30.2973     
  1181.06        2500.00                 NaN            NaN            NaN            NaN            NaN   4.38857        11.0938       0.727915        8.62604        43.8049        1.06125        30.2975     
  1179.49        2500.00                 NaN            NaN            NaN            NaN            NaN   4.38682        11.1010       0.723349        8.62700        43.8032        1.06095        30.2977     
  1177.91        2500.00                 NaN            NaN            NaN            NaN            NaN   4.38515        11.1082       0.718716        8.62797        43.8015        1.06065        30.2978     
  1176.34        2500.00                 NaN            NaN            NaN            NaN            NaN   4.38356        11.1155       0.713980        8.62892        43.7997        1.06034        30.2980     
  1174.77        2500.00                 NaN            NaN            NaN            NaN            NaN   4.38204        11.1227       0.709168        8.62987        43.7980        1.06004        30.2982     
  1173.19        2500.00                 NaN            NaN            NaN            NaN            NaN   4.38057        11.1300       0.704270        8.63081        43.7962        1.05974        30.2984     
  1171.62        2500.00                 NaN            NaN            NaN            NaN            NaN   4.37915        11.1373       0.699297        8.63175        43.7945        1.05944        30.2986     
  1170.04        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6977        4.52147                 NaN   8.63445        43.7896        1.05818        30.2986     
  1168.47        2500.00                 NaN            NaN            NaN            NaN            NaN   4.37642        11.8411                 NaN   8.63360        43.7910        1.05884        30.2989     
  1166.89        2500.00                 NaN            NaN            NaN            NaN            NaN   4.37510        11.8434                 NaN   8.63452        43.7893        1.05854        30.2991     
  1165.32        2500.00                 NaN            NaN            NaN            NaN            NaN   4.37377        11.8456                 NaN   8.63543        43.7876        1.05824        30.2993     
  1163.74        2500.00                 NaN            NaN            NaN            NaN            NaN   4.37245        11.8479                 NaN   8.63633        43.7859        1.05794        30.2995     
  1162.17        2500.00                 NaN            NaN            NaN            NaN            NaN   4.37110        11.8501                 NaN   8.63723        43.7842        1.05764        30.2997     
  1160.60        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8124        4.41081                 NaN   8.63841        43.7818        1.05690        30.2996     
  1159.02        2500.00                 NaN            NaN            NaN            NaN            NaN   4.36832        11.8548                 NaN   8.63901        43.7807        1.05705        30.3001     
  1157.45        2500.00                 NaN            NaN            NaN            NaN            NaN   4.36686        11.8571                 NaN   8.63988        43.7790        1.05675        30.3003     
  1155.87        2500.00                 NaN            NaN            NaN            NaN            NaN   4.36534        11.8596                 NaN   8.64075        43.7773        1.05646        30.3006     
  1154.30        2500.00                 NaN            NaN            NaN            NaN            NaN   4.36374        11.8621                 NaN   8.64162        43.7756        1.05617        30.3008     
  1152.72        2500.00                 NaN            NaN            NaN            NaN            NaN   4.36205        11.8647                 NaN   8.64247        43.7739        1.05587        30.3010     
  1151.15        2500.00                 NaN            NaN            NaN            NaN            NaN   4.36027        11.8674                 NaN   8.64332        43.7722        1.05558        30.3012     
  1149.57        2500.00                 NaN            NaN            NaN            NaN            NaN   4.35146        11.8781                 NaN   8.64442        43.7695        1.05497        30.3015     
  1148.00        2500.00                 NaN            NaN            NaN            NaN            NaN   4.34952        11.8809                 NaN   8.64525        43.7679        1.05469        30.3017     
  1146.42        2500.00                 NaN            NaN            NaN            NaN            NaN   4.34746        11.8839                 NaN   8.64607        43.7662        1.05440        30.3020     
  1144.85        2500.00                 NaN            NaN            NaN            NaN            NaN   4.34526        11.8870                 NaN   8.64688        43.7645        1.05412        30.3022     
  1143.28        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8903        4.34291                 NaN   8.64769        43.7629        1.05384        30.3024     
  1141.70        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8937        4.34040                 NaN   8.64849        43.7612        1.05356        30.3026     
  1140.13        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8973        4.33773                 NaN   8.64927        43.7596        1.05328        30.3028     
  1138.55        2500.00                 NaN            NaN            NaN            NaN            NaN   11.9011        4.33489                 NaN   8.65006        43.7579        1.05300        30.3031     
  1136.98        2500.00                 NaN            NaN            NaN            NaN            NaN   11.9050        4.33187                 NaN   8.65083        43.7563        1.05273        30.3033     
  1135.40        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2856        3.96852                 NaN   8.66936        43.7262        1.04562        30.3047     
  1133.83        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2749        3.98010                 NaN   8.67036        43.7243        1.04532        30.3049     
  1132.25        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2651        3.99086                 NaN   8.67135        43.7225        1.04502        30.3052     
  1130.68        2500.00                 NaN            NaN            NaN            NaN            NaN   1.43151        14.9548                 NaN   8.81839        43.4903       0.989896        30.3151     
  1129.11        2500.00                 NaN            NaN            NaN            NaN            NaN  0.131800        16.2727                 NaN   8.83455        43.4652       0.981857        30.3139     
  1127.53        2500.00                 NaN            NaN            NaN            NaN            NaN  0.330407E-001   16.3817                 NaN   8.84410        43.4484       0.977599        30.3152     
  1125.96        2500.00                 NaN            NaN            NaN            NaN            NaN   1.76274        14.6274                 NaN   8.82806        43.4776       0.987896        30.3163     
  1124.38        2500.00                 NaN            NaN            NaN            NaN            NaN   1.86766        14.5238                 NaN   8.83126        43.4733       0.987227        30.3167     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN   1.91885        14.4773                 NaN   8.83588        43.4650       0.985315        30.3176     
  1121.23        2500.00                 NaN            NaN            NaN            NaN            NaN   2.01591        14.3818                 NaN   8.83914        43.4605       0.984580        30.3181     
  1119.66        2500.00                 NaN            NaN            NaN            NaN            NaN   2.11025        14.2889                 NaN   8.84239        43.4560       0.983845        30.3186     
  1118.08        2500.00                 NaN            NaN            NaN            NaN            NaN   2.20193        14.1988                 NaN   8.84562        43.4515       0.983109        30.3190     
  1116.51        2500.00                 NaN            NaN            NaN            NaN            NaN   2.29098        14.1113                 NaN   8.84885        43.4470       0.982373        30.3195     
  1114.94        2500.00                 NaN            NaN            NaN            NaN            NaN   14.0961        2.31999                 NaN   8.86907        43.4248       0.975123        30.3149     
  1113.36        2500.00                 NaN            NaN            NaN            NaN            NaN   15.1089        1.33351                 NaN   8.88526        43.3892       0.964762        30.3184     
  1111.79        2500.00                 NaN            NaN            NaN            NaN            NaN   16.4208       0.271399E-001            NaN   8.89431        43.3773       0.961803        30.3187     
  1110.21        2500.00                 NaN            NaN            NaN            NaN            NaN   16.0162       0.429224                 NaN   8.89471        43.3778       0.962733        30.3193     
  1108.64        2500.00                 NaN            NaN            NaN            NaN            NaN  0.771373        15.6726                 NaN   8.89552        43.3772       0.963320        30.3200     
  1107.06        2500.00                 NaN            NaN            NaN            NaN            NaN   15.3786        1.06424                 NaN   8.89661        43.3761       0.963723        30.3207     
  1105.49        2500.00                 NaN            NaN            NaN            NaN            NaN   15.1252        1.31774                 NaN   8.89827        43.3737       0.963718        30.3214     
  1103.91        2500.00                 NaN            NaN            NaN            NaN            NaN   14.8968        1.54554                 NaN   8.89967        43.3720       0.963926        30.3221     
  1102.34        2500.00                 NaN            NaN            NaN            NaN            NaN   1.75019        14.6919                 NaN   8.90122        43.3700       0.964043        30.3227     
  1100.77        2500.00                 NaN            NaN            NaN            NaN            NaN   1.84615        14.5975                 NaN   8.90460        43.3637       0.963683        30.3243     
  1099.19        2500.00                 NaN            NaN            NaN            NaN            NaN   14.4095        2.03387                 NaN   8.90605        43.3620       0.963742        30.3248     
  1097.62        2500.00                 NaN            NaN            NaN            NaN            NaN   2.20728        14.2360                 NaN   8.90759        43.3601       0.963737        30.3253     
  1096.04        2500.00                 NaN            NaN            NaN            NaN            NaN   13.9952        2.44863                 NaN   8.91056        43.3568       0.963262        30.3256     
  1094.47        2500.00                 NaN            NaN            NaN            NaN            NaN   2.59170        13.8531                 NaN   8.91335        43.3527       0.962848        30.3263     
  1092.89        2500.00                 NaN            NaN            NaN            NaN            NaN   2.72172        13.7241                 NaN   8.91607        43.3487       0.962424        30.3270     
  1091.32        2500.00                 NaN            NaN            NaN            NaN            NaN   13.6191        2.82739                 NaN   8.91860        43.3451       0.962121        30.3277     
  1089.74        2500.00                 NaN            NaN            NaN            NaN            NaN   13.5139        2.93362                 NaN   8.92119        43.3412       0.961711        30.3284     
  1088.17        2500.00                 NaN            NaN            NaN            NaN            NaN   13.3995        3.04960                 NaN   8.92397        43.3367       0.961105        30.3291     
  1086.60        2500.00                 NaN            NaN            NaN            NaN            NaN   13.3339        3.11553                 NaN   8.92648        43.3332       0.960957        30.3299     
  1085.02        2500.00                 NaN            NaN            NaN            NaN            NaN   13.2498        3.20077                 NaN   8.92900        43.3293       0.960516        30.3306     
  1083.45        2500.00                 NaN            NaN            NaN            NaN            NaN   3.30808        13.1446                 NaN   8.93155        43.3250       0.959736        30.3311     
  1081.87        2500.00                 NaN            NaN            NaN            NaN            NaN   13.1004        3.35249                 NaN   8.93397        43.3215       0.959639        30.3319     
  1080.30        2500.00                 NaN            NaN            NaN            NaN            NaN   13.0028        3.45236                 NaN   8.93649        43.3172       0.958803        30.3323     
  1078.72        2500.00                 NaN            NaN            NaN            NaN            NaN   3.51768        12.9387                 NaN   8.93893        43.3133       0.958331        30.3330     
  1077.15        2500.00                 NaN            NaN            NaN            NaN            NaN   3.57910        12.8786                 NaN   8.94135        43.3095       0.957860        30.3336     
  1075.57        2500.00                 NaN            NaN            NaN            NaN            NaN   3.63679        12.8222                 NaN   8.94379        43.3056       0.957376        30.3342     
  1074.00        2500.00                 NaN            NaN            NaN            NaN            NaN   3.69135        12.7689                 NaN   8.94615        43.3018       0.956918        30.3349     
  1072.43        2500.00                 NaN            NaN            NaN            NaN            NaN   3.67393        12.7807                 NaN   8.94231        43.3088       0.959245        30.3350     
  1070.85        2500.00                 NaN            NaN            NaN            NaN            NaN   3.85764        12.6281                 NaN   8.94759        43.2732       0.952766        30.3407     
  1069.28        2500.00                 NaN            NaN            NaN            NaN            NaN   3.77134        12.6853                 NaN   8.94718        43.3013       0.958461        30.3363     
  1067.70        2500.00                 NaN            NaN            NaN            NaN            NaN   3.81753        12.6402                 NaN   8.94965        43.2975       0.958048        30.3370     
  1066.13        2500.00                 NaN            NaN            NaN            NaN            NaN   3.85819        12.6006                 NaN   8.95211        43.2938       0.957661        30.3377     
  1064.55        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5741        3.88528                 NaN   8.95447        43.2903       0.957388        30.3384     
  1062.98        2500.00                 NaN            NaN            NaN            NaN            NaN   3.98025        12.4844                 NaN   8.96137        43.2809       0.954889        30.3383     
  1061.40        2500.00                 NaN            NaN            NaN            NaN            NaN   4.01317        12.4563                 NaN   8.96365        43.2738       0.953786        30.3394     
  1059.83        2500.00                 NaN            NaN            NaN            NaN            NaN   12.8090        3.65772                 NaN   8.96835        43.2705       0.953581        30.3408     
  1058.26        2500.00                 NaN            NaN            NaN            NaN            NaN   12.8258        3.64459                 NaN   8.97302        43.2630       0.952010        30.3415     
  1056.68        2500.00                 NaN            NaN            NaN            NaN            NaN   3.96665        12.4948                 NaN   8.96619        43.2740       0.956329        30.3420     
  1055.11        2500.00                 NaN            NaN            NaN            NaN            NaN   3.97099        12.4906                 NaN   8.96851        43.2709       0.956214        30.3428     
  1053.53        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4834        3.97856                 NaN   8.97088        43.2677       0.955997        30.3435     
  1051.96        2500.00                 NaN            NaN            NaN            NaN            NaN   3.89935        12.5717                 NaN   8.97997        43.2527       0.952202        30.3441     
  1050.38        2500.00                 NaN            NaN            NaN            NaN            NaN   3.91814        12.5556                 NaN   8.98364        43.2467       0.951115        30.3449     
  1048.81        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5739        3.90464                 NaN   8.98889        43.2378       0.949178        30.3457     
  1047.23        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5684        3.91350                 NaN   8.99309        43.2308       0.947825        30.3464     
  1045.66        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5620        3.92323                 NaN   8.99723        43.2238       0.946490        30.3472     
  1044.08        2500.00                 NaN            NaN            NaN            NaN            NaN   12.7172        3.76394                 NaN   9.00406        43.2168       0.947648        30.3504     
  1042.51        2500.00                 NaN            NaN            NaN            NaN            NaN   12.6969        3.78616                 NaN   9.00725        43.2121       0.946689        30.3508     
  1040.94        2500.00                 NaN            NaN            NaN            NaN            NaN   12.9757        3.53859                 NaN   9.02686        43.1754       0.933241        30.3502     
  1039.36        2500.00                 NaN            NaN            NaN            NaN            NaN   3.85373        12.6314                 NaN   9.01217        43.2055       0.945536        30.3516     
  1037.79        2500.00                 NaN            NaN            NaN            NaN            NaN   12.6222        3.86608                 NaN   9.01551        43.1995       0.944427        30.3522     
  1036.21        2500.00                 NaN            NaN            NaN            NaN            NaN   12.6451        3.85238                 NaN   9.02478        43.1836       0.940672        30.3535     
  1034.64        2500.00                 NaN            NaN            NaN            NaN            NaN   12.6403        3.86088                 NaN   9.02925        43.1764       0.939053        30.3541     
  1033.06        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5886        3.90281                 NaN   9.02309        43.1895       0.943065        30.3529     
  1031.49        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5820        3.91511                 NaN   9.03139        43.1792       0.938913        30.3534     
  1029.91        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5768        3.92381                 NaN   9.03498        43.1728       0.937637        30.3540     
  1028.34        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5713        3.93317                 NaN   9.03825        43.1660       0.936493        30.3548     
  1026.77        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5659        3.94160                 NaN   9.04216        43.1600       0.935074        30.3553     
  1025.19        2500.00                 NaN            NaN            NaN            NaN            NaN   12.9008        3.63718                 NaN   9.07323        43.1066       0.923806        30.3583     
  1023.62        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5561        3.95768                 NaN   9.05005        43.1478       0.932181        30.3562     
  1022.04        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5512        3.96573                 NaN   9.05400        43.1416       0.930721        30.3567     
  1020.47        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5375        3.98177                 NaN   9.05009        43.1369       0.934093        30.3596     
  1018.89        2500.00                 NaN            NaN            NaN            NaN            NaN   12.9560        3.57658                 NaN   9.07369        43.1126       0.924543        30.3565     
  1017.32        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5267        4.00676                 NaN   9.06524        43.1124       0.926559        30.3623     
  1015.74        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5435        4.01439                 NaN   9.08152        43.0785       0.917716        30.3643     
  1014.17        2500.00                 NaN            NaN            NaN            NaN            NaN   3.82540        12.7413                 NaN   9.09254        43.0629       0.912813        30.3651     
  1012.60        2500.00                 NaN            NaN            NaN            NaN            NaN   3.81684        12.7518                 NaN   9.09613        43.0575       0.911850        30.3659     
  1011.02        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5133        4.05778                 NaN   9.09486        43.0549       0.912458        30.3667     
  1009.45        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5002        4.07525                 NaN   9.09902        43.0471       0.910829        30.3676     
  1007.87        2500.00                 NaN            NaN            NaN            NaN            NaN   3.81863        12.7583                 NaN   9.10661        43.0391       0.908784        30.3685     
  1006.30        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5638        3.99572                 NaN   9.10254        43.0552       0.914410        30.3684     
  1004.72        2500.00                 NaN            NaN            NaN            NaN            NaN   12.5408        4.01629                 NaN   9.09961        43.0646       0.913841        30.3649     
  1003.15        2500.00                 NaN            NaN            NaN            NaN            NaN   12.7904        3.79875                 NaN   9.12190        43.0138       0.903365        30.3718     
  1001.57        2500.00                 NaN            NaN            NaN            NaN            NaN   3.84276        12.7486                 NaN   9.12373        43.0081       0.903316        30.3735     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4468        4.11828                 NaN   9.10618        43.0419       0.914418        30.3724     
