|6.6.6
Archiving\03_Data\Deqfrac/QFM_m1.75/T13/T13_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1554.21        2500.00                 NaN   99.3935                 NaN  0.543334       0.632101E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.64        2500.00                 NaN   99.3967                 NaN  0.542648       0.606209E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.06        2500.00                 NaN   99.4023                 NaN  0.537369       0.603048E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.49        2500.00                 NaN   99.4068                 NaN  0.533472       0.597341E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1547.91        2500.00                 NaN   98.7722                 NaN   1.10242       0.125405                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.34        2500.00                 NaN   99.8994                 NaN  0.901216E-001  0.104997E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1544.76        2500.00                 NaN   99.5826                 NaN  0.377693       0.397511E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.19        2500.00                 NaN   99.4243                 NaN  0.520530       0.551337E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.61        2500.00                 NaN   99.4289                 NaN  0.517823       0.533183E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.04        2500.00                 NaN   99.4317                 NaN  0.513250       0.550133E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.47        2500.00                 NaN   99.4591                 NaN  0.489914       0.510344E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.89        2500.00                 NaN   99.4190                 NaN  0.527569       0.534039E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.32        2500.00                 NaN   99.4460                 NaN  0.502692       0.513359E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.74        2500.00                 NaN   99.4486                 NaN  0.502262       0.491111E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.17        2500.00                 NaN   99.4514                 NaN  0.500156       0.484341E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.59        2500.00                 NaN   99.4552                 NaN  0.497679       0.471470E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.02        2500.00                 NaN   99.4584                 NaN  0.495854       0.457289E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.44        2500.00                 NaN   99.3458                 NaN  0.598956       0.552411E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.87        2500.00                 NaN   99.5826                 NaN  0.382939       0.344683E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.30        2500.00                 NaN   99.4694                 NaN  0.486890       0.436897E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.72        2500.00                 NaN   99.4730                 NaN  0.484234       0.427350E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.15        2500.00                 NaN   99.4763                 NaN  0.481763       0.419278E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.57        2500.00                 NaN   99.6164                 NaN  0.353270       0.303114E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.00        2500.00                 NaN   99.3445                 NaN  0.605160       0.503720E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.42        2500.00                 NaN   99.4852                 NaN  0.475216       0.396201E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.85        2500.00                 NaN   99.4872                 NaN  0.477444       0.353248E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.27        2500.00                 NaN   99.4764                 NaN  0.490164       0.333953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.70        2500.00                 NaN   99.5081                 NaN  0.454370       0.374809E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.13        2500.00                 NaN   99.4965                 NaN  0.468515       0.350322E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.55        2500.00                 NaN   99.3775                 NaN  0.578846       0.436632E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.98        2500.00                 NaN   99.7670                 NaN  0.217058       0.159114E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.40        2500.00                 NaN   99.9699                 NaN  0.144075E-001  0.136748E-001  0.206425E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1503.83        2500.00                 NaN   98.6909                 NaN  0.323970                 NaN  0.985096                 NaN            NaN            NaN            NaN            NaN            NaN
  1502.25        2500.00                 NaN   99.3414                 NaN  0.994682E-001            NaN  0.559147                 NaN            NaN            NaN            NaN            NaN            NaN
  1500.68        2500.00                 NaN   99.3287                 NaN            NaN            NaN  0.671322                 NaN            NaN            NaN            NaN            NaN            NaN
  1499.10        2500.00                 NaN   99.3281                 NaN            NaN  0.136717E-001  0.658186                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.53        2500.00                 NaN   99.3188                 NaN            NaN  0.330552E-004  0.681168                 NaN            NaN            NaN            NaN            NaN            NaN
  1495.96        2500.00                 NaN   99.1588                 NaN            NaN            NaN  0.841189                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.38        2500.00                 NaN   99.4521                 NaN            NaN            NaN  0.547934                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.81        2500.00                 NaN   99.2893                 NaN            NaN            NaN  0.710722                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00                 NaN   99.1727                 NaN            NaN            NaN  0.607580       0.219689                 NaN            NaN            NaN            NaN            NaN
  1489.66        2500.00                 NaN   98.9272                 NaN            NaN            NaN  0.743834       0.328947                 NaN            NaN            NaN            NaN            NaN
  1488.08        2500.00                 NaN   98.9326                 NaN            NaN            NaN  0.326289       0.741076                 NaN            NaN            NaN            NaN            NaN
  1486.51        2500.00                 NaN   98.9437                 NaN            NaN            NaN  0.322296       0.733968                 NaN            NaN            NaN            NaN            NaN
  1484.93        2500.00                 NaN   98.9562                 NaN            NaN            NaN  0.724037       0.319775                 NaN            NaN            NaN            NaN            NaN
  1483.36        2500.00                 NaN   98.9292                 NaN            NaN  0.109200       0.149229       0.812393                 NaN            NaN            NaN            NaN            NaN
  1481.79        2500.00                 NaN   99.0228                 NaN            NaN            NaN  0.299677       0.677558                 NaN            NaN            NaN            NaN            NaN
  1480.21        2500.00                 NaN   98.9844                 NaN            NaN            NaN  0.704446       0.311152                 NaN            NaN            NaN            NaN            NaN
  1478.64        2500.00                 NaN   98.9891                 NaN            NaN            NaN  0.701971       0.308885                 NaN            NaN            NaN            NaN            NaN
  1477.06        2500.00                 NaN   98.7289                 NaN            NaN  0.170840E-002  0.383987       0.885370                 NaN            NaN            NaN            NaN            NaN
  1475.49        2500.00                 NaN   99.2781                 NaN            NaN  0.186689E-002  0.502185       0.217836                 NaN            NaN            NaN            NaN            NaN
  1473.91        2500.00                 NaN   99.0212                 NaN            NaN  0.447226E-001  0.226954       0.707157                 NaN            NaN            NaN            NaN            NaN
  1472.34        2500.00                 NaN   99.0299                 NaN            NaN  0.431128E-001  0.699477       0.227556                 NaN            NaN            NaN            NaN            NaN
  1470.76        2500.00                 NaN   99.0366                 NaN            NaN  0.419076E-001  0.226622       0.694901                 NaN            NaN            NaN            NaN            NaN
  1469.19        2500.00                 NaN   99.0446                 NaN            NaN  0.406221E-001  0.687723       0.227010                 NaN            NaN            NaN            NaN            NaN
  1467.61        2500.00                 NaN   99.0512                 NaN            NaN  0.393904E-001  0.682741       0.226719                 NaN            NaN            NaN            NaN            NaN
  1466.04        2500.00                 NaN   99.0551                 NaN            NaN  0.386168E-001  0.681986       0.224253                 NaN            NaN            NaN            NaN            NaN
  1464.47        2500.00                 NaN   99.0667                 NaN            NaN  0.366136E-001  0.226753       0.669915                 NaN            NaN            NaN            NaN            NaN
  1462.89        2500.00                 NaN   99.0717                 NaN            NaN  0.356856E-001  0.226108       0.666509                 NaN            NaN            NaN            NaN            NaN
  1461.32        2500.00                 NaN   99.0771                 NaN            NaN  0.346461E-001  0.662470       0.225784                 NaN            NaN            NaN            NaN            NaN
  1459.74        2500.00                 NaN   99.0833                 NaN            NaN  0.335023E-001  0.225324       0.657889                 NaN            NaN            NaN            NaN            NaN
  1458.17        2500.00                 NaN   99.0900                 NaN            NaN  0.321643E-001  0.652560       0.225325                 NaN            NaN            NaN            NaN            NaN
  1456.59        2500.00                 NaN   99.0955                 NaN            NaN  0.310605E-001  0.224978       0.648425                 NaN            NaN            NaN            NaN            NaN
  1455.02        2500.00                 NaN   99.1000                 NaN            NaN  0.300442E-001  0.644672       0.225267                 NaN            NaN            NaN            NaN            NaN
  1453.44        2500.00                 NaN   99.1067                 NaN            NaN  0.289699E-001  0.639942       0.224382                 NaN            NaN            NaN            NaN            NaN
  1451.87        2500.00                 NaN   99.1119                 NaN            NaN  0.304026E-001  0.637806       0.219933                 NaN            NaN            NaN            NaN            NaN
  1450.30        2500.00                 NaN   99.1161                 NaN            NaN  0.240804E-001  0.226897       0.632938                 NaN            NaN            NaN            NaN            NaN
  1448.72        2500.00                 NaN   99.1220                 NaN            NaN  0.254699E-001  0.628828       0.223701                 NaN            NaN            NaN            NaN            NaN
  1447.15        2500.00                 NaN   99.1264                 NaN            NaN  0.244955E-001  0.223332       0.625821                 NaN            NaN            NaN            NaN            NaN
  1445.57        2500.00                 NaN   98.2982                 NaN            NaN  0.155654       0.386979       0.729773                 NaN  0.429438                 NaN            NaN            NaN
  1444.00        2500.00                 NaN   97.3490                 NaN            NaN  0.312256       0.846593       0.563668                 NaN  0.928433                 NaN            NaN            NaN
  1442.42        2500.00                 NaN   97.4046                 NaN            NaN  0.310785       0.831684       0.542708                 NaN  0.910199                 NaN            NaN            NaN
  1440.85        2500.00                 NaN   97.4559                 NaN            NaN  0.309705       0.521993       0.819367                 NaN  0.893074                 NaN            NaN            NaN
  1439.27        2500.00                 NaN   97.5129                 NaN            NaN  0.308033       0.805386       0.499926                 NaN  0.873744                 NaN            NaN            NaN
  1437.70        2500.00                 NaN   97.5611                 NaN            NaN  0.306730       0.796186       0.478086                 NaN  0.857878                 NaN            NaN            NaN
  1436.13        2500.00                 NaN   97.6103                 NaN            NaN  0.305532       0.783365       0.459359                 NaN  0.841454                 NaN            NaN            NaN
  1434.55        2500.00                 NaN   97.6552                 NaN            NaN  0.304833       0.439715       0.773672                 NaN  0.826599                 NaN            NaN            NaN
  1432.98        2500.00                 NaN   97.7012                 NaN            NaN  0.303684       0.762874       0.421109                 NaN  0.811085                 NaN            NaN            NaN
  1431.40        2500.00                 NaN   97.7451                 NaN            NaN  0.302926       0.402639       0.752500                 NaN  0.796816                 NaN            NaN            NaN
  1429.83        2500.00                 NaN   97.7886                 NaN            NaN  0.301282       0.743206       0.385319                 NaN  0.781601                 NaN            NaN            NaN
  1428.25        2500.00                 NaN   97.8277                 NaN            NaN  0.301317       0.368336       0.734077                 NaN  0.768583                 NaN            NaN            NaN
  1426.68        2500.00                 NaN   97.8690                 NaN            NaN  0.299825       0.724644       0.351752                 NaN  0.754815                 NaN            NaN            NaN
  1425.10        2500.00                 NaN   97.9050                 NaN            NaN  0.299411       0.335225       0.717309                 NaN  0.743102                 NaN            NaN            NaN
  1423.53        2500.00                 NaN   97.9449                 NaN            NaN  0.298471       0.707815       0.319368                 NaN  0.729400                 NaN            NaN            NaN
  1421.96        2500.00                 NaN   97.9805                 NaN            NaN  0.297625       0.303781       0.700656                 NaN  0.717481                 NaN            NaN            NaN
  1420.38        2500.00                 NaN   97.2804                 NaN            NaN  0.408146       0.961164       0.380945                 NaN  0.969333                 NaN            NaN            NaN
  1418.81        2500.00                 NaN   98.8238                 NaN            NaN  0.181122       0.421434       0.156779                 NaN  0.416884                 NaN            NaN            NaN
  1417.23        2500.00                 NaN   98.0826                 NaN            NaN  0.295799       0.678533       0.259798                 NaN  0.683264                 NaN            NaN            NaN
  1415.66        2500.00                 NaN   98.1143                 NaN            NaN  0.295099       0.672138       0.246061                 NaN  0.672368                 NaN            NaN            NaN
  1414.08        2500.00                 NaN   98.1464                 NaN            NaN  0.294417       0.664872       0.232844                 NaN  0.661474                 NaN            NaN            NaN
  1412.51        2500.00                 NaN   98.1740                 NaN            NaN  0.294185       0.219175       0.660457                 NaN  0.652221                 NaN            NaN            NaN
  1410.93        2500.00                 NaN   98.2052                 NaN            NaN  0.293119       0.653346       0.206894                 NaN  0.641436                 NaN            NaN            NaN
  1409.36        2500.00                 NaN   98.2346                 NaN            NaN  0.292477       0.647112       0.194367                 NaN  0.631452                 NaN            NaN            NaN
  1407.79        2500.00                 NaN   98.2628                 NaN            NaN  0.291861       0.182062       0.641368                 NaN  0.621896                 NaN            NaN            NaN
  1406.21        2500.00                 NaN   98.2906                 NaN            NaN  0.291134       0.635539       0.170311                 NaN  0.612446                 NaN            NaN            NaN
  1404.64        2500.00                 NaN   98.3171                 NaN            NaN  0.290469       0.158786       0.630246                 NaN  0.603356                 NaN            NaN            NaN
  1403.06        2500.00                 NaN   98.3427                 NaN            NaN  0.289791       0.147440       0.625464                 NaN  0.594583                 NaN            NaN            NaN
  1401.49        2500.00                 NaN   98.3685                 NaN            NaN  0.289025       0.621323       0.135239                 NaN  0.585954                 NaN            NaN            NaN
  1399.91        2500.00                 NaN   98.3934                 NaN            NaN  0.288032       0.125596       0.615921                 NaN  0.577064                 NaN            NaN            NaN
  1398.34        2500.00                 NaN   98.4164                 NaN            NaN  0.287630       0.114864       0.611841                 NaN  0.569252                 NaN            NaN            NaN
  1396.76        2500.00                 NaN   98.4411                 NaN            NaN  0.286442       0.105695       0.606155                 NaN  0.560571                 NaN            NaN            NaN
  1395.19        2500.00                 NaN   98.4638                 NaN            NaN  0.285715       0.959941E-001  0.601738                 NaN  0.552800                 NaN            NaN            NaN
  1393.62        2500.00                 NaN   98.4853                 NaN            NaN  0.284900       0.598521       0.860756E-001            NaN  0.545170                 NaN            NaN            NaN
  1392.04        2500.00                 NaN   98.5083                 NaN            NaN  0.283713       0.593750       0.770634E-001            NaN  0.537204                 NaN            NaN            NaN
  1390.47        2500.00                 NaN   98.5288                 NaN            NaN  0.283157       0.677674E-001  0.590188                 NaN  0.530124                 NaN            NaN            NaN
  1388.89        2500.00                 NaN   98.5503                 NaN            NaN  0.281541       0.597991E-001  0.585993                 NaN  0.522333                 NaN            NaN            NaN
  1387.32        2500.00                 NaN   98.5691                 NaN            NaN  0.280948       0.583821       0.502180E-001            NaN  0.515938                 NaN            NaN            NaN
  1385.74        2500.00                 NaN   98.5915                 NaN            NaN  0.279078       0.436040E-001  0.578084                 NaN  0.507708                 NaN            NaN            NaN
  1384.17        2500.00                 NaN   98.6103                 NaN            NaN  0.278099       0.574802       0.356016E-001            NaN  0.501187                 NaN            NaN            NaN
  1382.59        2500.00                 NaN   98.6289                 NaN            NaN  0.276998       0.571952       0.275492E-001            NaN  0.494630                 NaN            NaN            NaN
  1381.02        2500.00                 NaN   98.6479                 NaN            NaN  0.276043       0.567943       0.202326E-001            NaN  0.487866                 NaN            NaN            NaN
  1379.45        2500.00                 NaN   98.6673                 NaN            NaN  0.273997       0.563438       0.144896E-001            NaN  0.480748                 NaN            NaN            NaN
  1377.87        2500.00                 NaN   98.6824                 NaN            NaN  0.270877       0.150112E-001  0.556506                 NaN  0.475178                 NaN            NaN            NaN
  1376.30        2500.00                 NaN   98.7001                 NaN            NaN  0.261975       0.295581E-001  0.541443                 NaN  0.466890                 NaN            NaN            NaN
  1374.72        2500.00                 NaN   98.7132                 NaN            NaN  0.260538       0.537855       0.260939E-001            NaN  0.462290                 NaN            NaN            NaN
  1373.15        2500.00                 NaN   98.7344                 NaN            NaN  0.264696       0.545478                 NaN            NaN  0.455435                 NaN            NaN            NaN
  1371.57        2500.00                 NaN   98.7421                 NaN            NaN  0.259120       0.535555       0.109028E-001            NaN  0.452335                 NaN            NaN            NaN
  1370.00        2500.00                 NaN   98.7651                 NaN            NaN  0.241548       0.497003E-001  0.503714                 NaN  0.439962                 NaN            NaN            NaN
  1368.42        2500.00                 NaN   98.7810                 NaN            NaN  0.256290       0.524892                 NaN            NaN  0.437803                 NaN            NaN            NaN
  1366.85        2500.00                 NaN   98.7952                 NaN            NaN  0.252579       0.520168                 NaN            NaN  0.432053                 NaN            NaN            NaN
  1365.27        2500.00                 NaN   98.8028                 NaN            NaN  0.253252       0.514144                 NaN            NaN  0.429759                 NaN            NaN            NaN
  1363.70        2500.00                 NaN   98.8305                 NaN            NaN  0.245110       0.506431                 NaN            NaN  0.417945                 NaN            NaN            NaN
  1362.13        2500.00                 NaN   98.8389                 NaN            NaN  0.243032       0.503093                 NaN            NaN  0.414934                 NaN            NaN            NaN
  1360.55        2500.00                 NaN   98.8544                 NaN            NaN  0.241630       0.494563                 NaN            NaN  0.409428                 NaN            NaN            NaN
  1358.98        2500.00                 NaN   98.8664                 NaN            NaN  0.237301       0.492098                 NaN            NaN  0.404153                 NaN            NaN            NaN
  1357.40        2500.00                 NaN   98.8807                 NaN            NaN  0.234950       0.485613                 NaN            NaN  0.398698                 NaN            NaN            NaN
  1355.83        2500.00                 NaN   98.8929                 NaN            NaN  0.230351       0.483279                 NaN            NaN  0.393494                 NaN            NaN            NaN
  1354.25        2500.00                 NaN   98.9054                 NaN            NaN  0.229087       0.476667                 NaN            NaN  0.388865                 NaN            NaN            NaN
  1352.68        2500.00                 NaN   98.9193                 NaN            NaN  0.225921       0.471459                 NaN            NaN  0.383326                 NaN            NaN            NaN
  1351.10        2500.00                 NaN   98.9324                 NaN            NaN  0.223216       0.466169                 NaN            NaN  0.378241                 NaN            NaN            NaN
  1349.53        2500.00                 NaN   98.9436                 NaN            NaN  0.221006       0.461650                 NaN            NaN  0.373771                 NaN            NaN            NaN
  1347.96        2500.00                 NaN   98.9559                 NaN            NaN  0.217126       0.458206                 NaN            NaN  0.368724                 NaN            NaN            NaN
  1346.38        2500.00                 NaN   98.9697                 NaN            NaN  0.215548       0.450910                 NaN            NaN  0.363891                 NaN            NaN            NaN
  1344.81        2500.00                 NaN   98.9806                 NaN            NaN  0.212207       0.448079                 NaN            NaN  0.359136                 NaN            NaN            NaN
  1343.23        2500.00                 NaN   98.9906                 NaN            NaN  0.206872       0.447972                 NaN            NaN  0.354586                 NaN            NaN            NaN
  1341.66        2500.00                 NaN   99.0000                 NaN            NaN  0.207488       0.441134                 NaN            NaN  0.351390                 NaN            NaN            NaN
  1340.08        2500.00                 NaN   99.0154                 NaN            NaN  0.202233       0.437514                 NaN            NaN  0.344804                 NaN            NaN            NaN
  1338.51        2500.00                 NaN   99.0240                 NaN            NaN  0.200484       0.433929                 NaN            NaN  0.341545                 NaN            NaN            NaN
  1336.93        2500.00                 NaN   99.0338                 NaN            NaN  0.194968       0.434126                 NaN            NaN  0.337071                 NaN            NaN            NaN
  1335.36        2500.00                 NaN   99.0457                 NaN            NaN  0.194859       0.426613                 NaN            NaN  0.332809                 NaN            NaN            NaN
  1333.79        2500.00                 NaN   99.0562                 NaN            NaN  0.191111       0.424132                 NaN            NaN  0.328563                 NaN            NaN            NaN
  1332.21        2500.00                 NaN   99.0661                 NaN            NaN  0.189472       0.419778                 NaN            NaN  0.324663                 NaN            NaN            NaN
  1330.64        2500.00                 NaN   96.5755                 NaN            NaN  0.717343        1.54490                 NaN            NaN   1.16221                 NaN            NaN            NaN
  1329.06        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1327.49        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1325.91        2500.00                 NaN   99.7746                 NaN            NaN  0.123189                 NaN            NaN            NaN  0.102183                 NaN            NaN            NaN
  1324.34        2500.00                 NaN   99.2039                 NaN            NaN  0.192171       0.306582                 NaN            NaN  0.297364                 NaN            NaN            NaN
  1322.76        2500.00                 NaN   99.1231                 NaN            NaN  0.164636       0.411974                 NaN            NaN  0.300264                 NaN            NaN            NaN
  1321.19        2500.00                 NaN   99.1316                 NaN            NaN  0.162029       0.409519                 NaN            NaN  0.296832                 NaN            NaN            NaN
  1319.62        2500.00                 NaN   99.1394                 NaN            NaN  0.158868       0.408209                 NaN            NaN  0.293523                 NaN            NaN            NaN
  1318.04        2500.00                 NaN   99.1482                 NaN            NaN  0.157614       0.404084                 NaN            NaN  0.290139                 NaN            NaN            NaN
  1316.47        2500.00                 NaN   99.1567                 NaN            NaN  0.153163       0.403666                 NaN            NaN  0.286475                 NaN            NaN            NaN
  1314.89        2500.00                 NaN   99.1632                 NaN            NaN  0.147707       0.405778                 NaN            NaN  0.283300                 NaN            NaN            NaN
  1313.32        2500.00                 NaN   99.1722                 NaN            NaN  0.146342       0.401553                 NaN            NaN  0.279891                 NaN            NaN            NaN
  1311.74        2500.00                 NaN   99.1794                 NaN            NaN  0.147882       0.394904                 NaN            NaN  0.277863                 NaN            NaN            NaN
