|6.6.6
Archiving\03_Data\eq/QFM_m2.5/NWA1068/NWA1068_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Opx(TH)        ab            
  1868.59        2500.00        99.3460       0.637038       0.169422E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.3460       0.637106       0.169426E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.3459       0.637173       0.169429E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.3458       0.637240       0.169432E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.3457       0.637308       0.169435E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.3457       0.637375       0.169439E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.3456       0.637443       0.169442E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.3455       0.637511       0.169446E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.3455       0.637578       0.169449E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.3454       0.637646       0.169453E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.3453       0.637713       0.169456E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.3453       0.637781       0.169460E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.3452       0.637849       0.169463E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.3451       0.637916       0.169467E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.3451       0.637984       0.169471E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.3450       0.638052       0.169474E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.3449       0.638120       0.169478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.3449       0.638188       0.169482E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.3448       0.638257       0.169486E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.3447       0.638325       0.169490E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.3447       0.638393       0.169493E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.3446       0.638462       0.169497E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        99.3445       0.638530       0.169501E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        99.3445       0.638599       0.169505E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        99.3444       0.638666       0.169509E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        99.3443       0.638734       0.169513E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        99.3442       0.638802       0.169517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        99.3442       0.638869       0.169521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        99.3441       0.638937       0.169525E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        99.3440       0.639005       0.169529E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        99.3440       0.639073       0.169533E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        99.3439       0.639141       0.169537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        99.3438       0.639209       0.169541E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        99.3438       0.639277       0.169545E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        99.3437       0.639345       0.169549E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        99.3436       0.639413       0.169553E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        99.3436       0.639482       0.169558E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        99.3435       0.639550       0.169562E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        99.3434       0.639619       0.169566E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        99.3434       0.639687       0.169571E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        99.3433       0.639755       0.169575E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        99.3432       0.639824       0.169579E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        99.3431       0.639892       0.169584E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        99.3431       0.639961       0.169588E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        99.3430       0.640029       0.169593E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        99.3429       0.640098       0.169597E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        99.3429       0.640166       0.169602E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        99.3428       0.640235       0.169606E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        99.3427       0.640303       0.169611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        99.3427       0.640372       0.169615E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        99.3426       0.640440       0.169620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        99.3425       0.640509       0.169624E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        99.3425       0.640578       0.169629E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        99.3424       0.640646       0.169634E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        99.3423       0.640715       0.169638E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        99.3364       0.640791       0.169645E-001  0.587283E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        99.3259       0.640872       0.169653E-001  0.162926E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        99.3154       0.640953       0.169661E-001  0.267152E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        99.3049       0.641034       0.169669E-001  0.371406E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        99.2943       0.641116       0.169677E-001  0.475688E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        99.2841       0.641197       0.169685E-001  0.577706E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        99.2738       0.641278       0.169694E-001  0.679752E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        98.8699       0.641471       0.143378E-001  0.793957E-001  0.394925                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        98.2536       0.641723       0.102743E-001  0.888746E-001   1.00550                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        97.5679       0.641994       0.567790E-002  0.993227E-001   1.68507                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        96.8817       0.642264       0.107835E-002  0.109779        2.36520                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        96.4659       0.642463                 NaN  0.119762        2.77186                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        96.0960       0.642652                 NaN  0.129669        3.13173                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        95.6469       0.642864                 NaN  0.139281        3.57100                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        95.1975       0.643076                 NaN  0.148900        4.01054                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        94.7478       0.643286                 NaN  0.158524        4.45034                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        94.2979       0.643496                 NaN  0.168155        4.89042                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        93.7585       0.643735                 NaN  0.177251        5.42050                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        93.2187       0.643972                 NaN  0.186353        5.95095                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        92.6786       0.644208                 NaN  0.195461        6.48176                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        92.1381       0.644443                 NaN  0.204576        7.01293                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        91.5972       0.644676                 NaN  0.213697        7.54445                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        91.0559       0.644908                 NaN  0.222824        8.07632                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        90.5144       0.645138                 NaN  0.231957        8.60854                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        89.9724       0.645367                 NaN  0.241096        9.14110                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        89.4285       0.645600                 NaN  0.249531        9.67636                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        88.8842       0.645831                 NaN  0.257972        10.2120                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        88.3396       0.646061                 NaN  0.266418        10.7479                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        87.7946       0.646290                 NaN  0.274869        11.2842                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        87.2493       0.646517                 NaN  0.283326        11.8208                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        86.7037       0.646742                 NaN  0.291789        12.3578                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        86.1577       0.646966                 NaN  0.300256        12.8951                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        85.6114       0.647188                 NaN  0.308729        13.4327                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        85.1061       0.647402                 NaN  0.316506        13.9300                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        84.6006       0.647615                 NaN  0.324288        14.4275                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        84.0947       0.647826                 NaN  0.332075        14.9254                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        83.5886       0.648035                 NaN  0.339866        15.4235                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        83.0822       0.648243                 NaN  0.347661        15.9219                 NaN            NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        82.5755       0.648450                 NaN  0.355460        16.4206                 NaN            NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        82.0686       0.648655                 NaN  0.363264        16.9195                 NaN            NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        81.5614       0.648858                 NaN  0.371072        17.4187                 NaN            NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        81.1057       0.649050                 NaN  0.378174        17.8671                 NaN            NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        80.6498       0.649239                 NaN  0.385280        18.3157                 NaN            NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        80.1937       0.649428                 NaN  0.392390        18.7645                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        79.7374       0.649615                 NaN  0.399503        19.2135                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        79.2808       0.649801                 NaN  0.406619        19.6627                 NaN            NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        78.8241       0.649986                 NaN  0.413739        20.1122                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        78.3672       0.650169                 NaN  0.420862        20.5618                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        77.9100       0.650351                 NaN  0.427988        21.0116                 NaN            NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        77.4915       0.650524                 NaN  0.434765        21.4232                 NaN            NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        77.0729       0.650695                 NaN  0.441544        21.8349                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        76.6540       0.650865                 NaN  0.448326        22.2468                 NaN            NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        76.2351       0.651034                 NaN  0.455111        22.6588                 NaN            NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        75.8366       0.651196                 NaN  0.461648        23.0506                 NaN            NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        75.4379       0.651357                 NaN  0.468188        23.4425                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        74.9936       0.651572                 NaN  0.474520        23.8006       0.797343E-001            NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        73.8076       0.652561                 NaN  0.485715        23.7453        1.30885                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        72.5597       0.653619                 NaN  0.496956        23.6986        2.59108                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        71.3078       0.654679                 NaN  0.508234        23.6518        3.87745                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        70.0520       0.655741                 NaN  0.519548        23.6048        5.16795                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        68.7922       0.656805                 NaN  0.530898        23.5575        6.46261                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        67.4220       0.657979                 NaN  0.542534        23.5366        7.84089                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        65.9709       0.659225                 NaN  0.554048        23.5475        9.22020       0.481538E-001            NaN            NaN            NaN            NaN
  1490.38        2500.00        65.9693       0.659263                 NaN  0.554087        23.5486        9.22062       0.481560E-001            NaN            NaN            NaN            NaN
  1487.18        2500.00        62.5637       0.662113                 NaN  0.574966        23.8589        9.67898        2.66133                 NaN            NaN            NaN            NaN
  1483.97        2500.00        62.5620       0.662151                 NaN  0.575006        23.8600        9.67941        2.66144                 NaN            NaN            NaN            NaN
  1480.77        2500.00        62.5604       0.662188                 NaN  0.575045        23.8610        9.67983        2.66155                 NaN            NaN            NaN            NaN
  1477.56        2500.00        62.5587       0.662225                 NaN  0.575084        23.8621        9.68026        2.66167                 NaN            NaN            NaN            NaN
  1474.36        2500.00        62.5570       0.662262                 NaN  0.575123        23.8631        9.68069        2.66178                 NaN            NaN            NaN            NaN
  1471.15        2500.00        62.5554       0.662299                 NaN  0.575162        23.8642        9.68111        2.66189                 NaN            NaN            NaN            NaN
  1467.95        2500.00        62.5537       0.662337                 NaN  0.575202        23.8652        9.68154        2.66200                 NaN            NaN            NaN            NaN
  1464.74        2500.00        62.5520       0.662374                 NaN  0.575241        23.8663        9.68197        2.66211                 NaN            NaN            NaN            NaN
  1461.54        2500.00        50.5528       0.672484                 NaN  0.666873        24.7034        12.3230        11.0814                 NaN            NaN            NaN            NaN
  1458.33        2500.00        50.5512       0.672515                 NaN  0.666913        24.7043        12.3234        11.0817                 NaN            NaN            NaN            NaN
  1455.13        2500.00        50.5495       0.672545                 NaN  0.666952        24.7051        12.3238        11.0821                 NaN            NaN            NaN            NaN
  1451.92        2500.00        50.5478       0.672576                 NaN  0.666992        24.7059        12.3243        11.0824                 NaN            NaN            NaN            NaN
  1448.72        2500.00        50.5461       0.672606                 NaN  0.667032        24.7068        12.3247        11.0828                 NaN            NaN            NaN            NaN
  1445.51        2500.00        50.5444       0.672637                 NaN  0.667072        24.7076        12.3251        11.0832                 NaN            NaN            NaN            NaN
  1442.31        2500.00        50.5427       0.672668                 NaN  0.667111        24.7084        12.3255        11.0835                 NaN            NaN            NaN            NaN
  1439.10        2500.00        50.5410       0.672698                 NaN  0.667151        24.7093        12.3260        11.0839                 NaN            NaN            NaN            NaN
  1435.90        2500.00        40.5657       0.681396                 NaN  0.788104        25.0690        15.4584        17.4374                 NaN            NaN            NaN            NaN
  1432.69        2500.00        40.5642       0.681421                 NaN  0.788145        25.0696        15.4588        17.4378                 NaN            NaN            NaN            NaN
  1429.49        2500.00        40.5627       0.681445                 NaN  0.788186        25.0703        15.4592        17.4382                 NaN            NaN            NaN            NaN
  1426.28        2500.00        40.5612       0.681470                 NaN  0.788227        25.0709        15.4596        17.4386                 NaN            NaN            NaN            NaN
  1423.08        2500.00        40.5597       0.681494                 NaN  0.788268        25.0715        15.4600        17.4390                 NaN            NaN            NaN            NaN
  1419.87        2500.00        40.5582       0.681519                 NaN  0.788309        25.0721        15.4605        17.4394                 NaN            NaN            NaN            NaN
  1416.67        2500.00        40.5567       0.681544                 NaN  0.788350        25.0727        15.4609        17.4398                 NaN            NaN            NaN            NaN
  1413.46        2500.00        40.5551       0.681568                 NaN  0.788391        25.0734        15.4613        17.4402                 NaN            NaN            NaN            NaN
  1410.26        2500.00        32.2365       0.689154                 NaN  0.955207        25.0927        22.5518        18.4746                 NaN            NaN            NaN            NaN
  1407.05        2500.00        30.9352       0.690099                 NaN  0.969295        25.1836        18.8834        23.0567       0.281767                 NaN            NaN            NaN
  1403.85        2500.00        29.3190       0.691046                 NaN  0.972213        25.3794        19.3224        23.4677       0.848287                 NaN            NaN            NaN
  1400.64        2500.00        29.3179       0.691063                 NaN  0.972255        25.3798        19.3227        23.4680       0.848349                 NaN            NaN            NaN
  1397.44        2500.00        26.4116       0.692758                 NaN  0.978065        25.7242        24.1563        20.1496        1.88745                 NaN            NaN            NaN
  1394.23        2500.00        26.4106       0.692773                 NaN  0.978104        25.7245        24.1566        20.1499        1.88758                 NaN            NaN            NaN
  1391.03        2500.00        26.4095       0.692789                 NaN  0.978143        25.7248        24.1568        20.1502        1.88771                 NaN            NaN            NaN
  1387.82        2500.00        26.4085       0.692804                 NaN  0.978183        25.7251        24.1571        20.1504        1.88785                 NaN            NaN            NaN
  1384.62        2500.00        21.6369       0.695600                 NaN  0.990083        26.2635        25.1342        21.6096        3.67011                 NaN            NaN            NaN
  1381.41        2500.00        21.6361       0.695612                 NaN  0.990118        26.2637        25.1343        21.6098        3.67035                 NaN            NaN            NaN
  1378.21        2500.00        21.6353       0.695624                 NaN  0.990153        26.2639        25.1345        21.6100        3.67059                 NaN            NaN            NaN
  1375.00        2500.00        21.6344       0.695636                 NaN  0.990188        26.2640        25.1346        21.6102        3.67083                 NaN            NaN            NaN
  1371.79        2500.00        21.6336       0.695648                 NaN  0.990224        26.2642        25.1348        21.6104        3.67107                 NaN            NaN            NaN
  1368.59        2500.00        21.6328       0.695661                 NaN  0.990259        26.2644        25.1349        21.6106        3.67131                 NaN            NaN            NaN
  1365.38        2500.00        21.6320       0.695673                 NaN  0.990294        26.2646        25.1351        21.6108        3.67156                 NaN            NaN            NaN
  1362.18        2500.00        21.6311       0.695685                 NaN  0.990329        26.2648        25.1353        21.6111        3.67180                 NaN            NaN            NaN
  1358.97        2500.00        14.7501       0.699803                 NaN   1.01301        26.9542        24.0110        26.0760        6.49589                 NaN            NaN            NaN
  1355.77        2500.00        14.7496       0.699811                 NaN   1.01304        26.9542        24.0111        26.0760        6.49628                 NaN            NaN            NaN
  1352.56        2500.00        14.7491       0.699818                 NaN   1.01307        26.9542        24.0112        26.0760        6.49666                 NaN            NaN            NaN
  1349.36        2500.00        14.7485       0.699826                 NaN   1.01310        26.9542        24.0113        26.0760        6.49705                 NaN            NaN            NaN
  1346.15        2500.00        14.7480       0.699833                 NaN   1.01313        26.9542        24.0114        26.0760        6.49743                 NaN            NaN            NaN
  1342.95        2500.00        14.7475       0.699841                 NaN   1.01316        26.9542        24.0115        26.0760        6.49782                 NaN            NaN            NaN
  1339.74        2500.00        14.7470       0.699848                 NaN   1.01319        26.9542        24.0116        26.0760        6.49820                 NaN            NaN            NaN
  1336.54        2500.00        14.7465       0.699856                 NaN   1.01322        26.9542        24.0116        26.0760        6.49859                 NaN            NaN            NaN
  1333.33        2500.00        9.85925       0.702942                 NaN   1.03470        27.3392        26.2880        26.0163        8.75962                 NaN            NaN            NaN
  1330.13        2500.00        9.85895       0.702947                 NaN   1.03473        27.3391        26.2879        26.0163        8.76010                 NaN            NaN            NaN
  1326.92        2500.00        9.85864       0.702951                 NaN   1.03475        27.3390        26.2878        26.0163        8.76058                 NaN            NaN            NaN
  1323.72        2500.00        9.85834       0.702956                 NaN   1.03478        27.3389        26.2877        26.0163        8.76106                 NaN            NaN            NaN
  1320.51        2500.00        7.85435       0.704307                 NaN   1.04452        27.4572        26.2543        26.9360        9.74927                 NaN            NaN            NaN
  1317.31        2500.00        7.85413       0.704310                 NaN   1.04454        27.4570        26.2542        26.9360        9.74979                 NaN            NaN            NaN
  1314.10        2500.00        6.93041       0.704955                 NaN   1.04879        27.5001        26.2191        27.3821        10.2145                 NaN            NaN            NaN
  1310.90        2500.00       0.886828E-001  0.707786                 NaN   1.05868        28.2753        27.5328        27.0442        11.1723        4.12024                 NaN            NaN
  1307.69        2500.00                 NaN  0.707771                 NaN   1.06011        28.3017        27.5470        26.9858        11.2237        4.17396                 NaN            NaN
  1304.49        2500.00                 NaN  0.707771                 NaN   1.06013        28.3015        27.5468        26.9855        11.2242        4.17401                 NaN            NaN
  1301.28        2500.00                 NaN  0.707772                 NaN   1.06015        28.3012        27.5467        26.9853        11.2248        4.17406                 NaN            NaN
  1298.08        2500.00                 NaN  0.707772                 NaN   1.06017        28.3010        27.5466        26.9851        11.2253        4.17412                 NaN            NaN
