|6.6.6
Archiving\03_Data\eq/QFM_m2.5/NWA1068/NWA1068_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Opx(TH)        ab            
  1724.36        2500.00        99.1739       0.778734       0.473296E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        99.1739       0.778732       0.473295E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        99.1739       0.778730       0.473294E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        99.1739       0.778727       0.473292E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        99.1739       0.778725       0.473291E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        99.1739       0.778723       0.473289E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        99.1740       0.778720       0.473288E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        99.1740       0.778718       0.473287E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        99.1740       0.778716       0.473285E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        99.1740       0.778713       0.473284E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        99.1651       0.778711       0.473282E-001  0.890519E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        99.1493       0.778708       0.473280E-001  0.246946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        99.1335       0.778705       0.473279E-001  0.404839E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        99.1177       0.778703       0.473277E-001  0.562730E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        99.1019       0.778700       0.473276E-001  0.720621E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        99.0865       0.778697       0.473274E-001  0.874906E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        99.0711       0.778694       0.473272E-001  0.102919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        98.6088       0.778681       0.399781E-001  0.120239       0.452338                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        97.9067       0.778663       0.286382E-001  0.134504        1.15154                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        97.1244       0.778643       0.158206E-001  0.150276        1.93087                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        96.3422       0.778623       0.300355E-002  0.166047        2.71016                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        95.8654       0.778620                 NaN  0.181075        3.17495                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        95.4403       0.778623                 NaN  0.195988        3.58510                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        94.9244       0.778627                 NaN  0.210451        4.08649                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        94.4086       0.778631                 NaN  0.224915        4.58789                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        93.8927       0.778635                 NaN  0.239380        5.08930                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        93.3768       0.778639                 NaN  0.253844        5.59071                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        92.7555       0.778645                 NaN  0.267490        6.19838                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        92.1342       0.778651                 NaN  0.281136        6.80606                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        91.5128       0.778657                 NaN  0.294783        7.41375                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        90.8915       0.778663                 NaN  0.308430        8.02145                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        90.2701       0.778669                 NaN  0.322077        8.62916                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        89.6487       0.778675                 NaN  0.335724        9.23687                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        89.0273       0.778681                 NaN  0.349371        9.84460                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        88.4060       0.778687                 NaN  0.363019        10.4523                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        87.7778       0.778694                 NaN  0.375567        11.0680                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        87.1495       0.778701                 NaN  0.388116        11.6836                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        86.5213       0.778707                 NaN  0.400664        12.2993                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        85.8931       0.778714                 NaN  0.413213        12.9150                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        85.2648       0.778721                 NaN  0.425763        13.5307                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        84.6366       0.778728                 NaN  0.438312        14.1464                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        84.0083       0.778734                 NaN  0.450862        14.7621                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        83.3800       0.778741                 NaN  0.463411        15.3778                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        82.7948       0.778748                 NaN  0.474877        15.9516                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        82.2095       0.778754                 NaN  0.486342        16.5254                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        81.6242       0.778761                 NaN  0.497808        17.0992                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        81.0389       0.778768                 NaN  0.509274        17.6730                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        80.4537       0.778774                 NaN  0.520740        18.2468                 NaN            NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        79.8684       0.778781                 NaN  0.532206        18.8207                 NaN            NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        79.2830       0.778787                 NaN  0.543672        19.3945                 NaN            NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        78.6977       0.778794                 NaN  0.555139        19.9683                 NaN            NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        78.1687       0.778800                 NaN  0.565521        20.4870                 NaN            NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        77.6397       0.778807                 NaN  0.575904        21.0056                 NaN            NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        77.1107       0.778813                 NaN  0.586287        21.5242                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        76.5816       0.778819                 NaN  0.596670        22.0429                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        76.0526       0.778826                 NaN  0.607053        22.5616                 NaN            NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        75.5235       0.778832                 NaN  0.617437        23.0802                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        74.9944       0.778838                 NaN  0.627820        23.5989                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        74.4654       0.778844                 NaN  0.638204        24.1176                 NaN            NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        73.9789       0.778850                 NaN  0.648010        24.5943                 NaN            NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        73.4924       0.778856                 NaN  0.657816        25.0709                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        73.0059       0.778862                 NaN  0.667623        25.5476                 NaN            NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        72.5194       0.778868                 NaN  0.677429        26.0243                 NaN            NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        72.0568       0.778874                 NaN  0.686864        26.4775                 NaN            NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        71.5942       0.778880                 NaN  0.696298        26.9307                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        71.0838       0.778886                 NaN  0.705402        27.3455       0.863820E-001            NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        69.8268       0.778892                 NaN  0.720464        27.2577        1.41621                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        68.5073       0.778900                 NaN  0.735292        27.1777        2.80077                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        67.1879       0.778907                 NaN  0.750120        27.0977        4.18535                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        65.8684       0.778914                 NaN  0.764948        27.0178        5.56996                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        64.5489       0.778921                 NaN  0.779776        26.9378        6.95460                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        63.1171       0.778929                 NaN  0.794581        26.8848        8.42455                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        61.6046       0.778937                 NaN  0.808950        26.8664        9.88989       0.512302E-001            NaN            NaN            NaN            NaN
  1490.38        2500.00        61.6046       0.778937                 NaN  0.808950        26.8664        9.88989       0.512302E-001            NaN            NaN            NaN            NaN
  1487.18        2500.00        58.0621       0.778955                 NaN  0.833249        27.1552        10.3497        2.82078                 NaN            NaN            NaN            NaN
  1483.97        2500.00        58.0621       0.778955                 NaN  0.833249        27.1552        10.3497        2.82078                 NaN            NaN            NaN            NaN
  1480.77        2500.00        58.0621       0.778955                 NaN  0.833249        27.1552        10.3497        2.82078                 NaN            NaN            NaN            NaN
  1477.56        2500.00        58.0621       0.778955                 NaN  0.833249        27.1552        10.3497        2.82078                 NaN            NaN            NaN            NaN
  1474.36        2500.00        58.0621       0.778955                 NaN  0.833249        27.1552        10.3497        2.82078                 NaN            NaN            NaN            NaN
  1471.15        2500.00        58.0621       0.778955                 NaN  0.833249        27.1552        10.3497        2.82078                 NaN            NaN            NaN            NaN
  1467.95        2500.00        58.0621       0.778955                 NaN  0.833249        27.1552        10.3497        2.82078                 NaN            NaN            NaN            NaN
  1464.74        2500.00        58.0621       0.778955                 NaN  0.833249        27.1552        10.3497        2.82078                 NaN            NaN            NaN            NaN
  1461.54        2500.00        45.7823       0.779017                 NaN  0.938706        27.8745        13.0337        11.5918                 NaN            NaN            NaN            NaN
  1458.33        2500.00        45.7823       0.779017                 NaN  0.938706        27.8745        13.0337        11.5918                 NaN            NaN            NaN            NaN
  1455.13        2500.00        45.7823       0.779017                 NaN  0.938706        27.8745        13.0337        11.5918                 NaN            NaN            NaN            NaN
  1451.92        2500.00        45.7823       0.779017                 NaN  0.938706        27.8745        13.0337        11.5918                 NaN            NaN            NaN            NaN
  1448.72        2500.00        45.7823       0.779017                 NaN  0.938706        27.8745        13.0337        11.5918                 NaN            NaN            NaN            NaN
  1445.51        2500.00        45.7823       0.779017                 NaN  0.938706        27.8745        13.0337        11.5918                 NaN            NaN            NaN            NaN
  1442.31        2500.00        45.7823       0.779017                 NaN  0.938706        27.8745        13.0337        11.5918                 NaN            NaN            NaN            NaN
  1439.10        2500.00        45.7823       0.779017                 NaN  0.938706        27.8745        13.0337        11.5918                 NaN            NaN            NaN            NaN
  1435.90        2500.00        35.8343       0.779061                 NaN   1.07830        28.0729        16.1983        18.0372                 NaN            NaN            NaN            NaN
  1432.69        2500.00        35.8343       0.779061                 NaN   1.07830        28.0729        16.1983        18.0372                 NaN            NaN            NaN            NaN
  1429.49        2500.00        35.8343       0.779061                 NaN   1.07830        28.0729        16.1983        18.0372                 NaN            NaN            NaN            NaN
  1426.28        2500.00        35.8343       0.779061                 NaN   1.07830        28.0729        16.1983        18.0372                 NaN            NaN            NaN            NaN
  1423.08        2500.00        35.8343       0.779061                 NaN   1.07830        28.0729        16.1983        18.0372                 NaN            NaN            NaN            NaN
  1419.87        2500.00        35.8343       0.779061                 NaN   1.07830        28.0729        16.1983        18.0372                 NaN            NaN            NaN            NaN
  1416.67        2500.00        35.8343       0.779061                 NaN   1.07830        28.0729        16.1983        18.0372                 NaN            NaN            NaN            NaN
  1413.46        2500.00        35.8343       0.779061                 NaN   1.07830        28.0729        16.1983        18.0372                 NaN            NaN            NaN            NaN
  1410.26        2500.00        27.7456       0.779091                 NaN   1.27277        27.9048        23.1006        19.1972                 NaN            NaN            NaN            NaN
  1407.05        2500.00        26.5240       0.779097                 NaN   1.28858        27.9843        19.5995        23.5878       0.236632                 NaN            NaN            NaN
  1403.85        2500.00        25.0300       0.779105                 NaN   1.29070        28.1824        20.0302        23.9763       0.711399                 NaN            NaN            NaN
  1400.64        2500.00        25.0300       0.779105                 NaN   1.29070        28.1824        20.0302        23.9763       0.711399                 NaN            NaN            NaN
  1397.44        2500.00        22.3596       0.779120                 NaN   1.29525        28.5294        24.6184        20.8394        1.57884                 NaN            NaN            NaN
  1394.23        2500.00        22.3596       0.779120                 NaN   1.29525        28.5294        24.6184        20.8394        1.57884                 NaN            NaN            NaN
  1391.03        2500.00        22.3596       0.779120                 NaN   1.29525        28.5294        24.6184        20.8394        1.57884                 NaN            NaN            NaN
  1387.82        2500.00        22.3596       0.779120                 NaN   1.29525        28.5294        24.6184        20.8394        1.57884                 NaN            NaN            NaN
  1384.62        2500.00        18.0317       0.779143                 NaN   1.30545        29.0630        25.5048        22.2589        3.05698                 NaN            NaN            NaN
  1381.41        2500.00        18.0317       0.779143                 NaN   1.30545        29.0630        25.5048        22.2589        3.05698                 NaN            NaN            NaN
  1378.21        2500.00        18.0317       0.779143                 NaN   1.30545        29.0630        25.5048        22.2589        3.05698                 NaN            NaN            NaN
  1375.00        2500.00        18.0317       0.779143                 NaN   1.30545        29.0630        25.5048        22.2589        3.05698                 NaN            NaN            NaN
  1371.79        2500.00        18.0317       0.779143                 NaN   1.30545        29.0630        25.5048        22.2589        3.05698                 NaN            NaN            NaN
  1368.59        2500.00        18.0317       0.779143                 NaN   1.30545        29.0630        25.5048        22.2589        3.05698                 NaN            NaN            NaN
  1365.38        2500.00        18.0317       0.779143                 NaN   1.30545        29.0630        25.5048        22.2589        3.05698                 NaN            NaN            NaN
  1362.18        2500.00        18.0317       0.779143                 NaN   1.30545        29.0630        25.5048        22.2589        3.05698                 NaN            NaN            NaN
  1358.97        2500.00        11.9559       0.779171                 NaN   1.32608        29.7167        24.5647        26.2812        5.37630                 NaN            NaN            NaN
  1355.77        2500.00        11.9559       0.779171                 NaN   1.32608        29.7167        24.5647        26.2812        5.37630                 NaN            NaN            NaN
  1352.56        2500.00        11.9559       0.779171                 NaN   1.32608        29.7167        24.5647        26.2812        5.37630                 NaN            NaN            NaN
  1349.36        2500.00        11.9559       0.779171                 NaN   1.32608        29.7167        24.5647        26.2812        5.37630                 NaN            NaN            NaN
  1346.15        2500.00        11.9559       0.779171                 NaN   1.32608        29.7167        24.5647        26.2812        5.37630                 NaN            NaN            NaN
  1342.95        2500.00        11.9559       0.779171                 NaN   1.32608        29.7167        24.5647        26.2812        5.37630                 NaN            NaN            NaN
  1339.74        2500.00        11.9559       0.779171                 NaN   1.32608        29.7167        24.5647        26.2812        5.37630                 NaN            NaN            NaN
  1336.54        2500.00        11.9559       0.779171                 NaN   1.32608        29.7167        24.5647        26.2812        5.37630                 NaN            NaN            NaN
  1333.33        2500.00        7.80639       0.779184                 NaN   1.34605        30.0424        26.3528        26.4584        7.21481                 NaN            NaN            NaN
  1330.13        2500.00        7.80639       0.779184                 NaN   1.34605        30.0424        26.3528        26.4584        7.21481                 NaN            NaN            NaN
  1326.92        2500.00        7.80639       0.779184                 NaN   1.34605        30.0424        26.3528        26.4584        7.21481                 NaN            NaN            NaN
  1323.72        2500.00        7.80639       0.779184                 NaN   1.34605        30.0424        26.3528        26.4584        7.21481                 NaN            NaN            NaN
  1320.51        2500.00        6.15494       0.779186                 NaN   1.35485        30.1240        26.2568        27.3174        8.01284                 NaN            NaN            NaN
  1317.31        2500.00        6.15494       0.779186                 NaN   1.35485        30.1240        26.2568        27.3174        8.01284                 NaN            NaN            NaN
  1314.10        2500.00        5.40479       0.779186                 NaN   1.35846        30.1472        26.1923        27.7314        8.38668                 NaN            NaN            NaN
  1310.90        2500.00       0.687728E-001  0.779205                 NaN   1.36496        30.8833        27.7485        26.8876        9.13620        3.13144                 NaN            NaN
  1307.69        2500.00                 NaN  0.779206                 NaN   1.36700        30.9147        27.7629        26.8259        9.17795        3.17232                 NaN            NaN
  1304.49        2500.00                 NaN  0.779206                 NaN   1.36700        30.9147        27.7629        26.8259        9.17795        3.17232                 NaN            NaN
  1301.28        2500.00                 NaN  0.779206                 NaN   1.36700        30.9147        27.7629        26.8259        9.17795        3.17232                 NaN            NaN
  1298.08        2500.00                 NaN  0.779206                 NaN   1.36700        30.9147        27.7629        26.8259        9.17795        3.17232                 NaN            NaN
