|6.6.6
Archiving\03_Data\eq/QFM_m3.75/KHA22/KHA22_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1961.54        2500.00        99.5968       0.364458       0.387013E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.5968       0.364458       0.387013E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.5968       0.364458       0.387013E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.5968       0.364457       0.387013E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.5968       0.364457       0.387012E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.5968       0.364457       0.387012E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.5968       0.364457       0.387012E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.5968       0.364456       0.387012E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.5968       0.364456       0.387011E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.5968       0.364456       0.387011E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.5968       0.364456       0.387011E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.5968       0.364455       0.387010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.5036       0.364455       0.384177E-001  0.935606E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        98.6994       0.364453       0.359108E-001  0.900233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        97.8952       0.364451       0.334038E-001   1.70690                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        97.0911       0.364450       0.308969E-001   2.51355                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        96.2870       0.364448       0.283900E-001   3.32020                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        95.5128       0.364446       0.259024E-001   4.09688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        94.7386       0.364444       0.234148E-001   4.87355                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        93.9796       0.364443       0.208920E-001   5.63509                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        91.7822                 NaN  0.149052E-001   7.52980                 NaN  0.673119                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        91.0586                 NaN  0.124295E-001   8.25581                 NaN  0.673116                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        90.3351                 NaN  0.995389E-002   8.98181                 NaN  0.673112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        89.6116                 NaN  0.747828E-002   9.70780                 NaN  0.673109                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        88.8881                 NaN  0.500269E-002   10.4338                 NaN  0.673106                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        88.1883                 NaN  0.244736E-002   11.1361                 NaN  0.673103                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        87.4810                 NaN            NaN   11.8306                 NaN  0.673100       0.153202E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        86.8106                 NaN            NaN   12.4827                 NaN  0.673101       0.336114E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        86.1402                 NaN            NaN   13.1348                 NaN  0.673102       0.519028E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        85.4957                 NaN            NaN   13.7619                 NaN  0.673104       0.692755E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        84.8512                 NaN            NaN   14.3891                 NaN  0.673105       0.866482E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        84.2066                 NaN            NaN   15.0162                 NaN  0.673106       0.104021                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        83.5621                 NaN            NaN   15.6434                 NaN  0.673107       0.121394                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        82.9176                 NaN            NaN   16.2706                 NaN  0.673109       0.138767                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        82.2730                 NaN            NaN   16.8977                 NaN  0.673110       0.156140                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        81.6285                 NaN            NaN   17.5249                 NaN  0.673111       0.173513                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        80.9839                 NaN            NaN   18.1521                 NaN  0.673113       0.190886                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        80.3749                 NaN            NaN   18.7451                 NaN  0.673114       0.206894                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        79.7658                 NaN            NaN   19.3382                 NaN  0.673115       0.222902                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        79.1568                 NaN            NaN   19.9312                 NaN  0.673117       0.238910                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        78.5477                 NaN            NaN   20.5242                 NaN  0.673118       0.254919                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        77.9387                 NaN            NaN   21.1173                 NaN  0.673119       0.270927                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        77.3296                 NaN            NaN   21.7104                 NaN  0.673121       0.286935                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        76.7205                 NaN            NaN   22.3034                 NaN  0.673122       0.302944                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        76.1115                 NaN            NaN   22.8965                 NaN  0.673124       0.318952                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        75.5372                 NaN            NaN   23.4558                 NaN  0.673125       0.333909                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        74.9630                 NaN            NaN   24.0150                 NaN  0.673126       0.348867                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        74.3887                 NaN            NaN   24.5743                 NaN  0.673128       0.363824                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        73.8145                 NaN            NaN   25.1336                 NaN  0.673129       0.378782                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        73.2402                 NaN            NaN   25.6929                 NaN  0.673131       0.393740                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        72.6659                 NaN            NaN   26.2522                 NaN  0.673132       0.408697                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        72.0917                 NaN            NaN   26.8115                 NaN  0.673134       0.423655                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        71.5174                 NaN            NaN   27.3708                 NaN  0.673135       0.438613                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        70.9752                 NaN            NaN   27.8996                 NaN  0.673137       0.452035                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        70.4330                 NaN            NaN   28.4284                 NaN  0.673138       0.465457                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        69.8908                 NaN            NaN   28.9572                 NaN  0.673139       0.478879                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        69.3486                 NaN            NaN   29.4860                 NaN  0.673141       0.492301                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        68.8064                 NaN            NaN   30.0147                 NaN  0.673142       0.505723                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        68.2642                 NaN            NaN   30.5435                 NaN  0.673144       0.519145                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        67.7220                 NaN            NaN   31.0723                 NaN  0.673145       0.532567                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        67.1797                 NaN            NaN   31.6011                 NaN  0.673147       0.545990                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        66.6662                 NaN            NaN   32.1021                 NaN  0.673148       0.558566                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        66.1527                 NaN            NaN   32.6030                 NaN  0.673150       0.571143                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        65.6392                 NaN            NaN   33.1039                 NaN  0.673151       0.583721                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        65.1257                 NaN            NaN   33.6049                 NaN  0.673153       0.596298                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        64.6122                 NaN            NaN   34.1058                 NaN  0.673154       0.608875                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        64.0986                 NaN            NaN   34.6068                 NaN  0.673156       0.621452                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        63.5851                 NaN            NaN   35.1077                 NaN  0.673157       0.634029                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        63.0716                 NaN            NaN   35.6086                 NaN  0.673158       0.646607                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        62.5874                 NaN            NaN   36.0810                 NaN  0.673160       0.658476                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        62.1032                 NaN            NaN   36.5533                 NaN  0.673161       0.670346                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        61.6189                 NaN            NaN   37.0257                 NaN  0.673163       0.682215                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        61.1347                 NaN            NaN   37.4980                 NaN  0.673164       0.694085                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        60.6505                 NaN            NaN   37.9704                 NaN  0.673166       0.705955                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        60.1663                 NaN            NaN   38.4427                 NaN  0.673167       0.717825                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        59.6820                 NaN            NaN   38.9151                 NaN  0.673169       0.729694                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        59.1978                 NaN            NaN   39.3874                 NaN  0.673170       0.741564                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        58.7444                 NaN            NaN   39.8299                 NaN  0.673171       0.752533                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        58.2909                 NaN            NaN   40.2724                 NaN  0.673173       0.763502                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        57.8375                 NaN            NaN   40.7148                 NaN  0.673174       0.774471                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        57.3841                 NaN            NaN   41.1573                 NaN  0.673176       0.785440                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        56.9306                 NaN            NaN   41.5998                 NaN  0.673177       0.796409                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        56.4772                 NaN            NaN   42.0423                 NaN  0.673178       0.807378                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        56.0237                 NaN            NaN   42.4847                 NaN  0.673180       0.818347                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        55.5703                 NaN            NaN   42.9272                 NaN  0.673181       0.829316                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        55.1473                 NaN            NaN   43.3400                 NaN  0.673182       0.839519                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        54.7244                 NaN            NaN   43.7527                 NaN  0.673184       0.849722                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        54.3014                 NaN            NaN   44.1655                 NaN  0.673185       0.859925                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        53.8784                 NaN            NaN   44.5783                 NaN  0.673186       0.870129                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        53.4555                 NaN            NaN   44.9910                 NaN  0.673188       0.880332                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        53.0325                 NaN            NaN   45.4038                 NaN  0.673189       0.890536                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        52.6095                 NaN            NaN   45.8165                 NaN  0.673190       0.900739                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        52.1866                 NaN            NaN   46.2293                 NaN  0.673191       0.910942                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        51.7956                 NaN            NaN   46.6107                 NaN  0.673193       0.920509                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        51.4046                 NaN            NaN   46.9922                 NaN  0.673194       0.930075                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        51.0136                 NaN            NaN   47.3736                 NaN  0.673195       0.939641                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        50.6225                 NaN            NaN   47.7550                 NaN  0.673196       0.949207                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        50.2315                 NaN            NaN   48.1365                 NaN  0.673198       0.958774                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        49.8405                 NaN            NaN   48.5179                 NaN  0.673199       0.968340                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        49.4495                 NaN            NaN   48.8994                 NaN  0.673200       0.977906                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        49.0585                 NaN            NaN   49.2808                 NaN  0.673201       0.987473                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        48.5812                 NaN            NaN   49.6063                 NaN  0.673202       0.995756       0.143544                 NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        47.4973                 NaN            NaN   49.6974                 NaN  0.673204       0.988579        1.14346                 NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        46.4768                 NaN            NaN   49.7808                 NaN  0.673205       0.981139        2.08802                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        45.4563                 NaN            NaN   49.8642                 NaN  0.673207       0.973699        3.03258                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        44.5447                 NaN            NaN   49.9349                 NaN  0.673208       0.966079        3.88105                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        43.6332                 NaN            NaN   50.0056                 NaN  0.673209       0.958459        4.72952                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        42.7217                 NaN            NaN   50.0763                 NaN  0.673211       0.950839        5.57800                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        41.8101                 NaN            NaN   50.1470                 NaN  0.673212       0.943218        6.42648                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        41.0675                 NaN            NaN   50.1973                 NaN  0.673213       0.935131        7.12688                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        40.3249                 NaN            NaN   50.2475                 NaN  0.673214       0.927043        7.82729                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        39.5823                 NaN            NaN   50.2978                 NaN  0.673215       0.918955        8.52770                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        38.8397                 NaN            NaN   50.3481                 NaN  0.673216       0.910868        9.22811                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        38.0971                 NaN            NaN   50.3984                 NaN  0.673217       0.902780        9.92853                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        37.3545                 NaN            NaN   50.4486                 NaN  0.673218       0.894692        10.6289                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        36.6119                 NaN            NaN   50.4989                 NaN  0.673219       0.886604        11.3294                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        35.8693                 NaN            NaN   50.5492                 NaN  0.673220       0.878516        12.0298                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        35.2849                 NaN            NaN   50.5808                 NaN  0.673221       0.869862        12.5912                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        34.7006                 NaN            NaN   50.6124                 NaN  0.673222       0.861208        13.1526                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        34.1162                 NaN            NaN   50.6440                 NaN  0.673222       0.852555        13.7140                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        33.5319                 NaN            NaN   50.6756                 NaN  0.673223       0.843901        14.2754                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        32.9475                 NaN            NaN   50.7073                 NaN  0.673224       0.835247        14.8368                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        32.3632                 NaN            NaN   50.7389                 NaN  0.673225       0.826593        15.3982                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        31.7788                 NaN            NaN   50.7705                 NaN  0.673225       0.817939        15.9596                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        31.1944                 NaN            NaN   50.8021                 NaN  0.673226       0.809284        16.5210                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        30.7147                 NaN            NaN   50.8221                 NaN  0.673227       0.799973        16.9900                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        30.2349                 NaN            NaN   50.8421                 NaN  0.673227       0.790661        17.4590                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        29.7552                 NaN            NaN   50.8621                 NaN  0.673228       0.781349        17.9281                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        29.2754                 NaN            NaN   50.8822                 NaN  0.673228       0.772037        18.3971                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        28.7957                 NaN            NaN   50.9022                 NaN  0.673229       0.762726        18.8662                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        28.3159                 NaN            NaN   50.9222                 NaN  0.673230       0.753414        19.3352                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        27.8362                 NaN            NaN   50.9422                 NaN  0.673230       0.744102        19.8043                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        27.3564                 NaN            NaN   50.9622                 NaN  0.673231       0.734790        20.2733                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        26.9454                 NaN            NaN   50.9750                 NaN  0.673231       0.724680        20.6817                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        26.5344                 NaN            NaN   50.9879                 NaN  0.673232       0.714570        21.0900                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        26.1233                 NaN            NaN   51.0007                 NaN  0.673232       0.704460        21.4983                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        25.7123                 NaN            NaN   51.0135                 NaN  0.673233       0.694350        21.9066                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        25.3013                 NaN            NaN   51.0263                 NaN  0.673233       0.684240        22.3150                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        24.8902                 NaN            NaN   51.0391                 NaN  0.673233       0.674130        22.7233                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        24.4792                 NaN            NaN   51.0520                 NaN  0.673234       0.664020        23.1316                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        24.0681                 NaN            NaN   51.0648                 NaN  0.673234       0.653910        23.5399                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        23.7080                 NaN            NaN   51.0746                 NaN  0.673235       0.642898        23.9014                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        23.3478                 NaN            NaN   51.0843                 NaN  0.673235       0.631886        24.2628                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        22.9876                 NaN            NaN   51.0941                 NaN  0.673235       0.620874        24.6242                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        22.6274                 NaN            NaN   51.1039                 NaN  0.673235       0.609862        24.9856                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        22.2672                 NaN            NaN   51.1137                 NaN  0.673236       0.598849        25.3470                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        21.9070                 NaN            NaN   51.1235                 NaN  0.673236       0.587837        25.7084                 NaN            NaN            NaN            NaN            NaN
  1490.38        2500.00        21.5468                 NaN            NaN   51.1333                 NaN  0.673236       0.576825        26.0699                 NaN            NaN            NaN            NaN            NaN
  1487.18        2500.00        21.1866                 NaN            NaN   51.1431                 NaN  0.673237       0.565813        26.4313                 NaN            NaN            NaN            NaN            NaN
  1483.97        2500.00        20.8505                 NaN            NaN   51.1518                 NaN  0.673237       0.554564        26.7699                 NaN            NaN            NaN            NaN            NaN
  1480.77        2500.00        20.5144                 NaN            NaN   51.1606                 NaN  0.673237       0.543316        27.1085                 NaN            NaN            NaN            NaN            NaN
  1477.56        2500.00        20.1564                 NaN            NaN   51.1696                 NaN  0.673237       0.534687        27.4030       0.630480E-001            NaN            NaN            NaN            NaN
  1474.36        2500.00        19.6189                 NaN            NaN   51.1823                 NaN  0.673237       0.536988        27.5132       0.475330                 NaN            NaN            NaN            NaN
  1471.15        2500.00        19.1383                 NaN            NaN   51.1881                 NaN  0.673238       0.541648        27.6086       0.850150                 NaN            NaN            NaN            NaN
  1467.95        2500.00        18.6576                 NaN            NaN   51.1939                 NaN  0.673238       0.546307        27.7040        1.22497                 NaN            NaN            NaN            NaN
  1464.74        2500.00        18.1769                 NaN            NaN   51.1997                 NaN  0.673238       0.550967        27.7994        1.59979                 NaN            NaN            NaN            NaN
  1461.54        2500.00        17.6962                 NaN            NaN   51.2055                 NaN  0.673239       0.555627        27.8948        1.97461                 NaN            NaN            NaN            NaN
  1458.33        2500.00        17.2604                 NaN            NaN   51.2027                 NaN  0.673239       0.562939        27.9805        2.32021                 NaN            NaN            NaN            NaN
  1455.13        2500.00        16.8246                 NaN            NaN   51.2000                 NaN  0.673239       0.570251        28.0661        2.66581                 NaN            NaN            NaN            NaN
  1451.92        2500.00        16.3722                 NaN            NaN   51.1725                 NaN  0.673239       0.589114        27.9198       0.296522        2.97656                 NaN            NaN            NaN
  1448.72        2500.00        15.9284                 NaN            NaN   51.1444                 NaN  0.673240       0.608514        27.7723       0.591840        3.28127                 NaN            NaN            NaN
  1445.51        2500.00        15.9284                 NaN            NaN   51.1444                 NaN  0.673240       0.608514        27.7723       0.591840        3.28127                 NaN            NaN            NaN
  1442.31        2500.00        15.9284                 NaN            NaN   51.1444                 NaN  0.673240       0.608514        27.7723       0.591840        3.28127                 NaN            NaN            NaN
  1439.10        2500.00        15.9284                 NaN            NaN   51.1444                 NaN  0.673240       0.608514        27.7723       0.591840        3.28127                 NaN            NaN            NaN
  1435.90        2500.00        14.3252                 NaN            NaN   51.0175                 NaN  0.673241       0.687638        27.3321        1.56774        4.39663                 NaN            NaN            NaN
  1432.69        2500.00        14.3252                 NaN            NaN   51.0175                 NaN  0.673241       0.687638        27.3321        1.56774        4.39663                 NaN            NaN            NaN
  1429.49        2500.00        14.3252                 NaN            NaN   51.0175                 NaN  0.673241       0.687638        27.3321        1.56774        4.39663                 NaN            NaN            NaN
  1426.28        2500.00        14.3252                 NaN            NaN   51.0175                 NaN  0.673241       0.687638        27.3321        1.56774        4.39663                 NaN            NaN            NaN
  1423.08        2500.00        14.3252                 NaN            NaN   51.0175                 NaN  0.673241       0.687638        27.3321        1.56774        4.39663                 NaN            NaN            NaN
  1419.87        2500.00        14.3252                 NaN            NaN   51.0175                 NaN  0.673241       0.687638        27.3321        1.56774        4.39663                 NaN            NaN            NaN
  1416.67        2500.00        14.3252                 NaN            NaN   51.0175                 NaN  0.673241       0.687638        27.3321        1.56774        4.39663                 NaN            NaN            NaN
  1413.46        2500.00        14.3252                 NaN            NaN   51.0175                 NaN  0.673241       0.687638        27.3321        1.56774        4.39663                 NaN            NaN            NaN
  1410.26        2500.00        11.7442                 NaN            NaN   50.7308                 NaN  0.673243       0.848720        26.9274        6.23396        2.84172                 NaN            NaN            NaN
  1407.05        2500.00        11.7442                 NaN            NaN   50.7308                 NaN  0.673243       0.848720        26.9274        6.23396        2.84172                 NaN            NaN            NaN
  1403.85        2500.00        11.2039                 NaN            NaN   50.6546                 NaN  0.673243       0.889047        26.8878        6.62295        3.06847                 NaN            NaN            NaN
  1400.64        2500.00        10.9485                 NaN            NaN   50.6143                 NaN  0.673243       0.910696        26.8773        6.80432        3.17167                 NaN            NaN            NaN
  1397.44        2500.00        10.6922                 NaN            NaN   50.5803                 NaN  0.673243       0.930066        26.8548        3.28120        6.97790       0.102444E-001            NaN            NaN
  1394.23        2500.00        10.6922                 NaN            NaN   50.5803                 NaN  0.673243       0.930066        26.8548        3.28120        6.97790       0.102444E-001            NaN            NaN
  1391.03        2500.00        10.6922                 NaN            NaN   50.5803                 NaN  0.673243       0.930066        26.8548        3.28120        6.97790       0.102444E-001            NaN            NaN
  1387.82        2500.00        10.6922                 NaN            NaN   50.5803                 NaN  0.673243       0.930066        26.8548        3.28120        6.97790       0.102444E-001            NaN            NaN
