|6.6.6
Archiving\03_Data\eq/QFM_m3.75/KHA22/KHA22_4.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),m3     
  2000.00        2500.00                 NaN
  1996.79        2500.00                 NaN
  1993.59        2500.00                 NaN
  1990.38        2500.00                 NaN
  1987.18        2500.00                 NaN
  1983.97        2500.00                 NaN
  1980.77        2500.00                 NaN
  1977.56        2500.00                 NaN
  1974.36        2500.00                 NaN
  1971.15        2500.00                 NaN
  1967.95        2500.00                 NaN
  1964.74        2500.00                 NaN
  1961.54        2500.00                 NaN
  1958.33        2500.00                 NaN
  1955.13        2500.00                 NaN
  1951.92        2500.00                 NaN
  1948.72        2500.00                 NaN
  1945.51        2500.00                 NaN
  1942.31        2500.00                 NaN
  1939.10        2500.00                 NaN
  1935.90        2500.00                 NaN
  1932.69        2500.00                 NaN
  1929.49        2500.00                 NaN
  1926.28        2500.00                 NaN
  1923.08        2500.00                 NaN
  1919.87        2500.00                 NaN
  1916.67        2500.00                 NaN
  1913.46        2500.00                 NaN
  1910.26        2500.00                 NaN
  1907.05        2500.00                 NaN
  1903.85        2500.00                 NaN
  1900.64        2500.00                 NaN
  1897.44        2500.00                 NaN
  1894.23        2500.00                 NaN
  1891.03        2500.00                 NaN
  1887.82        2500.00                 NaN
  1884.62        2500.00                 NaN
  1881.41        2500.00                 NaN
  1878.21        2500.00       0.360515E-003
  1875.00        2500.00       0.790232E-003
  1871.79        2500.00       0.121985E-002
  1868.59        2500.00       0.162657E-002
  1865.38        2500.00       0.203320E-002
  1862.18        2500.00       0.243973E-002
  1858.97        2500.00       0.284616E-002
  1855.77        2500.00       0.325250E-002
  1852.56        2500.00       0.365874E-002
  1849.36        2500.00       0.406488E-002
  1846.15        2500.00       0.447092E-002
  1842.95        2500.00       0.484307E-002
  1839.74        2500.00       0.521512E-002
  1836.54        2500.00       0.558709E-002
  1833.33        2500.00       0.595897E-002
  1830.13        2500.00       0.633076E-002
  1826.92        2500.00       0.670247E-002
  1823.72        2500.00       0.707408E-002
  1820.51        2500.00       0.744561E-002
  1817.31        2500.00       0.779229E-002
  1814.10        2500.00       0.813890E-002
  1810.90        2500.00       0.848542E-002
  1807.69        2500.00       0.883185E-002
  1804.49        2500.00       0.917821E-002
  1801.28        2500.00       0.952449E-002
  1798.08        2500.00       0.987069E-002
  1794.87        2500.00       0.102168E-001
  1791.67        2500.00       0.105244E-001
  1788.46        2500.00       0.108320E-001
  1785.26        2500.00       0.111395E-001
  1782.05        2500.00       0.114469E-001
  1778.85        2500.00       0.117543E-001
  1775.64        2500.00       0.120615E-001
  1772.44        2500.00       0.123687E-001
  1769.23        2500.00       0.126759E-001
  1766.03        2500.00       0.129641E-001
  1762.82        2500.00       0.132523E-001
  1759.62        2500.00       0.135404E-001
  1756.41        2500.00       0.138284E-001
  1753.21        2500.00       0.141164E-001
  1750.00        2500.00       0.144043E-001
  1746.79        2500.00       0.146921E-001
  1743.59        2500.00       0.149799E-001
  1740.38        2500.00       0.152526E-001
  1737.18        2500.00       0.155253E-001
  1733.97        2500.00       0.157979E-001
  1730.77        2500.00       0.160705E-001
  1727.56        2500.00       0.163430E-001
  1724.36        2500.00       0.166154E-001
  1721.15        2500.00       0.168878E-001
  1717.95        2500.00       0.171601E-001
  1714.74        2500.00       0.174120E-001
  1711.54        2500.00       0.176637E-001
  1708.33        2500.00       0.179154E-001
  1705.13        2500.00       0.181671E-001
  1701.92        2500.00       0.184187E-001
  1698.72        2500.00       0.186702E-001
  1695.51        2500.00       0.189217E-001
  1692.31        2500.00       0.191731E-001
  1689.10        2500.00       0.194075E-001
  1685.90        2500.00       0.196418E-001
  1682.69        2500.00       0.198760E-001
  1679.49        2500.00       0.201102E-001
  1676.28        2500.00       0.203443E-001
  1673.08        2500.00       0.205784E-001
  1669.87        2500.00       0.208125E-001
  1666.67        2500.00       0.210465E-001
  1663.46        2500.00       0.212670E-001
  1660.26        2500.00       0.214875E-001
  1657.05        2500.00       0.217079E-001
  1653.85        2500.00       0.219283E-001
  1650.64        2500.00       0.221486E-001
  1647.44        2500.00       0.223689E-001
  1644.23        2500.00       0.225892E-001
  1641.03        2500.00       0.228094E-001
  1637.82        2500.00       0.230070E-001
  1634.62        2500.00       0.228507E-001
  1631.41        2500.00       0.226878E-001
  1628.21        2500.00       0.225249E-001
  1625.00        2500.00       0.223581E-001
  1621.79        2500.00       0.221912E-001
  1618.59        2500.00       0.220245E-001
  1615.38        2500.00       0.218577E-001
  1612.18        2500.00       0.216791E-001
  1608.97        2500.00       0.215005E-001
  1605.77        2500.00       0.213220E-001
  1602.56        2500.00       0.211435E-001
  1599.36        2500.00       0.209651E-001
  1596.15        2500.00       0.207867E-001
  1592.95        2500.00       0.206084E-001
  1589.74        2500.00       0.204301E-001
  1586.54        2500.00       0.202378E-001
  1583.33        2500.00       0.200455E-001
  1580.13        2500.00       0.198533E-001
  1576.92        2500.00       0.196611E-001
  1573.72        2500.00       0.194690E-001
  1570.51        2500.00       0.192770E-001
  1567.31        2500.00       0.190850E-001
  1564.10        2500.00       0.188931E-001
  1560.90        2500.00       0.186847E-001
  1557.69        2500.00       0.184764E-001
  1554.49        2500.00       0.182682E-001
  1551.28        2500.00       0.180601E-001
  1548.08        2500.00       0.178520E-001
  1544.87        2500.00       0.176439E-001
  1541.67        2500.00       0.174359E-001
  1538.46        2500.00       0.172280E-001
  1535.26        2500.00       0.170019E-001
  1532.05        2500.00       0.167758E-001
  1528.85        2500.00       0.165498E-001
  1525.64        2500.00       0.163239E-001
  1522.44        2500.00       0.160981E-001
  1519.23        2500.00       0.158723E-001
  1516.03        2500.00       0.156465E-001
  1512.82        2500.00       0.154209E-001
  1509.62        2500.00       0.151712E-001
  1506.41        2500.00       0.149215E-001
  1503.21        2500.00       0.146719E-001
  1500.00        2500.00       0.144224E-001
  1496.79        2500.00       0.141730E-001
  1493.59        2500.00       0.139236E-001
  1490.38        2500.00       0.136743E-001
  1487.18        2500.00       0.134251E-001
  1483.97        2500.00       0.131698E-001
  1480.77        2500.00       0.129145E-001
  1477.56        2500.00       0.127232E-001
  1474.36        2500.00       0.127993E-001
  1471.15        2500.00       0.129307E-001
  1467.95        2500.00       0.130621E-001
  1464.74        2500.00       0.131935E-001
  1461.54        2500.00       0.133250E-001
  1458.33        2500.00       0.135208E-001
  1455.13        2500.00       0.137167E-001
  1451.92        2500.00       0.141924E-001
  1448.72        2500.00       0.146824E-001
  1445.51        2500.00       0.146809E-001
  1442.31        2500.00       0.146794E-001
  1439.10        2500.00       0.146778E-001
  1435.90        2500.00       0.166893E-001
  1432.69        2500.00       0.166876E-001
  1429.49        2500.00       0.166858E-001
  1426.28        2500.00       0.166841E-001
  1423.08        2500.00       0.166824E-001
  1419.87        2500.00       0.166807E-001
  1416.67        2500.00       0.166789E-001
  1413.46        2500.00       0.166772E-001
  1410.26        2500.00       0.208088E-001
  1407.05        2500.00       0.208067E-001
  1403.85        2500.00       0.218433E-001
  1400.64        2500.00       0.224028E-001
  1397.44        2500.00       0.228997E-001
  1394.23        2500.00       0.228974E-001
  1391.03        2500.00       0.228951E-001
  1387.82        2500.00       0.228927E-001
  1384.62        2500.00       0.238120E-001
  1381.41        2500.00       0.238095E-001
  1378.21        2500.00       0.238071E-001
  1375.00        2500.00       0.238047E-001
  1371.79        2500.00       0.238023E-001
  1368.59        2500.00       0.237999E-001
  1365.38        2500.00       0.237975E-001
  1362.18        2500.00       0.237951E-001
  1358.97        2500.00       0.254985E-001
  1355.77        2500.00       0.254959E-001
  1352.56        2500.00       0.254933E-001
  1349.36        2500.00       0.254908E-001
  1346.15        2500.00       0.254882E-001
  1342.95        2500.00       0.254856E-001
  1339.74        2500.00       0.254831E-001
  1336.54        2500.00       0.254805E-001
  1333.33        2500.00       0.271125E-001
  1330.13        2500.00       0.271098E-001
  1326.92        2500.00       0.274971E-001
  1323.72        2500.00       0.275731E-001
  1320.51        2500.00       0.286718E-001
  1317.31        2500.00       0.331999E-001
  1314.10        2500.00       0.333062E-001
  1310.90        2500.00       0.333029E-001
  1307.69        2500.00       0.335122E-001
  1304.49        2500.00       0.335088E-001
  1301.28        2500.00       0.335055E-001
  1298.08        2500.00       0.335022E-001
  1294.87        2500.00       0.334989E-001
  1291.67        2500.00       0.334956E-001
  1288.46        2500.00       0.334923E-001
  1285.26        2500.00       0.334890E-001
  1282.05        2500.00       0.344136E-001
  1278.85        2500.00       0.344103E-001
  1275.64        2500.00       0.344069E-001
  1272.44        2500.00       0.344035E-001
  1269.23        2500.00       0.344001E-001
  1266.03        2500.00       0.343967E-001
  1262.82        2500.00       0.343933E-001
  1259.62        2500.00       0.343899E-001
  1256.41        2500.00       0.354036E-001
  1253.21        2500.00       0.354001E-001
  1250.00        2500.00       0.353967E-001
  1246.79        2500.00       0.353932E-001
  1243.59        2500.00       0.353897E-001
  1240.38        2500.00       0.353862E-001
