|6.6.6
Archiving\03_Data\eq/QFM_m3.75/KHA22/KHA22_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1384.62        2500.00        11.7893                 NaN            NaN   48.9860                 NaN  0.594130       0.755516        26.1807        3.90827        7.29577       0.490345                 NaN            NaN
  1381.41        2500.00        11.7891                 NaN            NaN   48.9860                 NaN  0.594138       0.755540        26.1808        3.90831        7.29579       0.490376                 NaN            NaN
  1378.21        2500.00        11.7888                 NaN            NaN   48.9859                 NaN  0.594147       0.755564        26.1810        3.90834        7.29582       0.490406                 NaN            NaN
  1375.00        2500.00        11.7885                 NaN            NaN   48.9859                 NaN  0.594155       0.755588        26.1811        3.90838        7.29584       0.490437                 NaN            NaN
  1371.79        2500.00        11.7883                 NaN            NaN   48.9859                 NaN  0.594163       0.755612        26.1813        3.90841        7.29586       0.490467                 NaN            NaN
  1368.59        2500.00        11.7880                 NaN            NaN   48.9859                 NaN  0.594172       0.755635        26.1814        3.90845        7.29589       0.490498                 NaN            NaN
  1365.38        2500.00        11.7877                 NaN            NaN   48.9859                 NaN  0.594180       0.755659        26.1816        3.90848        7.29591       0.490529                 NaN            NaN
  1362.18        2500.00        11.7875                 NaN            NaN   48.9859                 NaN  0.594188       0.755683        26.1817        3.90852        7.29593       0.490559                 NaN            NaN
  1358.97        2500.00        9.80594                 NaN            NaN   49.1387                 NaN  0.595193       0.811242        25.6855        7.78627        4.91741        1.25974                 NaN            NaN
  1355.77        2500.00        9.80577                 NaN            NaN   49.1386                 NaN  0.595200       0.811266        25.6856        7.78628        4.91745        1.25981                 NaN            NaN
  1352.56        2500.00        9.80559                 NaN            NaN   49.1385                 NaN  0.595207       0.811290        25.6857        7.78629        4.91748        1.25989                 NaN            NaN
  1349.36        2500.00        9.80541                 NaN            NaN   49.1385                 NaN  0.595214       0.811314        25.6858        7.78631        4.91752        1.25997                 NaN            NaN
  1346.15        2500.00        9.80523                 NaN            NaN   49.1384                 NaN  0.595222       0.811338        25.6859        7.78632        4.91756        1.26004                 NaN            NaN
  1342.95        2500.00        9.80505                 NaN            NaN   49.1383                 NaN  0.595229       0.811362        25.6860        7.78633        4.91760        1.26012                 NaN            NaN
  1339.74        2500.00        9.80487                 NaN            NaN   49.1382                 NaN  0.595236       0.811386        25.6862        7.78635        4.91764        1.26019                 NaN            NaN
  1336.54        2500.00        9.80469                 NaN            NaN   49.1381                 NaN  0.595243       0.811410        25.6863        7.78636        4.91767        1.26027                 NaN            NaN
  1333.33        2500.00        8.31029                 NaN            NaN   49.2161                 NaN  0.596074       0.864685        25.3322        5.68799        8.13599        1.85662                 NaN            NaN
  1330.13        2500.00        8.31018                 NaN            NaN   49.2160                 NaN  0.596080       0.864709        25.3323        5.68803        8.13599        1.85673                 NaN            NaN
  1326.92        2500.00        7.98665                 NaN            NaN   49.2274                 NaN  0.596279       0.877460        25.2642        5.85096        8.21106        1.98600                 NaN            NaN
  1323.72        2500.00        7.83111                 NaN            NaN   49.2402                 NaN  0.596366       0.880116        25.2361        5.92247        8.23465        2.05902                 NaN            NaN
  1320.51        2500.00       0.615151                 NaN            NaN   50.1384                 NaN  0.598740       0.918940        24.5550        8.78259        6.79302        2.87638        4.72181                 NaN
  1317.31        2500.00                 NaN            NaN            NaN   49.7898       0.911010E-001  0.599486        1.06552        24.6791        6.89033        9.28118        2.55409        5.04936                 NaN
  1314.10        2500.00                 NaN            NaN            NaN   49.7882       0.944816E-001  0.599477        1.06904        24.7004        6.85312        9.27746        2.56524        5.05263                 NaN
  1310.90        2500.00                 NaN            NaN            NaN   49.7879       0.944812E-001  0.599482        1.06907        24.7004        6.85315        9.27745        2.56538        5.05273                 NaN
  1307.69        2500.00                 NaN            NaN            NaN   49.7849       0.101416       0.599460        1.07587        24.7449        6.77682        9.26991        2.58788        5.05881                 NaN
  1304.49        2500.00                 NaN            NaN            NaN   49.7846       0.101415       0.599465        1.07590        24.7449        6.77685        9.26990        2.58803        5.05891                 NaN
  1301.28        2500.00                 NaN            NaN            NaN   49.7843       0.101415       0.599469        1.07593        24.7449        6.77688        9.26988        2.58818        5.05900                 NaN
  1298.08        2500.00                 NaN            NaN            NaN   49.7840       0.101414       0.599474        1.07595        24.7449        6.77691        9.26987        2.58832        5.05910                 NaN
  1294.87        2500.00                 NaN            NaN            NaN   49.7837       0.101414       0.599479        1.07598        24.7450        6.77694        9.26985        2.58847        5.05919                 NaN
  1291.67        2500.00                 NaN            NaN            NaN   49.7834       0.101413       0.599483        1.07601        24.7450        6.77697        9.26984        2.58861        5.05928                 NaN
  1288.46        2500.00                 NaN            NaN            NaN   49.7831       0.101413       0.599488        1.07604        24.7450        6.77700        9.26983        2.58876        5.05938                 NaN
  1285.26        2500.00                 NaN            NaN            NaN   49.7828       0.101412       0.599492        1.07606        24.7450        6.77703        9.26981        2.58890        5.05947                 NaN
  1282.05        2500.00                 NaN            NaN            NaN   49.7731       0.121754       0.599401        1.10574        24.9036        6.50049        9.24338        2.67193        5.08064                 NaN
  1278.85        2500.00                 NaN            NaN            NaN   49.7728       0.121754       0.599406        1.10577        24.9036        6.50052        9.24336        2.67208        5.08074                 NaN
  1275.64        2500.00                 NaN            NaN            NaN   49.7725       0.121753       0.599410        1.10579        24.9036        6.50055        9.24334        2.67223        5.08083                 NaN
  1272.44        2500.00                 NaN            NaN            NaN   49.7721       0.121753       0.599414        1.10582        24.9037        6.50058        9.24333        2.67238        5.08092                 NaN
  1269.23        2500.00                 NaN            NaN            NaN   49.7718       0.121752       0.599419        1.10585        24.9037        6.50061        9.24331        2.67253        5.08102                 NaN
  1266.03        2500.00                 NaN            NaN            NaN   49.7715       0.121751       0.599423        1.10588        24.9037        6.50064        9.24329        2.67268        5.08111                 NaN
  1262.82        2500.00                 NaN            NaN            NaN   49.7712       0.121751       0.599427        1.10591        24.9037        6.50068        9.24328        2.67283        5.08120                 NaN
  1259.62        2500.00                 NaN            NaN            NaN   49.7709       0.121750       0.599432        1.10593        24.9038        6.50071        9.24326        2.67298        5.08130                 NaN
  1256.41        2500.00                 NaN            NaN            NaN   49.7629       0.132680       0.599354        1.13852        25.0433        9.22191        6.25498        2.74763        5.09877                 NaN
  1253.21        2500.00                 NaN            NaN            NaN   49.7625       0.132679       0.599358        1.13855        25.0433        9.22190        6.25501        2.74778        5.09886                 NaN
  1250.00        2500.00                 NaN            NaN            NaN   49.7622       0.132678       0.599363        1.13857        25.0434        9.22188        6.25504        2.74794        5.09896                 NaN
  1246.79        2500.00                 NaN            NaN            NaN   49.7619       0.132678       0.599367        1.13860        25.0434        9.22186        6.25507        2.74809        5.09905                 NaN
  1243.59        2500.00                 NaN            NaN            NaN   49.7616       0.132677       0.599371        1.13863        25.0434        9.22184        6.25510        2.74824        5.09914                 NaN
  1240.38        2500.00                 NaN            NaN            NaN   49.7612       0.132676       0.599375        1.13866        25.0434        9.22182        6.25513        2.74840        5.09923                 NaN
  1237.18        2500.00                 NaN            NaN            NaN   49.7609       0.132675       0.599379        1.13869        25.0435        9.22181        6.25517        2.74855        5.09933                 NaN
  1233.97        2500.00                 NaN            NaN            NaN   49.7606       0.132675       0.599383        1.13872        25.0435        9.22179        6.25520        2.74871        5.09942                 NaN
  1230.77        2500.00                 NaN            NaN            NaN   49.7542       0.134980       0.599318        1.17412        25.1695        6.03443        9.20361        2.81531        5.11456                 NaN
  1227.56        2500.00                 NaN            NaN            NaN   49.7539       0.134979       0.599322        1.17415        25.1695        6.03446        9.20359        2.81547        5.11465                 NaN
  1224.36        2500.00                 NaN            NaN            NaN   49.7535       0.134979       0.599326        1.17417        25.1696        6.03449        9.20357        2.81563        5.11474                 NaN
  1221.15        2500.00                 NaN            NaN            NaN   49.7532       0.134978       0.599330        1.17420        25.1696        6.03452        9.20355        2.81578        5.11483                 NaN
  1217.95        2500.00                 NaN            NaN            NaN   49.7529       0.134977       0.599334        1.17423        25.1696        6.03456        9.20353        2.81594        5.11493                 NaN
  1214.74        2500.00                 NaN            NaN            NaN   49.7526       0.134977       0.599338        1.17426        25.1697        6.03459        9.20351        2.81610        5.11502                 NaN
  1211.54        2500.00                 NaN            NaN            NaN   49.7522       0.134976       0.599342        1.17429        25.1697        6.03462        9.20349        2.81626        5.11511                 NaN
  1208.33        2500.00                 NaN            NaN            NaN   49.7519       0.134975       0.599346        1.17432        25.1697        6.03466        9.20348        2.81641        5.11520                 NaN
  1205.13        2500.00                 NaN            NaN            NaN   49.7472       0.127474       0.599295        1.21284        25.2883        9.19188        5.83205        2.87333        5.12763                 NaN
  1201.92        2500.00                 NaN            NaN            NaN   49.7468       0.127474       0.599299        1.21287        25.2883        9.19186        5.83208        2.87349        5.12772                 NaN
  1198.72        2500.00                 NaN            NaN            NaN   49.7465       0.127473       0.599302        1.21290        25.2884        9.19184        5.83211        2.87365        5.12781                 NaN
  1195.51        2500.00                 NaN            NaN            NaN   49.7462       0.127472       0.599306        1.21293        25.2884        9.19182        5.83215        2.87381        5.12790                 NaN
  1192.31        2500.00                 NaN            NaN            NaN   49.7443       0.120343       0.599287        1.23338        25.3456        5.73724        9.18724        2.89909        5.13351                 NaN
  1189.10        2500.00                 NaN            NaN            NaN   49.7439       0.120342       0.599291        1.23341        25.3457        5.73727        9.18722        2.89925        5.13360                 NaN
  1185.90        2500.00                 NaN            NaN            NaN   49.7430       0.115866       0.599284        1.24386        25.3746        9.18583        5.69052        2.91126        5.13583                 NaN
  1182.69        2500.00                 NaN            NaN            NaN   50.1781                 NaN  0.598759        1.10890        25.1526        8.80423        5.65202        3.29994        5.20544                 NaN
  1179.49        2500.00                 NaN            NaN            NaN   50.1747                 NaN  0.598758        1.11427        25.1659        8.80479        5.62980        3.30529        5.20654                 NaN
  1176.28        2500.00                 NaN            NaN            NaN   50.1743                 NaN  0.598762        1.11429        25.1659        8.80477        5.62983        3.30548        5.20663                 NaN
  1173.08        2500.00                 NaN            NaN            NaN   50.1740                 NaN  0.598765        1.11432        25.1660        8.80475        5.62986        3.30566        5.20672                 NaN
  1169.87        2500.00                 NaN            NaN            NaN   50.1736                 NaN  0.598769        1.11434        25.1660        8.80472        5.62990        3.30584        5.20681                 NaN
  1166.67        2500.00                 NaN            NaN            NaN   50.1733                 NaN  0.598773        1.11437        25.1660        8.80470        5.62993        3.30602        5.20690                 NaN
  1163.46        2500.00                 NaN            NaN            NaN   50.1729                 NaN  0.598776        1.11440        25.1661        8.80468        5.62996        3.30621        5.20699                 NaN
  1160.26        2500.00                 NaN            NaN            NaN   50.1726                 NaN  0.598780        1.11442        25.1661        8.80466        5.63000        3.30639        5.20708                 NaN
  1157.05        2500.00                 NaN            NaN            NaN   50.1722                 NaN  0.598783        1.11445        25.1662        8.80463        5.63003        3.30657        5.20717                 NaN
  1153.85        2500.00                 NaN            NaN            NaN   50.1454                 NaN  0.598759        1.15808        25.2694        8.81014        5.45883        3.34550        5.21392                 NaN
  1150.64        2500.00                 NaN            NaN            NaN   50.1451                 NaN  0.598762        1.15811        25.2694        8.81011        5.45886        3.34568        5.21401                 NaN
  1147.44        2500.00                 NaN            NaN            NaN   50.1447                 NaN  0.598766        1.15813        25.2695        8.81009        5.45889        3.34587        5.21410                 NaN
  1144.23        2500.00                 NaN            NaN            NaN   50.1443                 NaN  0.598769        1.15816        25.2695        8.81006        5.45893        3.34605        5.21419                 NaN
  1141.03        2500.00                 NaN            NaN            NaN   50.1440                 NaN  0.598773        1.15819        25.2695        8.81004        5.45896        3.34624        5.21428                 NaN
  1137.82        2500.00                 NaN            NaN            NaN   50.1436                 NaN  0.598776        1.15821        25.2696        8.81002        5.45900        3.34642        5.21437                 NaN
  1134.62        2500.00                 NaN            NaN            NaN   50.1433                 NaN  0.598779        1.15824        25.2696        8.80999        5.45903        3.34661        5.21446                 NaN
  1131.41        2500.00                 NaN            NaN            NaN   50.1429                 NaN  0.598783        1.15827        25.2697        8.80997        5.45906        3.34679        5.21455                 NaN
  1128.21        2500.00                 NaN            NaN            NaN   50.1083                 NaN  0.598770        1.20515        25.3746        5.29813        8.81893        3.37715        5.21900                 NaN
  1125.00        2500.00                 NaN            NaN            NaN   50.1080                 NaN  0.598774        1.20518        25.3746        5.29816        8.81891        3.37733        5.21909                 NaN
  1121.79        2500.00                 NaN            NaN            NaN   50.1076                 NaN  0.598777        1.20520        25.3746        5.29820        8.81888        3.37752        5.21918                 NaN
  1118.59        2500.00                 NaN            NaN            NaN   50.1072                 NaN  0.598780        1.20523        25.3747        5.29823        8.81886        3.37770        5.21926                 NaN
  1115.38        2500.00                 NaN            NaN            NaN   50.1069                 NaN  0.598783        1.20526        25.3747        5.29827        8.81883        3.37789        5.21935                 NaN
  1112.18        2500.00                 NaN            NaN            NaN   50.1065                 NaN  0.598787        1.20529        25.3748        5.29830        8.81881        3.37808        5.21944                 NaN
  1108.97        2500.00                 NaN            NaN            NaN   50.1061                 NaN  0.598790        1.20531        25.3748        5.29834        8.81878        3.37826        5.21953                 NaN
  1105.77        2500.00                 NaN            NaN            NaN   50.1058                 NaN  0.598793        1.20534        25.3749        5.29837        8.81876        3.37845        5.21962                 NaN
  1102.56        2500.00                 NaN            NaN            NaN   50.0630                 NaN  0.598794        1.25582        25.4844        5.14461        8.83228        3.39935        5.22176                 NaN
  1099.36        2500.00                 NaN            NaN            NaN   50.0626                 NaN  0.598798        1.25585        25.4844        5.14464        8.83225        3.39954        5.22184                 NaN
  1096.15        2500.00                 NaN            NaN            NaN   50.0623                 NaN  0.598801        1.25588        25.4845        5.14468        8.83223        3.39972        5.22193                 NaN
  1092.95        2500.00                 NaN            NaN            NaN   50.0619                 NaN  0.598804        1.25590        25.4845        5.14471        8.83220        3.39991        5.22202                 NaN
  1089.74        2500.00                 NaN            NaN            NaN   50.0615                 NaN  0.598807        1.25593        25.4846        5.14475        8.83218        3.40010        5.22211                 NaN
  1086.54        2500.00                 NaN            NaN            NaN   50.0612                 NaN  0.598810        1.25596        25.4847        5.14478        8.83215        3.40028        5.22220                 NaN
  1083.33        2500.00                 NaN            NaN            NaN   50.0608                 NaN  0.598813        1.25599        25.4847        5.14482        8.83213        3.40047        5.22228                 NaN
  1080.13        2500.00                 NaN            NaN            NaN   50.0604                 NaN  0.598816        1.25602        25.4848        5.14486        8.83210        3.40066        5.22237                 NaN
  1076.92        2500.00                 NaN            NaN            NaN   50.0084                 NaN  0.598833        1.31064        25.6005        4.99744        8.85091        3.41121        5.22200                 NaN
  1073.72        2500.00                 NaN            NaN            NaN   50.0081                 NaN  0.598836        1.31067        25.6006        4.99748        8.85089        3.41139        5.22208                 NaN
  1070.51        2500.00                 NaN            NaN            NaN   50.0077                 NaN  0.598839        1.31070        25.6006        4.99751        8.85086        3.41158        5.22217                 NaN
  1067.31        2500.00                 NaN            NaN            NaN   50.0073                 NaN  0.598842        1.31072        25.6007        4.99755        8.85083        3.41177        5.22226                 NaN
  1064.10        2500.00                 NaN            NaN            NaN   50.0070                 NaN  0.598845        1.31075        25.6008        4.99759        8.85081        3.41195        5.22234                 NaN
  1060.90        2500.00                 NaN            NaN            NaN   50.0066                 NaN  0.598848        1.31078        25.6008        4.99762        8.85078        3.41214        5.22243                 NaN
  1057.69        2500.00                 NaN            NaN            NaN   50.0062                 NaN  0.598850        1.31081        25.6009        4.99766        8.85075        3.41233        5.22252                 NaN
  1054.49        2500.00                 NaN            NaN            NaN   50.0058                 NaN  0.598853        1.31084        25.6009        4.99770        8.85073        3.41252        5.22260                 NaN
  1051.28        2500.00                 NaN            NaN            NaN   49.9435                 NaN  0.598884        1.37003        25.7255        8.87477        4.85541        3.41251        5.21939                 NaN
  1048.08        2500.00                 NaN            NaN            NaN   49.9324                 NaN  0.598896        1.37832        25.7415        4.84247        8.88182        3.41160        4.41048       0.802579     
  1044.87        2500.00                 NaN            NaN            NaN   49.9194                 NaN  0.598909        1.38686        25.7572        4.83338        8.89117        3.41119        3.07629        2.12563     
  1041.67        2500.00                 NaN            NaN            NaN   49.9191                 NaN  0.598912        1.38689        25.7573        4.83342        8.89115        3.41138        3.07634        2.12559     
  1038.46        2500.00                 NaN            NaN            NaN   49.8927                 NaN  0.598934        1.40407        25.7894        4.81597        8.91050        3.41036       0.762939        4.41518     
  1035.26        2500.00                 NaN            NaN            NaN   49.8801                 NaN  0.598947        1.41277        25.8059        4.80534        8.91885        3.40891                 NaN   5.16917     
  1032.05        2500.00                 NaN            NaN            NaN   49.8715                 NaN  0.598954        1.42071        25.8226        4.78646        8.92209        3.40713                 NaN   5.17057     
  1028.85        2500.00                 NaN            NaN            NaN   49.8712                 NaN  0.598958        1.42075        25.8227        4.78651        8.92208        3.40732                 NaN   5.17048     
  1025.64        2500.00                 NaN            NaN            NaN   49.8521                 NaN  0.598973        1.43769        25.8578        8.93016        4.74918        3.40072                 NaN   5.17345     
  1022.44        2500.00                 NaN            NaN            NaN   49.8518                 NaN  0.598976        1.43773        25.8579        8.93015        4.74923        3.40091                 NaN   5.17336     
  1019.23        2500.00                 NaN            NaN            NaN   49.8515                 NaN  0.598980        1.43776        25.8580        8.93014        4.74927        3.40110                 NaN   5.17328     
  1016.03        2500.00                 NaN            NaN            NaN   49.8512                 NaN  0.598984        1.43780        25.8581        8.93013        4.74932        3.40129                 NaN   5.17320     
  1012.82        2500.00                 NaN            NaN            NaN   49.8509                 NaN  0.598988        1.43783        25.8582        8.93012        4.74937        3.40148                 NaN   5.17311     
  1009.62        2500.00                 NaN            NaN            NaN   49.8506                 NaN  0.598991        1.43786        25.8583        8.93011        4.74942        3.40167                 NaN   5.17303     
  1006.41        2500.00                 NaN            NaN            NaN   49.8503                 NaN  0.598995        1.43790        25.8584        8.93010        4.74946        3.40186                 NaN   5.17295     
  1003.21        2500.00                 NaN            NaN            NaN   49.8500                 NaN  0.598999        1.43793        25.8586        8.93009        4.74951        3.40206                 NaN   5.17288     
  1000.00        2500.00                 NaN            NaN            NaN   49.7695                 NaN  0.599051        1.50822        26.0026        8.96436        4.60140        3.36880                 NaN   5.18604     
