|6.6.6
Archiving\03_Data\eq/QFM_m0.75/TAY13/TAY13_4.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),m3     
  2000.00        2500.00                 NaN
  1996.79        2500.00                 NaN
  1993.59        2500.00                 NaN
  1990.38        2500.00                 NaN
  1987.18        2500.00                 NaN
  1983.97        2500.00                 NaN
  1980.77        2500.00                 NaN
  1977.56        2500.00                 NaN
  1974.36        2500.00                 NaN
  1971.15        2500.00                 NaN
  1967.95        2500.00                 NaN
  1964.74        2500.00                 NaN
  1961.54        2500.00                 NaN
  1958.33        2500.00                 NaN
  1955.13        2500.00                 NaN
  1951.92        2500.00                 NaN
  1948.72        2500.00                 NaN
  1945.51        2500.00                 NaN
  1942.31        2500.00                 NaN
  1939.10        2500.00                 NaN
  1935.90        2500.00                 NaN
  1932.69        2500.00                 NaN
  1929.49        2500.00                 NaN
  1926.28        2500.00                 NaN
  1923.08        2500.00                 NaN
  1919.87        2500.00                 NaN
  1916.67        2500.00                 NaN
  1913.46        2500.00                 NaN
  1910.26        2500.00                 NaN
  1907.05        2500.00                 NaN
  1903.85        2500.00                 NaN
  1900.64        2500.00                 NaN
  1897.44        2500.00                 NaN
  1894.23        2500.00                 NaN
  1891.03        2500.00                 NaN
  1887.82        2500.00                 NaN
  1884.62        2500.00                 NaN
  1881.41        2500.00       0.346261E-003
  1878.21        2500.00       0.145478E-002
  1875.00        2500.00       0.189145E-002
  1871.79        2500.00       0.226927E-002
  1868.59        2500.00       0.262845E-002
  1865.38        2500.00       0.298754E-002
  1862.18        2500.00       0.334653E-002
  1858.97        2500.00       0.370544E-002
  1855.77        2500.00       0.406425E-002
  1852.56        2500.00       0.442297E-002
  1849.36        2500.00       0.478160E-002
  1846.15        2500.00       0.514014E-002
  1842.95        2500.00       0.546732E-002
  1839.74        2500.00       0.579443E-002
  1836.54        2500.00       0.612145E-002
  1833.33        2500.00       0.644838E-002
  1830.13        2500.00       0.677524E-002
  1826.92        2500.00       0.710201E-002
  1823.72        2500.00       0.742870E-002
  1820.51        2500.00       0.775531E-002
  1817.31        2500.00       0.805359E-002
  1814.10        2500.00       0.835179E-002
  1810.90        2500.00       0.864992E-002
  1807.69        2500.00       0.894797E-002
  1804.49        2500.00       0.924595E-002
  1801.28        2500.00       0.954386E-002
  1798.08        2500.00       0.984169E-002
  1794.87        2500.00       0.101394E-001
  1791.67        2500.00       0.104132E-001
  1788.46        2500.00       0.106869E-001
  1785.26        2500.00       0.109605E-001
  1782.05        2500.00       0.112340E-001
  1778.85        2500.00       0.115075E-001
  1775.64        2500.00       0.117809E-001
  1772.44        2500.00       0.120543E-001
  1769.23        2500.00       0.123276E-001
  1766.03        2500.00       0.125749E-001
  1762.82        2500.00       0.128223E-001
  1759.62        2500.00       0.130695E-001
  1756.41        2500.00       0.133167E-001
  1753.21        2500.00       0.135639E-001
  1750.00        2500.00       0.138109E-001
  1746.79        2500.00       0.140580E-001
  1743.59        2500.00       0.143049E-001
  1740.38        2500.00       0.145337E-001
  1737.18        2500.00       0.147624E-001
  1733.97        2500.00       0.149911E-001
  1730.77        2500.00       0.152197E-001
  1727.56        2500.00       0.154483E-001
  1724.36        2500.00       0.156768E-001
  1721.15        2500.00       0.159053E-001
  1717.95        2500.00       0.161337E-001
  1714.74        2500.00       0.163464E-001
  1711.54        2500.00       0.165590E-001
  1708.33        2500.00       0.167716E-001
  1705.13        2500.00       0.169842E-001
  1701.92        2500.00       0.171967E-001
  1698.72        2500.00       0.174091E-001
  1695.51        2500.00       0.176216E-001
  1692.31        2500.00       0.178339E-001
  1689.10        2500.00       0.180296E-001
  1685.90        2500.00       0.182252E-001
  1682.69        2500.00       0.184208E-001
  1679.49        2500.00       0.186164E-001
  1676.28        2500.00       0.188119E-001
  1673.08        2500.00       0.190073E-001
  1669.87        2500.00       0.192028E-001
  1666.67        2500.00       0.193981E-001
  1663.46        2500.00       0.195841E-001
  1660.26        2500.00       0.197700E-001
  1657.05        2500.00       0.199559E-001
  1653.85        2500.00       0.201417E-001
  1650.64        2500.00       0.203275E-001
  1647.44        2500.00       0.205133E-001
  1644.23        2500.00       0.206990E-001
  1641.03        2500.00       0.208847E-001
  1637.82        2500.00       0.210609E-001
  1634.62        2500.00       0.212370E-001
  1631.41        2500.00       0.214132E-001
  1628.21        2500.00       0.215893E-001
  1625.00        2500.00       0.217649E-001
  1621.79        2500.00       0.219405E-001
  1618.59        2500.00       0.220405E-001
  1615.38        2500.00       0.219407E-001
  1612.18        2500.00       0.218389E-001
  1608.97        2500.00       0.217372E-001
  1605.77        2500.00       0.216355E-001
  1602.56        2500.00       0.215338E-001
  1599.36        2500.00       0.214322E-001
  1596.15        2500.00       0.213306E-001
  1592.95        2500.00       0.212291E-001
  1589.74        2500.00       0.211275E-001
  1586.54        2500.00       0.210115E-001
  1583.33        2500.00       0.208954E-001
  1580.13        2500.00       0.207794E-001
  1576.92        2500.00       0.206635E-001
  1573.72        2500.00       0.205475E-001
  1570.51        2500.00       0.204316E-001
  1567.31        2500.00       0.203158E-001
  1564.10        2500.00       0.202000E-001
  1560.90        2500.00       0.200715E-001
  1557.69        2500.00       0.199431E-001
  1554.49        2500.00       0.198147E-001
  1551.28        2500.00       0.196864E-001
  1548.08        2500.00       0.195581E-001
  1544.87        2500.00       0.194298E-001
  1541.67        2500.00       0.193016E-001
  1538.46        2500.00       0.191734E-001
  1535.26        2500.00       0.190281E-001
  1532.05        2500.00       0.188828E-001
  1528.85        2500.00       0.187375E-001
  1525.64        2500.00       0.185923E-001
  1522.44        2500.00       0.184471E-001
  1519.23        2500.00       0.183020E-001
  1516.03        2500.00       0.181569E-001
  1512.82        2500.00       0.180119E-001
  1509.62        2500.00       0.178447E-001
  1506.41        2500.00       0.176775E-001
  1503.21        2500.00       0.175104E-001
  1500.00        2500.00       0.173434E-001
  1496.79        2500.00       0.171764E-001
  1493.59        2500.00       0.170094E-001
  1490.38        2500.00       0.168425E-001
  1487.18        2500.00       0.166757E-001
  1483.97        2500.00       0.164874E-001
  1480.77        2500.00       0.162992E-001
  1477.56        2500.00       0.161110E-001
  1474.36        2500.00       0.159229E-001
  1471.15        2500.00       0.159266E-001
  1467.95        2500.00       0.160515E-001
  1464.74        2500.00       0.162164E-001
  1461.54        2500.00       0.163814E-001
  1458.33        2500.00       0.166361E-001
  1455.13        2500.00       0.168908E-001
  1451.92        2500.00       0.171456E-001
  1448.72        2500.00       0.174003E-001
  1445.51        2500.00       0.176550E-001
  1442.31        2500.00       0.179098E-001
  1439.10        2500.00       0.181645E-001
  1435.90        2500.00       0.184193E-001
  1432.69        2500.00       0.187645E-001
  1429.49        2500.00       0.191097E-001
  1426.28        2500.00       0.194548E-001
  1423.08        2500.00       0.198000E-001
  1419.87        2500.00       0.202309E-001
  1416.67        2500.00       0.208005E-001
  1413.46        2500.00       0.207983E-001
  1410.26        2500.00       0.219045E-001
  1407.05        2500.00       0.219022E-001
  1403.85        2500.00       0.218999E-001
  1400.64        2500.00       0.218977E-001
  1397.44        2500.00       0.241132E-001
  1394.23        2500.00       0.246592E-001
  1391.03        2500.00       0.251450E-001
  1387.82        2500.00       0.251424E-001
  1384.62        2500.00       0.256067E-001
  1381.41        2500.00       0.256041E-001
  1378.21        2500.00       0.256015E-001
  1375.00        2500.00       0.255989E-001
  1371.79        2500.00       0.255962E-001
  1368.59        2500.00       0.255936E-001
  1365.38        2500.00       0.255910E-001
  1362.18        2500.00       0.255884E-001
  1358.97        2500.00       0.273142E-001
  1355.77        2500.00       0.273115E-001
  1352.56        2500.00       0.273087E-001
  1349.36        2500.00       0.273059E-001
  1346.15        2500.00       0.273031E-001
  1342.95        2500.00       0.273003E-001
  1339.74        2500.00       0.272976E-001
  1336.54        2500.00       0.272948E-001
  1333.33        2500.00       0.288671E-001
  1330.13        2500.00       0.288642E-001
  1326.92        2500.00       0.288612E-001
  1323.72        2500.00       0.288583E-001
  1320.51        2500.00       0.296187E-001
  1317.31        2500.00       0.298109E-001
  1314.10        2500.00       0.307350E-001
  1310.90        2500.00       0.307319E-001
  1307.69        2500.00       0.308804E-001
  1304.49        2500.00       0.308773E-001
  1301.28        2500.00       0.308742E-001
  1298.08        2500.00       0.308711E-001
  1294.87        2500.00       0.308680E-001
  1291.67        2500.00       0.308649E-001
  1288.46        2500.00       0.308618E-001
  1285.26        2500.00       0.308587E-001
  1282.05        2500.00       0.315261E-001
  1278.85        2500.00       0.315230E-001
  1275.64        2500.00       0.315198E-001
  1272.44        2500.00       0.315167E-001
  1269.23        2500.00       0.315135E-001
  1266.03        2500.00       0.315104E-001
  1262.82        2500.00       0.315072E-001
  1259.62        2500.00       0.315041E-001
  1256.41        2500.00       0.322298E-001
  1253.21        2500.00       0.322266E-001
  1250.00        2500.00       0.322234E-001
  1246.79        2500.00       0.322202E-001
  1243.59        2500.00       0.322170E-001
