|6.6.6
Archiving\03_Data\eq/QFM_m0.75/TAY13/TAY13_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.5359       0.440517       0.236016E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.5359       0.440515       0.236015E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.3274       0.440490       0.303377E-002  0.229108                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.2874       0.440485                 NaN  0.272117                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.2779       0.440484                 NaN  0.281632                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.2654       0.440482                 NaN  0.294121                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.2529       0.440481                 NaN  0.306611                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.2404       0.440479                 NaN  0.319100                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.2279       0.440477                 NaN  0.331589                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.2027       0.440476                 NaN  0.356796                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.1775       0.440474                 NaN  0.382003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.1523       0.440473                 NaN  0.407210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.1271       0.440471                 NaN  0.432416                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.1019       0.440470                 NaN  0.457623                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.0767       0.440468                 NaN  0.482829                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.0515       0.440466                 NaN  0.508035                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.0263       0.440465                 NaN  0.533241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        98.9306       0.440464                 NaN  0.628975                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        98.8348       0.440463                 NaN  0.724708                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        98.7391       0.440462                 NaN  0.820440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        98.6434       0.440461                 NaN  0.916173                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        98.5476       0.440460                 NaN   1.01190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        98.4519       0.440459                 NaN   1.10764                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        98.3562       0.440458                 NaN   1.20337                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        98.2604       0.440457                 NaN   1.29910                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        97.8034       0.440459                 NaN   1.75618                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        97.3463       0.440462                 NaN   2.21326                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        96.8892       0.440465                 NaN   2.67035                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        96.4321       0.440467                 NaN   3.12744                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        95.9750       0.440470                 NaN   3.58454                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        95.5179       0.440472                 NaN   4.04165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        95.0608       0.440475                 NaN   4.49876                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        94.6036       0.440477                 NaN   4.95587                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        93.9179       0.440483                 NaN   5.64165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        93.2321       0.440488                 NaN   6.32744                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        92.5463       0.440494                 NaN   7.01324                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        91.8604       0.440499                 NaN   7.69907                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        91.0433       0.413577                 NaN   8.47829       0.150541E-001  0.497348E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        88.7756       0.285915E-001            NaN   10.3717       0.632533E-001  0.760820                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        87.9419                 NaN            NaN   11.1622       0.822743E-001  0.813639                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        87.2240                 NaN            NaN   11.8635       0.987801E-001  0.813650                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        86.5233                 NaN            NaN   12.5485       0.114538       0.813662                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        85.8225                 NaN            NaN   13.2335       0.130297       0.813673                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        85.1217                 NaN            NaN   13.9185       0.146056       0.813684                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        84.4209                 NaN            NaN   14.6036       0.161816       0.813696                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        83.7201                 NaN            NaN   15.2886       0.177576       0.813707                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        83.0192                 NaN            NaN   15.9737       0.193337       0.813719                 NaN            NaN            NaN            NaN            NaN            NaN
