|6.6.6
Archiving\03_Data\fracLP/QFM_m1/TIS/TIS_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1909.77        500.000        99.0017       0.982485       0.157733E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.0017       0.982483       0.157733E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.0017       0.982481       0.157732E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.0017       0.982479       0.157732E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.0018       0.982476       0.157731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.0018       0.982474       0.157731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.0018       0.982472       0.157731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.0018       0.982469       0.157730E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.0018       0.982467       0.157730E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.0018       0.982465       0.157730E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.0018       0.982462       0.157729E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.0018       0.982460       0.157729E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.0018       0.982457       0.157728E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.0018       0.982455       0.157728E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.0018       0.982452       0.157728E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.0018       0.982450       0.157727E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.0018       0.982447       0.157727E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.0018       0.982445       0.157726E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.0018       0.982442       0.157726E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.0018       0.982440       0.157726E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.0018       0.982437       0.157725E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.0018       0.982434       0.157725E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.0018       0.982432       0.157724E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.0018       0.982429       0.157724E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.0018       0.982426       0.157723E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.0018       0.982424       0.157723E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.0018       0.982421       0.157723E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.0018       0.982418       0.157722E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.0018       0.982415       0.157722E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.0018       0.982413       0.157721E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.0018       0.982410       0.157721E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.0018       0.982407       0.157720E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.0018       0.982404       0.157720E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.0018       0.982401       0.157719E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.0018       0.982398       0.157719E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.0018       0.982395       0.157718E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.0018       0.982392       0.157718E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.0018       0.982389       0.157717E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.0018       0.982386       0.157717E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.0018       0.982383       0.157716E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.0018       0.982380       0.157716E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.0019       0.982377       0.157715E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.0019       0.982374       0.157715E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.0019       0.982370       0.157714E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.0019       0.982367       0.157714E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.0019       0.982364       0.157713E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.0019       0.982361       0.157713E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.0019       0.982357       0.157712E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.0019       0.982354       0.157712E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.0019       0.982351       0.157711E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.0019       0.982344       0.157710E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.0019       0.982344       0.157710E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.0019       0.982341       0.157710E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.0019       0.982337       0.157709E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.0019       0.982334       0.157709E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.0019       0.982330       0.157708E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.0019       0.982327       0.157707E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.0019       0.982324       0.157707E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.0019       0.982320       0.157706E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.0019       0.982316       0.157706E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.0019       0.982316       0.157706E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.0019       0.982309       0.157705E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.0019       0.982305       0.157704E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.0019       0.982301       0.157703E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.0019       0.982298       0.157703E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.0019       0.982294       0.157702E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.0019       0.982296       0.157702E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.0019       0.982286       0.157701E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.0019       0.982282       0.157700E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.0020       0.982278       0.157700E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.0020       0.982274       0.157699E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.0020       0.982270       0.157698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.0020       0.982266       0.157698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.0020       0.982262       0.157697E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.0020       0.982258       0.157696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.0020       0.982254       0.157696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.0020       0.982247       0.157695E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.0020       0.982246       0.157694E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.0020       0.982242       0.157694E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        98.8304       0.982200                 NaN  0.187441                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.9898                 NaN            NaN            NaN  0.102410E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.9864                 NaN            NaN            NaN  0.135824E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.9866                 NaN            NaN            NaN  0.134097E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.9867                 NaN            NaN            NaN  0.133357E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.9868                 NaN            NaN            NaN  0.132242E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.9869                 NaN            NaN            NaN  0.130973E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.9870                 NaN            NaN            NaN  0.129929E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.9871                 NaN            NaN            NaN  0.128856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.9872                 NaN            NaN            NaN  0.127929E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.9873                 NaN            NaN            NaN  0.127011E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.9875                 NaN            NaN            NaN  0.125314E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.9875                 NaN            NaN            NaN  0.124621E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.9876                 NaN            NaN            NaN  0.124146E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.9878                 NaN            NaN            NaN  0.121982E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.9878                 NaN            NaN            NaN  0.121615E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.9879                 NaN            NaN            NaN  0.120789E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.9881                 NaN            NaN            NaN  0.119041E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.9882                 NaN            NaN            NaN  0.118460E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.8839                 NaN            NaN  0.104264       0.118132E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3464                 NaN            NaN  0.641447       0.121514E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3456                 NaN            NaN  0.642229       0.121356E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3470                 NaN            NaN  0.640896       0.120741E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.5789                 NaN            NaN  0.413166       0.790717E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.1110                 NaN            NaN  0.872791       0.161901E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3481                 NaN            NaN  0.639962       0.119504E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3268                 NaN            NaN  0.660897       0.123308E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3681                 NaN            NaN  0.620338       0.115192E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3484                 NaN            NaN  0.639739       0.118609E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3487                 NaN            NaN  0.639523       0.118195E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3489                 NaN            NaN  0.639295       0.117965E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3470                 NaN            NaN  0.641204       0.118286E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.3580                 NaN            NaN  0.630473       0.115766E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.3534                 NaN            NaN  0.634975       0.116724E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3584                 NaN            NaN  0.630080       0.115460E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.3537                 NaN            NaN  0.634709       0.115992E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.3605                 NaN            NaN  0.628048       0.114680E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.3601                 NaN            NaN  0.628415       0.114660E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.3630                 NaN            NaN  0.625575       0.113936E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.3643                 NaN            NaN  0.624300       0.113555E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.3644                 NaN            NaN  0.624235       0.113731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.3737                 NaN            NaN  0.615175       0.111494E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.3715                 NaN            NaN  0.617343       0.111963E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.3754                 NaN            NaN  0.613511       0.111285E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        99.3769                 NaN            NaN  0.611997       0.111041E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.3796                 NaN            NaN  0.609381       0.110120E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.3574                 NaN            NaN  0.631177       0.114085E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.4113                 NaN            NaN  0.578266       0.104635E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        99.3892                 NaN            NaN  0.599921       0.108456E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        99.3918                 NaN            NaN  0.597435       0.108036E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.3964                 NaN            NaN  0.592882       0.107167E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.3982                 NaN            NaN  0.591106       0.106645E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.4020                 NaN            NaN  0.587400       0.106052E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.4048                 NaN            NaN  0.584673       0.105531E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.4043                 NaN            NaN  0.585229       0.104711E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.4175                 NaN            NaN  0.572108       0.104121E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.4003                 NaN            NaN  0.588976       0.106847E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.4341                 NaN            NaN  0.555900       0.996578E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.3801                 NaN            NaN  0.608896       0.109706E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.5489                 NaN            NaN  0.443118       0.799782E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.3528                 NaN            NaN  0.635721       0.114739E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.4355                 NaN            NaN  0.554474       0.100017E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.4387                 NaN            NaN  0.551337       0.995144E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.4417                 NaN            NaN  0.548398       0.987841E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.4452                 NaN            NaN  0.544943       0.980814E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.8238                 NaN            NaN   1.15514       0.210167E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.9993                 NaN            NaN  0.149022E-005  0.658585E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.5919                 NaN            NaN  0.401654       0.647641E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.4097                 NaN            NaN  0.579859       0.104401E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.4648                 NaN            NaN  0.525686       0.946441E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.2000                 NaN            NaN  0.252529       0.673718E-003  0.546772                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        98.9621                 NaN            NaN  0.111350E-001            NaN   1.02674                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        98.9721                 NaN            NaN  0.956144E-002            NaN   1.01835                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        98.9816                 NaN            NaN  0.706140E-002            NaN   1.01131                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        98.9908                 NaN            NaN  0.229982E-002            NaN   1.00689                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        98.9997                 NaN            NaN  0.108227E-002            NaN  0.999178                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0095                 NaN            NaN  0.106883E-002            NaN  0.989393                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0200                 NaN            NaN  0.419004E-003            NaN  0.979537                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0270                 NaN            NaN  0.306777E-003            NaN  0.972662                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.0351                 NaN            NaN  0.951716E-005            NaN  0.964859                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0432                 NaN            NaN  0.161233E-002            NaN  0.955238                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.0535                 NaN            NaN  0.141160E-001            NaN  0.932378                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.0594                 NaN            NaN            NaN            NaN  0.940559                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.0555                 NaN            NaN  0.349611E-001            NaN  0.845405       0.641484E-001            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.7087                 NaN            NaN            NaN            NaN            NaN   1.29127                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.6824                 NaN            NaN            NaN            NaN            NaN   1.31758                 NaN            NaN            NaN            NaN            NaN
