|6.6.6
Archiving\03_Data\eq/QFM_m0.25/WD94/WD94_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           Sp(TH)         O(HP)          pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1858.97        2500.00        91.2142                 NaN  0.105564        7.97237       0.707894                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        90.5428                 NaN  0.116904        8.63202       0.708288                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        89.8707                 NaN  0.128256        9.29236       0.708681                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        89.1979                 NaN  0.139620        9.95338       0.709072                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        88.5244                 NaN  0.150997        10.6151       0.709463                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        87.8903                 NaN  0.161404        11.2385       0.709841                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        87.2555                 NaN  0.171822        11.8624       0.710217                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        86.6201                 NaN  0.182251        12.4870       0.710593                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        85.9841                 NaN  0.192690        13.1122       0.710967                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        85.3475                 NaN  0.203139        13.7380       0.711340                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        84.7102                 NaN  0.213600        14.3645       0.711712                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        84.0724                 NaN  0.224070        14.9915       0.712083                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        83.4339                 NaN  0.234551        15.6191       0.712452                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        82.8221                 NaN  0.244185        16.2209       0.712814                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        82.2098                 NaN  0.253828        16.8232       0.713175                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        81.5969                 NaN  0.263480        17.4260       0.713534                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        80.9835                 NaN  0.273141        18.0295       0.713892                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        80.3695                 NaN  0.282811        18.6334       0.714250                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        79.7550                 NaN  0.292491        19.2380       0.714605                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        79.1399                 NaN  0.302179        19.8430       0.714960                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        78.5242                 NaN  0.311876        20.4486       0.715313                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        77.9324                 NaN  0.320757        21.0312       0.715658                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        77.3401                 NaN  0.329646        21.6143       0.716001                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        76.7473                 NaN  0.338542        22.1978       0.716343                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        76.1540                 NaN  0.347446        22.7819       0.716684                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        75.5602                 NaN  0.356358        23.3665       0.717024                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        74.9659                 NaN  0.365278        23.9515       0.717362                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        74.3711                 NaN  0.374205        24.5370       0.717699                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        73.7758                 NaN  0.383140        25.1230       0.718034                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        73.2050                 NaN  0.391213        25.6854       0.718359                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        72.6337                 NaN  0.399293        26.2483       0.718682                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        72.0620                 NaN  0.407379        26.8116       0.719003                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        71.4899                 NaN  0.415471        27.3753       0.719323                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        70.9174                 NaN  0.423569        27.9394       0.719642                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        70.3444                 NaN  0.431674        28.5040       0.719960                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        69.7710                 NaN  0.439785        29.0690       0.720276                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        69.1972                 NaN  0.447902        29.6343       0.720590                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        68.6427                 NaN  0.455614        30.1808       0.720897                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        68.0878                 NaN  0.463331        30.7276       0.721203                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        67.5326                 NaN  0.471054        31.2749       0.721507                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        66.9770                 NaN  0.478783        31.8225       0.721810                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        66.4210                 NaN  0.486517        32.3704       0.722111                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        65.8646                 NaN  0.494256        32.9187       0.722411                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        65.3079                 NaN  0.502000        33.4674       0.722710                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        64.7508                 NaN  0.509750        34.0164       0.723006                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        64.2245                 NaN  0.516800        34.5354       0.723287                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        63.6978                 NaN  0.523854        35.0548       0.723567                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        63.1708                 NaN  0.530913        35.5744       0.723844                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        62.6436                 NaN  0.537976        36.0943       0.724121                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        62.1160                 NaN  0.545043        36.6146       0.724395                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        61.5881                 NaN  0.552114        37.1351       0.724669                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        61.0600                 NaN  0.559190        37.6559       0.724940                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        60.5316                 NaN  0.566269        38.1769       0.725210                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        60.0378                 NaN  0.572866        38.6639       0.725463                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        59.5438                 NaN  0.579466        39.1510       0.725715                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        59.0496                 NaN  0.586070        39.6384       0.725965                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        58.5551                 NaN  0.592677        40.1260       0.726213                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        58.0604                 NaN  0.599287        40.6139       0.726460                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        57.5655                 NaN  0.605901        41.1019       0.726706                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        57.0703                 NaN  0.612517        41.5902       0.726949                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        56.5750                 NaN  0.619137        42.0787       0.727191                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        56.1210                 NaN  0.625331        42.5262       0.727413                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        55.6669                 NaN  0.631528        42.9739       0.727634                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        55.2126                 NaN  0.637728        43.4218       0.727853                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        54.7582                 NaN  0.643930        43.8698       0.728070                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        54.3036                 NaN  0.650134        44.3180       0.728286                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        53.8488                 NaN  0.656341        44.7663       0.728500                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        53.3939                 NaN  0.662550        45.2148       0.728713                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        52.9389                 NaN  0.668761        45.6634       0.728924                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        52.5028                 NaN  0.675166        46.0929       0.729129                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        51.8293                 NaN  0.677883        46.4498       0.729570       0.313513                 NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        50.6882                 NaN  0.675749        46.6538       0.730484        1.25170                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        49.5445                 NaN  0.673608        46.8583       0.731398        2.19221                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        48.5301                 NaN  0.671038        47.0354       0.732218        3.03133                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        47.5135                 NaN  0.668462        47.2127       0.733037        3.87229                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        46.4948                 NaN  0.665879        47.3904       0.733857        4.71511                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        45.4739                 NaN  0.663289        47.5683       0.734678        5.55978                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        44.6500                 NaN  0.660076        47.7056       0.735356        6.24900                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        43.8246                 NaN  0.656855        47.8430       0.736034        6.93946                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        42.9979                 NaN  0.653628        47.9806       0.736712        7.63116                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        42.1697                 NaN  0.650395        48.1184       0.737390        8.32411                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        41.3401                 NaN  0.647154        48.2564       0.738068        9.01829                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        40.5091                 NaN  0.643907        48.3945       0.738747        9.71373                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        39.6767                 NaN  0.640654        48.5328       0.739425        10.4104                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        38.8429                 NaN  0.637393        48.6713       0.740104        11.1083                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        38.1913                 NaN  0.633510        48.7716       0.740652        11.6630                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        37.5388                 NaN  0.629621        48.8720       0.741201        12.2184                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        36.8855                 NaN  0.625725        48.9724       0.741749        12.7746                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        36.2313                 NaN  0.621824        49.0730       0.742298        13.3316                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        35.5762                 NaN  0.617916        49.1737       0.742847        13.8894                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        34.9202                 NaN  0.614002        49.2744       0.743395        14.4480                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        34.2633                 NaN  0.610082        49.3753       0.743943        15.0074                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        33.6056                 NaN  0.606155        49.4762       0.744492        15.5676                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        33.0678                 NaN  0.601653        49.5508       0.744955        16.0348                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        32.5294                 NaN  0.597145        49.6255       0.745417        16.5026                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        31.9904                 NaN  0.592631        49.7002       0.745880        16.9709                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        31.4507                 NaN  0.588112        49.7750       0.746343        17.4398                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        30.9105                 NaN  0.583587        49.8498       0.746805        17.9092                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        30.3698                 NaN  0.579055        49.9247       0.747268        18.3792                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        29.8284                 NaN  0.574519        49.9996       0.747730        18.8497                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        29.2864                 NaN  0.569976        50.0746       0.748193        19.3208                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        28.8212                 NaN  0.564504        50.1332       0.748602        19.7324                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        28.3556                 NaN  0.559027        50.1919       0.749011        20.1444                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        27.8896                 NaN  0.553543        50.2505       0.749420        20.5569                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        27.4231                 NaN  0.548054        50.3092       0.749829        20.9697                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        26.9562                 NaN  0.542558        50.3680       0.750238        21.3830                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        26.4889                 NaN  0.537057        50.4267       0.750647        21.7967                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        26.0211                 NaN  0.531549        50.4855       0.751055        22.2108                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        25.5528                 NaN  0.526035        50.5443       0.751464        22.6253                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        25.1313                 NaN  0.519637        50.5922       0.751842        23.0049                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        24.7095                 NaN  0.513233        50.6402       0.752220        23.3848                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        24.2873                 NaN  0.506822        50.6882       0.752598        23.7651                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        23.8647                 NaN  0.500405        50.7362       0.752976        24.1457                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        23.4418                 NaN  0.493981        50.7842       0.753354        24.5267                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        23.0185                 NaN  0.487551        50.8322       0.753732        24.9080                 NaN            NaN            NaN            NaN            NaN
  1490.38        2500.00        22.5949                 NaN  0.481115        50.8802       0.754110        25.2896                 NaN            NaN            NaN            NaN            NaN
  1487.18        2500.00        22.1709                 NaN  0.474673        50.9283       0.754487        25.6716                 NaN            NaN            NaN            NaN            NaN
  1483.97        2500.00        21.7733                 NaN  0.467576        50.9707       0.754848        26.0336                 NaN            NaN            NaN            NaN            NaN
  1480.77        2500.00        21.3753                 NaN  0.460472        51.0132       0.755208        26.3958                 NaN            NaN            NaN            NaN            NaN
  1477.56        2500.00        20.9770                 NaN  0.453362        51.0557       0.755569        26.7584                 NaN            NaN            NaN            NaN            NaN
  1474.36        2500.00        20.5785                 NaN  0.446245        51.0981       0.755929        27.1212                 NaN            NaN            NaN            NaN            NaN
  1471.15        2500.00        20.1813                 NaN  0.438969        51.1334       0.756291        27.4901                 NaN            NaN            NaN            NaN            NaN
  1467.95        2500.00        19.6257                 NaN  0.439099        51.1970       0.756830        27.6530       0.328412                 NaN            NaN            NaN            NaN
  1464.74        2500.00        19.0381                 NaN  0.443012        51.2551       0.757410        27.7727       0.733690                 NaN            NaN            NaN            NaN
  1461.54        2500.00        18.4496                 NaN  0.446931        51.3131       0.757990        27.8927        1.13958                 NaN            NaN            NaN            NaN
  1458.33        2500.00        17.9622                 NaN  0.453324        51.3502       0.758490        27.9860        1.48976                 NaN            NaN            NaN            NaN
  1455.13        2500.00        17.4741                 NaN  0.459726        51.3873       0.758990        28.0795        1.84038                 NaN            NaN            NaN            NaN
  1451.92        2500.00        16.9855                 NaN  0.466137        51.4244       0.759489        28.1730        2.19147                 NaN            NaN            NaN            NaN
  1448.72        2500.00        16.4963                 NaN  0.472558        51.4615       0.759989        28.2666        2.54300                 NaN            NaN            NaN            NaN
  1445.51        2500.00        16.0066                 NaN  0.478988        51.4986       0.760488        28.3604        2.89498                 NaN            NaN            NaN            NaN
  1442.31        2500.00        15.5163                 NaN  0.485428        51.5357       0.760987        28.4542        3.24742                 NaN            NaN            NaN            NaN
  1439.10        2500.00        15.0254                 NaN  0.491876        51.5727       0.761487        28.5482        3.60031                 NaN            NaN            NaN            NaN
  1435.90        2500.00        14.5340                 NaN  0.498334        51.6098       0.761985        28.6423        3.95365                 NaN            NaN            NaN            NaN
  1432.69        2500.00        14.1422                 NaN  0.507786        51.6262       0.762403        28.7163        4.24509                 NaN            NaN            NaN            NaN
  1429.49        2500.00        13.7501                 NaN  0.517248        51.6425       0.762821        28.7905        4.53685                 NaN            NaN            NaN            NaN
  1426.28        2500.00        13.3576                 NaN  0.526722        51.6589       0.763238        28.8647        4.82892                 NaN            NaN            NaN            NaN
  1423.08        2500.00        12.9647                 NaN  0.536207        51.6752       0.763656        28.9389        5.12129                 NaN            NaN            NaN            NaN
  1419.87        2500.00        12.6059                 NaN  0.547273        51.6824       0.764043        29.0083        5.39212                 NaN            NaN            NaN            NaN
  1416.67        2500.00        12.2649                 NaN  0.557993        51.6896       0.764417        29.0627       0.103513E-001   5.65014                 NaN            NaN            NaN
  1413.46        2500.00        12.2644                 NaN  0.558011        51.6898       0.764430        29.0629       0.103514E-001   5.65017                 NaN            NaN            NaN
  1410.26        2500.00        11.5622                 NaN  0.588166        51.6889       0.765193        28.8325        6.12817       0.434889                 NaN            NaN            NaN
  1407.05        2500.00        11.5617                 NaN  0.588184        51.6890       0.765206        28.8327        6.12820       0.434894                 NaN            NaN            NaN
  1403.85        2500.00        11.5613                 NaN  0.588201        51.6892       0.765219        28.8330        6.12824       0.434898                 NaN            NaN            NaN
  1400.64        2500.00        11.5608                 NaN  0.588219        51.6894       0.765232        28.8332        6.12828       0.434903                 NaN            NaN            NaN
  1397.44        2500.00        11.5604                 NaN  0.588237        51.6896       0.765245        28.8334        6.12832       0.434908                 NaN            NaN            NaN
  1394.23        2500.00        11.5599                 NaN  0.588255        51.6897       0.765258        28.8336        6.12835       0.434913                 NaN            NaN            NaN
  1391.03        2500.00        11.5594                 NaN  0.588273        51.6899       0.765271        28.8338        6.12839       0.434917                 NaN            NaN            NaN
  1387.82        2500.00        11.5590                 NaN  0.588290        51.6901       0.765284        28.8340        6.12843       0.434922                 NaN            NaN            NaN
  1384.62        2500.00        9.19906                 NaN  0.725866        51.5721       0.767893        28.4220        7.65096        1.66218                 NaN            NaN            NaN
  1381.41        2500.00        9.19875                 NaN  0.725887        51.5722       0.767904        28.4221        7.65099        1.66219                 NaN            NaN            NaN
  1378.21        2500.00        9.19844                 NaN  0.725908        51.5722       0.767916        28.4223        7.65103        1.66221                 NaN            NaN            NaN
  1375.00        2500.00        9.19813                 NaN  0.725930        51.5723       0.767927        28.4224        7.65106        1.66222                 NaN            NaN            NaN
  1371.79        2500.00        8.24889                 NaN  0.792720        51.4968       0.769051        28.3162        2.09302        8.28327                 NaN            NaN            NaN
  1368.59        2500.00        8.02745                 NaN  0.809667        51.4765       0.769327        28.2975        2.18924        8.43032                 NaN            NaN            NaN
  1365.38        2500.00        7.80629                 NaN  0.825045        51.4581       0.769554        28.2672        2.29565        8.54723       0.308994E-001            NaN            NaN
  1362.18        2500.00        7.80606                 NaN  0.825068        51.4581       0.769564        28.2673        2.29567        8.54727       0.309013E-001            NaN            NaN
  1358.97        2500.00        7.33392                 NaN  0.844463        51.5082       0.769909        28.0657        8.68457        2.58047       0.212690                 NaN            NaN
  1355.77        2500.00        7.33372                 NaN  0.844487        51.5082       0.769919        28.0659        8.68460        2.58049       0.212703                 NaN            NaN
  1352.56        2500.00        7.33352                 NaN  0.844511        51.5082       0.769929        28.0660        8.68463        2.58051       0.212716                 NaN            NaN
  1349.36        2500.00        7.33331                 NaN  0.844535        51.5082       0.769939        28.0661        8.68466        2.58053       0.212729                 NaN            NaN
  1346.15        2500.00        7.33310                 NaN  0.844559        51.5082       0.769949        28.0662        8.68469        2.58055       0.212742                 NaN            NaN
  1342.95        2500.00        7.33290                 NaN  0.844583        51.5082       0.769959        28.0663        8.68472        2.58058       0.212755                 NaN            NaN
  1339.74        2500.00        7.33269                 NaN  0.844607        51.5082       0.769969        28.0665        8.68475        2.58060       0.212768                 NaN            NaN
  1336.54        2500.00        7.33248                 NaN  0.844630        51.5081       0.769979        28.0666        8.68478        2.58062       0.212781                 NaN            NaN
  1333.33        2500.00        5.72989                 NaN  0.901609        51.6840       0.771174        27.4610        3.47885        9.08479       0.888636                 NaN            NaN
  1330.13        2500.00        5.72976                 NaN  0.901633        51.6839       0.771182        27.4611        3.47888        9.08481       0.888689                 NaN            NaN
  1326.92        2500.00        5.72963                 NaN  0.901657        51.6839       0.771191        27.4612        3.47890        9.08483       0.888742                 NaN            NaN
  1323.72        2500.00        5.72950                 NaN  0.901681        51.6838       0.771200        27.4613        3.47893        9.08486       0.888795                 NaN            NaN
  1320.51        2500.00        5.05173                 NaN  0.935930        51.6969       0.771782        27.2864        9.28716        3.82489        1.14519                 NaN            NaN
  1317.31        2500.00        4.89133                 NaN  0.943550        51.7030       0.771931        27.2441        3.90481        9.33221        1.20904                 NaN            NaN
  1314.10        2500.00        3.15320                 NaN  0.959779        51.9526       0.772738        26.9817        9.48526        4.20250        1.46196        1.03028                 NaN
  1310.90        2500.00                 NaN            NaN  0.982953        52.4293       0.774063        26.5173        9.71795        4.66652        1.86938        3.04253                 NaN
  1307.69        2500.00                 NaN            NaN  0.986941        52.4424       0.774044        26.4995        9.70046        4.65920        1.89019        3.04721                 NaN
  1304.49        2500.00                 NaN            NaN  0.986965        52.4422       0.774050        26.4995        9.70046        4.65923        1.89029        3.04727                 NaN
  1301.28        2500.00                 NaN            NaN  0.986988        52.4419       0.774056        26.4996        9.70047        4.65925        1.89040        3.04733                 NaN
  1298.08        2500.00                 NaN            NaN  0.987012        52.4417       0.774063        26.4996        9.70047        4.65927        1.89051        3.04739                 NaN
  1294.87        2500.00                 NaN            NaN  0.987036        52.4415       0.774069        26.4996        9.70047        4.65930        1.89062        3.04745                 NaN
