|6.6.6
Archiving\03_Data\eq/QFM_m0.25/WD94/WD94_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           Sp(TH)         O(HP)          pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1663.46        2500.00        52.7122                 NaN  0.902869        45.5354       0.849536                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        52.2240                 NaN  0.911516        46.0150       0.849551                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        51.7358                 NaN  0.920163        46.4945       0.849567                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        51.2475                 NaN  0.928811        46.9741       0.849582                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        50.7593                 NaN  0.937459        47.4537       0.849598                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        50.2710                 NaN  0.946107        47.9333       0.849613                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        49.7827                 NaN  0.954756        48.4129       0.849629                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        49.2944                 NaN  0.963405        48.8925       0.849644                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        48.8250                 NaN  0.972085        49.3533       0.849660                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        48.1280                 NaN  0.975456        49.7202       0.849676       0.326633                 NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        46.9846                 NaN  0.970796        49.8920       0.849693        1.30294                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        45.8411                 NaN  0.966135        50.0638       0.849711        2.27930                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        44.8289                 NaN  0.961004        50.2110       0.849727        3.14938                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        43.8167                 NaN  0.955873        50.3582       0.849742        4.01949                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        42.8044                 NaN  0.950741        50.5054       0.849758        4.88964                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        41.7921                 NaN  0.945609        50.6527       0.849774        5.75982                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        40.9758                 NaN  0.939794        50.7647       0.849786        6.46990                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        40.1595                 NaN  0.933978        50.8767       0.849799        7.18000                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        39.3432                 NaN  0.928161        50.9887       0.849812        7.89012                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        38.5268                 NaN  0.922345        51.1008       0.849824        8.60026                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        37.7104                 NaN  0.916529        51.2128       0.849837        9.31043                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        36.8940                 NaN  0.910712        51.3248       0.849850        10.0206                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        36.0776                 NaN  0.904895        51.4369       0.849862        10.7308                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        35.2611                 NaN  0.899078        51.5489       0.849875        11.4410                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        34.6238                 NaN  0.892505        51.6282       0.849885        12.0056                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        33.9864                 NaN  0.885932        51.7075       0.849895        12.5702                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        33.3490                 NaN  0.879359        51.7868       0.849905        13.1349                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        32.7117                 NaN  0.872785        51.8661       0.849914        13.6995                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        32.0743                 NaN  0.866212        51.9455       0.849924        14.2641                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        31.4368                 NaN  0.859638        52.0248       0.849934        14.8288                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        30.7994                 NaN  0.853064        52.1041       0.849944        15.3935                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        30.1620                 NaN  0.846490        52.1834       0.849954        15.9582                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        29.6420                 NaN  0.839226        52.2392       0.849962        16.4296                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        29.1221                 NaN  0.831962        52.2949       0.849969        16.9011                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        28.6021                 NaN  0.824698        52.3507       0.849977        17.3726                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        28.0821                 NaN  0.817434        52.4064       0.849984        17.8440                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        27.5622                 NaN  0.810169        52.4621       0.849992        18.3155                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        27.0422                 NaN  0.802905        52.5179       0.850000        18.7870                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        26.5222                 NaN  0.795640        52.5736       0.850007        19.2585                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        26.0022                 NaN  0.788376        52.6294       0.850015        19.7300                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        25.5574                 NaN  0.779888        52.6708       0.850021        20.1419                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        25.1126                 NaN  0.771401        52.7123       0.850027        20.5537                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        24.6678                 NaN  0.762913        52.7537       0.850032        20.9656                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        24.2229                 NaN  0.754425        52.7952       0.850038        21.3774                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        23.7781                 NaN  0.745938        52.8366       0.850044        21.7893                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        23.3333                 NaN  0.737450        52.8781       0.850050        22.2012                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        22.8884                 NaN  0.728962        52.9195       0.850056        22.6130                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        22.4436                 NaN  0.720473        52.9610       0.850062        23.0249                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        22.0448                 NaN  0.710790        52.9922       0.850066        23.4022                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        21.6460                 NaN  0.701106        53.0234       0.850070        23.7795                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        21.2472                 NaN  0.691423        53.0546       0.850075        24.1568                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        20.8484                 NaN  0.681739        53.0858       0.850079        24.5340                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        20.4496                 NaN  0.672055        53.1170       0.850083        24.9113                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        20.0507                 NaN  0.662372        53.1482       0.850088        25.2886                 NaN            NaN            NaN            NaN            NaN
  1490.38        2500.00        19.6519                 NaN  0.652688        53.1794       0.850092        25.6659                 NaN            NaN            NaN            NaN            NaN
  1487.18        2500.00        19.2531                 NaN  0.643003        53.2106       0.850096        26.0432                 NaN            NaN            NaN            NaN            NaN
  1483.97        2500.00        18.8805                 NaN  0.632483        53.2362       0.850099        26.4007                 NaN            NaN            NaN            NaN            NaN
  1480.77        2500.00        18.5078                 NaN  0.621962        53.2619       0.850102        26.7582                 NaN            NaN            NaN            NaN            NaN
  1477.56        2500.00        18.1352                 NaN  0.611441        53.2875       0.850105        27.1157                 NaN            NaN            NaN            NaN            NaN
  1474.36        2500.00        17.7625                 NaN  0.600920        53.3132       0.850108        27.4733                 NaN            NaN            NaN            NaN            NaN
  1471.15        2500.00        17.3927                 NaN  0.590096        53.3292       0.850110        27.8378                 NaN            NaN            NaN            NaN            NaN
  1467.95        2500.00        16.8766                 NaN  0.589025        53.3681       0.850115        27.9881       0.328068                 NaN            NaN            NaN            NaN
  1464.74        2500.00        16.3324                 NaN  0.592738        53.3963       0.850119        28.0960       0.732506                 NaN            NaN            NaN            NaN
  1461.54        2500.00        15.7881                 NaN  0.596451        53.4245       0.850123        28.2039        1.13695                 NaN            NaN            NaN            NaN
  1458.33        2500.00        15.3393                 NaN  0.603516        53.4362       0.850127        28.2851        1.48573                 NaN            NaN            NaN            NaN
  1455.13        2500.00        14.8904                 NaN  0.610581        53.4480       0.850130        28.3663        1.83452                 NaN            NaN            NaN            NaN
  1451.92        2500.00        14.4416                 NaN  0.617647        53.4597       0.850133        28.4476        2.18331                 NaN            NaN            NaN            NaN
  1448.72        2500.00        13.9928                 NaN  0.624712        53.4715       0.850136        28.5288        2.53211                 NaN            NaN            NaN            NaN
  1445.51        2500.00        13.5439                 NaN  0.631777        53.4832       0.850139        28.6100        2.88090                 NaN            NaN            NaN            NaN
  1442.31        2500.00        13.0951                 NaN  0.638843        53.4950       0.850142        28.6912        3.22970                 NaN            NaN            NaN            NaN
  1439.10        2500.00        12.6462                 NaN  0.645908        53.5067       0.850145        28.7725        3.57850                 NaN            NaN            NaN            NaN
  1435.90        2500.00        12.1974                 NaN  0.652974        53.5185       0.850148        28.8537        3.92731                 NaN            NaN            NaN            NaN
  1432.69        2500.00        11.8418                 NaN  0.663989        53.5124       0.850151        28.9168        4.21490                 NaN            NaN            NaN            NaN
  1429.49        2500.00        11.4862                 NaN  0.675004        53.5064       0.850153        28.9798        4.50250                 NaN            NaN            NaN            NaN
  1426.28        2500.00        11.1305                 NaN  0.686019        53.5003       0.850155        29.0429        4.79009                 NaN            NaN            NaN            NaN
  1423.08        2500.00        10.7749                 NaN  0.697034        53.4942       0.850157        29.1060        5.07769                 NaN            NaN            NaN            NaN
  1419.87        2500.00        10.4517                 NaN  0.710053        53.4786       0.850159        29.1657        5.34384                 NaN            NaN            NaN            NaN
  1416.67        2500.00        10.1452                 NaN  0.722665        53.4657       0.850160        29.2089       0.103030E-001   5.59711                 NaN            NaN            NaN
  1413.46        2500.00        10.1452                 NaN  0.722665        53.4657       0.850160        29.2089       0.103030E-001   5.59711                 NaN            NaN            NaN
  1410.26        2500.00        9.51543                 NaN  0.759002        53.4315       0.850168        28.9464        6.06500       0.432459                 NaN            NaN            NaN
  1407.05        2500.00        9.51543                 NaN  0.759002        53.4315       0.850168        28.9464        6.06500       0.432459                 NaN            NaN            NaN
  1403.85        2500.00        9.51543                 NaN  0.759002        53.4315       0.850168        28.9464        6.06500       0.432459                 NaN            NaN            NaN
  1400.64        2500.00        9.51543                 NaN  0.759002        53.4315       0.850168        28.9464        6.06500       0.432459                 NaN            NaN            NaN
  1397.44        2500.00        9.51543                 NaN  0.759002        53.4315       0.850168        28.9464        6.06500       0.432459                 NaN            NaN            NaN
  1394.23        2500.00        9.51543                 NaN  0.759002        53.4315       0.850168        28.9464        6.06500       0.432459                 NaN            NaN            NaN
  1391.03        2500.00        9.51543                 NaN  0.759002        53.4315       0.850168        28.9464        6.06500       0.432459                 NaN            NaN            NaN
  1387.82        2500.00        9.51543                 NaN  0.759002        53.4315       0.850168        28.9464        6.06500       0.432459                 NaN            NaN            NaN
  1384.62        2500.00        7.42549                 NaN  0.924258        53.1408       0.850181        28.4667        7.54573        1.64687                 NaN            NaN            NaN
  1381.41        2500.00        7.42549                 NaN  0.924258        53.1408       0.850181        28.4667        7.54573        1.64687                 NaN            NaN            NaN
  1378.21        2500.00        7.42549                 NaN  0.924258        53.1408       0.850181        28.4667        7.54573        1.64687                 NaN            NaN            NaN
  1375.00        2500.00        7.42549                 NaN  0.924258        53.1408       0.850181        28.4667        7.54573        1.64687                 NaN            NaN            NaN
  1371.79        2500.00        6.59905                 NaN   1.00348        52.9963       0.850187        28.3241        2.07023        8.15666                 NaN            NaN            NaN
  1368.59        2500.00        6.40770                 NaN   1.02344        52.9600       0.850188        28.2961        2.16438        8.29817                 NaN            NaN            NaN
  1365.38        2500.00        6.21922                 NaN   1.04240        52.9135       0.850187        28.2678        2.26943        8.41206       0.253779E-001            NaN            NaN
  1362.18        2500.00        6.21922                 NaN   1.04240        52.9135       0.850187        28.2678        2.26943        8.41206       0.253779E-001            NaN            NaN
  1358.97        2500.00        5.81504                 NaN   1.06627        52.9454       0.850196        28.0600        8.54038        2.54813       0.174588                 NaN            NaN
  1355.77        2500.00        5.81504                 NaN   1.06627        52.9454       0.850196        28.0600        8.54038        2.54813       0.174588                 NaN            NaN
  1352.56        2500.00        5.81504                 NaN   1.06627        52.9454       0.850196        28.0600        8.54038        2.54813       0.174588                 NaN            NaN
  1349.36        2500.00        5.81504                 NaN   1.06627        52.9454       0.850196        28.0600        8.54038        2.54813       0.174588                 NaN            NaN
  1346.15        2500.00        5.81504                 NaN   1.06627        52.9454       0.850196        28.0600        8.54038        2.54813       0.174588                 NaN            NaN
  1342.95        2500.00        5.81504                 NaN   1.06627        52.9454       0.850196        28.0600        8.54038        2.54813       0.174588                 NaN            NaN
  1339.74        2500.00        5.81504                 NaN   1.06627        52.9454       0.850196        28.0600        8.54038        2.54813       0.174588                 NaN            NaN
  1336.54        2500.00        5.81504                 NaN   1.06627        52.9454       0.850196        28.0600        8.54038        2.54813       0.174588                 NaN            NaN
  1333.33        2500.00        4.47058                 NaN   1.13361        53.0792       0.850227        27.3979        3.42509        8.91543       0.727991                 NaN            NaN
  1330.13        2500.00        4.47058                 NaN   1.13361        53.0792       0.850227        27.3979        3.42509        8.91543       0.727991                 NaN            NaN
  1326.92        2500.00        4.47058                 NaN   1.13361        53.0792       0.850227        27.3979        3.42509        8.91543       0.727991                 NaN            NaN
  1323.72        2500.00        4.47058                 NaN   1.13361        53.0792       0.850227        27.3979        3.42509        8.91543       0.727991                 NaN            NaN
  1320.51        2500.00        3.91426                 NaN   1.17515        53.0400       0.850231        27.2141        9.10746        3.76155       0.937247                 NaN            NaN
  1317.31        2500.00        3.78352                 NaN   1.18412        53.0380       0.850233        27.1666        3.83872        9.14952       0.989267                 NaN            NaN
  1314.10        2500.00        2.43281                 NaN   1.20286        53.2454       0.850249        26.8773        9.28763        4.12560        1.19493       0.783255                 NaN
  1310.90        2500.00                 NaN            NaN   1.22959        53.6535       0.850282        26.3702        9.49233        4.57030        1.52530        2.30851                 NaN
  1307.69        2500.00                 NaN            NaN   1.23460        53.6726       0.850284        26.3528        9.47358        4.56179        1.54225        2.31210                 NaN
  1304.49        2500.00                 NaN            NaN   1.23460        53.6726       0.850284        26.3528        9.47358        4.56179        1.54225        2.31210                 NaN
  1301.28        2500.00                 NaN            NaN   1.23460        53.6726       0.850284        26.3528        9.47358        4.56179        1.54225        2.31210                 NaN
  1298.08        2500.00                 NaN            NaN   1.23460        53.6726       0.850284        26.3528        9.47358        4.56179        1.54225        2.31210                 NaN
  1294.87        2500.00                 NaN            NaN   1.23460        53.6726       0.850284        26.3528        9.47358        4.56179        1.54225        2.31210                 NaN
