|6.6.6
Archiving\03_Data\eq/QFM_m0.25/WD94/WD94_4.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),m3     
  2000.00        2500.00                 NaN
  1996.79        2500.00                 NaN
  1993.59        2500.00                 NaN
  1990.38        2500.00                 NaN
  1987.18        2500.00                 NaN
  1983.97        2500.00                 NaN
  1980.77        2500.00                 NaN
  1977.56        2500.00                 NaN
  1974.36        2500.00                 NaN
  1971.15        2500.00                 NaN
  1967.95        2500.00                 NaN
  1964.74        2500.00                 NaN
  1961.54        2500.00                 NaN
  1958.33        2500.00                 NaN
  1955.13        2500.00                 NaN
  1951.92        2500.00                 NaN
  1948.72        2500.00                 NaN
  1945.51        2500.00                 NaN
  1942.31        2500.00                 NaN
  1939.10        2500.00                 NaN
  1935.90        2500.00                 NaN
  1932.69        2500.00                 NaN
  1929.49        2500.00                 NaN
  1926.28        2500.00                 NaN
  1923.08        2500.00                 NaN
  1919.87        2500.00                 NaN
  1916.67        2500.00                 NaN
  1913.46        2500.00                 NaN
  1910.26        2500.00                 NaN
  1907.05        2500.00                 NaN
  1903.85        2500.00                 NaN
  1900.64        2500.00                 NaN
  1897.44        2500.00                 NaN
  1894.23        2500.00                 NaN
  1891.03        2500.00                 NaN
  1887.82        2500.00                 NaN
  1884.62        2500.00       0.405677E-003
  1881.41        2500.00       0.810971E-003
  1878.21        2500.00       0.121616E-002
  1875.00        2500.00       0.162123E-002
  1871.79        2500.00       0.202620E-002
  1868.59        2500.00       0.240373E-002
  1865.38        2500.00       0.278116E-002
  1862.18        2500.00       0.315849E-002
  1858.97        2500.00       0.353571E-002
  1855.77        2500.00       0.391284E-002
  1852.56        2500.00       0.428988E-002
  1849.36        2500.00       0.466681E-002
  1846.15        2500.00       0.504364E-002
  1842.95        2500.00       0.538771E-002
  1839.74        2500.00       0.573169E-002
  1836.54        2500.00       0.607557E-002
  1833.33        2500.00       0.641937E-002
  1830.13        2500.00       0.676309E-002
  1826.92        2500.00       0.710671E-002
  1823.72        2500.00       0.745024E-002
  1820.51        2500.00       0.779369E-002
  1817.31        2500.00       0.810865E-002
  1814.10        2500.00       0.842352E-002
  1810.90        2500.00       0.873831E-002
  1807.69        2500.00       0.905303E-002
  1804.49        2500.00       0.936766E-002
  1801.28        2500.00       0.968222E-002
  1798.08        2500.00       0.999669E-002
  1794.87        2500.00       0.103111E-001
  1791.67        2500.00       0.105983E-001
  1788.46        2500.00       0.108853E-001
  1785.26        2500.00       0.111724E-001
  1782.05        2500.00       0.114593E-001
  1778.85        2500.00       0.117462E-001
  1775.64        2500.00       0.120330E-001
  1772.44        2500.00       0.123197E-001
  1769.23        2500.00       0.126064E-001
  1766.03        2500.00       0.128646E-001
  1762.82        2500.00       0.131227E-001
  1759.62        2500.00       0.133808E-001
  1756.41        2500.00       0.136388E-001
  1753.21        2500.00       0.138967E-001
  1750.00        2500.00       0.141546E-001
  1746.79        2500.00       0.144124E-001
  1743.59        2500.00       0.146701E-001
  1740.38        2500.00       0.149145E-001
  1737.18        2500.00       0.151588E-001
  1733.97        2500.00       0.154030E-001
  1730.77        2500.00       0.156472E-001
  1727.56        2500.00       0.158913E-001
  1724.36        2500.00       0.161354E-001
  1721.15        2500.00       0.163794E-001
  1717.95        2500.00       0.166233E-001
  1714.74        2500.00       0.168445E-001
  1711.54        2500.00       0.170657E-001
  1708.33        2500.00       0.172869E-001
  1705.13        2500.00       0.175080E-001
  1701.92        2500.00       0.177290E-001
  1698.72        2500.00       0.179500E-001
  1695.51        2500.00       0.181710E-001
  1692.31        2500.00       0.183919E-001
  1689.10        2500.00       0.185973E-001
  1685.90        2500.00       0.188027E-001
  1682.69        2500.00       0.190081E-001
  1679.49        2500.00       0.192134E-001
  1676.28        2500.00       0.194187E-001
  1673.08        2500.00       0.196239E-001
  1669.87        2500.00       0.198291E-001
  1666.67        2500.00       0.200342E-001
  1663.46        2500.00       0.202259E-001
  1660.26        2500.00       0.204177E-001
  1657.05        2500.00       0.206093E-001
  1653.85        2500.00       0.208010E-001
  1650.64        2500.00       0.209926E-001
  1647.44        2500.00       0.211841E-001
  1644.23        2500.00       0.213756E-001
  1641.03        2500.00       0.215671E-001
  1637.82        2500.00       0.217648E-001
  1634.62        2500.00       0.218365E-001
  1631.41        2500.00       0.217378E-001
  1628.21        2500.00       0.216392E-001
  1625.00        2500.00       0.215298E-001
  1621.79        2500.00       0.214206E-001
  1618.59        2500.00       0.213113E-001
  1615.38        2500.00       0.212021E-001
  1612.18        2500.00       0.210773E-001
  1608.97        2500.00       0.209526E-001
  1605.77        2500.00       0.208279E-001
  1602.56        2500.00       0.207033E-001
  1599.36        2500.00       0.205787E-001
  1596.15        2500.00       0.204541E-001
  1592.95        2500.00       0.203296E-001
  1589.74        2500.00       0.202051E-001
  1586.54        2500.00       0.200646E-001
  1583.33        2500.00       0.199242E-001
  1580.13        2500.00       0.197839E-001
  1576.92        2500.00       0.196436E-001
  1573.72        2500.00       0.195034E-001
  1570.51        2500.00       0.193631E-001
  1567.31        2500.00       0.192230E-001
  1564.10        2500.00       0.190829E-001
  1560.90        2500.00       0.189270E-001
  1557.69        2500.00       0.187713E-001
  1554.49        2500.00       0.186156E-001
  1551.28        2500.00       0.184599E-001
  1548.08        2500.00       0.183043E-001
  1544.87        2500.00       0.181487E-001
  1541.67        2500.00       0.179932E-001
  1538.46        2500.00       0.178377E-001
  1535.26        2500.00       0.176547E-001
  1532.05        2500.00       0.174717E-001
  1528.85        2500.00       0.172887E-001
  1525.64        2500.00       0.171059E-001
  1522.44        2500.00       0.169231E-001
  1519.23        2500.00       0.167403E-001
  1516.03        2500.00       0.165576E-001
  1512.82        2500.00       0.163750E-001
  1509.62        2500.00       0.161657E-001
  1506.41        2500.00       0.159565E-001
  1503.21        2500.00       0.157474E-001
  1500.00        2500.00       0.155383E-001
  1496.79        2500.00       0.153293E-001
  1493.59        2500.00       0.151203E-001
  1490.38        2500.00       0.149115E-001
  1487.18        2500.00       0.147027E-001
  1483.97        2500.00       0.144742E-001
  1480.77        2500.00       0.142457E-001
  1477.56        2500.00       0.140174E-001
  1474.36        2500.00       0.137891E-001
  1471.15        2500.00       0.135561E-001
  1467.95        2500.00       0.135489E-001
  1464.74        2500.00       0.136575E-001
  1461.54        2500.00       0.137661E-001
  1458.33        2500.00       0.139521E-001
  1455.13        2500.00       0.141382E-001
  1451.92        2500.00       0.143242E-001
  1448.72        2500.00       0.145102E-001
  1445.51        2500.00       0.146962E-001
  1442.31        2500.00       0.148822E-001
  1439.10        2500.00       0.150683E-001
  1435.90        2500.00       0.152543E-001
  1432.69        2500.00       0.155332E-001
  1429.49        2500.00       0.158121E-001
  1426.28        2500.00       0.160910E-001
  1423.08        2500.00       0.163698E-001
  1419.87        2500.00       0.166972E-001
  1416.67        2500.00       0.170139E-001
  1413.46        2500.00       0.170121E-001
  1410.26        2500.00       0.179114E-001
  1407.05        2500.00       0.179096E-001
  1403.85        2500.00       0.179077E-001
  1400.64        2500.00       0.179058E-001
  1397.44        2500.00       0.179039E-001
  1394.23        2500.00       0.179020E-001
  1391.03        2500.00       0.179001E-001
  1387.82        2500.00       0.178982E-001
  1384.62        2500.00       0.220062E-001
  1381.41        2500.00       0.220039E-001
  1378.21        2500.00       0.220016E-001
  1375.00        2500.00       0.219993E-001
  1371.79        2500.00       0.239854E-001
  1368.59        2500.00       0.244865E-001
  1365.38        2500.00       0.249413E-001
  1362.18        2500.00       0.249387E-001
  1358.97        2500.00       0.255105E-001
  1355.77        2500.00       0.255078E-001
  1352.56        2500.00       0.255052E-001
  1349.36        2500.00       0.255026E-001
  1346.15        2500.00       0.255000E-001
  1342.95        2500.00       0.254974E-001
  1339.74        2500.00       0.254948E-001
  1336.54        2500.00       0.254921E-001
  1333.33        2500.00       0.271665E-001
  1330.13        2500.00       0.271637E-001
  1326.92        2500.00       0.271609E-001
  1323.72        2500.00       0.271581E-001
  1320.51        2500.00       0.281651E-001
  1317.31        2500.00       0.283856E-001
  1314.10        2500.00       0.288403E-001
  1310.90        2500.00       0.294826E-001
  1307.69        2500.00       0.295995E-001
  1304.49        2500.00       0.295965E-001
  1301.28        2500.00       0.295935E-001
  1298.08        2500.00       0.295905E-001
  1294.87        2500.00       0.295875E-001
  1291.67        2500.00       0.295845E-001
  1288.46        2500.00       0.295815E-001
  1285.26        2500.00       0.295786E-001
  1282.05        2500.00       0.303873E-001
  1278.85        2500.00       0.303843E-001
  1275.64        2500.00       0.303812E-001
  1272.44        2500.00       0.303782E-001
  1269.23        2500.00       0.303751E-001
  1266.03        2500.00       0.303720E-001
  1262.82        2500.00       0.303690E-001
  1259.62        2500.00       0.303659E-001
  1256.41        2500.00       0.312401E-001
  1253.21        2500.00       0.312370E-001
  1250.00        2500.00       0.312339E-001
  1246.79        2500.00       0.312307E-001
  1243.59        2500.00       0.312276E-001
