|6.6.6
Archiving\03_Data\frac/QFM_m2.5/Y98/Y98_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1533.83        2500.00        99.3410                 NaN            NaN            NaN  0.568429E-001  0.602115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        98.9886                 NaN            NaN            NaN  0.907189E-001  0.920704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        98.9983                 NaN            NaN            NaN  0.110704       0.891044                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.7942                 NaN            NaN            NaN  0.729577E-001  0.340432E-001   1.09885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1428                 NaN            NaN            NaN            NaN            NaN  0.857225                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.3064                 NaN            NaN            NaN            NaN  0.363945E-002   1.68993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        98.7238                 NaN            NaN            NaN            NaN            NaN   1.27623                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.6697                 NaN            NaN            NaN            NaN            NaN   1.33027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        98.7630                 NaN            NaN            NaN            NaN            NaN   1.23700                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.7032                 NaN            NaN            NaN            NaN            NaN   1.29680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.6876                 NaN            NaN            NaN            NaN            NaN   1.31241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.6667                 NaN            NaN            NaN            NaN            NaN   1.33328                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.6403                 NaN            NaN            NaN            NaN            NaN   1.35972                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.6002                 NaN            NaN            NaN            NaN            NaN   1.39981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.2740                 NaN            NaN            NaN            NaN            NaN  0.629232        1.09678                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        97.9006                 NaN            NaN            NaN            NaN            NaN   1.48732       0.612046                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        97.9291                 NaN            NaN            NaN            NaN            NaN  0.599679        1.47120                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        97.9594                 NaN            NaN            NaN            NaN            NaN   1.44579       0.594785                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        97.9864                 NaN            NaN            NaN            NaN            NaN   1.42582       0.587817                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.0143                 NaN            NaN            NaN            NaN            NaN  0.583448        1.40223                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.0402                 NaN            NaN            NaN            NaN            NaN   1.38266       0.577099                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.0648                 NaN            NaN            NaN            NaN            NaN   1.36407       0.571097                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.0883                 NaN            NaN            NaN            NaN            NaN   1.34666       0.564992                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.1097                 NaN            NaN            NaN            NaN            NaN  0.559117        1.33122                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.1312                 NaN            NaN            NaN            NaN            NaN  0.556200        1.31263                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.1559                 NaN            NaN            NaN  0.124268E-005            NaN   1.29500       0.549072                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.1611                 NaN            NaN            NaN  0.437883E-001            NaN   1.31525       0.479898                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.2211                 NaN            NaN            NaN  0.519664E-002            NaN  0.524763        1.24897                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.2228                 NaN            NaN            NaN  0.697500E-001            NaN   1.28679       0.420674                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.2396                 NaN            NaN            NaN  0.662586E-001            NaN   1.27124       0.422869                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.2427                 NaN            NaN            NaN  0.625496E-001            NaN  0.427937        1.26682                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.2800                 NaN            NaN            NaN  0.604806E-001            NaN   1.24147       0.418023                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.5483                 NaN            NaN            NaN  0.488191E-001            NaN   1.04688       0.355971                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.0328                 NaN            NaN            NaN  0.607257E-001            NaN  0.493996        1.41246                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.2986                 NaN            NaN            NaN  0.520188E-001            NaN   1.21761       0.431733                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.3398                 NaN            NaN            NaN  0.454225E-001            NaN   1.18911       0.425689                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.3355                 NaN            NaN            NaN  0.439092E-001            NaN   1.19719       0.423393                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        95.7383                 NaN            NaN            NaN  0.610338                 NaN   1.63938       0.797748                 NaN            NaN   1.21421                 NaN            NaN            NaN
  1438.60        2500.00        95.4667                 NaN            NaN            NaN  0.697328                 NaN  0.792063        1.68132                 NaN            NaN   1.36257                 NaN            NaN            NaN
  1436.09        2500.00        95.6037                 NaN            NaN            NaN  0.695858                 NaN  0.727292        1.65085                 NaN            NaN   1.32226                 NaN            NaN            NaN
  1433.58        2500.00        95.8805                 NaN            NaN            NaN  0.672410                 NaN   1.56712       0.638518                 NaN            NaN   1.24147                 NaN            NaN            NaN
  1431.08        2500.00        95.6771                 NaN            NaN            NaN  0.721545                 NaN  0.632511        1.66969                 NaN            NaN   1.29915                 NaN            NaN            NaN
  1428.57        2500.00        95.9463                 NaN            NaN            NaN  0.698200                 NaN   1.58625       0.549083                 NaN            NaN   1.22021                 NaN            NaN            NaN
  1426.07        2500.00        96.0471                 NaN            NaN            NaN  0.698919                 NaN  0.493528        1.57042                 NaN            NaN   1.19000                 NaN            NaN            NaN
  1423.56        2500.00        96.1390                 NaN            NaN            NaN  0.700748                 NaN  0.441075        1.55715                 NaN            NaN   1.16197                 NaN            NaN            NaN
  1421.05        2500.00        96.2388                 NaN            NaN            NaN  0.701131                 NaN   1.53926       0.388311                 NaN            NaN   1.13252                 NaN            NaN            NaN
  1418.55        2500.00        96.3266                 NaN            NaN            NaN  0.701950                 NaN   1.52698       0.338541                 NaN            NaN   1.10597                 NaN            NaN            NaN
  1416.04        2500.00        96.4099                 NaN            NaN            NaN  0.702881                 NaN   1.51894       0.287443                 NaN            NaN   1.08088                 NaN            NaN            NaN
  1413.53        2500.00        96.4907                 NaN            NaN            NaN  0.704847                 NaN   1.50192       0.245535                 NaN            NaN   1.05694                 NaN            NaN            NaN
  1411.03        2500.00        96.5726                 NaN            NaN            NaN  0.703049                 NaN   1.49812       0.195427                 NaN            NaN   1.03081                 NaN            NaN            NaN
  1408.52        2500.00        96.6413                 NaN            NaN            NaN  0.704818                 NaN   1.49455       0.149243                 NaN            NaN   1.01011                 NaN            NaN            NaN
  1406.02        2500.00        96.7096                 NaN            NaN            NaN  0.705247                 NaN   1.49077       0.105447                 NaN            NaN  0.988929                 NaN            NaN            NaN
  1403.51        2500.00        96.7339                 NaN            NaN            NaN  0.720047                 NaN   1.52510       0.376069E-001            NaN            NaN  0.983353                 NaN            NaN            NaN
  1401.00        2500.00        96.8850                 NaN            NaN            NaN  0.689577                 NaN   1.45401       0.385434E-001            NaN            NaN  0.932864                 NaN            NaN            NaN
  1398.50        2500.00        96.8997                 NaN            NaN            NaN  0.697436                 NaN   1.47425                 NaN            NaN            NaN  0.928568                 NaN            NaN            NaN
  1395.99        2500.00        96.9434                 NaN            NaN            NaN  0.649978                 NaN   1.38522       0.114331                 NaN            NaN  0.907093                 NaN            NaN            NaN
  1393.48        2500.00        97.0135                 NaN            NaN            NaN  0.682280                 NaN   1.41372                 NaN            NaN            NaN  0.890500                 NaN            NaN            NaN
  1390.98        2500.00        97.0599                 NaN            NaN            NaN  0.675351                 NaN   1.39039                 NaN            NaN            NaN  0.874364                 NaN            NaN            NaN
  1388.47        2500.00        97.1120                 NaN            NaN            NaN  0.652538                 NaN   1.38073                 NaN            NaN            NaN  0.854760                 NaN            NaN            NaN
  1385.96        2500.00        97.1665                 NaN            NaN            NaN  0.649290                 NaN   1.34753                 NaN            NaN            NaN  0.836632                 NaN            NaN            NaN
  1383.46        2500.00        97.2121                 NaN            NaN            NaN  0.639351                 NaN   1.32773                 NaN            NaN            NaN  0.820770                 NaN            NaN            NaN
  1380.95        2500.00        97.2607                 NaN            NaN            NaN  0.635629                 NaN   1.29877                 NaN            NaN            NaN  0.804900                 NaN            NaN            NaN
  1378.45        2500.00        97.2987                 NaN            NaN            NaN  0.625154                 NaN   1.28580                 NaN            NaN            NaN  0.790343                 NaN            NaN            NaN
  1375.94        2500.00        97.3512                 NaN            NaN            NaN  0.615394                 NaN   1.26089                 NaN            NaN            NaN  0.772489                 NaN            NaN            NaN
  1373.43        2500.00        97.3861                 NaN            NaN            NaN  0.608755                 NaN   1.24515                 NaN            NaN            NaN  0.759952                 NaN            NaN            NaN
  1370.93        2500.00        97.4319                 NaN            NaN            NaN  0.603310                 NaN   1.21987                 NaN            NaN            NaN  0.744886                 NaN            NaN            NaN
  1368.42        2500.00        97.4701                 NaN            NaN            NaN  0.595538                 NaN   1.20312                 NaN            NaN            NaN  0.731196                 NaN            NaN            NaN
  1365.91        2500.00        97.5027                 NaN            NaN            NaN  0.584402                 NaN   1.19415                 NaN            NaN            NaN  0.718730                 NaN            NaN            NaN
  1363.41        2500.00        97.5387                 NaN            NaN            NaN  0.578328                 NaN   1.17731                 NaN            NaN            NaN  0.705659                 NaN            NaN            NaN
  1360.90        2500.00        97.5798                 NaN            NaN            NaN  0.567315                 NaN   1.16200                 NaN            NaN            NaN  0.690887                 NaN            NaN            NaN
  1358.40        2500.00        97.6107                 NaN            NaN            NaN  0.560437                 NaN   1.14828                 NaN            NaN            NaN  0.680594                 NaN            NaN            NaN
  1355.89        2500.00        97.6436                 NaN            NaN            NaN  0.550237                 NaN   1.13929                 NaN            NaN            NaN  0.666856                 NaN            NaN            NaN
  1353.38        2500.00        97.6765                 NaN            NaN            NaN  0.539594                 NaN   1.12859                 NaN            NaN            NaN  0.655328                 NaN            NaN            NaN
  1350.88        2500.00        97.2716                 NaN            NaN            NaN  0.527325                 NaN   1.29677                 NaN            NaN            NaN  0.734939       0.169390                 NaN            NaN
  1348.37        2500.00        97.3265                 NaN            NaN            NaN  0.520963                 NaN   1.26778                 NaN            NaN            NaN  0.719651       0.165155                 NaN            NaN
  1345.86        2500.00        97.3835                 NaN            NaN            NaN  0.515557                 NaN   1.23732                 NaN            NaN            NaN  0.703780       0.159799                 NaN            NaN
  1343.36        2500.00        97.4397                 NaN            NaN            NaN  0.510396                 NaN   1.20609                 NaN            NaN            NaN  0.689000       0.154803                 NaN            NaN
  1340.85        2500.00        97.4888                 NaN            NaN            NaN  0.501681                 NaN   1.18583                 NaN            NaN            NaN  0.673938       0.149734                 NaN            NaN
  1338.35        2500.00        97.5413                 NaN            NaN            NaN  0.494873                 NaN   1.15914                 NaN            NaN            NaN  0.659771       0.144918                 NaN            NaN
  1335.84        2500.00        97.5900                 NaN            NaN            NaN  0.486346                 NaN   1.13738                 NaN            NaN            NaN  0.645982       0.140244                 NaN            NaN
  1333.33        2500.00        97.6381                 NaN            NaN            NaN  0.475661                 NaN   1.11873                 NaN            NaN            NaN  0.631900       0.135575                 NaN            NaN
  1330.83        2500.00        97.6840                 NaN            NaN            NaN  0.467181                 NaN   1.09879                 NaN            NaN            NaN  0.618909       0.131168                 NaN            NaN
  1328.32        2500.00        97.7318                 NaN            NaN            NaN  0.456380                 NaN   1.07967                 NaN            NaN            NaN  0.605342       0.126790                 NaN            NaN
  1325.81        2500.00        97.7792                 NaN            NaN            NaN  0.445175                 NaN   1.06113                 NaN            NaN            NaN  0.592015       0.122509                 NaN            NaN
  1323.31        2500.00        97.8352                 NaN            NaN            NaN  0.433032                 NaN   1.03415                 NaN            NaN            NaN  0.578618       0.119004                 NaN            NaN
  1320.80        2500.00        97.8701                 NaN            NaN            NaN  0.424451                 NaN   1.02599                 NaN            NaN            NaN  0.565494       0.114006                 NaN            NaN
  1318.30        2500.00        97.9106                 NaN            NaN            NaN  0.416678                 NaN   1.00660                 NaN            NaN            NaN  0.555268       0.110888                 NaN            NaN
  1315.79        2500.00        97.9477                 NaN            NaN            NaN  0.404736                 NaN  0.997553                 NaN            NaN            NaN  0.543262       0.106755                 NaN            NaN
  1313.28        2500.00        97.9883                 NaN            NaN            NaN  0.395494                 NaN  0.980629                 NaN            NaN            NaN  0.532315       0.103238                 NaN            NaN
  1310.78        2500.00        98.0273                 NaN            NaN            NaN  0.384418                 NaN  0.967501                 NaN            NaN            NaN  0.521201       0.996301E-001            NaN            NaN
  1308.27        2500.00        98.0676                 NaN            NaN            NaN  0.373858                 NaN  0.952597                 NaN            NaN            NaN  0.509821       0.961385E-001            NaN            NaN
  1305.76        2500.00        98.1051                 NaN            NaN            NaN  0.362955                 NaN  0.940049                 NaN            NaN            NaN  0.499163       0.927214E-001            NaN            NaN
  1303.26        2500.00        98.1432                 NaN            NaN            NaN  0.351862                 NaN  0.927137                 NaN            NaN            NaN  0.488449       0.893760E-001            NaN            NaN
  1300.75        2500.00        98.1802                 NaN            NaN            NaN  0.341571                 NaN  0.913951                 NaN            NaN            NaN  0.478162       0.861519E-001            NaN            NaN
  1298.25        2500.00        98.2168                 NaN            NaN            NaN  0.331760                 NaN  0.900485                 NaN            NaN            NaN  0.467895       0.830356E-001            NaN            NaN
  1295.74        2500.00        69.6707                 NaN            NaN            NaN   2.56402                 NaN   7.21005                 NaN            NaN            NaN   4.15151       0.999802        15.4039                 NaN
  1293.23        2500.00        68.8000                 NaN            NaN            NaN   2.51960                 NaN   7.62052                 NaN            NaN            NaN   4.23857       0.989228        15.8321                 NaN
  1290.73        2500.00        75.1319                 NaN            NaN            NaN   1.93327                 NaN   6.32381                 NaN            NaN            NaN   3.39944       0.768266        12.4433                 NaN
  1288.22        2500.00        79.5927                 NaN            NaN            NaN   1.47846                 NaN   5.42851                 NaN            NaN            NaN   2.80485       0.614769        10.0808                 NaN
  1285.71        2500.00        82.5956                 NaN            NaN            NaN   1.14593                 NaN   4.83989                 NaN            NaN            NaN   2.40486       0.510984        8.50273                 NaN
  1283.21        2500.00        82.5509                 NaN            NaN            NaN  0.949765                 NaN   2.16406        2.88506                 NaN            NaN   2.42960       0.494559        8.52608                 NaN
  1280.70        2500.00        87.1430                 NaN            NaN            NaN            NaN            NaN   4.24540                 NaN            NaN            NaN   1.67628       0.407730        6.52754                 NaN
  1278.20        2500.00        86.5036                 NaN            NaN            NaN  0.688256                 NaN   4.41464                 NaN            NaN            NaN   1.97408       0.375235        6.04417                 NaN
  1275.69        2500.00        92.4743                 NaN            NaN            NaN  0.990290E-001            NaN   3.20546                 NaN            NaN            NaN   1.04308       0.710468E-001   3.10711                 NaN
  1273.18        2500.00        87.7767                 NaN            NaN            NaN            NaN            NaN   1.15235        3.29038                 NaN            NaN   1.68549       0.325750        5.76929                 NaN
  1270.68        2500.00        89.9462                 NaN            NaN            NaN            NaN            NaN   2.23269        1.60004                 NaN            NaN   1.40713       0.179161        4.63475                 NaN
  1268.17        2500.00        96.4747                 NaN            NaN            NaN            NaN            NaN  0.698788       0.547431                 NaN            NaN  0.540088       0.134481        1.60456                 NaN
  1265.66        2500.00        87.3721                 NaN            NaN            NaN            NaN            NaN   5.05024                 NaN            NaN            NaN   1.68788       0.241910        5.64782                 NaN
  1263.16        2500.00        94.3739                 NaN            NaN            NaN            NaN            NaN   2.30398                 NaN            NaN            NaN  0.834350       0.672848E-001   2.42048                 NaN
  1260.65        2500.00        92.7311                 NaN            NaN            NaN            NaN            NaN   2.13825       0.549594                 NaN            NaN   1.03642       0.145883        3.39873                 NaN
  1258.15        2500.00        94.1776                 NaN            NaN            NaN            NaN            NaN   2.28217                 NaN            NaN            NaN  0.807829       0.123883        2.60848                 NaN
  1255.64        2500.00        94.4048                 NaN            NaN            NaN            NaN            NaN   2.11141                 NaN            NaN            NaN  0.777227       0.121426        2.58515                 NaN
  1253.13        2500.00        94.0893                 NaN            NaN            NaN            NaN            NaN  0.485978        1.56327                 NaN            NaN  0.793206       0.152377        2.91583                 NaN
  1250.63        2500.00        94.8630                 NaN            NaN            NaN            NaN            NaN  0.186028E-001   1.63635       0.155350E-004            NaN  0.768057       0.143002        2.57102                 NaN
  1248.12        2500.00        96.7950                 NaN            NaN            NaN            NaN            NaN   1.38964                 NaN            NaN            NaN  0.411490       0.348357E-001   1.36899                 NaN
  1245.61        2500.00        95.6969                 NaN            NaN            NaN            NaN            NaN   1.64263                 NaN            NaN            NaN  0.586022       0.901887E-001   1.98426                 NaN
  1243.11        2500.00        95.7210                 NaN            NaN            NaN            NaN            NaN   1.62905                 NaN            NaN            NaN  0.594719       0.758769E-001   1.97934                 NaN
  1240.60        2500.00        77.6844                 NaN            NaN            NaN            NaN            NaN   4.62093                 NaN            NaN            NaN   2.19758       0.258289        8.72067        6.51814     
  1238.10        2500.00        78.3959                 NaN            NaN            NaN            NaN            NaN  0.790076        3.59562       0.333093E-005            NaN   2.21475       0.252705        8.51740        6.23358     
  1235.59        2500.00        86.2004                 NaN            NaN            NaN            NaN            NaN   1.46549       0.774616E-003            NaN            NaN   1.13317       0.232123        6.17234        4.79567     
  1233.08        2500.00        82.2088                 NaN            NaN            NaN            NaN            NaN   1.67289        2.45954                 NaN            NaN   1.80664       0.188228        5.73051        5.93336     
  1230.58        2500.00        65.6241                 NaN            NaN            NaN            NaN            NaN   5.98848                 NaN            NaN            NaN   2.98601       0.333533        15.5292        9.53869     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.40136        16.5813                 NaN            NaN   8.86100       0.923278        42.1547        30.0784     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.59651        16.3879                 NaN            NaN   8.86780       0.922083        42.1473        30.0784     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5590        7.30520       0.112012E-004            NaN   8.76124       0.963011        42.3425        30.0691     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.89196        12.9912       0.872422                 NaN   8.71202       0.992444        42.4865        30.0534     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5984        7.29081                 NaN            NaN   8.78533       0.956970        42.2939        30.0746     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7946        7.06469                 NaN            NaN   8.79052       0.960934        42.3227        30.0665     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.9198        6.96038       0.167102E-005            NaN   8.79225       0.956195        42.3021        30.0693     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.8995        7.00297       0.174413E-005            NaN   8.80156       0.949171        42.2708        30.0760     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7218        7.22296       0.171125E-005            NaN   8.77665       0.960996        42.2310        30.0866     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.0394        6.86957                 NaN            NaN   8.81613       0.945755        42.2525        30.0766     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.1141        6.79099                 NaN            NaN   8.82271       0.945675        42.2502        30.0763     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.15481        13.5693       0.359724E-001            NaN   8.78085       0.981281        42.4261        30.0517     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.9834        6.91242       0.592472E-004            NaN   8.83302       0.948995        42.2476        30.0745     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.02480        1.66268        10.2947                 NaN   8.92744       0.915677        42.0963        30.0783     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.1731        6.73029       0.111767E-004            NaN   8.86697       0.941959        42.2222        30.0655     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.2018        6.70672       0.205274E-004            NaN   8.87378       0.940403        42.2110        30.0663     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.00189        13.7193       0.582567E-001            NaN   8.82466       0.971470        42.3709        30.0535     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.99299        13.7530       0.367407E-001            NaN   8.83296       0.969612        42.3608        30.0539     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.97150        13.7847       0.304159E-001            NaN   8.84126       0.967635        42.3503        30.0543     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.94220        13.8122       0.366565E-001            NaN   8.85032       0.965515        42.3383        30.0548     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.6873        6.23684                 NaN            NaN   8.90865       0.931187        42.1695        30.0665     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.89825        13.8641       0.365040E-001            NaN   8.86728       0.961510        42.3167        30.0556     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.87470        13.8920       0.364402E-001            NaN   8.87575       0.959325        42.3058        30.0560     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.85590        13.9151       0.363131E-001            NaN   8.88398       0.957359        42.2948        30.0565     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.83617        13.9392       0.362369E-001            NaN   8.89219       0.955264        42.2838        30.0571     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.7812        6.16519                 NaN            NaN   8.95105       0.919519        42.1144        30.0686     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.80352        13.9866       0.299170E-001            NaN   8.90886       0.951113        42.2619        30.0581     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.0641        5.89004       0.190122E-004            NaN   8.97499       0.920235        42.0715        30.0791     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.76930        14.0296       0.298781E-001            NaN   8.92525       0.946868        42.2399        30.0592     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.75074        14.0526       0.298498E-001            NaN   8.93362       0.944657        42.2288        30.0597     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.73236        14.0698       0.359939E-001            NaN   8.94173       0.942461        42.2173        30.0604     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.3869        5.58031                 NaN            NaN   9.00480       0.910695        42.0370        30.0803     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.3240        5.64197       0.155193E-003            NaN   9.00561       0.910936        42.0383        30.0790     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.3675        5.60342       0.230412E-003            NaN   9.01326       0.908342        42.0281        30.0792     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.3870        5.55771       0.314967E-001            NaN   9.02091       0.906161        42.0168        30.0800     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.4366        5.54427                 NaN            NaN   9.02789       0.904128        42.0064        30.0807     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.4668        5.51891                 NaN            NaN   9.03503       0.901943        41.9958        30.0815     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.4604        5.52641                 NaN            NaN   9.04564       0.902924        41.9815        30.0831     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.66709        14.2064                 NaN            NaN   9.00469       0.925065        42.1315        30.0652     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.5132        5.48390       0.109402E-003            NaN   9.05985       0.898289        41.9599        30.0848     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.5836        5.42070       0.905601E-004            NaN   9.06443       0.893668        41.9528        30.0848     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.5749        5.43278       0.825755E-004            NaN   9.07458       0.893547        41.9377        30.0864     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.3370        5.70770       0.195515E-005            NaN   9.07353       0.879922        41.9210        30.0808     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.7483        5.23964       0.421250E-001            NaN   9.08999       0.883620        41.9073        30.0890     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.89111        9.21823                 NaN            NaN   9.14183       0.857474        41.7973        30.0940     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.63938        14.2671       0.168361E-003            NaN   9.05764       0.909588        42.0556        30.0705     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.8222        5.22387       0.523387E-005            NaN   9.11213       0.876802        41.8730        30.0919     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.6892        5.35523       0.142112E-004            NaN   9.11345       0.877431        41.8735        30.0912     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.8434        5.21758       0.114001E-003            NaN   9.12639       0.872080        41.8455        30.0949     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.8580        5.20658       0.166432E-004            NaN   9.13811       0.869886        41.8313        30.0961     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.7730        5.26421       0.333507E-001            NaN   9.14023       0.869223        41.8225        30.0976     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.7425        5.32660                 NaN            NaN   9.14119       0.866276        41.8288        30.0947     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.9132        5.16374       0.201608E-004            NaN   9.15713       0.863331        41.8052        30.0974     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.7857        5.29600                 NaN            NaN   9.15432       0.860793        41.8079        30.0953     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.8159        5.25990       0.713465E-004            NaN   9.16178       0.864400        41.8009        30.0971     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6026        7.55518                 NaN            NaN   9.20299       0.837905        41.6964        30.1049     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.9409        5.16038       0.136137E-005            NaN   9.18271       0.853717        41.7601        30.1022     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.9457        5.16081       0.501522E-003            NaN   9.18960       0.851370        41.7487        30.1033     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.70775        14.2595       0.794568E-003            NaN   9.14970       0.880837        41.9201        30.0814     
