|6.6.6
Archiving\03_Data\eqLP/QFM_m0.75/EETA/EETA_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.0012       0.967122       0.316505E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.0012       0.967120       0.316504E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.0012       0.967118       0.316503E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.0012       0.967117       0.316503E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.0012       0.967115       0.316502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.0012       0.967113       0.316502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.0012       0.967111       0.316501E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.0012       0.967109       0.316500E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.0012       0.967108       0.316500E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.0012       0.967106       0.316499E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.0012       0.967104       0.316499E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.0012       0.967102       0.316498E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.0013       0.967100       0.316497E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.0013       0.967098       0.316497E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.0013       0.967096       0.316496E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.0013       0.967094       0.316495E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.0013       0.967092       0.316495E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.0013       0.967090       0.316494E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.0013       0.967087       0.316493E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.0013       0.967085       0.316492E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.0013       0.967083       0.316492E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.0013       0.967081       0.316491E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.0013       0.967079       0.316490E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.0013       0.967076       0.316490E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.0013       0.967074       0.316489E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.0013       0.967072       0.316488E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.0013       0.967069       0.316487E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.0013       0.967067       0.316486E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.0013       0.967064       0.316486E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.0013       0.967062       0.316485E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.0013       0.967060       0.316484E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.0013       0.967057       0.316483E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.0013       0.967055       0.316482E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.0013       0.967052       0.316482E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.0013       0.967049       0.316481E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.0013       0.967047       0.316480E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        99.0013       0.967044       0.316479E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        99.0013       0.967041       0.316478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        99.0013       0.967039       0.316477E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        99.0013       0.967036       0.316476E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        99.0013       0.967033       0.316476E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        99.0013       0.967030       0.316475E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        99.0013       0.967028       0.316474E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        99.0013       0.967025       0.316473E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        99.0013       0.967022       0.316472E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        99.0013       0.967019       0.316471E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        99.0013       0.967016       0.316470E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        99.0013       0.967013       0.316469E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        99.0013       0.967010       0.316468E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        99.0013       0.967007       0.316467E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        99.0013       0.967004       0.316466E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        99.0014       0.967000       0.316465E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        99.0014       0.966997       0.316464E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        99.0014       0.966994       0.316463E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        99.0014       0.966991       0.316462E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        99.0014       0.966988       0.316461E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        99.0014       0.966985       0.316460E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        99.0014       0.966981       0.316458E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        99.0014       0.966978       0.316457E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        99.0014       0.966974       0.316456E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        99.0014       0.966971       0.316455E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        99.0014       0.966967       0.316454E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        99.0014       0.966964       0.316453E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        99.0014       0.966960       0.316452E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        99.0014       0.966957       0.316450E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        99.0014       0.966953       0.316449E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        99.0014       0.966949       0.316448E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        99.0014       0.966945       0.316447E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        99.0014       0.966942       0.316446E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        99.0014       0.966938       0.316444E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        99.0014       0.966934       0.316443E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        99.0014       0.966930       0.316442E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        99.0014       0.966927       0.316441E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        99.0014       0.966922       0.316439E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        99.0014       0.966918       0.316438E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        99.0014       0.966914       0.316437E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        99.0014       0.966910       0.316435E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        99.0015       0.966906       0.316434E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        99.0015       0.966902       0.316432E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        99.0015       0.966898       0.316431E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        99.0015       0.966894       0.316430E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        99.0015       0.966889       0.316428E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        99.0015       0.966885       0.316427E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        99.0015       0.966880       0.316425E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        99.0015       0.966876       0.316424E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        99.0015       0.966871       0.316422E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        99.0015       0.966867       0.316421E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        99.0015       0.966862       0.316420E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        99.0015       0.966858       0.316418E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        99.0015       0.966853       0.316417E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        98.9146       0.966820       0.200196E-001  0.985418E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        98.7598       0.966767                 NaN  0.273456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        98.7537       0.966762                 NaN  0.279512                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        98.7457       0.966757                 NaN  0.287511                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        98.7377       0.966753                 NaN  0.295510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        98.7297       0.966748                 NaN  0.303509                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        98.7217       0.966743                 NaN  0.311507                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        98.7097       0.966738                 NaN  0.323601                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        98.6976       0.966734                 NaN  0.335695                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        98.6855       0.966729                 NaN  0.347789                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        98.6734       0.966724                 NaN  0.359883                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        98.6613       0.966719                 NaN  0.371976                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        98.6492       0.966714                 NaN  0.384070                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        98.6371       0.966709                 NaN  0.396163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        98.6250       0.966704                 NaN  0.408256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        98.6051       0.966700                 NaN  0.428220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        98.5851       0.966695                 NaN  0.448183                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        98.5652       0.966690                 NaN  0.468146                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        98.5452       0.966685                 NaN  0.488109                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        98.5206       0.966680                 NaN  0.512679                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        98.4763       0.966675                 NaN  0.540975       0.160095E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        98.4263       0.966669                 NaN  0.574087       0.329672E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        98.3762       0.966664                 NaN  0.607198       0.499246E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        98.2878       0.966660                 NaN  0.679354       0.661453E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        98.1995       0.966656                 NaN  0.751509       0.823659E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        98.1111       0.966652                 NaN  0.823663       0.985863E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        98.0227       0.966648                 NaN  0.895817       0.114807                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        97.9344       0.966644                 NaN  0.967970       0.131027                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        97.8460       0.966639                 NaN   1.04012       0.147247                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        97.7576       0.966635                 NaN   1.11227       0.163467                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        97.6693       0.966631                 NaN   1.18443       0.179686                 NaN            NaN            NaN            NaN            NaN            NaN
