|6.6.6
Archiving\03_Data\eqLP/QFM_m0.75/EETA/EETA_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1820.51        500.000        99.2139       0.775034       0.110688E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        99.2138       0.775104       0.110688E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        99.2138       0.775174       0.110689E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        99.2137       0.775245       0.110690E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        99.2136       0.775315       0.110691E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        99.2135       0.775386       0.110691E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        99.2135       0.775457       0.110692E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        99.2134       0.775527       0.110693E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        99.2133       0.775598       0.110694E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        99.2133       0.775669       0.110695E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        99.2132       0.775739       0.110696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        99.2131       0.775809       0.110697E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        99.2131       0.775880       0.110697E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        99.2130       0.775950       0.110698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        99.2129       0.776021       0.110699E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        99.2128       0.776092       0.110700E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        99.2128       0.776163       0.110701E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        99.2127       0.776233       0.110702E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        99.2126       0.776303       0.110703E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        99.2126       0.776374       0.110704E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        99.2125       0.776444       0.110705E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        99.2124       0.776514       0.110706E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        99.2123       0.776585       0.110707E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        99.2123       0.776656       0.110708E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        99.2122       0.776726       0.110709E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        99.2121       0.776797       0.110710E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        99.2121       0.776867       0.110711E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        99.2120       0.776937       0.110712E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        99.2119       0.777007       0.110713E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        99.2119       0.777078       0.110715E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        99.2118       0.777148       0.110716E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        99.2117       0.777219       0.110717E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        99.2116       0.777289       0.110718E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        99.2116       0.777360       0.110719E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        99.1348       0.777443       0.700560E-002  0.807223E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        98.9982       0.777538                 NaN  0.224229                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        98.9929       0.777611                 NaN  0.229465                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        98.9859       0.777683                 NaN  0.236386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        98.9789       0.777756                 NaN  0.243309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        98.9719       0.777829                 NaN  0.250233                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        98.9649       0.777902                 NaN  0.257158                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        98.9544       0.777975                 NaN  0.267605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        98.9439       0.778049                 NaN  0.278055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        98.9334       0.778123                 NaN  0.288506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        98.9228       0.778197                 NaN  0.298958                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        98.9123       0.778271                 NaN  0.309412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        98.9018       0.778345                 NaN  0.319868                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        98.8913       0.778419                 NaN  0.330326                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        98.8807       0.778493                 NaN  0.340786                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        98.8634       0.778569                 NaN  0.358018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        98.8461       0.778645                 NaN  0.375254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        98.8288       0.778722                 NaN  0.392492                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        98.8115       0.778798                 NaN  0.409734                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        98.7901       0.778876                 NaN  0.431003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        98.7553       0.778970                 NaN  0.455439       0.102981E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        98.7157       0.779066                 NaN  0.484060       0.212112E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        98.6760       0.779162                 NaN  0.512688       0.321271E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        98.6032       0.779270                 NaN  0.574965       0.425712E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        98.5303       0.779378                 NaN  0.637257       0.530183E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        98.4575       0.779486                 NaN  0.699565       0.634684E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        98.3846       0.779594                 NaN  0.761888       0.739215E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        98.3117       0.779701                 NaN  0.824226       0.843775E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        98.2388       0.779809                 NaN  0.886580       0.948364E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        98.1658       0.779916                 NaN  0.948948       0.105298                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        98.0929       0.780023                 NaN   1.01133       0.115763                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        97.8192       0.780206                 NaN   1.27499       0.125602                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        97.5454       0.780389                 NaN   1.53876       0.135445                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        97.2715       0.780571                 NaN   1.80264       0.145293                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        96.9975       0.780751                 NaN   2.06664       0.155145                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        96.7233       0.780931                 NaN   2.33075       0.165002                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        96.4491       0.781111                 NaN   2.59497       0.174863                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        96.1747       0.781289                 NaN   2.85930       0.184729                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        95.9002       0.781466                 NaN   3.12374       0.194599                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        95.3610       0.781746                 NaN   3.65345       0.203772                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        94.8215       0.782024                 NaN   4.18352       0.212952                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        94.2816       0.782300                 NaN   4.71394       0.222138                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        93.7414       0.782574                 NaN   5.24470       0.231329                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        93.2008       0.782846                 NaN   5.77581       0.240526                 NaN            NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        92.6599       0.783116                 NaN   6.30725       0.249730                 NaN            NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        92.1187       0.783384                 NaN   6.83902       0.258939                 NaN            NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        91.5771       0.783650                 NaN   7.37112       0.268153                 NaN            NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        91.0203       0.783928                 NaN   7.91915       0.276593                 NaN            NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        90.4632       0.784203                 NaN   8.46752       0.285038                 NaN            NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        89.9058       0.784477                 NaN   9.01624       0.293488                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        89.3480       0.784748                 NaN   9.56530       0.301943                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        88.7899       0.785017                 NaN   10.1147       0.310404                 NaN            NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        88.2314       0.785284                 NaN   10.6644       0.318869                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        87.6727       0.785548                 NaN   11.2145       0.327339                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        87.1136       0.785810                 NaN   11.7648       0.335814                 NaN            NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        85.8628       0.787104                 NaN   11.7594       0.328143        1.26247                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        84.5988       0.788431                 NaN   11.7240       0.319290        2.56943                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        83.3713       0.789728                 NaN   11.6838       0.309950        3.84520                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        82.1398       0.791027                 NaN   11.6435       0.300578        5.12514                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        80.9748       0.792270                 NaN   11.5980       0.290098        6.34484                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        79.8063       0.793516                 NaN   11.5523       0.279584        7.56833                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        78.6341       0.794764                 NaN   11.5064       0.269037        8.79562                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        77.4584       0.796015                 NaN   11.4604       0.258455        10.0267                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        76.3775       0.797189                 NaN   11.4073       0.245028        11.1730                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        75.2934       0.798367                 NaN   11.3540       0.231560        12.3226                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        74.2063       0.799546                 NaN   11.3005       0.218052        13.4756                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        73.1160       0.800729                 NaN   11.2469       0.204503        14.6319                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        72.0226       0.801913                 NaN   11.1930       0.190914        15.7915                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        70.9260       0.803100                 NaN   11.1390       0.177284        16.9546                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        69.8262       0.804289                 NaN   11.0849       0.163614        18.1210                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        68.7233       0.805480                 NaN   11.0305       0.149903        19.2908                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        67.6637       0.806643                 NaN   10.9762       0.131799        20.4217                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        66.6011       0.807808                 NaN   10.9217       0.113642        21.5558                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        65.5356       0.808976                 NaN   10.8670       0.954323E-001   22.6931                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        64.4670       0.810146                 NaN   10.8121       0.771697E-001   23.8336                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        63.3928       0.811326                 NaN   10.7625       0.556731E-001   24.9777                 NaN            NaN            NaN            NaN            NaN
  1467.95        500.000        62.3156       0.812509                 NaN   10.7127       0.341135E-001   26.1251                 NaN            NaN            NaN            NaN            NaN
  1464.74        500.000        60.8159       0.814179                 NaN   10.7139       0.161665E-001   26.9621       0.677757                 NaN            NaN            NaN            NaN
  1461.54        500.000        59.0357       0.816181                 NaN   10.7497       0.241925E-002   27.5347        1.86133                 NaN            NaN            NaN            NaN
  1458.33        500.000        57.3559       0.818068                 NaN   10.7950                 NaN   27.9957        3.03541                 NaN            NaN            NaN            NaN
  1455.13        500.000        55.7454       0.819882                 NaN   10.8409                 NaN   28.4147        4.17910                 NaN            NaN            NaN            NaN
  1451.92        500.000        54.1594       0.821674                 NaN   10.8829                 NaN   28.8212        5.31481                 NaN            NaN            NaN            NaN
  1448.72        500.000        52.6126       0.823434                 NaN   10.9010                 NaN   29.1637       0.101093        6.39810                 NaN            NaN            NaN
  1445.51        500.000        52.6108       0.823476                 NaN   10.9014                 NaN   29.1648       0.101097        6.39833                 NaN            NaN            NaN
  1442.31        500.000        49.2069       0.827296                 NaN   10.8047                 NaN   28.0242        8.16689        2.96999                 NaN            NaN            NaN
  1439.10        500.000        47.5711       0.829162                 NaN   10.7513                 NaN   27.5455        4.26699        9.03596                 NaN            NaN            NaN
  1435.90        500.000        45.9687       0.830988                 NaN   10.6963       0.111941E-001   26.8479        9.88620        5.75875                 NaN            NaN            NaN
  1432.69        500.000        45.9670       0.831025                 NaN   10.6966       0.111947E-001   26.8487        9.88651        5.75894                 NaN            NaN            NaN
  1429.49        500.000        45.9652       0.831062                 NaN   10.6970       0.111953E-001   26.8496        9.88681        5.75914                 NaN            NaN            NaN
  1426.28        500.000        45.9635       0.831099                 NaN   10.6974       0.111960E-001   26.8504        9.88711        5.75933                 NaN            NaN            NaN
  1423.08        500.000        45.9618       0.831136                 NaN   10.6977       0.111966E-001   26.8513        9.88742        5.75952                 NaN            NaN            NaN
  1419.87        500.000        45.9600       0.831173                 NaN   10.6981       0.111972E-001   26.8521        9.88772        5.75972                 NaN            NaN            NaN
  1416.67        500.000        45.9583       0.831210                 NaN   10.6984       0.111978E-001   26.8529        9.88803        5.75991                 NaN            NaN            NaN
  1413.46        500.000        45.9566       0.831247                 NaN   10.6988       0.111984E-001   26.8538        9.88833        5.76010                 NaN            NaN            NaN
  1410.26        500.000        34.8300       0.843928                 NaN   10.1815       0.154240        22.7322        15.0896        16.1686                 NaN            NaN            NaN
  1407.05        500.000        33.6292       0.845364                 NaN   10.1082       0.167535        22.5707        16.8873        15.7916                 NaN            NaN            NaN
  1403.85        500.000        32.4725       0.846737                 NaN   10.0411       0.180379        22.4525        16.4191        17.5767       0.109183E-001            NaN            NaN
  1400.64        500.000        32.4712       0.846763                 NaN   10.0413       0.180387        22.4529        16.4194        17.5771       0.109192E-001            NaN            NaN
  1397.44        500.000        28.0434       0.850237                 NaN   10.3724       0.240405        20.6107        18.6856        19.7595        1.43779                 NaN            NaN
  1394.23        500.000        28.0422       0.850259                 NaN   10.3725       0.240415        20.6110        18.6858        19.7599        1.43790                 NaN            NaN
  1391.03        500.000        28.0410       0.850282                 NaN   10.3727       0.240425        20.6113        18.6861        19.7602        1.43800                 NaN            NaN
  1387.82        500.000        28.0399       0.850305                 NaN   10.3728       0.240434        20.6116        18.6863        19.7605        1.43811                 NaN            NaN
  1384.62        500.000        21.3600       0.855534                 NaN   10.8596       0.330446        17.8554        20.1440        24.8589        3.73618                 NaN            NaN
  1381.41        500.000        21.3591       0.855551                 NaN   10.8597       0.330457        17.8555        20.1441        24.8591        3.73644                 NaN            NaN
  1378.21        500.000        21.3582       0.855568                 NaN   10.8597       0.330468        17.8556        20.1443        24.8594        3.73669                 NaN            NaN
  1375.00        500.000        21.3573       0.855585                 NaN   10.8598       0.330479        17.8558        20.1444        24.8596        3.73695                 NaN            NaN
  1371.79        500.000        21.3564       0.855602                 NaN   10.8599       0.330490        17.8559        20.1445        24.8599        3.73720                 NaN            NaN
  1368.59        500.000        21.3555       0.855618                 NaN   10.8600       0.330501        17.8560        20.1447        24.8601        3.73746                 NaN            NaN
  1365.38        500.000        21.3546       0.855635                 NaN   10.8601       0.330512        17.8562        20.1448        24.8604        3.73772                 NaN            NaN
  1362.18        500.000        21.3537       0.855652                 NaN   10.8602       0.330523        17.8563        20.1450        24.8606        3.73797                 NaN            NaN
  1358.97        500.000        12.9520       0.862274                 NaN   11.3863       0.436582        14.7009        31.2048        21.4077        7.04946                 NaN            NaN
  1355.77        500.000        12.9515       0.862284                 NaN   11.3863       0.436593        14.7009        31.2049        21.4077        7.04989                 NaN            NaN
  1352.56        500.000        12.9510       0.862294                 NaN   11.3863       0.436604        14.7009        31.2049        21.4077        7.05031                 NaN            NaN
  1349.36        500.000        12.9505       0.862304                 NaN   11.3863       0.436615        14.7009        31.2050        21.4076        7.05074                 NaN            NaN
  1346.15        500.000        12.9500       0.862313                 NaN   11.3863       0.436626        14.7008        31.2051        21.4076        7.05117                 NaN            NaN
  1342.95        500.000        12.9496       0.862323                 NaN   11.3864       0.436637        14.7008        31.2051        21.4076        7.05159                 NaN            NaN
  1339.74        500.000        12.9491       0.862333                 NaN   11.3864       0.436648        14.7008        31.2052        21.4076        7.05202                 NaN            NaN
  1336.54        500.000        12.9486       0.862342                 NaN   11.3864       0.436658        14.7008        31.2052        21.4076        7.05244                 NaN            NaN
  1333.33        500.000        7.74501       0.866587                 NaN   11.5789       0.488799        13.2757        21.6800        34.8739        9.49105                 NaN            NaN
  1330.13        500.000        7.74477       0.866593                 NaN   11.5788       0.488809        13.2756        21.6799        34.8738        9.49158                 NaN            NaN
  1326.92        500.000        7.74453       0.866598                 NaN   11.5788       0.488819        13.2756        21.6798        34.8737        9.49211                 NaN            NaN
  1323.72        500.000        7.74429       0.866604                 NaN   11.5788       0.488829        13.2755        21.6797        34.8737        9.49264                 NaN            NaN
  1320.51        500.000        7.74405       0.866610                 NaN   11.5787       0.488839        13.2754        21.6796        34.8736        9.49317                 NaN            NaN
  1317.31        500.000        7.74380       0.866615                 NaN   11.5787       0.488849        13.2754        21.6795        34.8735        9.49370                 NaN            NaN
  1314.10        500.000        7.74356       0.866621                 NaN   11.5786       0.488859        13.2753        21.6794        34.8734        9.49423                 NaN            NaN
  1310.90        500.000        7.74332       0.866627                 NaN   11.5786       0.488869        13.2752        21.6793        34.8733        9.49476                 NaN            NaN
  1307.69        500.000        4.01269       0.869873                 NaN   11.5750       0.510020        12.8222        21.5908        37.1567        11.4627                 NaN            NaN
  1304.49        500.000        4.01259       0.869876                 NaN   11.5749       0.510029        12.8221        21.5907        37.1565        11.4634                 NaN            NaN
  1301.28        500.000        4.01249       0.869879                 NaN   11.5749       0.510039        12.8220        21.5905        37.1563        11.4640                 NaN            NaN
  1298.08        500.000        4.01239       0.869882                 NaN   11.5748       0.510048        12.8219        21.5903        37.1561        11.4646                 NaN            NaN
  1294.87        500.000        2.47100       0.871321                 NaN   11.5202       0.511849        12.8534        37.9499        21.5036        12.3187                 NaN            NaN
  1291.67        500.000                 NaN  0.873008                 NaN   11.5303       0.511255        12.9647        38.3876        21.6906        12.6913        1.35118                 NaN
  1288.46        500.000                 NaN  0.872979                 NaN   11.5433       0.508042        13.1938        38.0829        21.7342        12.7094        1.35535                 NaN
