|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4/GRV/GRV_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1275.69        500.000                 NaN   99.3933                 NaN            NaN  0.575016E-001  0.331221                 NaN            NaN  0.197146       0.208306E-001            NaN            NaN
  1274.27        500.000                 NaN   99.4042                 NaN            NaN  0.629047E-001  0.317622                 NaN            NaN  0.194566       0.207421E-001            NaN            NaN
  1272.86        500.000                 NaN   99.4112                 NaN            NaN  0.491875E-001  0.328321                 NaN            NaN  0.191434       0.198459E-001            NaN            NaN
  1271.45        500.000                 NaN   99.4164                 NaN            NaN  0.549134E-001  0.321619                 NaN            NaN  0.187884       0.192313E-001            NaN            NaN
  1270.03        500.000                 NaN   99.4257                 NaN            NaN  0.530063E-001  0.316460                 NaN            NaN  0.185813       0.190466E-001            NaN            NaN
  1268.62        500.000                 NaN   99.4334                 NaN            NaN  0.517333E-001  0.313112                 NaN            NaN  0.183123       0.186060E-001            NaN            NaN
  1267.21        500.000                 NaN   96.4900                 NaN            NaN  0.869849E-001  0.866262                 NaN            NaN  0.506976       0.689585E-001   1.98086                 NaN
  1265.79        500.000                 NaN   94.9902                 NaN            NaN  0.942535E-001   1.15444                 NaN            NaN  0.667546       0.930867E-001   3.00050                 NaN
  1264.38        500.000                 NaN   95.2863                 NaN            NaN  0.825189E-001   1.09859                 NaN            NaN  0.629574       0.866371E-001   2.81636                 NaN
  1262.96        500.000                 NaN   95.5396                 NaN            NaN  0.711559E-001   1.05408                 NaN            NaN  0.597063       0.808519E-001   2.65722                 NaN
  1261.55        500.000                 NaN   95.7792                 NaN            NaN  0.625820E-001   1.00679                 NaN            NaN  0.565952       0.756735E-001   2.50980                 NaN
  1260.14        500.000                 NaN   95.9894                 NaN            NaN  0.576859E-001  0.962977                 NaN            NaN  0.538387       0.711595E-001   2.38035                 NaN
  1258.72        500.000                 NaN   96.1830                 NaN            NaN  0.528806E-001  0.922436                 NaN            NaN  0.512872       0.670062E-001   2.26184                 NaN
  1257.31        500.000                 NaN   96.2951                 NaN            NaN  0.568931E-001  0.873657                 NaN            NaN  0.498802       0.656255E-001   2.20988                 NaN
  1255.89        500.000                 NaN   96.6650                 NaN            NaN  0.363370E-001  0.830062                 NaN            NaN  0.447298       0.568610E-001   1.96443                 NaN
  1254.48        500.000                 NaN   96.6742                 NaN            NaN  0.381259E-001  0.821659                 NaN            NaN  0.447309       0.562567E-001   1.96241                 NaN
  1253.07        500.000                 NaN   96.8148                 NaN            NaN  0.337787E-001  0.792534                 NaN            NaN  0.428298       0.531710E-001   1.87743                 NaN
  1251.65        500.000                 NaN   96.9432                 NaN            NaN  0.300349E-001  0.765785                 NaN            NaN  0.410753       0.503346E-001   1.79991                 NaN
  1250.24        500.000                 NaN   97.0644                 NaN            NaN  0.270957E-001  0.739568                 NaN            NaN  0.394182       0.476833E-001   1.72710                 NaN
  1248.83        500.000                 NaN   97.1768                 NaN            NaN  0.232455E-001  0.716583                 NaN            NaN  0.378613       0.451792E-001   1.65959                 NaN
  1247.41        500.000                 NaN   97.2815                 NaN            NaN  0.174910E-001  0.697765                 NaN            NaN  0.364173       0.427091E-001   1.59631                 NaN
  1246.00        500.000                 NaN   97.3790                 NaN            NaN  0.184824E-001  0.672886                 NaN            NaN  0.350375       0.407116E-001   1.53851                 NaN
  1244.58        500.000                 NaN   97.4687                 NaN            NaN  0.163342E-001  0.653519                 NaN            NaN  0.337654       0.387116E-001   1.48508                 NaN
  1243.17        500.000                 NaN   97.5603                 NaN            NaN  0.104156E-001  0.637606                 NaN            NaN  0.324963       0.365450E-001   1.43018                 NaN
  1241.76        500.000                 NaN   97.6437                 NaN            NaN  0.652551E-002  0.621299                 NaN            NaN  0.313197       0.346225E-001   1.38069                 NaN
  1240.34        500.000                 NaN   97.7206                 NaN            NaN  0.331172E-002  0.606336                 NaN            NaN  0.302153       0.328479E-001   1.33479                 NaN
  1238.93        500.000                 NaN   97.7935                 NaN            NaN  0.279556E-002  0.588788                 NaN            NaN  0.291699       0.312836E-001   1.29190                 NaN
  1237.52        500.000                 NaN   97.8620                 NaN            NaN  0.449599E-005  0.575582                 NaN            NaN  0.282252       0.295595E-001   1.25057                 NaN
  1236.10        500.000                 NaN   97.9322                 NaN            NaN            NaN  0.556976                 NaN            NaN  0.271650       0.283062E-001   1.21092                 NaN
  1234.69        500.000                 NaN   97.9947                 NaN            NaN            NaN  0.541544                 NaN            NaN  0.264006       0.265630E-001   1.17317                 NaN
  1233.27        500.000                 NaN   98.0587                 NaN            NaN  0.272483E-003  0.524325                 NaN            NaN  0.254552       0.253661E-001   1.13681                 NaN
  1231.86        500.000                 NaN   98.1192                 NaN            NaN            NaN  0.508706                 NaN            NaN  0.246534       0.239524E-001   1.10157                 NaN
  1230.45        500.000                 NaN   98.1795                 NaN            NaN  0.228476E-003  0.492025                 NaN            NaN  0.237628       0.228692E-001   1.06775                 NaN
  1229.03        500.000                 NaN   98.2341                 NaN            NaN            NaN  0.477732                 NaN            NaN  0.229540       0.218220E-001   1.03681                 NaN
  1227.62        500.000                 NaN   98.2877                 NaN            NaN            NaN  0.463379                 NaN            NaN  0.221887       0.207234E-001   1.00633                 NaN
  1226.21        500.000                 NaN   98.3399                 NaN            NaN            NaN  0.448960                 NaN            NaN  0.213185       0.200372E-001  0.977884                 NaN
  1224.79        500.000                 NaN   98.3887                 NaN            NaN            NaN  0.435818                 NaN            NaN  0.206479       0.189636E-001  0.950020                 NaN
  1223.38        500.000                 NaN   98.4376                 NaN            NaN            NaN  0.421998                 NaN            NaN  0.199552       0.180796E-001  0.922797                 NaN
  1221.96        500.000                 NaN   98.4832                 NaN            NaN            NaN  0.409532                 NaN            NaN  0.193653       0.170355E-001  0.896628                 NaN
  1220.55        500.000                 NaN   98.5259                 NaN            NaN            NaN  0.398097                 NaN            NaN  0.186170       0.165231E-001  0.873301                 NaN
  1219.14        500.000                 NaN   98.5699                 NaN            NaN            NaN  0.385199                 NaN            NaN  0.179547       0.158204E-001  0.849516                 NaN
  1217.72        500.000                 NaN   77.8870                 NaN            NaN            NaN   2.70461                 NaN            NaN   1.85560       0.947521E-001   8.72076        8.73731     
  1216.31        500.000                 NaN   71.0927                 NaN            NaN            NaN   3.49355                 NaN            NaN   2.40154       0.115292        11.2369        11.6600     
  1214.90        500.000                 NaN   75.1500                 NaN            NaN            NaN   2.75488       0.256458                 NaN   2.05445       0.986894E-001   9.65573        10.0298     
  1213.48        500.000                 NaN   78.6613                 NaN            NaN  0.159964       0.978440        1.29293                 NaN   1.75587       0.909868E-001   8.34789        8.71258     
  1212.07        500.000                 NaN   81.3456                 NaN            NaN  0.305248        1.77943                 NaN            NaN   1.51883       0.869085E-001   7.35003        7.61390     
  1210.65        500.000                 NaN   84.3661                 NaN            NaN            NaN   1.16148       0.800007       0.638156E-004   1.28569       0.578084E-001   6.04636        6.28246     
  1209.24        500.000                 NaN   85.8732                 NaN            NaN  0.214762       0.848475       0.208498                 NaN   1.18408       0.594883E-001   5.61421        5.99729     
  1207.83        500.000                 NaN   34.0290                 NaN            NaN            NaN  0.947959        6.98853                 NaN   5.36062       0.218178        25.2073        27.2484     
  1206.41        500.000                 NaN   80.6629                 NaN            NaN            NaN  0.495390        1.74695                 NaN   1.49912       0.658913E-001   8.03881        7.49097     
  1205.00        500.000                 NaN   99.8826                 NaN            NaN  0.882690E-001            NaN            NaN            NaN  0.152226E-001  0.138818E-001            NaN            NaN
  1203.58        500.000                 NaN   98.7521                 NaN            NaN  0.592338E-001            NaN            NaN            NaN  0.785035E-001            NaN   1.02923       0.809654E-001
  1202.17        500.000                 NaN   99.9414                 NaN            NaN            NaN  0.518484E-001            NaN            NaN            NaN  0.672857E-002            NaN            NaN
  1200.76        500.000                 NaN   99.2036                 NaN            NaN  0.326179E-001  0.942564E-001  0.995478E-001            NaN  0.907394E-001            NaN  0.479189                 NaN
  1199.34        500.000                 NaN   99.5677                 NaN            NaN  0.187977E-001  0.114266                 NaN            NaN  0.442211E-001  0.322952E-002  0.251778                 NaN
  1197.93        500.000                 NaN   99.3053                 NaN            NaN            NaN  0.526696E-001  0.142475                 NaN  0.456549E-001  0.384790E-002  0.450080                 NaN
  1196.52        500.000                 NaN   99.7876                 NaN            NaN            NaN  0.713583E-001            NaN            NaN            NaN            NaN  0.140998                 NaN
  1195.10        500.000                 NaN   92.6981                 NaN            NaN            NaN  0.213406E-001  0.755206                 NaN  0.587812       0.313072E-001   3.01068        2.89553     
  1193.69        500.000                 NaN   99.1413                 NaN            NaN  0.172318                 NaN            NaN            NaN  0.686941E-001  0.176530E-002  0.568348       0.475763E-001
  1192.27        500.000                 NaN   98.8083                 NaN            NaN            NaN  0.172858                 NaN            NaN  0.611141E-001  0.674354E-003  0.957029                 NaN
  1190.86        500.000                 NaN   99.1181                 NaN            NaN            NaN  0.222143                 NaN            NaN  0.498748E-001  0.396838E-003  0.609448                 NaN
  1189.45        500.000                 NaN            NaN            NaN            NaN            NaN   8.37260       0.400142E-004            NaN   7.02542       0.333397        43.0836        41.1850     
  1188.03        500.000                 NaN            NaN            NaN            NaN            NaN   6.00047        1.10972        1.32961        6.96046       0.332678        43.0532        41.2139     
  1186.62        500.000                 NaN            NaN            NaN            NaN            NaN   4.04120        4.33602                 NaN   7.00514       0.330712        43.0952        41.1917     
  1185.21        500.000                 NaN            NaN            NaN            NaN            NaN   7.31216        1.04693                 NaN   7.03389       0.336093        43.0896        41.1814     
  1183.79        500.000                 NaN            NaN            NaN            NaN            NaN   4.13155        4.23867       0.237299E-004   6.99237       0.332795        43.1172        41.1874     
  1182.38        500.000                 NaN            NaN            NaN            NaN            NaN   4.44071        3.93946                 NaN   7.01040       0.329749        43.0839        41.1958     
  1180.96        500.000                 NaN            NaN            NaN            NaN            NaN   8.15124       0.236663                 NaN   7.05120       0.329118        43.0405        41.1913     
  1179.55        500.000                 NaN            NaN            NaN            NaN            NaN   3.99572        4.38309                 NaN   7.00341       0.329344        43.0964        41.1920     
  1178.14        500.000                 NaN            NaN            NaN            NaN            NaN   3.91941        4.46157                 NaN   7.01478       0.329276        43.0777        41.1972     
  1176.72        500.000                 NaN            NaN            NaN            NaN            NaN   8.38921                 NaN            NaN   7.04062       0.329225        43.0439        41.1970     
  1175.31        500.000                 NaN            NaN            NaN            NaN            NaN   4.52583        3.86361       0.710036E-004   7.00979       0.329344        43.0708        41.2006     
  1173.90        500.000                 NaN            NaN            NaN            NaN            NaN   4.97868        3.40311                 NaN   7.01760       0.328569        43.0717        41.2004     
  1172.48        500.000                 NaN            NaN            NaN            NaN            NaN   8.39746                 NaN            NaN   7.06404       0.325752        43.0184        41.1943     
  1171.07        500.000                 NaN            NaN            NaN            NaN            NaN   4.16904        4.22348       0.899592E-005   7.01414       0.327252        43.0646        41.2015     
  1169.65        500.000                 NaN            NaN            NaN            NaN            NaN   4.87294        3.51967                 NaN   7.02672       0.325926        43.0491        41.2056     
  1168.24        500.000                 NaN            NaN            NaN            NaN            NaN   8.40594                 NaN            NaN   7.06920       0.324266        42.9993        41.2013     
  1166.83        500.000                 NaN            NaN            NaN            NaN            NaN  0.351734        8.04734                 NaN   7.03297       0.324947        43.0328        41.2102     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN  0.434834        7.95543                 NaN   7.05232       0.326903        43.0242        41.2063     
  1164.00        500.000                 NaN            NaN            NaN            NaN            NaN   8.41276                 NaN            NaN   7.07004       0.324401        42.9848        41.2080     
  1162.59        500.000                 NaN            NaN            NaN            NaN            NaN   4.25870        4.14013       0.417045E-005   7.03088       0.325324        43.0372        41.2077     
  1161.17        500.000                 NaN            NaN            NaN            NaN            NaN   5.54027        2.86261                 NaN   7.03965       0.322465        43.0228        41.2122     
  1159.76        500.000                 NaN            NaN            NaN            NaN            NaN   8.42096                 NaN            NaN   7.07786       0.321716        42.9672        41.2122     
  1158.34        500.000                 NaN            NaN            NaN            NaN            NaN   4.30432        4.10575                 NaN   7.03450       0.322419        43.0190        41.2140     
  1156.93        500.000                 NaN            NaN            NaN            NaN            NaN   5.98959        2.42126                 NaN   7.04867       0.320075        43.0037        41.2167     
  1155.52        500.000                 NaN            NaN            NaN            NaN            NaN   8.44115                 NaN            NaN   7.08686       0.318153        42.9339        41.2199     
  1154.10        500.000                 NaN            NaN            NaN            NaN            NaN   4.41285        4.00553       0.722104E-005   7.04400       0.320236        42.9987        41.2187     
  1152.69        500.000                 NaN            NaN            NaN            NaN            NaN   7.65649       0.755072                 NaN   7.05181       0.319857        42.9954        41.2214     
  1151.27        500.000                 NaN            NaN            NaN            NaN            NaN   8.43529                 NaN            NaN   7.08773       0.319688        42.9333        41.2240     
  1149.86        500.000                 NaN            NaN            NaN            NaN            NaN   4.90927        3.50931       0.286956E-005   7.05187       0.320139        42.9857        41.2237     
  1148.45        500.000                 NaN            NaN            NaN            NaN            NaN   7.86597       0.544992       0.649604E-002   7.05894       0.318003        42.9804        41.2252     
  1147.03        500.000                 NaN            NaN            NaN            NaN            NaN   8.04409       0.372790                 NaN   7.07559       0.321489        42.9630        41.2231     
  1145.62        500.000                 NaN            NaN            NaN            NaN            NaN   4.97764        3.44584                 NaN   7.05469       0.318555        42.9760        41.2272     
  1144.21        500.000                 NaN            NaN            NaN            NaN            NaN   8.10958       0.316827                 NaN   7.06650       0.315641        42.9621        41.2294     
  1142.79        500.000                 NaN            NaN            NaN            NaN  0.107013        8.25523       0.191195E-003            NaN   7.06971       0.323970        42.9719        41.2720     
  1141.38        500.000                 NaN            NaN            NaN            NaN            NaN   5.19293        3.24682                 NaN   7.06668       0.315277        42.9443        41.2340     
  1139.96        500.000                 NaN            NaN            NaN            NaN  0.108640        8.19493       0.379992E-001            NaN   7.06407       0.326010        42.9965        41.2718     
  1138.55        500.000                 NaN            NaN            NaN            NaN  0.185519        8.13400       0.447016E-003            NaN   7.06503       0.327038        42.9728        41.3152     
  1137.14        500.000                 NaN            NaN            NaN            NaN            NaN   6.66188        1.59034       0.205608        7.10475       0.312135        42.8845        41.2408     
  1135.72        500.000                 NaN            NaN            NaN            NaN            NaN   8.44457                 NaN            NaN   7.08285       0.311057        42.9231        41.2384     
  1134.31        500.000                 NaN            NaN            NaN            NaN  0.242835        8.02787       0.237294E-005            NaN   7.05672       0.328164        43.0110        41.3334     
  1132.90        500.000                 NaN            NaN            NaN            NaN            NaN   5.17759        3.26055                 NaN   7.09485       0.313186        42.9198        41.2340     
  1131.48        500.000                 NaN            NaN            NaN            NaN  0.946611E-001   8.28009       0.113286E-004            NaN   7.06806       0.317882        42.9592        41.2801     
  1130.07        500.000                 NaN            NaN            NaN            NaN  0.306533        7.92380       0.218975E-005            NaN   7.04780       0.331218        43.0261        41.3645     
  1128.65        500.000                 NaN            NaN            NaN            NaN            NaN   2.24651        6.21892                 NaN   7.09930       0.306880        42.8805        41.2479     
  1127.24        500.000                 NaN            NaN            NaN            NaN  0.216395        8.08285                 NaN            NaN   7.05482       0.322832        42.9861        41.3370     
  1125.83        500.000                 NaN            NaN            NaN            NaN  0.359613        7.79990       0.386769E-001            NaN   7.04112       0.333429        43.0359        41.3913     
  1124.41        500.000                 NaN            NaN            NaN            NaN            NaN   5.40137        3.04910                 NaN   7.10610       0.309802        42.8915        41.2421     
  1123.00        500.000                 NaN            NaN            NaN            NaN  0.216451        8.06217                 NaN            NaN   7.05877       0.326775        43.0017        41.3341     
  1121.59        500.000                 NaN            NaN            NaN            NaN            NaN   5.72133        2.73735                 NaN   7.09663       0.310780        42.8841        41.2498     
  1120.17        500.000                 NaN            NaN            NaN            NaN            NaN   5.40122        3.07040                 NaN   7.10433       0.305986        42.8646        41.2535     
  1118.76        500.000                 NaN            NaN            NaN            NaN  0.334725        7.87653       0.243925E-004            NaN   7.03282       0.331589        43.0331        41.3912     
  1117.34        500.000                 NaN            NaN            NaN            NaN            NaN   5.88944        2.57730                 NaN   7.10489       0.308307        42.8669        41.2531     
  1115.93        500.000                 NaN            NaN            NaN            NaN            NaN   4.89985        3.53155                 NaN   7.05496       0.317574        42.9422        41.2539     
  1114.52        500.000                 NaN            NaN            NaN            NaN  0.425727        7.72537       0.485589E-004            NaN   7.02043       0.336425        43.0588        41.4332     
  1113.10        500.000                 NaN            NaN            NaN            NaN  0.544851        7.54011       0.176535E-003            NaN   7.01444       0.341662        43.0769        41.4819     
  1111.69        500.000                 NaN            NaN            NaN            NaN            NaN   5.49816        2.99091                 NaN   7.11490       0.300846        42.8344        41.2608     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN   5.13648        3.33818                 NaN   7.11288       0.303118        42.8459        41.2635     
  1108.86        500.000                 NaN            NaN            NaN            NaN  0.562072        7.51456       0.154316E-003            NaN   7.01173       0.343182        43.0744        41.4939     
  1107.45        500.000                 NaN            NaN            NaN            NaN            NaN   5.49950        2.99492                 NaN   7.12450       0.299633        42.8170        41.2644     
  1106.03        500.000                 NaN            NaN            NaN            NaN  0.598039        7.43797       0.113540E-002            NaN   6.99515       0.345920        43.1089        41.5129     
  1104.62        500.000                 NaN            NaN            NaN            NaN            NaN   4.40039        4.08266                 NaN   7.12006       0.302901        42.8264        41.2676     
  1103.21        500.000                 NaN            NaN            NaN            NaN            NaN   6.11989        2.38284       0.144710E-002   7.13301       0.297477        42.7942        41.2711     
  1101.79        500.000                 NaN            NaN            NaN            NaN  0.679292        7.30232       0.983893E-003            NaN   6.98268       0.350554        43.1335        41.5506     
  1100.38        500.000                 NaN            NaN            NaN            NaN  0.762215        7.17443       0.458497E-004            NaN   6.97509       0.354935        43.1492        41.5841     
  1098.96        500.000                 NaN            NaN            NaN            NaN  0.414842E-004   3.34079        5.16591                 NaN   7.13926       0.295876        42.7824        41.2757     
  1097.55        500.000                 NaN            NaN            NaN            NaN  0.757001        7.17224       0.898889E-003            NaN   6.97041       0.355105        43.1574        41.5869     
  1096.14        500.000                 NaN            NaN            NaN            NaN  0.823053        7.07236       0.151147E-003            NaN   6.96462       0.358470        43.1680        41.6134     
  1094.72        500.000                 NaN            NaN            NaN            NaN            NaN   6.28285        2.23879       0.221923E-003   7.15018       0.292780        42.7548        41.2803     
  1093.31        500.000                 NaN            NaN            NaN            NaN  0.828170        7.05306       0.833119E-003            NaN   6.95899       0.359265        43.1793        41.6203     
  1091.90        500.000                 NaN            NaN            NaN            NaN  0.882917        6.97207       0.487594E-004            NaN   6.95439       0.361943        43.1863        41.6423     
  1090.48        500.000                 NaN            NaN            NaN            NaN  0.412760E-004   6.34909        2.16764       0.138177E-001   7.15746       0.290563        42.7362        41.2852     
  1089.07        500.000                 NaN            NaN            NaN            NaN  0.894721        6.94264       0.197575E-004            NaN   6.94849       0.363145        43.1990        41.6519     
  1087.65        500.000                 NaN            NaN            NaN            NaN  0.920362        6.90586       0.350258E-004            NaN   6.94178       0.366609        43.2025        41.6628     
  1086.24        500.000                 NaN            NaN            NaN            NaN  0.153264E-004   4.22742        4.31374                 NaN   7.16883       0.286938        42.7124        41.2907     
  1084.83        500.000                 NaN            NaN            NaN            NaN  0.956121        6.83873       0.845021E-003            NaN   6.93845       0.366786        43.2178        41.6812     
  1083.41        500.000                 NaN            NaN            NaN            NaN  0.957229        6.84647       0.311549E-004            NaN   6.93846       0.367823        43.2082        41.6817     
  1082.00        500.000                 NaN            NaN            NaN            NaN  0.122686E-005   8.55261                 NaN            NaN   7.18086       0.283483        42.6877        41.2953     
  1080.59        500.000                 NaN            NaN            NaN            NaN   1.02357        6.73716       0.292836E-004            NaN   6.93090       0.370080        43.2267        41.7116     
  1079.17        500.000                 NaN            NaN            NaN            NaN   1.03966        6.71038       0.283039E-004            NaN   6.92820       0.371022        43.2310        41.7197     
  1077.76        500.000                 NaN            NaN            NaN            NaN  0.125714E-005   8.55936                 NaN            NaN   7.18730       0.282309        42.6711        41.2999     
  1076.34        500.000                 NaN            NaN            NaN            NaN   1.09486        6.61428       0.367337E-005            NaN   6.91750       0.374632        43.2540        41.7447     
  1074.93        500.000                 NaN            NaN            NaN            NaN   1.08048        6.64340       0.255527E-004            NaN   6.92289       0.372998        43.2395        41.7407     
  1073.52        500.000                 NaN            NaN            NaN            NaN  0.527105E-004   8.56513                 NaN            NaN   7.19493       0.279969        42.6563        41.3036     
  1072.10        500.000                 NaN            NaN            NaN            NaN   1.11093        6.59248       0.230307E-004            NaN   6.91803       0.374629        43.2481        41.7558     
  1070.69        500.000                 NaN            NaN            NaN            NaN   1.13755        6.54719       0.222705E-004            NaN   6.91299       0.376471        43.2573        41.7685     
  1069.28        500.000                 NaN            NaN            NaN            NaN  0.874422E-004   8.57403                 NaN            NaN   7.20047       0.277458        42.6396        41.3084     
  1067.86        500.000                 NaN            NaN            NaN            NaN   1.16394        6.50415       0.757804E-004            NaN   6.90909       0.377718        43.2629        41.7821     
  1066.45        500.000                 NaN            NaN            NaN            NaN   1.17606        6.48433       0.735792E-004            NaN   6.90748       0.378360        43.2650        41.7887     
  1065.03        500.000                 NaN            NaN            NaN            NaN  0.493731        7.70338       0.460378E-003            NaN   7.08247       0.318181        42.8875        41.5142     
  1063.62        500.000                 NaN            NaN            NaN            NaN   1.20250        6.44098       0.844399E-005            NaN   6.90337       0.379820        43.2709        41.8024     
  1062.21        500.000                 NaN            NaN            NaN            NaN   1.21521        6.42006       0.430339E-004            NaN   6.90141       0.380519        43.2738        41.8090     
  1060.79        500.000                 NaN            NaN            NaN            NaN  0.756631        7.26223       0.767189E-005            NaN   7.03596       0.334173        42.9812        41.6298     
  1059.38        500.000                 NaN            NaN            NaN            NaN   1.24037        6.37823       0.738195E-005            NaN   6.89759       0.381952        43.2798        41.8221     
  1057.97        500.000                 NaN            NaN            NaN            NaN   1.25315        6.35655       0.393311E-003            NaN   6.89555       0.382691        43.2830        41.8287     
  1056.55        500.000                 NaN            NaN            NaN            NaN  0.889838        7.03153                 NaN            NaN   7.00743       0.344106        43.0385        41.6886     
  1055.14        500.000                 NaN            NaN            NaN            NaN   1.27838        6.31492                 NaN            NaN   6.89141       0.384173        43.2893        41.8418     
  1053.72        500.000                 NaN            NaN            NaN            NaN   1.29103        6.29307                 NaN            NaN   6.88941       0.384877        43.2935        41.8481     
  1052.31        500.000                 NaN            NaN            NaN            NaN  0.989115        6.86035                 NaN            NaN   6.98678       0.351342        43.0789        41.7335     
  1050.90        500.000                 NaN            NaN            NaN            NaN   1.31323        6.25670                 NaN            NaN   6.88645       0.385984        43.2976        41.8600     
  1049.48        500.000                 NaN            NaN            NaN            NaN   1.32411        6.23880                 NaN            NaN   6.88475       0.386614        43.2998        41.8659     
  1048.07        500.000                 NaN            NaN            NaN            NaN   1.06934        6.72255                 NaN            NaN   6.97053       0.357070        43.1100        41.7705     
  1046.65        500.000                 NaN            NaN            NaN            NaN   1.34580        6.20311                 NaN            NaN   6.88142       0.387847        43.3042        41.8776     
  1045.24        500.000                 NaN            NaN            NaN            NaN   1.34625        6.20432                 NaN            NaN   6.88220       0.387513        43.3006        41.8791     
  1043.83        500.000                 NaN            NaN            NaN            NaN   1.13707        6.60670                 NaN            NaN   6.95718       0.361807        43.1349        41.8023     
  1042.41        500.000                 NaN            NaN            NaN            NaN   1.37508        6.15748                 NaN            NaN   6.87750       0.389131        43.3067        41.8941     
  1041.00        500.000                 NaN            NaN            NaN            NaN   1.38910        6.12320                 NaN            NaN   6.87055       0.391276        43.3271        41.8988     
  1039.59        500.000                 NaN            NaN            NaN            NaN   1.22278        6.45773                 NaN            NaN   6.93872       0.367887        43.1719        41.8410     
  1038.17        500.000                 NaN            NaN            NaN            NaN   1.40530        6.09774                 NaN            NaN   6.86868       0.392042        43.3280        41.9083     
  1036.76        500.000                 NaN            NaN            NaN            NaN   1.24163        6.42303                 NaN            NaN   6.93495       0.369636        43.1787        41.8520     
  1035.34        500.000                 NaN            NaN            NaN            NaN   1.25817        6.39501                 NaN            NaN   6.93205       0.370736        43.1839        41.8601     
  1033.93        500.000                 NaN            NaN            NaN            NaN   1.50214        5.88655                 NaN            NaN   6.83057       0.405073        43.4295        41.9462     
  1032.52        500.000                 NaN            NaN            NaN            NaN   1.50210        5.88637                 NaN            NaN   6.83053       0.405063        43.4288        41.9471     
  1031.10        500.000                 NaN            NaN            NaN            NaN   1.30287        6.31934                 NaN            NaN   6.92408       0.373622        43.1977        41.8824     
  1029.69        500.000                 NaN            NaN            NaN            NaN   1.50202        5.88601                 NaN            NaN   6.83046       0.405044        43.4275        41.9490     
  1028.28        500.000                 NaN            NaN            NaN            NaN   1.47552        5.98125                 NaN            NaN   6.86118       0.395301        43.3375        41.9493     
  1026.86        500.000                 NaN            NaN            NaN            NaN   1.50188        5.88578                 NaN            NaN   6.83042       0.405016        43.4260        41.9509     
  1025.45        500.000                 NaN            NaN            NaN            NaN   1.50189        5.88548                 NaN            NaN   6.83035       0.405016        43.4254        41.9518     
  1024.03        500.000                 NaN            NaN            NaN            NaN   1.50185        5.88530                 NaN            NaN   6.83032       0.405007        43.4247        41.9528     
  1022.62        500.000                 NaN            NaN            NaN            NaN   1.50177        5.88938                 NaN            NaN   6.83039       0.405006        43.4184        41.9550     
  1021.21        500.000                 NaN            NaN            NaN            NaN   1.50177        5.88494                 NaN            NaN   6.83025       0.404988        43.4234        41.9547     
  1019.79        500.000                 NaN            NaN            NaN            NaN   1.50172        5.88477                 NaN            NaN   6.83021       0.404979        43.4227        41.9556     
  1018.38        500.000                 NaN            NaN            NaN            NaN   1.41864        6.12666                 NaN            NaN   6.90468       0.380785        43.2270        41.9422     
  1016.97        500.000                 NaN            NaN            NaN            NaN   1.52204        5.91544                 NaN            NaN   6.86176       0.395521        43.3248        41.9805     
  1015.55        500.000                 NaN            NaN            NaN            NaN   1.50160        5.88423                 NaN            NaN   6.83011       0.404951        43.4207        41.9584     
  1014.14        500.000                 NaN            NaN            NaN            NaN   1.45161        6.07269                 NaN            NaN   6.89917       0.382640        43.2337        41.9602     
  1012.72        500.000                 NaN            NaN            NaN            NaN   1.50151        5.88388                 NaN            NaN   6.83004       0.404932        43.4193        41.9603     
  1011.31        500.000                 NaN            NaN            NaN            NaN   1.57173        5.82680                 NaN            NaN   6.84993       0.399795        43.3466        42.0052     
  1009.90        500.000                 NaN            NaN            NaN            NaN   1.47544        6.03455                 NaN            NaN   6.89719       0.383698        43.2352        41.9739     
  1008.48        500.000                 NaN            NaN            NaN            NaN   1.50139        5.88335                 NaN            NaN   6.82993       0.404904        43.4173        41.9631     
  1007.07        500.000                 NaN            NaN            NaN            NaN   1.50135        5.88317                 NaN            NaN   6.82990       0.404895        43.4166        41.9641     
  1005.66        500.000                 NaN            NaN            NaN            NaN   1.76139        3.53391        1.82775                 NaN   6.75222       0.433297        43.6372        42.0542     
  1004.24        500.000                 NaN            NaN            NaN            NaN   1.50126        5.88281                 NaN            NaN   6.82983       0.404876        43.4153        41.9659     
  1002.83        500.000                 NaN            NaN            NaN            NaN   1.50122        5.88264                 NaN            NaN   6.82979       0.404867        43.4146        41.9669     
  1001.41        500.000                 NaN            NaN            NaN            NaN   1.50118        5.88246                 NaN            NaN   6.82976       0.404858        43.4139        41.9678     
  1000.00        500.000                 NaN            NaN            NaN            NaN   1.50114        5.88228                 NaN            NaN   6.82972       0.404848        43.4133        41.9687     
