|6.6.6
Archiving\03_Data\DfracLP/QFM_m4/T13/T13_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1664.16        500.000        99.2744                 NaN            NaN  0.716226       0.938500E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2785                 NaN            NaN  0.712157       0.932429E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2779                 NaN            NaN  0.712746       0.932780E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2667                 NaN            NaN  0.723855       0.947846E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2890                 NaN            NaN  0.701790       0.918201E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2809                 NaN            NaN  0.709830       0.928059E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2806                 NaN            NaN  0.710091       0.928901E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2828                 NaN            NaN  0.707956       0.926284E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2836                 NaN            NaN  0.707166       0.926752E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2869                 NaN            NaN  0.703911       0.921406E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2858                 NaN            NaN  0.704991       0.922677E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2940                 NaN            NaN  0.696809       0.918124E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2934                 NaN            NaN  0.697431       0.917271E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2973                 NaN            NaN  0.693524       0.913980E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2996                 NaN            NaN  0.691314       0.911653E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2188                 NaN            NaN  0.770900       0.103222E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3880                 NaN            NaN  0.604111       0.787036E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3133                 NaN            NaN  0.677676       0.899873E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3163                 NaN            NaN  0.674734       0.897957E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3190                 NaN            NaN  0.672064       0.897121E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3233                 NaN            NaN  0.667728       0.894712E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3195                 NaN            NaN  0.671430       0.906525E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3400                 NaN            NaN  0.651250       0.876546E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3406                 NaN            NaN  0.650576       0.878379E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3399                 NaN            NaN  0.651223       0.883491E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.3502                 NaN            NaN  0.641123       0.871597E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.3494                 NaN            NaN  0.641863       0.877402E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3614                 NaN            NaN  0.629920       0.863443E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.3630                 NaN            NaN  0.628406       0.863435E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.3696                 NaN            NaN  0.621785       0.858948E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.3749                 NaN            NaN  0.616505       0.854865E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.1333                 NaN            NaN  0.413100       0.234154E-002  0.451297                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.7431                 NaN            NaN  0.850808E-001            NaN   1.17185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7595                 NaN            NaN  0.828374E-001            NaN   1.15763                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        97.4877                 NaN            NaN  0.124019                 NaN   2.38829                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.9769                 NaN            NaN  0.107851E-001            NaN  0.123548E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.4273                 NaN            NaN  0.297718E-001            NaN  0.542890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.3483                 NaN            NaN  0.105044                 NaN   1.54665                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.8631                 NaN            NaN  0.737506E-001            NaN   1.06313                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.8799                 NaN            NaN  0.703099E-001            NaN   1.04978                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8971                 NaN            NaN  0.686856E-001            NaN   1.03422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.9117                 NaN            NaN  0.638038E-001            NaN   1.02453                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.9304                 NaN            NaN  0.612698E-001            NaN   1.00829                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9488                 NaN            NaN  0.643827E-001            NaN  0.986845                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9635                 NaN            NaN  0.601413E-001            NaN  0.976315                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9622                 NaN            NaN  0.448451E-001            NaN  0.992997                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.0042                 NaN            NaN  0.577572E-001            NaN  0.938056                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.0053                 NaN            NaN  0.572119E-001            NaN  0.937474                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.0242                 NaN            NaN  0.505461E-001            NaN  0.925253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.0354                 NaN            NaN  0.485968E-001            NaN  0.915957                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0499                 NaN            NaN  0.493203E-001            NaN  0.900766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0491                 NaN            NaN  0.477112E-001            NaN  0.903174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0887                 NaN            NaN  0.438560E-001            NaN  0.867456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0867                 NaN            NaN  0.423033E-001            NaN  0.871042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.1000                 NaN            NaN  0.414261E-001            NaN  0.858564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.1090                 NaN            NaN  0.397217E-001            NaN  0.851287                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1228                 NaN            NaN  0.356839E-001            NaN  0.841542                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1322                 NaN            NaN  0.341100E-001            NaN  0.833671                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1437                 NaN            NaN  0.332308E-001            NaN  0.823032                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1447                 NaN            NaN  0.238464E-001            NaN  0.831424                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1698                 NaN            NaN  0.336233E-001            NaN  0.796572                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1740                 NaN            NaN  0.275845E-001            NaN  0.798442                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1837                 NaN            NaN  0.254712E-001            NaN  0.790831                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1924                 NaN            NaN  0.254841E-001            NaN  0.782078                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
