|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.75/LAR/LAR_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1277.13        500.000        95.2222       0.318748       0.905289                 NaN            NaN  0.605093        2.94864                 NaN            NaN
  1276.13        500.000        95.4463       0.920081       0.251493                 NaN            NaN  0.579600        2.80249                 NaN            NaN
  1275.13        500.000        95.6223       0.233964E-001   1.10638                 NaN            NaN  0.560535        2.68738                 NaN            NaN
  1274.12        500.000        95.7991        1.08745                 NaN            NaN            NaN  0.539096        2.57431                 NaN            NaN
  1273.12        500.000        95.9551        1.05226                 NaN            NaN            NaN  0.520680        2.47197                 NaN            NaN
  1272.11        500.000        96.1287        1.00892                 NaN            NaN            NaN  0.500660        2.36169                 NaN            NaN
  1271.11        500.000        96.2775       0.972578                 NaN            NaN            NaN  0.483204        2.26667                 NaN            NaN
  1270.11        500.000        96.4165       0.938879                 NaN            NaN            NaN  0.466901        2.17771                 NaN            NaN
  1269.10        500.000        96.5434       0.908434                 NaN            NaN            NaN  0.451985        2.09620                 NaN            NaN
  1268.10        500.000        96.6637       0.879458                 NaN            NaN            NaN  0.437248        2.01962                 NaN            NaN
  1267.09        500.000        96.7819       0.850313                 NaN            NaN            NaN  0.423650        1.94411                 NaN            NaN
  1266.09        500.000        96.2786       0.923468                 NaN            NaN            NaN  0.487998        2.26204       0.479250E-001            NaN
  1265.09        500.000        96.1072       0.941529                 NaN            NaN            NaN  0.508403        2.37165       0.711735E-001            NaN
  1264.08        500.000        96.2612       0.905893                 NaN            NaN            NaN  0.487536        2.27676       0.686023E-001            NaN
  1263.08        500.000        96.4187       0.867663                 NaN            NaN            NaN  0.465717        2.18163       0.662801E-001            NaN
  1262.07        500.000        96.5578       0.835584                 NaN            NaN            NaN  0.448388        2.09490       0.633754E-001            NaN
  1261.07        500.000        96.6882       0.805477                 NaN            NaN            NaN  0.432241        2.01352       0.605963E-001            NaN
  1260.06        500.000        96.8087       0.777519                 NaN            NaN            NaN  0.417046        1.93864       0.581054E-001            NaN
  1259.06        500.000        97.1243                 NaN            NaN            NaN            NaN  0.331822        2.44491       0.990021E-001            NaN
  1258.06        500.000        99.6389                 NaN            NaN            NaN  0.622706E-001            NaN  0.284944       0.138966E-001            NaN
  1257.05        500.000        94.3110        2.13997                 NaN            NaN            NaN  0.846482        2.65671       0.457919E-001            NaN
  1256.05        500.000        97.2374       0.674186                 NaN            NaN            NaN  0.360969        1.67744       0.500073E-001            NaN
  1255.04        500.000        97.3230       0.654906                 NaN            NaN            NaN  0.349922        1.62403       0.481804E-001            NaN
  1254.04        500.000        97.4109       0.633822                 NaN            NaN            NaN  0.339336        1.56983       0.461487E-001            NaN
  1253.04        500.000        97.4842       0.616608                 NaN            NaN            NaN  0.330634        1.52427       0.443033E-001            NaN
  1252.03        500.000        97.5684       0.595839                 NaN            NaN            NaN  0.317611        1.47484       0.432880E-001            NaN
  1251.03        500.000        97.6354       0.580113                 NaN            NaN            NaN  0.309395        1.43337       0.416748E-001            NaN
  1250.02        500.000        97.7015       0.564936                 NaN            NaN            NaN  0.301017        1.39244       0.401584E-001            NaN
  1249.02        500.000        97.7688       0.548603                 NaN            NaN            NaN  0.292900        1.35113       0.385378E-001            NaN
  1248.02        500.000        97.8277       0.534515                 NaN            NaN            NaN  0.284451        1.31581       0.374850E-001            NaN
  1247.01        500.000        97.8878       0.520385                 NaN            NaN            NaN  0.276839        1.27889       0.360776E-001            NaN
  1246.01        500.000        97.9454       0.506292                 NaN            NaN            NaN  0.269360        1.24408       0.348435E-001            NaN
  1245.00        500.000        97.9968       0.493859                 NaN            NaN            NaN  0.262110        1.21339       0.337944E-001            NaN
  1244.00        500.000        98.0446       0.483216                 NaN            NaN            NaN  0.256639        1.18306       0.324726E-001            NaN
  1242.99        500.000        98.0988       0.469602                 NaN            NaN            NaN  0.249266        1.15094       0.313645E-001            NaN
  1241.99        500.000        98.1449       0.458477                 NaN            NaN            NaN  0.242629        1.12351       0.305264E-001            NaN
  1240.99        500.000        98.1902       0.447303                 NaN            NaN            NaN  0.236419        1.09651       0.295281E-001            NaN
  1239.98        500.000        98.2350       0.436312                 NaN            NaN            NaN  0.230312        1.06973       0.286415E-001            NaN
  1238.98        500.000        98.2764       0.426355                 NaN            NaN            NaN  0.224500        1.04494       0.277565E-001            NaN
  1237.97        500.000        98.3146       0.417570                 NaN            NaN            NaN  0.219685        1.02139       0.267463E-001            NaN
  1236.97        500.000        98.3561       0.407070                 NaN            NaN            NaN  0.213785       0.997020       0.259822E-001            NaN
  1235.97        500.000        98.3959       0.395546                 NaN            NaN            NaN  0.208187       0.975079       0.253210E-001            NaN
  1234.96        500.000        98.4313       0.388892                 NaN            NaN            NaN  0.203291       0.952115       0.243917E-001            NaN
  1233.96        500.000        98.4655       0.380195                 NaN            NaN            NaN  0.198148       0.932404       0.237532E-001            NaN
  1232.95        500.000        98.4984       0.372192                 NaN            NaN            NaN  0.193771       0.912631       0.229762E-001            NaN
  1231.95        500.000        98.5322       0.363797                 NaN            NaN            NaN  0.188531       0.893032       0.224455E-001            NaN
  1230.95        500.000        98.5621       0.357193                 NaN            NaN            NaN  0.185453       0.873840       0.213931E-001            NaN
  1229.94        500.000        98.5942       0.348655                 NaN            NaN            NaN  0.180663       0.855611       0.208626E-001            NaN
  1228.94        500.000        98.6237       0.341847                 NaN            NaN            NaN  0.176836       0.837536       0.201175E-001            NaN
  1227.93        500.000        98.6540       0.333857                 NaN            NaN            NaN  0.172021       0.820485       0.196327E-001            NaN
  1226.93        500.000        98.6809       0.327502                 NaN            NaN            NaN  0.168925       0.803842       0.188752E-001            NaN
  1225.92        500.000        98.7092       0.320371                 NaN            NaN            NaN  0.165244       0.786971       0.182026E-001            NaN
  1224.92        500.000        98.7319       0.315397                 NaN            NaN            NaN  0.161169       0.773671       0.178561E-001            NaN
  1223.92        500.000        98.7613       0.307496                 NaN            NaN            NaN  0.157125       0.756767       0.173040E-001            NaN
  1222.91        500.000        98.7861       0.300810                 NaN            NaN            NaN  0.153600       0.742729       0.167613E-001            NaN
  1221.91        500.000        98.8093       0.295848                 NaN            NaN            NaN  0.150940       0.727788       0.161004E-001            NaN
  1220.90        500.000        98.8337       0.289326                 NaN            NaN            NaN  0.146339       0.714732       0.158902E-001            NaN
  1219.90        500.000        98.8548       0.284358                 NaN            NaN            NaN  0.143674       0.701827       0.153057E-001            NaN
  1218.90        500.000        98.8773       0.278664                 NaN            NaN            NaN  0.140932       0.688291       0.147657E-001            NaN
  1217.89        500.000        98.8993       0.273308                 NaN            NaN            NaN  0.138088       0.675053       0.142299E-001            NaN
  1216.89        500.000        98.9220       0.267085                 NaN            NaN            NaN  0.134839       0.662289       0.137759E-001            NaN
  1215.88        500.000        98.9431       0.261767                 NaN            NaN            NaN  0.130862       0.650615       0.136491E-001            NaN
  1214.88        500.000        98.9619       0.257289                 NaN            NaN            NaN  0.128533       0.639180       0.131030E-001            NaN
  1213.88        500.000        98.9806       0.252923                 NaN            NaN            NaN  0.126533       0.627407       0.125596E-001            NaN
  1212.87        500.000        98.7817       0.147084                 NaN            NaN  0.164139E-001  0.173311       0.854924       0.265736E-001            NaN
  1211.87        500.000        99.1945       0.697557E-001            NaN            NaN            NaN            NaN  0.712149       0.235504E-001            NaN
  1210.86        500.000        97.6441       0.679539                 NaN            NaN            NaN  0.375163        1.26020       0.410318E-001            NaN
  1209.86        500.000        99.7840       0.133922                 NaN            NaN            NaN  0.419489E-001  0.265294E-002  0.375144E-001            NaN
  1208.85        500.000        99.1132                 NaN            NaN            NaN  0.177647E-001  0.104496       0.764557                 NaN            NaN
  1207.85        500.000        97.6431       0.574601                 NaN            NaN            NaN  0.242599        1.53972                 NaN            NaN
  1206.85        500.000        99.7908       0.208409                 NaN            NaN            NaN  0.830204E-003            NaN            NaN            NaN
  1205.84        500.000        99.7319       0.170336                 NaN            NaN            NaN  0.977927E-001            NaN            NaN            NaN
  1204.84        500.000        99.6519       0.668647E-001            NaN            NaN            NaN  0.258206E-001  0.248386       0.702474E-002            NaN
  1203.83        500.000        99.1980       0.574743E-001  0.158387                 NaN            NaN  0.908366E-001  0.495332                 NaN            NaN
  1202.83        500.000        99.0842       0.252108                 NaN            NaN            NaN  0.123241       0.540478                 NaN            NaN
  1201.83        500.000        99.1878       0.180494                 NaN            NaN            NaN  0.634777E-001  0.568279                 NaN            NaN
  1200.82        500.000        99.1923       0.106887       0.125697                 NaN            NaN  0.108624       0.466516                 NaN            NaN
  1199.82        500.000        98.9539       0.200015                 NaN            NaN            NaN  0.135346       0.702378       0.836387E-002            NaN
  1198.81        500.000        98.8777                 NaN            NaN            NaN  0.152674       0.142084       0.808005       0.195722E-001            NaN
  1197.81        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1196.81        500.000        98.0293       0.177708                 NaN            NaN  0.134381       0.182784       0.718667                 NaN  0.757151     
  1195.80        500.000        85.5879        1.05751       0.383721                 NaN            NaN   1.04814        6.01040       0.750676E-001   5.83728     
  1194.80        500.000        99.7986       0.100118E-001            NaN            NaN            NaN  0.148543E-001  0.923477E-001  0.163773E-002  0.825428E-001
  1193.79        500.000        96.5686       0.344439                 NaN            NaN            NaN  0.266219        1.43125       0.125952E-001   1.37687     
  1192.79        500.000        92.0688       0.706200                 NaN            NaN            NaN  0.609864        3.33385       0.248487E-001   3.25639     
  1191.79        500.000        84.4806        1.43839                 NaN            NaN            NaN   1.12765        6.56311       0.581459E-001   6.33210     
  1190.78        500.000        67.1327        2.81791                 NaN            NaN            NaN   2.33858        14.1053       0.114079        13.4913     
  1189.78        500.000                 NaN   4.95119        3.36962                 NaN            NaN   6.99923        43.1489       0.338525        41.1925     
  1188.77        500.000                 NaN   4.90599        3.41549                 NaN            NaN   7.00019        43.1467       0.338293        41.1934     
  1187.77        500.000                 NaN   5.41344        2.90804                 NaN            NaN   7.00090        43.1453       0.338224        41.1941     
  1186.76        500.000                 NaN   5.29690        3.02526                 NaN            NaN   7.00177        43.1432       0.337992        41.1949     
  1185.76        500.000                 NaN   5.16754        3.15586                 NaN            NaN   7.00305        43.1400       0.337655        41.1959     
  1184.76        500.000                 NaN   5.05588        3.26800                 NaN            NaN   7.00406        43.1380       0.337442        41.1966     
  1183.75        500.000                 NaN   4.93698        3.38803                 NaN            NaN   7.00540        43.1350       0.337131        41.1975     
  1182.75        500.000                 NaN   2.48933        5.84535                 NaN            NaN   7.01192        43.1176       0.335446        41.2004     
  1181.74        500.000                 NaN   4.65938        3.66645                 NaN            NaN   7.00703        43.1314       0.336764        41.1990     
  1180.74        500.000                 NaN   8.34978                 NaN            NaN            NaN   7.02298        43.0906       0.331495        41.2052     
  1179.74        500.000                 NaN   8.35098                 NaN            NaN            NaN   7.02453        43.0873       0.331133        41.2061     
  1178.73        500.000                 NaN   8.35229                 NaN            NaN            NaN   7.02045        43.0927       0.330834        41.2038     
  1177.73        500.000                 NaN   8.34502                 NaN            NaN            NaN   7.02284        43.0937       0.332468        41.2060     
  1176.72        500.000                 NaN   8.35536                 NaN            NaN            NaN   7.02971        43.0761       0.329893        41.2089     
  1175.72        500.000                 NaN   8.34956                 NaN            NaN            NaN   7.02678        43.0841       0.331220        41.2083     
  1174.72        500.000                 NaN   8.35057                 NaN            NaN            NaN   7.02605        43.0840       0.331809        41.2076     
  1173.71        500.000                 NaN   8.34718                 NaN            NaN            NaN   7.02500        43.0877       0.332507        41.2076     
  1172.71        500.000                 NaN   8.36493                 NaN            NaN            NaN   7.03547        43.0597       0.328787        41.2111     
  1171.70        500.000                 NaN   8.35714                 NaN            NaN            NaN   7.03461        43.0666       0.329136        41.2126     
  1170.70        500.000                 NaN   3.79460        4.56325                 NaN            NaN   7.03122        43.0644       0.330771        41.2158     
  1169.69        500.000                 NaN   8.36402                 NaN            NaN            NaN   7.03583        43.0588       0.329066        41.2123     
  1168.69        500.000                 NaN   8.35363                 NaN            NaN            NaN   7.03254        43.0710       0.330685        41.2122     
  1167.69        500.000                 NaN   8.36003                 NaN            NaN            NaN   7.03912        43.0575       0.328689        41.2147     
  1166.68        500.000                 NaN   8.36605                 NaN            NaN            NaN   7.04353        43.0460       0.326649        41.2178     
  1165.68        500.000                 NaN   8.36791                 NaN            NaN            NaN   7.04558        43.0416       0.326080        41.2188     
  1164.67        500.000                 NaN   8.35654                 NaN            NaN            NaN   7.03908        43.0568       0.329081        41.2185     
  1163.67        500.000                 NaN   8.35966                 NaN            NaN            NaN   7.04146        43.0524       0.328011        41.2185     
  1162.67        500.000                 NaN   8.37208                 NaN            NaN            NaN   7.05033        43.0310       0.324927        41.2216     
  1161.66        500.000                 NaN   8.37333       0.110021E-005            NaN            NaN   7.05158        43.0278       0.324641        41.2226     
  1160.66        500.000                 NaN   8.37476                 NaN            NaN            NaN   7.05343        43.0241       0.324156        41.2235     
  1159.65        500.000                 NaN   8.37599                 NaN            NaN            NaN   7.05489        43.0209       0.323796        41.2244     
  1158.65        500.000                 NaN   8.36459                 NaN            NaN            NaN   7.04890        43.0375       0.326514        41.2225     
  1157.65        500.000                 NaN   8.37370                 NaN            NaN            NaN   7.05726        43.0213       0.323374        41.2244     
  1156.64        500.000                 NaN   8.36420                 NaN            NaN            NaN   7.05568        43.0305       0.326330        41.2233     
