|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.75/LAR/LAR_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1150.62        500.000                 NaN   4.51284        6.89073                 NaN            NaN   7.31438        40.9355       0.569449        39.7771     
  1149.61        500.000                 NaN   8.96132        2.43953                 NaN            NaN   7.31400        40.9381       0.570449        39.7766     
  1148.61        500.000                 NaN   11.4054                 NaN            NaN            NaN   7.31708        40.9317       0.568451        39.7773     
  1147.60        500.000                 NaN   8.77635        2.62512                 NaN            NaN   7.31785        40.9343       0.569794        39.7766     
  1146.60        500.000                 NaN   2.39723        9.00018                 NaN            NaN   7.31207        40.9433       0.571005        39.7762     
  1145.60        500.000                 NaN   2.39235        9.00705                 NaN            NaN   7.31491        40.9393       0.570086        39.7763     
  1144.59        500.000                 NaN   2.63937        8.76045                 NaN            NaN   7.31520        40.9384       0.570021        39.7765     
  1143.59        500.000                 NaN   2.80358        8.59835                 NaN            NaN   7.31576        40.9358       0.569499        39.7770     
  1142.58        500.000                 NaN   11.4061                 NaN            NaN            NaN   7.32111        40.9274       0.567888        39.7775     
  1141.58        500.000                 NaN   2.95011        8.45783                 NaN            NaN   7.32162        40.9260       0.566842        39.7776     
  1140.58        500.000                 NaN   11.4081                 NaN            NaN            NaN   7.32359        40.9236       0.566971        39.7778     
  1139.57        500.000                 NaN   7.60753        3.80557                 NaN            NaN   7.32600        40.9169       0.565173        39.7788     
  1138.57        500.000                 NaN   3.53446        7.87381                 NaN            NaN   7.32398        40.9231       0.566649        39.7780     
  1137.56        500.000                 NaN   7.82295        3.59495                 NaN            NaN   7.32870        40.9106       0.563406        39.7794     
  1136.56        500.000                 NaN   7.72108        3.69959                 NaN            NaN   7.33096        40.9063       0.562258        39.7798     
  1135.55        500.000                 NaN   4.01422        7.39940                 NaN            NaN   7.32874        40.9141       0.564601        39.7789     
  1134.55        500.000                 NaN   11.4148                 NaN            NaN            NaN   7.33138        40.9110       0.563953        39.7788     
  1133.55        500.000                 NaN   4.32162        7.09561                 NaN            NaN   7.33195        40.9081       0.563209        39.7796     
  1132.54        500.000                 NaN   7.19632        4.22911                 NaN            NaN   7.33824        40.8954       0.559987        39.7809     
  1131.54        500.000                 NaN   11.4185                 NaN            NaN            NaN   7.33552        40.9043       0.562294        39.7794     
  1130.53        500.000                 NaN   6.57905        4.84160                 NaN            NaN   7.33550        40.9019       0.561765        39.7802     
  1129.53        500.000                 NaN   6.89014        4.54061                 NaN            NaN   7.34228        40.8875       0.557787        39.7817     
  1128.53        500.000                 NaN   11.4224                 NaN            NaN            NaN   7.33984        40.8973       0.560573        39.7799     
  1127.52        500.000                 NaN   11.4389                 NaN            NaN            NaN   7.35036        40.8742       0.554093        39.7825     
  1126.52        500.000                 NaN   11.2832       0.160172                 NaN            NaN   7.35362        40.8675       0.552283        39.7832     
  1125.51        500.000                 NaN   11.4399                 NaN            NaN            NaN   7.35208        40.8717       0.553639        39.7827     
  1124.51        500.000                 NaN   11.4474                 NaN            NaN            NaN   7.35713        40.8610       0.550679        39.7839     
  1123.51        500.000                 NaN   11.4578                 NaN            NaN            NaN   7.33843        40.8667       0.550393        39.7867     
  1122.50        500.000                 NaN   11.4498                 NaN            NaN            NaN   7.35965        40.8567       0.549650        39.7843     
  1121.50        500.000                 NaN   7.33552        4.09486                 NaN            NaN   7.34815        40.8792       0.558071        39.7842     
  1120.49        500.000                 NaN   5.14329        6.27781                 NaN            NaN   7.33856        40.9000       0.560208        39.7802     
  1119.49        500.000                 NaN   11.4517                 NaN            NaN            NaN   7.36247        40.8525       0.548751        39.7846     
  1118.49        500.000                 NaN   5.54162        5.87825                 NaN            NaN   7.33725        40.9017       0.561010        39.7801     
  1117.48        500.000                 NaN   5.65814        5.76388                 NaN            NaN   7.33890        40.8984       0.560131        39.7805     
  1116.48        500.000                 NaN   5.77518        5.64841                 NaN            NaN   7.34048        40.8961       0.559180        39.7806     
  1115.47        500.000                 NaN   1.24425        10.2027                 NaN            NaN   7.36094        40.8587       0.549727        39.7837     
  1114.47        500.000                 NaN   6.77280        4.67921                 NaN            NaN   7.36436        40.8501       0.548523        39.7850     
  1113.46        500.000                 NaN   6.85453        4.59973                 NaN            NaN   7.36639        40.8465       0.547570        39.7853     
  1112.46        500.000                 NaN   11.4654                 NaN            NaN            NaN   7.37452        40.8302       0.543105        39.7868     
  1111.46        500.000                 NaN   6.28468        5.15025                 NaN            NaN   7.34827        40.8788       0.555245        39.7827     
  1110.45        500.000                 NaN   9.75348        1.71326                 NaN            NaN   7.37655        40.8273       0.542482        39.7869     
  1109.45        500.000                 NaN   11.4743                 NaN            NaN            NaN   7.38164        40.8164       0.539460        39.7882     
  1108.44        500.000                 NaN   8.31197        3.16444                 NaN            NaN   7.38340        40.8130       0.538634        39.7885     
  1107.44        500.000                 NaN   8.98377        2.49472                 NaN            NaN   7.38527        40.8097       0.537743        39.7888     
  1106.44        500.000                 NaN   2.76212        8.69809                 NaN            NaN   7.37435        40.8346       0.544830        39.7861     
  1105.43        500.000                 NaN   8.84475        2.61724                 NaN            NaN   7.37579        40.8317       0.544148        39.7864     
  1104.43        500.000                 NaN   9.17043        2.29380                 NaN            NaN   7.37766        40.8282       0.543242        39.7867     
  1103.42        500.000                 NaN   7.58231        3.89448                 NaN            NaN   7.38589        40.8103       0.538265        39.7888     
  1102.42        500.000                 NaN   7.66683        3.81167                 NaN            NaN   7.38735        40.8075       0.537580        39.7891     
  1101.42        500.000                 NaN   5.29397        6.17915                 NaN            NaN   7.38233        40.8156       0.540194        39.7888     
  1100.41        500.000                 NaN   11.4907       0.171188E-003            NaN            NaN   7.39585        40.7899       0.532558        39.7908     
  1099.41        500.000                 NaN   4.97851        6.47275                 NaN            NaN   7.37959        40.8368       0.547063        39.7853     
  1098.40        500.000                 NaN   1.19878        10.2969                 NaN            NaN   7.40044        40.7817       0.530634        39.7916     
  1097.40        500.000                 NaN   11.4987                 NaN            NaN            NaN   7.40296        40.7769       0.529370        39.7920     
  1096.39        500.000                 NaN   6.49290        4.98788                 NaN            NaN   7.40087        40.7925       0.535948        39.7899     
  1095.39        500.000                 NaN   11.5037                 NaN            NaN            NaN   7.40713        40.7691       0.527324        39.7927     
  1094.39        500.000                 NaN   4.33846        7.09700                 NaN            NaN   7.36165        40.8694       0.551129        39.7823     
  1093.38        500.000                 NaN   4.31246        7.12444                 NaN            NaN   7.36290        40.8671       0.550541        39.7825     
  1092.38        500.000                 NaN   2.91725        2.26223        6.30896                 NaN   7.39781        40.7895       0.533455        39.7908     
  1091.37        500.000                 NaN   1.03064        10.4707                 NaN            NaN   7.40710        40.7709       0.528214        39.7925     
  1090.37        500.000                 NaN   6.37448        5.11717                 NaN            NaN   7.39855        40.7869       0.532063        39.7908     
  1089.37        500.000                 NaN   1.45600        10.0527                 NaN            NaN   7.41252        40.7598       0.525299        39.7937     
  1088.36        500.000                 NaN   4.59671        1.89115        5.02025                 NaN   7.41188        40.7603       0.525597        39.7941     
  1087.36        500.000                 NaN   11.5195                 NaN            NaN            NaN   7.42192        40.7428       0.520371        39.7954     
  1086.35        500.000                 NaN   3.01592        8.49537                 NaN            NaN   7.41523        40.7550       0.524212        39.7942     
  1085.35        500.000                 NaN   6.67957        4.83253                 NaN            NaN   7.41590        40.7532       0.523894        39.7949     
  1084.35        500.000                 NaN   8.04171        3.46793                 NaN            NaN   7.41397        40.7561       0.525296        39.7950     
  1083.34        500.000                 NaN   6.85866        4.66565                 NaN            NaN   7.42500        40.7354       0.518941        39.7963     
  1082.34        500.000                 NaN   3.22008        8.30870                 NaN            NaN   7.42488        40.7282       0.521232        39.7969     
  1081.33        500.000                 NaN   9.89234        1.61251                 NaN            NaN   7.42355        40.7490       0.527041        39.7956     
  1080.33        500.000                 NaN   7.89729        3.61719                 NaN            NaN   7.41949        40.7471       0.523108        39.7958     
  1079.32        500.000                 NaN   5.52860        5.99716                 NaN            NaN   7.42692        40.7319       0.518602        39.7968     
  1078.32        500.000                 NaN   7.11846        4.40533                 NaN            NaN   7.42630        40.7337       0.519336        39.7969     
  1077.32        500.000                 NaN   7.32853        4.19732                 NaN            NaN   7.42802        40.7304       0.518516        39.7973     
  1076.31        500.000                 NaN   2.84930        8.66355                 NaN            NaN   7.42147        40.7476       0.522625        39.7954     
  1075.31        500.000                 NaN   2.77269        8.74198                 NaN            NaN   7.42317        40.7446       0.521805        39.7957     
  1074.30        500.000                 NaN   2.69710        8.81940                 NaN            NaN   7.42489        40.7416       0.520977        39.7960     
  1073.30        500.000                 NaN   2.63877        8.87991                 NaN            NaN   7.42677        40.7382       0.520044        39.7963     
  1072.30        500.000                 NaN   8.05392        3.48237                 NaN            NaN   7.43688        40.7136       0.514233        39.7990     
  1071.29        500.000                 NaN   2.35128        9.17662                 NaN            NaN   7.43350        40.7247       0.516314        39.7976     
  1070.29        500.000                 NaN   2.39148        9.14049                 NaN            NaN   7.43649        40.7180       0.514970        39.7986     
  1069.28        500.000                 NaN   2.21738        9.31419                 NaN            NaN   7.43691        40.7187       0.514633        39.7982     
  1068.28        500.000                 NaN   9.44800        2.10785                 NaN            NaN   7.45144        40.6851       0.506337        39.8012     
  1067.28        500.000                 NaN   11.2497       0.317511                 NaN            NaN   7.45930        40.6689       0.501769        39.8029     
  1066.27        500.000                 NaN   7.95887        3.60058                 NaN            NaN   7.45425        40.6790       0.504921        39.8024     
  1065.27        500.000                 NaN   8.11845        3.44338                 NaN            NaN   7.45621        40.6753       0.503953        39.8028     
  1064.26        500.000                 NaN   8.20830        3.34282                 NaN  0.874758E-002   7.45700        40.6740       0.503692        39.8054     
  1063.26        500.000                 NaN   7.34194        3.97345                 NaN  0.166723        7.43640        40.7179       0.516272        39.8473     
  1062.25        500.000                 NaN   8.79321        2.77150                 NaN            NaN   7.46095        40.6691       0.502078        39.8032     
  1061.25        500.000                 NaN   8.15967        3.41459                 NaN            NaN   7.46591        40.6564       0.498892        39.8046     
  1060.25        500.000                 NaN   8.64133        2.93507                 NaN            NaN   7.46778        40.6529       0.497985        39.8050     
  1059.24        500.000                 NaN   9.58077                 NaN            NaN   1.32296        7.27843        41.0529       0.612691        40.1522     
  1058.24        500.000                 NaN   9.47097                 NaN            NaN   1.39576        7.26824        41.0745       0.619020        40.1715     
  1057.23        500.000                 NaN   9.12788                 NaN            NaN   1.61976        7.23337        41.1485       0.640439        40.2301     
  1056.23        500.000                 NaN   9.16606                 NaN            NaN   1.58427        7.22836        41.1591       0.643626        40.2186     
  1055.23        500.000                 NaN   9.01567                 NaN            NaN   1.69481        7.22369        41.1690       0.646605        40.2502     
  1054.22        500.000                 NaN   8.98224                 NaN            NaN   1.71736        7.22112        41.1746       0.648305        40.2564     
  1053.22        500.000                 NaN   8.93614                 NaN            NaN   1.74829        7.21726        41.1828       0.650783        40.2647     
  1052.21        500.000                 NaN   8.86976                 NaN            NaN   1.79262        7.21133        41.1952       0.654538        40.2765     
  1051.21        500.000                 NaN   8.86270                 NaN            NaN   1.79789        7.21138        41.1952       0.654586        40.2782     
  1050.21        500.000                 NaN   8.78373                 NaN            NaN   1.85042        7.20416        41.2104       0.659167        40.2922     
  1049.20        500.000                 NaN   8.78285                 NaN            NaN   1.85159        7.20481        41.2091       0.658839        40.2928     
  1048.20        500.000                 NaN   8.70624                 NaN            NaN   1.90249        7.19776        41.2239       0.663319        40.3063     
  1047.19        500.000                 NaN   8.70930                 NaN            NaN   1.90116        7.19885        41.2217       0.662722        40.3063     
  1046.19        500.000                 NaN   8.67441                 NaN            NaN   1.92470        7.19605        41.2276       0.664552        40.3127     
  1045.18        500.000                 NaN   8.64080                 NaN            NaN   1.94739        7.19338        41.2332       0.666307        40.3189     
  1044.18        500.000                 NaN   8.56300                 NaN            NaN   1.99915        7.18623        41.2482       0.670880        40.3326     
  1043.18        500.000                 NaN   8.53013                 NaN            NaN   2.02133        7.18360        41.2537       0.672612        40.3386     
  1042.17        500.000                 NaN   8.49829                 NaN            NaN   2.04283        7.18107        41.2590       0.674283        40.3445     
  1041.17        500.000                 NaN   8.49791                 NaN            NaN   2.04362        7.18170        41.2577       0.673967        40.3451     
  1040.16        500.000                 NaN   8.47407                 NaN            NaN   2.05997        7.18003        41.2612       0.675105        40.3496     
  1039.16        500.000                 NaN   8.44223                 NaN            NaN   2.08145        7.17747        41.2665       0.676793        40.3555     
  1038.16        500.000                 NaN   8.45959                 NaN            NaN   2.07120        7.18023        41.2607       0.675140        40.3531     
  1037.15        500.000                 NaN   8.38004                 NaN            NaN   2.12402        7.17282        41.2761       0.679932        40.3671     
  1036.15        500.000                 NaN   8.35259                 NaN            NaN   2.14264        7.17071        41.2805       0.681344        40.3722     
  1035.14        500.000                 NaN   8.32590                 NaN            NaN   2.16076        7.16868        41.2847       0.682714        40.3772     
  1034.14        500.000                 NaN   8.29989                 NaN            NaN   2.17843        7.16671        41.2888       0.684042        40.3821     
  1033.14        500.000                 NaN   8.27452                 NaN            NaN   2.19568        7.16480        41.2928       0.685335        40.3869     
  1032.13        500.000                 NaN   8.25017                 NaN            NaN   2.21228        7.16300        41.2965       0.686559        40.3915     
  1031.13        500.000                 NaN   8.27923                 NaN            NaN   2.19430        7.16690        41.2882       0.684155        40.3872     
  1030.12        500.000                 NaN   8.25407                 NaN            NaN   2.21146        7.16503        41.2920       0.685441        40.3920     
  1029.12        500.000                 NaN   8.16692                 NaN            NaN   2.26840        7.15636        41.3103       0.691028        40.4070     
  1028.12        500.000                 NaN   8.14833                 NaN            NaN   2.28117        7.15512        41.3127       0.691920        40.4107     
  1027.11        500.000                 NaN   8.12497                 NaN            NaN   2.29719        7.15345        41.3162       0.693060        40.4151     
  1026.11        500.000                 NaN   8.15692                 NaN            NaN   2.27924        7.15869        41.3038       0.690023        40.4113     
  1025.10        500.000                 NaN   8.08674                 NaN            NaN   2.32354        7.15090        41.3213       0.694881        40.4227     
  1024.10        500.000                 NaN   8.12887                 NaN            NaN   2.29985        7.15723        41.3054       0.691094        40.4175     
  1023.09        500.000                 NaN   8.04421                 NaN            NaN   2.35261        7.14777        41.3278       0.696984        40.4307     
  1022.09        500.000                 NaN   8.07843                 NaN            NaN   2.33193        7.15263        41.3171       0.694067        40.4258     
  1021.09        500.000                 NaN   8.05328                 NaN            NaN   2.34902        7.15069        41.3210       0.695406        40.4306     
  1020.08        500.000                 NaN   7.96937                 NaN            NaN   2.40127        7.13292        41.3453       0.704724        40.4464     
  1019.08        500.000                 NaN   7.96978                 NaN            NaN   2.40390        7.14290        41.3376       0.700540        40.4453     
  1018.07        500.000                 NaN   8.01089                 NaN            NaN   2.37870        7.14762        41.3263       0.697482        40.4391     
  1017.07        500.000                 NaN   7.99665                 NaN            NaN   2.38949        7.14798        41.3260       0.697532        40.4423     
  1016.07        500.000                 NaN   7.94088                 NaN            NaN   2.42475        7.13664        41.3427       0.703733        40.4513     
  1015.06        500.000                 NaN   7.94411                 NaN            NaN   2.42461        7.14361        41.3351       0.700509        40.4521     
  1014.06        500.000                 NaN   7.93428                 NaN            NaN   2.43220        7.14311        41.3351       0.700862        40.4545     
  1013.05        500.000                 NaN   7.91803                 NaN            NaN   2.44355        7.14251        41.3368       0.701408        40.4577     
  1012.05        500.000                 NaN   7.90374                 NaN            NaN   2.45384        7.14201        41.3376       0.701943        40.4608     
  1011.05        500.000                 NaN   7.82767                 NaN            NaN   2.50139        7.13322        41.3574       0.707458        40.4728     
  1010.04        500.000                 NaN   7.81199                 NaN            NaN   2.51234        7.13228        41.3593       0.708161        40.4760     
  1009.04        500.000                 NaN   7.79664                 NaN            NaN   2.52309        7.13140        41.3610       0.708839        40.4791     
  1008.03        500.000                 NaN   7.78132                 NaN            NaN   2.53379        7.13049        41.3627       0.709526        40.4822     
  1007.03        500.000                 NaN   7.76632                 NaN            NaN   2.54430        7.12963        41.3644       0.710188        40.4852     
  1006.02        500.000                 NaN   7.75155                 NaN            NaN   2.55466        7.12878        41.3660       0.710838        40.4882     
  1005.02        500.000                 NaN   7.73699                 NaN            NaN   2.56488        7.12796        41.3675       0.711474        40.4912     
  1004.02        500.000                 NaN   7.72263                 NaN            NaN   2.57496        7.12716        41.3690       0.712099        40.4941     
  1003.01        500.000                 NaN   7.73503                 NaN            NaN   2.56878        7.12975        41.3628       0.710601        40.4930     
  1002.01        500.000                 NaN   7.72182                 NaN            NaN   2.57817        7.12910        41.3640       0.711136        40.4958     
  1001.00        500.000                 NaN   7.70880                 NaN            NaN   2.58744        7.12846        41.3651       0.711660        40.4985     
  1000.00        500.000                 NaN   7.69596                 NaN            NaN   2.59660        7.12784        41.3662       0.712172        40.5012     
