|6.6.6
Archiving\03_Data\Deq/QFM_m1/T13/T13_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.9765       0.235269E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9765       0.235268E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.6294                 NaN  0.370636                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.6116                 NaN  0.388359                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.5939                 NaN  0.406083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.5603                 NaN  0.439706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.5267                 NaN  0.473329                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.4930                 NaN  0.506952                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.4594                 NaN  0.540574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.3556                 NaN  0.644372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.2518                 NaN  0.748169                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.1480                 NaN  0.851966                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.0442                 NaN  0.955762                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        98.9404                 NaN   1.05956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        98.8366                 NaN   1.16335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        98.7329                 NaN   1.26715                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
