|6.6.6
Archiving\03_Data\fracLP/QFM_m4.75/KHA22/KHA22_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          57
T(K)           P(bar)         V,J/bar/mol    H,J/mol        Gruneisen_T    Ks,bar         Gs,bar         v0,km/s        vp,km/s        vs,km/s        vp/vs          rho,kg/m3      G,J/mol        cp,J/K/mol     alpha,1/K      beta,1/bar     S,J/K/mol      n,mol          N,g            Ks_{T},bar/K   Gs_{T},bar/K   Ks_{P}         Gs_P           v0_{T}         vp_{T}         vs_{T}         v0_{P}         vp_P           vs_{P}         cp/cv          vol,%          wt,%           mol,%          SiO2,mol,pfu   TiO2,mol,pfu   Al2O3,mol,pfu  Cr2O3,mol,pfu  FeO,mol,pfu    MnO,mol,pfu    MgO,mol,pfu    CaO,mol,pfu    Na2O,mol,pfu   K2O,mol,pfu    NiO,mol,pfu    O2,mol,pfu     mu[SiO2],J/mol mu[TiO2],J/mol mu[Al2O3],J/mo mu[Cr2O3],J/mo mu[FeO],J/mol  mu[MnO],J/mol  mu[MgO],J/mol  mu[CaO],J/mol  mu[Na2O],J/mol mu[K2O],J/mol  mu[NiO],J/mol  nom_ox        
  2000.00        500.000        3.53827      -0.102498E+007  0.399784        240665.        0.00000        2.89637        2.89637        0.00000                 NaN   2868.83      -0.166735E+007   167.487       0.784338E-004  0.443386E-005   321.188       0.447837        101.507       -36.3723      -0.577805E-001   12.2059       0.170092E-002 -0.105281E-003 -0.105745E-003   0.00000       0.670268E-004  0.670405E-004   0.00000        1.06227        100.000        100.000        100.000       0.776579       0.212857E-002  0.342288E-001  0.578985E-002  0.190413       0.521590E-002  0.814063       0.474348E-001  0.111328E-001  0.424646E-003  0.669407E-003  0.217951E-003 -0.108058E+007 -0.119794E+007 -0.198863E+007 -0.149095E+007  -491439.       -570226.       -732615.       -916852.      -0.103387E+007 -0.120317E+007  -491868.        0.00000     
  1997.49        500.000        3.53757      -0.102540E+007  0.399843        240755.        0.00000        2.89663        2.89663        0.00000                 NaN   2869.40      -0.166655E+007   167.487       0.784316E-004  0.443190E-005   320.977       0.447852        101.507       -36.3570      -0.578507E-001   12.2041       0.170096E-002 -0.105119E-003 -0.105583E-003   0.00000       0.669973E-004  0.670110E-004   0.00000        1.06220        100.000        100.000        100.000       0.776579       0.212857E-002  0.342288E-001  0.578985E-002  0.190413       0.521590E-002  0.814063       0.474348E-001  0.111328E-001  0.424646E-003  0.669407E-003  0.218790E-003 -0.108021E+007 -0.119773E+007 -0.198775E+007 -0.148903E+007  -490882.       -569827.       -732208.       -916403.      -0.103264E+007 -0.120117E+007  -491395.        0.00000     
  1994.99        500.000        3.53670      -0.102579E+007  0.399878        240868.        0.00000        2.89700        2.89700        0.00000                 NaN   2870.00      -0.166566E+007   167.478       0.784168E-004  0.442982E-005   320.741       0.448086        101.503       -36.3449      -0.602157E-001   12.2013       0.174575E-002 -0.104980E-003 -0.105462E-003   0.00000       0.669580E-004  0.669720E-004   0.00000        1.06211        100.000        100.000        100.000       0.776579       0.212857E-002  0.342288E-001  0.578985E-002  0.190413       0.521590E-002  0.814063       0.474348E-001  0.111328E-001  0.424646E-003  0.669407E-003  0.103841E-003 -0.107986E+007 -0.119710E+007 -0.198690E+007 -0.148830E+007  -490373.       -569428.       -731776.       -915724.      -0.103140E+007 -0.119811E+007  -490923.        0.00000     
  1992.48        500.000        3.53590      -0.102619E+007  0.399923        240971.        0.00000        2.89732        2.89732        0.00000                 NaN   2870.59      -0.166480E+007   167.473       0.784070E-004  0.442780E-005   320.514       0.448232        101.501       -36.3307      -0.616678E-001   12.1989       0.177274E-002 -0.104826E-003 -0.105320E-003   0.00000       0.669227E-004  0.669369E-004   0.00000        1.06203        100.000        100.000        100.000       0.776579       0.212857E-002  0.342288E-001  0.578985E-002  0.190413       0.521590E-002  0.814063       0.474348E-001  0.111328E-001  0.424646E-003  0.669407E-003  0.349594E-004 -0.107931E+007 -0.119616E+007 -0.198609E+007 -0.148694E+007  -489893.       -569029.       -731505.       -915314.      -0.103103E+007 -0.119685E+007  -490450.        0.00000     
  1989.97        500.000        3.53485      -0.102654E+007  0.399933        241106.        0.00000        2.89781        2.89781        0.00000                 NaN   2871.23      -0.166382E+007   167.456       0.783788E-004  0.442562E-005   320.250       0.448697        101.494       -36.3202      -0.664395E-001   12.1952       0.186448E-002 -0.104699E-003 -0.105232E-003   0.00000       0.668735E-004  0.668884E-004   0.00000        1.06192        100.000        100.000        100.000       0.776579       0.212857E-002  0.342288E-001  0.578985E-002  0.190413       0.521590E-002  0.814063       0.474348E-001  0.111328E-001  0.424646E-003  0.669407E-003 -0.201453E-003 -0.107886E+007 -0.119608E+007 -0.198462E+007 -0.148626E+007  -489413.       -568631.       -731158.       -914695.      -0.103095E+007 -0.120168E+007  -489978.        0.00000     
  1987.47        500.000        3.53380      -0.102688E+007  0.399943        241241.        0.00000        2.89830        2.89830        0.00000                 NaN   2871.87      -0.166285E+007   167.439       0.783507E-004  0.442344E-005   319.985       0.449160        101.486       -36.3123      -0.711956E-001   12.1914       0.195587E-002 -0.104588E-003 -0.105158E-003   0.00000       0.668242E-004  0.668399E-004   0.00000        1.06181        100.000        100.000        100.000       0.776579       0.212857E-002  0.342288E-001  0.578985E-002  0.190413       0.521590E-002  0.814063       0.474348E-001  0.111328E-001  0.424646E-003  0.669407E-003 -0.436910E-003 -0.107837E+007 -0.119571E+007 -0.198410E+007 -0.148449E+007  -488933.       -568232.       -730832.       -914359.      -0.102991E+007 -0.119729E+007  -489506.        0.00000     
  1984.96        500.000        3.53275      -0.102723E+007  0.399954        241376.        0.00000        2.89879        2.89879        0.00000                 NaN   2872.51      -0.166187E+007   167.421       0.783226E-004  0.442127E-005   319.721       0.449623        101.478       -36.3031      -0.759467E-001   12.1876       0.204714E-002 -0.104469E-003 -0.105077E-003   0.00000       0.667750E-004  0.667914E-004   0.00000        1.06170        100.000        100.000        100.000       0.776579       0.212857E-002  0.342288E-001  0.578985E-002  0.190413       0.521590E-002  0.814063       0.474348E-001  0.111328E-001  0.424646E-003  0.669407E-003 -0.672027E-003 -0.107790E+007 -0.119403E+007 -0.198320E+007 -0.148466E+007  -488454.       -567834.       -730489.       -913836.      -0.102909E+007 -0.119791E+007  -489034.        0.00000     
  1982.46        500.000        3.53170      -0.102758E+007  0.399964        241511.        0.00000        2.89927        2.89927        0.00000                 NaN   2873.15      -0.166089E+007   167.404       0.782946E-004  0.441910E-005   319.457       0.450085        101.471       -36.2926      -0.806927E-001   12.1839       0.213828E-002 -0.104343E-003 -0.104989E-003   0.00000       0.667261E-004  0.667432E-004   0.00000        1.06159        100.000        100.000        100.000       0.776579       0.212857E-002  0.342288E-001  0.578985E-002  0.190413       0.521590E-002  0.814063       0.474348E-001  0.111328E-001  0.424646E-003  0.669407E-003 -0.906787E-003 -0.107752E+007 -0.119374E+007 -0.198251E+007 -0.148335E+007  -487974.       -567436.       -730081.       -913218.      -0.102751E+007 -0.119725E+007  -488563.        0.00000     
  1979.95        500.000        3.53066      -0.102793E+007  0.399974        241645.        0.00000        2.89976        2.89976        0.00000                 NaN   2873.79      -0.165992E+007   167.387       0.782666E-004  0.441693E-005   319.192       0.450546        101.463       -36.2821      -0.854252E-001   12.1801       0.222917E-002 -0.104216E-003 -0.104900E-003   0.00000       0.666773E-004  0.666951E-004   0.00000        1.06148        100.000        100.000        100.000       0.776579       0.212857E-002  0.342288E-001  0.578985E-002  0.190413       0.521590E-002  0.814063       0.474348E-001  0.111328E-001  0.424646E-003  0.669407E-003 -0.114086E-002 -0.107700E+007 -0.119291E+007 -0.198151E+007 -0.148235E+007  -487495.       -567038.       -729800.       -912609.      -0.102735E+007 -0.119427E+007  -488091.        0.00000     
  1977.44        500.000        3.52961      -0.102828E+007  0.399984        241780.        0.00000        2.90024        2.90024        0.00000                 NaN   2874.42      -0.165894E+007   167.370       0.782386E-004  0.441477E-005   318.927       0.451005        101.456       -36.2740      -0.901463E-001   12.1764       0.231982E-002 -0.104105E-003 -0.104826E-003   0.00000       0.666283E-004  0.666469E-004   0.00000        1.06137        100.000        100.000        100.000       0.776579       0.212857E-002  0.342288E-001  0.578985E-002  0.190413       0.521590E-002  0.814063       0.474348E-001  0.111328E-001  0.424646E-003  0.669407E-003 -0.137428E-002 -0.107657E+007 -0.119251E+007 -0.198056E+007 -0.148086E+007  -487015.       -566640.       -729422.       -912315.      -0.102686E+007 -0.119329E+007  -487619.        0.00000     
