|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3/LAR/LAR_2.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),kg     
  1400.64        500.000                 NaN
  1399.64        500.000                 NaN
  1398.63        500.000                 NaN
  1397.63        500.000                 NaN
  1396.62        500.000                 NaN
  1395.62        500.000                 NaN
  1394.62        500.000                 NaN
  1393.61        500.000                 NaN
  1392.61        500.000                 NaN
  1391.60        500.000                 NaN
  1390.60        500.000                 NaN
  1389.59        500.000                 NaN
  1388.59        500.000                 NaN
  1387.59        500.000                 NaN
  1386.58        500.000                 NaN
  1385.58        500.000                 NaN
  1384.57        500.000                 NaN
  1383.57        500.000                 NaN
  1382.57        500.000                 NaN
  1381.56        500.000                 NaN
  1380.56        500.000                 NaN
  1379.55        500.000                 NaN
  1378.55        500.000                 NaN
  1377.55        500.000                 NaN
  1376.54        500.000                 NaN
  1375.54        500.000                 NaN
  1374.53        500.000                 NaN
  1373.53        500.000                 NaN
  1372.52        500.000                 NaN
  1371.52        500.000                 NaN
  1370.52        500.000                 NaN
  1369.51        500.000                 NaN
  1368.51        500.000                 NaN
  1367.50        500.000                 NaN
  1366.50        500.000                 NaN
  1365.50        500.000                 NaN
  1364.49        500.000                 NaN
  1363.49        500.000                 NaN
  1362.48        500.000                 NaN
  1361.48        500.000                 NaN
  1360.48        500.000                 NaN
  1359.47        500.000                 NaN
  1358.47        500.000                 NaN
  1357.46        500.000                 NaN
  1356.46        500.000                 NaN
  1355.46        500.000                 NaN
  1354.45        500.000                 NaN
  1353.45        500.000                 NaN
  1352.44        500.000                 NaN
  1351.44        500.000                 NaN
  1350.43        500.000                 NaN
  1349.43        500.000                 NaN
  1348.43        500.000                 NaN
  1347.42        500.000                 NaN
  1346.42        500.000                 NaN
  1345.41        500.000                 NaN
  1344.41        500.000                 NaN
  1343.41        500.000                 NaN
  1342.40        500.000                 NaN
  1341.40        500.000                 NaN
  1340.39        500.000                 NaN
  1339.39        500.000                 NaN
  1338.39        500.000                 NaN
  1337.38        500.000                 NaN
  1336.38        500.000                 NaN
  1335.37        500.000                 NaN
  1334.37        500.000                 NaN
  1333.36        500.000                 NaN
  1332.36        500.000                 NaN
  1331.36        500.000                 NaN
  1330.35        500.000                 NaN
  1329.35        500.000                 NaN
  1328.34        500.000                 NaN
  1327.34        500.000                 NaN
  1326.34        500.000                 NaN
  1325.33        500.000                 NaN
  1324.33        500.000                 NaN
  1323.32        500.000                 NaN
  1322.32        500.000                 NaN
  1321.32        500.000                 NaN
  1320.31        500.000                 NaN
  1319.31        500.000                 NaN
  1318.30        500.000                 NaN
  1317.30        500.000                 NaN
  1316.29        500.000                 NaN
  1315.29        500.000                 NaN
  1314.29        500.000                 NaN
  1313.28        500.000                 NaN
  1312.28        500.000                 NaN
  1311.27        500.000                 NaN
  1310.27        500.000                 NaN
  1309.27        500.000                 NaN
  1308.26        500.000                 NaN
  1307.26        500.000                 NaN
  1306.25        500.000                 NaN
  1305.25        500.000                 NaN
  1304.25        500.000                 NaN
  1303.24        500.000                 NaN
  1302.24        500.000                 NaN
  1301.23        500.000                 NaN
  1300.23        500.000                 NaN
  1299.22        500.000                 NaN
  1298.22        500.000                 NaN
  1297.22        500.000                 NaN
  1296.21        500.000                 NaN
  1295.21        500.000                 NaN
  1294.20        500.000                 NaN
  1293.20        500.000                 NaN
  1292.20        500.000                 NaN
  1291.19        500.000                 NaN
  1290.19        500.000                 NaN
  1289.18        500.000                 NaN
  1288.18        500.000                 NaN
  1287.18        500.000                 NaN
  1286.17        500.000                 NaN
  1285.17        500.000                 NaN
  1284.16        500.000                 NaN
  1283.16        500.000                 NaN
  1282.15        500.000                 NaN
  1281.15        500.000                 NaN
  1280.15        500.000                 NaN
  1279.14        500.000                 NaN
  1278.14        500.000                 NaN
  1277.13        500.000                 NaN
  1276.13        500.000                 NaN
  1275.13        500.000                 NaN
  1274.12        500.000                 NaN
  1273.12        500.000                 NaN
  1272.11        500.000                 NaN
  1271.11        500.000                 NaN
  1270.11        500.000                 NaN
  1269.10        500.000                 NaN
  1268.10        500.000                 NaN
  1267.09        500.000                 NaN
  1266.09        500.000                 NaN
  1265.09        500.000                 NaN
  1264.08        500.000                 NaN
  1263.08        500.000                 NaN
  1262.07        500.000                 NaN
  1261.07        500.000                 NaN
  1260.06        500.000                 NaN
  1259.06        500.000                 NaN
  1258.06        500.000                 NaN
  1257.05        500.000                 NaN
  1256.05        500.000                 NaN
  1255.04        500.000                 NaN
  1254.04        500.000                 NaN
  1253.04        500.000                 NaN
  1252.03        500.000                 NaN
  1251.03        500.000                 NaN
  1250.02        500.000                 NaN
  1249.02        500.000                 NaN
  1248.02        500.000                 NaN
  1247.01        500.000                 NaN
  1246.01        500.000                 NaN
  1245.00        500.000                 NaN
  1244.00        500.000                 NaN
  1242.99        500.000                 NaN
  1241.99        500.000                 NaN
  1240.99        500.000                 NaN
  1239.98        500.000                 NaN
  1238.98        500.000                 NaN
  1237.97        500.000                 NaN
