|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3/LAR/LAR_6.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  1400.64        500.000        3158.71     
  1399.64        500.000        3120.66     
  1398.63        500.000        3129.77     
  1397.63        500.000        3136.13     
  1396.62        500.000        3137.48     
  1395.62        500.000        3138.24     
  1394.62        500.000        3139.54     
  1393.61        500.000        3140.78     
  1392.61        500.000        3141.86     
  1391.60        500.000        3142.95     
  1390.60        500.000        3144.06     
  1389.59        500.000        3145.33     
  1388.59        500.000        3146.36     
  1387.59        500.000        3146.67     
  1386.58        500.000        3148.93     
  1385.58        500.000        3150.04     
  1384.57        500.000        3151.15     
  1383.57        500.000        3152.05     
  1382.57        500.000        3153.65     
  1381.56        500.000        3154.62     
  1380.56        500.000        3155.85     
  1379.55        500.000        3156.93     
  1378.55        500.000        3158.27     
  1377.55        500.000        3159.48     
  1376.54        500.000        3160.98     
  1375.54        500.000        3161.95     
  1374.53        500.000        3162.81     
  1373.53        500.000        3164.98     
  1372.52        500.000        3166.64     
  1371.52        500.000        3166.69     
  1370.52        500.000        3167.92     
  1369.51        500.000        3169.04     
  1368.51        500.000        3170.28     
  1367.50        500.000        3171.70     
  1366.50        500.000        3172.56     
  1365.50        500.000        3173.72     
  1364.49        500.000        3175.14     
  1363.49        500.000        3176.36     
  1362.48        500.000        3177.46     
  1361.48        500.000        3178.84     
  1360.48        500.000        3179.92     
  1359.47        500.000        3181.21     
  1358.47        500.000        3182.44     
  1357.46        500.000        3183.69     
  1356.46        500.000        3184.99     
  1355.46        500.000        3186.20     
  1354.45        500.000        3187.32     
  1353.45        500.000        3188.46     
  1352.44        500.000        3189.44     
  1351.44        500.000        3191.05     
  1350.43        500.000        3192.12     
  1349.43        500.000        3193.36     
  1348.43        500.000        3194.45     
  1347.42        500.000        3195.76     
  1346.42        500.000        3196.79     
  1345.41        500.000        3197.99     
  1344.41        500.000        3197.45     
  1343.41        500.000        3202.41     
  1342.40        500.000        3201.86     
  1341.40        500.000        3202.64     
  1340.39        500.000        3204.09     
  1339.39        500.000        3204.43     
  1338.39        500.000        3206.89     
  1337.38        500.000        3207.85     
  1336.38        500.000        3208.64     
  1335.37        500.000        3209.47     
  1334.37        500.000        3210.70     
  1333.36        500.000        3211.76     
  1332.36        500.000        3212.85     
  1331.36        500.000        3214.11     
  1330.35        500.000        3214.16     
  1329.35        500.000        3216.87     
  1328.34        500.000        3217.33     
  1327.34        500.000        3218.28     
  1326.34        500.000        3234.36     
  1325.33        500.000        3205.22     
  1324.33        500.000        3221.30     
  1323.32        500.000        3222.42     
  1322.32        500.000        3223.40     
  1321.32        500.000        3224.48     
  1320.31        500.000        3225.25     
  1319.31        500.000        3227.13     
  1318.30        500.000        3227.36     
  1317.30        500.000        3228.13     
  1316.29        500.000        3229.10     
  1315.29        500.000        3242.20     
  1314.29        500.000        3218.67     
  1313.28        500.000        3231.68     
  1312.28        500.000        3232.51     
  1311.27        500.000        3233.42     
  1310.27        500.000        3234.13     
  1309.27        500.000        3234.97     
  1308.26        500.000        3235.93     
  1307.26        500.000        3236.21     
  1306.25        500.000        3237.24     
  1305.25        500.000        3237.87     
  1304.25        500.000        3238.72     
  1303.24        500.000        3239.27     
  1302.24        500.000        3240.08     
  1301.23        500.000        3240.55     
  1300.23        500.000        3241.20     
  1299.22        500.000        3241.64     
  1298.22        500.000        3242.26     
  1297.22        500.000        3242.84     
  1296.21        500.000        3243.29     
  1295.21        500.000        3243.82     
  1294.20        500.000        3244.49     
  1293.20        500.000        3244.70     
  1292.20        500.000        3245.18     
  1291.19        500.000        3245.61     
  1290.19        500.000        3245.92     
  1289.18        500.000        3246.19     
  1288.18        500.000        3929.10     
  1287.18        500.000        3248.30     
  1286.17        500.000        3247.03     
  1285.17        500.000        3247.17     
  1284.16        500.000        3247.54     
  1283.16        500.000        2811.09     
  1282.15        500.000        2781.70     
  1281.15        500.000        2783.92     
  1280.15        500.000        2786.13     
  1279.14        500.000        2788.23     
  1278.14        500.000        2790.27     
  1277.13        500.000        2792.36     
  1276.13        500.000        2795.15     
  1275.13        500.000        2796.53     
  1274.12        500.000        2798.27     
  1273.12        500.000        2800.29     
  1272.11        500.000        2802.46     
  1271.11        500.000        2803.90     
  1270.11        500.000        2805.48     
  1269.10        500.000        2806.91     
  1268.10        500.000        2808.84     
  1267.09        500.000        2810.52     
  1266.09        500.000        2815.77     
  1265.09        500.000        2826.76     
  1264.08        500.000        2827.35     
  1263.08        500.000        2828.09     
  1262.07        500.000        2829.28     
  1261.07        500.000        2830.18     
  1260.06        500.000        2830.76     
  1259.06        500.000        2831.83     
  1258.06        500.000        2832.68     
  1257.05        500.000        2733.55     
  1256.05        500.000        2714.79     
  1255.04        500.000        2618.20     
  1254.04        500.000        3031.69     
  1253.04        500.000        2871.88     
  1252.03        500.000        2828.80     
  1251.03        500.000        2830.54     
  1250.02        500.000        2832.41     
  1249.02        500.000        2833.79     
  1248.02        500.000        2834.56     
  1247.01        500.000        2835.33     
  1246.01        500.000        2835.97     
  1245.00        500.000        2836.44     
  1244.00        500.000        2836.51     
  1242.99        500.000        2836.75     
  1241.99        500.000        2837.54     
  1240.99        500.000        2837.68     
  1239.98        500.000        2838.13     
  1238.98        500.000        2838.22     
  1237.97        500.000        2838.34     
  1236.97        500.000        2838.53     
  1235.97        500.000        2838.64     
  1234.96        500.000        2839.15     
  1233.96        500.000        2839.42     
  1232.95        500.000        2839.01     
  1231.95        500.000        2839.55     
  1230.95        500.000        2840.21     
  1229.94        500.000        2836.26     
  1228.94        500.000        2840.62     
  1227.93        500.000        2839.59     
  1226.93        500.000        2839.54     
  1225.92        500.000        2838.64     
  1224.92        500.000        2839.50     
  1223.92        500.000        2839.40     
  1222.91        500.000        2839.49     
  1221.91        500.000        2839.22     
  1220.90        500.000        2838.79     
  1219.90        500.000        2837.92     
  1218.90        500.000        2838.49     
  1217.89        500.000        2837.88     
  1216.89        500.000        2836.24     
  1215.88        500.000        2837.65     
  1214.88        500.000        2837.59     
  1213.88        500.000        2837.11     
  1212.87        500.000        2836.01     
  1211.87        500.000        2809.18     
  1210.86        500.000        2778.27     
  1209.86        500.000        3407.63     
  1208.85        500.000        2734.28     
  1207.85        500.000        2848.48     
  1206.85        500.000        2808.45     
  1205.84        500.000        2851.97     
  1204.84        500.000        2815.24     
  1203.83        500.000        2782.52     
  1202.83        500.000        3770.98     
  1201.83        500.000        2968.44     
  1200.82        500.000        2832.15     
  1199.82        500.000        2590.78     
  1198.81        500.000        2833.87     
  1197.81        500.000        2819.40     
  1196.81        500.000        2668.84     
  1195.80        500.000        2650.60     
  1194.80        500.000        2641.65     
  1193.79        500.000        2641.78     
  1192.79        500.000        2653.74     
  1191.79        500.000        2652.07     
  1190.78        500.000        2637.69     
  1189.78        500.000        2630.84     
  1188.77        500.000        2628.52     
  1187.77        500.000        2628.59     
  1186.76        500.000        2628.62     
  1185.76        500.000        2628.67     
  1184.76        500.000        2628.68     
  1183.75        500.000        2628.74     
  1182.75        500.000        2628.79     
  1181.74        500.000        2628.83     
  1180.74        500.000        2628.83     
  1179.74        500.000        2628.92     
  1178.73        500.000        2628.96     
  1177.73        500.000        2628.99     
  1176.72        500.000        2629.05     
  1175.72        500.000        2629.09     
  1174.72        500.000        2629.13     
  1173.71        500.000        2629.17     
  1172.71        500.000        2629.21     
  1171.70        500.000        2629.26     
  1170.70        500.000        2629.32     
  1169.69        500.000        2629.36     
  1168.69        500.000        2629.40     
  1167.69        500.000        2629.45     
  1166.68        500.000        2629.48     
  1165.68        500.000        2629.52     
  1164.67        500.000        2629.57     
  1163.67        500.000        2629.62     
  1162.67        500.000        2629.64     
  1161.66        500.000        2629.69     
  1160.66        500.000        2629.73     
  1159.65        500.000        2629.78     
  1158.65        500.000        2629.84     
  1157.65        500.000        2629.87     
  1156.64        500.000        2629.91     
  1155.64        500.000        2629.95     
  1154.63        500.000        2630.00     
  1153.63        500.000        2630.04     
  1152.62        500.000        2630.09     
  1151.62        500.000        2630.14     
  1150.62        500.000        2630.16     
  1149.61        500.000        2630.20     
  1148.61        500.000        2630.23     
  1147.60        500.000        2630.25     
  1146.60        500.000        2630.34     
  1145.60        500.000        2630.40     
  1144.59        500.000        2630.44     
  1143.59        500.000        2630.48     
  1142.58        500.000        2630.51     
  1141.58        500.000        2630.53     
  1140.58        500.000        2630.60     
  1139.57        500.000        2630.65     
  1138.57        500.000        2630.67     
  1137.56        500.000        2630.71     
  1136.56        500.000        2630.75     
  1135.55        500.000        2630.80     
  1134.55        500.000        2630.86     
  1133.55        500.000        2630.88     
  1132.54        500.000        2630.91     
  1131.54        500.000        2630.96     
  1130.53        500.000        2631.04     
  1129.53        500.000        2631.05     
  1128.53        500.000        2631.09     
  1127.52        500.000        2631.14     
  1126.52        500.000        2631.17     
  1125.51        500.000        2631.24     
  1124.51        500.000        2631.26     
  1123.51        500.000        2631.33     
  1122.50        500.000        2631.37     
  1121.50        500.000        2631.40     
  1120.49        500.000        2631.46     
  1119.49        500.000        2631.48     
  1118.49        500.000        2631.51     
  1117.48        500.000        2631.55     
  1116.48        500.000        2631.62     
  1115.47        500.000        2631.65     
  1114.47        500.000        2631.63     
  1113.46        500.000        2631.71     
  1112.46        500.000        2631.75     
  1111.46        500.000        2631.79     
  1110.45        500.000        2631.90     
  1109.45        500.000        2631.94     
  1108.44        500.000        2631.99     
  1107.44        500.000        2632.03     
  1106.44        500.000        2632.06     
  1105.43        500.000        2632.10     
  1104.43        500.000        2632.14     
  1103.42        500.000        2632.20     
  1102.42        500.000        2632.11     
  1101.42        500.000        2632.26     
  1100.41        500.000        2632.32     
  1099.41        500.000        2632.30     
  1098.40        500.000        2632.41     
  1097.40        500.000        2632.39     
  1096.39        500.000        2632.49     
  1095.39        500.000        2632.54     
  1094.39        500.000        2632.58     
  1093.38        500.000        2632.58     
  1092.38        500.000        2632.67     
  1091.37        500.000        2632.66     
  1090.37        500.000        2631.76     
  1089.37        500.000        2631.48     
  1088.36        500.000        2632.54     
  1087.36        500.000        2631.16     
  1086.35        500.000        2631.11     
  1085.35        500.000        2631.04     
  1084.35        500.000        2630.88     
  1083.34        500.000        2630.87     
  1082.34        500.000        2630.97     
  1081.33        500.000        2630.92     
  1080.33        500.000        2630.83     
  1079.32        500.000        2630.82     
  1078.32        500.000        2630.83     
  1077.32        500.000        2630.88     
  1076.31        500.000        2630.80     
  1075.31        500.000        2630.82     
  1074.30        500.000        2630.83     
  1073.30        500.000        2630.84     
  1072.30        500.000        2630.85     
  1071.29        500.000        2630.87     
  1070.29        500.000        2630.89     
  1069.28        500.000        2630.90     
  1068.28        500.000        2630.91     
  1067.28        500.000        2630.93     
  1066.27        500.000        2630.95     
  1065.27        500.000        2630.96     
  1064.26        500.000        2630.98     
  1063.26        500.000        2631.00     
  1062.25        500.000        2631.02     
  1061.25        500.000        2631.06     
  1060.25        500.000        2631.08     
  1059.24        500.000        2631.10     
  1058.24        500.000        2631.17     
  1057.23        500.000        2631.18     
  1056.23        500.000        2631.21     
  1055.23        500.000        2631.20     
  1054.22        500.000        2631.18     
  1053.22        500.000        2631.21     
  1052.21        500.000        2631.27     
  1051.21        500.000        2631.29     
  1050.21        500.000        2631.32     
  1049.20        500.000        2631.35     
  1048.20        500.000        2631.40     
  1047.19        500.000        2631.40     
  1046.19        500.000        2631.43     
  1045.18        500.000        2631.46     
  1044.18        500.000        2631.51     
  1043.18        500.000        2631.51     
  1042.17        500.000        2631.55     
  1041.17        500.000        2631.57     
  1040.16        500.000        2631.60     
  1039.16        500.000        2631.55     
  1038.16        500.000        2631.58     
  1037.15        500.000        2631.70     
  1036.15        500.000        2631.72     
  1035.14        500.000        2631.74     
  1034.14        500.000        2631.77     
  1033.14        500.000        2631.80     
  1032.13        500.000        2631.83     
  1031.13        500.000        2631.87     
  1030.12        500.000        2631.88     
  1029.12        500.000        2631.93     
  1028.12        500.000        2631.96     
  1027.11        500.000        2631.99     
  1026.11        500.000        2632.02     
  1025.10        500.000        2632.05     
  1024.10        500.000        2632.08     
  1023.09        500.000        2632.07     
  1022.09        500.000        2632.14     
  1021.09        500.000        2632.13     
  1020.08        500.000        2632.20     
  1019.08        500.000        2632.23     
  1018.07        500.000        2632.26     
  1017.07        500.000        2632.29     
  1016.07        500.000        2632.32     
  1015.06        500.000        2632.36     
  1014.06        500.000        2632.37     
  1013.05        500.000        2632.41     
  1012.05        500.000        2632.44     
  1011.05        500.000        2632.47     
  1010.04        500.000        2632.50     
  1009.04        500.000        2632.53     
  1008.03        500.000        2632.57     
  1007.03        500.000        2632.61     
  1006.02        500.000        2632.64     
  1005.02        500.000        2632.67     
  1004.02        500.000        2632.71     
  1003.01        500.000        2632.73     
  1002.01        500.000        2632.77     
  1001.00        500.000        2632.80     
  1000.00        500.000        2632.82     
