|6.6.6
Archiving\03_Data\eq/QFM_m0.25/GRV/GRV_1.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           9
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)       
  2000.00        2500.00        99.1689       0.831063                 NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.1689       0.831060                 NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.1689       0.831058                 NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.1689       0.831055                 NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.1689       0.831053                 NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.1689       0.831050                 NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.1690       0.831048                 NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.1690       0.831045                 NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.1690       0.831043                 NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.1690       0.831040                 NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.1690       0.831038                 NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.1690       0.831035                 NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.1690       0.831032                 NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.1690       0.831030                 NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.1690       0.831027                 NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.1690       0.831024                 NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.1690       0.831022                 NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.1690       0.831019                 NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.1690       0.831016                 NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.1690       0.831013                 NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.1690       0.831010                 NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.1690       0.831007                 NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.1690       0.831004                 NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.1690       0.831001                 NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.1690       0.830998                 NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.1690       0.830995                 NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.1690       0.830992                 NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.1690       0.830989                 NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.1690       0.830986                 NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.1690       0.830983                 NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.1690       0.830979                 NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.1690       0.830976                 NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.1690       0.830973                 NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.1690       0.830970                 NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.1690       0.830966                 NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.1690       0.830963                 NaN            NaN            NaN            NaN            NaN
