|6.6.6
Archiving\03_Data\fracLP/QFM_m5/YM20/YM20_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       mang           iron           Ni             pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1561.40        500.000        98.7619                 NaN            NaN            NaN            NaN  0.106207E-001            NaN   1.22745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8043                 NaN            NaN            NaN            NaN  0.129530E-001            NaN   1.18279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.8106                 NaN            NaN            NaN            NaN  0.100092E-001            NaN   1.17936                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.8277                 NaN            NaN            NaN            NaN  0.634028E-002            NaN   1.16601                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8409                 NaN            NaN            NaN            NaN  0.168445E-002            NaN   1.15738                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8593                 NaN            NaN            NaN            NaN  0.290999E-002            NaN   1.13783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8743                 NaN            NaN            NaN            NaN  0.171925E-001            NaN   1.10852                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8903                 NaN            NaN            NaN            NaN            NaN            NaN   1.10966                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9002                 NaN            NaN            NaN            NaN  0.132305E-002            NaN   1.09848                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9254                 NaN            NaN            NaN            NaN  0.146524E-002            NaN   1.07311                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.9365                 NaN            NaN            NaN            NaN  0.214388E-001            NaN   1.04202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9517                 NaN            NaN            NaN            NaN  0.867964E-002            NaN   1.03963                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9645                 NaN            NaN            NaN            NaN  0.320420E-003            NaN   1.03518                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9757                 NaN            NaN            NaN            NaN            NaN            NaN   1.02431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9877                 NaN            NaN            NaN            NaN            NaN            NaN   1.01226                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0021                 NaN            NaN            NaN            NaN  0.172706E-002            NaN  0.996139                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0130                 NaN            NaN            NaN            NaN            NaN            NaN  0.987013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0251                 NaN            NaN            NaN            NaN            NaN            NaN  0.974891                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0396                 NaN            NaN            NaN            NaN            NaN            NaN  0.960429                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0505                 NaN            NaN            NaN            NaN            NaN            NaN  0.949537                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0595                 NaN            NaN            NaN            NaN            NaN            NaN  0.940451                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0742                 NaN            NaN            NaN            NaN            NaN            NaN  0.925793                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0811                 NaN            NaN            NaN            NaN            NaN            NaN  0.918938                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0943                 NaN            NaN            NaN            NaN            NaN            NaN  0.905714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1030                 NaN            NaN            NaN            NaN            NaN            NaN  0.897029                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1155                 NaN            NaN            NaN            NaN            NaN            NaN  0.884515                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1205                 NaN            NaN            NaN            NaN            NaN            NaN  0.866537       0.129780E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        98.9925                 NaN            NaN            NaN            NaN            NaN            NaN  0.174175       0.833353                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        98.9845                 NaN            NaN            NaN            NaN            NaN            NaN  0.806056E-001  0.934909                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.9937                 NaN            NaN            NaN            NaN            NaN            NaN  0.722247E-001  0.934026                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0017                 NaN            NaN            NaN            NaN            NaN            NaN  0.610219E-001  0.937286                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.0078                 NaN            NaN            NaN            NaN            NaN            NaN  0.497976E-001  0.942405                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0132                 NaN            NaN            NaN            NaN            NaN            NaN  0.378468E-001  0.948998                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.0190                 NaN            NaN            NaN            NaN            NaN            NaN  0.265654E-001  0.954406                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.0231                 NaN            NaN            NaN            NaN            NaN            NaN  0.131687E-001  0.963749                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.0277                 NaN            NaN            NaN            NaN            NaN            NaN  0.999413E-003  0.971321                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.0338                 NaN            NaN            NaN            NaN            NaN            NaN  0.654766E-001  0.900696                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.0378                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.962151                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.0311                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.968858                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.0361                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.963922                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.5961                 NaN            NaN            NaN            NaN            NaN            NaN  0.275354E-001  0.652055       0.724342                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.4668                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.868644       0.664551                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.4940                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.651356       0.854683                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.5220                 NaN            NaN            NaN            NaN            NaN            NaN  0.614642E-001  0.573537       0.843045                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.5471                 NaN            NaN            NaN            NaN            NaN            NaN  0.701591E-001  0.551715       0.831065                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.5734                 NaN            NaN            NaN            NaN            NaN            NaN  0.676371E-001  0.541630       0.817309                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.5958                 NaN            NaN            NaN            NaN            NaN            NaN  0.652057E-001  0.806379       0.532593                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.6230                 NaN            NaN            NaN            NaN            NaN            NaN  0.631604E-001  0.791744       0.522125                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.6450                 NaN            NaN            NaN            NaN            NaN            NaN  0.628481E-001  0.780452       0.511663                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.3702                 NaN            NaN            NaN            NaN            NaN            NaN  0.484238E-001  0.647222       0.808012                 NaN  0.126137                 NaN            NaN            NaN
  1436.09        500.000        96.0883                 NaN            NaN            NaN            NaN            NaN            NaN  0.629560E-001   1.07712        1.64826                 NaN   1.12337                 NaN            NaN            NaN
  1433.58        500.000        96.2420                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.03288        1.64444                 NaN   1.08067                 NaN            NaN            NaN
  1431.08        500.000        96.3868                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.58098       0.991175                 NaN   1.04105                 NaN            NaN            NaN
  1428.57        500.000        96.5394                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.51440       0.948688                 NaN  0.997540                 NaN            NaN            NaN
  1426.07        500.000        96.6660                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.913813        1.45837                 NaN  0.961824                 NaN            NaN            NaN
  1423.56        500.000        96.7881                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.40540       0.878524                 NaN  0.928016                 NaN            NaN            NaN
  1421.05        500.000        96.9049                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.35449       0.845389                 NaN  0.895214                 NaN            NaN            NaN
  1418.55        500.000        97.0146                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.815391        1.30619                 NaN  0.863777                 NaN            NaN            NaN
  1416.04        500.000        97.1171                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.785448        1.26220                 NaN  0.835233                 NaN            NaN            NaN
  1413.53        500.000        97.2130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.759210        1.22004                 NaN  0.807786                 NaN            NaN            NaN
  1411.03        500.000        97.3062                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.17985       0.732521                 NaN  0.781388                 NaN            NaN            NaN
  1408.52        500.000        97.3944                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.707863        1.14172                 NaN  0.756047                 NaN            NaN            NaN
  1406.02        500.000        97.4743                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.685535        1.10667                 NaN  0.733482                 NaN            NaN            NaN
  1403.51        500.000        97.5551                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.07265       0.661881                 NaN  0.710324                 NaN            NaN            NaN
  1401.00        500.000        97.6281                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.04121       0.641224                 NaN  0.689508                 NaN            NaN            NaN
  1398.50        500.000        97.7006                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.620029        1.01043                 NaN  0.668893                 NaN            NaN            NaN
  1395.99        500.000        97.7683                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.601227       0.981231                 NaN  0.649208                 NaN            NaN            NaN
  1393.48        500.000        97.8323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.953899       0.583137                 NaN  0.630661                 NaN            NaN            NaN
  1390.98        500.000        97.8939                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.565960       0.927273                 NaN  0.612834                 NaN            NaN            NaN
  1388.47        500.000        97.9545                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.901538       0.548624                 NaN  0.595343                 NaN            NaN            NaN
  1385.96        500.000        98.0103                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.532857       0.877724                 NaN  0.579155                 NaN            NaN            NaN
  1383.46        500.000        98.0634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.517009       0.855622                 NaN  0.563927                 NaN            NaN            NaN
  1380.95        500.000        98.1167                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.832994       0.501987                 NaN  0.548304                 NaN            NaN            NaN
  1378.45        500.000        98.1665                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.488024       0.811878                 NaN  0.533635                 NaN            NaN            NaN
  1375.94        500.000        98.2140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.791705       0.474424                 NaN  0.519864                 NaN            NaN            NaN
  1373.43        500.000        98.2603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.460964       0.772342                 NaN  0.506417                 NaN            NaN            NaN
  1370.93        500.000        98.3039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.448732       0.753666                 NaN  0.493700                 NaN            NaN            NaN
  1368.42        500.000        98.3483                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.435710       0.735508                 NaN  0.480529                 NaN            NaN            NaN
  1365.91        500.000        98.3878                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.718950       0.424204                 NaN  0.469052                 NaN            NaN            NaN
  1363.41        500.000        98.4284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.412664       0.701865                 NaN  0.457091                 NaN            NaN            NaN
  1360.90        500.000        98.4658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.401987       0.686138                 NaN  0.446071                 NaN            NaN            NaN
  1358.40        500.000        98.5018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.391045       0.671661                 NaN  0.435467                 NaN            NaN            NaN
  1355.89        500.000        98.5385                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.381371       0.655594                 NaN  0.424486                 NaN            NaN            NaN
  1353.38        500.000        98.5720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.371549       0.641784                 NaN  0.414678                 NaN            NaN            NaN
  1350.88        500.000        98.6059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.627993       0.361220                 NaN  0.404918                 NaN            NaN            NaN
  1348.37        500.000        98.6377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.353093       0.614061                 NaN  0.395151                 NaN            NaN            NaN
  1345.86        500.000        98.6682                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.344373       0.601363                 NaN  0.386097                 NaN            NaN            NaN
  1343.36        500.000        98.6983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.588913       0.335576                 NaN  0.377179                 NaN            NaN            NaN
  1340.85        500.000        98.7274                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.576834       0.327262                 NaN  0.368496                 NaN            NaN            NaN
  1338.35        500.000        98.7551                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.319415       0.565277                 NaN  0.360252                 NaN            NaN            NaN
  1335.84        500.000        98.7828                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.311625       0.553636                 NaN  0.351973                 NaN            NaN            NaN
  1333.33        500.000        98.8086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.304205       0.542904                 NaN  0.344327                 NaN            NaN            NaN
  1330.83        500.000        98.8328                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.533038       0.296926                 NaN  0.337210                 NaN            NaN            NaN
  1328.32        500.000        98.8609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.521166       0.289276                 NaN  0.328632                 NaN            NaN            NaN
  1325.81        500.000        98.8848                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.511035       0.282698                 NaN  0.321477                 NaN            NaN            NaN
  1323.31        500.000        98.9068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.501822       0.276451                 NaN  0.314970                 NaN            NaN            NaN
  1320.80        500.000        98.9301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.492058       0.269878                 NaN  0.307926                 NaN            NaN            NaN
  1318.30        500.000        98.9525                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.263400       0.482826                 NaN  0.301263                 NaN            NaN            NaN
  1315.79        500.000        98.9742                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.473754       0.257275                 NaN  0.294738                 NaN            NaN            NaN
  1313.28        500.000        98.9950                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.464957       0.251549                 NaN  0.288530                 NaN            NaN            NaN
  1310.78        500.000        99.0154                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.456080       0.246179                 NaN  0.282379                 NaN            NaN            NaN
  1308.27        500.000        99.0354                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.240689       0.447476                 NaN  0.276390                 NaN            NaN            NaN
  1305.76        500.000        99.0554                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.234821       0.439409                 NaN  0.270348                 NaN            NaN            NaN
  1303.26        500.000        99.0737                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.229987       0.431455                 NaN  0.264892                 NaN            NaN            NaN
  1300.75        500.000        99.0918                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.423868       0.224856                 NaN  0.259439                 NaN            NaN            NaN
  1298.25        500.000        99.1099                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.416323       0.219727                 NaN  0.254064                 NaN            NaN            NaN
  1295.74        500.000        72.3639                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.25556        2.55422                 NaN   3.02254        16.8038                 NaN            NaN
  1293.23        500.000        78.0433                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.13196        2.05484                 NaN   2.41099        13.3589                 NaN            NaN
  1290.73        500.000        82.6914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.64427        3.22794                 NaN   1.91241        10.5239                 NaN            NaN
  1288.22        500.000        85.7384                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.63260        1.37458                 NaN   1.58363        8.67079                 NaN            NaN
  1285.71        500.000        87.8997                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.18106        2.20949                 NaN   1.34881        7.36097                 NaN            NaN
  1283.21        500.000        89.5032                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.03719        1.89363                 NaN   1.17322        6.39280                 NaN            NaN
  1280.70        500.000        90.7339                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.65017       0.927375                 NaN   1.03754        5.65102                 NaN            NaN
  1278.20        500.000        91.7356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.45210       0.835881                 NaN  0.926161        5.05022                 NaN            NaN
  1275.69        500.000        92.5454                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.761473        1.29124                 NaN  0.835323        4.56656                 NaN            NaN
  1273.18        500.000        93.2227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.15649       0.699397                 NaN  0.758877        4.16258                 NaN            NaN
  1270.68        500.000        93.8006                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.643898        1.04317                 NaN  0.693219        3.81907                 NaN            NaN
  1268.17        500.000        94.2961                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.944508       0.598033                 NaN  0.636485        3.52488                 NaN            NaN
  1265.66        500.000        94.7236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.860374       0.557699                 NaN  0.587333        3.27098                 NaN            NaN
  1263.16        500.000        95.1047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.785556       0.520725                 NaN  0.543091        3.04595                 NaN            NaN
  1260.65        500.000        95.4405                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.720133       0.487787                 NaN  0.503976        2.84756                 NaN            NaN
  1258.15        500.000        95.7419                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.457510       0.662085                 NaN  0.468684        2.66977                 NaN            NaN
  1255.64        500.000        96.0140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.609218       0.430337                 NaN  0.436665        2.50976                 NaN            NaN
  1253.13        500.000        96.2535                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.406895       0.563574                 NaN  0.408464        2.36756                 NaN            NaN
  1250.63        500.000        96.4741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.384301       0.521770                 NaN  0.382382        2.23748                 NaN            NaN
  1248.12        500.000        96.6735                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.364218       0.484408                 NaN  0.358751        2.11909                 NaN            NaN
  1245.61        500.000        96.8600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.343819       0.449969                 NaN  0.336685        2.00952                 NaN            NaN
  1243.11        500.000        97.0266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.326835       0.419359                 NaN  0.316886        1.91037                 NaN            NaN
  1240.60        500.000        97.1800                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.391117       0.311365                 NaN  0.298518        1.81897                 NaN            NaN
  1238.10        500.000        97.3200                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.296198       0.366117                 NaN  0.282076        1.73557                 NaN            NaN
  1235.59        500.000        97.4510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.282372       0.343350                 NaN  0.266277        1.65700                 NaN            NaN
  1233.08        500.000        97.5725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.269571       0.321525                 NaN  0.251887        1.58453                 NaN            NaN
  1230.58        500.000        97.6848                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.257292       0.301941                 NaN  0.238476        1.51745                 NaN            NaN
  1228.07        500.000        97.7887                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.245728       0.284521                 NaN  0.226202        1.45485                 NaN            NaN
  1225.56        500.000        97.8841                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.268036       0.235952                 NaN  0.214848        1.39705                 NaN            NaN
  1223.06        500.000        97.9751                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.252957       0.225702                 NaN  0.204009        1.34228                 NaN            NaN
  1220.55        500.000        98.0585                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.238857       0.217131                 NaN  0.194133        1.29134                 NaN            NaN
  1218.05        500.000        98.1377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.208192       0.226090                 NaN  0.184764        1.24328                 NaN            NaN
  1215.54        500.000        91.3114                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.401590       0.519239                 NaN  0.645016        3.82716        3.29556                 NaN
  1213.03        500.000        88.2145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.676654       0.466572                 NaN  0.852893        4.97110        4.81826                 NaN
  1210.53        500.000        88.5484                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.677634       0.443920                 NaN  0.828473        4.82003        4.68149                 NaN
  1208.02        500.000        88.6598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.695467       0.423405                 NaN  0.819589        4.76644        4.63529                 NaN
  1205.51        500.000        88.4454                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.737541       0.408835                 NaN  0.833006        4.85314        4.72208                 NaN
  1203.01        500.000        86.0351                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.732574E-002   1.21470                 NaN  0.947914        5.88046        5.91453                 NaN
  1200.50        500.000        84.3300                 NaN  0.190084                 NaN            NaN            NaN            NaN            NaN  0.229947       0.982451                 NaN   1.13210        6.62593        6.50949                 NaN
  1197.99        500.000        82.6382                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.85775                 NaN            NaN   1.22706        7.38480        6.89215                 NaN
  1195.49        500.000        52.5557                 NaN  0.548923                 NaN            NaN            NaN            NaN            NaN   3.47564                 NaN            NaN   3.25776        20.2319        19.9301                 NaN
  1192.98        500.000                 NaN            NaN  0.967823                 NaN            NaN            NaN            NaN            NaN   7.30432                 NaN            NaN   6.79845        42.6715        41.6833       0.574578     
  1190.48        500.000                 NaN            NaN  0.932756                 NaN            NaN            NaN            NaN            NaN   7.37980                 NaN            NaN   6.79597        42.6755        41.6401       0.575857     
  1187.97        500.000                 NaN            NaN  0.908635                 NaN            NaN            NaN            NaN            NaN   7.46166                 NaN            NaN   6.81045        42.6366        41.6158       0.566844     
  1185.46        500.000                 NaN            NaN  0.844594                 NaN            NaN            NaN            NaN            NaN   7.63939                 NaN            NaN   6.82591        42.5890        41.5444       0.556683     
  1182.96        500.000                 NaN            NaN  0.748264                 NaN            NaN            NaN            NaN            NaN   7.90746                 NaN            NaN   6.84933        42.5168        41.4371       0.541072     
  1180.45        500.000                 NaN            NaN  0.626882                 NaN            NaN            NaN            NaN            NaN   6.91218        1.32644                 NaN   6.87557        42.4348        41.3009       0.523244     
  1177.94        500.000                 NaN            NaN  0.446999                 NaN            NaN            NaN            NaN            NaN   4.83552        3.90343                 NaN   6.91981        42.3004        41.1003       0.493560     
  1175.44        500.000                 NaN            NaN  0.105939                 NaN            NaN            NaN            NaN            NaN   9.67861                 NaN            NaN   6.99716        42.0592        40.7187       0.440391     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.96430                 NaN            NaN   7.01874        41.9929        40.5988       0.425277     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.25356        2.69307                 NaN   7.01011        42.0175        40.5955       0.430223     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.94905                 NaN            NaN   7.01507        42.0111        40.5960       0.428789     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.56306        4.38519                 NaN   7.01446        42.0125        40.5955       0.429359     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.54902        7.41609                 NaN   7.02300        41.9876        40.5993       0.424992     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.144108       0.512803        9.30847        7.02576        41.9854        40.5990       0.424397     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.52568        1.45434                 NaN   7.03597        41.9641        40.6014       0.418491     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.00345        5.95574                 NaN   7.02410        41.9943        40.5975       0.424971     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.98663        8.00203                 NaN   7.04249        41.9503        40.6033       0.415216     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.45960        4.50287                 NaN   7.02616        41.9887        40.5986       0.424092     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.98638                 NaN            NaN   7.04549        41.9518        40.6018       0.414602     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.93643        3.05117                 NaN   7.04191        41.9491        40.6038       0.417531     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.65787        3.33876                 NaN   7.05266        41.9350        40.6042       0.411549     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.60801        3.39272                 NaN   7.05614        41.9283        40.6049       0.409938     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.0049                 NaN            NaN   7.05977        41.9212        40.6056       0.408507     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.0089                 NaN            NaN   7.06323        41.9146        40.6063       0.406944     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.0130                 NaN            NaN   7.06674        41.9080        40.6070       0.405338     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.0171                 NaN            NaN   7.07028        41.9012        40.6077       0.403712     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.0294                 NaN            NaN   7.07913        41.8829        40.6098       0.398778     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.35634        4.67742                 NaN   7.08282        41.8758        40.6105       0.397058     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.73444        6.62610       0.663689        7.07784        41.8890        40.6091       0.399864     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.98316        5.81179        1.17920        7.03843        41.9660        40.6016       0.419812     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.04148        5.84810        1.08711        7.04069        41.9617        40.6020       0.418841     
